Temporada,Jugador,Equipo,Tot,Part,Med
2024,"LEKOVIC, MARIJA",PERFUMERIAS AVENIDA,2,2,1
2024,"VENNEMA, IRIS",CLUB JOVENTUT BADALONA,2,2,1
2024,"JANKOVIC, MASA",PERFUMERIAS AVENIDA,3,4,"0,75"
2023,"ERAUNCETAMURGIL AYESTARAN, MARIA",VALENCIA B.C.,14,5,"2,8"
2023,"GULBE, ALEKSA",CASADEMONT ZARAGOZA,11,4,"2,75"
2023,"FEQUIERE, JESSICA",BAXI FERROL,5,2,"2,5"
2023,"WESTERIK, LAURA",IDK EUSKOTREN,5,2,"2,5"
2023,"HERMOSA MONREAL, NEREA",CASADEMONT ZARAGOZA,10,4,"2,5"
2023,"PARRA, FAUSTINE LAURE CLEMENCE",SPAR GIRONA,7,3,"2,33"
2023,"VILARO ARAGONES, ANDREA",PERFUMERIAS AVENIDA,14,6,"2,33"
2023,"TORRENS SALOM, ALBA",VALENCIA B.C.,9,4,"2,25"
2023,"GELDOF, SERENA LYNN PETRA",CASADEMONT ZARAGOZA,8,4,2
2023,"BUENAVIDA ESTEVEZ, ELENA",VALENCIA B.C.,10,6,"1,67"
2023,"RODRIGUEZ ARRIBAS, LUCIA",PERFUMERIAS AVENIDA,3,2,"1,5"
2023,"DIAZ CASTELLANO, YURENA",IDK EUSKOTREN,2,2,1
2023,"BETTENCOURT CORREIA, MARIA JOAO",HOZONO GLOBAL JAIRIS,2,2,1
2023,"KALIN, MARIANNE FANNY",BAXI FERROL,2,2,1
2023,"REMBISZEWSKA, AMALIA",HOZONO GLOBAL JAIRIS,2,2,1
2023,"MOLINA CONESA, CARMEN SOL",HOZONO GLOBAL JAIRIS,1,1,1
2023,"POINTER, KHAYLA NICOLE",CASADEMONT ZARAGOZA,1,3,"0,33"
2023,"ERAUNCETAMURGIL AYESTARAN, MARIA",VALENCIA B.C.,14,5,"2,8"
2023,"GULBE, ALEKSA",CASADEMONT ZARAGOZA,11,4,"2,75"
2023,"FEQUIERE, JESSICA",BAXI FERROL,5,2,"2,5"
2023,"WESTERIK, LAURA",IDK EUSKOTREN,5,2,"2,5"
2023,"HERMOSA MONREAL, NEREA",CASADEMONT ZARAGOZA,10,4,"2,5"
2023,"PARRA, FAUSTINE LAURE CLEMENCE",SPAR GIRONA,7,3,"2,33"
2023,"VILARO ARAGONES, ANDREA",PERFUMERIAS AVENIDA,14,6,"2,33"
2023,"TORRENS SALOM, ALBA",VALENCIA B.C.,9,4,"2,25"
2023,"GELDOF, SERENA LYNN PETRA",CASADEMONT ZARAGOZA,8,4,2
2023,"BUENAVIDA ESTEVEZ, ELENA",VALENCIA B.C.,10,6,"1,67"
2023,"RODRIGUEZ ARRIBAS, LUCIA",PERFUMERIAS AVENIDA,3,2,"1,5"
2023,"DIAZ CASTELLANO, YURENA",IDK EUSKOTREN,2,2,1
2023,"BETTENCOURT CORREIA, MARIA JOAO",HOZONO GLOBAL JAIRIS,2,2,1
2023,"KALIN, MARIANNE FANNY",BAXI FERROL,2,2,1
2023,"REMBISZEWSKA, AMALIA",HOZONO GLOBAL JAIRIS,2,2,1
2023,"MOLINA CONESA, CARMEN SOL",HOZONO GLOBAL JAIRIS,1,1,1
2023,"POINTER, KHAYLA NICOLE",CASADEMONT ZARAGOZA,1,3,"0,33"
2023,"ERAUNCETAMURGIL AYESTARAN, MARIA",VALENCIA B.C.,14,5,"2,8"
2023,"GULBE, ALEKSA",CASADEMONT ZARAGOZA,11,4,"2,75"
2023,"FEQUIERE, JESSICA",BAXI FERROL,5,2,"2,5"
2023,"WESTERIK, LAURA",IDK EUSKOTREN,5,2,"2,5"
2023,"HERMOSA MONREAL, NEREA",CASADEMONT ZARAGOZA,10,4,"2,5"
2023,"PARRA, FAUSTINE LAURE CLEMENCE",SPAR GIRONA,7,3,"2,33"
2023,"VILARO ARAGONES, ANDREA",PERFUMERIAS AVENIDA,14,6,"2,33"
2023,"TORRENS SALOM, ALBA",VALENCIA B.C.,9,4,"2,25"
2023,"GELDOF, SERENA LYNN PETRA",CASADEMONT ZARAGOZA,8,4,2
2023,"BUENAVIDA ESTEVEZ, ELENA",VALENCIA B.C.,10,6,"1,67"
2023,"RODRIGUEZ ARRIBAS, LUCIA",PERFUMERIAS AVENIDA,3,2,"1,5"
2023,"DIAZ CASTELLANO, YURENA",IDK EUSKOTREN,2,2,1
2023,"BETTENCOURT CORREIA, MARIA JOAO",HOZONO GLOBAL JAIRIS,2,2,1
2023,"KALIN, MARIANNE FANNY",BAXI FERROL,2,2,1
2023,"REMBISZEWSKA, AMALIA",HOZONO GLOBAL JAIRIS,2,2,1
2023,"MOLINA CONESA, CARMEN SOL",HOZONO GLOBAL JAIRIS,1,1,1
2023,"POINTER, KHAYLA NICOLE",CASADEMONT ZARAGOZA,1,3,"0,33"
2022,"GUERRERO ALCANTARA, CAROLINA",BARÇA CBS,13,4,"3,25"
2022,"GULBE, ALEKSA",PERFUMERIAS AVENIDA,16,5,"3,2"
2022,"PARRA, FAUSTINE LAURE CLEMENCE",SPAR GIRONA,6,2,3
2022,"BERMEJO ESCRIBANO, DEVA",BARÇA CBS,3,1,3
