Temporada,Jugador,Equipo,Tot,Part,Med
2023,"ARROJO JIMENEZ, MARIA BELEN",HOZONO GLOBAL JAIRIS,1,2,"0,5"
2023,"DIAZ CASTELLANO, YURENA",IDK EUSKOTREN,1,2,"0,5"
2023,"GULBE, ALEKSA",CASADEMONT ZARAGOZA,2,4,"0,5"
2023,"RIBAS BOSCH, BERTA",SPAR GIRONA,1,1,1
2023,"LABUCKIENE, GIEDRE",SPAR GIRONA,4,4,1
2023,"ROMERO GONZALEZ, LETICIA",VALENCIA B.C.,6,6,1
2023,"TORRENS SALOM, ALBA",VALENCIA B.C.,4,4,1
2023,"DJIU MORRO, NOA MARIA",VALENCIA B.C.,1,1,1
2023,"FEQUIERE, JESSICA",BAXI FERROL,2,2,1
2023,"KONIG, AISLINN CHIA PI",HOZONO GLOBAL JAIRIS,2,2,1
2023,"WHALEN, ERIN PATRICIA",IDK EUSKOTREN,2,2,1
2023,"REMBISZEWSKA, AMALIA",HOZONO GLOBAL JAIRIS,2,2,1
2023,"VILARO ARAGONES, ANDREA",PERFUMERIAS AVENIDA,5,6,"0,83"
2023,"GELDOF, SERENA LYNN PETRA",CASADEMONT ZARAGOZA,2,4,"0,5"
2023,"DE SANTIAGO OTERO, BEGOÑA",MOVISTAR ESTUDIANTES,1,2,"0,5"
2023,"FAM THIAM, AWA",VALENCIA B.C.,1,2,"0,5"
2023,"ESPAÑA ALMENDRO, MARIA",IDK EUSKOTREN,1,2,"0,5"
2023,"ARROJO JIMENEZ, MARIA BELEN",HOZONO GLOBAL JAIRIS,1,2,"0,5"
2023,"DIAZ CASTELLANO, YURENA",IDK EUSKOTREN,1,2,"0,5"
2023,"GULBE, ALEKSA",CASADEMONT ZARAGOZA,2,4,"0,5"
2022,"RUEDA CHONI, JULIA MARIA",BARÇA CBS,4,4,1
2022,"ALBERDI LARRUCEA, MARTA",LOINTEK GERNIKA BIZKAIA,2,2,1
2022,"KOVACEVIC, BOJANA",CADI LA SEU,2,2,1
2022,"FAM THIAM, AWA",VALENCIA B.C.,4,5,"0,8"
2022,"NOGIC, JOVANA",PERFUMERIAS AVENIDA,4,5,"0,8"
2022,"GIMENO MARTINEZ, VEGA",CASADEMONT ZARAGOZA,3,4,"0,75"
