Temporada,Jugador,Equipo,Tot,Part,Med
2022,"BURDICK, CASSIDIE CIERRA",VALENCIA B.C.,3,6,"0,5"
2022,"OUVIÑA MODREGO, CRISTINA",VALENCIA B.C.,2,6,"0,33"
2022,"REISINGEROVA , JULIA SUSSANE",PERFUMERIAS AVENIDA,2,6,"0,33"
2022,"ONYENWERE, MICHAELA NNE",PERFUMERIAS AVENIDA,1,4,"0,25"
2022,"GELDOF, SERENA LYNN PETRA",CASADEMONT ZARAGOZA,1,4,"0,25"
2022,"GUERRERO ALCANTARA, CAROLINA",BARÇA CBS,1,4,"0,25"
2022,"ORTIZ VIVES, MARIONA",CASADEMONT ZARAGOZA,1,4,"0,25"
2022,"GRANDE PARDO, CARMEN",CASADEMONT ZARAGOZA,1,4,"0,25"
2022,"CARLETON, BRIDGET ELIZABETH",PERFUMERIAS AVENIDA,1,5,"0,2"
2022,"PRINCE , ALEXIS SADE",PERFUMERIAS AVENIDA,1,6,"0,17"
2022,"FASOULA, MARIA EMMANOUELA",PERFUMERIAS AVENIDA,1,6,"0,17"
2021,"FINGALL, NADIA ANGELIQUE",MOVISTAR ESTUDIANTES,3,2,"1,5"
2021,"ALLEN, REBECCA",VALENCIA B.C.,7,6,"1,17"
2021,"COULIBALY, MARIAM ALOU",IDK EUSKOTREN,2,2,1
2021,"COX, LAUREN ELIZABETH",IDK EUSKOTREN,2,2,1
2021,"PEREZ ARAUJO, MARIA",SPAR GIRONA,3,4,"0,75"
2021,"REISINGEROVA , JULIA SUSSANE",SPAR GIRONA,3,4,"0,75"
2021,"GULICH, MARIE ISABELLE",VALENCIA B.C.,4,6,"0,67"
2021,"LABUCKIENE, GIEDRE",SPAR GIRONA,2,4,"0,5"
2021,"GINZO ARANTES, PAULA",LOINTEK GERNIKA BIZKAIA,1,2,"0,5"
2021,"DELAERE, ANTONIA LAURA A.",CASADEMONT ZARAGOZA,1,2,"0,5"
2021,"BUCH ROSELL, ROSO",LOINTEK GERNIKA BIZKAIA,1,2,"0,5"
2021,"HEMPE, MERRIT RAMONA",CASADEMONT ZARAGOZA,1,2,"0,5"
2021,"TUNSTULL, JEWEL JOYCE DIAMNOD",CADI LA SEU,2,4,"0,5"
2021,"GONZALEZ DUARTE , LARA",CASADEMONT ZARAGOZA,1,2,"0,5"
2021,"CARRERA QUINTANA, RAQUEL",VALENCIA B.C.,3,6,"0,5"
2021,"ROMERO GONZALEZ, LETICIA",VALENCIA B.C.,2,6,"0,33"
2021,"DRAMMEH, BINTA MOMMY DAISY",SPAR GIRONA,1,3,"0,33"
2021,"ELONU, ADAORA NNENNA",PERFUMERIAS AVENIDA,2,6,"0,33"
2021,"LUKACOVICOVA, KLAUDIA",CADI LA SEU,1,4,"0,25"
2021,"BURKE, KENNEDY VALENTINE",SPAR GIRONA,1,4,"0,25"
2021,"PALAU ALTES, LAIA",SPAR GIRONA,1,4,"0,25"
2021,"MENDY , MAGALI",SPAR GIRONA,1,4,"0,25"
2021,"SAMUELSON, KATIE LOU",PERFUMERIAS AVENIDA,1,6,"0,17"
2021,"FASOULA, MARIA EMMANOUELA",PERFUMERIAS AVENIDA,1,6,"0,17"
2021,"COPPER, KAHLEAH LAFEESA BUTLER",PERFUMERIAS AVENIDA,1,6,"0,17"
2021,"VILARO ARAGONES, ANDREA",PERFUMERIAS AVENIDA,1,6,"0,17"
2021,"HOF, EMESE EVA",PERFUMERIAS AVENIDA,1,6,"0,17"
2021,"TRAHAN DAVIS, CELESTE",VALENCIA B.C.,1,6,"0,17"
2020,"LO SYLLA, NOGAYE",LOINTEK GERNIKA BIZKAIA,2,3,"0,67"
2020,"GULICH, MARIE ISABELLE",VALENCIA B.C.,4,7,"0,57"
2020,"ALARIE, ISABELLA AUGUSTINE",PERFUMERIAS AVENIDA,4,7,"0,57"
2020,"CARTER, ARICA DERRIS",MOVISTAR ESTUDIANTES,1,2,"0,5"
2020,"JAMES, KAI AFI GNOZI NONI",SPAR GRAN CANARIA,1,2,"0,5"
2020,"RAMAN, JANA GEORGES R",MOVISTAR ESTUDIANTES,1,2,"0,5"
2020,"BURANI, AGOSTINA PAOLA",MOVISTAR ESTUDIANTES,1,2,"0,5"
2020,"CARRERA QUINTANA, RAQUEL",VALENCIA B.C.,3,7,"0,43"
