Nombre;Jornada;Equipo;Minutos;Puntos;T2 Anotados;T2 Lanzados;% T2;T3 Anotados;T3 Lanzados;% T3;T1 Anotados;T1 Lanzados;% T1;Reb. Ofensivos;Reb. Defensivos;Rebotes;Asistencias;Robos;Perdidas;Tapones;Tapones Recibidos;Mates;Faltas Cometidas;Faltas Recibidas;Valoracion;Local;Visitante;Resultado;Diferencia;Titular
b'---, AUBREY';Jornada 06;['CELTA BANCO SIMEON', 'CELTA BANCO SIMEON', 'CELTA BANCO SIMEON', 'CELTA BANCO SIMEON', 'CELTA BANCO SIMEON', 'CELTA BANCO SIMEON', 'CELTA BANCO SIMEON', 'CELTA BANCO SIMEON', 'CELTA BANCO SIMEON', 'CELTA BANCO SIMEON', 'CELTA BANCO SIMEON', 'CELTA BANCO SIMEON', 'CELTA BANCO SIMEON', 'CELTA BANCO SIMEON'];31.0;11.0;2.0;6.0;0.33;2.0;4.0;0.5;1.0;1.0;1.0;1.0;1.0;2.0;3.0;1.0;2.0;0.0;0.0;0.0;1.0;2.0;10.0;['CELTA BANCO SIMEON', 'CELTA BANCO SIMEON', 'CELTA BANCO SIMEON', 'CELTA BANCO SIMEON', 'CELTA BANCO SIMEON', 'CELTA BANCO SIMEON', 'CELTA BANCO SIMEON', 'CELTA BANCO SIMEON', 'CELTA BANCO SIMEON', 'CELTA BANCO SIMEON', 'CELTA BANCO SIMEON', 'CELTA BANCO SIMEON', 'CELTA BANCO SIMEON', 'CELTA BANCO SIMEON'];['BARCELONA BC UNIVERSITARI', 'BARCELONA BC UNIVERSITARI', 'BARCELONA BC UNIVERSITARI', 'BARCELONA BC UNIVERSITARI', 'BARCELONA BC UNIVERSITARI', 'BARCELONA BC UNIVERSITARI', 'BARCELONA BC UNIVERSITARI', 'BARCELONA BC UNIVERSITARI', 'BARCELONA BC UNIVERSITARI', 'BARCELONA BC UNIVERSITARI', 'BARCELONA BC UNIVERSITARI'];True;21.0;False
b'---, CHARISSE MARIE';Jornada 01;['A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO'];40.0;11.0;4.0;9.0;0.44;0.0;1.0;0.0;3.0;3.0;1.0;5.0;1.0;6.0;1.0;1.0;2.0;0.0;0.0;0.0;1.0;2.0;12.0;['A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO'];['CELTA BANCO SIMEON', 'CELTA BANCO SIMEON', 'CELTA BANCO SIMEON', 'CELTA BANCO SIMEON', 'CELTA BANCO SIMEON', 'CELTA BANCO SIMEON', 'CELTA BANCO SIMEON', 'CELTA BANCO SIMEON', 'CELTA BANCO SIMEON', 'CELTA BANCO SIMEON', 'CELTA BANCO SIMEON'];False;-38.0;True
b'---, CHARISSE MARIE';Jornada 02;['A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO'];31.0;13.0;4.0;8.0;0.5;1.0;2.0;0.5;2.0;2.0;1.0;3.0;2.0;5.0;0.0;1.0;2.0;1.0;0.0;0.0;4.0;1.0;10.0;['CAJASUR LINARES', 'CAJASUR LINARES', 'CAJASUR LINARES', 'CAJASUR LINARES', 'CAJASUR LINARES', 'CAJASUR LINARES', 'CAJASUR LINARES', 'CAJASUR LINARES', 'CAJASUR LINARES', 'CAJASUR LINARES', 'CAJASUR LINARES', 'CAJASUR LINARES', 'CAJASUR LINARES'];['A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO'];False;-13.0;True
b'---, CHARISSE MARIE';Jornada 03;['A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO'];40.0;22.0;5.0;8.0;0.62;2.0;6.0;0.33;6.0;7.0;0.86;4.0;9.0;13.0;2.0;2.0;1.0;2.0;0.0;0.0;2.0;5.0;35.0;['A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO'];['REAL CANOE N.C.', 'REAL CANOE N.C.', 'REAL CANOE N.C.', 'REAL CANOE N.C.', 'REAL CANOE N.C.', 'REAL CANOE N.C.', 'REAL CANOE N.C.', 'REAL CANOE N.C.', 'REAL CANOE N.C.', 'REAL CANOE N.C.'];True;14.0;True
b'---, CHARISSE MARIE';Jornada 04;['A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO'];37.0;5.0;1.0;3.0;0.33;1.0;2.0;0.5;0.0;0.0;0.0;2.0;2.0;4.0;1.0;0.0;0.0;1.0;0.0;0.0;4.0;4.0;8.0;['POPULAR BASQUET GODELLA', 'POPULAR BASQUET GODELLA', 'POPULAR BASQUET GODELLA', 'POPULAR BASQUET GODELLA', 'POPULAR BASQUET GODELLA', 'POPULAR BASQUET GODELLA', 'POPULAR BASQUET GODELLA', 'POPULAR BASQUET GODELLA', 'POPULAR BASQUET GODELLA', 'POPULAR BASQUET GODELLA', 'POPULAR BASQUET GODELLA'];['A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO'];False;-5.0;True
b'---, CHARISSE MARIE';Jornada 05;['A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO'];0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;['A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO'];['SANDRA GRAN CANARIA', 'SANDRA GRAN CANARIA', 'SANDRA GRAN CANARIA', 'SANDRA GRAN CANARIA', 'SANDRA GRAN CANARIA', 'SANDRA GRAN CANARIA', 'SANDRA GRAN CANARIA', 'SANDRA GRAN CANARIA', 'SANDRA GRAN CANARIA', 'SANDRA GRAN CANARIA', 'SANDRA GRAN CANARIA', 'SANDRA GRAN CANARIA', 'SANDRA GRAN CANARIA'];False;-33.0;False
b'---, CHARISSE MARIE';Jornada 06;['A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO'];30.0;18.0;5.0;7.0;0.71;2.0;6.0;0.33;2.0;2.0;1.0;2.0;2.0;4.0;0.0;4.0;3.0;0.0;0.0;0.0;1.0;0.0;16.0;['CORTEGADA GRUPO 10', 'CORTEGADA GRUPO 10', 'CORTEGADA GRUPO 10', 'CORTEGADA GRUPO 10', 'CORTEGADA GRUPO 10', 'CORTEGADA GRUPO 10', 'CORTEGADA GRUPO 10', 'CORTEGADA GRUPO 10', 'CORTEGADA GRUPO 10', 'CORTEGADA GRUPO 10', 'CORTEGADA GRUPO 10'];['A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO'];True;21.0;False
b'---, CHARISSE MARIE';Jornada 07;['A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO'];24.0;8.0;3.0;4.0;0.75;0.0;0.0;0.0;2.0;4.0;0.5;2.0;7.0;9.0;1.0;1.0;2.0;1.0;1.0;0.0;4.0;4.0;14.0;['CBN', 'CBN', 'CBN', 'CBN', 'CBN', 'CBN', 'CBN', 'CBN', 'CBN', 'CBN', 'CBN'];['A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO'];True;14.0;True
b'---, CHARISSE MARIE';Jornada 08;['A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO'];38.0;28.0;10.0;11.0;0.91;1.0;3.0;0.33;5.0;6.0;0.83;2.0;6.0;8.0;2.0;3.0;1.0;1.0;0.0;0.0;4.0;5.0;38.0;['A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO'];['SALAMANCA HALCON VIAJES', 'SALAMANCA HALCON VIAJES', 'SALAMANCA HALCON VIAJES', 'SALAMANCA HALCON VIAJES', 'SALAMANCA HALCON VIAJES', 'SALAMANCA HALCON VIAJES', 'SALAMANCA HALCON VIAJES', 'SALAMANCA HALCON VIAJES', 'SALAMANCA HALCON VIAJES'];False;-3.0;True
b'---, CHARISSE MARIE';Jornada 09;['A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO'];38.0;17.0;1.0;4.0;0.25;4.0;11.0;0.36;3.0;5.0;0.6;0.0;10.0;10.0;1.0;2.0;0.0;0.0;0.0;0.0;4.0;0.0;14.0;['CANAL ISABEL II', 'CANAL ISABEL II', 'CANAL ISABEL II', 'CANAL ISABEL II', 'CANAL ISABEL II', 'CANAL ISABEL II', 'CANAL ISABEL II', 'CANAL ISABEL II', 'CANAL ISABEL II', 'CANAL ISABEL II', 'CANAL ISABEL II'];['A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO', 'A.D. UNIVERSIDAD DE OVIEDO'];True;24.0;False
