Minutos (jugador);Minutos (valor);Puntos (jugador);Puntos (valor);T2 Anotados (jugador);T2 Anotados (valor);T2 Lanzados (jugador);T2 Lanzados (valor);% T2 (jugador);% T2 (valor);T3 Anotados (jugador);T3 Anotados (valor);T3 Lanzados (jugador);T3 Lanzados (valor);% T3 (jugador);% T3 (valor);T1 Anotados (jugador);T1 Anotados (valor);T1 Lanzados (jugador);T1 Lanzados (valor);% T1 (jugador);% T1 (valor);Reb. Ofensivos (jugador);Reb. Ofensivos (valor);Reb. Defensivos (jugador);Reb. Defensivos (valor);Rebotes (jugador);Rebotes (valor);Asistencias (jugador);Asistencias (valor);Robos (jugador);Robos (valor);Perdidas (jugador);Perdidas (valor);Tapones (jugador);Tapones (valor);Tapones Recibidos (jugador);Tapones Recibidos (valor);Mates (jugador);Mates (valor);Faltas Cometidas (jugador);Faltas Cometidas (valor);Faltas Recibidas (jugador);Faltas Recibidas (valor);Valoracion (jugador);Valoracion (valor);% Asist (jugador);% Asist (valor);% Tiro Efectivo (jugador);% Tiro Efectivo (valor);% Tiro Verdadero (jugador);% True Shooting (valor);GScore (jugador);GScore (valor);TLR% (jugador);TLR% (valor);Posesiones Anotadas (jugador);Posesiones Anotadas (valor);Posesiones No Anotadas (jugador);Posesiones No Anotadas (valor);Floor Percentage (jugador);Floor Percentage (valor);Puntos por Tiro (jugador);Puntos por Tiro (valor);% Rebotes (jugador);% Rebotes (valor);% Rebotes Def (jugador);% Rebotes Def (valor);% Rebotes Of (jugador);% Rebotes Of (valor);% Robos (jugador);% Robos (valor);Toques (jugador);Toques (valor);Uso (jugador);Uso (valor);Versatilidad (jugador);Versatilidad (valor);Win Scores (jugador);Win Scores (valor);Eficiencia Ofensiva (jugador);Eficiencia Ofensiva (valor);Eficiencia Defensiva (jugador);Eficiencia Defensiva (valor);Diferencia Eficiencia (jugador);Diferencia Eficiencia (valor)
SANCHEZ ORTEGA, PALOMA;24.81;VERGES LEANDRO, ROSALIA DE LA CINTA;7.58;ALOY ATIENZA, MERCEDES;1.96;NAVARRO LLORCA, CANDIDA;4.88;ZURRO ALFONSO, MARTA;0.5;FONTS MATEO, NURIA;0.32;THODI, EVANGELINA;1.04;DELGADO DIAZ-GUEMES, RAQUEL;0.29;ALONSO DIEGO, MARIA JOSE;1.62;DELGADO DIAZ-GUEMES, RAQUEL;2.16;GAMON HERNANDEZ, ASUNCION;0.73;HAMILTON, SANDRA DAWIN;0.84;VILLAR FERNANDEZ, IRIA;1.92;ABEIJON CES, MONTSERRAT;2.73;ALOY ATIENZA, MERCEDES;0.65;HAMILTON, SANDRA DAWIN;1.05;VERGES LEANDRO, ROSALIA DE LA CINTA;1.54;HUDSON, THEIA ELIZABETH;0.1;PEREZ PEREZ, VIRGINIA;0.17;PARDO NIETO, NURIA;0.0;THODI, EVANGELINA;2.22;DELGADO MORALES, MARIA DEL PILAR;1.88;PEA LESMES, SANDRA;6.05;PARDO NIETO, NURIA;0.0;PARDO NIETO, NURIA;0.0;PARDO NIETO, NURIA;0.0;PARDO NIETO, NURIA;0.0;PARDO NIETO, NURIA;0.0;PARDO NIETO, NURIA;0.0;PARDO NIETO, NURIA;0.0;PARDO NIETO, NURIA;0.0;PARDO NIETO, NURIA;0.0;PARDO NIETO, NURIA;0.0;PARDO NIETO, NURIA;0.0;PARDO NIETO, NURIA;0.0;PARDO NIETO, NURIA;0.0;PARDO NIETO, NURIA;0.0;PARDO NIETO, NURIA;0.0;PARDO NIETO, NURIA;0.0;PARDO NIETO, NURIA;0.0;PARDO NIETO, NURIA;0.0;PARDO NIETO, NURIA;0.0;PARDO NIETO, NURIA;0.0
MANZANO SNCHEZ, ALMUDENA;24.38;JUANES HERNANDEZ, YOLANDA;7.16;GAMON HERNANDEZ, ASUNCION;1.96;GAMON HERNANDEZ, ASUNCION;4.85;GARCIA RAMIREZ, REBECA;0.5;LARA RAMIREZ, SILVIA;0.32;IBARBURU ACHAGA, NEREA;1.04;BLAZQUEZ FERNANDEZ, AMAIA;0.29;DELGADO DIAZ-GUEMES, RAQUEL;1.6;OTEO ASLA, IZASKUN;2.15;ABEIJON CES, MONTSERRAT;0.73;VERGES LEANDRO, ROSALIA DE LA CINTA;0.83;IBARBURU ACHAGA, NEREA;1.92;BLAZQUEZ FERNANDEZ, AMAIA;2.73;GAMON HERNANDEZ, ASUNCION;0.65;FERNANDEZ LEON, PAULA;1.04;THODI, EVANGELINA;1.52;ORTIZ BLANCO, MARIA JOSE;0.09;LUCHA YESTE, MARIA ROSARIO;0.16;PARDO GOMEZ, TERESA MARIA;0.0;HAMILTON, SANDRA DAWIN;2.21;GONZALEZ DIAZ, CARMEN;1.88;ANTOJA ROVIRA, LAURA;6.0;PARDO GOMEZ, TERESA MARIA;0.0;PARDO GOMEZ, TERESA MARIA;0.0;PARDO GOMEZ, TERESA MARIA;0.0;PARDO GOMEZ, TERESA MARIA;0.0;PARDO GOMEZ, TERESA MARIA;0.0;PARDO GOMEZ, TERESA MARIA;0.0;PARDO GOMEZ, TERESA MARIA;0.0;PARDO GOMEZ, TERESA MARIA;0.0;PARDO GOMEZ, TERESA MARIA;0.0;PARDO GOMEZ, TERESA MARIA;0.0;PARDO GOMEZ, TERESA MARIA;0.0;PARDO GOMEZ, TERESA MARIA;0.0;PARDO GOMEZ, TERESA MARIA;0.0;PARDO GOMEZ, TERESA MARIA;0.0;PARDO GOMEZ, TERESA MARIA;0.0;PARDO GOMEZ, TERESA MARIA;0.0;PARDO GOMEZ, TERESA MARIA;0.0;PARDO GOMEZ, TERESA MARIA;0.0;PARDO GOMEZ, TERESA MARIA;0.0;PARDO GOMEZ, TERESA MARIA;0.0
PASCHAL, TOWANDA DENICE;24.25;GAMON HERNANDEZ, ASUNCION;7.08;NAVARRO LLORCA, CANDIDA;1.92;RICO HERNANDEZ, SUSANA;4.77;SANCHEZ DE LA CAMPA GALN, RAQUEL;0.5;IBARBURU ACHAGA, NEREA;0.29;CHECA JIMENO, MARIA TERESA;0.96;JUANES HERNANDEZ, YOLANDA;0.28;ESCOBAR MARTINEZ, ESTHER;1.6;ALONSO DIEGO, MARIA JOSE;2.12;GALECH AMILLANO, SONIA;0.73;PADROS TORTADES, MARIA;0.81;MORALES MARTIN, SILVIA;1.92;CHECA JIMENO, MARIA TERESA;2.72;DONAIRE MALVELADA, ELSA;0.65;HICKS, JESSIE IVETTE;1.04;GRANDE FLORES, LAURA;1.52;THODI, EVANGELINA;0.09;DELGADO DIAZ-GUEMES, RAQUEL;0.16;MERILLAS LOPEZ, ELSA;0.0;BRONNER, TARSHIA TASHAY;2.18;KOOP, LISA MARIE;1.88;XANTAL SERRET, M DEL MAR;5.95;MERILLAS LOPEZ, ELSA;0.0;MERILLAS LOPEZ, ELSA;0.0;MERILLAS LOPEZ, ELSA;0.0;MERILLAS LOPEZ, ELSA;0.0;MERILLAS LOPEZ, ELSA;0.0;MERILLAS LOPEZ, ELSA;0.0;MERILLAS LOPEZ, ELSA;0.0;MERILLAS LOPEZ, ELSA;0.0;MERILLAS LOPEZ, ELSA;0.0;MERILLAS LOPEZ, ELSA;0.0;MERILLAS LOPEZ, ELSA;0.0;MERILLAS LOPEZ, ELSA;0.0;MERILLAS LOPEZ, ELSA;0.0;MERILLAS LOPEZ, ELSA;0.0;MERILLAS LOPEZ, ELSA;0.0;MERILLAS LOPEZ, ELSA;0.0;MERILLAS LOPEZ, ELSA;0.0;MERILLAS LOPEZ, ELSA;0.0;MERILLAS LOPEZ, ELSA;0.0;MERILLAS LOPEZ, ELSA;0.0
RODRIGUEZ PRIETO, RAQUEL;24.16;HAMILTON, SANDRA DAWIN;7.0;HAMILTON, SANDRA DAWIN;1.89;HAMILTON, SANDRA DAWIN;4.68;BARGALLO DIAZ, MIREIA;0.49;PONS MOLINA, INGRID;0.27;CARBALLO AFONSO, ROCIO;0.96;ESPERANZA PERCHES, MONTSERRAT;0.28;IBARBURU ACHAGA, NEREA;1.54;RODRIGUEZ PRIETO, RAQUEL;2.12;REMIRO LEN, MARA;0.73;PELAEZ SAN GIL, LOURDES;0.8;SENRA PEREZ, SUSANA;1.92;VILLAR FERNANDEZ, IRIA;2.72;BRUNGARDT, KIMBERLY MARIE;0.65;PARRES CABRERA, ADELA;1.0;PEA LESMES, SANDRA;1.5;SENRA PEREZ, SUSANA;0.08;GONZALEZ DIAZ, CARMEN;0.16;---, AUBREY;0.0;ESPERANZA PERCHES, MONTSERRAT;2.15;RODRIGUEZ PRIETO, RAQUEL;1.76;VERDE ESPINOSA, PILAR;5.32;---, AUBREY;0.0;---, AUBREY;0.0;---, AUBREY;0.0;---, AUBREY;0.0;---, AUBREY;0.0;---, AUBREY;0.0;---, AUBREY;0.0;---, AUBREY;0.0;---, AUBREY;0.0;---, AUBREY;0.0;---, AUBREY;0.0;---, AUBREY;0.0;---, AUBREY;0.0;---, AUBREY;0.0;---, AUBREY;0.0;---, AUBREY;0.0;---, AUBREY;0.0;---, AUBREY;0.0;---, AUBREY;0.0;---, AUBREY;0.0
BRONNER, TARSHIA TASHAY;23.82;THODI, EVANGELINA;6.87;GESTEIRA FERNANDEZ, LIDIA;1.88;ALOY ATIENZA, MERCEDES;4.65;ZRNIC, JELENA;0.49;VARDAKI, EFTHINIA;0.27;NAJERA CAMACHO, MARIA CARMEN;0.96;IBARBURU ACHAGA, NEREA;0.28;ANTOJA ROVIRA, LAURA;1.42;BRONNER, TARSHIA TASHAY;2.06;SANCHEZ DE LA CAMPA GALN, RAQUEL;0.73;DOMINGUEZ BERMEJO, DAVINIA;0.8;ZURRO ALFONSO, MARTA;1.88;REMIRO LEN, MARA;2.71;VALVERDE HERNANDEZ, MARTA;0.63;DIAZ ALBAR, CRISTINA;1.0;---, CHARISSE MARIE;1.5;GALECH AMILLANO, SONIA;0.08;HERNANDEZ ARENCIBIA, PATRICIA DEL PINO;0.16;BOLAOS SAIZ, SONIA;0.0;MANZANO SNCHEZ, ALMUDENA;2.15;CARBALLO AFONSO, ROCIO;1.73;JUANES HERNANDEZ, YOLANDA;5.16;BOLAOS SAIZ, SONIA;0.0;BOLAOS SAIZ, SONIA;0.0;BOLAOS SAIZ, SONIA;0.0;BOLAOS SAIZ, SONIA;0.0;BOLAOS SAIZ, SONIA;0.0;BOLAOS SAIZ, SONIA;0.0;BOLAOS SAIZ, SONIA;0.0;BOLAOS SAIZ, SONIA;0.0;BOLAOS SAIZ, SONIA;0.0;BOLAOS SAIZ, SONIA;0.0;BOLAOS SAIZ, SONIA;0.0;BOLAOS SAIZ, SONIA;0.0;BOLAOS SAIZ, SONIA;0.0;BOLAOS SAIZ, SONIA;0.0;BOLAOS SAIZ, SONIA;0.0;BOLAOS SAIZ, SONIA;0.0;BOLAOS SAIZ, SONIA;0.0;BOLAOS SAIZ, SONIA;0.0;BOLAOS SAIZ, SONIA;0.0;BOLAOS SAIZ, SONIA;0.0
PEA LESMES, SANDRA;23.68;ANTOJA ROVIRA, LAURA;6.81;RICO HERNANDEZ, SUSANA;1.88;MANZANO SNCHEZ, ALMUDENA;4.54;DONAIRE MALVELADA, ELSA;0.49;JIMENEZ MARTIN, MARGARITA;0.27;GRANDE FLORES, LAURA;0.92;OBHRAI, YASMINE;0.28;DELGADO FERNANDEZ, CONCEPCION;1.38;FELEZ SANCHEZ, PAULA;2.04;DELGADO MORALES, MARIA DEL PILAR;0.73;VILLAR FERNANDEZ, IRIA;0.8;HERNANDEZ ESTEBAN, SILVIA;1.88;MANZANO SNCHEZ, ALMUDENA;2.69;BLAZQUEZ FERNANDEZ, AMAIA;0.62;FELEZ SANCHEZ, PAULA;0.96;MARTIN CLEMENTE, CAROLINA;1.48;SANCHEZ DE LA CAMPA GALN, RAQUEL;0.08;MIRCHANDANI VILLAR, LIDIA;0.16;BENITEZ PEREZ, JOSE MANUEL;0.0;SANCHEZ DE LA CAMPA GALN, RAQUEL;2.12;ALONSO DIEGO, MARIA JOSE;1.71;SENRA PEREZ, SUSANA;4.96;BENITEZ PEREZ, JOSE MANUEL;0.0;BENITEZ PEREZ, JOSE MANUEL;0.0;BENITEZ PEREZ, JOSE MANUEL;0.0;BENITEZ PEREZ, JOSE MANUEL;0.0;BENITEZ PEREZ, JOSE MANUEL;0.0;BENITEZ PEREZ, JOSE MANUEL;0.0;BENITEZ PEREZ, JOSE MANUEL;0.0;BENITEZ PEREZ, JOSE MANUEL;0.0;BENITEZ PEREZ, JOSE MANUEL;0.0;BENITEZ PEREZ, JOSE MANUEL;0.0;BENITEZ PEREZ, JOSE MANUEL;0.0;BENITEZ PEREZ, JOSE MANUEL;0.0;BENITEZ PEREZ, JOSE MANUEL;0.0;BENITEZ PEREZ, JOSE MANUEL;0.0;BENITEZ PEREZ, JOSE MANUEL;0.0;BENITEZ PEREZ, JOSE MANUEL;0.0;BENITEZ PEREZ, JOSE MANUEL;0.0;BENITEZ PEREZ, JOSE MANUEL;0.0;BENITEZ PEREZ, JOSE MANUEL;0.0;BENITEZ PEREZ, JOSE MANUEL;0.0
MEYENDO YABAKIA, FRANCOISE;23.42;SANCHEZ DE LA CAMPA GALN, RAQUEL;6.69;XANTAL SERRET, M DEL MAR;1.8;JUANES HERNANDEZ, YOLANDA;4.2;REMIRO LEN, MARA;0.49;KOOP, LISA MARIE;0.27;ALONSO DIEGO, MARIA JOSE;0.83;FERRER ADELANTADO, MARIA TERESA;0.27;MARTIN CLEMENTE, CAROLINA;1.36;GONZALEZ DIAZ, CARMEN;1.96;HICKS, JESSIE IVETTE;0.73;GARCIA PIERO, MARIA BEGOA;0.77;DELGADO FERNANDEZ, CONCEPCION;1.88;DELGADO MORALES, MARIA DEL PILAR;2.62;MCNICHOL, JOY AILEEN;0.62;XANTAL SERRET, M DEL MAR;0.95;SENRA PEREZ, SUSANA;1.42;DIAZ-LARRAURI CALLEJA, BEATRIZ;0.08;DOMINGUEZ BERMEJO, DAVINIA;0.16;ALCANTARA FERNANDEZ, SILVIA;0.0;GRANDE FLORES, LAURA;2.12;MORALES MARTIN, SILVIA;1.69;IBARBURU ACHAGA, NEREA;4.88;ALCANTARA FERNANDEZ, SILVIA;0.0;ALCANTARA FERNANDEZ, SILVIA;0.0;ALCANTARA FERNANDEZ, SILVIA;0.0;ALCANTARA FERNANDEZ, SILVIA;0.0;ALCANTARA FERNANDEZ, SILVIA;0.0;ALCANTARA FERNANDEZ, SILVIA;0.0;ALCANTARA FERNANDEZ, SILVIA;0.0;ALCANTARA FERNANDEZ, SILVIA;0.0;ALCANTARA FERNANDEZ, SILVIA;0.0;ALCANTARA FERNANDEZ, SILVIA;0.0;ALCANTARA FERNANDEZ, SILVIA;0.0;ALCANTARA FERNANDEZ, SILVIA;0.0;ALCANTARA FERNANDEZ, SILVIA;0.0;ALCANTARA FERNANDEZ, SILVIA;0.0;ALCANTARA FERNANDEZ, SILVIA;0.0;ALCANTARA FERNANDEZ, SILVIA;0.0;ALCANTARA FERNANDEZ, SILVIA;0.0;ALCANTARA FERNANDEZ, SILVIA;0.0;ALCANTARA FERNANDEZ, SILVIA;0.0;ALCANTARA FERNANDEZ, SILVIA;0.0
ANTOJA ROVIRA, LAURA;23.08;HERNANDEZ ARENCIBIA, PATRICIA DEL PINO;6.68;BLAZQUEZ FERNANDEZ, AMAIA;1.77;GESTEIRA FERNANDEZ, LIDIA;4.12;GALLEGO VICARIO, SANDRA;0.48;LUCHA YESTE, MARIA ROSARIO;0.24;VARDAKI, EFTHINIA;0.77;VALLINA PACO, MARIA;0.27;MORIANA NADAL, PALOMA;1.32;ANTOJA ROVIRA, LAURA;1.92;PEREZ CAPARROS, ROSA;0.73;ANULA ALAMEDA, NIEVES;0.72;BLAZQUEZ FERNANDEZ, AMAIA;1.85;MIRCHANDANI VILLAR, LIDIA;2.6;BEZOS MARTNEZ, EMMA;0.62;GARCIA MARTIN, ALICIA;0.92;ZRNIC, JELENA;1.42;DELGADO MORALES, MARIA DEL PILAR;0.08;LOPEZ VERDU, ALICIA;0.16;ALONSO LOPEZ, MARIA PILAR;0.0;LARA RAMIREZ, SILVIA;2.12;HERNANDEZ ARENCIBIA, PATRICIA DEL PINO;1.68;PEREZ CAPARROS, ROSA;4.81;ALONSO LOPEZ, MARIA PILAR;0.0;ALONSO LOPEZ, MARIA PILAR;0.0;ALONSO LOPEZ, MARIA PILAR;0.0;ALONSO LOPEZ, MARIA PILAR;0.0;ALONSO LOPEZ, MARIA PILAR;0.0;ALONSO LOPEZ, MARIA PILAR;0.0;ALONSO LOPEZ, MARIA PILAR;0.0;ALONSO LOPEZ, MARIA PILAR;0.0;ALONSO LOPEZ, MARIA PILAR;0.0;ALONSO LOPEZ, MARIA PILAR;0.0;ALONSO LOPEZ, MARIA PILAR;0.0;ALONSO LOPEZ, MARIA PILAR;0.0;ALONSO LOPEZ, MARIA PILAR;0.0;ALONSO LOPEZ, MARIA PILAR;0.0;ALONSO LOPEZ, MARIA PILAR;0.0;ALONSO LOPEZ, MARIA PILAR;0.0;ALONSO LOPEZ, MARIA PILAR;0.0;ALONSO LOPEZ, MARIA PILAR;0.0;ALONSO LOPEZ, MARIA PILAR;0.0;ALONSO LOPEZ, MARIA PILAR;0.0
GONZALEZ DIAZ, CARMEN;22.64;MEYENDO YABAKIA, FRANCOISE;6.58;PADROS TORTADES, MARIA;1.77;MIRCHANDANI VILLAR, LIDIA;4.12;LARA RAMIREZ, SILVIA;0.48;CHECA JIMENO, MARIA TERESA;0.24;ARMENTA MONTEAGUDO, MARUXA;0.77;MANZANO SNCHEZ, ALMUDENA;0.26;BRONNER, TARSHIA TASHAY;1.29;ORTIZ BLANCO, MARIA JOSE;1.86;LLAMAS PAJUELO, MARIA NIEVES;0.73;ALONSO DIEGO, MARIA JOSE;0.71;THODI, EVANGELINA;1.83;SANCHEZ DE LA CAMPA GALN, RAQUEL;2.54;LOPEZ VARGAS, MARIA DOLORES;0.58;GONZALEZ DIAZ, CARMEN;0.92;SNCHEZ LUJN, ROSAURA DEL CARMEN;1.4;OBHRAI, YASMINE;0.08;MORIANA NADAL, PALOMA;0.16;HERRERO GIMENEZ, PILAR;0.0;FELEZ SANCHEZ, PAULA;2.09;DONAIRE MALVELADA, ELSA;1.62;GALECH AMILLANO, SONIA;4.65;HERRERO GIMENEZ, PILAR;0.0;HERRERO GIMENEZ, PILAR;0.0;HERRERO GIMENEZ, PILAR;0.0;HERRERO GIMENEZ, PILAR;0.0;HERRERO GIMENEZ, PILAR;0.0;HERRERO GIMENEZ, PILAR;0.0;HERRERO GIMENEZ, PILAR;0.0;HERRERO GIMENEZ, PILAR;0.0;HERRERO GIMENEZ, PILAR;0.0;HERRERO GIMENEZ, PILAR;0.0;HERRERO GIMENEZ, PILAR;0.0;HERRERO GIMENEZ, PILAR;0.0;HERRERO GIMENEZ, PILAR;0.0;HERRERO GIMENEZ, PILAR;0.0;HERRERO GIMENEZ, PILAR;0.0;HERRERO GIMENEZ, PILAR;0.0;HERRERO GIMENEZ, PILAR;0.0;HERRERO GIMENEZ, PILAR;0.0;HERRERO GIMENEZ, PILAR;0.0;HERRERO GIMENEZ, PILAR;0.0
BLAZQUEZ FERNANDEZ, AMAIA;22.31;ARAMBURU GARAYALDE, LEIRE;6.56;MANZANO SNCHEZ, ALMUDENA;1.77;PADROS TORTADES, MARIA;4.08;CARBALLO AFONSO, ROCIO;0.47;GARMON VARELA, LORENA;0.23;GARMON VARELA, LORENA;0.77;VERDE ESPINOSA, PILAR;0.26;ESPERANZA PERCHES, MONTSERRAT;1.27;DIAZ ALBAR, CRISTINA;1.85;ZRNIC, JELENA;0.72;LIMA GARCIA, CINDY ORQUIDEA;0.71;ORTIZ BLANCO, MARIA JOSE;1.82;ESCOBAR MARTINEZ, ESTHER;2.52;DOMINGUEZ BERMEJO, DAVINIA;0.56;PEREZ PEREZ, VIRGINIA;0.91;FERNANDEZ LEON, PAULA;1.38;MCNICHOL, JOY AILEEN;0.08;RICO HERNANDEZ, SUSANA;0.15;BUENO RUBIO, MARIA LUISA;0.0;SALVADOR VIOLAS, MERITXELL;2.08;VALERO CEBRIAN, PILAR;1.62;DOMINGUEZ BERMEJO, DAVINIA;4.28;BUENO RUBIO, MARIA LUISA;0.0;BUENO RUBIO, MARIA LUISA;0.0;BUENO RUBIO, MARIA LUISA;0.0;BUENO RUBIO, MARIA LUISA;0.0;BUENO RUBIO, MARIA LUISA;0.0;BUENO RUBIO, MARIA LUISA;0.0;BUENO RUBIO, MARIA LUISA;0.0;BUENO RUBIO, MARIA LUISA;0.0;BUENO RUBIO, MARIA LUISA;0.0;BUENO RUBIO, MARIA LUISA;0.0;BUENO RUBIO, MARIA LUISA;0.0;BUENO RUBIO, MARIA LUISA;0.0;BUENO RUBIO, MARIA LUISA;0.0;BUENO RUBIO, MARIA LUISA;0.0;BUENO RUBIO, MARIA LUISA;0.0;BUENO RUBIO, MARIA LUISA;0.0;BUENO RUBIO, MARIA LUISA;0.0;BUENO RUBIO, MARIA LUISA;0.0;BUENO RUBIO, MARIA LUISA;0.0;BUENO RUBIO, MARIA LUISA;0.0
IBARBURU ACHAGA, NEREA;21.29;BLAZQUEZ FERNANDEZ, AMAIA;6.46;ANTOJA ROVIRA, LAURA;1.77;FERNANDEZ LEON, PAULA;4.0;MORALES MARTIN, SILVIA;0.47;GRANDE FLORES, LAURA;0.2;FONTS MATEO, NURIA;0.76;MORALES MARTIN, SILVIA;0.25;MEYENDO YABAKIA, FRANCOISE;1.27;VALERO CEBRIAN, PILAR;1.85;VIUELA COMPTE, JUDITH;0.72;VIUELA COMPTE, JUDITH;0.7;HERNANDEZ ARENCIBIA, PATRICIA DEL PINO;1.8;VALERO CEBRIAN, PILAR;2.5;ARAMBURU GARAYALDE, LEIRE;0.5;GARCIA PORTA, YOLANDA;0.9;GAMON HERNANDEZ, ASUNCION;1.38;ARMENTA MONTEAGUDO, MARUXA;0.08;KOOP, LISA MARIE;0.15;BUENO FERNANDEZ, MARIA;0.0;VALERO CEBRIAN, PILAR;2.08;JIMENEZ MARTIN, MARGARITA;1.62;VERGES LEANDRO, ROSALIA DE LA CINTA;4.12;BUENO FERNANDEZ, MARIA;0.0;BUENO FERNANDEZ, MARIA;0.0;BUENO FERNANDEZ, MARIA;0.0;BUENO FERNANDEZ, MARIA;0.0;BUENO FERNANDEZ, MARIA;0.0;BUENO FERNANDEZ, MARIA;0.0;BUENO FERNANDEZ, MARIA;0.0;BUENO FERNANDEZ, MARIA;0.0;BUENO FERNANDEZ, MARIA;0.0;BUENO FERNANDEZ, MARIA;0.0;BUENO FERNANDEZ, MARIA;0.0;BUENO FERNANDEZ, MARIA;0.0;BUENO FERNANDEZ, MARIA;0.0;BUENO FERNANDEZ, MARIA;0.0;BUENO FERNANDEZ, MARIA;0.0;BUENO FERNANDEZ, MARIA;0.0;BUENO FERNANDEZ, MARIA;0.0;BUENO FERNANDEZ, MARIA;0.0;BUENO FERNANDEZ, MARIA;0.0;BUENO FERNANDEZ, MARIA;0.0
DIAZ ALBAR, CRISTINA;21.15;MARTIN CLEMENTE, CAROLINA;6.08;ARAMBURU GARAYALDE, LEIRE;1.72;PEREZ PEREZ, VIRGINIA;3.96;BRUNGARDT, KIMBERLY MARIE;0.47;GARCIA MARTIN, ALICIA;0.15;PASCHAL, TOWANDA DENICE;0.75;CHECA JIMENO, MARIA TERESA;0.25;THODI, EVANGELINA;1.17;DELGADO FERNANDEZ, CONCEPCION;1.85;MARTINEZ PURRIOS, ELENA;0.72;SOTO FERNNDEZ, MARA VICTORIA;0.69;CHECA JIMENO, MARIA TERESA;1.76;DOMINGUEZ BERMEJO, DAVINIA;2.44;MANZANO SNCHEZ, ALMUDENA;0.5;NAVARRO LLORCA, CANDIDA;0.88;HERNANDEZ ESTEBAN, SILVIA;1.36;GARCIA PIERO, MARIA BEGOA;0.08;MORALES MARTIN, SILVIA;0.15;VILLAFRANCA SERRANO, GEMMA;0.0;DIAZ ALBAR, CRISTINA;2.08;FELEZ SANCHEZ, PAULA;1.61;ZURRO ALFONSO, MARTA;4.12;VILLAFRANCA SERRANO, GEMMA;0.0;VILLAFRANCA SERRANO, GEMMA;0.0;VILLAFRANCA SERRANO, GEMMA;0.0;VILLAFRANCA SERRANO, GEMMA;0.0;VILLAFRANCA SERRANO, GEMMA;0.0;VILLAFRANCA SERRANO, GEMMA;0.0;VILLAFRANCA SERRANO, GEMMA;0.0;VILLAFRANCA SERRANO, GEMMA;0.0;VILLAFRANCA SERRANO, GEMMA;0.0;VILLAFRANCA SERRANO, GEMMA;0.0;VILLAFRANCA SERRANO, GEMMA;0.0;VILLAFRANCA SERRANO, GEMMA;0.0;VILLAFRANCA SERRANO, GEMMA;0.0;VILLAFRANCA SERRANO, GEMMA;0.0;VILLAFRANCA SERRANO, GEMMA;0.0;VILLAFRANCA SERRANO, GEMMA;0.0;VILLAFRANCA SERRANO, GEMMA;0.0;VILLAFRANCA SERRANO, GEMMA;0.0;VILLAFRANCA SERRANO, GEMMA;0.0;VILLAFRANCA SERRANO, GEMMA;0.0
THODI, EVANGELINA;20.87;JIMENEZ MARTIN, MARGARITA;5.69;PEREZ PEREZ, VIRGINIA;1.7;SANCHEZ ORTEGA, PALOMA;3.77;GONZALEZ DIAZ, CARMEN;0.47;PARDO NIETO, NURIA;0.13;DELGADO MORALES, MARIA DEL PILAR;0.75;ABEIJON CES, MONTSERRAT;0.25;SANCHEZ DE LA CAMPA GALN, RAQUEL;1.15;CHECA JIMENO, MARIA TERESA;1.84;CERQUEIRA DE LA TORRE, CONCEPCION;0.72;FERRER PEREZ, ESTELA ROSA;0.65;CARBALLO AFONSO, ROCIO;1.73;DELGADO FERNANDEZ, CONCEPCION;2.42;OTEO ASLA, IZASKUN;0.5;HERNANDEZ ESTEBAN, SILVIA;0.88;PONS MOLINA, INGRID;1.35;PEREZ CAPARROS, ROSA;0.08;LLAMAS PAJUELO, MARIA NIEVES;0.15;GARCIA CAMACHO, CARMEN;0.0;DELGADO FERNANDEZ, CONCEPCION;2.08;MORIANA NADAL, PALOMA;1.48;FONTS MATEO, NURIA;4.08;GARCIA CAMACHO, CARMEN;0.0;GARCIA CAMACHO, CARMEN;0.0;GARCIA CAMACHO, CARMEN;0.0;GARCIA CAMACHO, CARMEN;0.0;GARCIA CAMACHO, CARMEN;0.0;GARCIA CAMACHO, CARMEN;0.0;GARCIA CAMACHO, CARMEN;0.0;GARCIA CAMACHO, CARMEN;0.0;GARCIA CAMACHO, CARMEN;0.0;GARCIA CAMACHO, CARMEN;0.0;GARCIA CAMACHO, CARMEN;0.0;GARCIA CAMACHO, CARMEN;0.0;GARCIA CAMACHO, CARMEN;0.0;GARCIA CAMACHO, CARMEN;0.0;GARCIA CAMACHO, CARMEN;0.0;GARCIA CAMACHO, CARMEN;0.0;GARCIA CAMACHO, CARMEN;0.0;GARCIA CAMACHO, CARMEN;0.0;GARCIA CAMACHO, CARMEN;0.0;GARCIA CAMACHO, CARMEN;0.0
