Minutos (jugador);Minutos (valor);Puntos (jugador);Puntos (valor);T2 Anotados (jugador);T2 Anotados (valor);T2 Lanzados (jugador);T2 Lanzados (valor);% T2 (jugador);% T2 (valor);T3 Anotados (jugador);T3 Anotados (valor);T3 Lanzados (jugador);T3 Lanzados (valor);% T3 (jugador);% T3 (valor);T1 Anotados (jugador);T1 Anotados (valor);T1 Lanzados (jugador);T1 Lanzados (valor);% T1 (jugador);% T1 (valor);Reb. Ofensivos (jugador);Reb. Ofensivos (valor);Reb. Defensivos (jugador);Reb. Defensivos (valor);Rebotes (jugador);Rebotes (valor);Asistencias (jugador);Asistencias (valor);Robos (jugador);Robos (valor);Perdidas (jugador);Perdidas (valor);Tapones (jugador);Tapones (valor);Tapones Recibidos (jugador);Tapones Recibidos (valor);Mates (jugador);Mates (valor);Faltas Cometidas (jugador);Faltas Cometidas (valor);Faltas Recibidas (jugador);Faltas Recibidas (valor);Valoracion (jugador);Valoracion (valor);% Asist (jugador);% Asist (valor);% Tiro Efectivo (jugador);% Tiro Efectivo (valor);% Tiro Verdadero (jugador);% True Shooting (valor);GScore (jugador);GScore (valor);TLR% (jugador);TLR% (valor);Posesiones Anotadas (jugador);Posesiones Anotadas (valor);Posesiones No Anotadas (jugador);Posesiones No Anotadas (valor);Floor Percentage (jugador);Floor Percentage (valor);Puntos por Tiro (jugador);Puntos por Tiro (valor);% Rebotes (jugador);% Rebotes (valor);% Rebotes Def (jugador);% Rebotes Def (valor);% Rebotes Of (jugador);% Rebotes Of (valor);% Robos (jugador);% Robos (valor);Toques (jugador);Toques (valor);Uso (jugador);Uso (valor);Versatilidad (jugador);Versatilidad (valor);Win Scores (jugador);Win Scores (valor);Eficiencia Ofensiva (jugador);Eficiencia Ofensiva (valor);Eficiencia Defensiva (jugador);Eficiencia Defensiva (valor);Diferencia Eficiencia (jugador);Diferencia Eficiencia (valor)
MACHANGUANA, CLARISSE EULALIA;29.67;RILEY, RUTH ELLEN;10.48;GRANDE FLORES, LAURA;3.18;ZURRO ALFONSO, MARTA;6.5;FALLON, TRISHA NICOLE;0.48;JUANES HERNANDEZ, YOLANDA;0.73;RAMIREZ ORAMAS, MARTA;2.36;JORDANA BOFILL, NOEMI;0.33;PASCUA SUAREZ, MARA LUCILA;2.0;SALGADO SANCHEZ, IRENE;2.85;HARTSHORN, BRITT TAYLENE;0.76;MELIN ALONSO, DACIL;1.3;DE SOUZA DOS SANTOS, FLAVIA LUIZA;2.96;PELAEZ SAN GIL, LOURDES;4.26;GLAUBITZ, DESIREE;1.15;HERNANDEZ ESTEBAN, SILVIA;1.44;FALLON, TRISHA NICOLE;2.32;JIMENEZ GALINDO, ANNA ISABEL;0.23;KIRETA, SONJA;0.27;BLAZQUEZ YENES, ESTELA;0.0;DONAPHIN, BETHANY CAMILLE;2.77;POLLINI, CATARINA;2.65;FALLON, TRISHA NICOLE;9.91;BLAZQUEZ YENES, ESTELA;0.0;BLAZQUEZ YENES, ESTELA;0.0;BLAZQUEZ YENES, ESTELA;0.0;BLAZQUEZ YENES, ESTELA;0.0;BLAZQUEZ YENES, ESTELA;0.0;BLAZQUEZ YENES, ESTELA;0.0;BLAZQUEZ YENES, ESTELA;0.0;BLAZQUEZ YENES, ESTELA;0.0;BLAZQUEZ YENES, ESTELA;0.0;BLAZQUEZ YENES, ESTELA;0.0;BLAZQUEZ YENES, ESTELA;0.0;BLAZQUEZ YENES, ESTELA;0.0;BLAZQUEZ YENES, ESTELA;0.0;BLAZQUEZ YENES, ESTELA;0.0;BLAZQUEZ YENES, ESTELA;0.0;BLAZQUEZ YENES, ESTELA;0.0;BLAZQUEZ YENES, ESTELA;0.0;BLAZQUEZ YENES, ESTELA;0.0;BLAZQUEZ YENES, ESTELA;0.0;BLAZQUEZ YENES, ESTELA;0.0
FALLON, TRISHA NICOLE;29.64;GLAUBITZ, DESIREE;10.46;CONGREAVES, ANDREA FIONA;3.12;BERMEJO MORENO, CLARA SUSANA;6.48;---, BROOKE ELIZABETH;0.48;BERMEJO MORENO, CLARA SUSANA;0.72;JUANES HERNANDEZ, YOLANDA;2.27;GOUREEVA, JULIA;0.33;GALLEGO VICARIO, SANDRA;2.0;PALOMARES VALIENTE, PAULA;2.81;XANTAL SERRET, M DEL MAR;0.76;VILLAR FERNANDEZ, IRIA;1.27;ALONSO DIEGO, MARIA JOSE;2.88;SNCHEZ LUJN, ROSAURA DEL CARMEN;4.23;GESTEIRA FERNANDEZ, LIDIA;1.12;ALAMO GONZALEZ, ELENA MARIA;1.43;FERNANDEZ FARRES, MARTA;2.28;RAMIREZ ORAMAS, MARTA;0.23;MACHANGUANA, CLARISSE EULALIA;0.27;FARRIS, BARBARA;0.0;JOHNSON, SHANNON REGINA;2.76;PONS MOLINA, INGRID;2.65;MARTINEZ PRAT, NURIA;9.76;FARRIS, BARBARA;0.0;FARRIS, BARBARA;0.0;FARRIS, BARBARA;0.0;FARRIS, BARBARA;0.0;FARRIS, BARBARA;0.0;FARRIS, BARBARA;0.0;FARRIS, BARBARA;0.0;FARRIS, BARBARA;0.0;FARRIS, BARBARA;0.0;FARRIS, BARBARA;0.0;FARRIS, BARBARA;0.0;FARRIS, BARBARA;0.0;FARRIS, BARBARA;0.0;FARRIS, BARBARA;0.0;FARRIS, BARBARA;0.0;FARRIS, BARBARA;0.0;FARRIS, BARBARA;0.0;FARRIS, BARBARA;0.0;FARRIS, BARBARA;0.0;FARRIS, BARBARA;0.0
CAMPS COLLELL, LAURA;29.5;ROULIER JAYE, JENNIFER;10.46;SNCHEZ LUJN, ROSAURA DEL CARMEN;3.12;PALOMARES VALIENTE, PAULA;6.46;VEGA REBORA, GISELA VERONICA;0.47;CANTERO OSTOS, CRISTINA;0.69;MIRCHANDANI VILLAR, LIDIA;2.23;ROBERTS, NYREE KHADIJAH;0.33;GOMEZ SANDO, GERTRUDIS;1.96;DE SOUZA DOS SANTOS, FLAVIA LUIZA;2.75;DAS NEVES, CLAUDIA MARIA;0.76;SNCHEZ LUJN, ROSAURA DEL CARMEN;1.12;FERNANDEZ FARRES, MARTA;2.8;BERMEJO MORENO, CLARA SUSANA;4.0;ROVIRA RODRIGUEZ, MARIA DEL MAR;1.08;BLANCO BERNAL, SONIA;1.42;FERRAGUT CASTILLO, MARINA;2.19;MAGLISCEAU, MICHELLE YVONNE;0.23;MARTINEZ PRAT, ROSER;0.26;GOR ORTIZ, LYDIA;0.0;SNCHEZ LUJN, ROSAURA DEL CARMEN;2.73;FERRAGUT CASTILLO, MARINA;2.65;CAMPS COLLELL, LAURA;9.67;GOR ORTIZ, LYDIA;0.0;GOR ORTIZ, LYDIA;0.0;GOR ORTIZ, LYDIA;0.0;GOR ORTIZ, LYDIA;0.0;GOR ORTIZ, LYDIA;0.0;GOR ORTIZ, LYDIA;0.0;GOR ORTIZ, LYDIA;0.0;GOR ORTIZ, LYDIA;0.0;GOR ORTIZ, LYDIA;0.0;GOR ORTIZ, LYDIA;0.0;GOR ORTIZ, LYDIA;0.0;GOR ORTIZ, LYDIA;0.0;GOR ORTIZ, LYDIA;0.0;GOR ORTIZ, LYDIA;0.0;GOR ORTIZ, LYDIA;0.0;GOR ORTIZ, LYDIA;0.0;GOR ORTIZ, LYDIA;0.0;GOR ORTIZ, LYDIA;0.0;GOR ORTIZ, LYDIA;0.0;GOR ORTIZ, LYDIA;0.0
ERB, SUMMER ELISABETH;29.42;ALONSO DIEGO, MARIA JOSE;10.31;---, BROOKE ELIZABETH;3.08;---, BROOKE ELIZABETH;6.44;VALDEMORO MADARIAGA, AMAYA;0.47;WHITTLE, JENNY;0.65;LOPEZ FERNANDEZ, MARIA PAZ;2.08;MIRCHANDANI VILLAR, LIDIA;0.33;GOUREEVA, JULIA;1.92;PONS MOLINA, INGRID;2.73;HERNANDEZ ESTEBAN, SILVIA;0.76;WHITTLE, JENNY;1.12;PONS MOLINA, INGRID;2.77;GOMEZ NOVO, MARIA ARANZAZU;3.85;RILEY, RUTH ELLEN;1.08;XANTAL SERRET, M DEL MAR;1.41;ROULIER JAYE, JENNIFER;2.12;ARENAS ANTON, MONICA;0.23;ANTON LOPEZ, MONTSERRAT;0.24;PIERA ALONSO, MARIA;0.0;FORNS ESCUDE, NURIA;2.73;MARTINEZ PRAT, ROSER;2.65;HARTSHORN, BRITT TAYLENE;9.42;PIERA ALONSO, MARIA;0.0;PIERA ALONSO, MARIA;0.0;PIERA ALONSO, MARIA;0.0;PIERA ALONSO, MARIA;0.0;PIERA ALONSO, MARIA;0.0;PIERA ALONSO, MARIA;0.0;PIERA ALONSO, MARIA;0.0;PIERA ALONSO, MARIA;0.0;PIERA ALONSO, MARIA;0.0;PIERA ALONSO, MARIA;0.0;PIERA ALONSO, MARIA;0.0;PIERA ALONSO, MARIA;0.0;PIERA ALONSO, MARIA;0.0;PIERA ALONSO, MARIA;0.0;PIERA ALONSO, MARIA;0.0;PIERA ALONSO, MARIA;0.0;PIERA ALONSO, MARIA;0.0;PIERA ALONSO, MARIA;0.0;PIERA ALONSO, MARIA;0.0;PIERA ALONSO, MARIA;0.0
VALDEMORO MADARIAGA, AMAYA;29.05;DE SOUZA DOS SANTOS, FLAVIA LUIZA;10.25;PONS MOLINA, INGRID;3.04;HOLLAND CORN, KEDRA;6.42;CRAWFORD, SHALA;0.47;GOMEZ NOVO, MARIA ARANZAZU;0.65;HODGES, DALE;2.08;PIQUE SOLE, MERITXELL;0.33;VALERO CEBRIAN, PILAR;1.83;PASCUA SUAREZ, MARA LUCILA;2.73;VALDEMORO MADARIAGA, AMAYA;0.76;ANTON LOPEZ, MONTSERRAT;1.1;BLANCO BERNAL, SONIA;2.77;ALONSO DIEGO, MARIA JOSE;3.85;LOPEZ FERNANDEZ, MARIA PAZ;1.08;---, POLIMIA;1.38;CARBALLO AFONSO, ROCIO;2.12;MORAN, SUSANA MARIA;0.19;GOUREEVA, JULIA;0.24;CABRERA MEDINA, MONICA;0.0;HERNANDEZ FERNANDEZ DE ROTA, DACIL PILAR;2.71;GOUREEVA, JULIA;2.64;HERNANDEZ ESTEBAN, SILVIA;9.4;CABRERA MEDINA, MONICA;0.0;CABRERA MEDINA, MONICA;0.0;CABRERA MEDINA, MONICA;0.0;CABRERA MEDINA, MONICA;0.0;CABRERA MEDINA, MONICA;0.0;CABRERA MEDINA, MONICA;0.0;CABRERA MEDINA, MONICA;0.0;CABRERA MEDINA, MONICA;0.0;CABRERA MEDINA, MONICA;0.0;CABRERA MEDINA, MONICA;0.0;CABRERA MEDINA, MONICA;0.0;CABRERA MEDINA, MONICA;0.0;CABRERA MEDINA, MONICA;0.0;CABRERA MEDINA, MONICA;0.0;CABRERA MEDINA, MONICA;0.0;CABRERA MEDINA, MONICA;0.0;CABRERA MEDINA, MONICA;0.0;CABRERA MEDINA, MONICA;0.0;CABRERA MEDINA, MONICA;0.0;CABRERA MEDINA, MONICA;0.0
FERNANDEZ FARRES, MARTA;28.2;DA SILVA, KATIA;10.08;ZURRO ALFONSO, MARTA;2.93;CAMPS COLLELL, LAURA;6.06;MELIN ALONSO, DACIL;0.47;RAMIREZ ORAMAS, MARTA;0.64;FORNS ESCUDE, NURIA;2.04;FERNANDEZ FARRES, MARTA;0.32;SALGADO SANCHEZ, IRENE;1.81;ALAMO GONZALEZ, ELENA MARIA;2.71;GESTEIRA FERNANDEZ, LIDIA;0.75;MORENO MELIAN, ARMINDA;1.1;VALERO CEBRIAN, PILAR;2.74;FALLON, TRISHA NICOLE;3.77;REVUELTO SNCHEZ-AGUILERA, MARIA;1.06;JIMENEZ GALINDO, ANNA ISABEL;1.38;GOMEZ SANDO, GERTRUDIS;2.12;QUINTERO CASTELLANO, THANIA;0.19;SALGADO SANCHEZ, IRENE;0.23;MBULITO UPOLO, PURIFICACION;0.0;GINES GONZALEZ, MARTA;2.65;DE SOUZA DOS SANTOS, FLAVIA LUIZA;2.62;GODOY, JACQUELINE;9.12;MBULITO UPOLO, PURIFICACION;0.0;MBULITO UPOLO, PURIFICACION;0.0;MBULITO UPOLO, PURIFICACION;0.0;MBULITO UPOLO, PURIFICACION;0.0;MBULITO UPOLO, PURIFICACION;0.0;MBULITO UPOLO, PURIFICACION;0.0;MBULITO UPOLO, PURIFICACION;0.0;MBULITO UPOLO, PURIFICACION;0.0;MBULITO UPOLO, PURIFICACION;0.0;MBULITO UPOLO, PURIFICACION;0.0;MBULITO UPOLO, PURIFICACION;0.0;MBULITO UPOLO, PURIFICACION;0.0;MBULITO UPOLO, PURIFICACION;0.0;MBULITO UPOLO, PURIFICACION;0.0;MBULITO UPOLO, PURIFICACION;0.0;MBULITO UPOLO, PURIFICACION;0.0;MBULITO UPOLO, PURIFICACION;0.0;MBULITO UPOLO, PURIFICACION;0.0;MBULITO UPOLO, PURIFICACION;0.0;MBULITO UPOLO, PURIFICACION;0.0
RODIONOVA, SVITLANA;28.2;GOMEZ SANDO, GERTRUDIS;10.04;CRAWFORD, SHALA;2.82;CRAWFORD, SHALA;6.0;CARBALLO AFONSO, ROCIO;0.47;GODOY, JACQUELINE;0.62;CLAVIER MADARIAGA, ANNE;1.94;MORALES MARTIN, SILVIA;0.32;GINES GONZALEZ, MARTA;1.77;GINES GONZALEZ, MARTA;2.58;IBARRECHE INCLAN, ESTITXU;0.75;SANTOS DE OLIVEIRA, RENATA;1.04;TUURE, KAISA MARKETTA;2.71;NAVARRETE TRUJILLO, MIREIA;3.77;SECO SALVADOR, TERESA;1.04;MORAN, SUSANA MARIA;1.35;ERB, SUMMER ELISABETH;2.12;GALLEGO VICARIO, SANDRA;0.19;HARTSHORN, BRITT TAYLENE;0.23;MONTESDEOCA LPEZ, EVA;0.0;HODGES, DALE;2.65;HOLLAND CORN, KEDRA;2.58;MORAN, SUSANA MARIA;9.12;MONTESDEOCA LPEZ, EVA;0.0;MONTESDEOCA LPEZ, EVA;0.0;MONTESDEOCA LPEZ, EVA;0.0;MONTESDEOCA LPEZ, EVA;0.0;MONTESDEOCA LPEZ, EVA;0.0;MONTESDEOCA LPEZ, EVA;0.0;MONTESDEOCA LPEZ, EVA;0.0;MONTESDEOCA LPEZ, EVA;0.0;MONTESDEOCA LPEZ, EVA;0.0;MONTESDEOCA LPEZ, EVA;0.0;MONTESDEOCA LPEZ, EVA;0.0;MONTESDEOCA LPEZ, EVA;0.0;MONTESDEOCA LPEZ, EVA;0.0;MONTESDEOCA LPEZ, EVA;0.0;MONTESDEOCA LPEZ, EVA;0.0;MONTESDEOCA LPEZ, EVA;0.0;MONTESDEOCA LPEZ, EVA;0.0;MONTESDEOCA LPEZ, EVA;0.0;MONTESDEOCA LPEZ, EVA;0.0;MONTESDEOCA LPEZ, EVA;0.0
ALAMO GONZALEZ, ELENA MARIA;28.07;CAMPS COLLELL, LAURA;9.94;PALOMARES VALIENTE, PAULA;2.81;ALONSO DIEGO, MARIA JOSE;5.88;GESTEIRA FERNANDEZ, LIDIA;0.47;ANTOJA ROVIRA, LAURA;0.62;JIMENEZ GALINDO, ANNA ISABEL;1.88;ALONSO DIEGO, MARIA JOSE;0.32;HARTSHORN, BRITT TAYLENE;1.73;GOUREEVA, JULIA;2.56;VILLAR FERNANDEZ, IRIA;0.75;DIETEL, ALKE;0.96;FORNS ESCUDE, NURIA;2.62;MORAN, SUSANA MARIA;3.77;POLLINI, CATARINA;1.04;CANTERO OSTOS, CRISTINA;1.35;SANCHEZ FERNANDEZ, ISABEL;2.12;ALONSO DIEGO, MARIA JOSE;0.19;VALDEMORO MADARIAGA, AMAYA;0.23;MESA EXPOSITO, LAURA;0.0;PASCUA SUAREZ, MARA LUCILA;2.65;GOMEZ SANDO, GERTRUDIS;2.58;DE SOUZA DOS SANTOS, FLAVIA LUIZA;9.08;MESA EXPOSITO, LAURA;0.0;MESA EXPOSITO, LAURA;0.0;MESA EXPOSITO, LAURA;0.0;MESA EXPOSITO, LAURA;0.0;MESA EXPOSITO, LAURA;0.0;MESA EXPOSITO, LAURA;0.0;MESA EXPOSITO, LAURA;0.0;MESA EXPOSITO, LAURA;0.0;MESA EXPOSITO, LAURA;0.0;MESA EXPOSITO, LAURA;0.0;MESA EXPOSITO, LAURA;0.0;MESA EXPOSITO, LAURA;0.0;MESA EXPOSITO, LAURA;0.0;MESA EXPOSITO, LAURA;0.0;MESA EXPOSITO, LAURA;0.0;MESA EXPOSITO, LAURA;0.0;MESA EXPOSITO, LAURA;0.0;MESA EXPOSITO, LAURA;0.0;MESA EXPOSITO, LAURA;0.0;MESA EXPOSITO, LAURA;0.0
MARTINEZ PRAT, ROSER;27.78;XANTAL SERRET, M DEL MAR;9.91;ALONSO DIEGO, MARIA JOSE;2.73;TUURE, KAISA MARKETTA;5.86;GRANDE FLORES, LAURA;0.47;RODIONOVA, SVITLANA;0.6;MARTINEZ PRAT, ROSER;1.78;JUANES HERNANDEZ, YOLANDA;0.32;CRAWFORD, SHALA;1.71;CRAWFORD, SHALA;2.53;GOUREEVA, JULIA;0.75;FORNS ESCUDE, NURIA;0.96;ROULIER JAYE, JENNIFER;2.58;PALAU ALTES, LAIA;3.69;CAMPS COLLELL, LAURA;1.0;MAGLISCEAU, MICHELLE YVONNE;1.31;HOLLAND CORN, KEDRA;2.08;GLAUBITZ, DESIREE;0.19;SNCHEZ LUJN, ROSAURA DEL CARMEN;0.23;VEGA JORGE, ADARA;0.0;OSTH, CAMILLA SOFIA;2.62;ALAMO GONZALEZ, ELENA MARIA;2.57;GOMEZ NOVO, MARIA ARANZAZU;9.05;VEGA JORGE, ADARA;0.0;VEGA JORGE, ADARA;0.0;VEGA JORGE, ADARA;0.0;VEGA JORGE, ADARA;0.0;VEGA JORGE, ADARA;0.0;VEGA JORGE, ADARA;0.0;VEGA JORGE, ADARA;0.0;VEGA JORGE, ADARA;0.0;VEGA JORGE, ADARA;0.0;VEGA JORGE, ADARA;0.0;VEGA JORGE, ADARA;0.0;VEGA JORGE, ADARA;0.0;VEGA JORGE, ADARA;0.0;VEGA JORGE, ADARA;0.0;VEGA JORGE, ADARA;0.0;VEGA JORGE, ADARA;0.0;VEGA JORGE, ADARA;0.0;VEGA JORGE, ADARA;0.0;VEGA JORGE, ADARA;0.0;VEGA JORGE, ADARA;0.0
GRANDE FLORES, LAURA;27.65;CANTERO OSTOS, CRISTINA;9.42;CAMPS COLLELL, LAURA;2.67;CANTERO OSTOS, CRISTINA;5.85;BLANCO BERNAL, SONIA;0.47;CLAVIER MADARIAGA, ANNE;0.59;GOMEZ IGLESIAS, REGINA;1.77;GESTEIRA FERNANDEZ, LIDIA;0.31;FERRAGUT CASTILLO, MARINA;1.69;GRANDE FLORES, LAURA;2.29;ERB, SUMMER ELISABETH;0.75;HERNANDEZ FERNANDEZ DE ROTA, DACIL PILAR;0.96;NAVARRETE TRUJILLO, MIREIA;2.46;FORNS ESCUDE, NURIA;3.58;WHITTLE, JENNY;1.0;DONAPHIN, BETHANY CAMILLE;1.31;XANTAL SERRET, M DEL MAR;2.05;PELAEZ SAN GIL, LOURDES;0.17;ERB, SUMMER ELISABETH;0.23;URQUIJO ALAMO, PATRICIA;0.0;LIMA GARCIA, CINDY ORQUIDEA;2.62;SALGADO SANCHEZ, IRENE;2.5;CARBALLO AFONSO, ROCIO;9.0;URQUIJO ALAMO, PATRICIA;0.0;URQUIJO ALAMO, PATRICIA;0.0;URQUIJO ALAMO, PATRICIA;0.0;URQUIJO ALAMO, PATRICIA;0.0;URQUIJO ALAMO, PATRICIA;0.0;URQUIJO ALAMO, PATRICIA;0.0;URQUIJO ALAMO, PATRICIA;0.0;URQUIJO ALAMO, PATRICIA;0.0;URQUIJO ALAMO, PATRICIA;0.0;URQUIJO ALAMO, PATRICIA;0.0;URQUIJO ALAMO, PATRICIA;0.0;URQUIJO ALAMO, PATRICIA;0.0;URQUIJO ALAMO, PATRICIA;0.0;URQUIJO ALAMO, PATRICIA;0.0;URQUIJO ALAMO, PATRICIA;0.0;URQUIJO ALAMO, PATRICIA;0.0;URQUIJO ALAMO, PATRICIA;0.0;URQUIJO ALAMO, PATRICIA;0.0;URQUIJO ALAMO, PATRICIA;0.0;URQUIJO ALAMO, PATRICIA;0.0
ZURRO ALFONSO, MARTA;27.64;MARTINEZ PRAT, NURIA;9.2;TUURE, KAISA MARKETTA;2.64;GODOY, JACQUELINE;5.75;AGUILAR LOPEZ, ELISA;0.47;FORNS ESCUDE, NURIA;0.58;BERMEJO MORENO, CLARA SUSANA;1.76;DE SOUZA DOS SANTOS, FLAVIA LUIZA;0.31;DE SOUZA DOS SANTOS, FLAVIA LUIZA;1.62;HARTSHORN, BRITT TAYLENE;2.27;BLANCO BERNAL, SONIA;0.74;ALONSO DIEGO, MARIA JOSE;0.96;REVUELTO SNCHEZ-AGUILERA, MARIA;2.44;VILLAR FERNANDEZ, IRIA;3.54;ALVARADO FALCON, DAIZA MARTA;0.95;CRAWFORD, SHALA;1.29;MARTINEZ PRAT, ROSER;2.04;MORRO LOPEZ, SARA;0.15;HOLLAND CORN, KEDRA;0.23;RUIZ BONILLA, MARIA DEL CARMEN;0.0;REVUELTO SNCHEZ-AGUILERA, MARIA;2.61;RILEY, RUTH ELLEN;2.44;DAS NEVES, CLAUDIA MARIA;9.0;RUIZ BONILLA, MARIA DEL CARMEN;0.0;RUIZ BONILLA, MARIA DEL CARMEN;0.0;RUIZ BONILLA, MARIA DEL CARMEN;0.0;RUIZ BONILLA, MARIA DEL CARMEN;0.0;RUIZ BONILLA, MARIA DEL CARMEN;0.0;RUIZ BONILLA, MARIA DEL CARMEN;0.0;RUIZ BONILLA, MARIA DEL CARMEN;0.0;RUIZ BONILLA, MARIA DEL CARMEN;0.0;RUIZ BONILLA, MARIA DEL CARMEN;0.0;RUIZ BONILLA, MARIA DEL CARMEN;0.0;RUIZ BONILLA, MARIA DEL CARMEN;0.0;RUIZ BONILLA, MARIA DEL CARMEN;0.0;RUIZ BONILLA, MARIA DEL CARMEN;0.0;RUIZ BONILLA, MARIA DEL CARMEN;0.0;RUIZ BONILLA, MARIA DEL CARMEN;0.0;RUIZ BONILLA, MARIA DEL CARMEN;0.0;RUIZ BONILLA, MARIA DEL CARMEN;0.0;RUIZ BONILLA, MARIA DEL CARMEN;0.0;RUIZ BONILLA, MARIA DEL CARMEN;0.0;RUIZ BONILLA, MARIA DEL CARMEN;0.0
RILEY, RUTH ELLEN;27.28;DIETEL, ALKE;9.0;SANTOS DE OLIVEIRA, RENATA;2.62;SNCHEZ LUJN, ROSAURA DEL CARMEN;5.73;SANTOS DE OLIVEIRA, RENATA;0.47;ROVIRA RODRIGUEZ, MARIA DEL MAR;0.54;SANTOS DE OLIVEIRA, RENATA;1.62;FALLON, TRISHA NICOLE;0.31;MARTINEZ PRAT, ROSER;1.57;VALERO CEBRIAN, PILAR;2.26;CHECA JIMENO, MARIA TERESA;0.74;SANCHEZ FERNANDEZ, ISABEL;0.92;ALAMO GONZALEZ, ELENA MARIA;2.43;RAMIREZ ORAMAS, MARTA;3.41;PALOMARES VALIENTE, PAULA;0.92;VALERO CEBRIAN, PILAR;1.26;MORAN, SUSANA MARIA;2.04;CANTERO OSTOS, CRISTINA;0.15;AGUILAR LOPEZ, ELISA;0.23;PEREZ GUILLEN, SILVIA;0.0;SANCHEZ FERNANDEZ, ISABEL;2.6;VEGA REBORA, GISELA VERONICA;2.38;DA SILVA, KATIA;8.48;PEREZ GUILLEN, SILVIA;0.0;PEREZ GUILLEN, SILVIA;0.0;PEREZ GUILLEN, SILVIA;0.0;PEREZ GUILLEN, SILVIA;0.0;PEREZ GUILLEN, SILVIA;0.0;PEREZ GUILLEN, SILVIA;0.0;PEREZ GUILLEN, SILVIA;0.0;PEREZ GUILLEN, SILVIA;0.0;PEREZ GUILLEN, SILVIA;0.0;PEREZ GUILLEN, SILVIA;0.0;PEREZ GUILLEN, SILVIA;0.0;PEREZ GUILLEN, SILVIA;0.0;PEREZ GUILLEN, SILVIA;0.0;PEREZ GUILLEN, SILVIA;0.0;PEREZ GUILLEN, SILVIA;0.0;PEREZ GUILLEN, SILVIA;0.0;PEREZ GUILLEN, SILVIA;0.0;PEREZ GUILLEN, SILVIA;0.0;PEREZ GUILLEN, SILVIA;0.0;PEREZ GUILLEN, SILVIA;0.0
GLAUBITZ, DESIREE;27.0;ZURRO ALFONSO, MARTA;8.93;GLAUBITZ, DESIREE;2.62;PONS MOLINA, INGRID;5.65;ALONSO DIEGO, MARIA JOSE;0.46;MARTINEZ PRAT, ROSER;0.52;GINES GONZALEZ, MARTA;1.5;GINES GONZALEZ, MARTA;0.31;NAVARRETE TRUJILLO, MIREIA;1.54;MARTINEZ PRAT, ROSER;2.22;FALLON, TRISHA NICOLE;0.74;LLAMAS PAJUELO, MARIA NIEVES;0.91;DAPO, AMRA;2.42;MORENO MELIAN, ARMINDA;3.4;SALGADO SANCHEZ, IRENE;0.92;HOGG LOPEZ, ANA JULIA;1.25;VALERO CEBRIAN, PILAR;2.04;PONS MOLINA, INGRID;0.15;FARRIS, BARBARA;0.21;YGUERAVIDE VIANA, SANDRA;0.0;ZRNIC, JELENA;2.57;HARTSHORN, BRITT TAYLENE;2.31;GRANDE FLORES, LAURA;8.35;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0
