Nombre;Jornada;Equipo;Minutos;Puntos;T2 Anotados;T2 Lanzados;% T2;T3 Anotados;T3 Lanzados;% T3;T1 Anotados;T1 Lanzados;% T1;Reb. Ofensivos;Reb. Defensivos;Rebotes;Asistencias;Robos;Perdidas;Tapones;Tapones Recibidos;Mates;Faltas Cometidas;Faltas Recibidas;Valoracion;Local;Visitante;Resultado;Diferencia;Titular
b'---, ARUMA JIMENEZ O`SHANAHAN';Jornada 09;['SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE'];2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;['ANDALUCIA AIFOS', 'ANDALUCIA AIFOS', 'ANDALUCIA AIFOS', 'ANDALUCIA AIFOS', 'ANDALUCIA AIFOS', 'ANDALUCIA AIFOS', 'ANDALUCIA AIFOS', 'ANDALUCIA AIFOS', 'ANDALUCIA AIFOS'];['SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE'];False;-23.0;False
b'---, ARUMA JIMENEZ O`SHANAHAN';Jornada 10;['SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE'];6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;['SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE'];['FILTROS MANN ZARAGOZA', 'FILTROS MANN ZARAGOZA', 'FILTROS MANN ZARAGOZA', 'FILTROS MANN ZARAGOZA', 'FILTROS MANN ZARAGOZA', 'FILTROS MANN ZARAGOZA', 'FILTROS MANN ZARAGOZA', 'FILTROS MANN ZARAGOZA', 'FILTROS MANN ZARAGOZA', 'FILTROS MANN ZARAGOZA', 'FILTROS MANN ZARAGOZA'];False;-24.0;False
b'---, ARUMA JIMENEZ O`SHANAHAN';Jornada 25;['SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE'];3.0;2.0;1.0;2.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;['YAYA MARIA BREOGAN', 'YAYA MARIA BREOGAN', 'YAYA MARIA BREOGAN', 'YAYA MARIA BREOGAN', 'YAYA MARIA BREOGAN', 'YAYA MARIA BREOGAN', 'YAYA MARIA BREOGAN', 'YAYA MARIA BREOGAN', 'YAYA MARIA BREOGAN', 'YAYA MARIA BREOGAN', 'YAYA MARIA BREOGAN'];['SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE'];False;-24.0;False
b'---, ARUMA JIMENEZ O`SHANAHAN';Jornada 26;['SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE'];8.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;-3.0;['SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE'];['CADI LA SEU D´URGELL', 'CADI LA SEU D´URGELL', 'CADI LA SEU D´URGELL', 'CADI LA SEU D´URGELL', 'CADI LA SEU D´URGELL', 'CADI LA SEU D´URGELL', 'CADI LA SEU D´URGELL', 'CADI LA SEU D´URGELL', 'CADI LA SEU D´URGELL', 'CADI LA SEU D´URGELL'];False;-14.0;False
b'---, BARBARA FARRIS';Jornada 26;['ROS CASARES VALENCIA', 'ROS CASARES VALENCIA', 'ROS CASARES VALENCIA', 'ROS CASARES VALENCIA', 'ROS CASARES VALENCIA', 'ROS CASARES VALENCIA', 'ROS CASARES VALENCIA', 'ROS CASARES VALENCIA', 'ROS CASARES VALENCIA'];18.0;11.0;5.0;6.0;0.83;0.0;0.0;0.0;1.0;1.0;1.0;1.0;5.0;6.0;1.0;1.0;2.0;2.0;0.0;0.0;5.0;2.0;15.0;['USP CEU - ADECCO ESTUDIANTES', 'USP CEU - ADECCO ESTUDIANTES', 'USP CEU - ADECCO ESTUDIANTES', 'USP CEU - ADECCO ESTUDIANTES', 'USP CEU - ADECCO ESTUDIANTES', 'USP CEU - ADECCO ESTUDIANTES', 'USP CEU - ADECCO ESTUDIANTES', 'USP CEU - ADECCO ESTUDIANTES', 'USP CEU - ADECCO ESTUDIANTES'];['ROS CASARES VALENCIA', 'ROS CASARES VALENCIA', 'ROS CASARES VALENCIA', 'ROS CASARES VALENCIA', 'ROS CASARES VALENCIA', 'ROS CASARES VALENCIA', 'ROS CASARES VALENCIA', 'ROS CASARES VALENCIA', 'ROS CASARES VALENCIA'];True;19.0;False
b'---, BROOKE ELIZABETH';Jornada 01;['SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE'];33.0;13.0;4.0;8.0;0.5;1.0;1.0;1.0;2.0;2.0;1.0;2.0;7.0;9.0;2.0;2.0;1.0;1.0;0.0;0.0;4.0;1.0;19.0;['PERFUMERIAS AVENIDA', 'PERFUMERIAS AVENIDA', 'PERFUMERIAS AVENIDA', 'PERFUMERIAS AVENIDA', 'PERFUMERIAS AVENIDA', 'PERFUMERIAS AVENIDA', 'PERFUMERIAS AVENIDA', 'PERFUMERIAS AVENIDA', 'PERFUMERIAS AVENIDA'];['SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE'];False;-5.0;True
b'---, BROOKE ELIZABETH';Jornada 02;['SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE'];27.0;15.0;5.0;10.0;0.5;1.0;2.0;0.5;2.0;2.0;1.0;1.0;10.0;11.0;0.0;0.0;1.0;2.0;1.0;0.0;5.0;6.0;21.0;['C.B. PUIG D`EN VALLS SANTA EULALIA', 'C.B. PUIG D`EN VALLS SANTA EULALIA', 'C.B. PUIG D`EN VALLS SANTA EULALIA', 'C.B. PUIG D`EN VALLS SANTA EULALIA', 'C.B. PUIG D`EN VALLS SANTA EULALIA', 'C.B. PUIG D`EN VALLS SANTA EULALIA', 'C.B. PUIG D`EN VALLS SANTA EULALIA', 'C.B. PUIG D`EN VALLS SANTA EULALIA', 'C.B. PUIG D`EN VALLS SANTA EULALIA', 'C.B. PUIG D`EN VALLS SANTA EULALIA', 'C.B. PUIG D`EN VALLS SANTA EULALIA', 'C.B. PUIG D`EN VALLS SANTA EULALIA'];['SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE'];False;-22.0;True
b'---, BROOKE ELIZABETH';Jornada 03;['SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE'];39.0;22.0;8.0;11.0;0.73;0.0;1.0;0.0;6.0;6.0;1.0;8.0;4.0;12.0;1.0;3.0;0.0;1.0;0.0;0.0;2.0;5.0;38.0;['SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE'];['UNIVERSITAT DE BARCELONA - F.C. BARCELONA', 'UNIVERSITAT DE BARCELONA - F.C. BARCELONA', 'UNIVERSITAT DE BARCELONA - F.C. BARCELONA', 'UNIVERSITAT DE BARCELONA - F.C. BARCELONA', 'UNIVERSITAT DE BARCELONA - F.C. BARCELONA', 'UNIVERSITAT DE BARCELONA - F.C. BARCELONA', 'UNIVERSITAT DE BARCELONA - F.C. BARCELONA', 'UNIVERSITAT DE BARCELONA - F.C. BARCELONA'];False;-10.0;True
b'---, BROOKE ELIZABETH';Jornada 04;['SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE'];28.0;7.0;2.0;8.0;0.25;0.0;1.0;0.0;3.0;4.0;0.75;4.0;9.0;13.0;4.0;1.0;5.0;1.0;0.0;0.0;3.0;6.0;16.0;['EXTRUGASA MUEBLES CARBALLO', 'EXTRUGASA MUEBLES CARBALLO', 'EXTRUGASA MUEBLES CARBALLO', 'EXTRUGASA MUEBLES CARBALLO', 'EXTRUGASA MUEBLES CARBALLO', 'EXTRUGASA MUEBLES CARBALLO', 'EXTRUGASA MUEBLES CARBALLO', 'EXTRUGASA MUEBLES CARBALLO', 'EXTRUGASA MUEBLES CARBALLO', 'EXTRUGASA MUEBLES CARBALLO'];['SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE'];False;-14.0;True
b'---, BROOKE ELIZABETH';Jornada 05;['SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE'];31.0;4.0;1.0;4.0;0.25;0.0;3.0;0.0;2.0;2.0;1.0;3.0;8.0;11.0;0.0;4.0;1.0;0.0;0.0;0.0;4.0;1.0;9.0;['REAL CLUB CELTA BANCO SIMEON', 'REAL CLUB CELTA BANCO SIMEON', 'REAL CLUB CELTA BANCO SIMEON', 'REAL CLUB CELTA BANCO SIMEON', 'REAL CLUB CELTA BANCO SIMEON', 'REAL CLUB CELTA BANCO SIMEON', 'REAL CLUB CELTA BANCO SIMEON', 'REAL CLUB CELTA BANCO SIMEON'];['SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE', 'SYMEL TENERIFE'];False;-2.0;True
