Nombre;Condicion;Partidos;Minutos;Puntos;T2 Anotados;T2 Lanzados;% T2;T3 Anotados;T3 Lanzados;% T3;T1 Anotados;T1 Lanzados;% T1;Reb. Ofensivos;Reb. Defensivos;Rebotes;Asistencias;Robos;Perdidas;Tapones;Tapones Recibidos;Mates;Faltas Cometidas;Faltas Recibidas;Valoracion;Posesiones;Ritmo;OER;% TC Efectivo;% Jugada;Frec. TL;% Reb Def;% Reb Of;% Assis;% Perd
['BEROIL - CIUDAD DE BURGOS', 'BEROIL - CIUDAD DE BURGOS', 'BEROIL - CIUDAD DE BURGOS', 'BEROIL - CIUDAD DE BURGOS', 'BEROIL - CIUDAD DE BURGOS', 'BEROIL - CIUDAD DE BURGOS', 'BEROIL - CIUDAD DE BURGOS', 'BEROIL - CIUDAD DE BURGOS', 'BEROIL - CIUDAD DE BURGOS', 'BEROIL - CIUDAD DE BURGOS'] Equipo;['Media'];2.0;200.0;76.5;22.5;40.5;0.56;5.5;18.5;0.3;15.0;21.0;0.71;12.5;24.0;36.5;15.5;16.5;16.0;2.5;3.0;0.0;13.5;17.5;95.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['BEROIL - CIUDAD DE BURGOS', 'BEROIL - CIUDAD DE BURGOS', 'BEROIL - CIUDAD DE BURGOS', 'BEROIL - CIUDAD DE BURGOS', 'BEROIL - CIUDAD DE BURGOS', 'BEROIL - CIUDAD DE BURGOS', 'BEROIL - CIUDAD DE BURGOS', 'BEROIL - CIUDAD DE BURGOS', 'BEROIL - CIUDAD DE BURGOS', 'BEROIL - CIUDAD DE BURGOS'] Equipo Rival;['Media Rival'];2.0;200.0;48.0;16.5;43.0;0.38;4.0;15.0;0.27;3.0;4.5;0.67;12.5;17.5;30.0;11.0;8.5;24.5;3.0;2.5;0.0;17.5;13.5;30.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['BEROIL - CIUDAD DE BURGOS', 'BEROIL - CIUDAD DE BURGOS', 'BEROIL - CIUDAD DE BURGOS', 'BEROIL - CIUDAD DE BURGOS', 'BEROIL - CIUDAD DE BURGOS', 'BEROIL - CIUDAD DE BURGOS', 'BEROIL - CIUDAD DE BURGOS', 'BEROIL - CIUDAD DE BURGOS', 'BEROIL - CIUDAD DE BURGOS'] Equipo;['Media'];14.0;200.0;65.14;16.43;39.5;0.42;6.93;20.0;0.35;11.5;15.36;0.75;9.71;18.79;28.5;10.0;12.07;14.64;0.79;2.07;0.0;17.79;17.79;59.79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['BEROIL - CIUDAD DE BURGOS', 'BEROIL - CIUDAD DE BURGOS', 'BEROIL - CIUDAD DE BURGOS', 'BEROIL - CIUDAD DE BURGOS', 'BEROIL - CIUDAD DE BURGOS', 'BEROIL - CIUDAD DE BURGOS', 'BEROIL - CIUDAD DE BURGOS', 'BEROIL - CIUDAD DE BURGOS', 'BEROIL - CIUDAD DE BURGOS'] Equipo Rival;['Media Rival'];14.0;200.0;67.79;20.43;39.79;0.51;5.43;15.36;0.35;10.64;14.57;0.73;9.14;24.5;33.64;13.93;6.93;18.29;2.14;0.79;0.0;17.86;17.86;72.14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['BEROIL - CIUDAD DE BURGOS', 'BEROIL - CIUDAD DE BURGOS', 'BEROIL - CIUDAD DE BURGOS', 'BEROIL - CIUDAD DE BURGOS', 'BEROIL - CIUDAD DE BURGOS', 'BEROIL - CIUDAD DE BURGOS', 'BEROIL - CIUDAD DE BURGOS', 'BEROIL - CIUDAD DE BURGOS'] Equipo;['Media'];4.0;200.0;62.75;19.5;43.25;0.45;4.0;17.75;0.23;11.75;17.0;0.69;10.25;23.25;33.5;5.75;9.75;16.5;1.75;2.0;0.0;16.75;15.5;51.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['BEROIL - CIUDAD DE BURGOS', 'BEROIL - CIUDAD DE BURGOS', 'BEROIL - CIUDAD DE BURGOS', 'BEROIL - CIUDAD DE BURGOS', 'BEROIL - CIUDAD DE BURGOS', 'BEROIL - CIUDAD DE BURGOS', 'BEROIL - CIUDAD DE BURGOS', 'BEROIL - CIUDAD DE BURGOS'] Equipo Rival;['Media Rival'];4.0;200.0;72.0;21.5;44.75;0.48;6.5;18.5;0.35;9.5;13.0;0.73;9.25;26.75;36.0;14.75;8.5;16.5;2.25;1.75;0.0;15.5;16.75;77.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['C.B. BEMBIBRE PDM', 'C.B. BEMBIBRE PDM', 'C.B. BEMBIBRE PDM', 'C.B. BEMBIBRE PDM', 'C.B. BEMBIBRE PDM', 'C.B. BEMBIBRE PDM', 'C.B. BEMBIBRE PDM', 'C.B. BEMBIBRE PDM', 'C.B. BEMBIBRE PDM', 'C.B. BEMBIBRE PDM', 'C.B. BEMBIBRE PDM', 'C.B. BEMBIBRE PDM'] Equipo;['Media'];3.0;200.0;65.67;21.0;44.0;0.48;5.33;14.33;0.37;7.67;10.33;0.74;5.67;18.33;24.0;14.67;5.0;10.33;1.0;3.33;0.0;18.0;15.33;59.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['C.B. BEMBIBRE PDM', 'C.B. BEMBIBRE PDM', 'C.B. BEMBIBRE PDM', 'C.B. BEMBIBRE PDM', 'C.B. BEMBIBRE PDM', 'C.B. BEMBIBRE PDM', 'C.B. BEMBIBRE PDM', 'C.B. BEMBIBRE PDM', 'C.B. BEMBIBRE PDM', 'C.B. BEMBIBRE PDM', 'C.B. BEMBIBRE PDM', 'C.B. BEMBIBRE PDM'] Equipo Rival;['Media Rival'];3.0;200.0;71.33;23.67;47.33;0.5;3.33;13.67;0.24;14.0;19.33;0.72;10.33;21.67;32.0;6.0;5.33;11.0;3.33;1.0;0.0;16.0;17.67;68.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['C.B. BEMBIBRE PDM', 'C.B. BEMBIBRE PDM', 'C.B. BEMBIBRE PDM', 'C.B. BEMBIBRE PDM', 'C.B. BEMBIBRE PDM', 'C.B. BEMBIBRE PDM', 'C.B. BEMBIBRE PDM', 'C.B. BEMBIBRE PDM', 'C.B. BEMBIBRE PDM', 'C.B. BEMBIBRE PDM'] Equipo;['Media'];16.0;203.12;57.19;18.25;43.19;0.42;4.56;16.5;0.28;7.0;11.12;0.63;9.81;22.12;31.94;10.94;6.38;15.19;1.62;1.94;0.0;17.5;15.56;48.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['C.B. BEMBIBRE PDM', 'C.B. BEMBIBRE PDM', 'C.B. BEMBIBRE PDM', 'C.B. BEMBIBRE PDM', 'C.B. BEMBIBRE PDM', 'C.B. BEMBIBRE PDM', 'C.B. BEMBIBRE PDM', 'C.B. BEMBIBRE PDM', 'C.B. BEMBIBRE PDM', 'C.B. BEMBIBRE PDM'] Equipo Rival;['Media Rival'];16.0;203.12;67.38;21.12;44.19;0.48;4.25;14.25;0.3;12.38;16.62;0.74;8.88;23.88;32.75;10.62;8.88;13.69;2.0;1.5;0.0;15.81;17.25;70.56;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
