Nombre;Equipo;Partidos;Minutos;Puntos;T2 Anotados;T2 Lanzados;% T2;T3 Anotados;T3 Lanzados;% T3;T1 Anotados;T1 Lanzados;% T1;Reb. Ofensivos;Reb. Defensivos;Rebotes;Asistencias;Robos;Perdidas;Tapones;Tapones Recibidos;Mates;Faltas Cometidas;Faltas Recibidas;Valoracion;% Asist;% Tiro Efectivo;% Tiro Verdadero;GScore;TLR%;Posesiones Anotadas;Posesiones No Anotadas;Floor Percentage;Puntos por Tiro;% Rebotes;% Rebotes Def;% Rebotes Of;% Robos;Toques;Uso;Versatilidad;Win Scores;Eficiencia Ofensiva;Eficiencia Defensiva;Diferencia eficiencia
b'BALETIC, ANA';['MANN FILTER ZARAGOZA'];23.0;13.29;4.74;1.57;3.87;0.4;0.0;0.17;0.0;1.61;2.43;0.66;1.09;1.0;2.09;0.13;0.3;1.04;0.0;0.39;0.0;1.48;1.83;2.87;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BAS LOPEZ, MARIA';['C.B. OLESA - ESPANYOL'];1.0;2.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BASKO, GUNTA';['PERFUMERIAS AVENIDA'];25.0;24.76;9.0;2.96;5.68;0.52;0.72;2.4;0.3;0.92;1.32;0.7;0.92;3.08;4.0;2.04;1.48;1.96;0.24;0.08;0.0;2.28;2.12;9.76;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BAVENDAM, KATJA';['HONDARRIBIA - IRÚN'];11.0;21.95;9.36;3.36;6.0;0.56;0.09;0.27;0.33;2.36;3.27;0.72;1.18;4.0;5.18;0.18;0.45;1.73;0.91;0.09;0.0;3.36;2.73;9.91;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BELJANSKI, MILICA';['REAL CLUB CELTA INDEPO'];23.0;22.18;3.57;1.3;4.7;0.28;0.04;0.74;0.06;0.83;1.87;0.44;0.91;2.17;3.09;1.09;0.83;1.96;0.0;0.26;0.13;2.61;2.26;0.87;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BERMEJO MORENO, CLARA SUSANA';['RIVAS ECÓPOLIS'];25.0;30.44;7.92;2.12;3.64;0.58;0.72;1.68;0.43;1.52;2.44;0.62;0.48;2.68;3.16;3.64;1.92;2.44;0.24;0.12;0.0;2.04;2.52;11.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BLACE, BOZENA';['CADI LA SEU D´URGELL'];25.0;20.26;5.48;1.04;2.56;0.41;1.0;2.56;0.39;0.4;0.6;0.67;0.48;1.4;1.88;0.8;0.6;1.16;0.0;0.16;0.0;2.16;0.8;2.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BLE, DOUKOLE VANESSA';['GRAN CANARIA LA CAJA DE CANARIAS'];15.0;30.63;9.47;3.73;7.6;0.49;0.0;0.13;0.0;2.0;3.67;0.55;3.27;6.13;9.4;1.07;1.53;2.0;0.67;0.4;0.0;3.67;4.13;14.53;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BOADA XAIRO, HELENA';['C.B. OLESA - ESPANYOL'];25.0;14.46;3.88;1.0;2.2;0.45;0.36;1.48;0.24;0.8;1.24;0.65;0.32;1.0;1.32;1.36;1.32;1.32;0.12;0.24;0.0;1.2;1.68;4.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BOKESA ABIA, AURI LORENA';['USP-CEU MMT ESTUDIANTES'];25.0;19.14;3.28;1.0;3.36;0.3;0.36;1.8;0.2;0.2;0.64;0.31;1.16;2.4;3.56;0.76;1.0;1.08;0.04;0.16;0.0;1.4;1.2;2.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BOLIVAR RIGO, MIRIAM';['SOLLER JOVENTUT MARIANA'];1.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BORGES DOS REIS, SONIA';['CADI LA SEU D´URGELL'];21.0;22.05;9.95;4.05;7.24;0.56;0.0;0.0;0.0;1.86;3.14;0.59;1.9;3.14;5.05;0.43;1.0;2.29;0.62;0.38;0.0;3.29;2.38;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BORISOVA, EVELINA';['CADI LA SEU D´URGELL'];20.0;24.11;7.5;2.4;5.75;0.42;0.55;1.95;0.28;1.05;1.75;0.6;1.45;3.35;4.8;1.4;1.1;2.4;0.25;0.3;0.0;2.4;1.8;6.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BOUDERRA, FAEZA';['EBE IBIZA-PDV'];8.0;21.69;6.5;1.5;3.75;0.4;0.75;2.25;0.33;1.25;1.75;0.71;0.5;2.88;3.38;1.25;0.75;2.0;0.12;0.12;0.0;2.12;1.75;5.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BRAVO BOCETA, TAMARA';['HONDARRIBIA - IRÚN'];1.0;0.93;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BRUZON BANDEIRA, CAROLINA';['REAL CLUB CELTA INDEPO'];1.0;1.62;2.0;1.0;2.0;0.5;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BUTLER, KIMBERLY JOY';['CLUB BALONCESTO FEVE SAN JOSE'];24.0;24.62;9.5;3.83;7.83;0.49;0.21;0.62;0.33;1.21;1.62;0.74;1.38;2.62;4.0;0.83;0.75;1.96;0.25;0.17;0.0;2.38;1.79;7.79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CABRERA ARGUELLO, PATRICIA';['GRAN CANARIA LA CAJA DE CANARIAS'];1.0;1.32;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CAMPS COLLELL, LAURA';['RIVAS ECÓPOLIS'];24.0;24.36;4.25;0.67;2.08;0.32;0.83;2.25;0.37;0.42;0.71;0.59;0.71;2.42;3.12;1.33;1.46;1.21;0.0;0.08;0.0;1.21;1.33;5.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CARRASCO MACIAS, SANTA';['C.B. OLESA - ESPANYOL'];1.0;0.68;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CASTILLO IGLESIAS, LICET';['SOLLER JOVENTUT MARIANA'];25.0;28.47;9.48;1.8;4.64;0.39;1.48;5.44;0.27;1.44;1.76;0.82;0.72;2.68;3.4;3.12;1.72;3.6;0.04;0.2;0.0;2.88;1.84;5.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CASTREJON MONTERO, IRENE';['USP-CEU MMT ESTUDIANTES'];23.0;15.69;4.04;0.43;1.43;0.3;1.0;2.52;0.4;0.17;0.26;0.67;0.26;1.26;1.52;0.78;0.48;2.0;0.0;0.09;0.0;1.78;0.78;1.13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CASTRO MARQUES, IZIANE';['EXTRUGASA'];13.0;31.64;20.54;5.77;11.77;0.49;1.85;5.08;0.36;3.46;4.92;0.7;0.54;3.31;3.85;1.62;1.46;3.08;0.23;0.15;0.0;2.54;4.08;15.31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CHECA JIMENO, MARIA TERESA';['HONDARRIBIA - IRÚN'];15.0;6.02;0.87;0.2;0.87;0.23;0.13;0.47;0.29;0.07;0.13;0.5;0.33;0.73;1.07;0.2;0.27;0.33;0.0;0.07;0.0;0.8;0.13;0.27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CIOCAN, PAULA CRISTINA';['PERFUMERIAS AVENIDA'];13.0;15.6;3.54;1.08;2.23;0.48;0.15;0.69;0.22;0.92;1.31;0.71;0.54;1.62;2.15;1.92;0.69;1.46;0.23;0.0;0.0;1.77;1.15;4.38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CRUZ LEBRATO, ANNA';['C.B. OLESA - ESPANYOL'];26.0;31.3;13.58;4.54;10.04;0.45;0.58;1.73;0.33;2.77;4.31;0.64;1.31;3.81;5.12;3.42;2.15;3.0;0.12;0.42;0.0;2.38;3.62;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DA SILVA SANTOS, KELLY';['CADI LA SEU D´URGELL'];17.0;30.53;14.0;5.76;10.53;0.55;0.0;0.0;0.0;2.47;3.59;0.69;1.35;5.0;6.35;1.18;1.06;3.12;0.24;0.18;0.0;2.59;3.47;14.53;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DA SILVA, KATIA';['EXTRUGASA'];26.0;26.4;8.08;3.23;6.23;0.52;0.0;0.0;0.0;1.62;2.85;0.57;1.81;3.92;5.73;0.96;0.77;2.31;0.04;0.12;0.0;2.5;3.0;9.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DACIC, DUBRAVKA';['CIUDAD ROS CASARES'];13.0;9.71;3.46;1.54;2.23;0.69;0.0;0.0;0.0;0.38;0.62;0.62;0.62;1.92;2.54;0.0;0.23;1.31;0.38;0.15;0.0;1.62;0.38;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DAPO, AMRA';['HONDARRIBIA - IRÚN'];26.0;32.08;10.73;2.69;5.19;0.52;1.38;3.62;0.38;1.19;2.0;0.6;1.15;2.62;3.77;1.69;1.46;1.38;0.08;0.27;0.0;1.62;2.19;11.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DE CIMAN, MARGARET RIAK';['EBE IBIZA-PDV'];13.0;11.17;2.23;0.92;2.23;0.41;0.0;0.0;0.0;0.38;0.69;0.56;0.23;1.77;2.0;0.15;0.23;0.92;0.54;0.0;0.0;1.92;0.85;1.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DE LA FUENTE VALDIZAN, ALEJANDRA';['CADI LA SEU D´URGELL'];12.0;4.73;0.33;0.08;0.83;0.1;0.0;0.0;0.0;0.17;0.67;0.25;0.5;0.67;1.17;0.17;0.0;0.58;0.0;0.08;0.0;0.83;0.83;-0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DE SOUZA DOS SANTOS, FLAVIA LUIZA';['GRAN CANARIA LA CAJA DE CANARIAS'];7.0;15.5;4.71;1.43;3.43;0.42;0.29;1.0;0.29;1.0;1.14;0.88;1.14;1.43;2.57;0.29;0.14;1.57;0.14;0.0;0.0;2.14;1.0;2.29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DE SOUZA MACHADO, ERIKA CRISTINA';['CIUDAD ROS CASARES'];21.0;21.18;14.24;6.24;10.05;0.62;0.0;0.0;0.0;1.76;2.71;0.65;2.86;5.57;8.43;0.57;1.38;1.14;1.19;0.14;0.0;2.24;2.62;20.14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DENTI MUNTANE, AINA';['EXTRUGASA'];7.0;6.43;1.57;0.57;1.57;0.36;0.0;0.0;0.0;0.43;0.57;0.75;0.57;0.71;1.29;0.0;0.14;0.14;0.14;0.0;0.0;1.43;0.43;0.86;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DIAZ BLANCO, ELENA';['USP-CEU MMT ESTUDIANTES'];2.0;2.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.5;0.5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;-1.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DIEZ FERNANDEZ, NAIARA';['MANN FILTER ZARAGOZA'];25.0;14.61;2.76;0.28;1.0;0.28;0.6;2.08;0.29;0.4;0.6;0.67;0.2;0.64;0.84;0.68;0.44;0.68;0.0;0.16;0.0;1.36;0.56;0.68;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DJURIC, NEDA';['CLUB BALONCESTO FEVE SAN JOSE'];6.0;26.5;8.0;1.5;3.33;0.45;1.33;3.83;0.35;1.0;1.33;0.75;1.0;2.33;3.33;2.17;1.83;2.33;0.0;0.17;0.0;3.17;1.67;6.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DOMINGUEZ FERNANDEZ, SILVIA';['PERFUMERIAS AVENIDA'];26.0;28.2;7.08;1.88;3.62;0.52;0.62;1.81;0.34;1.46;1.88;0.78;0.69;2.38;3.08;4.08;1.54;2.12;0.0;0.08;0.0;1.96;2.65;10.92;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DONAIRE MALAGELADA, ELSA';['EBE IBIZA-PDV'];23.0;26.18;4.57;0.7;1.35;0.52;0.96;3.0;0.32;0.3;0.43;0.7;1.65;4.0;5.65;1.35;0.96;1.09;0.3;0.0;0.0;1.61;1.13;8.43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DUBLJEVIC, JELENA';['RIVAS ECÓPOLIS'];25.0;29.4;13.64;4.64;9.52;0.49;0.44;1.4;0.31;3.04;3.52;0.86;1.32;4.32;5.64;1.8;0.76;2.76;0.24;0.72;0.0;2.32;3.72;13.68;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'ECHEVERRIA RIBERA, AMAIA';['HONDARRIBIA - IRÚN'];4.0;1.02;0.0;0.0;0.25;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;-0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'ELDEBRINK, ELIN';['USP-CEU MMT ESTUDIANTES'];25.0;28.42;11.2;2.64;7.0;0.38;1.32;3.2;0.41;1.96;2.92;0.67;0.52;1.6;2.12;1.6;1.12;3.24;0.0;0.28;0.0;2.04;2.8;6.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'FARFAN DE LOS GODOS PIERA, LAURA';['CADI LA SEU D´URGELL'];2.0;1.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'FERNANDEZ HERRERO, LUCIA';['RIVAS ECÓPOLIS'];2.0;1.23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'FERRAGUT CASTILLO, MARINA';['CIUDAD ROS CASARES'];12.0;8.76;2.5;1.0;1.83;0.55;0.08;0.25;0.33;0.25;0.5;0.5;0.25;0.67;0.92;0.5;0.42;0.92;0.25;0.0;0.0;1.08;0.67;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'FERRARI CALABRO, PAOLA ANDREA';['USP-CEU MMT ESTUDIANTES'];26.0;18.47;6.19;1.35;2.46;0.55;0.88;3.31;0.27;0.85;1.08;0.79;0.46;1.92;2.38;1.27;1.15;1.92;0.15;0.12;0.0;2.46;1.31;4.19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'FREIXANET VIEJO, JAEL';['C.B. OLESA - ESPANYOL'];26.0;20.21;5.0;1.5;3.27;0.46;0.38;1.5;0.26;0.85;1.35;0.63;0.5;1.58;2.08;0.69;0.69;1.08;0.5;0.04;0.0;2.08;1.12;3.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'GARCIA GARCIA, ALBA MARIA';['CLUB BALONCESTO FEVE SAN JOSE'];3.0;3.52;0.0;0.0;0.33;0.0;0.0;0.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.33;0.33;0.0;0.0;0.0;0.0;0.0;0.0;-0.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'GARCIA MATA, GEMA';['REAL CLUB CELTA INDEPO'];26.0;21.7;5.62;0.77;1.92;0.4;1.12;2.5;0.45;0.73;1.12;0.66;0.31;1.69;2.0;1.5;1.12;1.96;0.0;0.15;0.0;0.88;1.46;5.77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'GARVAO ZAKRZESKI, SOELI';['CADI LA SEU D´URGELL'];9.0;27.18;8.11;2.78;4.44;0.62;0.11;0.78;0.14;2.22;3.11;0.71;0.67;3.78;4.44;1.22;1.78;3.33;0.33;0.22;0.0;3.56;2.89;8.44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
