Minutos (jugador);Minutos (valor);Puntos (jugador);Puntos (valor);T2 Anotados (jugador);T2 Anotados (valor);T2 Lanzados (jugador);T2 Lanzados (valor);% T2 (jugador);% T2 (valor);T3 Anotados (jugador);T3 Anotados (valor);T3 Lanzados (jugador);T3 Lanzados (valor);% T3 (jugador);% T3 (valor);T1 Anotados (jugador);T1 Anotados (valor);T1 Lanzados (jugador);T1 Lanzados (valor);% T1 (jugador);% T1 (valor);Reb. Ofensivos (jugador);Reb. Ofensivos (valor);Reb. Defensivos (jugador);Reb. Defensivos (valor);Rebotes (jugador);Rebotes (valor);Asistencias (jugador);Asistencias (valor);Robos (jugador);Robos (valor);Perdidas (jugador);Perdidas (valor);Tapones (jugador);Tapones (valor);Tapones Recibidos (jugador);Tapones Recibidos (valor);Mates (jugador);Mates (valor);Faltas Cometidas (jugador);Faltas Cometidas (valor);Faltas Recibidas (jugador);Faltas Recibidas (valor);Valoracion (jugador);Valoracion (valor);% Asist (jugador);% Asist (valor);% Tiro Efectivo (jugador);% Tiro Efectivo (valor);% Tiro Verdadero (jugador);% True Shooting (valor);GScore (jugador);GScore (valor);TLR% (jugador);TLR% (valor);Posesiones Anotadas (jugador);Posesiones Anotadas (valor);Posesiones No Anotadas (jugador);Posesiones No Anotadas (valor);Floor Percentage (jugador);Floor Percentage (valor);Puntos por Tiro (jugador);Puntos por Tiro (valor);% Rebotes (jugador);% Rebotes (valor);% Rebotes Def (jugador);% Rebotes Def (valor);% Rebotes Of (jugador);% Rebotes Of (valor);% Robos (jugador);% Robos (valor);Toques (jugador);Toques (valor);Uso (jugador);Uso (valor);Versatilidad (jugador);Versatilidad (valor);Win Scores (jugador);Win Scores (valor);Eficiencia Ofensiva (jugador);Eficiencia Ofensiva (valor);Eficiencia Defensiva (jugador);Eficiencia Defensiva (valor);Diferencia Eficiencia (jugador);Diferencia Eficiencia (valor)
TUUKKANEN, TARU TELLERVO;27.49;BUTLER, KIMBERLY JOY;9.5;PIRSIC, SANDRA;3.12;HODGES, RONEEKA RAYSHELL;6.0;MONDT, ANKE DE;0.5;MORALES MARTIN, SILVIA;0.81;SANCHEZ FERNANDEZ, ISABEL;2.29;OCETE CASTILLO, GABRIELA;0.36;ABROMAITE, AGNE;1.65;MILTON, DELISHA LACHELL;2.36;PAGE, LINDA A. MURRIEL;0.76;ROYO TORRES, MARIA ESTELA;1.27;PIRSIC, SANDRA;3.12;MILTON, DELISHA LACHELL;4.24;SUAREZ UTRERO, ANA MARIA;1.56;KNEZEVIC, ADRIJANA;1.31;SNOW, MICHELLE;2.31;TORNIKIDOU TORNIKIDOU, ELENA;0.21;TURNER, LATOYA;0.23;PALOMARES VALIENTE, PAULA;0.0;KNEZEVIC, ADRIJANA;2.42;MARCOS BENITO, BLANCA;2.4;BASKO, GUNTA;9.76;PALOMARES VALIENTE, PAULA;0.0;PALOMARES VALIENTE, PAULA;0.0;PALOMARES VALIENTE, PAULA;0.0;PALOMARES VALIENTE, PAULA;0.0;PALOMARES VALIENTE, PAULA;0.0;PALOMARES VALIENTE, PAULA;0.0;PALOMARES VALIENTE, PAULA;0.0;PALOMARES VALIENTE, PAULA;0.0;PALOMARES VALIENTE, PAULA;0.0;PALOMARES VALIENTE, PAULA;0.0;PALOMARES VALIENTE, PAULA;0.0;PALOMARES VALIENTE, PAULA;0.0;PALOMARES VALIENTE, PAULA;0.0;PALOMARES VALIENTE, PAULA;0.0;PALOMARES VALIENTE, PAULA;0.0;PALOMARES VALIENTE, PAULA;0.0;PALOMARES VALIENTE, PAULA;0.0;PALOMARES VALIENTE, PAULA;0.0;PALOMARES VALIENTE, PAULA;0.0;PALOMARES VALIENTE, PAULA;0.0
ZURRO ALFONSO, MARTA;27.42;CASTILLO IGLESIAS, LICET;9.48;RAD, JOVANA;3.04;TORNIKIDOU TORNIKIDOU, ELENA;6.0;KELLY, CRISTAL CYMONE;0.5;ALAMO GONZALEZ, ELENA;0.77;ABALDE DIAZ, TAMARA;2.27;ALAMO GONZALEZ, ELENA;0.35;DA SILVA, KATIA;1.62;PAGE, LINDA A. MURRIEL;2.32;OUVIA MODREGO, CRISTINA;0.76;SLISKOVIC, IVA;1.27;RUSH, LEAH ELLEN;3.1;SLISKOVIC, IVA;4.23;SOUSA DE CARVALHO, CRISTINA;1.5;JOHNSON, SHANNON REGINA;1.28;BORGES DOS REIS, SONIA;2.29;MILTON, DELISHA LACHELL;0.2;RAD, JOVANA;0.23;AKKAYA, GLSAH;0.0;BORISOVA, EVELINA;2.4;GOMEZ FERREIROS, SARA;2.38;HODGES, RONEEKA RAYSHELL;9.69;AKKAYA, GLSAH;0.0;AKKAYA, GLSAH;0.0;AKKAYA, GLSAH;0.0;AKKAYA, GLSAH;0.0;AKKAYA, GLSAH;0.0;AKKAYA, GLSAH;0.0;AKKAYA, GLSAH;0.0;AKKAYA, GLSAH;0.0;AKKAYA, GLSAH;0.0;AKKAYA, GLSAH;0.0;AKKAYA, GLSAH;0.0;AKKAYA, GLSAH;0.0;AKKAYA, GLSAH;0.0;AKKAYA, GLSAH;0.0;AKKAYA, GLSAH;0.0;AKKAYA, GLSAH;0.0;AKKAYA, GLSAH;0.0;AKKAYA, GLSAH;0.0;AKKAYA, GLSAH;0.0;AKKAYA, GLSAH;0.0
PALOMARES VALIENTE, PAULA;27.36;BLE, DOUKOLE VANESSA;9.47;BASKO, GUNTA;2.96;TORRENS SALOM, ALBA;5.88;VECEROVA, IVANA;0.5;BASKO, GUNTA;0.72;CAMPS COLLELL, LAURA;2.25;MURPHY, ESHAYA MARIE;0.35;BALETIC, ANA;1.61;SANTOS LUZ, HELEN CRISTINA;2.31;JOHNSON, SHANNON REGINA;0.75;TUUKKANEN, TARU TELLERVO;1.27;BASKO, GUNTA;3.08;BUTLER, KIMBERLY JOY;4.0;GARCIA MATA, GEMA;1.5;PAGE, LINDA A. MURRIEL;1.28;MILTON, DELISHA LACHELL;2.24;STEN, TIINA IRENE;0.2;UJHELYI, PETRA;0.23;CHECA JIMENO, MARIA TERESA;0.0;BUTLER, KIMBERLY JOY;2.38;BORGES DOS REIS, SONIA;2.38;MONDT, ANKE DE;9.46;CHECA JIMENO, MARIA TERESA;0.0;CHECA JIMENO, MARIA TERESA;0.0;CHECA JIMENO, MARIA TERESA;0.0;CHECA JIMENO, MARIA TERESA;0.0;CHECA JIMENO, MARIA TERESA;0.0;CHECA JIMENO, MARIA TERESA;0.0;CHECA JIMENO, MARIA TERESA;0.0;CHECA JIMENO, MARIA TERESA;0.0;CHECA JIMENO, MARIA TERESA;0.0;CHECA JIMENO, MARIA TERESA;0.0;CHECA JIMENO, MARIA TERESA;0.0;CHECA JIMENO, MARIA TERESA;0.0;CHECA JIMENO, MARIA TERESA;0.0;CHECA JIMENO, MARIA TERESA;0.0;CHECA JIMENO, MARIA TERESA;0.0;CHECA JIMENO, MARIA TERESA;0.0;CHECA JIMENO, MARIA TERESA;0.0;CHECA JIMENO, MARIA TERESA;0.0;CHECA JIMENO, MARIA TERESA;0.0;CHECA JIMENO, MARIA TERESA;0.0
LOPEZ VERDU, ALICIA;26.9;YGUERAVIDE VIANA, SANDRA;9.31;KRESOVIC, INES;2.86;RAD, JOVANA;5.85;BLE, DOUKOLE VANESSA;0.49;MONTAANA GIMENO, ANNA;0.72;ZLATANOVA, JAKLIN;2.19;PINA TOLOSA, MARIA;0.35;GOMEZ FERREIROS, SARA;1.58;ROYO TORRES, MARIA ESTELA;2.27;MONTAANA GIMENO, ANNA;0.75;WILLINGHAM, LE`COE LOUISE;1.25;PUTNINA, AIJA;3.0;BASKO, GUNTA;4.0;GORTMAN, SHAUNZINSKI TORONNIE;1.5;VEGA REBORA, GISELA VERONICA;1.27;KNEZEVIC, ADRIJANA;2.15;LILJESTRAND, THYRA LINNEA;0.19;SOUSA DE CARVALHO, CRISTINA;0.23;BRAVO BOCETA, TAMARA;0.0;GOMEZ NOVO, MARIA ARANZAZU;2.38;TORRENS SALOM, ALBA;2.35;DA SILVA, KATIA;9.42;BRAVO BOCETA, TAMARA;0.0;BRAVO BOCETA, TAMARA;0.0;BRAVO BOCETA, TAMARA;0.0;BRAVO BOCETA, TAMARA;0.0;BRAVO BOCETA, TAMARA;0.0;BRAVO BOCETA, TAMARA;0.0;BRAVO BOCETA, TAMARA;0.0;BRAVO BOCETA, TAMARA;0.0;BRAVO BOCETA, TAMARA;0.0;BRAVO BOCETA, TAMARA;0.0;BRAVO BOCETA, TAMARA;0.0;BRAVO BOCETA, TAMARA;0.0;BRAVO BOCETA, TAMARA;0.0;BRAVO BOCETA, TAMARA;0.0;BRAVO BOCETA, TAMARA;0.0;BRAVO BOCETA, TAMARA;0.0;BRAVO BOCETA, TAMARA;0.0;BRAVO BOCETA, TAMARA;0.0;BRAVO BOCETA, TAMARA;0.0;BRAVO BOCETA, TAMARA;0.0
SNOW, MICHELLE;26.58;TUREK, ELISHA RUTH;9.29;MONTAANA GIMENO, ANNA;2.8;PASCUA SUAREZ, MARA LUCILA;5.85;PAGE, LINDA A. MURRIEL;0.49;BERMEJO MORENO, CLARA SUSANA;0.72;ALAMO GONZALEZ, ELENA;2.18;NICHOLLS GONZALEZ, LAURA;0.35;BERMEJO MORENO, CLARA SUSANA;1.52;NICHOLLS GONZALEZ, LAURA;2.19;ALAA SEGURA, SHEILA;0.75;TORNIKIDOU TORNIKIDOU, ELENA;1.21;SLISKOVIC, IVA;2.96;VESELA, JANA;3.96;VESELA, JANA;1.48;TORNIKIDOU TORNIKIDOU, ELENA;1.25;ALAMO GONZALEZ, ELENA;2.14;REID, TRACY LASHAWN;0.19;VALDEMORO MADARIAGA, AMAYA;0.23;BORISOVA, EVELINA;0.0;CRUZ LEBRATO, ANNA;2.38;PASCUA SUAREZ, MARA LUCILA;2.31;MILJOVIC, MAJA;9.15;BORISOVA, EVELINA;0.0;BORISOVA, EVELINA;0.0;BORISOVA, EVELINA;0.0;BORISOVA, EVELINA;0.0;BORISOVA, EVELINA;0.0;BORISOVA, EVELINA;0.0;BORISOVA, EVELINA;0.0;BORISOVA, EVELINA;0.0;BORISOVA, EVELINA;0.0;BORISOVA, EVELINA;0.0;BORISOVA, EVELINA;0.0;BORISOVA, EVELINA;0.0;BORISOVA, EVELINA;0.0;BORISOVA, EVELINA;0.0;BORISOVA, EVELINA;0.0;BORISOVA, EVELINA;0.0;BORISOVA, EVELINA;0.0;BORISOVA, EVELINA;0.0;BORISOVA, EVELINA;0.0;BORISOVA, EVELINA;0.0
DA SILVA, KATIA;26.4;RUSH, LEAH ELLEN;9.2;LIMA GARCIA, CINDY ORQUIDEA;2.69;HAJDUNE CSASZAR, ANDREA;5.81;BUTLER, KIMBERLY JOY;0.49;ALAA SEGURA, SHEILA;0.67;WILLINGHAM, LE`COE LOUISE;2.17;JORDANA BOFILL, NOEMI;0.34;THOMAS, LATOYA;1.5;NAVARRO SALLES, LAURA;2.19;ROVIRA RODRIGUEZ, MARIA DEL MAR;0.75;RAD, JOVANA;1.19;LLAMAS PAJUELO, MARIA NIEVES;2.89;KRESOVIC, INES;3.91;OUVIA MODREGO, CRISTINA;1.44;NICHOLLS GONZALEZ, LAURA;1.23;DOMINGUEZ FERNANDEZ, SILVIA;2.12;STAMPALIJA, PETRA;0.19;KNEZEVIC, ADRIJANA;0.23;MILTON, DELISHA LACHELL;0.0;HAJDUNE CSASZAR, ANDREA;2.35;GORTMAN, SHAUNZINSKI TORONNIE;2.27;TORNIKIDOU TORNIKIDOU, ELENA;9.12;MILTON, DELISHA LACHELL;0.0;MILTON, DELISHA LACHELL;0.0;MILTON, DELISHA LACHELL;0.0;MILTON, DELISHA LACHELL;0.0;MILTON, DELISHA LACHELL;0.0;MILTON, DELISHA LACHELL;0.0;MILTON, DELISHA LACHELL;0.0;MILTON, DELISHA LACHELL;0.0;MILTON, DELISHA LACHELL;0.0;MILTON, DELISHA LACHELL;0.0;MILTON, DELISHA LACHELL;0.0;MILTON, DELISHA LACHELL;0.0;MILTON, DELISHA LACHELL;0.0;MILTON, DELISHA LACHELL;0.0;MILTON, DELISHA LACHELL;0.0;MILTON, DELISHA LACHELL;0.0;MILTON, DELISHA LACHELL;0.0;MILTON, DELISHA LACHELL;0.0;MILTON, DELISHA LACHELL;0.0;MILTON, DELISHA LACHELL;0.0
VEGA REBORA, GISELA VERONICA;26.34;ZURRO ALFONSO, MARTA;9.15;DAPO, AMRA;2.69;BORISOVA, EVELINA;5.75;MURPHY, ESHAYA MARIE;0.49;SANCHEZ FERNANDEZ, ISABEL;0.67;ARGELLO CUENCA, PATRICIA;2.13;GOMEZ NOVO, MARIA ARANZAZU;0.34;DOMINGUEZ FERNANDEZ, SILVIA;1.46;GORTMAN, SHAUNZINSKI TORONNIE;2.05;LYTTLE LYTTLE, SANCHO TRACY CONSTANCE;0.74;GORTMAN, SHAUNZINSKI TORONNIE;1.18;VALDEMORO MADARIAGA, AMAYA;2.86;KNEZEVIC, ADRIJANA;3.88;WILLINGHAM, LE`COE LOUISE;1.42;JORDANA BOFILL, NOEMI;1.23;VEGA REBORA, GISELA VERONICA;2.12;THOMAS, LATOYA;0.19;PALOMARES VALIENTE, PAULA;0.22;PAGE, LINDA A. MURRIEL;0.0;DUBLJEVIC, JELENA;2.32;NAVARRO SALLES, LAURA;2.27;MARCOS BENITO, BLANCA;9.07;PAGE, LINDA A. MURRIEL;0.0;PAGE, LINDA A. MURRIEL;0.0;PAGE, LINDA A. MURRIEL;0.0;PAGE, LINDA A. MURRIEL;0.0;PAGE, LINDA A. MURRIEL;0.0;PAGE, LINDA A. MURRIEL;0.0;PAGE, LINDA A. MURRIEL;0.0;PAGE, LINDA A. MURRIEL;0.0;PAGE, LINDA A. MURRIEL;0.0;PAGE, LINDA A. MURRIEL;0.0;PAGE, LINDA A. MURRIEL;0.0;PAGE, LINDA A. MURRIEL;0.0;PAGE, LINDA A. MURRIEL;0.0;PAGE, LINDA A. MURRIEL;0.0;PAGE, LINDA A. MURRIEL;0.0;PAGE, LINDA A. MURRIEL;0.0;PAGE, LINDA A. MURRIEL;0.0;PAGE, LINDA A. MURRIEL;0.0;PAGE, LINDA A. MURRIEL;0.0;PAGE, LINDA A. MURRIEL;0.0
DONAIRE MALAGELADA, ELSA;26.18;BASKO, GUNTA;9.0;ELDEBRINK, ELIN;2.64;NICHOLLS GONZALEZ, LAURA;5.69;TURNER, LATOYA;0.49;DOMINGUEZ FERNANDEZ, SILVIA;0.62;DIEZ FERNANDEZ, NAIARA;2.08;WYCKOFF, BROOKE ELIZABETH;0.34;VALDEMORO MADARIAGA, AMAYA;1.45;DAPO, AMRA;2.0;GOMEZ IGUAL, ANNA;0.74;BOKESA ABIA, AURI LORENA;1.16;HAJDUNE CSASZAR, ANDREA;2.69;DAPO, AMRA;3.77;STAMPALIJA, PETRA;1.42;ANTOJA ROVIRA, LAURA;1.21;MONTAANA GIMENO, ANNA;2.08;GORTMAN, SHAUNZINSKI TORONNIE;0.18;PUTNINA, AIJA;0.22;MALLOU CEA, ARANTXA;0.0;ROVIRA RODRIGUEZ, MARIA DEL MAR;2.31;BELJANSKI, MILICA;2.26;SANCHEZ FERNANDEZ, ISABEL;9.05;MALLOU CEA, ARANTXA;0.0;MALLOU CEA, ARANTXA;0.0;MALLOU CEA, ARANTXA;0.0;MALLOU CEA, ARANTXA;0.0;MALLOU CEA, ARANTXA;0.0;MALLOU CEA, ARANTXA;0.0;MALLOU CEA, ARANTXA;0.0;MALLOU CEA, ARANTXA;0.0;MALLOU CEA, ARANTXA;0.0;MALLOU CEA, ARANTXA;0.0;MALLOU CEA, ARANTXA;0.0;MALLOU CEA, ARANTXA;0.0;MALLOU CEA, ARANTXA;0.0;MALLOU CEA, ARANTXA;0.0;MALLOU CEA, ARANTXA;0.0;MALLOU CEA, ARANTXA;0.0;MALLOU CEA, ARANTXA;0.0;MALLOU CEA, ARANTXA;0.0;MALLOU CEA, ARANTXA;0.0;MALLOU CEA, ARANTXA;0.0
HODGES, RONEEKA RAYSHELL;26.01;LOPEZ VERDU, ALICIA;8.92;SANCHEZ FERNANDEZ, ISABEL;2.62;BASKO, GUNTA;5.68;GOMEZ IGLESIAS, REGINA;0.49;MUSOVIC, MILJANA;0.6;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;2.04;DOMINGUEZ FERNANDEZ, SILVIA;0.34;CASTILLO IGLESIAS, LICET;1.44;MARCOS BENITO, BLANCA;2.0;PIRSIC, SANDRA;0.74;DAPO, AMRA;1.15;BERMEJO MORENO, CLARA SUSANA;2.68;MONTAANA GIMENO, ANNA;3.72;RAD, JOVANA;1.42;FERRARI CALABRO, PAOLA ANDREA;1.15;MONDT, ANKE DE;2.08;HALMAN, NAOMI REBECCA;0.18;REVUELTO SNCHEZ-AGUILERA, MARIA;0.21;ELDEBRINK, ELIN;0.0;BASKO, GUNTA;2.28;LIMA GARCIA, CINDY ORQUIDEA;2.23;BORGES DOS REIS, SONIA;9.0;ELDEBRINK, ELIN;0.0;ELDEBRINK, ELIN;0.0;ELDEBRINK, ELIN;0.0;ELDEBRINK, ELIN;0.0;ELDEBRINK, ELIN;0.0;ELDEBRINK, ELIN;0.0;ELDEBRINK, ELIN;0.0;ELDEBRINK, ELIN;0.0;ELDEBRINK, ELIN;0.0;ELDEBRINK, ELIN;0.0;ELDEBRINK, ELIN;0.0;ELDEBRINK, ELIN;0.0;ELDEBRINK, ELIN;0.0;ELDEBRINK, ELIN;0.0;ELDEBRINK, ELIN;0.0;ELDEBRINK, ELIN;0.0;ELDEBRINK, ELIN;0.0;ELDEBRINK, ELIN;0.0;ELDEBRINK, ELIN;0.0;ELDEBRINK, ELIN;0.0
RUSH, LEAH ELLEN;25.87;GORTMAN, SHAUNZINSKI TORONNIE;8.86;TORRENS SALOM, ALBA;2.59;LIMA GARCIA, CINDY ORQUIDEA;5.65;RUSH, LEAH ELLEN;0.49;DIEZ FERNANDEZ, NAIARA;0.6;OUVIA MODREGO, CRISTINA;1.96;MORALES MARTIN, SILVIA;0.34;REID, TRACY LASHAWN;1.43;RODRIGUEZ MANSO, LEONOR DEL PILAR;2.0;BUTLER, KIMBERLY JOY;0.74;HALMAN, NAOMI REBECCA;1.14;CASTILLO IGLESIAS, LICET;2.68;LLAMAS PAJUELO, MARIA NIEVES;3.68;MILTON, DELISHA LACHELL;1.4;SOUSA DE CARVALHO, CRISTINA;1.15;NICHOLLS GONZALEZ, LAURA;2.08;TUREK, ELISHA RUTH;0.18;TORNIKIDOU TORNIKIDOU, ELENA;0.21;HERRERA BOXO, LAURA;0.0;PRICE, ARMINTIE ADA;2.27;MONTAANA GIMENO, ANNA;2.2;STAMPALIJA, PETRA;9.0;HERRERA BOXO, LAURA;0.0;HERRERA BOXO, LAURA;0.0;HERRERA BOXO, LAURA;0.0;HERRERA BOXO, LAURA;0.0;HERRERA BOXO, LAURA;0.0;HERRERA BOXO, LAURA;0.0;HERRERA BOXO, LAURA;0.0;HERRERA BOXO, LAURA;0.0;HERRERA BOXO, LAURA;0.0;HERRERA BOXO, LAURA;0.0;HERRERA BOXO, LAURA;0.0;HERRERA BOXO, LAURA;0.0;HERRERA BOXO, LAURA;0.0;HERRERA BOXO, LAURA;0.0;HERRERA BOXO, LAURA;0.0;HERRERA BOXO, LAURA;0.0;HERRERA BOXO, LAURA;0.0;HERRERA BOXO, LAURA;0.0;HERRERA BOXO, LAURA;0.0;HERRERA BOXO, LAURA;0.0
REVUELTO SNCHEZ-AGUILERA, MARIA;25.46;PALOMARES VALIENTE, PAULA;8.61;NICHOLLS GONZALEZ, LAURA;2.5;LLAMAS PAJUELO, MARIA NIEVES;5.53;MONTESDEOCA LOPEZ, EVA;0.49;CRUZ LEBRATO, ANNA;0.58;BORISOVA, EVELINA;1.95;BUTLER, KIMBERLY JOY;0.33;REVUELTO SNCHEZ-AGUILERA, MARIA;1.42;REID, TRACY LASHAWN;2.0;SNOW, MICHELLE;0.73;BALETIC, ANA;1.09;GOMEZ NOVO, MARIA ARANZAZU;2.65;HERRERA BOXO, LAURA;3.64;BORISOVA, EVELINA;1.4;QUINTERO CASTELLANO, THANIA;1.13;PEROVANOVIC, IVA;2.05;WILLINGHAM, LE`COE LOUISE;0.17;LLAMAS PAJUELO, MARIA NIEVES;0.21;DONAIRE MALAGELADA, ELSA;0.0;WILLINGHAM, LE`COE LOUISE;2.25;STAMPALIJA, PETRA;2.19;SANTOS LUZ, SILVIA ANDREA;8.96;DONAIRE MALAGELADA, ELSA;0.0;DONAIRE MALAGELADA, ELSA;0.0;DONAIRE MALAGELADA, ELSA;0.0;DONAIRE MALAGELADA, ELSA;0.0;DONAIRE MALAGELADA, ELSA;0.0;DONAIRE MALAGELADA, ELSA;0.0;DONAIRE MALAGELADA, ELSA;0.0;DONAIRE MALAGELADA, ELSA;0.0;DONAIRE MALAGELADA, ELSA;0.0;DONAIRE MALAGELADA, ELSA;0.0;DONAIRE MALAGELADA, ELSA;0.0;DONAIRE MALAGELADA, ELSA;0.0;DONAIRE MALAGELADA, ELSA;0.0;DONAIRE MALAGELADA, ELSA;0.0;DONAIRE MALAGELADA, ELSA;0.0;DONAIRE MALAGELADA, ELSA;0.0;DONAIRE MALAGELADA, ELSA;0.0;DONAIRE MALAGELADA, ELSA;0.0;DONAIRE MALAGELADA, ELSA;0.0;DONAIRE MALAGELADA, ELSA;0.0
PODKOVALNIKOVA, OLGA;25.33;MILJOVIC, MAJA;8.38;HAJDUNE CSASZAR, ANDREA;2.5;VESELA, JANA;5.44;SANTOS LUZ, SILVIA ANDREA;0.49;ABALDE DIAZ, TAMARA;0.58;RUSH, LEAH ELLEN;1.85;KELLY, CRISTAL CYMONE;0.33;TORRENS SALOM, ALBA;1.41;THOMAS, LATOYA;1.92;SUAREZ UTRERO, ANA MARIA;0.72;MILTON, DELISHA LACHELL;1.08;DAPO, AMRA;2.62;ROYO TORRES, MARIA ESTELA;3.62;BOADA XAIRO, HELENA;1.36;ELDEBRINK, ELIN;1.12;BLE, DOUKOLE VANESSA;2.0;MORENO MARCH, MARIA;0.17;CASTILLO IGLESIAS, LICET;0.2;INSAURRIAGA PONCE, ANA;0.0;DE SOUZA MACHADO, ERIKA CRISTINA;2.24;ABROMAITE, AGNE;2.19;NICHOLLS GONZALEZ, LAURA;8.96;INSAURRIAGA PONCE, ANA;0.0;INSAURRIAGA PONCE, ANA;0.0;INSAURRIAGA PONCE, ANA;0.0;INSAURRIAGA PONCE, ANA;0.0;INSAURRIAGA PONCE, ANA;0.0;INSAURRIAGA PONCE, ANA;0.0;INSAURRIAGA PONCE, ANA;0.0;INSAURRIAGA PONCE, ANA;0.0;INSAURRIAGA PONCE, ANA;0.0;INSAURRIAGA PONCE, ANA;0.0;INSAURRIAGA PONCE, ANA;0.0;INSAURRIAGA PONCE, ANA;0.0;INSAURRIAGA PONCE, ANA;0.0;INSAURRIAGA PONCE, ANA;0.0;INSAURRIAGA PONCE, ANA;0.0;INSAURRIAGA PONCE, ANA;0.0;INSAURRIAGA PONCE, ANA;0.0;INSAURRIAGA PONCE, ANA;0.0;INSAURRIAGA PONCE, ANA;0.0;INSAURRIAGA PONCE, ANA;0.0
NICHOLLS GONZALEZ, LAURA;24.89;STAMPALIJA, PETRA;8.19;RUSH, LEAH ELLEN;2.5;PIRSIC, SANDRA;5.38;VALERO CEBRIAN, PILAR;0.49;GOMEZ IGUAL, ANNA;0.56;DOMINGUEZ FERNANDEZ, SILVIA;1.81;PUTNINA, AIJA;0.33;NICHOLLS GONZALEZ, LAURA;1.38;GOMEZ NOVO, MARIA ARANZAZU;1.92;VALERO CEBRIAN, PILAR;0.72;ABALDE DIAZ, TAMARA;1.08;BUTLER, KIMBERLY JOY;2.62;GOMEZ NOVO, MARIA ARANZAZU;3.58;DONAIRE MALAGELADA, ELSA;1.35;AGUILAR LOPEZ, ELISA;1.12;CASTREJON MONTERO, IRENE;2.0;LLAMAS PAJUELO, MARIA NIEVES;0.16;ABROMAITE, AGNE;0.19;BLE, DOUKOLE VANESSA;0.0;GORTMAN, SHAUNZINSKI TORONNIE;2.23;DAPO, AMRA;2.19;HERRERA BOXO, LAURA;8.77;FERNANDEZ HERRERO, LUCIA;0.0;FERNANDEZ HERRERO, LUCIA;0.0;FERNANDEZ HERRERO, LUCIA;0.0;FERNANDEZ HERRERO, LUCIA;0.0;FERNANDEZ HERRERO, LUCIA;0.0;FERNANDEZ HERRERO, LUCIA;0.0;FERNANDEZ HERRERO, LUCIA;0.0;FERNANDEZ HERRERO, LUCIA;0.0;FERNANDEZ HERRERO, LUCIA;0.0;FERNANDEZ HERRERO, LUCIA;0.0;FERNANDEZ HERRERO, LUCIA;0.0;FERNANDEZ HERRERO, LUCIA;0.0;FERNANDEZ HERRERO, LUCIA;0.0;FERNANDEZ HERRERO, LUCIA;0.0;FERNANDEZ HERRERO, LUCIA;0.0;FERNANDEZ HERRERO, LUCIA;0.0;FERNANDEZ HERRERO, LUCIA;0.0;FERNANDEZ HERRERO, LUCIA;0.0;FERNANDEZ HERRERO, LUCIA;0.0;FERNANDEZ HERRERO, LUCIA;0.0
BASKO, GUNTA;24.76;DA SILVA, KATIA;8.08;PASCUA SUAREZ, MARA LUCILA;2.46;YGUERAVIDE VIANA, SANDRA;5.35;DUBLJEVIC, JELENA;0.49;BORISOVA, EVELINA;0.55;BOKESA ABIA, AURI LORENA;1.8;SEGUI CARLES, PAULA;0.33;GOMEZ NOVO, MARIA ARANZAZU;1.35;STEN, TIINA IRENE;1.9;PRICE, ARMINTIE ADA;0.71;SEGUI CARLES, PAULA;1.08;REVUELTO SNCHEZ-AGUILERA, MARIA;2.54;BOKESA ABIA, AURI LORENA;3.56;CAMPS COLLELL, LAURA;1.33;MILJOVIC, MAJA;1.12;LIMA GARCIA, CINDY ORQUIDEA;2.0;GOMEZ IGUAL, ANNA;0.16;THOMAS, LATOYA;0.19;TUUKKANEN, TARU TELLERVO;0.0;MUSOVIC, MILJANA;2.2;THOMAS, LATOYA;2.15;LIMA GARCIA, CINDY ORQUIDEA;8.65;SARENAC, RANKICA;0.0;SARENAC, RANKICA;0.0;SARENAC, RANKICA;0.0;SARENAC, RANKICA;0.0;SARENAC, RANKICA;0.0;SARENAC, RANKICA;0.0;SARENAC, RANKICA;0.0;SARENAC, RANKICA;0.0;SARENAC, RANKICA;0.0;SARENAC, RANKICA;0.0;SARENAC, RANKICA;0.0;SARENAC, RANKICA;0.0;SARENAC, RANKICA;0.0;SARENAC, RANKICA;0.0;SARENAC, RANKICA;0.0;SARENAC, RANKICA;0.0;SARENAC, RANKICA;0.0;SARENAC, RANKICA;0.0;SARENAC, RANKICA;0.0;SARENAC, RANKICA;0.0
