Minutos (jugador);Minutos (valor);Puntos (jugador);Puntos (valor);T2 Anotados (jugador);T2 Anotados (valor);T2 Lanzados (jugador);T2 Lanzados (valor);% T2 (jugador);% T2 (valor);T3 Anotados (jugador);T3 Anotados (valor);T3 Lanzados (jugador);T3 Lanzados (valor);% T3 (jugador);% T3 (valor);T1 Anotados (jugador);T1 Anotados (valor);T1 Lanzados (jugador);T1 Lanzados (valor);% T1 (jugador);% T1 (valor);Reb. Ofensivos (jugador);Reb. Ofensivos (valor);Reb. Defensivos (jugador);Reb. Defensivos (valor);Rebotes (jugador);Rebotes (valor);Asistencias (jugador);Asistencias (valor);Robos (jugador);Robos (valor);Perdidas (jugador);Perdidas (valor);Tapones (jugador);Tapones (valor);Tapones Recibidos (jugador);Tapones Recibidos (valor);Mates (jugador);Mates (valor);Faltas Cometidas (jugador);Faltas Cometidas (valor);Faltas Recibidas (jugador);Faltas Recibidas (valor);Valoracion (jugador);Valoracion (valor);% Asist (jugador);% Asist (valor);% Tiro Efectivo (jugador);% Tiro Efectivo (valor);% Tiro Verdadero (jugador);% True Shooting (valor);GScore (jugador);GScore (valor);TLR% (jugador);TLR% (valor);Posesiones Anotadas (jugador);Posesiones Anotadas (valor);Posesiones No Anotadas (jugador);Posesiones No Anotadas (valor);Floor Percentage (jugador);Floor Percentage (valor);Puntos por Tiro (jugador);Puntos por Tiro (valor);% Rebotes (jugador);% Rebotes (valor);% Rebotes Def (jugador);% Rebotes Def (valor);% Rebotes Of (jugador);% Rebotes Of (valor);% Robos (jugador);% Robos (valor);Toques (jugador);Toques (valor);Uso (jugador);Uso (valor);Versatilidad (jugador);Versatilidad (valor);Win Scores (jugador);Win Scores (valor);Eficiencia Ofensiva (jugador);Eficiencia Ofensiva (valor);Eficiencia Defensiva (jugador);Eficiencia Defensiva (valor);Diferencia Eficiencia (jugador);Diferencia Eficiencia (valor)
ZINOBILE, JESSICA A.;27.42;ALVARO BASCUANA, ANA BELEN;9.5;CEBRIAN SCHEURER, ELISABET;2.69;BEZOS MARTNEZ, EMMA;5.92;DIAVOLEMENOU, EFSEVIA;0.49;REMIRO LEN, MARA;0.42;TRANQUILLI, ALLISON;1.58;MORENO MELIAN, ARMINDA;0.29;IBARBURU ACHAGA, NEREA;1.87;LLAMAS PAJUELO, MARIA NIEVES;2.62;ALAMO GONZALEZ, ELENA MARIA;0.74;GARCIA TARRAZO, RAQUEL;1.0;GRGIN FONSECA, VEDRANA;2.69;DONAIRE MALVELADA, ELSA;3.79;BROWN, KIESHA LINDSAY;0.94;LUCHA YESTE, MARIA ROSARIO;1.19;KHOUDACHOVA, ELENA;1.86;IBARBURU ACHEGA, AINHOA;0.2;ZURRO ALFONSO, MARTA;0.25;BLANCO ASSANELLI, VANESA N.;0.0;GALLEGO VICARIO, SANDRA;2.52;PALAU ALTES, LAIA;2.54;ZINOBILE, JESSICA A.;8.85;BLANCO ASSANELLI, VANESA N.;0.0;BLANCO ASSANELLI, VANESA N.;0.0;BLANCO ASSANELLI, VANESA N.;0.0;BLANCO ASSANELLI, VANESA N.;0.0;BLANCO ASSANELLI, VANESA N.;0.0;BLANCO ASSANELLI, VANESA N.;0.0;BLANCO ASSANELLI, VANESA N.;0.0;BLANCO ASSANELLI, VANESA N.;0.0;BLANCO ASSANELLI, VANESA N.;0.0;BLANCO ASSANELLI, VANESA N.;0.0;BLANCO ASSANELLI, VANESA N.;0.0;BLANCO ASSANELLI, VANESA N.;0.0;BLANCO ASSANELLI, VANESA N.;0.0;BLANCO ASSANELLI, VANESA N.;0.0;BLANCO ASSANELLI, VANESA N.;0.0;BLANCO ASSANELLI, VANESA N.;0.0;BLANCO ASSANELLI, VANESA N.;0.0;BLANCO ASSANELLI, VANESA N.;0.0;BLANCO ASSANELLI, VANESA N.;0.0;BLANCO ASSANELLI, VANESA N.;0.0
PALAU ALTES, LAIA;26.92;ZINOBILE, JESSICA A.;9.23;REVUELTO SNCHEZ-AGUILERA, MARIA;2.62;BROWN, KIESHA LINDSAY;5.81;PAGE, LINDA A. MURRIEL;0.48;PAPAILIA, ANTHOULA;0.4;LOPEZ FERNANDEZ, MARIA PAZ;1.57;JUANES HERNANDEZ, YOLANDA;0.29;JIMENEZ MARTIN, MARGARITA;1.86;BERMEJO MORENO, CLARA SUSANA;2.6;CABALLERO BASURTO, VIRGINIA;0.74;DOMINGO ROMO, PILAR;0.94;GARCIA TARRAZO, RAQUEL;2.69;---, MARTA;3.73;IBARBURU ACHAGA, NEREA;0.93;ANTOJA ROVIRA, LAURA;1.15;CALVO VERA, ARANTXA;1.85;ESCOBAR MARTINEZ, ESTHER;0.19;PAPAILIA, ANTHOULA;0.25;RUIZ LORCA, CRISTINA;0.0;KHOUDACHOVA, ELENA;2.5;BEZOS MARTNEZ, EMMA;2.5;REVUELTO SNCHEZ-AGUILERA, MARIA;8.15;RUIZ LORCA, CRISTINA;0.0;RUIZ LORCA, CRISTINA;0.0;RUIZ LORCA, CRISTINA;0.0;RUIZ LORCA, CRISTINA;0.0;RUIZ LORCA, CRISTINA;0.0;RUIZ LORCA, CRISTINA;0.0;RUIZ LORCA, CRISTINA;0.0;RUIZ LORCA, CRISTINA;0.0;RUIZ LORCA, CRISTINA;0.0;RUIZ LORCA, CRISTINA;0.0;RUIZ LORCA, CRISTINA;0.0;RUIZ LORCA, CRISTINA;0.0;RUIZ LORCA, CRISTINA;0.0;RUIZ LORCA, CRISTINA;0.0;RUIZ LORCA, CRISTINA;0.0;RUIZ LORCA, CRISTINA;0.0;RUIZ LORCA, CRISTINA;0.0;RUIZ LORCA, CRISTINA;0.0;RUIZ LORCA, CRISTINA;0.0;RUIZ LORCA, CRISTINA;0.0
FALLON, TRISHA NICOLE;26.92;BEZOS MARTNEZ, EMMA;8.77;---, STEFANIE;2.59;PONS MOLINA, INGRID;5.65;PASCUA SUAREZ, MARA LUCILA;0.48;---, MARTA;0.38;CALVO VERA, ARANTXA;1.54;CANTERO VILCHES, VERO;0.29;CHECA JIMENO, MARIA TERESA;1.85;CHECA JIMENO, MARIA TERESA;2.54;IBARBURU ACHAGA, NEREA;0.74;NAVARRETE TRUJILLO, MIREIA;0.92;VALERO CEBRIAN, PILAR;2.65;GARCIA TARRAZO, RAQUEL;3.69;CHECA JIMENO, MARIA TERESA;0.85;JIMENEZ MARTIN, MARGARITA;1.14;CAMPS COLLELL, LAURA;1.85;LUCHA YESTE, MARIA ROSARIO;0.19;DA SILVA, KATIA;0.25;ALONSO ESPINA, BELINDA;0.0;IBARBURU ACHEGA, AINHOA;2.48;CEBRIAN SCHEURER, ELISABET;2.46;PASCUA SUAREZ, MARA LUCILA;8.12;ALONSO ESPINA, BELINDA;0.0;ALONSO ESPINA, BELINDA;0.0;ALONSO ESPINA, BELINDA;0.0;ALONSO ESPINA, BELINDA;0.0;ALONSO ESPINA, BELINDA;0.0;ALONSO ESPINA, BELINDA;0.0;ALONSO ESPINA, BELINDA;0.0;ALONSO ESPINA, BELINDA;0.0;ALONSO ESPINA, BELINDA;0.0;ALONSO ESPINA, BELINDA;0.0;ALONSO ESPINA, BELINDA;0.0;ALONSO ESPINA, BELINDA;0.0;ALONSO ESPINA, BELINDA;0.0;ALONSO ESPINA, BELINDA;0.0;ALONSO ESPINA, BELINDA;0.0;ALONSO ESPINA, BELINDA;0.0;ALONSO ESPINA, BELINDA;0.0;ALONSO ESPINA, BELINDA;0.0;ALONSO ESPINA, BELINDA;0.0;ALONSO ESPINA, BELINDA;0.0
GRANDE FLORES, LAURA;26.76;REVUELTO SNCHEZ-AGUILERA, MARIA;8.73;JOHNSTON, CYNTHIA;2.56;VALERO CEBRIAN, PILAR;5.65;FORNS ESCUDE, NURIA;0.48;BROWN, KIESHA LINDSAY;0.38;VALLINA PACO, MARIA;1.52;MIGUEL MORO, MARIA;0.29;REVILLA FERNANDEZ, LETICIA;1.83;IBARBURU ACHAGA, NEREA;2.53;CHECA JIMENO, MARIA TERESA;0.73;ALONSO ESPINA, BELINDA;0.89;JOHNSON, SHANNON REGINA;2.65;BROWN, KIESHA LINDSAY;3.62;ARAMBURU GARAYALDE, LEIRE;0.83;GRGIN FONSECA, VEDRANA;1.12;FERRAGUT CASTILLO, MARINA;1.84;VILLAR FERNANDEZ, IRIA;0.19;---, STEFANIE;0.24;DIAVOLEMENOU, EFSEVIA;0.0;LOPEZ FERNANDEZ, MARIA PAZ;2.48;ARAMBURU GARAYALDE, LEIRE;2.46;IBARBURU ACHEGA, AINHOA;8.12;JIMENEZ MARTIN, MARGARITA;0.0;JIMENEZ MARTIN, MARGARITA;0.0;JIMENEZ MARTIN, MARGARITA;0.0;JIMENEZ MARTIN, MARGARITA;0.0;JIMENEZ MARTIN, MARGARITA;0.0;JIMENEZ MARTIN, MARGARITA;0.0;JIMENEZ MARTIN, MARGARITA;0.0;JIMENEZ MARTIN, MARGARITA;0.0;JIMENEZ MARTIN, MARGARITA;0.0;JIMENEZ MARTIN, MARGARITA;0.0;JIMENEZ MARTIN, MARGARITA;0.0;JIMENEZ MARTIN, MARGARITA;0.0;JIMENEZ MARTIN, MARGARITA;0.0;JIMENEZ MARTIN, MARGARITA;0.0;JIMENEZ MARTIN, MARGARITA;0.0;JIMENEZ MARTIN, MARGARITA;0.0;JIMENEZ MARTIN, MARGARITA;0.0;JIMENEZ MARTIN, MARGARITA;0.0;JIMENEZ MARTIN, MARGARITA;0.0;JIMENEZ MARTIN, MARGARITA;0.0
---, STEFANIE;26.41;BLANCO RAMOS, MARINA I.;8.72;DAS NEVES, CLAUDIA MARIA;2.56;CAMPS COLLELL, LAURA;5.62;VALDEMORO MADARIAGA, AMAYA;0.47;HODGES, DALE;0.38;MARTNEZ PRAT, NRIA;1.52;---, MARTA;0.28;BROWN, KIESHA LINDSAY;1.75;PAPAILIA, ANTHOULA;2.5;ZURRO ALFONSO, MARTA;0.73;PASCUA SUAREZ, MARA LUCILA;0.88;DAPO, AMRA;2.62;XANTAL SERRET, M DEL MAR;3.62;REMIRO LEN, MARA;0.81;FERRAGUT CASTILLO, MARINA;1.12;GOUREEVA, JULIA;1.8;CARBALLO AFONSO, ROCIO;0.19;BERMEJO MORENO, CLARA SUSANA;0.24;YGUERAVIDE VIANA, SANDRA;0.0;---, ELENA;2.46;BERMEJO MORENO, CLARA SUSANA;2.4;JOHNSTON, CYNTHIA;8.08;VALLINA PACO, MARIA;0.0;VALLINA PACO, MARIA;0.0;VALLINA PACO, MARIA;0.0;VALLINA PACO, MARIA;0.0;VALLINA PACO, MARIA;0.0;VALLINA PACO, MARIA;0.0;VALLINA PACO, MARIA;0.0;VALLINA PACO, MARIA;0.0;VALLINA PACO, MARIA;0.0;VALLINA PACO, MARIA;0.0;VALLINA PACO, MARIA;0.0;VALLINA PACO, MARIA;0.0;VALLINA PACO, MARIA;0.0;VALLINA PACO, MARIA;0.0;VALLINA PACO, MARIA;0.0;VALLINA PACO, MARIA;0.0;VALLINA PACO, MARIA;0.0;VALLINA PACO, MARIA;0.0;VALLINA PACO, MARIA;0.0;VALLINA PACO, MARIA;0.0
CRAWFORD, SHALA;26.23;ARAMBURU GARAYALDE, LEIRE;8.54;DA SILVA, KATIA;2.5;DIETEL, ALKE;5.57;WHITMORE, TAMIKA LACHAN;0.47;ALAMO GONZALEZ, ELENA MARIA;0.35;BROWN, KIESHA LINDSAY;1.5;DAPO, AMRA;0.28;LLAMAS PAJUELO, MARIA NIEVES;1.73;JIMENEZ MARTIN, MARGARITA;2.45;PEREZ CAPARROS, ROSA;0.73;MONTESDEOCA LPEZ, EVA;0.88;JOHNSTON, CYNTHIA;2.6;LIMA GARCIA, CINDY ORQUIDEA;3.32;---, POLIMIA;0.81;GOMEZ SANDO, GERTRUDIS;1.12;DEZ FERNNDEZ, COVADONGA;1.77;SANCHEZ DE LA CAMPA GALN, RAQUEL;0.19;VALLINA PACO, MARIA;0.22;CRUZ LEBRATO, ANNA;0.0;JIMENEZ MARTIN, MARGARITA;2.36;WHITTLE, JENNY;2.38;ALVARO BASCUANA, ANA BELEN;8.0;DEZ FERNNDEZ, COVADONGA;0.0;DEZ FERNNDEZ, COVADONGA;0.0;DEZ FERNNDEZ, COVADONGA;0.0;DEZ FERNNDEZ, COVADONGA;0.0;DEZ FERNNDEZ, COVADONGA;0.0;DEZ FERNNDEZ, COVADONGA;0.0;DEZ FERNNDEZ, COVADONGA;0.0;DEZ FERNNDEZ, COVADONGA;0.0;DEZ FERNNDEZ, COVADONGA;0.0;DEZ FERNNDEZ, COVADONGA;0.0;DEZ FERNNDEZ, COVADONGA;0.0;DEZ FERNNDEZ, COVADONGA;0.0;DEZ FERNNDEZ, COVADONGA;0.0;DEZ FERNNDEZ, COVADONGA;0.0;DEZ FERNNDEZ, COVADONGA;0.0;DEZ FERNNDEZ, COVADONGA;0.0;DEZ FERNNDEZ, COVADONGA;0.0;DEZ FERNNDEZ, COVADONGA;0.0;DEZ FERNNDEZ, COVADONGA;0.0;DEZ FERNNDEZ, COVADONGA;0.0
XANTAL SERRET, M DEL MAR;26.04;RODIONOVA, SVITLANA;8.23;BLANCO RAMOS, MARINA I.;2.48;DAS NEVES, CLAUDIA MARIA;5.4;RODIONOVA, SVITLANA;0.47;VILLAESCUSA GALERA, LAURA;0.35;SECO SALVADOR, TERESA;1.5;GOMEZ NOVO, MARIA ARANZAZU;0.27;PONS MOLINA, INGRID;1.73;ROVIRA RODRIGUEZ, MARIA DEL MAR;2.45;GRGIN FONSECA, VEDRANA;0.72;---, MARTA;0.88;ROVIRA RODRIGUEZ, MARIA DEL MAR;2.5;VALERO CEBRIAN, PILAR;3.31;MORENO MELIAN, ARMINDA;0.8;DELGADO DIAZ-GUEMES, RAQUEL;1.12;PELAEZ SAN GIL, LOURDES;1.77;SNCHEZ LUJN, ROSAURA DEL CARMEN;0.19;BLANCO ASSANELLI, VANESA N.;0.21;DEZ FERNNDEZ, COVADONGA;0.0;PEREZ CAPARROS, ROSA;2.35;PAPAILIA, ANTHOULA;2.35;DA SILVA, KATIA;7.75;FERNANDEZ SOMOANO, ANA;0.0;FERNANDEZ SOMOANO, ANA;0.0;FERNANDEZ SOMOANO, ANA;0.0;FERNANDEZ SOMOANO, ANA;0.0;FERNANDEZ SOMOANO, ANA;0.0;FERNANDEZ SOMOANO, ANA;0.0;FERNANDEZ SOMOANO, ANA;0.0;FERNANDEZ SOMOANO, ANA;0.0;FERNANDEZ SOMOANO, ANA;0.0;FERNANDEZ SOMOANO, ANA;0.0;FERNANDEZ SOMOANO, ANA;0.0;FERNANDEZ SOMOANO, ANA;0.0;FERNANDEZ SOMOANO, ANA;0.0;FERNANDEZ SOMOANO, ANA;0.0;FERNANDEZ SOMOANO, ANA;0.0;FERNANDEZ SOMOANO, ANA;0.0;FERNANDEZ SOMOANO, ANA;0.0;FERNANDEZ SOMOANO, ANA;0.0;FERNANDEZ SOMOANO, ANA;0.0;FERNANDEZ SOMOANO, ANA;0.0
CEBRIAN SCHEURER, ELISABET;25.65;GRANDE FLORES, LAURA;8.16;CAMPS COLLELL, LAURA;2.42;PAPAILIA, ANTHOULA;5.35;IBARBURU ACHEGA, AINHOA;0.47;REVUELTO SNCHEZ-AGUILERA, MARIA;0.35;IBARBURU ACHAGA, NEREA;1.4;GOMEZ IGLESIAS, REGINA;0.27;BEZOS MARTNEZ, EMMA;1.69;BEZOS MARTNEZ, EMMA;2.42;WHITMORE, TAMIKA LACHAN;0.72;CARBALLO AFONSO, ROCIO;0.81;GRANDE FLORES, LAURA;2.44;ROVIRA RODRIGUEZ, MARIA DEL MAR;3.3;LOPEZ VERDU, ALICIA;0.75;CALVO VERA, ARANTXA;1.08;AGUILAR LOPEZ, ELISA;1.77;RAMIREZ RODRIGUEZ, NEREIDA;0.17;XANTAL SERRET, M DEL MAR;0.21;VALLINA PACO, MARIA;0.0;ROVIRA RODRIGUEZ, MARIA DEL MAR;2.35;VALDEMORO MADARIAGA, AMAYA;2.3;GESTEIRA FERNANDEZ, LIDIA;7.7;CABALLERO BASURTO, VIRGINIA;0.0;CABALLERO BASURTO, VIRGINIA;0.0;CABALLERO BASURTO, VIRGINIA;0.0;CABALLERO BASURTO, VIRGINIA;0.0;CABALLERO BASURTO, VIRGINIA;0.0;CABALLERO BASURTO, VIRGINIA;0.0;CABALLERO BASURTO, VIRGINIA;0.0;CABALLERO BASURTO, VIRGINIA;0.0;CABALLERO BASURTO, VIRGINIA;0.0;CABALLERO BASURTO, VIRGINIA;0.0;CABALLERO BASURTO, VIRGINIA;0.0;CABALLERO BASURTO, VIRGINIA;0.0;CABALLERO BASURTO, VIRGINIA;0.0;CABALLERO BASURTO, VIRGINIA;0.0;CABALLERO BASURTO, VIRGINIA;0.0;CABALLERO BASURTO, VIRGINIA;0.0;CABALLERO BASURTO, VIRGINIA;0.0;CABALLERO BASURTO, VIRGINIA;0.0;CABALLERO BASURTO, VIRGINIA;0.0;CABALLERO BASURTO, VIRGINIA;0.0
ARAMBURU GARAYALDE, LEIRE;25.54;PAPAILIA, ANTHOULA;7.95;PAPAILIA, ANTHOULA;2.4;JOHNSTON, CYNTHIA;5.12;DAS NEVES, CLAUDIA MARIA;0.47;KHOUDACHOVA, ELENA;0.29;DOMINGO ROMO, PILAR;1.38;RODIONOVA, SVITLANA;0.26;JOHNSTON, CYNTHIA;1.68;DOMINGO ROMO, PILAR;2.38;REVUELTO SNCHEZ-AGUILERA, MARIA;0.72;CALVO VERA, ARANTXA;0.81;RAMIREZ RODRIGUEZ, NEREIDA;2.29;DAS NEVES, CLAUDIA MARIA;3.16;ALAMO GONZALEZ, ELENA MARIA;0.74;RODIONOVA, SVITLANA;1.04;POLLINI, CATARINA;1.76;ARENAS ANTON, MONICA;0.16;CANTERO VILCHES, VERO;0.21;JIMENEZ MARTIN, MARGARITA;0.0;VILLAR FERNANDEZ, IRIA;2.35;DA SILVA, KATIA;2.29;GRANDE FLORES, LAURA;7.48;GARCIA TARRAZO, RAQUEL;0.0;GARCIA TARRAZO, RAQUEL;0.0;GARCIA TARRAZO, RAQUEL;0.0;GARCIA TARRAZO, RAQUEL;0.0;GARCIA TARRAZO, RAQUEL;0.0;GARCIA TARRAZO, RAQUEL;0.0;GARCIA TARRAZO, RAQUEL;0.0;GARCIA TARRAZO, RAQUEL;0.0;GARCIA TARRAZO, RAQUEL;0.0;GARCIA TARRAZO, RAQUEL;0.0;GARCIA TARRAZO, RAQUEL;0.0;GARCIA TARRAZO, RAQUEL;0.0;GARCIA TARRAZO, RAQUEL;0.0;GARCIA TARRAZO, RAQUEL;0.0;GARCIA TARRAZO, RAQUEL;0.0;GARCIA TARRAZO, RAQUEL;0.0;GARCIA TARRAZO, RAQUEL;0.0;GARCIA TARRAZO, RAQUEL;0.0;GARCIA TARRAZO, RAQUEL;0.0;GARCIA TARRAZO, RAQUEL;0.0
PONS MOLINA, INGRID;25.31;PONS MOLINA, INGRID;7.81;BROWN, KIESHA LINDSAY;2.31;MEYENDO YABAKIA, FRANCOISE;5.07;---, POLIMIA;0.47;FORNS ESCUDE, NURIA;0.28;VILOUTA RAMA, MARIA;1.38;GARCIA TARRAZO, RAQUEL;0.25;DIETEL, ALKE;1.67;JOHNSTON, CYNTHIA;2.32;MAGLISCEAU, MICHELLE YVONNE;0.72;VILLAR FERNANDEZ, IRIA;0.81;REMIRO LEN, MARA;2.27;MORALES MARTIN, SILVIA;3.15;CARBALLO AFONSO, ROCIO;0.73;PEREZ CAPARROS, ROSA;1.04;ARAMBURU GARAYALDE, LEIRE;1.75;DEZ FERNNDEZ, COVADONGA;0.15;ARAMBURU GARAYALDE, LEIRE;0.21;GARCIA TARRAZO, RAQUEL;0.0;CALVO VERA, ARANTXA;2.31;KHOUDACHOVA, ELENA;2.29;XANTAL SERRET, M DEL MAR;7.33;FARRE CASANOVAS, ESTER;0.0;FARRE CASANOVAS, ESTER;0.0;FARRE CASANOVAS, ESTER;0.0;FARRE CASANOVAS, ESTER;0.0;FARRE CASANOVAS, ESTER;0.0;FARRE CASANOVAS, ESTER;0.0;FARRE CASANOVAS, ESTER;0.0;FARRE CASANOVAS, ESTER;0.0;FARRE CASANOVAS, ESTER;0.0;FARRE CASANOVAS, ESTER;0.0;FARRE CASANOVAS, ESTER;0.0;FARRE CASANOVAS, ESTER;0.0;FARRE CASANOVAS, ESTER;0.0;FARRE CASANOVAS, ESTER;0.0;FARRE CASANOVAS, ESTER;0.0;FARRE CASANOVAS, ESTER;0.0;FARRE CASANOVAS, ESTER;0.0;FARRE CASANOVAS, ESTER;0.0;FARRE CASANOVAS, ESTER;0.0;FARRE CASANOVAS, ESTER;0.0
BLANCO RAMOS, MARINA I.;25.08;ROVIRA RODRIGUEZ, MARIA DEL MAR;7.55;JORDANA BOFILL, NOEMI;2.15;DA SILVA, KATIA;5.0;MORALES MARTIN, SILVIA;0.46;FALLON, TRISHA NICOLE;0.28;---, MARTA;1.38;MARTINEZ PRAT, ROSER;0.25;CRAWFORD, SHALA;1.65;ESCOBAR MARTINEZ, ESTHER;2.31;LOPEZ VERDU, ALICIA;0.72;BROWN, KIESHA LINDSAY;0.81;PALAU ALTES, LAIA;2.27;VILLAR FERNANDEZ, IRIA;3.04;MUJANOVIC, RAZIJA;0.73;LOPEZ FERNANDEZ, MARIA PAZ;1.04;JORDANA BOFILL, NOEMI;1.69;PAPAILIA, ANTHOULA;0.15;ROVIRA RODRIGUEZ, MARIA DEL MAR;0.2;BARRIOS PEINADO, NATALIA;0.0;GRGIN FONSECA, VEDRANA;2.31;BROWN, KIESHA LINDSAY;2.25;BERMEJO MORENO, CLARA SUSANA;7.0;BARRIOS PEINADO, NATALIA;0.0;BARRIOS PEINADO, NATALIA;0.0;BARRIOS PEINADO, NATALIA;0.0;BARRIOS PEINADO, NATALIA;0.0;BARRIOS PEINADO, NATALIA;0.0;BARRIOS PEINADO, NATALIA;0.0;BARRIOS PEINADO, NATALIA;0.0;BARRIOS PEINADO, NATALIA;0.0;BARRIOS PEINADO, NATALIA;0.0;BARRIOS PEINADO, NATALIA;0.0;BARRIOS PEINADO, NATALIA;0.0;BARRIOS PEINADO, NATALIA;0.0;BARRIOS PEINADO, NATALIA;0.0;BARRIOS PEINADO, NATALIA;0.0;BARRIOS PEINADO, NATALIA;0.0;BARRIOS PEINADO, NATALIA;0.0;BARRIOS PEINADO, NATALIA;0.0;BARRIOS PEINADO, NATALIA;0.0;BARRIOS PEINADO, NATALIA;0.0;BARRIOS PEINADO, NATALIA;0.0
RODIONOVA, SVITLANA;24.85;BROWN, KIESHA LINDSAY;7.5;BERMEJO MORENO, CLARA SUSANA;2.12;GALLEGO VICARIO, SANDRA;5.0;REMIRO LEN, MARA;0.46;CALVO VERA, ARANTXA;0.27;WHITMORE, TAMIKA LACHAN;1.24;LUCHA YESTE, MARIA ROSARIO;0.25;BLANCO ASSANELLI, VANESA N.;1.54;BROWN, KIESHA LINDSAY;2.25;JOHNSTON, CYNTHIA;0.72;ROVIRA RODRIGUEZ, MARIA DEL MAR;0.8;CANTERO OSTOS, CRISTINA;2.23;ESCOBAR MARTINEZ, ESTHER;3.0;---, STEFANIE;0.71;ZINOBILE, JESSICA A.;1.04;LELAS BENKOVIC, KRISTINA;1.68;GARCIA TARRAZO, RAQUEL;0.15;---, ELENA;0.19;REVILLA FERNANDEZ, LETICIA;0.0;POLLINI, CATARINA;2.28;GRANDE FLORES, LAURA;2.24;ROVIRA RODRIGUEZ, MARIA DEL MAR;6.95;REVILLA FERNANDEZ, LETICIA;0.0;REVILLA FERNANDEZ, LETICIA;0.0;REVILLA FERNANDEZ, LETICIA;0.0;REVILLA FERNANDEZ, LETICIA;0.0;REVILLA FERNANDEZ, LETICIA;0.0;REVILLA FERNANDEZ, LETICIA;0.0;REVILLA FERNANDEZ, LETICIA;0.0;REVILLA FERNANDEZ, LETICIA;0.0;REVILLA FERNANDEZ, LETICIA;0.0;REVILLA FERNANDEZ, LETICIA;0.0;REVILLA FERNANDEZ, LETICIA;0.0;REVILLA FERNANDEZ, LETICIA;0.0;REVILLA FERNANDEZ, LETICIA;0.0;REVILLA FERNANDEZ, LETICIA;0.0;REVILLA FERNANDEZ, LETICIA;0.0;REVILLA FERNANDEZ, LETICIA;0.0;REVILLA FERNANDEZ, LETICIA;0.0;REVILLA FERNANDEZ, LETICIA;0.0;REVILLA FERNANDEZ, LETICIA;0.0;REVILLA FERNANDEZ, LETICIA;0.0
MORENO MELIAN, ARMINDA;24.73;REMIRO LEN, MARA;7.46;PASCUA SUAREZ, MARA LUCILA;2.08;ESCOBAR MARTINEZ, ESTHER;4.94;DAPO, AMRA;0.46;DEZ FERNNDEZ, COVADONGA;0.27;DEZ FERNNDEZ, COVADONGA;1.08;DEZ FERNNDEZ, COVADONGA;0.25;PEREZ CAPARROS, ROSA;1.54;CEBRIAN SCHEURER, ELISABET;2.23;MORENO MELIAN, ARMINDA;0.72;BERMEJO MORENO, CLARA SUSANA;0.8;VILLAR FERNANDEZ, IRIA;2.23;GRANDE FLORES, LAURA;2.88;GRGIN FONSECA, VEDRANA;0.69;NAJERA CAMACHO, CARMEN;1.0;ZINOBILE, JESSICA A.;1.65;HERRERA AREVALO, MIRIAM;0.14;GOMEZ SANDO, GERTRUDIS;0.19;ZURRO ALFONSO, MARTA;0.0;BROWN, KIESHA LINDSAY;2.25;JOHNSTON, CYNTHIA;2.24;ANTOJA ROVIRA, LAURA;6.65;ZURRO ALFONSO, MARTA;0.0;ZURRO ALFONSO, MARTA;0.0;ZURRO ALFONSO, MARTA;0.0;ZURRO ALFONSO, MARTA;0.0;ZURRO ALFONSO, MARTA;0.0;ZURRO ALFONSO, MARTA;0.0;ZURRO ALFONSO, MARTA;0.0;ZURRO ALFONSO, MARTA;0.0;ZURRO ALFONSO, MARTA;0.0;ZURRO ALFONSO, MARTA;0.0;ZURRO ALFONSO, MARTA;0.0;ZURRO ALFONSO, MARTA;0.0;ZURRO ALFONSO, MARTA;0.0;ZURRO ALFONSO, MARTA;0.0;ZURRO ALFONSO, MARTA;0.0;ZURRO ALFONSO, MARTA;0.0;ZURRO ALFONSO, MARTA;0.0;ZURRO ALFONSO, MARTA;0.0;ZURRO ALFONSO, MARTA;0.0;ZURRO ALFONSO, MARTA;0.0
