Nombre;Condicion;Partidos;Minutos;Puntos;T2 Anotados;T2 Lanzados;% T2;T3 Anotados;T3 Lanzados;% T3;T1 Anotados;T1 Lanzados;% T1;Reb. Ofensivos;Reb. Defensivos;Rebotes;Asistencias;Robos;Perdidas;Tapones;Tapones Recibidos;Mates;Faltas Cometidas;Faltas Recibidas;Valoracion;Posesiones;Ritmo;OER;% TC Efectivo;% Jugada;Frec. TL;% Reb Def;% Reb Of;% Assis;% Perd
['ARRANZ ACINAS', 'ARRANZ ACINAS', 'ARRANZ ACINAS', 'ARRANZ ACINAS', 'ARRANZ ACINAS', 'ARRANZ ACINAS', 'ARRANZ ACINAS', 'ARRANZ ACINAS', 'ARRANZ ACINAS', 'ARRANZ ACINAS', 'ARRANZ ACINAS'] Equipo;['Media'];3.0;208.33;81.67;20.33;38.33;0.53;7.0;16.0;0.44;20.0;28.33;0.71;8.33;22.67;31.0;9.0;8.67;12.0;1.67;1.67;0.0;24.0;24.67;83.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['ARRANZ ACINAS', 'ARRANZ ACINAS', 'ARRANZ ACINAS', 'ARRANZ ACINAS', 'ARRANZ ACINAS', 'ARRANZ ACINAS', 'ARRANZ ACINAS', 'ARRANZ ACINAS', 'ARRANZ ACINAS', 'ARRANZ ACINAS', 'ARRANZ ACINAS'] Equipo Rival;['Media Rival'];3.0;208.33;81.33;24.33;44.0;0.55;4.0;11.67;0.34;20.67;27.67;0.75;6.0;17.33;23.33;4.33;6.0;12.33;1.67;1.67;0.0;24.67;24.0;67.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['ARRANZ ACINAS', 'ARRANZ ACINAS', 'ARRANZ ACINAS', 'ARRANZ ACINAS', 'ARRANZ ACINAS', 'ARRANZ ACINAS', 'ARRANZ ACINAS', 'ARRANZ ACINAS', 'ARRANZ ACINAS', 'ARRANZ ACINAS'] Equipo;['Media'];9.0;200.0;67.33;21.33;43.78;0.49;4.11;12.33;0.33;12.33;17.56;0.7;6.78;20.22;27.0;8.22;9.44;17.22;1.56;1.67;0.0;20.67;20.11;58.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['ARRANZ ACINAS', 'ARRANZ ACINAS', 'ARRANZ ACINAS', 'ARRANZ ACINAS', 'ARRANZ ACINAS', 'ARRANZ ACINAS', 'ARRANZ ACINAS', 'ARRANZ ACINAS', 'ARRANZ ACINAS', 'ARRANZ ACINAS'] Equipo Rival;['Media Rival'];9.0;200.0;70.78;21.78;45.11;0.48;4.33;13.22;0.33;14.22;18.67;0.76;9.78;21.22;31.0;10.44;9.33;16.33;2.11;1.33;0.0;20.44;20.56;69.44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['ARRANZ ACINAS', 'ARRANZ ACINAS', 'ARRANZ ACINAS', 'ARRANZ ACINAS', 'ARRANZ ACINAS', 'ARRANZ ACINAS', 'ARRANZ ACINAS', 'ARRANZ ACINAS', 'ARRANZ ACINAS'] Equipo;['Media'];13.0;200.0;63.69;19.54;41.92;0.47;3.69;12.08;0.31;13.54;18.85;0.72;7.85;21.15;29.0;9.15;7.31;16.92;1.54;1.38;0.0;21.08;20.62;55.85;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['ARRANZ ACINAS', 'ARRANZ ACINAS', 'ARRANZ ACINAS', 'ARRANZ ACINAS', 'ARRANZ ACINAS', 'ARRANZ ACINAS', 'ARRANZ ACINAS', 'ARRANZ ACINAS', 'ARRANZ ACINAS'] Equipo Rival;['Media Rival'];13.0;200.0;75.23;21.62;42.92;0.5;5.69;16.46;0.35;14.92;20.31;0.73;9.46;21.23;30.69;9.0;9.23;13.46;1.46;1.46;0.0;20.77;21.0;73.46;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['ARRANZ ACINAS', 'ARRANZ ACINAS', 'ARRANZ ACINAS', 'ARRANZ ACINAS', 'ARRANZ ACINAS', 'ARRANZ ACINAS', 'ARRANZ ACINAS', 'ARRANZ ACINAS'] Equipo;['Media'];1.0;200.0;65.0;15.0;39.0;0.39;5.0;9.0;0.56;20.0;26.0;0.77;13.0;17.0;30.0;9.0;8.0;21.0;0.0;2.0;0.0;20.0;25.0;60.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['ARRANZ ACINAS', 'ARRANZ ACINAS', 'ARRANZ ACINAS', 'ARRANZ ACINAS', 'ARRANZ ACINAS', 'ARRANZ ACINAS', 'ARRANZ ACINAS', 'ARRANZ ACINAS'] Equipo Rival;['Media Rival'];1.0;200.0;80.0;19.0;38.0;0.5;10.0;21.0;0.48;12.0;14.0;0.86;6.0;16.0;22.0;18.0;17.0;10.0;2.0;0.0;0.0;25.0;20.0;92.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['C.B. PUIG D`EN VALLS SANTA EULALIA', 'C.B. PUIG D`EN VALLS SANTA EULALIA', 'C.B. PUIG D`EN VALLS SANTA EULALIA', 'C.B. PUIG D`EN VALLS SANTA EULALIA', 'C.B. PUIG D`EN VALLS SANTA EULALIA', 'C.B. PUIG D`EN VALLS SANTA EULALIA', 'C.B. PUIG D`EN VALLS SANTA EULALIA', 'C.B. PUIG D`EN VALLS SANTA EULALIA', 'C.B. PUIG D`EN VALLS SANTA EULALIA', 'C.B. PUIG D`EN VALLS SANTA EULALIA'] Equipo;['Media'];7.0;203.57;59.29;18.43;42.14;0.44;2.43;10.29;0.24;15.14;20.0;0.76;9.71;18.29;28.0;8.71;9.71;23.0;1.0;1.43;0.0;20.57;19.43;44.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['C.B. PUIG D`EN VALLS SANTA EULALIA', 'C.B. PUIG D`EN VALLS SANTA EULALIA', 'C.B. PUIG D`EN VALLS SANTA EULALIA', 'C.B. PUIG D`EN VALLS SANTA EULALIA', 'C.B. PUIG D`EN VALLS SANTA EULALIA', 'C.B. PUIG D`EN VALLS SANTA EULALIA', 'C.B. PUIG D`EN VALLS SANTA EULALIA', 'C.B. PUIG D`EN VALLS SANTA EULALIA', 'C.B. PUIG D`EN VALLS SANTA EULALIA', 'C.B. PUIG D`EN VALLS SANTA EULALIA'] Equipo Rival;['Media Rival'];7.0;203.57;78.57;24.57;45.86;0.54;5.29;17.14;0.31;13.57;19.71;0.69;11.57;20.43;32.0;12.86;14.0;16.14;1.43;1.0;0.0;19.43;20.57;83.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['C.B. PUIG D`EN VALLS SANTA EULALIA', 'C.B. PUIG D`EN VALLS SANTA EULALIA', 'C.B. PUIG D`EN VALLS SANTA EULALIA', 'C.B. PUIG D`EN VALLS SANTA EULALIA', 'C.B. PUIG D`EN VALLS SANTA EULALIA', 'C.B. PUIG D`EN VALLS SANTA EULALIA', 'C.B. PUIG D`EN VALLS SANTA EULALIA', 'C.B. PUIG D`EN VALLS SANTA EULALIA', 'C.B. PUIG D`EN VALLS SANTA EULALIA'] Equipo;['Media'];11.0;202.27;66.45;21.73;44.73;0.49;3.82;12.18;0.31;11.55;17.18;0.67;8.36;22.09;30.45;9.55;8.55;17.73;1.0;1.64;0.0;19.45;19.45;59.64;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['C.B. PUIG D`EN VALLS SANTA EULALIA', 'C.B. PUIG D`EN VALLS SANTA EULALIA', 'C.B. PUIG D`EN VALLS SANTA EULALIA', 'C.B. PUIG D`EN VALLS SANTA EULALIA', 'C.B. PUIG D`EN VALLS SANTA EULALIA', 'C.B. PUIG D`EN VALLS SANTA EULALIA', 'C.B. PUIG D`EN VALLS SANTA EULALIA', 'C.B. PUIG D`EN VALLS SANTA EULALIA', 'C.B. PUIG D`EN VALLS SANTA EULALIA'] Equipo Rival;['Media Rival'];11.0;202.27;68.64;21.18;46.27;0.46;4.18;13.27;0.32;13.73;18.45;0.74;8.18;18.55;26.73;8.55;10.82;14.0;1.73;1.0;0.73;19.0;20.09;63.64;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['C.B. PUIG D`EN VALLS SANTA EULALIA', 'C.B. PUIG D`EN VALLS SANTA EULALIA', 'C.B. PUIG D`EN VALLS SANTA EULALIA', 'C.B. PUIG D`EN VALLS SANTA EULALIA', 'C.B. PUIG D`EN VALLS SANTA EULALIA', 'C.B. PUIG D`EN VALLS SANTA EULALIA', 'C.B. PUIG D`EN VALLS SANTA EULALIA', 'C.B. PUIG D`EN VALLS SANTA EULALIA'] Equipo;['Media'];8.0;200.0;63.75;21.75;44.62;0.49;2.62;9.75;0.27;12.38;16.75;0.74;6.5;22.12;28.62;12.38;9.0;18.25;1.62;1.25;0.38;19.62;18.12;60.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['C.B. PUIG D`EN VALLS SANTA EULALIA', 'C.B. PUIG D`EN VALLS SANTA EULALIA', 'C.B. PUIG D`EN VALLS SANTA EULALIA', 'C.B. PUIG D`EN VALLS SANTA EULALIA', 'C.B. PUIG D`EN VALLS SANTA EULALIA', 'C.B. PUIG D`EN VALLS SANTA EULALIA', 'C.B. PUIG D`EN VALLS SANTA EULALIA', 'C.B. PUIG D`EN VALLS SANTA EULALIA'] Equipo Rival;['Media Rival'];8.0;200.0;75.12;24.62;47.38;0.52;4.88;13.88;0.35;11.25;16.62;0.68;10.12;20.75;30.88;12.25;10.25;14.5;1.62;1.38;0.0;17.88;19.75;79.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['CADI LA SEU D´URGELL', 'CADI LA SEU D´URGELL', 'CADI LA SEU D´URGELL', 'CADI LA SEU D´URGELL', 'CADI LA SEU D´URGELL', 'CADI LA SEU D´URGELL', 'CADI LA SEU D´URGELL', 'CADI LA SEU D´URGELL', 'CADI LA SEU D´URGELL', 'CADI LA SEU D´URGELL', 'CADI LA SEU D´URGELL'] Equipo;['Media'];1.0;200.0;61.0;21.0;56.0;0.38;3.0;16.0;0.19;10.0;15.0;0.67;15.0;20.0;35.0;7.0;7.0;15.0;2.0;7.0;0.0;13.0;14.0;38.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['CADI LA SEU D´URGELL', 'CADI LA SEU D´URGELL', 'CADI LA SEU D´URGELL', 'CADI LA SEU D´URGELL', 'CADI LA SEU D´URGELL', 'CADI LA SEU D´URGELL', 'CADI LA SEU D´URGELL', 'CADI LA SEU D´URGELL', 'CADI LA SEU D´URGELL', 'CADI LA SEU D´URGELL', 'CADI LA SEU D´URGELL'] Equipo Rival;['Media Rival'];1.0;200.0;81.0;32.0;54.0;0.59;4.0;13.0;0.31;5.0;7.0;0.71;12.0;20.0;32.0;19.0;13.0;12.0;7.0;2.0;0.0;14.0;13.0;104.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['CADI LA SEU D´URGELL', 'CADI LA SEU D´URGELL', 'CADI LA SEU D´URGELL', 'CADI LA SEU D´URGELL', 'CADI LA SEU D´URGELL', 'CADI LA SEU D´URGELL', 'CADI LA SEU D´URGELL', 'CADI LA SEU D´URGELL', 'CADI LA SEU D´URGELL', 'CADI LA SEU D´URGELL'] Equipo;['Media'];11.0;200.0;68.55;20.73;47.09;0.44;5.0;13.82;0.36;12.09;17.64;0.69;9.18;18.82;28.0;4.18;8.82;15.0;1.64;1.36;0.0;22.27;20.27;52.09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
