Minutos (jugador);Minutos (valor);Puntos (jugador);Puntos (valor);T2 Anotados (jugador);T2 Anotados (valor);T2 Lanzados (jugador);T2 Lanzados (valor);% T2 (jugador);% T2 (valor);T3 Anotados (jugador);T3 Anotados (valor);T3 Lanzados (jugador);T3 Lanzados (valor);% T3 (jugador);% T3 (valor);T1 Anotados (jugador);T1 Anotados (valor);T1 Lanzados (jugador);T1 Lanzados (valor);% T1 (jugador);% T1 (valor);Reb. Ofensivos (jugador);Reb. Ofensivos (valor);Reb. Defensivos (jugador);Reb. Defensivos (valor);Rebotes (jugador);Rebotes (valor);Asistencias (jugador);Asistencias (valor);Robos (jugador);Robos (valor);Perdidas (jugador);Perdidas (valor);Tapones (jugador);Tapones (valor);Tapones Recibidos (jugador);Tapones Recibidos (valor);Mates (jugador);Mates (valor);Faltas Cometidas (jugador);Faltas Cometidas (valor);Faltas Recibidas (jugador);Faltas Recibidas (valor);Valoracion (jugador);Valoracion (valor);% Asist (jugador);% Asist (valor);% Tiro Efectivo (jugador);% Tiro Efectivo (valor);% Tiro Verdadero (jugador);% True Shooting (valor);GScore (jugador);GScore (valor);TLR% (jugador);TLR% (valor);Posesiones Anotadas (jugador);Posesiones Anotadas (valor);Posesiones No Anotadas (jugador);Posesiones No Anotadas (valor);Floor Percentage (jugador);Floor Percentage (valor);Puntos por Tiro (jugador);Puntos por Tiro (valor);% Rebotes (jugador);% Rebotes (valor);% Rebotes Def (jugador);% Rebotes Def (valor);% Rebotes Of (jugador);% Rebotes Of (valor);% Robos (jugador);% Robos (valor);Toques (jugador);Toques (valor);Uso (jugador);Uso (valor);Versatilidad (jugador);Versatilidad (valor);Win Scores (jugador);Win Scores (valor);Eficiencia Ofensiva (jugador);Eficiencia Ofensiva (valor);Eficiencia Defensiva (jugador);Eficiencia Defensiva (valor);Diferencia Eficiencia (jugador);Diferencia Eficiencia (valor)
PEA JUBANY, LAURA;23.43;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;7.63;CAMARA, BATOULY FATOUMATA;2.33;ALLEN, REBECCA;4.79;SALAS, BROOKE WYLIE;0.48;PRIETO MARTINEZ, ALBA;0.63;MESTRES RICART, GALA;2.07;HITTNER, REBECCA MARIE;0.32;ROUNDTREE, MARGARET YVETTE;1.04;AYDIN, MERVE;1.44;OUVIA MODREGO, CRISTINA;0.74;ATKINSON, TANAYA MECHELLE;0.8;PREZELJ, ANNAMARIA;2.56;SAMUELSON, KARLIE ANNE;3.32;QUEVEDO CAIZARES, LAURA;1.3;GATLING, MARKEISHA CHERTE;0.77;KOVACEVIC, BOJANA;1.42;TAYLOR, ASIA MESHAE;0.09;NACZK, MONIKA ANIELA;0.12;HISADO SANTOS, SIRA;0.0;FERRARI CALABRO, PAOLA ANDREA;1.85;LAHUERTA MENDOZA, IRENE;1.77;DELAERE, ANTONIA LAURA A.;8.17;HISADO SANTOS, SIRA;0.0;HISADO SANTOS, SIRA;0.0;HISADO SANTOS, SIRA;0.0;HISADO SANTOS, SIRA;0.0;HISADO SANTOS, SIRA;0.0;HISADO SANTOS, SIRA;0.0;HISADO SANTOS, SIRA;0.0;HISADO SANTOS, SIRA;0.0;HISADO SANTOS, SIRA;0.0;HISADO SANTOS, SIRA;0.0;HISADO SANTOS, SIRA;0.0;HISADO SANTOS, SIRA;0.0;HISADO SANTOS, SIRA;0.0;HISADO SANTOS, SIRA;0.0;HISADO SANTOS, SIRA;0.0;HISADO SANTOS, SIRA;0.0;HISADO SANTOS, SIRA;0.0;HISADO SANTOS, SIRA;0.0;HISADO SANTOS, SIRA;0.0;HISADO SANTOS, SIRA;0.0
PEREZ ARAUJO, MARIA;23.43;CAMARA, BATOULY FATOUMATA;7.5;BROWN, JOY ALEXIS;2.3;WHITE, CHATRICE MARIE;4.73;GELDOF, SERENA LYNN PETRA;0.48;ESPIN DE SANCHO, MARIA;0.63;POLICARI, ELISA;2.06;HERNANDEZ ORTIZ, ZOE;0.32;RAMAN, JANA GEORGES R;1.04;ESPAA ALMENDRO, MARIA;1.43;COULIBALY, MARIAM ALOU;0.74;KALIN, MARIANNE FANNY;0.79;PUJOL LLUCH, ARIADNA;2.52;CARRERA QUINTANA, RAQUEL;3.32;KONE, SIKA;1.3;NYINGIFA, ATONYE JENNIFER;0.76;OKONKWO,  AMY NNENNA;1.42;KOSTOURKOVA, MARIA IVANOVA;0.09;BROTONS PASCUAL, MONTSERRAT;0.12;MARTINEZ RICO, CLAUDIA;0.0;GULICH, MARIE ISABELLE;1.84;SARR, OUMOUL KHAIRY;1.77;PEA JUBANY, LAURA;8.1;MARTINEZ RICO, CLAUDIA;0.0;MARTINEZ RICO, CLAUDIA;0.0;MARTINEZ RICO, CLAUDIA;0.0;MARTINEZ RICO, CLAUDIA;0.0;MARTINEZ RICO, CLAUDIA;0.0;MARTINEZ RICO, CLAUDIA;0.0;MARTINEZ RICO, CLAUDIA;0.0;MARTINEZ RICO, CLAUDIA;0.0;MARTINEZ RICO, CLAUDIA;0.0;MARTINEZ RICO, CLAUDIA;0.0;MARTINEZ RICO, CLAUDIA;0.0;MARTINEZ RICO, CLAUDIA;0.0;MARTINEZ RICO, CLAUDIA;0.0;MARTINEZ RICO, CLAUDIA;0.0;MARTINEZ RICO, CLAUDIA;0.0;MARTINEZ RICO, CLAUDIA;0.0;MARTINEZ RICO, CLAUDIA;0.0;MARTINEZ RICO, CLAUDIA;0.0;MARTINEZ RICO, CLAUDIA;0.0;MARTINEZ RICO, CLAUDIA;0.0
GARCIA URLEZAGA, IZASKUN;23.2;WHITE, CHATRICE MARIE;7.47;GELDOF, SERENA LYNN PETRA;2.23;GELDOF, SERENA LYNN PETRA;4.7;NICHOLLS GONZALEZ, LAURA;0.48;LIZARAZU HERRERA, MARINA;0.62;RAMAN, JANA GEORGES R;1.92;ESTEBAS ARMAS, PAULA;0.32;RESIMONT, LAURE DANIELA;1.0;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;1.4;VILARO ARAGONES, ANDREA;0.74;OMA GIRALT, HELENA;0.78;MONTOLIU MATIAS, MARTA;2.44;HERRERA BOXO, LAURA;3.3;ARIZTIMUO LOPEZ, ITZIAR;1.23;AYDIN, MERVE;0.75;WURTZ, TAYLOR ROCHELLE;1.41;HEMPE, MERRIT RAMONA;0.08;HEMPE, MERRIT RAMONA;0.12;BURANI, AGOSTINA PAOLA;0.0;RAVENTOS ROIG, LAIA;1.83;OUVIA MODREGO, CRISTINA;1.76;WEAVER, LYNDRA SHAJUAN;7.95;BURANI, AGOSTINA PAOLA;0.0;BURANI, AGOSTINA PAOLA;0.0;BURANI, AGOSTINA PAOLA;0.0;BURANI, AGOSTINA PAOLA;0.0;BURANI, AGOSTINA PAOLA;0.0;BURANI, AGOSTINA PAOLA;0.0;BURANI, AGOSTINA PAOLA;0.0;BURANI, AGOSTINA PAOLA;0.0;BURANI, AGOSTINA PAOLA;0.0;BURANI, AGOSTINA PAOLA;0.0;BURANI, AGOSTINA PAOLA;0.0;BURANI, AGOSTINA PAOLA;0.0;BURANI, AGOSTINA PAOLA;0.0;BURANI, AGOSTINA PAOLA;0.0;BURANI, AGOSTINA PAOLA;0.0;BURANI, AGOSTINA PAOLA;0.0;BURANI, AGOSTINA PAOLA;0.0;BURANI, AGOSTINA PAOLA;0.0;BURANI, AGOSTINA PAOLA;0.0;BURANI, AGOSTINA PAOLA;0.0
ALLEN, REBECCA;23.1;COUSSEINS SMITH, JOYCE MEGANE;7.43;ARROJO JIMENEZ, MARIA BELEN;2.23;PUJOL LLUCH, ARIADNA;4.7;GINZO ARANTES, PAULA;0.48;PIVEC, MIKAYLA DENALI;0.62;NAUWELAERS, HELEEN KARIN J;1.9;ATKINSON, TANAYA MECHELLE;0.31;ESPAA ALMENDRO, MARIA;1.0;RESIMONT, LAURE DANIELA;1.4;LAHUERTA MENDOZA, IRENE;0.73;RAMAN, JANA GEORGES R;0.73;HANDY, CHANTELLE;2.43;HERMIDA HERRAEZ, MARTA;3.27;VAN DEN ADEL, NATALIE ISABELLE;1.23;DOMINGUEZ FERNANDEZ, SILVIA;0.75;HAYES, RENARA TIFFANY;1.41;ROMERO GONZALEZ, LETICIA;0.07;DOMINGUEZ FERNANDEZ, SILVIA;0.11;ZABALA VILLAR, CARLA;0.0;AYDIN, MERVE;1.81;TIRERA, MEIYA;1.73;SARR, OUMOUL KHAIRY;7.93;ZABALA VILLAR, CARLA;0.0;ZABALA VILLAR, CARLA;0.0;ZABALA VILLAR, CARLA;0.0;ZABALA VILLAR, CARLA;0.0;ZABALA VILLAR, CARLA;0.0;ZABALA VILLAR, CARLA;0.0;ZABALA VILLAR, CARLA;0.0;ZABALA VILLAR, CARLA;0.0;ZABALA VILLAR, CARLA;0.0;ZABALA VILLAR, CARLA;0.0;ZABALA VILLAR, CARLA;0.0;ZABALA VILLAR, CARLA;0.0;ZABALA VILLAR, CARLA;0.0;ZABALA VILLAR, CARLA;0.0;ZABALA VILLAR, CARLA;0.0;ZABALA VILLAR, CARLA;0.0;ZABALA VILLAR, CARLA;0.0;ZABALA VILLAR, CARLA;0.0;ZABALA VILLAR, CARLA;0.0;ZABALA VILLAR, CARLA;0.0
GLADKOVA, IULLIA;22.9;RAMAN, JANA GEORGES R;7.38;NICHOLLS GONZALEZ, LAURA;2.15;STANACEV, ALEKSANDRA;4.57;JAMES, KAI AFI GNOZI NONI;0.47;NAUWELAERS, HELEEN KARIN J;0.6;LLORENTE, VICTORIA;1.87;GOMEZ IGUAL, ANNA;0.31;SANCHEZ MARRUFO, BEATRIZ;1.0;KOVACEVIC, BOJANA;1.35;BETTENCOURT CORREIA, MARIA JOAO;0.73;BEREZHYNSKA, VALERIYA;0.71;CAMARA, BATOULY FATOUMATA;2.43;BURANI, AGOSTINA PAOLA;3.25;BAHI BLANQUERA, GEORGINA;1.21;SANCHEZ MARRUFO, BEATRIZ;0.75;CARTER, ARICA DERRIS;1.4;TRAHAN DAVIS, CELESTE;0.07;ROUNDTREE, MARGARET YVETTE;0.11;BAGARIA ROVIRA, NURIA;0.0;WHITE, CHATRICE MARIE;1.8;ESTEBAS ARMAS, PAULA;1.7;RODRIGUEZ MANSO, LEONOR DEL PILAR;7.9;BAGARIA ROVIRA, NURIA;0.0;BAGARIA ROVIRA, NURIA;0.0;BAGARIA ROVIRA, NURIA;0.0;BAGARIA ROVIRA, NURIA;0.0;BAGARIA ROVIRA, NURIA;0.0;BAGARIA ROVIRA, NURIA;0.0;BAGARIA ROVIRA, NURIA;0.0;BAGARIA ROVIRA, NURIA;0.0;BAGARIA ROVIRA, NURIA;0.0;BAGARIA ROVIRA, NURIA;0.0;BAGARIA ROVIRA, NURIA;0.0;BAGARIA ROVIRA, NURIA;0.0;BAGARIA ROVIRA, NURIA;0.0;BAGARIA ROVIRA, NURIA;0.0;BAGARIA ROVIRA, NURIA;0.0;BAGARIA ROVIRA, NURIA;0.0;BAGARIA ROVIRA, NURIA;0.0;BAGARIA ROVIRA, NURIA;0.0;BAGARIA ROVIRA, NURIA;0.0;BAGARIA ROVIRA, NURIA;0.0
CRUZ LEBRATO, ANNA;22.87;VANLOO, JULIE ANITA;7.32;BEREZHYNSKA, VALERIYA;2.11;ELDEBRINK, FRIDA;4.52;POLICARI, ELISA;0.47;VAN DEN ADEL, NATALIE ISABELLE;0.58;OCETE CASTILLO, GABRIELA;1.75;PALMA JORGE, ANA MARIA;0.31;CARRERA QUINTANA, RAQUEL;1.0;RAMAN, JANA GEORGES R;1.35;GOMEZ IGUAL, ANNA;0.73;SAMUELSON, KARLIE ANNE;0.71;BURANI, AGOSTINA PAOLA;2.43;AYDIN, MERVE;3.25;HERRERA BOXO, LAURA;1.2;ROUNDTREE, MARGARET YVETTE;0.75;ALIAGA ROMERO, LAURA;1.4;HIGGS, LASHANN AISHA;0.07;BJORKLUND, ANGELA DEANNE;0.1;GULICH, MARIE ISABELLE;0.0;ATKINSON, TANAYA MECHELLE;1.8;MONTOLIU MATIAS, MARTA;1.7;GLADKOVA, IULLIA;7.86;GULICH, MARIE ISABELLE;0.0;GULICH, MARIE ISABELLE;0.0;GULICH, MARIE ISABELLE;0.0;GULICH, MARIE ISABELLE;0.0;GULICH, MARIE ISABELLE;0.0;GULICH, MARIE ISABELLE;0.0;GULICH, MARIE ISABELLE;0.0;GULICH, MARIE ISABELLE;0.0;GULICH, MARIE ISABELLE;0.0;GULICH, MARIE ISABELLE;0.0;GULICH, MARIE ISABELLE;0.0;GULICH, MARIE ISABELLE;0.0;GULICH, MARIE ISABELLE;0.0;GULICH, MARIE ISABELLE;0.0;GULICH, MARIE ISABELLE;0.0;GULICH, MARIE ISABELLE;0.0;GULICH, MARIE ISABELLE;0.0;GULICH, MARIE ISABELLE;0.0;GULICH, MARIE ISABELLE;0.0;GULICH, MARIE ISABELLE;0.0
ROUNDTREE, MARGARET YVETTE;22.86;SALAS, BROOKE WYLIE;7.28;GINZO ARANTES, PAULA;2.03;OUVIA MODREGO, CRISTINA;4.52;NYINGIFA, ATONYE JENNIFER;0.47;POLICARI, ELISA;0.56;GARCIA URLEZAGA, IZASKUN;1.73;TIRERA, MEIYA;0.31;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;0.97;AYUSO BAGUR, AINA;1.33;RODRIGUEZ MANSO, LEONOR DEL PILAR;0.72;QUEVEDO CAIZARES, LAURA;0.7;FERRARI CALABRO, PAOLA ANDREA;2.41;SANGARE, AMINATA BRAHIMA;3.21;FERRARI CALABRO, PAOLA ANDREA;1.19;HOF, EMESE EVA;0.75;CAZORLA MEDINA, MARIA TERESA;1.4;GARCA SALINERO, LAURA;0.07;BETTENCOURT CORREIA, MARIA JOAO;0.1;CARRERA QUINTANA, RAQUEL;0.0;N'DIAYE, DJENEBA;1.8;WURTZ, TAYLOR ROCHELLE;1.69;PALAU ALTES, LAIA;7.8;CARRERA QUINTANA, RAQUEL;0.0;CARRERA QUINTANA, RAQUEL;0.0;CARRERA QUINTANA, RAQUEL;0.0;CARRERA QUINTANA, RAQUEL;0.0;CARRERA QUINTANA, RAQUEL;0.0;CARRERA QUINTANA, RAQUEL;0.0;CARRERA QUINTANA, RAQUEL;0.0;CARRERA QUINTANA, RAQUEL;0.0;CARRERA QUINTANA, RAQUEL;0.0;CARRERA QUINTANA, RAQUEL;0.0;CARRERA QUINTANA, RAQUEL;0.0;CARRERA QUINTANA, RAQUEL;0.0;CARRERA QUINTANA, RAQUEL;0.0;CARRERA QUINTANA, RAQUEL;0.0;CARRERA QUINTANA, RAQUEL;0.0;CARRERA QUINTANA, RAQUEL;0.0;CARRERA QUINTANA, RAQUEL;0.0;CARRERA QUINTANA, RAQUEL;0.0;CARRERA QUINTANA, RAQUEL;0.0;CARRERA QUINTANA, RAQUEL;0.0
HAYES, RENARA TIFFANY;22.64;RODRIGUEZ MANSO, LEONOR DEL PILAR;7.27;CRUZ LEBRATO, ANNA;2.0;ARROJO JIMENEZ, MARIA BELEN;4.47;ALARCON OTERO, TXELL;0.47;GARCIA URLEZAGA, IZASKUN;0.53;SALAS, BROOKE WYLIE;1.72;GRETTER, MELISA PAOLA;0.31;GARCIA URLEZAGA, IZASKUN;0.97;TIRERA, MEIYA;1.33;TAYLOR, SPARKLE SHEANNA;0.72;FALL, SOKHNA ADJI;0.7;BETTENCOURT CORREIA, MARIA JOAO;2.37;REISINGEROVA, JULIA SUSSANE;3.17;TAYLOR, ASIA MESHAE;1.18;SOLER RAMI, JLIA;0.74;SALAS, BROOKE WYLIE;1.39;ALONSO DE ARMIO RIAO, GRACIA;0.07;ETXARRI MUNARRIZ, IRATI;0.1;KOSTOURKOVA, MARIA IVANOVA;0.0;HERRERA BOXO, LAURA;1.8;DELAERE, ANTONIA LAURA A.;1.69;AYDIN, MERVE;7.69;KOSTOURKOVA, MARIA IVANOVA;0.0;KOSTOURKOVA, MARIA IVANOVA;0.0;KOSTOURKOVA, MARIA IVANOVA;0.0;KOSTOURKOVA, MARIA IVANOVA;0.0;KOSTOURKOVA, MARIA IVANOVA;0.0;KOSTOURKOVA, MARIA IVANOVA;0.0;KOSTOURKOVA, MARIA IVANOVA;0.0;KOSTOURKOVA, MARIA IVANOVA;0.0;KOSTOURKOVA, MARIA IVANOVA;0.0;KOSTOURKOVA, MARIA IVANOVA;0.0;KOSTOURKOVA, MARIA IVANOVA;0.0;KOSTOURKOVA, MARIA IVANOVA;0.0;KOSTOURKOVA, MARIA IVANOVA;0.0;KOSTOURKOVA, MARIA IVANOVA;0.0;KOSTOURKOVA, MARIA IVANOVA;0.0;KOSTOURKOVA, MARIA IVANOVA;0.0;KOSTOURKOVA, MARIA IVANOVA;0.0;KOSTOURKOVA, MARIA IVANOVA;0.0;KOSTOURKOVA, MARIA IVANOVA;0.0;KOSTOURKOVA, MARIA IVANOVA;0.0
ARROJO JIMENEZ, MARIA BELEN;22.58;SANCHEZ MARRUFO, BEATRIZ;7.25;STANACEV, ALEKSANDRA;2.0;NICHOLLS GONZALEZ, LAURA;4.46;ERAUNCETAMURGIL AYESTARAN, MARIA;0.47;PALMA JORGE, ANA MARIA;0.53;PALMA JORGE, ANA MARIA;1.7;PEA JUBANY, LAURA;0.31;VANLOO, JULIE ANITA;0.96;ROUNDTREE, MARGARET YVETTE;1.32;LIZARAZU HERRERA, MARINA;0.72;HERRERA BOXO, LAURA;0.7;CARTER, ARICA DERRIS;2.37;TIRERA, MEIYA;3.13;GRANDE PARDO, CARMEN;1.17;SARR, OUMOUL KHAIRY;0.73;RAMAN, JANA GEORGES R;1.38;CARTER, ARICA DERRIS;0.07;GELDOF, SERENA LYNN PETRA;0.1;OMERBASIC, SAMRA;0.0;OCETE CASTILLO, GABRIELA;1.79;ELONU, ADAORA NNENNA;1.69;DOMINGUEZ FERNANDEZ, SILVIA;7.61;OMERBASIC, SAMRA;0.0;OMERBASIC, SAMRA;0.0;OMERBASIC, SAMRA;0.0;OMERBASIC, SAMRA;0.0;OMERBASIC, SAMRA;0.0;OMERBASIC, SAMRA;0.0;OMERBASIC, SAMRA;0.0;OMERBASIC, SAMRA;0.0;OMERBASIC, SAMRA;0.0;OMERBASIC, SAMRA;0.0;OMERBASIC, SAMRA;0.0;OMERBASIC, SAMRA;0.0;OMERBASIC, SAMRA;0.0;OMERBASIC, SAMRA;0.0;OMERBASIC, SAMRA;0.0;OMERBASIC, SAMRA;0.0;OMERBASIC, SAMRA;0.0;OMERBASIC, SAMRA;0.0;OMERBASIC, SAMRA;0.0;OMERBASIC, SAMRA;0.0
BAHI BLANQUERA, GEORGINA;22.3;CAZORLA MEDINA, MARIA TERESA;7.2;OUVIA MODREGO, CRISTINA;1.97;BUCH ROSELL, ROSO;4.35;VASIC, SONJA;0.47;HARTMANN, ALINA WAYAN;0.5;GRAY, CHELSEA NICHELLE;1.68;SILVA SERRANO, ROSELIS CAROLINA;0.31;ROMERO GONZALEZ, LETICIA;0.96;NOGIC, JOVANA;1.3;BAHI BLANQUERA, GEORGINA;0.72;FLORES COSTA, LAIA;0.67;QUEVEDO CAIZARES, LAURA;2.37;GLADKOVA, IULLIA;3.07;ALIAGA ROMERO, LAURA;1.17;GONZALEZ DUARTE, LARA;0.72;RESIMONT, LAURE DANIELA;1.35;FERRARI CALABRO, PAOLA ANDREA;0.07;GRANDE PARDO, CARMEN;0.1;SEGURA MORENO, LORENA;0.0;CRUZ LEBRATO, ANNA;1.78;ERAUNCETAMURGIL AYESTARAN, MARIA;1.67;GOMES COLHADO, NADIA;7.54;SEGURA MORENO, LORENA;0.0;SEGURA MORENO, LORENA;0.0;SEGURA MORENO, LORENA;0.0;SEGURA MORENO, LORENA;0.0;SEGURA MORENO, LORENA;0.0;SEGURA MORENO, LORENA;0.0;SEGURA MORENO, LORENA;0.0;SEGURA MORENO, LORENA;0.0;SEGURA MORENO, LORENA;0.0;SEGURA MORENO, LORENA;0.0;SEGURA MORENO, LORENA;0.0;SEGURA MORENO, LORENA;0.0;SEGURA MORENO, LORENA;0.0;SEGURA MORENO, LORENA;0.0;SEGURA MORENO, LORENA;0.0;SEGURA MORENO, LORENA;0.0;SEGURA MORENO, LORENA;0.0;SEGURA MORENO, LORENA;0.0;SEGURA MORENO, LORENA;0.0;SEGURA MORENO, LORENA;0.0
PALAU ALTES, LAIA;22.28;MONTOLIU MATIAS, MARTA;7.11;MONTOLIU MATIAS, MARTA;1.89;RAMAN, JANA GEORGES R;4.31;ALONSO DE ARMIO RIAO, GRACIA;0.47;RAMAN, JANA GEORGES R;0.5;AYUSO BAGUR, AINA;1.67;GARCIA URLEZAGA, IZASKUN;0.31;ERAUNCETAMURGIL AYESTARAN, MARIA;0.93;SANCHEZ MARRUFO, BEATRIZ;1.3;LO SYLLA, NOGAYE;0.72;CAZORLA MEDINA, MARIA TERESA;0.63;ROUNDTREE, MARGARET YVETTE;2.36;QUEVEDO CAIZARES, LAURA;3.07;ESPAA ALMENDRO, MARIA;1.14;SALAS, BROOKE WYLIE;0.72;CHRISTINAKI, ELEANNA;1.34;NYINGIFA, ATONYE JENNIFER;0.07;ELONU, ADAORA NNENNA;0.1;GRAY, CHELSEA NICHELLE;0.0;FLORES COSTA, LAIA;1.77;GOMES DA SILVA, SOFIA CAROLINA;1.66;CORNELIUS, LAURA;7.38;SOLER RAMI, JLIA;0.0;SOLER RAMI, JLIA;0.0;SOLER RAMI, JLIA;0.0;SOLER RAMI, JLIA;0.0;SOLER RAMI, JLIA;0.0;SOLER RAMI, JLIA;0.0;SOLER RAMI, JLIA;0.0;SOLER RAMI, JLIA;0.0;SOLER RAMI, JLIA;0.0;SOLER RAMI, JLIA;0.0;SOLER RAMI, JLIA;0.0;SOLER RAMI, JLIA;0.0;SOLER RAMI, JLIA;0.0;SOLER RAMI, JLIA;0.0;SOLER RAMI, JLIA;0.0;SOLER RAMI, JLIA;0.0;SOLER RAMI, JLIA;0.0;SOLER RAMI, JLIA;0.0;SOLER RAMI, JLIA;0.0;SOLER RAMI, JLIA;0.0
WOLF, ABIGAIL;22.26;CARRERA QUINTANA, RAQUEL;6.89;ELDEBRINK, FRIDA;1.85;GINZO ARANTES, PAULA;4.27;ROUNDTREE, MARGARET YVETTE;0.46;PEA JUBANY, LAURA;0.5;PEA JUBANY, LAURA;1.63;BROWN, JOY ALEXIS;0.31;VAN DEN ADEL, NATALIE ISABELLE;0.92;GINZO ARANTES, PAULA;1.3;BROTONS PASCUAL, MONTSERRAT;0.71;PALMA JORGE, ANA MARIA;0.63;CARRERA QUINTANA, RAQUEL;2.36;ALLEN, REBECCA;3.0;CHRISTINAKI, ELEANNA;1.14;OMA GIRALT, HELENA;0.72;KNIGHT, LESLIE FAYE;1.33;TIRERA, MEIYA;0.07;MILIC, NIKOLINA;0.1;SOLER RAMI, JLIA;0.0;GONZALEZ DUARTE, LARA;1.76;BAHI BLANQUERA, GEORGINA;1.64;MONTOLIU MATIAS, MARTA;7.15;ESNAL AGUIRRE, ANE;0.0;ESNAL AGUIRRE, ANE;0.0;ESNAL AGUIRRE, ANE;0.0;ESNAL AGUIRRE, ANE;0.0;ESNAL AGUIRRE, ANE;0.0;ESNAL AGUIRRE, ANE;0.0;ESNAL AGUIRRE, ANE;0.0;ESNAL AGUIRRE, ANE;0.0;ESNAL AGUIRRE, ANE;0.0;ESNAL AGUIRRE, ANE;0.0;ESNAL AGUIRRE, ANE;0.0;ESNAL AGUIRRE, ANE;0.0;ESNAL AGUIRRE, ANE;0.0;ESNAL AGUIRRE, ANE;0.0;ESNAL AGUIRRE, ANE;0.0;ESNAL AGUIRRE, ANE;0.0;ESNAL AGUIRRE, ANE;0.0;ESNAL AGUIRRE, ANE;0.0;ESNAL AGUIRRE, ANE;0.0;ESNAL AGUIRRE, ANE;0.0
MILIC, NIKOLINA;22.14;SARR, OUMOUL KHAIRY;6.87;SANCHEZ MARRUFO, BEATRIZ;1.85;MONTOLIU MATIAS, MARTA;4.26;CARTER, ARICA DERRIS;0.46;CRUZ LEBRATO, ANNA;0.48;ESPIN DE SANCHO, MARIA;1.63;OUVIA MODREGO, CRISTINA;0.3;AYUSO BAGUR, AINA;0.9;RAVENTOS ROIG, LAIA;1.3;NICHOLLS GONZALEZ, LAURA;0.71;OUVIA MODREGO, CRISTINA;0.62;LAHUERTA MENDOZA, IRENE;2.33;PIVEC, MIKAYLA DENALI;3.0;CARRERA QUINTANA, RAQUEL;1.14;GLADKOVA, IULLIA;0.71;LO SYLLA, NOGAYE;1.31;FLORES COSTA, LAIA;0.07;RHINE, SARA;0.1;ESNAL AGUIRRE, ANE;0.0;KNIGHT, LESLIE FAYE;1.75;HOF, EMESE EVA;1.61;BUCH ROSELL, ROSO;7.15;MATO DE PRADA, CRISTINA;0.0;MATO DE PRADA, CRISTINA;0.0;MATO DE PRADA, CRISTINA;0.0;MATO DE PRADA, CRISTINA;0.0;MATO DE PRADA, CRISTINA;0.0;MATO DE PRADA, CRISTINA;0.0;MATO DE PRADA, CRISTINA;0.0;MATO DE PRADA, CRISTINA;0.0;MATO DE PRADA, CRISTINA;0.0;MATO DE PRADA, CRISTINA;0.0;MATO DE PRADA, CRISTINA;0.0;MATO DE PRADA, CRISTINA;0.0;MATO DE PRADA, CRISTINA;0.0;MATO DE PRADA, CRISTINA;0.0;MATO DE PRADA, CRISTINA;0.0;MATO DE PRADA, CRISTINA;0.0;MATO DE PRADA, CRISTINA;0.0;MATO DE PRADA, CRISTINA;0.0;MATO DE PRADA, CRISTINA;0.0;MATO DE PRADA, CRISTINA;0.0
REISINGEROVA, JULIA SUSSANE;22.07;BUCH ROSELL, ROSO;6.85;N'DIAYE, DJENEBA;1.83;LABUCKIENE, GIEDRE;4.17;WURTZ, TAYLOR ROCHELLE;0.46;GOMEZ IGUAL, ANNA;0.46;DELAERE, ANTONIA LAURA A.;1.62;PEREZ ARAUJO, MARIA;0.3;LLORENTE, VICTORIA;0.9;CARRERA QUINTANA, RAQUEL;1.29;ARROJO JIMENEZ, MARIA BELEN;0.71;BROTONS PASCUAL, MONTSERRAT;0.62;PALAU ALTES, LAIA;2.33;HANDY, CHANTELLE;2.97;PALMA JORGE, ANA MARIA;1.13;ESPAA ALMENDRO, MARIA;0.71;VAN DEN ADEL, NATALIE ISABELLE;1.31;STANACEV, ALEKSANDRA;0.07;FALL, SOKHNA ADJI;0.1;THORNTON, KOBI BRECHELLE;0.0;HITTNER, REBECCA MARIE;1.71;HERRERA BOXO, LAURA;1.6;LIZARAZU HERRERA, MARINA;7.04;THORNTON, KOBI BRECHELLE;0.0;THORNTON, KOBI BRECHELLE;0.0;THORNTON, KOBI BRECHELLE;0.0;THORNTON, KOBI BRECHELLE;0.0;THORNTON, KOBI BRECHELLE;0.0;THORNTON, KOBI BRECHELLE;0.0;THORNTON, KOBI BRECHELLE;0.0;THORNTON, KOBI BRECHELLE;0.0;THORNTON, KOBI BRECHELLE;0.0;THORNTON, KOBI BRECHELLE;0.0;THORNTON, KOBI BRECHELLE;0.0;THORNTON, KOBI BRECHELLE;0.0;THORNTON, KOBI BRECHELLE;0.0;THORNTON, KOBI BRECHELLE;0.0;THORNTON, KOBI BRECHELLE;0.0;THORNTON, KOBI BRECHELLE;0.0;THORNTON, KOBI BRECHELLE;0.0;THORNTON, KOBI BRECHELLE;0.0;THORNTON, KOBI BRECHELLE;0.0;THORNTON, KOBI BRECHELLE;0.0
