Nombre;Condicion;Partidos;Minutos;Puntos;T2 Anotados;T2 Lanzados;% T2;T3 Anotados;T3 Lanzados;% T3;T1 Anotados;T1 Lanzados;% T1;Reb. Ofensivos;Reb. Defensivos;Rebotes;Asistencias;Robos;Perdidas;Tapones;Tapones Recibidos;Mates;Faltas Cometidas;Faltas Recibidas;Valoracion;Posesiones;Ritmo;OER;% TC Efectivo;% Jugada;Frec. TL;% Reb Def;% Reb Of;% Assis;% Perd
['ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS'] Equipo;['Media'];2.0;200.0;69.0;18.5;43.0;0.43;7.0;20.5;0.34;11.0;15.5;0.71;12.0;24.5;36.5;14.5;5.0;17.0;2.0;1.0;0.0;18.0;15.0;63.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS'] Equipo Rival;['Media Rival'];2.0;200.0;73.5;17.0;42.5;0.4;7.0;19.0;0.37;18.5;21.0;0.88;12.0;23.5;35.5;10.5;8.5;15.0;1.0;2.0;0.0;15.0;17.5;74.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS'] Equipo;['Media'];2.0;200.0;65.0;18.5;40.0;0.46;4.0;16.5;0.24;16.0;21.0;0.76;13.0;23.5;36.5;13.0;7.5;19.5;1.0;3.0;0.0;19.5;18.0;60.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS'] Equipo Rival;['Media Rival'];2.0;200.0;76.5;19.0;37.5;0.51;7.5;20.5;0.37;16.0;19.5;0.82;9.0;21.0;30.0;14.0;11.0;14.5;3.0;1.0;0.0;18.0;19.5;85.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS'] Equipo;['Media'];9.0;200.0;64.56;21.11;45.22;0.47;3.56;13.78;0.26;11.67;16.89;0.69;7.44;23.78;31.22;10.11;8.44;18.0;1.78;2.0;0.0;18.33;18.44;56.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS'] Equipo Rival;['Media Rival'];9.0;200.0;77.11;20.78;39.0;0.53;7.89;21.44;0.37;11.89;16.78;0.71;7.78;26.11;33.89;15.0;9.78;17.11;2.56;1.78;0.0;18.56;18.22;82.44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS'] Equipo;['Media'];13.0;200.0;66.54;19.92;46.31;0.43;4.85;15.54;0.31;12.15;16.92;0.72;10.46;21.92;32.38;12.0;8.62;16.15;1.85;2.0;0.0;19.85;17.77;59.31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS'] Equipo Rival;['Media Rival'];13.0;200.0;73.85;20.0;42.69;0.47;6.23;18.15;0.34;15.15;21.0;0.72;11.0;25.54;36.54;14.54;9.85;15.46;2.0;1.85;0.0;18.0;19.85;80.85;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL'] Equipo;['Media'];1.0;200.0;99.0;27.0;41.0;0.66;8.0;18.0;0.44;21.0;28.0;0.75;8.0;23.0;31.0;18.0;8.0;20.0;1.0;0.0;0.0;18.0;21.0;109.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL'] Equipo Rival;['Media Rival'];1.0;200.0;88.0;18.0;32.0;0.56;13.0;32.0;0.41;13.0;17.0;0.77;9.0;14.0;23.0;14.0;9.0;14.0;0.0;1.0;0.0;22.0;17.0;77.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL'] Equipo;['Media'];1.0;200.0;61.0;13.0;30.0;0.43;6.0;20.0;0.3;17.0;24.0;0.71;3.0;22.0;25.0;6.0;7.0;15.0;0.0;3.0;0.0;19.0;21.0;45.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL'] Equipo Rival;['Media Rival'];1.0;200.0;78.0;25.0;45.0;0.56;5.0;22.0;0.23;13.0;17.0;0.77;13.0;25.0;38.0;11.0;10.0;13.0;3.0;0.0;0.0;21.0;19.0;84.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL'] Equipo;['Media'];7.0;203.57;68.43;21.14;42.43;0.5;4.71;15.43;0.31;12.0;18.29;0.66;7.86;23.71;31.57;11.0;7.86;19.57;0.57;2.86;0.0;21.43;20.14;57.43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL'] Equipo Rival;['Media Rival'];7.0;203.57;82.57;22.86;45.43;0.5;7.57;22.14;0.34;14.14;19.71;0.72;11.86;23.86;35.71;14.57;10.43;14.71;2.86;0.57;0.0;20.0;21.29;89.43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL', 'C.B. OLESA - ESPANYOL'] Equipo;['Media'];7.0;200.0;72.14;17.86;36.14;0.49;7.57;20.86;0.36;13.71;19.14;0.72;8.14;21.14;29.29;14.86;9.71;16.71;1.57;1.29;0.0;19.86;19.57;72.29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
