Nombre;Equipo;Partidos;Minutos;Puntos;T2 Anotados;T2 Lanzados;% T2;T3 Anotados;T3 Lanzados;% T3;T1 Anotados;T1 Lanzados;% T1;Reb. Ofensivos;Reb. Defensivos;Rebotes;Asistencias;Robos;Perdidas;Tapones;Tapones Recibidos;Mates;Faltas Cometidas;Faltas Recibidas;Valoracion;% Asist;% Tiro Efectivo;% Tiro Verdadero;GScore;TLR%;Posesiones Anotadas;Posesiones No Anotadas;Floor Percentage;Puntos por Tiro;% Rebotes;% Rebotes Def;% Rebotes Of;% Robos;Toques;Uso;Versatilidad;Win Scores;Eficiencia Ofensiva;Eficiencia Defensiva;Diferencia eficiencia
b'CRUZ LEBRATO, ANNA';['ARRANZ-JOPISA BURGOS'];26.0;35.49;13.12;3.96;8.85;0.45;0.96;2.69;0.36;2.31;3.08;0.75;1.08;3.88;4.96;2.58;2.23;3.04;0.31;0.27;0.0;3.0;3.73;13.23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DA SILVA SANTOS, KELLY';['EXTREMADURA DATO'];21.0;33.44;14.95;5.57;11.24;0.5;0.0;0.05;0.0;3.81;5.57;0.68;2.24;5.95;8.19;0.95;0.57;2.62;0.24;0.33;0.0;3.0;4.81;16.29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DA SILVA, KATIA';['EXTRUGASA'];26.0;21.1;6.42;2.5;4.88;0.51;0.0;0.0;0.0;1.42;2.31;0.62;1.62;3.58;5.19;1.08;0.81;1.46;0.12;0.08;0.0;2.19;2.54;9.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DAPO, AMRA';['EXTREMADURA DATO'];26.0;26.17;9.12;1.88;4.88;0.39;0.96;2.81;0.34;2.46;3.42;0.72;1.69;2.23;3.92;0.73;0.92;2.15;0.04;0.23;0.0;1.92;2.54;7.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DAVIE, ADRIANNE ELIZABETH';['REAL CLUB CELTA VIGOURBAN'];9.0;16.51;5.11;1.78;3.89;0.46;0.22;0.78;0.29;0.89;1.67;0.53;0.78;1.89;2.67;0.33;0.33;0.89;0.0;0.33;0.0;1.22;1.0;3.56;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DE LA FUENTE VALDIZAN, ALEJANDRA';['MANN FILTER ZARAGOZA'];25.0;8.88;2.24;0.96;2.4;0.4;0.0;0.0;0.0;0.32;1.04;0.31;0.8;1.28;2.08;0.04;0.28;1.0;0.2;0.28;0.0;1.76;1.08;0.72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DE SOUZA MACHADO, ERIKA CRISTINA';['CIUDAD ROS CASARES VALENCIA'];15.0;21.16;9.53;4.33;8.0;0.54;0.0;0.0;0.0;0.87;1.67;0.52;2.73;4.2;6.93;0.67;1.2;1.6;0.87;0.27;0.0;2.67;1.6;11.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DENTI MUNTANE, AINA';['C.B. OLESA - ESPANYOL'];22.0;8.95;2.09;0.86;2.09;0.41;0.09;0.36;0.25;0.09;0.23;0.4;0.32;1.18;1.5;0.23;0.14;0.64;0.14;0.18;0.0;1.91;0.41;0.14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DIEZ FERNANDEZ, NAIARA';['MANN FILTER ZARAGOZA'];26.0;14.76;4.04;0.73;1.62;0.45;0.73;2.27;0.32;0.38;0.54;0.71;0.46;0.88;1.35;0.46;0.65;0.92;0.0;0.0;0.0;1.96;0.65;1.69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DOMINGUEZ FERNANDEZ, SILVIA';['PERFUMERIAS AVENIDA'];26.0;18.87;5.58;1.73;3.0;0.58;0.38;1.19;0.32;0.96;1.23;0.78;0.31;1.65;1.96;2.27;1.04;1.38;0.0;0.04;0.0;2.15;1.73;6.65;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DONAIRE MALAGELADA, ELSA';['CADI LA SEU D´URGELL'];25.0;22.42;2.76;0.68;1.48;0.46;0.4;1.64;0.24;0.2;0.36;0.56;1.28;3.44;4.72;0.72;0.84;1.24;0.4;0.08;0.0;2.04;0.84;4.72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DOS SANTOS FILHO, KATIA REGINA';['MANN FILTER ZARAGOZA'];4.0;17.05;5.25;1.5;5.5;0.27;0.5;1.5;0.33;0.75;1.0;0.75;1.25;2.5;3.75;0.5;1.25;2.25;0.75;0.0;0.0;2.0;1.5;3.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DOUGLAS, KATHRYN';['CIUDAD ROS CASARES VALENCIA'];26.0;24.54;11.88;3.69;6.27;0.59;1.04;2.96;0.35;1.38;1.85;0.75;1.19;2.65;3.85;1.81;1.62;1.81;0.19;0.0;0.0;1.58;2.35;13.35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DUBLJEVIC, JELENA';['RIVAS FUTURA'];26.0;21.3;10.15;3.73;6.62;0.56;0.04;0.38;0.1;2.58;2.96;0.87;1.04;3.35;4.38;1.5;0.96;1.62;0.0;0.23;0.0;2.31;2.73;11.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'ERKIC, MAJA';['REAL CLUB CELTA VIGOURBAN'];26.0;30.45;10.38;3.65;8.69;0.42;0.81;2.31;0.35;0.65;1.08;0.61;1.85;2.65;4.5;1.12;1.08;2.08;0.08;0.38;0.0;2.23;1.31;6.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'FARRE CASANOVAS, ESTER';['CADI LA SEU D´URGELL'];15.0;23.32;6.53;1.4;4.13;0.34;1.2;2.67;0.45;0.13;0.13;1.0;0.67;2.33;3.0;0.87;0.6;1.27;0.47;0.13;0.0;2.8;0.73;3.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'FEASTER, ALISON';['CLUB BALONCESTO SAN JOSE'];24.0;32.33;13.04;2.12;5.21;0.41;2.25;5.29;0.43;2.04;2.21;0.92;1.42;2.0;3.42;1.67;0.96;2.17;0.08;0.17;0.0;1.96;2.46;11.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'FERRAGUT CASTILLO, MARINA';['CIUDAD ROS CASARES VALENCIA'];26.0;18.41;5.31;2.04;4.12;0.5;0.27;0.88;0.3;0.42;0.77;0.55;1.27;2.12;3.38;0.65;0.46;1.15;0.15;0.12;0.0;2.58;0.96;4.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'FERRARI CALABRO, PAOLA ANDREA';['RIVAS FUTURA'];25.0;21.56;6.44;0.96;2.24;0.43;1.16;3.84;0.3;1.04;1.24;0.84;0.16;2.4;2.56;1.04;1.16;1.56;0.12;0.08;0.0;2.16;1.2;4.56;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'FRANCO BUENO, ISABEL';['CLUB BALONCESTO SAN JOSE'];1.0;1.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'FREIXANET VIEJO, JAEL';['MANN FILTER ZARAGOZA'];26.0;22.02;6.19;1.5;2.92;0.51;0.81;3.5;0.23;0.77;1.04;0.74;0.85;1.69;2.54;0.92;0.77;1.58;0.31;0.08;0.0;2.81;1.0;2.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'GALLEGO VICARIO, SANDRA';['C.B. OLESA - ESPANYOL'];24.0;35.42;12.04;2.83;5.67;0.5;1.75;4.67;0.38;1.12;1.75;0.64;0.54;1.79;2.33;2.71;1.46;2.58;0.0;0.21;0.0;1.58;1.92;9.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'GARCIA GARCIA, ALBA MARIA';['CLUB BALONCESTO SAN JOSE'];2.0;1.99;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'GARCIA GONZALEZ, YAIZA';['GRAN CANARIA LA CAJA DE CANARIAS'];1.0;2.85;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'GARCIA MATA, GEMA';['REAL CLUB CELTA VIGOURBAN'];21.0;14.43;2.57;0.62;1.52;0.41;0.29;1.19;0.24;0.48;0.67;0.71;0.38;0.9;1.29;1.24;0.76;1.0;0.0;0.1;0.0;1.14;1.14;2.76;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'GARCIA PIERO, MARIA BEGOA';['HONDARRIBIA - IRÚN'];26.0;31.96;10.15;1.92;4.81;0.4;1.5;5.04;0.3;1.81;2.35;0.77;0.69;2.73;3.42;2.62;1.54;1.96;0.08;0.23;0.0;2.31;2.88;9.23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'GARCIA RODRIGUEZ, LEYRE';['MANN FILTER ZARAGOZA'];1.0;0.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'GARVAO ZAKRZESKI, SOELI';['MANN FILTER ZARAGOZA'];26.0;34.12;13.54;4.73;8.77;0.54;0.46;2.08;0.22;2.69;4.12;0.65;1.92;5.58;7.5;1.96;1.81;4.08;0.77;0.38;0.0;2.92;4.38;15.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'GIL SANTOS, LAURA';['RIVAS FUTURA'];2.0;2.62;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.5;0.0;0.0;0.0;0.5;0.0;-0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'GILABERT AVANTE, MONTSERRAT';['CADI LA SEU D´URGELL'];17.0;7.44;1.41;0.29;0.71;0.42;0.18;1.06;0.17;0.29;0.53;0.56;0.18;0.35;0.53;0.18;0.53;0.59;0.0;0.0;0.0;1.12;0.65;0.06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'GOMEZ FERREIROS, SARA';['EXTRUGASA'];26.0;32.07;10.38;1.62;3.88;0.42;1.85;5.31;0.35;1.62;2.54;0.64;0.69;2.04;2.73;1.62;1.65;2.19;0.0;0.5;0.0;2.54;2.77;7.27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
