Minutos (jugador);Minutos (valor);Puntos (jugador);Puntos (valor);T2 Anotados (jugador);T2 Anotados (valor);T2 Lanzados (jugador);T2 Lanzados (valor);% T2 (jugador);% T2 (valor);T3 Anotados (jugador);T3 Anotados (valor);T3 Lanzados (jugador);T3 Lanzados (valor);% T3 (jugador);% T3 (valor);T1 Anotados (jugador);T1 Anotados (valor);T1 Lanzados (jugador);T1 Lanzados (valor);% T1 (jugador);% T1 (valor);Reb. Ofensivos (jugador);Reb. Ofensivos (valor);Reb. Defensivos (jugador);Reb. Defensivos (valor);Rebotes (jugador);Rebotes (valor);Asistencias (jugador);Asistencias (valor);Robos (jugador);Robos (valor);Perdidas (jugador);Perdidas (valor);Tapones (jugador);Tapones (valor);Tapones Recibidos (jugador);Tapones Recibidos (valor);Mates (jugador);Mates (valor);Faltas Cometidas (jugador);Faltas Cometidas (valor);Faltas Recibidas (jugador);Faltas Recibidas (valor);Valoracion (jugador);Valoracion (valor);% Asist (jugador);% Asist (valor);% Tiro Efectivo (jugador);% Tiro Efectivo (valor);% Tiro Verdadero (jugador);% True Shooting (valor);GScore (jugador);GScore (valor);TLR% (jugador);TLR% (valor);Posesiones Anotadas (jugador);Posesiones Anotadas (valor);Posesiones No Anotadas (jugador);Posesiones No Anotadas (valor);Floor Percentage (jugador);Floor Percentage (valor);Puntos por Tiro (jugador);Puntos por Tiro (valor);% Rebotes (jugador);% Rebotes (valor);% Rebotes Def (jugador);% Rebotes Def (valor);% Rebotes Of (jugador);% Rebotes Of (valor);% Robos (jugador);% Robos (valor);Toques (jugador);Toques (valor);Uso (jugador);Uso (valor);Versatilidad (jugador);Versatilidad (valor);Win Scores (jugador);Win Scores (valor);Eficiencia Ofensiva (jugador);Eficiencia Ofensiva (valor);Eficiencia Defensiva (jugador);Eficiencia Defensiva (valor);Diferencia Eficiencia (jugador);Diferencia Eficiencia (valor)
PINA TOLOSA, MARIA;23.6;PINA TOLOSA, MARIA;7.23;ALARIE, ISABELLA AUGUSTINE;1.96;PALENIKOVA, TEREZIA;4.64;ESPAA ALMENDRO, MARIA;0.44;PRIETO MARTINEZ, ALBA;0.67;BUCH ROSELL, ROSO;2.13;SALVADORES ALVAREZ, ANGELA;0.31;ESTEBAS ARMAS, PAULA;1.1;HOF, EMESE EVA;1.47;BURKE, KENNEDY VALENTINE;0.74;KALIN, MARIANNE FANNY;0.8;OUVIA MODREGO, CRISTINA;2.7;DIALLO DIENG, UMO DIALLO;3.6;HIGGS, LASHANN AISHA;1.3;TRAHAN DAVIS, CELESTE;0.81;DIALLO DIENG, UMO DIALLO;1.53;AGIRRE MUOZ, ARRATE;0.12;MILLER, CHERIN BRITANY;0.14;SANCHEZ GONZALEZ, SARA MARIA;0.0;BETTENCOURT CORREIA, MARIA JOAO;1.85;DIAZ CASTELLANO, YURENA;1.8;DOMINGUEZ FERNANDEZ, SILVIA;7.67;LEAUPEPE, GERALDYNN MALAMA;0.0;LEAUPEPE, GERALDYNN MALAMA;0.0;LEAUPEPE, GERALDYNN MALAMA;0.0;LEAUPEPE, GERALDYNN MALAMA;0.0;LEAUPEPE, GERALDYNN MALAMA;0.0;LEAUPEPE, GERALDYNN MALAMA;0.0;LEAUPEPE, GERALDYNN MALAMA;0.0;LEAUPEPE, GERALDYNN MALAMA;0.0;LEAUPEPE, GERALDYNN MALAMA;0.0;LEAUPEPE, GERALDYNN MALAMA;0.0;LEAUPEPE, GERALDYNN MALAMA;0.0;LEAUPEPE, GERALDYNN MALAMA;0.0;LEAUPEPE, GERALDYNN MALAMA;0.0;LEAUPEPE, GERALDYNN MALAMA;0.0;LEAUPEPE, GERALDYNN MALAMA;0.0;LEAUPEPE, GERALDYNN MALAMA;0.0;LEAUPEPE, GERALDYNN MALAMA;0.0;LEAUPEPE, GERALDYNN MALAMA;0.0;LEAUPEPE, GERALDYNN MALAMA;0.0;LEAUPEPE, GERALDYNN MALAMA;0.0
CVITKOVIC, ANDRIJANA;23.52;GOMES DA SILVA, SOFIA CAROLINA;7.2;PALENIKOVA, TEREZIA;1.96;FLORES COSTA, LAIA;4.6;LABUCKIENE, GIEDRE;0.44;SILVA SERRANO, ROSELIS CAROLINA;0.66;ESPIN DE SANCHO, MARIA;2.1;ALLEN, JENNA LINN;0.31;SWART, SUNE MARI;1.07;CVITKOVIC, ANDRIJANA;1.45;GELDOF, SERENA LYNN PETRA;0.74;JAKOVINA, TINA;0.79;NESBITT, VALERIE ADRIANNA;2.67;PALMA JORGE, ANA MARIA;3.52;JESPERSEN, MARIA STEEN;1.3;FINGALL, NADIA ANGELIQUE;0.8;HEMPE, MERRIT RAMONA;1.53;SANGARE, AMINATA BRAHIMA;0.12;BRITO HERNANDEZ, CARLA;0.14;ELDEBRINK, FRIDA;0.0;GERVASINI LACORZANA, AINHOA;1.83;CAZORLA MEDINA, MARIA TERESA;1.8;ALARIE, ISABELLA AUGUSTINE;7.59;COULIBALY, MARIAM ALOU;0.0;COULIBALY, MARIAM ALOU;0.0;COULIBALY, MARIAM ALOU;0.0;COULIBALY, MARIAM ALOU;0.0;COULIBALY, MARIAM ALOU;0.0;COULIBALY, MARIAM ALOU;0.0;COULIBALY, MARIAM ALOU;0.0;COULIBALY, MARIAM ALOU;0.0;COULIBALY, MARIAM ALOU;0.0;COULIBALY, MARIAM ALOU;0.0;COULIBALY, MARIAM ALOU;0.0;COULIBALY, MARIAM ALOU;0.0;COULIBALY, MARIAM ALOU;0.0;COULIBALY, MARIAM ALOU;0.0;COULIBALY, MARIAM ALOU;0.0;COULIBALY, MARIAM ALOU;0.0;COULIBALY, MARIAM ALOU;0.0;COULIBALY, MARIAM ALOU;0.0;COULIBALY, MARIAM ALOU;0.0;COULIBALY, MARIAM ALOU;0.0
CRUZ LEBRATO, ANNA;23.42;ZEC, KATARINA;7.17;LASS, KADRI ANN;1.9;MILLER, CHERIN BRITANY;4.52;TATE, IMANI TY LEAH;0.44;DE SANTIAGO OTERO, BEGOA;0.65;DE SANTIAGO OTERO, BEGOA;2.1;MENDEZ CAMPS, LAURA;0.3;CVITKOVIC, ANDRIJANA;1.07;RODRIGUEZ MANSO, LEONOR DEL PILAR;1.43;GULICH, MARIE ISABELLE;0.74;N'DIAYE, DJENEBA;0.77;RODRIGUEZ MANSO, LEONOR DEL PILAR;2.67;GORECKI, HALEY;3.5;PALENIKOVA, TEREZIA;1.29;DIAZ CASTELLANO, YURENA;0.8;BJORKLUND, ANGELA DEANNE;1.48;SALVADORES ALVAREZ, ANGELA;0.12;HRUSCAKOVA, ZOFIA;0.14;DORESTE QUINTANA, MARIA;0.0;CRUZ LEBRATO, ANNA;1.81;PUJOL LLUCH, ARIADNA;1.8;OCETE CASTILLO, GABRIELA;7.41;SANGARE, AMINATA BRAHIMA;0.0;SANGARE, AMINATA BRAHIMA;0.0;SANGARE, AMINATA BRAHIMA;0.0;SANGARE, AMINATA BRAHIMA;0.0;SANGARE, AMINATA BRAHIMA;0.0;SANGARE, AMINATA BRAHIMA;0.0;SANGARE, AMINATA BRAHIMA;0.0;SANGARE, AMINATA BRAHIMA;0.0;SANGARE, AMINATA BRAHIMA;0.0;SANGARE, AMINATA BRAHIMA;0.0;SANGARE, AMINATA BRAHIMA;0.0;SANGARE, AMINATA BRAHIMA;0.0;SANGARE, AMINATA BRAHIMA;0.0;SANGARE, AMINATA BRAHIMA;0.0;SANGARE, AMINATA BRAHIMA;0.0;SANGARE, AMINATA BRAHIMA;0.0;SANGARE, AMINATA BRAHIMA;0.0;SANGARE, AMINATA BRAHIMA;0.0;SANGARE, AMINATA BRAHIMA;0.0;SANGARE, AMINATA BRAHIMA;0.0
HARDEN, ALEXANDRIA LANET;23.19;BROWN, JOY ALEXIS;7.0;MILLAN MODIA, BLANCA;1.9;CRUZ LEBRATO, ANNA;4.44;GIMENO MARTINEZ, VEGA;0.44;LOPEZ VIVES, HELENA;0.63;VILLEGAS MARTIN, ALICIA;2.08;MELGOZA, AMBER;0.3;ROMERO GONZALEZ, LETICIA;1.04;GRETTER, MELISA PAOLA;1.43;BRCANINOVIC, MELISA;0.74;DELAERE, ANTONIA LAURA A.;0.76;GELDOF, SERENA LYNN PETRA;2.66;BETTENCOURT CORREIA, MARIA JOAO;3.5;CALHOUN, SIERRA LASHE;1.27;LASS, KADRI ANN;0.8;PALMA JORGE, ANA MARIA;1.48;SORIANO CUESTA, CRISTINA;0.12;HARDEN, ALEXANDRIA LANET;0.13;GOMEZ HERNANDEZ, MARTA;0.0;BURKE, KENNEDY VALENTINE;1.81;GINZO ARANTES, PAULA;1.77;PINA TOLOSA, MARIA;7.41;OKONKWO,  AMY NNENNA;0.0;OKONKWO,  AMY NNENNA;0.0;OKONKWO,  AMY NNENNA;0.0;OKONKWO,  AMY NNENNA;0.0;OKONKWO,  AMY NNENNA;0.0;OKONKWO,  AMY NNENNA;0.0;OKONKWO,  AMY NNENNA;0.0;OKONKWO,  AMY NNENNA;0.0;OKONKWO,  AMY NNENNA;0.0;OKONKWO,  AMY NNENNA;0.0;OKONKWO,  AMY NNENNA;0.0;OKONKWO,  AMY NNENNA;0.0;OKONKWO,  AMY NNENNA;0.0;OKONKWO,  AMY NNENNA;0.0;OKONKWO,  AMY NNENNA;0.0;OKONKWO,  AMY NNENNA;0.0;OKONKWO,  AMY NNENNA;0.0;OKONKWO,  AMY NNENNA;0.0;OKONKWO,  AMY NNENNA;0.0;OKONKWO,  AMY NNENNA;0.0
MOORE, TINARA NICOLE;23.13;BRCANINOVIC, MELISA;6.93;LABUCKIENE, GIEDRE;1.89;LIZARAZU HERRERA, MARINA;4.43;ARROJO JIMENEZ, MARIA BELEN;0.44;GARCIA URLEZAGA, IZASKUN;0.62;MAYOMBO, EMMANUELLA KALAMBIE H.;2.06;HERMIDA HERRAEZ, MARTA;0.3;BRCANINOVIC, MELISA;1.03;BRCANINOVIC, MELISA;1.4;GRANDE PARDO, CARMEN;0.73;BURANI, AGOSTINA PAOLA;0.76;CARTER, ARICA DERRIS;2.64;VAN DEN ADEL, NATALIE ISABELLE;3.41;LOPEZ VIVES, HELENA;1.27;ALONSO DE ARMIO RIAO, GRACIA;0.79;ROUNDTREE, MARGARET YVETTE;1.48;CRUZ LEBRATO, ANNA;0.11;MILLAN MODIA, BLANCA;0.13;BURKE, KENNEDY VALENTINE;0.0;ALARIE, ISABELLA AUGUSTINE;1.81;GARCIA URLEZAGA, IZASKUN;1.76;CRUZ LEBRATO, ANNA;7.33;BURKE, KENNEDY VALENTINE;0.0;BURKE, KENNEDY VALENTINE;0.0;BURKE, KENNEDY VALENTINE;0.0;BURKE, KENNEDY VALENTINE;0.0;BURKE, KENNEDY VALENTINE;0.0;BURKE, KENNEDY VALENTINE;0.0;BURKE, KENNEDY VALENTINE;0.0;BURKE, KENNEDY VALENTINE;0.0;BURKE, KENNEDY VALENTINE;0.0;BURKE, KENNEDY VALENTINE;0.0;BURKE, KENNEDY VALENTINE;0.0;BURKE, KENNEDY VALENTINE;0.0;BURKE, KENNEDY VALENTINE;0.0;BURKE, KENNEDY VALENTINE;0.0;BURKE, KENNEDY VALENTINE;0.0;BURKE, KENNEDY VALENTINE;0.0;BURKE, KENNEDY VALENTINE;0.0;BURKE, KENNEDY VALENTINE;0.0;BURKE, KENNEDY VALENTINE;0.0;BURKE, KENNEDY VALENTINE;0.0
REISINGEROVA, JULIA SUSSANE;22.96;DIALLO DIENG, UMO DIALLO;6.8;BUCH ROSELL, ROSO;1.87;HERMIDA HERRAEZ, MARTA;4.39;DIAZ CASTELLANO, YURENA;0.43;SEGURA MORENO, LORENA;0.61;HRUSCAKOVA, ZOFIA;2.05;ZEC, KATARINA;0.3;PEA JUBANY, LAURA;1.03;ROMERO GONZALEZ, LETICIA;1.37;ESTEBAS ARMAS, PAULA;0.72;VILLEGAS MARTIN, ALICIA;0.75;JESPERSEN, MARIA STEEN;2.63;ALONSO DE ARMIO RIAO, GRACIA;3.39;KNIGHT, LESLIE FAYE;1.24;BAHI BLANQUERA, GEORGINA;0.78;HARDEN, ALEXANDRIA LANET;1.47;TRAHAN DAVIS, CELESTE;0.11;MENDEZ CAMPS, LAURA;0.13;TUHINA, ASTERA;0.0;ALARCON OTERO, TXELL;1.8;BURANI, AGOSTINA PAOLA;1.76;HARDEN, ALEXANDRIA LANET;7.3;TUHINA, ASTERA;0.0;TUHINA, ASTERA;0.0;TUHINA, ASTERA;0.0;TUHINA, ASTERA;0.0;TUHINA, ASTERA;0.0;TUHINA, ASTERA;0.0;TUHINA, ASTERA;0.0;TUHINA, ASTERA;0.0;TUHINA, ASTERA;0.0;TUHINA, ASTERA;0.0;TUHINA, ASTERA;0.0;TUHINA, ASTERA;0.0;TUHINA, ASTERA;0.0;TUHINA, ASTERA;0.0;TUHINA, ASTERA;0.0;TUHINA, ASTERA;0.0;TUHINA, ASTERA;0.0;TUHINA, ASTERA;0.0;TUHINA, ASTERA;0.0;TUHINA, ASTERA;0.0
WHITE, CHATRICE MARIE;22.8;PEA JUBANY, LAURA;6.8;GRANDE PARDO, CARMEN;1.87;ESTEBAS ARMAS, PAULA;4.37;PINA TOLOSA, MARIA;0.43;BETTENCOURT CORREIA, MARIA JOAO;0.6;DELAERE, ANTONIA LAURA A.;2.0;TRAHAN DAVIS, CELESTE;0.29;ZEC, KATARINA;1.0;CORNELIUS, LAURA;1.36;KALIN, MARIANNE FANNY;0.72;LO SYLLA, NOGAYE;0.74;MILLER, CHERIN BRITANY;2.62;CARTER, ARICA DERRIS;3.32;ALONSO DE ARMIO RIAO, GRACIA;1.21;ALIAGA ROMERO, LAURA;0.77;FLORES COSTA, LAIA;1.47;KONE, SIKA;0.11;GRANDE PARDO, CARMEN;0.13;LEAUPEPE, GERALDYNN MALAMA;0.0;BJORKLUND, ANGELA DEANNE;1.78;SALVADORES ALVAREZ, ANGELA;1.75;ESTEBAS ARMAS, PAULA;7.27;DIARRA, MAIMOUNA;0.0;DIARRA, MAIMOUNA;0.0;DIARRA, MAIMOUNA;0.0;DIARRA, MAIMOUNA;0.0;DIARRA, MAIMOUNA;0.0;DIARRA, MAIMOUNA;0.0;DIARRA, MAIMOUNA;0.0;DIARRA, MAIMOUNA;0.0;DIARRA, MAIMOUNA;0.0;DIARRA, MAIMOUNA;0.0;DIARRA, MAIMOUNA;0.0;DIARRA, MAIMOUNA;0.0;DIARRA, MAIMOUNA;0.0;DIARRA, MAIMOUNA;0.0;DIARRA, MAIMOUNA;0.0;DIARRA, MAIMOUNA;0.0;DIARRA, MAIMOUNA;0.0;DIARRA, MAIMOUNA;0.0;DIARRA, MAIMOUNA;0.0;DIARRA, MAIMOUNA;0.0
OUVIA MODREGO, CRISTINA;22.74;GRETTER, MELISA PAOLA;6.77;ESTEBAS ARMAS, PAULA;1.73;BJORKLUND, ANGELA DEANNE;4.37;RAKSANYI, KRISZTINA;0.43;BUCH ROSELL, ROSO;0.6;LIZARAZU HERRERA, MARINA;1.97;TATE, IMANI TY LEAH;0.29;FLORES COSTA, LAIA;1.0;PEA JUBANY, LAURA;1.33;HEMPE, MERRIT RAMONA;0.72;AYUSO BAGUR, AINA;0.73;GRANDE PARDO, CARMEN;2.47;BRCANINOVIC, MELISA;3.3;KONE, SIKA;1.21;RODRIGUEZ DOMINGUEZ, NATALIA;0.76;MAYOMBO, EMMANUELLA KALAMBIE H.;1.47;IVANOVIC, MILICA;0.11;HEMPE, MERRIT RAMONA;0.13;OKONKWO,  AMY NNENNA;0.0;PALAU ALTES, LAIA;1.78;CASAS CARRERAS, QUERALT;1.75;BJORKLUND, ANGELA DEANNE;7.19;N'DIAYE, DJENEBA;0.0;N'DIAYE, DJENEBA;0.0;N'DIAYE, DJENEBA;0.0;N'DIAYE, DJENEBA;0.0;N'DIAYE, DJENEBA;0.0;N'DIAYE, DJENEBA;0.0;N'DIAYE, DJENEBA;0.0;N'DIAYE, DJENEBA;0.0;N'DIAYE, DJENEBA;0.0;N'DIAYE, DJENEBA;0.0;N'DIAYE, DJENEBA;0.0;N'DIAYE, DJENEBA;0.0;N'DIAYE, DJENEBA;0.0;N'DIAYE, DJENEBA;0.0;N'DIAYE, DJENEBA;0.0;N'DIAYE, DJENEBA;0.0;N'DIAYE, DJENEBA;0.0;N'DIAYE, DJENEBA;0.0;N'DIAYE, DJENEBA;0.0;N'DIAYE, DJENEBA;0.0
STRAUTMANE, PAULA;22.72;KNIGHT, LESLIE FAYE;6.76;CRUZ LEBRATO, ANNA;1.7;LABUCKIENE, GIEDRE;4.32;SEGURA MORENO, LORENA;0.43;GARI GILABERT, IRENE DEL REBOLLET;0.56;ORTIZ VIVES, MARIONA;1.93;PRIETO MARTINEZ, ALBA;0.29;PUJOL LLUCH, ARIADNA;1.0;MENDEZ CAMPS, LAURA;1.33;BAHI BLANQUERA, GEORGINA;0.72;GIMENO MARTINEZ, VEGA;0.72;BRCANINOVIC, MELISA;2.47;DELAERE, ANTONIA LAURA A.;3.21;GINZO ARANTES, PAULA;1.2;DE SANTIAGO OTERO, BEGOA;0.75;LIZARAZU HERRERA, MARINA;1.47;DE SANTIAGO OTERO, BEGOA;0.1;LASS, KADRI ANN;0.13;N'DIAYE, DJENEBA;0.0;MONTENEGRO SANTANA, RITA ESTHER;1.78;FLORES COSTA, LAIA;1.73;BAHI BLANQUERA, GEORGINA;7.15;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0
TUNSTULL, JEWEL JOYCE DIAMNOD;22.62;KOVACEVIC, BOJANA;6.75;KALIN, MARIANNE FANNY;1.7;OUVIA MODREGO, CRISTINA;4.3;LO SYLLA, NOGAYE;0.43;GRANDE PARDO, CARMEN;0.53;GARDNER, REBEKA JASMINE;1.91;BUCH ROSELL, ROSO;0.28;PINA TOLOSA, MARIA;1.0;KOVACEVIC, BOJANA;1.32;PLAISANCE, THERESA MONIQUE;0.72;PALMA JORGE, ANA MARIA;0.72;OCETE CASTILLO, GABRIELA;2.45;RODRIGUEZ MANSO, LEONOR DEL PILAR;3.17;SAMUELSON, KARLIE ANNE;1.2;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;0.74;KOVACEVIC, BOJANA;1.46;VILARO ARAGONES, ANDREA;0.1;GINZO ARANTES, PAULA;0.13;DIARRA, MAIMOUNA;0.0;BURANI, AGOSTINA PAOLA;1.76;DRAMMEH, BINTA MOMMY DAISY;1.68;BRCANINOVIC, MELISA;7.07;DAUTOVIC, ELMA;0.0;DAUTOVIC, ELMA;0.0;DAUTOVIC, ELMA;0.0;DAUTOVIC, ELMA;0.0;DAUTOVIC, ELMA;0.0;DAUTOVIC, ELMA;0.0;DAUTOVIC, ELMA;0.0;DAUTOVIC, ELMA;0.0;DAUTOVIC, ELMA;0.0;DAUTOVIC, ELMA;0.0;DAUTOVIC, ELMA;0.0;DAUTOVIC, ELMA;0.0;DAUTOVIC, ELMA;0.0;DAUTOVIC, ELMA;0.0;DAUTOVIC, ELMA;0.0;DAUTOVIC, ELMA;0.0;DAUTOVIC, ELMA;0.0;DAUTOVIC, ELMA;0.0;DAUTOVIC, ELMA;0.0;DAUTOVIC, ELMA;0.0
KNIGHT, LESLIE FAYE;22.45;PALENIKOVA, TEREZIA;6.71;CAZORLA MEDINA, MARIA TERESA;1.7;ROMERO GONZALEZ, LETICIA;4.19;PALAU ALTES, LAIA;0.43;ORTIZ VIVES, MARIONA;0.52;GARCIA URLEZAGA, IZASKUN;1.9;STRAUTMANE, PAULA;0.28;BUCH ROSELL, ROSO;0.97;GULICH, MARIE ISABELLE;1.31;COULIBALY, MARIAM ALOU;0.72;HARDEN, ALEXANDRIA LANET;0.7;SILVA SERRANO, ROSELIS CAROLINA;2.45;GRANDE PARDO, CARMEN;3.13;BURKE, KENNEDY VALENTINE;1.19;HIGGS, LASHANN AISHA;0.74;HIGGS, LASHANN AISHA;1.43;PUJOL LLUCH, ARIADNA;0.1;VILLEGAS MARTIN, ALICIA;0.12;DAUTOVIC, ELMA;0.0;SENOSIAIN VERGARACHEA, ANNE;1.76;OMA GIRALT, HELENA;1.68;MAYOMBO, EMMANUELLA KALAMBIE H.;7.06;SAN ROMAN FLORES, IRENE;0.0;SAN ROMAN FLORES, IRENE;0.0;SAN ROMAN FLORES, IRENE;0.0;SAN ROMAN FLORES, IRENE;0.0;SAN ROMAN FLORES, IRENE;0.0;SAN ROMAN FLORES, IRENE;0.0;SAN ROMAN FLORES, IRENE;0.0;SAN ROMAN FLORES, IRENE;0.0;SAN ROMAN FLORES, IRENE;0.0;SAN ROMAN FLORES, IRENE;0.0;SAN ROMAN FLORES, IRENE;0.0;SAN ROMAN FLORES, IRENE;0.0;SAN ROMAN FLORES, IRENE;0.0;SAN ROMAN FLORES, IRENE;0.0;SAN ROMAN FLORES, IRENE;0.0;SAN ROMAN FLORES, IRENE;0.0;SAN ROMAN FLORES, IRENE;0.0;SAN ROMAN FLORES, IRENE;0.0;SAN ROMAN FLORES, IRENE;0.0;SAN ROMAN FLORES, IRENE;0.0
KALIN, MARIANNE FANNY;22.41;GRANDE PARDO, CARMEN;6.7;LUKACOVICOVA, KLAUDIA;1.7;LUKACOVICOVA, KLAUDIA;4.11;SANGARE, AMINATA BRAHIMA;0.43;HEMPE, MERRIT RAMONA;0.5;SEGURA MORENO, LORENA;1.89;CALDWELL, MAYA DENISE;0.28;GULICH, MARIE ISABELLE;0.97;DIALLO DIENG, UMO DIALLO;1.27;ATKINSON, TANAYA MECHELLE;0.72;CARTER, ARICA DERRIS;0.68;DELAERE, ANTONIA LAURA A.;2.45;SAMUELSON, KARLIE ANNE;3.12;GOMEZ IGUAL, ANNA;1.19;CALHOUN, SIERRA LASHE;0.73;FALL, SOKHNA ADJI;1.43;GOMEZ IGUAL, ANNA;0.1;ETXARRI MUNARRIZ, IRATI;0.12;SAN ROMAN FLORES, IRENE;0.0;GELDOF, SERENA LYNN PETRA;1.76;ESTEBAS ARMAS, PAULA;1.67;PALAU ALTES, LAIA;6.93;DE SANTIAGO OTERO, BEGOA;0.0;DE SANTIAGO OTERO, BEGOA;0.0;DE SANTIAGO OTERO, BEGOA;0.0;DE SANTIAGO OTERO, BEGOA;0.0;DE SANTIAGO OTERO, BEGOA;0.0;DE SANTIAGO OTERO, BEGOA;0.0;DE SANTIAGO OTERO, BEGOA;0.0;DE SANTIAGO OTERO, BEGOA;0.0;DE SANTIAGO OTERO, BEGOA;0.0;DE SANTIAGO OTERO, BEGOA;0.0;DE SANTIAGO OTERO, BEGOA;0.0;DE SANTIAGO OTERO, BEGOA;0.0;DE SANTIAGO OTERO, BEGOA;0.0;DE SANTIAGO OTERO, BEGOA;0.0;DE SANTIAGO OTERO, BEGOA;0.0;DE SANTIAGO OTERO, BEGOA;0.0;DE SANTIAGO OTERO, BEGOA;0.0;DE SANTIAGO OTERO, BEGOA;0.0;DE SANTIAGO OTERO, BEGOA;0.0;DE SANTIAGO OTERO, BEGOA;0.0
ROMERO GONZALEZ, LETICIA;22.27;FLORES COSTA, LAIA;6.7;FLORES COSTA, LAIA;1.7;MENDEZ CAMPS, LAURA;4.1;KALIN, MARIANNE FANNY;0.43;PIVEC, MIKAYLA DENALI;0.5;PIVEC, MIKAYLA DENALI;1.87;SILVA SERRANO, ROSELIS CAROLINA;0.28;ALIAGA ROMERO, LAURA;0.93;ZEC, KATARINA;1.27;MOORE, TINARA NICOLE;0.72;PEA JUBANY, LAURA;0.67;FASOULA, MARIA EMMANOUELA;2.44;KALIN, MARIANNE FANNY;3.07;GARCA SALINERO, LAURA;1.17;HARDEN, ALEXANDRIA LANET;0.73;ROMERO GONZALEZ, LETICIA;1.41;NESBITT, VALERIE ADRIANNA;0.1;SANGARE, AMINATA BRAHIMA;0.12;ORIO LAMBARRI, IRUNE;0.0;GIL COLLADO, LAURA;1.75;GERVASINI LACORZANA, AINHOA;1.67;MILLAN MODIA, BLANCA;6.87;ORIO LAMBARRI, IRUNE;0.0;ORIO LAMBARRI, IRUNE;0.0;ORIO LAMBARRI, IRUNE;0.0;ORIO LAMBARRI, IRUNE;0.0;ORIO LAMBARRI, IRUNE;0.0;ORIO LAMBARRI, IRUNE;0.0;ORIO LAMBARRI, IRUNE;0.0;ORIO LAMBARRI, IRUNE;0.0;ORIO LAMBARRI, IRUNE;0.0;ORIO LAMBARRI, IRUNE;0.0;ORIO LAMBARRI, IRUNE;0.0;ORIO LAMBARRI, IRUNE;0.0;ORIO LAMBARRI, IRUNE;0.0;ORIO LAMBARRI, IRUNE;0.0;ORIO LAMBARRI, IRUNE;0.0;ORIO LAMBARRI, IRUNE;0.0;ORIO LAMBARRI, IRUNE;0.0;ORIO LAMBARRI, IRUNE;0.0;ORIO LAMBARRI, IRUNE;0.0;ORIO LAMBARRI, IRUNE;0.0
MAYOMBO, EMMANUELLA KALAMBIE H.;22.11;GELDOF, SERENA LYNN PETRA;6.69;LIZARAZU HERRERA, MARINA;1.7;N'DIAYE, DJENEBA;4.0;ORSILI, ALESSANDRA;0.43;CABRERA ARGUELLO, PATRICIA;0.5;CABRERA ARGUELLO, PATRICIA;1.86;RAKSANYI, KRISZTINA;0.27;VILARO ARAGONES, ANDREA;0.93;IVANOVIC, MILICA;1.25;CAZORLA MEDINA, MARIA TERESA;0.71;BJORKLUND, ANGELA DEANNE;0.67;IVANOVIC, MILICA;2.43;NESBITT, VALERIE ADRIANNA;3.07;ETXARRI MUNARRIZ, IRATI;1.15;REISINGEROVA, JULIA SUSSANE;0.72;KNIGHT, LESLIE FAYE;1.41;GIMENO MARTINEZ, VEGA;0.1;SALVADORES ALVAREZ, ANGELA;0.12;OLANO GONZALEZ, SAMIRA;0.0;MAYOMBO, EMMANUELLA KALAMBIE H.;1.71;SILVA SERRANO, ROSELIS CAROLINA;1.66;GOMES DA SILVA, SOFIA CAROLINA;6.77;SAMUELSON, KARLIE ANNE;0.0;SAMUELSON, KARLIE ANNE;0.0;SAMUELSON, KARLIE ANNE;0.0;SAMUELSON, KARLIE ANNE;0.0;SAMUELSON, KARLIE ANNE;0.0;SAMUELSON, KARLIE ANNE;0.0;SAMUELSON, KARLIE ANNE;0.0;SAMUELSON, KARLIE ANNE;0.0;SAMUELSON, KARLIE ANNE;0.0;SAMUELSON, KARLIE ANNE;0.0;SAMUELSON, KARLIE ANNE;0.0;SAMUELSON, KARLIE ANNE;0.0;SAMUELSON, KARLIE ANNE;0.0;SAMUELSON, KARLIE ANNE;0.0;SAMUELSON, KARLIE ANNE;0.0;SAMUELSON, KARLIE ANNE;0.0;SAMUELSON, KARLIE ANNE;0.0;SAMUELSON, KARLIE ANNE;0.0;SAMUELSON, KARLIE ANNE;0.0;SAMUELSON, KARLIE ANNE;0.0
