Nombre;Condicion;Partidos;Minutos;Puntos;T2 Anotados;T2 Lanzados;% T2;T3 Anotados;T3 Lanzados;% T3;T1 Anotados;T1 Lanzados;% T1;Reb. Ofensivos;Reb. Defensivos;Rebotes;Asistencias;Robos;Perdidas;Tapones;Tapones Recibidos;Mates;Faltas Cometidas;Faltas Recibidas;Valoracion;Posesiones;Ritmo;OER;% TC Efectivo;% Jugada;Frec. TL;% Reb Def;% Reb Of;% Assis;% Perd
['BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL'] Equipo;['Media'];2.0;200.0;55.0;15.5;37.5;0.41;5.5;22.5;0.24;7.5;9.0;0.83;8.5;22.0;30.5;9.0;7.0;15.5;2.5;1.5;0.0;12.5;12.0;47.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL'] Equipo Rival;['Media Rival'];2.0;200.0;80.5;24.5;50.0;0.49;8.5;18.5;0.46;6.0;10.5;0.57;8.0;24.0;32.0;24.0;10.5;10.5;1.5;2.5;0.0;12.0;12.5;98.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL'] Equipo;['Media'];15.0;205.0;62.73;16.4;37.67;0.44;7.33;23.93;0.31;7.93;11.13;0.71;7.2;22.93;30.13;12.93;8.67;15.8;1.2;1.6;0.0;15.8;15.4;58.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL'] Equipo Rival;['Media Rival'];15.0;205.0;71.73;20.2;42.93;0.47;6.8;21.33;0.32;10.93;14.2;0.77;10.27;26.4;36.67;15.53;9.6;15.2;1.6;1.2;0.2;15.6;15.67;79.47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL'] Equipo;['Media'];8.0;200.0;64.38;16.0;36.25;0.44;8.62;26.25;0.33;6.5;9.5;0.68;9.5;24.0;33.5;13.62;8.38;17.75;1.12;2.12;0.0;16.0;14.5;60.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL'] Equipo Rival;['Media Rival'];8.0;200.0;70.88;19.88;45.25;0.44;7.38;19.88;0.37;9.0;13.38;0.67;10.88;25.0;35.88;15.0;11.38;15.25;2.12;1.12;0.12;14.62;16.0;79.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL'] Equipo;['Media'];4.0;200.0;66.0;18.25;39.75;0.46;7.25;23.0;0.32;7.75;11.5;0.67;9.5;24.5;34.0;13.5;8.25;15.25;0.5;2.5;0.0;16.0;14.25;64.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL'] Equipo Rival;['Media Rival'];4.0;200.0;66.75;18.75;38.5;0.49;6.75;22.0;0.31;9.0;12.25;0.73;7.75;23.5;31.25;15.0;8.25;16.5;2.5;0.5;0.0;14.25;16.0;70.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL'] Equipo;['Media'];1.0;200.0;47.0;6.0;26.0;0.23;10.0;28.0;0.36;5.0;12.0;0.42;2.0;26.0;28.0;8.0;5.0;14.0;2.0;2.0;0.0;11.0;16.0;36.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL', 'BAXI FERROL'] Equipo Rival;['Media Rival'];1.0;200.0;80.0;18.0;39.0;0.46;12.0;34.0;0.35;8.0;9.0;0.89;9.0;33.0;42.0;15.0;6.0;6.0;2.0;2.0;0.0;16.0;11.0;90.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
