Minutos (jugador);Minutos (valor);Puntos (jugador);Puntos (valor);T2 Anotados (jugador);T2 Anotados (valor);T2 Lanzados (jugador);T2 Lanzados (valor);% T2 (jugador);% T2 (valor);T3 Anotados (jugador);T3 Anotados (valor);T3 Lanzados (jugador);T3 Lanzados (valor);% T3 (jugador);% T3 (valor);T1 Anotados (jugador);T1 Anotados (valor);T1 Lanzados (jugador);T1 Lanzados (valor);% T1 (jugador);% T1 (valor);Reb. Ofensivos (jugador);Reb. Ofensivos (valor);Reb. Defensivos (jugador);Reb. Defensivos (valor);Rebotes (jugador);Rebotes (valor);Asistencias (jugador);Asistencias (valor);Robos (jugador);Robos (valor);Perdidas (jugador);Perdidas (valor);Tapones (jugador);Tapones (valor);Tapones Recibidos (jugador);Tapones Recibidos (valor);Mates (jugador);Mates (valor);Faltas Cometidas (jugador);Faltas Cometidas (valor);Faltas Recibidas (jugador);Faltas Recibidas (valor);Valoracion (jugador);Valoracion (valor);% Asist (jugador);% Asist (valor);% Tiro Efectivo (jugador);% Tiro Efectivo (valor);% Tiro Verdadero (jugador);% True Shooting (valor);GScore (jugador);GScore (valor);TLR% (jugador);TLR% (valor);Posesiones Anotadas (jugador);Posesiones Anotadas (valor);Posesiones No Anotadas (jugador);Posesiones No Anotadas (valor);Floor Percentage (jugador);Floor Percentage (valor);Puntos por Tiro (jugador);Puntos por Tiro (valor);% Rebotes (jugador);% Rebotes (valor);% Rebotes Def (jugador);% Rebotes Def (valor);% Rebotes Of (jugador);% Rebotes Of (valor);% Robos (jugador);% Robos (valor);Toques (jugador);Toques (valor);Uso (jugador);Uso (valor);Versatilidad (jugador);Versatilidad (valor);Win Scores (jugador);Win Scores (valor);Eficiencia Ofensiva (jugador);Eficiencia Ofensiva (valor);Eficiencia Defensiva (jugador);Eficiencia Defensiva (valor);Diferencia Eficiencia (jugador);Diferencia Eficiencia (valor)
XARGAY CASADEMONT, MARTA;24.79;XARGAY CASADEMONT, MARTA;7.91;MARCOS BENITO, BLANCA;2.05;CHATZINIKOLAU, OLGA;5.0;DE KLEIJN, MARLOU;0.43;BRRING, TANYA;0.59;LIEIRA, MARIA CECILIA;1.86;GOMEZ IGUAL, ANNA;0.28;MOLINA PRADOS MARTIN BURO, JUANA MARIA;1.23;MOLINA PRADOS MARTIN BURO, JUANA MARIA;1.68;GOMES DA SILVA, SOFIA CAROLINA;0.75;GOMES DA SILVA, SOFIA CAROLINA;1.0;DENNETT, MELISSA LOUISE;2.58;SUAREZ UTRERO, ANA MARIA;3.67;DELGADO PONTES, MARINA;1.15;ARROJO JIMENEZ, MARIA BELEN;0.9;ELONU, ADAORA NNENNA;1.73;MADU, NDIDI AWELE;0.19;SYLL, NDEYE AMY;0.23;CISSE, MARIEME;0.0;MANZANARES VICENTE, YLENIA;2.09;GIL COLLADO, LAURA;2.14;ROUNDTREE, MARGARET YVETTE;7.06;CISSE, MARIEME;0.0;CISSE, MARIEME;0.0;CISSE, MARIEME;0.0;CISSE, MARIEME;0.0;CISSE, MARIEME;0.0;CISSE, MARIEME;0.0;CISSE, MARIEME;0.0;CISSE, MARIEME;0.0;CISSE, MARIEME;0.0;CISSE, MARIEME;0.0;CISSE, MARIEME;0.0;CISSE, MARIEME;0.0;CISSE, MARIEME;0.0;CISSE, MARIEME;0.0;CISSE, MARIEME;0.0;CISSE, MARIEME;0.0;CISSE, MARIEME;0.0;CISSE, MARIEME;0.0;CISSE, MARIEME;0.0;CISSE, MARIEME;0.0
ALLISON, RACHEL LINDSAY;24.72;DE KLEIJN, MARLOU;7.75;GASTAMINZA GANUZA, AMAYA;2.05;DENNETT, MELISSA LOUISE;4.89;GIMENO MARTINEZ, VEGA;0.43;PETEVA, DANIELA ROSENOVA;0.55;BRRING, TANYA;1.82;GIMENO MARTINEZ, VEGA;0.28;GOMES DA SILVA, SOFIA CAROLINA;1.23;REZAN, MARIJA;1.68;REVUELTO SNCHEZ-AGUILERA, MARIA;0.75;CIAPPINA, ROMINA MARIE;0.95;MADU, NDIDI AWELE;2.52;REVUELTO SNCHEZ-AGUILERA, MARIA;3.52;LIEPKALNE, DITA;1.14;DIAZ CASTELLANO, YURENA;0.9;JUNIO MBULITO, IRIS;1.71;KNIGHT, LESLIE FAYE;0.18;GOMEZ IGUAL, ANNA;0.23;CABRERA ARGUELLO, PATRICIA;0.0;VEGA REBORA, GISELA VERONICA;2.09;RAMASCO CERECERO, AINARA;2.14;DE KLEIJN, MARLOU;6.94;CABRERA ARGUELLO, PATRICIA;0.0;CABRERA ARGUELLO, PATRICIA;0.0;CABRERA ARGUELLO, PATRICIA;0.0;CABRERA ARGUELLO, PATRICIA;0.0;CABRERA ARGUELLO, PATRICIA;0.0;CABRERA ARGUELLO, PATRICIA;0.0;CABRERA ARGUELLO, PATRICIA;0.0;CABRERA ARGUELLO, PATRICIA;0.0;CABRERA ARGUELLO, PATRICIA;0.0;CABRERA ARGUELLO, PATRICIA;0.0;CABRERA ARGUELLO, PATRICIA;0.0;CABRERA ARGUELLO, PATRICIA;0.0;CABRERA ARGUELLO, PATRICIA;0.0;CABRERA ARGUELLO, PATRICIA;0.0;CABRERA ARGUELLO, PATRICIA;0.0;CABRERA ARGUELLO, PATRICIA;0.0;CABRERA ARGUELLO, PATRICIA;0.0;CABRERA ARGUELLO, PATRICIA;0.0;CABRERA ARGUELLO, PATRICIA;0.0;CABRERA ARGUELLO, PATRICIA;0.0
LIEIRA, MARIA CECILIA;24.7;FERNANDEZ FARRES, MARTA;7.62;GARCIA MARTIN, MARTA;2.05;GOMES DA SILVA, SOFIA CAROLINA;4.68;MANZANARES VICENTE, YLENIA;0.43;DELGADO PONTES, MARINA;0.55;JUNIO MBULITO, IRIS;1.82;ORTIZ VIVES, MARIONA;0.27;CHATZINIKOLAU, OLGA;1.23;GRETTER, MELISA PAOLA;1.64;LIEPKALNE, DITA;0.74;FREIXANET VIEJO, JAEL;0.91;XARGAY CASADEMONT, MARTA;2.5;GASTAMINZA GANUZA, AMAYA;3.5;PEREZ TORRES, TANIA;1.12;PEREZ TORRES, TANIA;0.88;ROUNDTREE, MARGARET YVETTE;1.69;AGIRREGOIKOA SALCEDO, MIREN;0.18;CHUMILLAS PERIS, BERTA;0.23;ROS CUTRINAS, ELIA;0.0;LIEPKALNE, DITA;2.05;LIEIRA, MARIA CECILIA;2.1;DENNETT, MELISSA LOUISE;6.89;ROS CUTRINAS, ELIA;0.0;ROS CUTRINAS, ELIA;0.0;ROS CUTRINAS, ELIA;0.0;ROS CUTRINAS, ELIA;0.0;ROS CUTRINAS, ELIA;0.0;ROS CUTRINAS, ELIA;0.0;ROS CUTRINAS, ELIA;0.0;ROS CUTRINAS, ELIA;0.0;ROS CUTRINAS, ELIA;0.0;ROS CUTRINAS, ELIA;0.0;ROS CUTRINAS, ELIA;0.0;ROS CUTRINAS, ELIA;0.0;ROS CUTRINAS, ELIA;0.0;ROS CUTRINAS, ELIA;0.0;ROS CUTRINAS, ELIA;0.0;ROS CUTRINAS, ELIA;0.0;ROS CUTRINAS, ELIA;0.0;ROS CUTRINAS, ELIA;0.0;ROS CUTRINAS, ELIA;0.0;ROS CUTRINAS, ELIA;0.0
VILARO ARAGONES, ANDREA;23.97;ARGELLO CUENCA, PATRICIA;7.29;THOMAS, KRYSTAL VICTORIA;1.91;CHUMILLAS PERIS, BERTA;4.64;BROWN, LA NEDRA JE'TAIME;0.43;QUEVEDO CAIZARES, LAURA;0.5;LIEPKALNE, DITA;1.77;ALVERSON, VIRGINIA BLANCHE;0.27;DELGADO PONTES, MARINA;1.15;GOMES DA SILVA, SOFIA CAROLINA;1.64;SARR, OUMOUL KHAIRY;0.74;GIMENO MARTINEZ, VEGA;0.9;DIAZ CASTELLANO, YURENA;2.48;MOLINA PRADOS MARTIN BURO, JUANA MARIA;3.32;ROBINSON, ANGELICA DANIELLE;1.1;LIEPKALNE, DITA;0.86;CARBO COLOMA, ANNA;1.68;MONTENEGRO SANTANA, RITA ESTHER;0.18;CALVELO AMEIJEIRAS, CLAUDIA;0.23;ELVIRA MOLINERO, ALICIA;0.0;GOMEZ IGUAL, ANNA;2.05;BUCH ROSELL, ROSO;1.95;SUAREZ UTRERO, ANA MARIA;6.72;ELVIRA MOLINERO, ALICIA;0.0;ELVIRA MOLINERO, ALICIA;0.0;ELVIRA MOLINERO, ALICIA;0.0;ELVIRA MOLINERO, ALICIA;0.0;ELVIRA MOLINERO, ALICIA;0.0;ELVIRA MOLINERO, ALICIA;0.0;ELVIRA MOLINERO, ALICIA;0.0;ELVIRA MOLINERO, ALICIA;0.0;ELVIRA MOLINERO, ALICIA;0.0;ELVIRA MOLINERO, ALICIA;0.0;ELVIRA MOLINERO, ALICIA;0.0;ELVIRA MOLINERO, ALICIA;0.0;ELVIRA MOLINERO, ALICIA;0.0;ELVIRA MOLINERO, ALICIA;0.0;ELVIRA MOLINERO, ALICIA;0.0;ELVIRA MOLINERO, ALICIA;0.0;ELVIRA MOLINERO, ALICIA;0.0;ELVIRA MOLINERO, ALICIA;0.0;ELVIRA MOLINERO, ALICIA;0.0;ELVIRA MOLINERO, ALICIA;0.0
OCETE CASTILLO, GABRIELA;23.72;ALVERSON, VIRGINIA BLANCHE;7.29;DE KLEIJN, MARLOU;1.88;ARROJO JIMENEZ, MARIA BELEN;4.48;LIEIRA, MARIA CECILIA;0.42;KNIGHT, LESLIE FAYE;0.47;ALLISON, RACHEL LINDSAY;1.73;O'REILLY, ORLA;0.27;RODRIGUEZ MANSO, LEONOR DEL PILAR;1.14;GIL COLLADO, LAURA;1.64;QUEVEDO CAIZARES, LAURA;0.73;SUAREZ UTRERO, ANA MARIA;0.89;ADURIZ HERNANI, ONINTZA;2.41;SYLL, NDEYE AMY;3.32;ADURIZ HERNANI, ONINTZA;1.09;MONTENEGRO SANTANA, RITA ESTHER;0.86;NICHOLLS GONZALEZ, LAURA;1.68;O'REILLY, ORLA;0.15;ARROYO ZUBELDIA, LAURA;0.23;GONZALEZ DUARTE, LARA;0.0;MADU, NDIDI AWELE;2.0;BOGOJE, IVONA;1.95;OCETE CASTILLO, GABRIELA;6.55;GONZALEZ DUARTE, LARA;0.0;GONZALEZ DUARTE, LARA;0.0;GONZALEZ DUARTE, LARA;0.0;GONZALEZ DUARTE, LARA;0.0;GONZALEZ DUARTE, LARA;0.0;GONZALEZ DUARTE, LARA;0.0;GONZALEZ DUARTE, LARA;0.0;GONZALEZ DUARTE, LARA;0.0;GONZALEZ DUARTE, LARA;0.0;GONZALEZ DUARTE, LARA;0.0;GONZALEZ DUARTE, LARA;0.0;GONZALEZ DUARTE, LARA;0.0;GONZALEZ DUARTE, LARA;0.0;GONZALEZ DUARTE, LARA;0.0;GONZALEZ DUARTE, LARA;0.0;GONZALEZ DUARTE, LARA;0.0;GONZALEZ DUARTE, LARA;0.0;GONZALEZ DUARTE, LARA;0.0;GONZALEZ DUARTE, LARA;0.0;GONZALEZ DUARTE, LARA;0.0
BOGOJE, IVONA;23.46;GRETTER, MELISA PAOLA;7.05;BRRING, TANYA;1.86;ESPARCIA OMEDAS, CAROLINA;4.48;BALART MELICH, MARLES;0.42;ARROYO ZUBELDIA, LAURA;0.45;O'REILLY, ORLA;1.65;MOLINA PRADOS MARTIN BURO, JUANA MARIA;0.27;ESPARCIA OMEDAS, CAROLINA;1.1;GIMENO MARTINEZ, VEGA;1.6;BUCH ROSELL, ROSO;0.73;LIEIRA, MARIA CECILIA;0.86;ROUNDTREE, MARGARET YVETTE;2.38;BUCH ROSELL, ROSO;3.27;BAHI BLANQUERA, GEORGINA;1.09;OLABARRIA BARINAGARREMENTERIA, IULENE;0.82;GASTAMINZA GANUZA, AMAYA;1.64;ORTIZ VIVES, MARIONA;0.14;REZAN, MARIJA;0.23;CACERES MARTELL, NAIRA;0.0;REZAN, MARIJA;2.0;REZAN, MARIJA;1.82;FERNANDEZ FARRES, MARTA;6.38;CACERES MARTELL, NAIRA;0.0;CACERES MARTELL, NAIRA;0.0;CACERES MARTELL, NAIRA;0.0;CACERES MARTELL, NAIRA;0.0;CACERES MARTELL, NAIRA;0.0;CACERES MARTELL, NAIRA;0.0;CACERES MARTELL, NAIRA;0.0;CACERES MARTELL, NAIRA;0.0;CACERES MARTELL, NAIRA;0.0;CACERES MARTELL, NAIRA;0.0;CACERES MARTELL, NAIRA;0.0;CACERES MARTELL, NAIRA;0.0;CACERES MARTELL, NAIRA;0.0;CACERES MARTELL, NAIRA;0.0;CACERES MARTELL, NAIRA;0.0;CACERES MARTELL, NAIRA;0.0;CACERES MARTELL, NAIRA;0.0;CACERES MARTELL, NAIRA;0.0;CACERES MARTELL, NAIRA;0.0;CACERES MARTELL, NAIRA;0.0
REVUELTO SNCHEZ-AGUILERA, MARIA;23.29;GIMENO MARTINEZ, VEGA;6.85;GERMAN VELASCO, ICIAR;1.82;SYLL, NDEYE AMY;4.41;ORTIZ VIVES, MARIONA;0.42;O'REILLY, ORLA;0.45;FERNANDEZ FARRES, MARTA;1.52;ARROJO JIMENEZ, MARIA BELEN;0.27;GASTAMINZA GANUZA, AMAYA;1.05;GASTAMINZA GANUZA, AMAYA;1.59;MOLINA PRADOS MARTIN BURO, JUANA MARIA;0.73;CHATZINIKOLAU, OLGA;0.77;GASTAMINZA GANUZA, AMAYA;2.32;BOGICEVIC, NINA;3.13;GIL COLLADO, LAURA;1.07;FERNANDEZ FARRES, MARTA;0.81;ALLISON, RACHEL LINDSAY;1.5;GOMEZ IGUAL, ANNA;0.14;NICHOLLS GONZALEZ, LAURA;0.23;PEREZ TORRES, TANIA;0.0;RAMASCO CERECERO, AINARA;2.0;REVUELTO SNCHEZ-AGUILERA, MARIA;1.76;BOGOJE, IVONA;6.05;PEREZ TORRES, TANIA;0.0;PEREZ TORRES, TANIA;0.0;PEREZ TORRES, TANIA;0.0;PEREZ TORRES, TANIA;0.0;PEREZ TORRES, TANIA;0.0;PEREZ TORRES, TANIA;0.0;PEREZ TORRES, TANIA;0.0;PEREZ TORRES, TANIA;0.0;PEREZ TORRES, TANIA;0.0;PEREZ TORRES, TANIA;0.0;PEREZ TORRES, TANIA;0.0;PEREZ TORRES, TANIA;0.0;PEREZ TORRES, TANIA;0.0;PEREZ TORRES, TANIA;0.0;PEREZ TORRES, TANIA;0.0;PEREZ TORRES, TANIA;0.0;PEREZ TORRES, TANIA;0.0;PEREZ TORRES, TANIA;0.0;PEREZ TORRES, TANIA;0.0;PEREZ TORRES, TANIA;0.0
MARCOS BENITO, BLANCA;23.27;REVUELTO SNCHEZ-AGUILERA, MARIA;6.81;SYLL, NDEYE AMY;1.82;DE KLEIJN, MARLOU;4.31;BOGOJE, IVONA;0.42;BERMEJO MORENO, CLARA SUSANA;0.43;ARROYO ZUBELDIA, LAURA;1.41;GRETTER, MELISA PAOLA;0.27;CARBO COLOMA, ANNA;1.05;RAMASCO CERECERO, AINARA;1.5;ROUNDTREE, MARGARET YVETTE;0.73;PEREZ TORRES, TANIA;0.76;GERMAN VELASCO, ICIAR;2.29;ADURIZ HERNANI, ONINTZA;3.09;ARGELLO CUENCA, PATRICIA;1.05;REZAN, MARIJA;0.77;PABLOS VILLARROEL, LUCIA;1.5;BRRING, TANYA;0.14;ELDEBRINK, FRIDA;0.21;HERMIDA HERRAEZ, MARTA;0.0;KNIGHT, LESLIE FAYE;2.0;PABLOS VILLARROEL, LUCIA;1.73;OLABARRIA BARINAGARREMENTERIA, IULENE;5.91;HERMIDA HERRAEZ, MARTA;0.0;HERMIDA HERRAEZ, MARTA;0.0;HERMIDA HERRAEZ, MARTA;0.0;HERMIDA HERRAEZ, MARTA;0.0;HERMIDA HERRAEZ, MARTA;0.0;HERMIDA HERRAEZ, MARTA;0.0;HERMIDA HERRAEZ, MARTA;0.0;HERMIDA HERRAEZ, MARTA;0.0;HERMIDA HERRAEZ, MARTA;0.0;HERMIDA HERRAEZ, MARTA;0.0;HERMIDA HERRAEZ, MARTA;0.0;HERMIDA HERRAEZ, MARTA;0.0;HERMIDA HERRAEZ, MARTA;0.0;HERMIDA HERRAEZ, MARTA;0.0;HERMIDA HERRAEZ, MARTA;0.0;HERMIDA HERRAEZ, MARTA;0.0;HERMIDA HERRAEZ, MARTA;0.0;HERMIDA HERRAEZ, MARTA;0.0;HERMIDA HERRAEZ, MARTA;0.0;HERMIDA HERRAEZ, MARTA;0.0
CIAPPINA, ROMINA MARIE;23.07;CHATZINIKOLAU, OLGA;6.59;CHUMILLAS PERIS, BERTA;1.82;LIEIRA, MARIA CECILIA;4.29;LIEPKALNE, DITA;0.41;JUNIO MBULITO, IRIS;0.41;ESPARCIA OMEDAS, CAROLINA;1.29;PARHAM, AJA DANIELLE;0.26;PABLOS VILLARROEL, LUCIA;1.05;ESPARCIA OMEDAS, CAROLINA;1.43;CHAMBERS, BRITTANY MARIE;0.73;ELDEBRINK, FRIDA;0.74;GRETTER, MELISA PAOLA;2.27;ARGELLO CUENCA, PATRICIA;3.05;KNIGHT, LESLIE FAYE;1.0;RODRIGUEZ MANSO, LEONOR DEL PILAR;0.77;RODRIGUEZ MANSO, LEONOR DEL PILAR;1.5;VEGA REBORA, GISELA VERONICA;0.14;DENNETT, MELISSA LOUISE;0.21;BERMEJO MORENO, CLARA SUSANA;0.0;FORASTE GALOBARDES, MIRIAM;1.95;GOMES DA SILVA, SOFIA CAROLINA;1.73;REVUELTO SNCHEZ-AGUILERA, MARIA;5.86;BERMEJO MORENO, CLARA SUSANA;0.0;BERMEJO MORENO, CLARA SUSANA;0.0;BERMEJO MORENO, CLARA SUSANA;0.0;BERMEJO MORENO, CLARA SUSANA;0.0;BERMEJO MORENO, CLARA SUSANA;0.0;BERMEJO MORENO, CLARA SUSANA;0.0;BERMEJO MORENO, CLARA SUSANA;0.0;BERMEJO MORENO, CLARA SUSANA;0.0;BERMEJO MORENO, CLARA SUSANA;0.0;BERMEJO MORENO, CLARA SUSANA;0.0;BERMEJO MORENO, CLARA SUSANA;0.0;BERMEJO MORENO, CLARA SUSANA;0.0;BERMEJO MORENO, CLARA SUSANA;0.0;BERMEJO MORENO, CLARA SUSANA;0.0;BERMEJO MORENO, CLARA SUSANA;0.0;BERMEJO MORENO, CLARA SUSANA;0.0;BERMEJO MORENO, CLARA SUSANA;0.0;BERMEJO MORENO, CLARA SUSANA;0.0;BERMEJO MORENO, CLARA SUSANA;0.0;BERMEJO MORENO, CLARA SUSANA;0.0
DE KLEIJN, MARLOU;23.05;ESPARCIA OMEDAS, CAROLINA;6.43;LIEIRA, MARIA CECILIA;1.81;CIAPPINA, ROMINA MARIE;4.24;MARCOS BENITO, BLANCA;0.41;BAHI BLANQUERA, GEORGINA;0.41;CHATZINIKOLAU, OLGA;1.23;ELONU, ADAORA NNENNA;0.26;BOGICEVIC, NINA;1.0;MERCADAL ESCOLANO, PAOLA;1.4;SYLL, NDEYE AMY;0.73;REVUELTO SNCHEZ-AGUILERA, MARIA;0.71;VILARO ARAGONES, ANDREA;2.27;XARGAY CASADEMONT, MARTA;3.05;ROUNDTREE, MARGARET YVETTE;1.0;PABLOS VILLARROEL, LUCIA;0.77;CIAPPINA, ROMINA MARIE;1.48;CHAMBERS, BRITTANY MARIE;0.14;O'REILLY, ORLA;0.2;MERCADAL ESCOLANO, PAOLA;0.0;VILARO ARAGONES, ANDREA;1.95;VILARO ARAGONES, ANDREA;1.73;CIAPPINA, ROMINA MARIE;5.71;MERCADAL ESCOLANO, PAOLA;0.0;MERCADAL ESCOLANO, PAOLA;0.0;MERCADAL ESCOLANO, PAOLA;0.0;MERCADAL ESCOLANO, PAOLA;0.0;MERCADAL ESCOLANO, PAOLA;0.0;MERCADAL ESCOLANO, PAOLA;0.0;MERCADAL ESCOLANO, PAOLA;0.0;MERCADAL ESCOLANO, PAOLA;0.0;MERCADAL ESCOLANO, PAOLA;0.0;MERCADAL ESCOLANO, PAOLA;0.0;MERCADAL ESCOLANO, PAOLA;0.0;MERCADAL ESCOLANO, PAOLA;0.0;MERCADAL ESCOLANO, PAOLA;0.0;MERCADAL ESCOLANO, PAOLA;0.0;MERCADAL ESCOLANO, PAOLA;0.0;MERCADAL ESCOLANO, PAOLA;0.0;MERCADAL ESCOLANO, PAOLA;0.0;MERCADAL ESCOLANO, PAOLA;0.0;MERCADAL ESCOLANO, PAOLA;0.0;MERCADAL ESCOLANO, PAOLA;0.0
ARGELLO CUENCA, PATRICIA;22.94;BRRING, TANYA;6.41;GOMES DA SILVA, SOFIA CAROLINA;1.73;XARGAY CASADEMONT, MARTA;4.23;ROUNDTREE, MARGARET YVETTE;0.41;ESPARCIA OMEDAS, CAROLINA;0.38;GIL COLLADO, LAURA;1.21;SEGUES EZEIZA, EDURNE;0.25;CALVELO AMEIJEIRAS, CLAUDIA;0.95;BOGICEVIC, NINA;1.4;ARGELLO CUENCA, PATRICIA;0.72;ADURIZ HERNANI, ONINTZA;0.68;BRRING, TANYA;2.14;CIAPPINA, ROMINA MARIE;2.95;DAVIS, CHELSEA MARIA;1.0;FORASTE GALOBARDES, MIRIAM;0.77;CASAS CARRERAS, QUERALT;1.47;PEREZ TORRES, TANIA;0.12;DELGADO PONTES, MARINA;0.2;KNIGHT, LESLIE FAYE;0.0;RUBENE, LINDA;1.95;GASTAMINZA GANUZA, AMAYA;1.68;BOGICEVIC, NINA;5.47;KNIGHT, LESLIE FAYE;0.0;KNIGHT, LESLIE FAYE;0.0;KNIGHT, LESLIE FAYE;0.0;KNIGHT, LESLIE FAYE;0.0;KNIGHT, LESLIE FAYE;0.0;KNIGHT, LESLIE FAYE;0.0;KNIGHT, LESLIE FAYE;0.0;KNIGHT, LESLIE FAYE;0.0;KNIGHT, LESLIE FAYE;0.0;KNIGHT, LESLIE FAYE;0.0;KNIGHT, LESLIE FAYE;0.0;KNIGHT, LESLIE FAYE;0.0;KNIGHT, LESLIE FAYE;0.0;KNIGHT, LESLIE FAYE;0.0;KNIGHT, LESLIE FAYE;0.0;KNIGHT, LESLIE FAYE;0.0;KNIGHT, LESLIE FAYE;0.0;KNIGHT, LESLIE FAYE;0.0;KNIGHT, LESLIE FAYE;0.0;KNIGHT, LESLIE FAYE;0.0
RODRIGUEZ MANSO, LEONOR DEL PILAR;22.7;LIEIRA, MARIA CECILIA;6.33;RODRIGUEZ MANSO, LEONOR DEL PILAR;1.73;DELGADO PONTES, MARINA;4.2;GIL COLLADO, LAURA;0.41;FERNANDEZ FARRES, MARTA;0.33;QUEVEDO CAIZARES, LAURA;1.2;FREIXANET VIEJO, JAEL;0.25;RAMASCO CERECERO, AINARA;0.95;VILARO ARAGONES, ANDREA;1.27;LIEIRA, MARIA CECILIA;0.72;BRRING, TANYA;0.68;CARBO COLOMA, ANNA;2.09;GARCIA MARTIN, MARTA;2.95;ARROJO JIMENEZ, MARIA BELEN;0.95;GASTAMINZA GANUZA, AMAYA;0.77;GOMEZ FERREIROS, SARA;1.45;DIAZ GOI, LEYRE;0.11;PIRSIC, SANDRA;0.2;VEGA REBORA, GISELA VERONICA;0.0;MERCADAL ESCOLANO, PAOLA;1.9;MERCADAL ESCOLANO, PAOLA;1.65;ARROJO JIMENEZ, MARIA BELEN;5.1;VEGA REBORA, GISELA VERONICA;0.0;VEGA REBORA, GISELA VERONICA;0.0;VEGA REBORA, GISELA VERONICA;0.0;VEGA REBORA, GISELA VERONICA;0.0;VEGA REBORA, GISELA VERONICA;0.0;VEGA REBORA, GISELA VERONICA;0.0;VEGA REBORA, GISELA VERONICA;0.0;VEGA REBORA, GISELA VERONICA;0.0;VEGA REBORA, GISELA VERONICA;0.0;VEGA REBORA, GISELA VERONICA;0.0;VEGA REBORA, GISELA VERONICA;0.0;VEGA REBORA, GISELA VERONICA;0.0;VEGA REBORA, GISELA VERONICA;0.0;VEGA REBORA, GISELA VERONICA;0.0;VEGA REBORA, GISELA VERONICA;0.0;VEGA REBORA, GISELA VERONICA;0.0;VEGA REBORA, GISELA VERONICA;0.0;VEGA REBORA, GISELA VERONICA;0.0;VEGA REBORA, GISELA VERONICA;0.0;VEGA REBORA, GISELA VERONICA;0.0
PEREZ TORRES, TANIA;22.64;OLABARRIA BARINAGARREMENTERIA, IULENE;6.05;GIL COLLADO, LAURA;1.64;GERMAN VELASCO, ICIAR;4.18;SYLL, NDEYE AMY;0.41;GIL COLLADO, LAURA;0.29;KNIGHT, LESLIE FAYE;1.18;PETEVA, DANIELA ROSENOVA;0.25;GIMENO MARTINEZ, VEGA;0.95;DELGADO PONTES, MARINA;1.25;BOGICEVIC, NINA;0.71;ABALDE DIAZ, TAMARA;0.68;JORDANA BOFILL, NOEMI;2.09;GRETTER, MELISA PAOLA;2.91;HERRERA BOXO, LAURA;0.95;MOLINA PRADOS MARTIN BURO, JUANA MARIA;0.77;VILARO ARAGONES, ANDREA;1.41;CIAPPINA, ROMINA MARIE;0.1;RAMASCO CERECERO, AINARA;0.18;HERRERA BOXO, LAURA;0.0;DELGADO PONTES, MARINA;1.9;ROUNDTREE, MARGARET YVETTE;1.62;VILARO ARAGONES, ANDREA;4.86;HERRERA BOXO, LAURA;0.0;HERRERA BOXO, LAURA;0.0;HERRERA BOXO, LAURA;0.0;HERRERA BOXO, LAURA;0.0;HERRERA BOXO, LAURA;0.0;HERRERA BOXO, LAURA;0.0;HERRERA BOXO, LAURA;0.0;HERRERA BOXO, LAURA;0.0;HERRERA BOXO, LAURA;0.0;HERRERA BOXO, LAURA;0.0;HERRERA BOXO, LAURA;0.0;HERRERA BOXO, LAURA;0.0;HERRERA BOXO, LAURA;0.0;HERRERA BOXO, LAURA;0.0;HERRERA BOXO, LAURA;0.0;HERRERA BOXO, LAURA;0.0;HERRERA BOXO, LAURA;0.0;HERRERA BOXO, LAURA;0.0;HERRERA BOXO, LAURA;0.0;HERRERA BOXO, LAURA;0.0
