Nombre;Equipo;Partidos;Minutos;Puntos;T2 Anotados;T2 Lanzados;% T2;T3 Anotados;T3 Lanzados;% T3;T1 Anotados;T1 Lanzados;% T1;Reb. Ofensivos;Reb. Defensivos;Rebotes;Asistencias;Robos;Perdidas;Tapones;Tapones Recibidos;Mates;Faltas Cometidas;Faltas Recibidas;Valoracion;% Asist;% Tiro Efectivo;% Tiro Verdadero;GScore;TLR%;Posesiones Anotadas;Posesiones No Anotadas;Floor Percentage;Puntos por Tiro;% Rebotes;% Rebotes Def;% Rebotes Of;% Robos;Toques;Uso;Versatilidad;Win Scores;Eficiencia Ofensiva;Eficiencia Defensiva;Diferencia eficiencia
b'HERNNDEZ NOVILLO, MARA ANTONIA';['B. CIUDAD DE BURGOS'];21.0;10.48;2.52;0.57;1.38;0.41;0.1;0.62;0.15;1.1;1.33;0.82;0.19;0.38;0.57;0.52;0.52;0.67;0.0;0.19;0.0;1.19;1.0;1.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'HODGES, DALE';['BASKET ZARAGOZA'];26.0;36.81;16.38;5.81;11.88;0.49;0.04;0.31;0.12;4.65;6.0;0.78;3.27;7.04;10.31;0.65;1.35;3.54;0.42;0.19;0.0;2.92;5.04;19.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'HOLLAND CORN, KEDRA';['ENSINO YAYA MARIA'];26.0;37.23;17.12;4.19;9.04;0.46;1.96;4.96;0.4;2.85;4.5;0.63;1.23;3.0;4.23;1.65;4.35;2.96;0.19;0.5;0.0;2.54;3.31;15.35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'HOPE, KIMBERLY';['ANDALUCIA SOLO HAY UNA'];10.0;31.4;13.3;4.5;10.0;0.45;0.0;0.0;0.0;4.3;5.7;0.75;3.0;5.4;8.4;1.1;1.5;1.8;1.4;0.1;0.0;2.5;3.8;18.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'HURTADO GALLARDO, ROSA MARIA';['VETUSTA OVIEDO'];18.0;17.72;5.0;1.28;3.5;0.37;0.44;2.0;0.22;1.11;1.72;0.65;0.33;0.72;1.06;0.67;1.17;1.11;0.11;0.17;0.0;2.44;1.89;1.78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'IIGUEZ DE LA TORRE MULAS, ANA';['SALAMANCA HALCON VIAJES'];1.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'INFANTE NUEZ, LORENA';['ANDALUCIA SOLO HAY UNA'];9.0;16.0;3.67;1.0;2.67;0.38;0.44;1.0;0.44;0.33;0.67;0.5;0.11;1.56;1.67;0.56;0.78;1.89;0.0;0.11;0.0;1.22;1.0;1.89;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'INGRAM, LEATHA CORRINNE';['VETUSTA OVIEDO'];10.0;28.8;15.7;5.8;11.6;0.5;0.1;0.8;0.12;3.8;4.8;0.79;2.8;5.9;8.7;1.3;1.2;1.7;0.4;0.3;0.0;3.9;4.1;18.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'JIMENEZ GALINDO, ANNA ISABEL';['CB.STA.ROSA DE LIMA HORTA'];25.0;18.88;4.6;1.0;2.84;0.35;0.44;1.72;0.26;1.28;1.64;0.78;0.16;0.48;0.64;0.44;1.08;1.04;0.04;0.04;0.0;2.64;0.68;0.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'JONKUTE, INGRIDA';['R.CLUB CELTA BANCO SIMEON'];25.0;26.16;9.48;3.2;6.56;0.49;0.08;0.16;0.5;2.84;3.96;0.72;1.56;3.28;4.84;0.6;0.48;1.2;0.6;0.36;0.0;2.64;3.44;10.68;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'JORDANA BOFILL, NOEMI';['R.CLUB CELTA BANCO SIMEON'];26.0;34.88;10.77;1.88;5.38;0.35;1.73;4.58;0.38;1.81;2.88;0.63;0.27;2.19;2.46;0.92;1.23;2.19;0.04;0.08;0.0;2.46;3.42;6.69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'JUANES HERNANDEZ, SONIA';['VETUSTA OVIEDO'];26.0;28.85;8.81;2.65;6.69;0.4;0.27;1.08;0.25;2.69;3.62;0.74;0.81;2.08;2.88;1.35;1.0;2.35;0.0;0.69;0.0;2.46;2.73;5.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'JUANES HERNANDEZ, YOLANDA';['C.B.N.'];23.0;21.3;9.83;2.26;4.3;0.53;1.13;3.3;0.34;1.91;2.43;0.79;0.26;2.22;2.48;1.0;1.43;1.26;0.0;0.22;0.0;1.91;2.26;8.87;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'LARA RAMIREZ, SILVIA';['A.D. CORTEGADA'];26.0;25.62;10.77;3.85;8.62;0.45;0.23;0.77;0.3;2.38;3.15;0.76;0.65;1.15;1.81;1.15;2.08;2.77;0.0;0.27;0.0;1.58;1.54;6.65;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'LLAMAS PAJUELO, MARIA NIEVES';['SALAMANCA HALCON VIAJES'];20.0;28.05;12.2;5.1;9.15;0.56;0.0;0.05;0.0;2.0;2.65;0.75;1.5;4.45;5.95;0.3;0.4;1.15;0.1;0.3;0.0;3.15;2.3;11.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'LONGIN, KORANA';['UNIVERSITAT DE BARCELONA'];25.0;32.32;15.96;6.8;12.2;0.56;0.0;0.04;0.0;2.36;2.8;0.84;1.72;5.84;7.56;0.4;0.96;2.08;2.8;0.0;0.0;3.0;2.72;19.44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'LOPEZ FERNANDEZ, MARIA PAZ';['A.D. CORTEGADA'];13.0;26.69;9.15;1.54;3.0;0.51;1.23;3.54;0.35;2.38;3.54;0.67;0.46;1.69;2.15;0.85;1.38;1.77;0.0;0.15;0.0;2.54;1.08;5.23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'LOPEZ VARGAS, MARIA DOLORES';['ANDALUCIA SOLO HAY UNA'];25.0;16.24;3.32;1.32;3.12;0.42;0.04;0.12;0.33;0.56;0.76;0.74;0.72;1.84;2.56;0.2;0.44;1.0;0.28;0.12;0.04;2.0;0.76;2.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'LOPEZ VERDU, ALICIA';['ROS CASARES'];26.0;22.31;8.85;2.35;4.96;0.47;0.69;2.08;0.33;2.08;2.65;0.78;0.46;1.96;2.42;1.69;0.88;1.0;0.08;0.08;0.0;1.92;2.12;8.46;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'LUCHA YESTE, MARIA ROSARIO';['ANDALUCIA SOLO HAY UNA'];22.0;17.95;5.5;1.55;4.0;0.39;0.41;1.18;0.35;1.18;1.55;0.76;0.36;0.59;0.95;0.45;1.27;1.36;0.05;0.27;0.0;2.5;1.82;2.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'MARTIN HERNANDEZ, MARIA ELENA';['SALAMANCA HALCON VIAJES'];1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'MARTINEZ ESPEJO, CARMEN';['C.B.N.'];16.0;5.88;0.62;0.12;0.62;0.2;0.0;0.0;0.0;0.38;0.75;0.5;0.25;0.69;0.94;0.06;0.06;0.31;0.44;0.06;0.0;1.19;0.44;0.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'MARTINEZ GILABERTE, INMACULADA';['BASKET ZARAGOZA'];26.0;27.38;8.69;2.0;5.46;0.37;1.23;3.85;0.32;1.0;1.08;0.93;0.46;1.58;2.04;1.15;1.42;2.08;0.04;0.12;0.0;2.12;1.27;4.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'MARTINEZ PRAT, NURIA';['UNIVERSITAT DE BARCELONA'];25.0;16.28;5.92;0.96;2.12;0.45;0.84;2.08;0.4;1.48;2.04;0.73;0.52;1.24;1.76;1.2;1.32;0.88;0.08;0.24;0.0;2.8;2.52;5.92;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'MERCADAL ESCOLANO, PAOLA';['BASKET ZARAGOZA'];18.0;8.44;2.0;0.61;1.72;0.35;0.06;0.61;0.09;0.61;0.67;0.92;0.28;0.33;0.61;0.28;0.39;0.44;0.06;0.17;0.0;1.22;0.39;0.17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'MEYENDO YABAKIA, FRANCOISE';['A.D. CORTEGADA'];24.0;32.08;8.67;3.25;7.08;0.46;0.04;0.21;0.2;2.04;3.54;0.58;3.42;7.08;10.5;0.5;1.25;1.79;0.38;0.25;0.0;3.12;1.67;12.29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'MIRCHANDANI VILLAR, LIDIA';['UNIVERSITAT DE BARCELONA'];26.0;27.65;13.54;3.62;6.15;0.59;1.08;2.27;0.47;3.08;3.88;0.79;0.54;1.96;2.5;2.65;1.81;1.81;0.08;0.27;0.0;2.23;2.88;14.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'MONTAANA GIMENO, ANNA';['SALAMANCA HALCON VIAJES'];25.0;22.76;5.68;1.56;3.4;0.46;0.56;0.96;0.58;0.88;1.32;0.67;0.88;2.48;3.36;0.68;0.92;1.28;0.4;0.16;0.0;2.52;1.08;5.48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'MONTENEGRO SANTANA, RITA ESTHER';['SANDRA GRAN CANARIA'];7.0;4.71;0.86;0.43;1.29;0.33;0.0;0.0;0.0;0.0;0.0;0.0;0.14;0.71;0.86;0.14;0.14;0.57;0.0;0.14;0.0;0.71;0.14;-0.14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'MONTESDEOCA LOPEZ, EVA';['SANDRA GRAN CANARIA'];21.0;8.71;1.81;0.76;1.52;0.5;0.0;0.0;0.0;0.29;0.57;0.5;0.52;0.86;1.38;0.0;0.29;0.14;0.29;0.14;0.0;1.95;0.29;0.76;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'MONZON RUANO, ESTHER';['SALAMANCA HALCON VIAJES'];4.0;2.25;0.75;0.25;0.5;0.5;0.0;0.25;0.0;0.25;0.5;0.5;0.0;0.25;0.25;0.0;0.25;0.0;0.0;0.0;0.0;0.25;0.25;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'MORAGA VICENTE, OLGA';['VETUSTA OVIEDO'];24.0;21.92;4.17;1.79;4.38;0.41;0.04;0.04;1.0;0.46;0.71;0.65;1.08;2.33;3.42;0.83;0.96;1.71;0.12;0.25;0.0;2.92;1.08;2.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'MORALES MARTIN, SILVIA';['BF HOSPITALET'];26.0;32.5;15.08;3.38;8.31;0.41;1.23;3.73;0.33;4.62;5.92;0.78;1.0;3.08;4.08;1.23;2.58;1.81;0.0;0.54;0.0;1.62;4.19;14.46;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'MORET HERNANDEZ, MARIA';['ANDALUCIA SOLO HAY UNA'];5.0;1.6;0.4;0.2;0.4;0.5;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'MORIANA NADAL, PALOMA';['SANDRA GRAN CANARIA'];10.0;17.4;2.6;0.6;1.4;0.43;0.1;0.9;0.11;1.1;2.3;0.48;0.8;0.9;1.7;0.8;0.4;1.1;0.1;0.1;0.0;2.6;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'MUJANOVIC, RAZIJA';['R.CLUB CELTA BANCO SIMEON'];25.0;34.2;18.52;7.56;12.28;0.62;0.04;0.12;0.33;3.28;7.56;0.43;3.08;7.0;10.08;0.64;0.96;2.12;1.32;0.16;0.0;3.48;4.72;21.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'MULDERS, SUSANNE GYSBERDINA H';['BF HOSPITALET'];2.0;27.5;4.5;2.0;5.0;0.4;0.0;0.0;0.0;0.5;1.5;0.33;1.0;3.5;4.5;0.0;0.0;0.5;1.0;1.0;0.0;3.5;1.5;2.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'NAJERA CAMACHO, MARIA CARMEN';['ANDALUCIA SOLO HAY UNA'];26.0;21.19;3.69;0.73;2.15;0.34;0.54;0.92;0.58;0.62;0.85;0.73;0.38;1.62;2.0;0.46;1.08;2.5;0.0;0.12;0.0;2.27;0.96;1.27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'NAVA ANGUIS, CARMEN';['ANDALUCIA SOLO HAY UNA'];8.0;5.5;0.75;0.25;1.25;0.2;0.0;0.0;0.0;0.25;0.25;1.0;0.38;0.62;1.0;0.25;0.25;0.38;0.0;0.0;0.0;1.88;0.25;-0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'NAVARRETE TRUJILLO, MIREIA';['R.CLUB CELTA BANCO SIMEON'];24.0;19.12;8.0;2.54;4.75;0.54;0.71;2.38;0.3;0.79;1.29;0.61;0.96;1.71;2.67;0.33;0.46;1.08;0.0;0.17;0.0;1.92;1.17;5.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'NAVARRO SALLES, MARTA';['CB.STA.ROSA DE LIMA HORTA'];2.0;5.5;2.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5;0.0;0.0;0.0;0.0;0.5;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'NAVARRO VIERA, MARIA GUADALUPE';['SANDRA GRAN CANARIA'];17.0;13.59;4.94;1.12;2.47;0.45;0.35;0.76;0.46;1.65;2.24;0.74;0.88;1.0;1.88;0.59;0.76;0.88;0.24;0.12;0.0;1.53;2.06;5.59;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'NAVARRO VIERA, YASMINA';['SANDRA GRAN CANARIA'];4.0;5.5;4.0;0.75;1.5;0.5;0.5;0.75;0.67;1.0;1.5;0.67;0.5;0.75;1.25;0.5;1.0;0.5;0.5;0.0;0.0;1.0;0.75;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'NOGUER GAMELL, CRISTINA';['BF HOSPITALET'];4.0;5.0;1.0;0.5;0.75;0.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.25;1.25;0.0;0.0;0.75;0.0;0.0;0.0;1.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'NUEZ RODRIGUEZ, VIRGINIA';['SALAMANCA HALCON VIAJES'];13.0;6.54;1.15;0.31;0.92;0.33;0.0;0.31;0.0;0.54;1.0;0.54;0.31;0.23;0.54;0.08;0.15;0.38;0.0;0.15;0.0;0.38;0.54;0.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'OGUNSOLA, OLAWUNMI';['BF HOSPITALET'];12.0;24.25;9.67;4.33;8.25;0.53;0.0;0.0;0.0;1.0;1.58;0.63;1.75;2.92;4.67;0.08;0.67;0.75;0.17;0.0;0.0;2.67;1.33;8.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'OLSEN, SARA SKOU';['VETUSTA OVIEDO'];3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.33;0.0;0.0;0.0;1.0;0.0;-1.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'ORTIZ BLANCO, MARIA JOSE';['B. CIUDAD DE BURGOS'];16.0;6.94;1.31;0.44;1.06;0.41;0.0;0.0;0.0;0.44;0.75;0.58;0.12;0.75;0.88;0.12;0.25;0.44;0.0;0.12;0.0;1.06;0.38;0.38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'OWENS, SHANTIA AYONNA';['ENSINO YAYA MARIA'];13.0;25.54;7.23;3.15;7.15;0.44;0.0;0.0;0.0;0.92;2.69;0.34;3.15;5.0;8.15;0.0;1.08;2.31;1.46;0.23;0.0;3.23;2.08;8.46;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'PADROS TORTADES, MARIA';['SALAMANCA HALCON VIAJES'];25.0;13.44;2.72;1.12;2.84;0.39;0.0;0.0;0.0;0.48;0.76;0.63;0.68;1.16;1.84;0.28;0.4;0.4;0.12;0.12;0.0;0.92;0.84;2.76;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'PALAU ALTES, LAIA';['UNIVERSITAT DE BARCELONA'];26.0;24.92;6.96;2.19;4.15;0.53;0.54;1.08;0.5;0.96;1.65;0.58;0.73;2.58;3.31;2.5;1.77;1.35;0.35;0.04;0.0;2.04;1.88;10.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'PAPAILIA, ANTHOULA';['ANDALUCIA SOLO HAY UNA'];16.0;28.06;12.5;4.25;8.5;0.5;0.88;2.56;0.34;1.38;2.44;0.56;0.75;2.5;3.25;1.81;1.5;1.62;0.19;0.12;0.0;2.81;2.38;10.06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'PARRILLA SANCHEZ, NOELIA';['CB.STA.ROSA DE LIMA HORTA'];21.0;10.33;2.43;0.48;1.14;0.42;0.43;1.57;0.27;0.19;0.76;0.25;0.29;0.24;0.52;0.24;0.95;0.95;0.0;0.0;0.0;1.86;0.43;-0.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'PEA LESMES, SANDRA';['CB.STA.ROSA DE LIMA HORTA'];26.0;26.77;7.96;3.23;7.73;0.42;0.0;0.0;0.0;1.5;2.46;0.61;1.54;2.27;3.81;0.46;0.77;1.5;0.08;0.19;0.0;4.0;0.92;2.85;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'PELAEZ SAN GIL, LOURDES';['SANDRA GRAN CANARIA'];26.0;32.81;17.38;2.92;6.81;0.43;2.65;6.96;0.38;3.58;4.27;0.84;0.88;4.65;5.54;2.12;1.46;2.23;0.19;0.15;0.0;2.77;4.19;16.85;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'PEREZ CAPARROS, ROSA';['UNIVERSITAT DE BARCELONA'];21.0;14.81;4.57;0.43;1.05;0.41;1.19;2.43;0.49;0.14;0.19;0.75;0.1;1.14;1.24;0.95;0.38;0.86;0.0;0.05;0.0;1.24;0.81;3.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'PEREZ ZAPATA, ANA ISABEL';['BASKET ZARAGOZA'];2.0;2.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.5;1.0;0.5;0.0;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.5;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'PINO BEJARANO, REBECA';['ANDALUCIA SOLO HAY UNA'];6.0;3.67;0.33;0.0;0.33;0.0;0.0;0.17;0.0;0.33;0.33;1.0;0.0;0.5;0.5;0.0;0.0;0.5;0.0;0.0;0.0;0.17;0.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'POLLINI, CATARINA';['ENSINO YAYA MARIA'];26.0;34.73;13.42;5.62;11.23;0.5;0.0;0.08;0.0;2.19;3.15;0.7;2.0;5.35;7.35;0.96;1.65;1.88;0.92;0.35;0.0;2.85;3.19;15.77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'PONS MOLINA, INGRID';['ROS CASARES'];25.0;25.96;8.68;3.56;5.8;0.61;0.0;0.0;0.0;1.56;2.68;0.58;2.44;3.24;5.68;0.96;1.24;1.56;0.36;0.16;0.0;3.08;2.72;11.48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'QUINTERO CASTELLANO, THANIA';['SANDRA GRAN CANARIA'];20.0;24.15;8.35;1.2;3.2;0.38;1.65;3.65;0.45;1.0;1.4;0.71;0.35;0.45;0.8;0.8;1.2;0.8;0.35;0.2;0.0;1.6;1.65;6.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'QUIROGA TABOAS, PATRICIA';['R.CLUB CELTA BANCO SIMEON'];7.0;3.0;1.14;0.43;0.43;1.0;0.0;0.29;0.0;0.29;0.86;0.33;0.29;0.29;0.57;0.0;0.0;0.14;0.0;0.29;0.0;0.29;0.43;0.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'RAMIREZ RODRIGUEZ, NEREIDA';['ENSINO YAYA MARIA'];20.0;20.6;4.05;1.65;3.75;0.44;0.0;0.0;0.0;0.75;1.15;0.65;1.55;2.3;3.85;0.0;0.95;0.7;0.55;0.4;0.0;3.5;1.25;3.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
