Nombre;Condicion;Partidos;Minutos;Puntos;T2 Anotados;T2 Lanzados;% T2;T3 Anotados;T3 Lanzados;% T3;T1 Anotados;T1 Lanzados;% T1;Reb. Ofensivos;Reb. Defensivos;Rebotes;Asistencias;Robos;Perdidas;Tapones;Tapones Recibidos;Mates;Faltas Cometidas;Faltas Recibidas;Valoracion;Posesiones;Ritmo;OER;% TC Efectivo;% Jugada;Frec. TL;% Reb Def;% Reb Of;% Assis;% Perd
['ANDALUCIA SOLO HAY UNA', 'ANDALUCIA SOLO HAY UNA', 'ANDALUCIA SOLO HAY UNA', 'ANDALUCIA SOLO HAY UNA', 'ANDALUCIA SOLO HAY UNA', 'ANDALUCIA SOLO HAY UNA', 'ANDALUCIA SOLO HAY UNA', 'ANDALUCIA SOLO HAY UNA', 'ANDALUCIA SOLO HAY UNA', 'ANDALUCIA SOLO HAY UNA'] Equipo Rival;['Media Rival'];7.0;200.0;85.0;27.71;54.0;0.51;5.14;13.71;0.38;14.14;19.0;0.74;8.43;21.29;29.71;9.14;12.29;14.0;2.0;1.86;0.0;21.0;16.71;78.29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['ANDALUCIA SOLO HAY UNA', 'ANDALUCIA SOLO HAY UNA', 'ANDALUCIA SOLO HAY UNA', 'ANDALUCIA SOLO HAY UNA', 'ANDALUCIA SOLO HAY UNA', 'ANDALUCIA SOLO HAY UNA', 'ANDALUCIA SOLO HAY UNA', 'ANDALUCIA SOLO HAY UNA', 'ANDALUCIA SOLO HAY UNA'] Equipo;['Media'];8.0;200.0;67.12;20.5;48.38;0.42;4.62;10.5;0.44;12.25;17.25;0.71;7.38;21.5;28.88;6.38;8.25;17.25;1.75;1.62;0.0;20.88;17.0;50.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['ANDALUCIA SOLO HAY UNA', 'ANDALUCIA SOLO HAY UNA', 'ANDALUCIA SOLO HAY UNA', 'ANDALUCIA SOLO HAY UNA', 'ANDALUCIA SOLO HAY UNA', 'ANDALUCIA SOLO HAY UNA', 'ANDALUCIA SOLO HAY UNA', 'ANDALUCIA SOLO HAY UNA', 'ANDALUCIA SOLO HAY UNA'] Equipo Rival;['Media Rival'];8.0;194.75;80.0;24.38;50.0;0.49;4.75;12.62;0.38;17.0;22.5;0.76;9.5;21.12;30.62;5.25;13.38;12.5;1.5;1.75;0.0;16.5;20.38;81.38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['ANDALUCIA SOLO HAY UNA', 'ANDALUCIA SOLO HAY UNA', 'ANDALUCIA SOLO HAY UNA', 'ANDALUCIA SOLO HAY UNA', 'ANDALUCIA SOLO HAY UNA', 'ANDALUCIA SOLO HAY UNA', 'ANDALUCIA SOLO HAY UNA', 'ANDALUCIA SOLO HAY UNA'] Equipo;['Media'];7.0;200.0;65.14;21.14;44.86;0.47;2.29;9.29;0.25;16.0;21.29;0.75;9.71;22.29;32.0;5.29;8.86;15.0;1.43;1.86;0.14;18.57;15.14;56.43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['ANDALUCIA SOLO HAY UNA', 'ANDALUCIA SOLO HAY UNA', 'ANDALUCIA SOLO HAY UNA', 'ANDALUCIA SOLO HAY UNA', 'ANDALUCIA SOLO HAY UNA', 'ANDALUCIA SOLO HAY UNA', 'ANDALUCIA SOLO HAY UNA', 'ANDALUCIA SOLO HAY UNA'] Equipo Rival;['Media Rival'];7.0;200.0;73.86;23.57;50.71;0.46;4.14;14.57;0.28;14.29;19.71;0.72;12.14;20.43;32.57;7.0;12.71;12.29;2.0;1.43;0.0;20.43;16.29;67.29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS'] Equipo;['Media'];1.0;183.0;67.0;21.0;44.0;0.48;2.0;8.0;0.25;19.0;29.0;0.66;14.0;25.0;39.0;5.0;14.0;9.0;1.0;1.0;0.0;18.0;24.0;83.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS'] Equipo Rival;['Media Rival'];1.0;200.0;70.0;24.0;48.0;0.5;3.0;11.0;0.27;13.0;14.0;0.93;7.0;23.0;30.0;2.0;6.0;18.0;1.0;1.0;0.0;24.0;18.0;51.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS'] Equipo;['Media'];4.0;181.5;66.0;19.25;42.5;0.45;2.75;6.0;0.46;19.25;23.5;0.82;11.5;25.25;36.75;7.75;13.75;14.5;0.5;3.25;0.0;15.0;21.5;82.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS'] Equipo Rival;['Media Rival'];4.0;200.0;73.25;25.0;46.0;0.54;3.75;11.25;0.33;12.0;16.5;0.73;9.25;21.25;30.5;8.0;10.0;14.75;3.25;0.5;0.0;22.0;17.25;72.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS'] Equipo;['Media'];5.0;180.4;74.6;25.6;44.4;0.58;1.2;6.0;0.2;19.8;24.2;0.82;8.4;20.6;29.0;6.4;12.6;10.6;1.0;1.0;0.0;16.6;21.4;88.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS'] Equipo Rival;['Media Rival'];5.0;198.4;73.8;24.2;45.6;0.53;5.0;11.8;0.42;10.4;15.6;0.67;10.8;16.4;27.2;6.0;7.8;15.8;1.2;0.8;0.0;23.2;17.6;60.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS'] Equipo;['Media'];8.0;190.12;75.88;23.38;46.88;0.5;3.0;9.5;0.32;20.12;24.62;0.82;10.12;21.25;31.38;4.62;13.5;9.75;0.38;1.5;0.0;16.38;20.25;83.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS'] Equipo Rival;['Media Rival'];8.0;206.25;70.88;22.25;46.25;0.48;4.62;12.38;0.37;12.5;16.5;0.76;10.0;22.38;32.38;5.0;7.38;18.12;2.0;0.38;0.0;24.5;15.88;54.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS'] Equipo;['Media'];5.0;180.8;66.6;19.4;38.4;0.51;4.0;11.2;0.36;15.8;20.4;0.77;8.2;19.6;27.8;4.0;6.4;9.4;1.4;3.4;0.0;16.4;21.6;67.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS'] Equipo Rival;['Media Rival'];5.0;195.4;73.8;23.4;50.2;0.47;4.0;14.0;0.29;15.0;20.4;0.74;8.8;20.0;28.8;6.2;11.6;8.2;3.6;1.0;0.0;22.0;19.0;69.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS'] Equipo;['Media'];3.0;187.0;73.33;21.0;45.0;0.47;3.67;6.67;0.55;20.33;28.33;0.72;7.0;11.33;18.33;7.67;10.0;10.67;0.0;2.67;0.0;13.67;16.0;63.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS', 'B. CIUDAD DE BURGOS'] Equipo Rival;['Media Rival'];3.0;200.0;76.67;27.0;47.67;0.57;4.67;11.67;0.4;8.67;12.33;0.7;11.0;21.33;32.33;9.67;10.0;17.33;3.67;0.33;0.0;23.0;9.33;69.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA'] Equipo;['Media'];3.0;200.0;56.67;14.33;34.67;0.41;4.33;15.33;0.28;15.0;25.0;0.6;9.0;23.33;32.33;4.67;7.33;23.0;1.33;3.33;0.0;17.67;24.67;41.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA'] Equipo Rival;['Media Rival'];3.0;200.0;70.0;23.33;52.67;0.44;3.33;13.67;0.24;13.33;19.67;0.68;12.0;20.33;32.33;12.67;16.0;12.0;3.33;1.33;0.0;24.0;17.67;68.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA'] Equipo;['Media'];5.0;200.0;58.8;18.8;44.2;0.43;2.6;13.4;0.19;13.4;17.0;0.79;8.2;19.2;27.4;4.0;8.0;16.8;3.6;0.4;0.0;17.2;17.0;44.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA'] Equipo Rival;['Media Rival'];5.0;200.0;76.8;24.4;51.8;0.47;4.6;13.8;0.33;14.2;19.4;0.73;12.6;22.4;35.0;11.6;12.0;14.4;0.6;3.8;0.8;17.6;18.6;77.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA'] Equipo;['Media'];7.0;200.0;61.29;19.14;47.0;0.41;3.71;15.0;0.25;11.86;16.71;0.71;8.71;18.14;26.86;8.43;8.71;15.71;2.29;2.29;0.0;20.14;17.14;42.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA'] Equipo Rival;['Media Rival'];7.0;196.57;76.0;24.29;44.86;0.54;4.57;11.57;0.4;13.71;20.0;0.69;7.43;24.86;32.29;14.29;10.14;14.43;2.29;2.14;0.0;17.0;19.71;87.29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA'] Equipo;['Media'];7.0;203.57;66.14;20.43;46.14;0.44;4.57;14.57;0.31;11.57;14.86;0.78;7.29;22.0;29.29;9.43;8.86;16.57;3.57;2.0;0.0;19.0;13.86;54.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA'] Equipo Rival;['Media Rival'];7.0;203.57;67.29;17.86;45.29;0.39;5.29;15.29;0.35;15.71;23.0;0.68;9.43;20.86;30.29;8.0;12.86;12.0;2.14;3.57;0.0;17.0;17.14;60.43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA'] Equipo;['Media'];3.0;200.0;73.0;20.67;45.0;0.46;6.0;13.33;0.45;13.67;17.0;0.8;7.33;16.67;24.0;5.67;7.0;16.0;1.33;1.67;0.0;14.33;10.67;54.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA'] Equipo Rival;['Media Rival'];3.0;200.0;76.67;23.67;48.0;0.49;6.67;14.67;0.45;9.33;12.67;0.74;7.67;21.67;29.33;8.0;9.33;14.0;1.67;1.0;0.0;18.67;8.0;63.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA'] Equipo;['Media'];1.0;200.0;73.0;18.0;41.0;0.44;7.0;20.0;0.35;16.0;18.0;0.89;7.0;17.0;24.0;4.0;8.0;16.0;0.0;0.0;0.0;18.0;20.0;57.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA', 'BASKET ZARAGOZA'] Equipo Rival;['Media Rival'];1.0;176.0;81.0;27.0;44.0;0.61;7.0;16.0;0.44;6.0;9.0;0.67;5.0;18.0;23.0;14.0;8.0;15.0;0.0;0.0;0.0;16.0;15.0;81.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['BF HOSPITALET', 'BF HOSPITALET', 'BF HOSPITALET', 'BF HOSPITALET', 'BF HOSPITALET', 'BF HOSPITALET', 'BF HOSPITALET', 'BF HOSPITALET', 'BF HOSPITALET', 'BF HOSPITALET', 'BF HOSPITALET', 'BF HOSPITALET', 'BF HOSPITALET'] Equipo;['Media'];1.0;200.0;52.0;13.0;32.0;0.41;3.0;17.0;0.18;17.0;30.0;0.57;5.0;6.0;11.0;3.0;1.0;8.0;2.0;0.0;0.0;27.0;0.0;-12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
