Minutos (jugador);Minutos (valor);Puntos (jugador);Puntos (valor);T2 Anotados (jugador);T2 Anotados (valor);T2 Lanzados (jugador);T2 Lanzados (valor);% T2 (jugador);% T2 (valor);T3 Anotados (jugador);T3 Anotados (valor);T3 Lanzados (jugador);T3 Lanzados (valor);% T3 (jugador);% T3 (valor);T1 Anotados (jugador);T1 Anotados (valor);T1 Lanzados (jugador);T1 Lanzados (valor);% T1 (jugador);% T1 (valor);Reb. Ofensivos (jugador);Reb. Ofensivos (valor);Reb. Defensivos (jugador);Reb. Defensivos (valor);Rebotes (jugador);Rebotes (valor);Asistencias (jugador);Asistencias (valor);Robos (jugador);Robos (valor);Perdidas (jugador);Perdidas (valor);Tapones (jugador);Tapones (valor);Tapones Recibidos (jugador);Tapones Recibidos (valor);Mates (jugador);Mates (valor);Faltas Cometidas (jugador);Faltas Cometidas (valor);Faltas Recibidas (jugador);Faltas Recibidas (valor);Valoracion (jugador);Valoracion (valor);% Asist (jugador);% Asist (valor);% Tiro Efectivo (jugador);% Tiro Efectivo (valor);% Tiro Verdadero (jugador);% True Shooting (valor);GScore (jugador);GScore (valor);TLR% (jugador);TLR% (valor);Posesiones Anotadas (jugador);Posesiones Anotadas (valor);Posesiones No Anotadas (jugador);Posesiones No Anotadas (valor);Floor Percentage (jugador);Floor Percentage (valor);Puntos por Tiro (jugador);Puntos por Tiro (valor);% Rebotes (jugador);% Rebotes (valor);% Rebotes Def (jugador);% Rebotes Def (valor);% Rebotes Of (jugador);% Rebotes Of (valor);% Robos (jugador);% Robos (valor);Toques (jugador);Toques (valor);Uso (jugador);Uso (valor);Versatilidad (jugador);Versatilidad (valor);Win Scores (jugador);Win Scores (valor);Eficiencia Ofensiva (jugador);Eficiencia Ofensiva (valor);Eficiencia Defensiva (jugador);Eficiencia Defensiva (valor);Diferencia Eficiencia (jugador);Diferencia Eficiencia (valor)
MIRCHANDANI VILLAR, LIDIA;27.65;ANTOJA ROVIRA, LAURA;9.69;SANCHEZ DE LA CAMPA GALN, RAQUEL;3.12;ALONSO DIEGO, MARIA JOSE;6.33;SAUER, PAIGE MAURINE;0.47;CALVO VERA, ARANTXA;0.65;---, LISA;2.04;XANTAL SERRET, M DEL MAR;0.33;JUANES HERNANDEZ, YOLANDA;1.91;ROVIRA RODRIGUEZ, MARIA DEL MAR;2.68;PEREZ CAPARROS, ROSA;0.75;---, POLONCA;1.08;SERRANO BENITO, YOLANDA;2.58;DONAIRE MALVELADA, ELSA;3.65;PEREZ CAPARROS, ROSA;0.95;LUCHA YESTE, MARIA ROSARIO;1.27;TRABADO MENDEZ, MONTSE;1.65;---, ANKE;0.16;ANTOJA ROVIRA, LAURA;0.23;---, OLGA;0.0;JONKUTE, INGRIDA;2.64;FERNANDEZ LEON, PAULA;2.28;CALVO VERA, ARANTXA;8.54;---, OLGA;0.0;---, OLGA;0.0;---, OLGA;0.0;---, OLGA;0.0;---, OLGA;0.0;---, OLGA;0.0;---, OLGA;0.0;---, OLGA;0.0;---, OLGA;0.0;---, OLGA;0.0;---, OLGA;0.0;---, OLGA;0.0;---, OLGA;0.0;---, OLGA;0.0;---, OLGA;0.0;---, OLGA;0.0;---, OLGA;0.0;---, OLGA;0.0;---, OLGA;0.0;---, OLGA;0.0
GARCIA PIERO, MARIA BEGOA;27.42;DE OLIVEIRA MAURICIO, NASSECELA C.;9.6;PELAEZ SAN GIL, LOURDES;2.92;MIRCHANDANI VILLAR, LIDIA;6.15;TRABADO MENDEZ, MONTSE;0.47;---, LISA;0.6;---, OLGA;2.04;DOMINGUEZ BERMEJO, DAVINIA;0.33;---, HEATRHER;1.86;PONS MOLINA, INGRID;2.68;VALVERDE HERNANDEZ, MARTA;0.75;MORAGA VICENTE, OLGA;1.08;PAPAILIA, ANTHOULA;2.5;SERRANO BENITO, YOLANDA;3.62;---, ALISON;0.92;MEYENDO YABAKIA, FRANCOISE;1.25;---, ANKE;1.64;XANTAL SERRET, M DEL MAR;0.16;JUANES HERNANDEZ, YOLANDA;0.22;BALLVE BOTAS, PAULA;0.0;HERNANDEZ ARENCIBIA, PATRICIA DEL PINO;2.62;JUANES HERNANDEZ, YOLANDA;2.26;LOPEZ VERDU, ALICIA;8.46;---, SUSAN;0.0;---, SUSAN;0.0;---, SUSAN;0.0;---, SUSAN;0.0;---, SUSAN;0.0;---, SUSAN;0.0;---, SUSAN;0.0;---, SUSAN;0.0;---, SUSAN;0.0;---, SUSAN;0.0;---, SUSAN;0.0;---, SUSAN;0.0;---, SUSAN;0.0;---, SUSAN;0.0;---, SUSAN;0.0;---, SUSAN;0.0;---, SUSAN;0.0;---, SUSAN;0.0;---, SUSAN;0.0;---, SUSAN;0.0
MARTINEZ GILABERTE, INMACULADA;27.38;---, HEATRHER;9.57;ALONSO DIEGO, MARIA JOSE;2.83;REVUELTO SNCHEZ-AGUILERA, MARIA;5.81;ALAMO GONZALEZ, ELENA;0.47;DELGADO DIAZ-GUEMES, RAQUEL;0.6;HURTADO GALLARDO, ROSA MARIA;2.0;VILLAESCUSA GALERA, LAURA;0.33;ROVIRA RODRIGUEZ, MARIA DEL MAR;1.84;LLAMAS PAJUELO, MARIA NIEVES;2.65;LLAMAS PAJUELO, MARIA NIEVES;0.75;BELMONTE FERNANDEZ, MARIA JOSE;1.08;MONTAANA GIMENO, ANNA;2.48;GOMEZ SANDO, GERTRUDIS;3.56;GARCIA FERNANDEZ, BELEN;0.92;PONS MOLINA, INGRID;1.24;CANTERO OSTOS, CRISTINA;1.64;REVUELTO SNCHEZ-AGUILERA, MARIA;0.15;HERNANDEZ ARENCIBIA, PATRICIA DEL PINO;0.21;---, SUSAN;0.0;REVUELTO SNCHEZ-AGUILERA, MARIA;2.62;LOPEZ VERDU, ALICIA;2.12;AGUILAR LOPEZ, ELISA;8.27;ROMAN PARDO, ELENA;0.0;ROMAN PARDO, ELENA;0.0;ROMAN PARDO, ELENA;0.0;ROMAN PARDO, ELENA;0.0;ROMAN PARDO, ELENA;0.0;ROMAN PARDO, ELENA;0.0;ROMAN PARDO, ELENA;0.0;ROMAN PARDO, ELENA;0.0;ROMAN PARDO, ELENA;0.0;ROMAN PARDO, ELENA;0.0;ROMAN PARDO, ELENA;0.0;ROMAN PARDO, ELENA;0.0;ROMAN PARDO, ELENA;0.0;ROMAN PARDO, ELENA;0.0;ROMAN PARDO, ELENA;0.0;ROMAN PARDO, ELENA;0.0;ROMAN PARDO, ELENA;0.0;ROMAN PARDO, ELENA;0.0;ROMAN PARDO, ELENA;0.0;ROMAN PARDO, ELENA;0.0
---, KELLY ANNE;27.37;JONKUTE, INGRIDA;9.48;JUANES HERNANDEZ, SONIA;2.65;PONS MOLINA, INGRID;5.8;---, DESIRE;0.47;FERRAGUT CASTILLO, MARINA;0.6;GOMEZ IGLESIAS, REGINA;1.84;MORALES MARTIN, SILVIA;0.33;JORDANA BOFILL, NOEMI;1.81;LOPEZ VERDU, ALICIA;2.65;---, OLGA;0.74;DELGADO DIAZ-GUEMES, RAQUEL;1.08;VIUELA COMPTE, JUDITH;2.38;VIUELA COMPTE, JUDITH;3.5;JORDANA BOFILL, NOEMI;0.92;ROVIRA RODRIGUEZ, MARIA DEL MAR;1.24;PAPAILIA, ANTHOULA;1.62;VALERO CEBRIAN, PILAR;0.15;SERRANO BENITO, YOLANDA;0.21;ROMAN PARDO, ELENA;0.0;SERRANO BENITO, YOLANDA;2.58;NAVARRO VIERA, MARIA GUADALUPE;2.06;SAUER, PAIGE MAURINE;8.06;NAVARRO VIERA, YASMINA;0.0;NAVARRO VIERA, YASMINA;0.0;NAVARRO VIERA, YASMINA;0.0;NAVARRO VIERA, YASMINA;0.0;NAVARRO VIERA, YASMINA;0.0;NAVARRO VIERA, YASMINA;0.0;NAVARRO VIERA, YASMINA;0.0;NAVARRO VIERA, YASMINA;0.0;NAVARRO VIERA, YASMINA;0.0;NAVARRO VIERA, YASMINA;0.0;NAVARRO VIERA, YASMINA;0.0;NAVARRO VIERA, YASMINA;0.0;NAVARRO VIERA, YASMINA;0.0;NAVARRO VIERA, YASMINA;0.0;NAVARRO VIERA, YASMINA;0.0;NAVARRO VIERA, YASMINA;0.0;NAVARRO VIERA, YASMINA;0.0;NAVARRO VIERA, YASMINA;0.0;NAVARRO VIERA, YASMINA;0.0;NAVARRO VIERA, YASMINA;0.0
PEA LESMES, SANDRA;26.77;---, ANKE;9.32;---, ANKE;2.64;SANCHEZ DE LA CAMPA GALN, RAQUEL;5.69;FERNANDEZ LEON, PAULA;0.47;---, OLGA;0.58;ZRNIC, JELENA;1.79;MUJANOVIC, RAZIJA;0.33;CERQUEIRA DE LA TORRE, CONCEPCION;1.8;VALERO CEBRIAN, PILAR;2.65;JUANES HERNANDEZ, SONIA;0.74;---, KELLY ANNE;1.05;MORAGA VICENTE, OLGA;2.33;MORAGA VICENTE, OLGA;3.42;FERNANDEZ LEON, PAULA;0.88;JORDANA BOFILL, NOEMI;1.23;---, KELLY ANNE;1.58;BOSWELL, CATHY LA ORA;0.15;GARCIA PIERO, MARIA BEGOA;0.21;NAVARRO VIERA, MARIA GUADALUPE;0.0;CANO MARTINEZ, LAURA;2.58;AGUILAR LOPEZ, ELISA;2.04;CARBALLO AFONSO, ROCIO;8.04;NAVARRO VIERA, MARIA GUADALUPE;0.0;NAVARRO VIERA, MARIA GUADALUPE;0.0;NAVARRO VIERA, MARIA GUADALUPE;0.0;NAVARRO VIERA, MARIA GUADALUPE;0.0;NAVARRO VIERA, MARIA GUADALUPE;0.0;NAVARRO VIERA, MARIA GUADALUPE;0.0;NAVARRO VIERA, MARIA GUADALUPE;0.0;NAVARRO VIERA, MARIA GUADALUPE;0.0;NAVARRO VIERA, MARIA GUADALUPE;0.0;NAVARRO VIERA, MARIA GUADALUPE;0.0;NAVARRO VIERA, MARIA GUADALUPE;0.0;NAVARRO VIERA, MARIA GUADALUPE;0.0;NAVARRO VIERA, MARIA GUADALUPE;0.0;NAVARRO VIERA, MARIA GUADALUPE;0.0;NAVARRO VIERA, MARIA GUADALUPE;0.0;NAVARRO VIERA, MARIA GUADALUPE;0.0;NAVARRO VIERA, MARIA GUADALUPE;0.0;NAVARRO VIERA, MARIA GUADALUPE;0.0;NAVARRO VIERA, MARIA GUADALUPE;0.0;NAVARRO VIERA, MARIA GUADALUPE;0.0
---, OLGA;26.54;---, OLGA;8.96;NAVARRETE TRUJILLO, MIREIA;2.54;ANULA ALAMEDA, NIEVES;5.6;ZINOBILE, JESSICA A.;0.47;CANTERO OSTOS, CRISTINA;0.57;BOLEDA COLET, ANNA;1.75;ALAMO GONZALEZ, ELENA;0.33;GALLEGO VICARIO, SANDRA;1.77;PEA LESMES, SANDRA;2.46;BELMONTE FERNANDEZ, MARIA JOSE;0.74;SERRANO BENITO, YOLANDA;1.04;GOMEZ SANDO, GERTRUDIS;2.31;SNCHEZ LUJN, ROSAURA DEL CARMEN;3.39;CANTERO OSTOS, CRISTINA;0.86;---, POLIMIA;1.21;GALLEGO VICARIO, SANDRA;1.58;RAMIRO DIAZ, NURIA MARIA;0.15;---, HEATRHER;0.21;NAVARRO VIERA, YASMINA;0.0;ZINOBILE, JESSICA A.;2.56;VALERO CEBRIAN, PILAR;2.0;GONZALEZ DIAZ, CARMEN;8.0;MARTINEZ PRAT, NURIA;0.0;MARTINEZ PRAT, NURIA;0.0;MARTINEZ PRAT, NURIA;0.0;MARTINEZ PRAT, NURIA;0.0;MARTINEZ PRAT, NURIA;0.0;MARTINEZ PRAT, NURIA;0.0;MARTINEZ PRAT, NURIA;0.0;MARTINEZ PRAT, NURIA;0.0;MARTINEZ PRAT, NURIA;0.0;MARTINEZ PRAT, NURIA;0.0;MARTINEZ PRAT, NURIA;0.0;MARTINEZ PRAT, NURIA;0.0;MARTINEZ PRAT, NURIA;0.0;MARTINEZ PRAT, NURIA;0.0;MARTINEZ PRAT, NURIA;0.0;MARTINEZ PRAT, NURIA;0.0;MARTINEZ PRAT, NURIA;0.0;MARTINEZ PRAT, NURIA;0.0;MARTINEZ PRAT, NURIA;0.0;MARTINEZ PRAT, NURIA;0.0
---, RANKICA;26.2;LOPEZ VERDU, ALICIA;8.85;GARCIA PIERO, MARIA BEGOA;2.42;MARTINEZ GILABERTE, INMACULADA;5.46;LOPEZ VERDU, ALICIA;0.47;MONTAANA GIMENO, ANNA;0.56;CALVO VERA, ARANTXA;1.73;TRABADO MENDEZ, MONTSE;0.33;FERRAGUT CASTILLO, MARINA;1.76;PAPAILIA, ANTHOULA;2.44;ANTOJA ROVIRA, LAURA;0.74;CARBALLO AFONSO, ROCIO;1.04;RAMIREZ RODRIGUEZ, NEREIDA;2.3;MONTAANA GIMENO, ANNA;3.36;REMIRO LEN, MARA;0.85;QUINTERO CASTELLANO, THANIA;1.2;PONS MOLINA, INGRID;1.56;SNCHEZ LUJN, ROSAURA DEL CARMEN;0.13;ALONSO DIEGO, MARIA JOSE;0.21;MARTINEZ PRAT, NURIA;0.0;---, LILLIA;2.55;XANTAL SERRET, M DEL MAR;1.92;REVUELTO SNCHEZ-AGUILERA, MARIA;7.62;BARGALLO DIAZ, MIREIA;0.0;BARGALLO DIAZ, MIREIA;0.0;BARGALLO DIAZ, MIREIA;0.0;BARGALLO DIAZ, MIREIA;0.0;BARGALLO DIAZ, MIREIA;0.0;BARGALLO DIAZ, MIREIA;0.0;BARGALLO DIAZ, MIREIA;0.0;BARGALLO DIAZ, MIREIA;0.0;BARGALLO DIAZ, MIREIA;0.0;BARGALLO DIAZ, MIREIA;0.0;BARGALLO DIAZ, MIREIA;0.0;BARGALLO DIAZ, MIREIA;0.0;BARGALLO DIAZ, MIREIA;0.0;BARGALLO DIAZ, MIREIA;0.0;BARGALLO DIAZ, MIREIA;0.0;BARGALLO DIAZ, MIREIA;0.0;BARGALLO DIAZ, MIREIA;0.0;BARGALLO DIAZ, MIREIA;0.0;BARGALLO DIAZ, MIREIA;0.0;BARGALLO DIAZ, MIREIA;0.0
JONKUTE, INGRIDA;26.16;JUANES HERNANDEZ, SONIA;8.81;---, OLGA;2.38;---, ANKE;5.44;VARDAKI, EFTHINIA;0.47;BOLEDA COLET, ANNA;0.55;JIMENEZ GALINDO, ANNA ISABEL;1.72;SANCHEZ DE LA CAMPA GALN, RAQUEL;0.33;ALAMO GONZALEZ, ELENA;1.73;JUANES HERNANDEZ, YOLANDA;2.43;CHECA JIMENO, MARIA TERESA;0.74;MORALES MARTIN, SILVIA;1.0;PEA LESMES, SANDRA;2.27;PALAU ALTES, LAIA;3.31;BERMEJO MORENO, CLARA SUSANA;0.85;DELGADO DIAZ-GUEMES, RAQUEL;1.2;DELGADO DIAZ-GUEMES, RAQUEL;1.56;GESTEIRA FERNANDEZ, LIDIA;0.13;ROVIRA RODRIGUEZ, MARIA DEL MAR;0.2;BARGALLO DIAZ, MIREIA;0.0;HOLLAND CORN, KEDRA;2.54;HURTADO GALLARDO, ROSA MARIA;1.89;---, OLGA;7.5;BALAGUE PUIG, MONICA;0.0;BALAGUE PUIG, MONICA;0.0;BALAGUE PUIG, MONICA;0.0;BALAGUE PUIG, MONICA;0.0;BALAGUE PUIG, MONICA;0.0;BALAGUE PUIG, MONICA;0.0;BALAGUE PUIG, MONICA;0.0;BALAGUE PUIG, MONICA;0.0;BALAGUE PUIG, MONICA;0.0;BALAGUE PUIG, MONICA;0.0;BALAGUE PUIG, MONICA;0.0;BALAGUE PUIG, MONICA;0.0;BALAGUE PUIG, MONICA;0.0;BALAGUE PUIG, MONICA;0.0;BALAGUE PUIG, MONICA;0.0;BALAGUE PUIG, MONICA;0.0;BALAGUE PUIG, MONICA;0.0;BALAGUE PUIG, MONICA;0.0;BALAGUE PUIG, MONICA;0.0;BALAGUE PUIG, MONICA;0.0
PONS MOLINA, INGRID;25.96;MARTINEZ GILABERTE, INMACULADA;8.69;LOPEZ VERDU, ALICIA;2.35;JORDANA BOFILL, NOEMI;5.38;---, KELLY ANNE;0.47;BELMONTE FERNANDEZ, MARIA JOSE;0.54;---, DESIRE;1.69;LOPEZ VERDU, ALICIA;0.33;NAVARRO VIERA, MARIA GUADALUPE;1.65;NAVARRO VIERA, MARIA GUADALUPE;2.24;LOPEZ VARGAS, MARIA DOLORES;0.74;DOMINGUEZ BERMEJO, DAVINIA;1.0;GARCIA PIERO, MARIA BEGOA;2.25;PAPAILIA, ANTHOULA;3.25;MORAGA VICENTE, OLGA;0.83;---, OLGA;1.17;HERNANDEZ ARENCIBIA, PATRICIA DEL PINO;1.54;VALVERDE HERNANDEZ, MARTA;0.12;TRABADO MENDEZ, MONTSE;0.2;BALAGUE PUIG, MONICA;0.0;ALVARADO FALCON, DAIZA MARTA;2.54;PALAU ALTES, LAIA;1.88;---, ANKE;7.24;ORTIZ BLANCO, MARIA JOSE;0.0;ORTIZ BLANCO, MARIA JOSE;0.0;ORTIZ BLANCO, MARIA JOSE;0.0;ORTIZ BLANCO, MARIA JOSE;0.0;ORTIZ BLANCO, MARIA JOSE;0.0;ORTIZ BLANCO, MARIA JOSE;0.0;ORTIZ BLANCO, MARIA JOSE;0.0;ORTIZ BLANCO, MARIA JOSE;0.0;ORTIZ BLANCO, MARIA JOSE;0.0;ORTIZ BLANCO, MARIA JOSE;0.0;ORTIZ BLANCO, MARIA JOSE;0.0;ORTIZ BLANCO, MARIA JOSE;0.0;ORTIZ BLANCO, MARIA JOSE;0.0;ORTIZ BLANCO, MARIA JOSE;0.0;ORTIZ BLANCO, MARIA JOSE;0.0;ORTIZ BLANCO, MARIA JOSE;0.0;ORTIZ BLANCO, MARIA JOSE;0.0;ORTIZ BLANCO, MARIA JOSE;0.0;ORTIZ BLANCO, MARIA JOSE;0.0;ORTIZ BLANCO, MARIA JOSE;0.0
SAUER, PAIGE MAURINE;25.88;PONS MOLINA, INGRID;8.68;DOMINGUEZ BERMEJO, DAVINIA;2.31;ANTOJA ROVIRA, LAURA;5.19;CHECA JIMENO, MARIA TERESA;0.46;PALAU ALTES, LAIA;0.54;DELGADO DIAZ-GUEMES, RAQUEL;1.68;ZINOBILE, JESSICA A.;0.32;BOSWELL, CATHY LA ORA;1.62;FERNANDEZ LEON, PAULA;2.24;NAVARRO VIERA, MARIA GUADALUPE;0.74;ESCOBAR MARTINEZ, ESTHER;1.0;JUANES HERNANDEZ, YOLANDA;2.22;DELGADO DIAZ-GUEMES, RAQUEL;3.2;GOMEZ NOVO, MARIA ARANZAZU;0.8;HURTADO GALLARDO, ROSA MARIA;1.17;XANTAL SERRET, M DEL MAR;1.52;PADROS TORTADES, MARIA;0.12;QUINTERO CASTELLANO, THANIA;0.2;---, ELENA;0.0;---, RANKICA;2.52;ALAMO GONZALEZ, ELENA;1.85;ZRNIC, JELENA;7.0;LOPEZ VARGAS, MARIA DOLORES;0.0;LOPEZ VARGAS, MARIA DOLORES;0.0;LOPEZ VARGAS, MARIA DOLORES;0.0;LOPEZ VARGAS, MARIA DOLORES;0.0;LOPEZ VARGAS, MARIA DOLORES;0.0;LOPEZ VARGAS, MARIA DOLORES;0.0;LOPEZ VARGAS, MARIA DOLORES;0.0;LOPEZ VARGAS, MARIA DOLORES;0.0;LOPEZ VARGAS, MARIA DOLORES;0.0;LOPEZ VARGAS, MARIA DOLORES;0.0;LOPEZ VARGAS, MARIA DOLORES;0.0;LOPEZ VARGAS, MARIA DOLORES;0.0;LOPEZ VARGAS, MARIA DOLORES;0.0;LOPEZ VARGAS, MARIA DOLORES;0.0;LOPEZ VARGAS, MARIA DOLORES;0.0;LOPEZ VARGAS, MARIA DOLORES;0.0;LOPEZ VARGAS, MARIA DOLORES;0.0;LOPEZ VARGAS, MARIA DOLORES;0.0;LOPEZ VARGAS, MARIA DOLORES;0.0;LOPEZ VARGAS, MARIA DOLORES;0.0
ANTOJA ROVIRA, LAURA;25.77;MEYENDO YABAKIA, FRANCOISE;8.67;REVUELTO SNCHEZ-AGUILERA, MARIA;2.27;ZRNIC, JELENA;5.04;MONTAANA GIMENO, ANNA;0.46;NAJERA CAMACHO, MARIA CARMEN;0.54;SANCHEZ FERNANDEZ, ISABEL;1.65;REVUELTO SNCHEZ-AGUILERA, MARIA;0.32;PONS MOLINA, INGRID;1.56;FERRAGUT CASTILLO, MARINA;2.24;SANCHEZ DE LA CAMPA GALN, RAQUEL;0.74;NAVARRETE TRUJILLO, MIREIA;0.96;JORDANA BOFILL, NOEMI;2.19;CARBALLO AFONSO, ROCIO;3.04;QUINTERO CASTELLANO, THANIA;0.8;---, KELLY ANNE;1.16;PEA LESMES, SANDRA;1.5;ZINOBILE, JESSICA A.;0.12;---, ANKE;0.2;ORTIZ BLANCO, MARIA JOSE;0.0;MONTAANA GIMENO, ANNA;2.52;LUCHA YESTE, MARIA ROSARIO;1.82;XANTAL SERRET, M DEL MAR;7.0;MULDERS, SUSANNE GYSBERDINA H;0.0;MULDERS, SUSANNE GYSBERDINA H;0.0;MULDERS, SUSANNE GYSBERDINA H;0.0;MULDERS, SUSANNE GYSBERDINA H;0.0;MULDERS, SUSANNE GYSBERDINA H;0.0;MULDERS, SUSANNE GYSBERDINA H;0.0;MULDERS, SUSANNE GYSBERDINA H;0.0;MULDERS, SUSANNE GYSBERDINA H;0.0;MULDERS, SUSANNE GYSBERDINA H;0.0;MULDERS, SUSANNE GYSBERDINA H;0.0;MULDERS, SUSANNE GYSBERDINA H;0.0;MULDERS, SUSANNE GYSBERDINA H;0.0;MULDERS, SUSANNE GYSBERDINA H;0.0;MULDERS, SUSANNE GYSBERDINA H;0.0;MULDERS, SUSANNE GYSBERDINA H;0.0;MULDERS, SUSANNE GYSBERDINA H;0.0;MULDERS, SUSANNE GYSBERDINA H;0.0;MULDERS, SUSANNE GYSBERDINA H;0.0;MULDERS, SUSANNE GYSBERDINA H;0.0;MULDERS, SUSANNE GYSBERDINA H;0.0
LARA RAMIREZ, SILVIA;25.62;REVUELTO SNCHEZ-AGUILERA, MARIA;8.58;JUANES HERNANDEZ, YOLANDA;2.26;LOPEZ VERDU, ALICIA;4.96;VILLAR FERNANDEZ, IRIA;0.46;GOMEZ IGLESIAS, REGINA;0.52;VIUELA COMPTE, JUDITH;1.58;MARTINEZ GILABERTE, INMACULADA;0.32;SAUER, PAIGE MAURINE;1.53;---, SUSAN;2.19;---, POLIMIA;0.73;SANCHEZ DE LA CAMPA GALN, RAQUEL;0.92;DELGADO DIAZ-GUEMES, RAQUEL;2.12;JUANES HERNANDEZ, SONIA;2.88;CANO MARTINEZ, LAURA;0.79;FERNANDEZ FARRES, MARTA;1.16;ALVARADO FALCON, DAIZA MARTA;1.46;GOMEZ SANDO, GERTRUDIS;0.12;PEA LESMES, SANDRA;0.19;MULDERS, SUSANNE GYSBERDINA H;0.0;LUCHA YESTE, MARIA ROSARIO;2.5;RIVERES ESPARZA, PATRICIA;1.78;BELMONTE FERNANDEZ, MARIA JOSE;6.77;XANTAL SERRET, M DEL MAR;0.0;XANTAL SERRET, M DEL MAR;0.0;XANTAL SERRET, M DEL MAR;0.0;XANTAL SERRET, M DEL MAR;0.0;XANTAL SERRET, M DEL MAR;0.0;XANTAL SERRET, M DEL MAR;0.0;XANTAL SERRET, M DEL MAR;0.0;XANTAL SERRET, M DEL MAR;0.0;XANTAL SERRET, M DEL MAR;0.0;XANTAL SERRET, M DEL MAR;0.0;XANTAL SERRET, M DEL MAR;0.0;XANTAL SERRET, M DEL MAR;0.0;XANTAL SERRET, M DEL MAR;0.0;XANTAL SERRET, M DEL MAR;0.0;XANTAL SERRET, M DEL MAR;0.0;XANTAL SERRET, M DEL MAR;0.0;XANTAL SERRET, M DEL MAR;0.0;XANTAL SERRET, M DEL MAR;0.0;XANTAL SERRET, M DEL MAR;0.0;XANTAL SERRET, M DEL MAR;0.0
BELMONTE FERNANDEZ, MARIA JOSE;25.54;QUINTERO CASTELLANO, THANIA;8.35;PALAU ALTES, LAIA;2.19;AGUILAR LOPEZ, ELISA;4.92;HOLLAND CORN, KEDRA;0.46;ZRNIC, JELENA;0.5;PARRILLA SANCHEZ, NOELIA;1.57;BOLEDA COLET, ANNA;0.31;ZRNIC, JELENA;1.5;GALLEGO VICARIO, SANDRA;2.15;GRACIA PARDOS, M MERCEDES;0.73;PELAEZ SAN GIL, LOURDES;0.88;SNCHEZ LUJN, ROSAURA DEL CARMEN;2.09;DOMINGUEZ BERMEJO, DAVINIA;2.88;HERNANDEZ ARENCIBIA, PATRICIA DEL PINO;0.79;CHECA JIMENO, MARIA TERESA;1.15;---, OLGA;1.42;ALAMO GONZALEZ, ELENA;0.12;HERNNDEZ NOVILLO, MARA ANTONIA;0.19;VALERO CEBRIAN, PILAR;0.0;TRABADO MENDEZ, MONTSE;2.5;ROVIRA RODRIGUEZ, MARIA DEL MAR;1.76;JORDANA BOFILL, NOEMI;6.69;VALERO CEBRIAN, PILAR;0.0;VALERO CEBRIAN, PILAR;0.0;VALERO CEBRIAN, PILAR;0.0;VALERO CEBRIAN, PILAR;0.0;VALERO CEBRIAN, PILAR;0.0;VALERO CEBRIAN, PILAR;0.0;VALERO CEBRIAN, PILAR;0.0;VALERO CEBRIAN, PILAR;0.0;VALERO CEBRIAN, PILAR;0.0;VALERO CEBRIAN, PILAR;0.0;VALERO CEBRIAN, PILAR;0.0;VALERO CEBRIAN, PILAR;0.0;VALERO CEBRIAN, PILAR;0.0;VALERO CEBRIAN, PILAR;0.0;VALERO CEBRIAN, PILAR;0.0;VALERO CEBRIAN, PILAR;0.0;VALERO CEBRIAN, PILAR;0.0;VALERO CEBRIAN, PILAR;0.0;VALERO CEBRIAN, PILAR;0.0;VALERO CEBRIAN, PILAR;0.0
FERNANDEZ FARRES, MARTA;25.12;---, POLONCA;8.17;ZRNIC, JELENA;2.17;GARCIA PIERO, MARIA BEGOA;4.88;GARCIA FERNANDEZ, BELEN;0.46;SANCHEZ FERNANDEZ, ISABEL;0.5;FERNANDEZ FARRES, MARTA;1.56;GARCIA FERNANDEZ, BELEN;0.31;PEA LESMES, SANDRA;1.5;ESCOBAR MARTINEZ, ESTHER;2.05;XANTAL SERRET, M DEL MAR;0.73;MONTAANA GIMENO, ANNA;0.88;JUANES HERNANDEZ, SONIA;2.08;SANCHEZ DE LA CAMPA GALN, RAQUEL;2.85;---, DESIRE;0.77;ANTOJA ROVIRA, LAURA;1.08;VILLAESCUSA GALERA, LAURA;1.42;MORAGA VICENTE, OLGA;0.12;VALERO CEBRIAN, PILAR;0.19;XANTAL SERRET, M DEL MAR;0.0;VALVERDE HERNANDEZ, MARTA;2.5;---, POLONCA;1.75;LARA RAMIREZ, SILVIA;6.65;MUJANOVIC, RAZIJA;0.0;MUJANOVIC, RAZIJA;0.0;MUJANOVIC, RAZIJA;0.0;MUJANOVIC, RAZIJA;0.0;MUJANOVIC, RAZIJA;0.0;MUJANOVIC, RAZIJA;0.0;MUJANOVIC, RAZIJA;0.0;MUJANOVIC, RAZIJA;0.0;MUJANOVIC, RAZIJA;0.0;MUJANOVIC, RAZIJA;0.0;MUJANOVIC, RAZIJA;0.0;MUJANOVIC, RAZIJA;0.0;MUJANOVIC, RAZIJA;0.0;MUJANOVIC, RAZIJA;0.0;MUJANOVIC, RAZIJA;0.0;MUJANOVIC, RAZIJA;0.0;MUJANOVIC, RAZIJA;0.0;MUJANOVIC, RAZIJA;0.0;MUJANOVIC, RAZIJA;0.0;MUJANOVIC, RAZIJA;0.0
