Temporada,Grupo,Jugador,Equipo,Tot,Part,Med
2024,Play-Offs 1/2 Final,"MASSEY, BILLIE KIM",HOZONO GLOBAL JAIRIS,5,2,"2,5"
2024,Play-Offs 1/2 Final,"GRAY, RESHANDA JACQUETA",HOZONO GLOBAL JAIRIS,5,2,"2,5"
2024,Play-Offs 1/2 Final,"PIERA FLO, LAURA",CLUB JOVENTUT BADALONA,5,2,"2,5"
2024,Play-Offs 1/2 Final,"DEMBELE, GNERE ALIMA",CLUB JOVENTUT BADALONA,5,2,"2,5"
2024,Play-Offs 1/2 Final,"RAMETTE, ELISE CLAUDINE",CLUB JOVENTUT BADALONA,5,2,"2,5"
2024,Play-Offs 1/2 Final,"HRISTOVA, BORISLAVA",SPAR GIRONA,9,4,"2,25"
2024,Play-Offs 1/2 Final,"TURNER, YVONNE NICOLE",VALENCIA B.C.,9,4,"2,25"
2024,Play-Offs 1/2 Final,"YGUERAVIDE VIANA, SANDRA",SPAR GIRONA,8,4,2
2024,Play-Offs 1/2 Final,"CANELLA RODRIGUEZ, MARTA",SPAR GIRONA,8,4,2
2024,Play-Offs 1/2 Final,"GIL COLLADO, LAURA",PERFUMERIAS AVENIDA,8,4,2
2024,Play-Offs 1/2 Final,"MARTIN CARRION, IYANA",PERFUMERIAS AVENIDA,8,4,2
2024,Play-Offs 1/2 Final,"HEMPE, MERRIT RAMONA",CASADEMONT ZARAGOZA,8,4,2
2024,Play-Offs 1/2 Final,"SALVADORES ALVAREZ, ANGELA",MOVISTAR ESTUDIANTES,4,2,2
2024,Play-Offs 1/2 Final,"AYUSO BAGUR, AINA",HOZONO GLOBAL JAIRIS,4,2,2
2024,Play-Offs 1/2 Final,"GRANDE PARDO, CARMEN",HOZONO GLOBAL JAIRIS,2,1,2
2024,Play-Offs 1/2 Final,"ELDEBRINK, FRIDA",HOZONO GLOBAL JAIRIS,4,2,2
2024,Play-Offs 1/2 Final,"ALEXANDER, KAYLA JANINE",VALENCIA B.C.,7,4,"1,75"
2024,Play-Offs 1/2 Final,"MILLAN MODIA, BLANCA",BAXI FERROL,3,2,"1,5"
2024,Play-Offs 1/2 Final,"FIEBICH, LEONIE",VALENCIA B.C.,6,4,"1,5"
2024,Play-Offs 1/2 Final,"CAMILION CUCCARO, JUANA",MOVISTAR ESTUDIANTES,3,2,"1,5"
2024,Play-Offs 1/2 Final,"LOPEZ RODRIGUEZ, AINHOA",SPAR GIRONA,6,4,"1,5"
2024,Play-Offs 1/2 Final,"ROMERO GONZALEZ, LETICIA",VALENCIA B.C.,1,2,"0,5"
2024,Play-Offs 1/2 Final,"ALONSO DE ARMIÑO RIAÑO, GRACIA",MOVISTAR ESTUDIANTES,1,2,"0,5"
2024,Play-Offs 1/2 Final,"SARAVIA LOGROÑO, PAULA",MOVISTAR ESTUDIANTES,1,2,"0,5"
2024,Play-Offs 1/2 Final,"FLOREZ GETINO, ALICIA",VALENCIA B.C.,2,4,"0,5"
