Temporada,Grupo,Jugador,Equipo,Tot,Part,Med
2024,Play-Offs 1/2 Final,"TOPUZOVIC, KRISTINA",MOVISTAR ESTUDIANTES,4,1,4
2024,Play-Offs 1/2 Final,"HEMPE, MERRIT RAMONA",CASADEMONT ZARAGOZA,15,4,"3,75"
2024,Play-Offs 1/2 Final,"CARRERA QUINTANA, RAQUEL",VALENCIA B.C.,15,4,"3,75"
2024,Play-Offs 1/2 Final,"ALEXANDER, KAYLA JANINE",VALENCIA B.C.,15,4,"3,75"
2024,Play-Offs 1/2 Final,"LUNDQUIST, KLARA MARIA SUSSANE",SPAR GIRONA,15,4,"3,75"
2024,Play-Offs 1/2 Final,"FINGALL, NADIA ANGELIQUE",VALENCIA B.C.,15,4,"3,75"
2024,Play-Offs 1/2 Final,"VILARO ARAGONES, ANDREA",PERFUMERIAS AVENIDA,15,4,"3,75"
2024,Play-Offs 1/2 Final,"BUHNER, FRIEDA MIZZI",MOVISTAR ESTUDIANTES,7,2,"3,5"
2024,Play-Offs 1/2 Final,"FRASER, BRIANNA ASHAKI",CASADEMONT ZARAGOZA,7,2,"3,5"
2024,Play-Offs 1/2 Final,"MELIA, CLAIRE",BAXI FERROL,7,2,"3,5"
2024,Play-Offs 1/2 Final,"PIERRE LOUIS, VIONISE ARON'S",SPAR GIRONA,14,4,"3,5"
2024,Play-Offs 1/2 Final,"MAVUNGA, TAFADZWA STEPHANIE PAULA",VALENCIA B.C.,12,4,3
2024,Play-Offs 1/2 Final,"EVANS, SHANTE MARIE",CASADEMONT ZARAGOZA,5,4,"1,25"
2024,Play-Offs 1/2 Final,"GRANDE PARDO, CARMEN",HOZONO GLOBAL JAIRIS,1,1,1
2024,Play-Offs 1/2 Final,"HOLESINSKA, PETRA",HOZONO GLOBAL JAIRIS,2,2,1
2024,Play-Offs 1/2 Final,"MASSEY, BILLIE KIM",HOZONO GLOBAL JAIRIS,2,2,1
2024,Play-Offs 1/2 Final,"SALVADORES ALVAREZ, ANGELA",MOVISTAR ESTUDIANTES,2,2,1
2024,Play-Offs 1/2 Final,"LEKOVIC, MARIJA",PERFUMERIAS AVENIDA,2,2,1
2024,Play-Offs 1/2 Final,"ROMERO GONZALEZ, LETICIA",VALENCIA B.C.,2,2,1
2024,Play-Offs 1/2 Final,"ALARCON OTERO, TXELL",HOZONO GLOBAL JAIRIS,2,2,1
2024,Play-Offs 1/2 Final,"PIERA FLO, LAURA",CLUB JOVENTUT BADALONA,2,2,1
2024,Play-Offs 1/2 Final,"MENENDEZ TORRES, CARLOTA",BAXI FERROL,2,2,1
2024,Play-Offs 1/2 Final,"SANTIBAÑEZ HERRERO, INES",CLUB JOVENTUT BADALONA,2,2,1
2024,Play-Offs 1/2 Final,"JESPERSEN , MARIA STEEN",PERFUMERIAS AVENIDA,2,3,"0,67"
2024,Play-Offs 1/2 Final,"OMA GIRALT, HELENA",CASADEMONT ZARAGOZA,2,4,"0,5"
2024,Play-Offs 1/2 Final,"DOMINGUEZ FERNANDEZ, SILVIA",PERFUMERIAS AVENIDA,2,4,"0,5"
2024,Play-Offs 1/2 Final,"SARAVIA LOGROÑO, PAULA",MOVISTAR ESTUDIANTES,1,2,"0,5"
2024,Play-Offs 1/2 Final,"COTANO DE JUAN, REBECA",CLUB JOVENTUT BADALONA,1,2,"0,5"
2024,Play-Offs 1/2 Final,"DEMBELE TRAORE, MAMA",VALENCIA B.C.,1,4,"0,25"
2024,Play-Offs 1/2 Final,"JANKOVIC, MASA",PERFUMERIAS AVENIDA,1,4,"0,25"
2024,Play-Offs 1/2 Final,"EVANS, SHANTE MARIE",CASADEMONT ZARAGOZA,5,4,"1,25"
2024,Play-Offs 1/2 Final,"GRANDE PARDO, CARMEN",HOZONO GLOBAL JAIRIS,1,1,1
2024,Play-Offs 1/2 Final,"HOLESINSKA, PETRA",HOZONO GLOBAL JAIRIS,2,2,1
2024,Play-Offs 1/2 Final,"MASSEY, BILLIE KIM",HOZONO GLOBAL JAIRIS,2,2,1
2024,Play-Offs 1/2 Final,"SALVADORES ALVAREZ, ANGELA",MOVISTAR ESTUDIANTES,2,2,1
2024,Play-Offs 1/2 Final,"LEKOVIC, MARIJA",PERFUMERIAS AVENIDA,2,2,1
2024,Play-Offs 1/2 Final,"ROMERO GONZALEZ, LETICIA",VALENCIA B.C.,2,2,1
2024,Play-Offs 1/2 Final,"ALARCON OTERO, TXELL",HOZONO GLOBAL JAIRIS,2,2,1
2024,Play-Offs 1/2 Final,"PIERA FLO, LAURA",CLUB JOVENTUT BADALONA,2,2,1
2024,Play-Offs 1/2 Final,"MENENDEZ TORRES, CARLOTA",BAXI FERROL,2,2,1
2024,Play-Offs 1/2 Final,"SANTIBAÑEZ HERRERO, INES",CLUB JOVENTUT BADALONA,2,2,1
2024,Play-Offs 1/2 Final,"JESPERSEN , MARIA STEEN",PERFUMERIAS AVENIDA,2,3,"0,67"
2024,Play-Offs 1/2 Final,"OMA GIRALT, HELENA",CASADEMONT ZARAGOZA,2,4,"0,5"
2024,Play-Offs 1/2 Final,"DOMINGUEZ FERNANDEZ, SILVIA",PERFUMERIAS AVENIDA,2,4,"0,5"
2024,Play-Offs 1/2 Final,"SARAVIA LOGROÑO, PAULA",MOVISTAR ESTUDIANTES,1,2,"0,5"
2024,Play-Offs 1/2 Final,"COTANO DE JUAN, REBECA",CLUB JOVENTUT BADALONA,1,2,"0,5"
2024,Play-Offs 1/2 Final,"DEMBELE TRAORE, MAMA",VALENCIA B.C.,1,4,"0,25"
2024,Play-Offs 1/2 Final,"JANKOVIC, MASA",PERFUMERIAS AVENIDA,1,4,"0,25"
2024,Play-Offs 1/4 Final,"KONE , SIKA",PERFUMERIAS AVENIDA,16,2,8
2024,Play-Offs 1/4 Final,"COULIBALY, MARIAM ALOU",CLUB JOVENTUT BADALONA,14,2,7
2024,Play-Offs 1/4 Final,"CANELLA RODRIGUEZ, MARTA",SPAR GIRONA,12,2,6
2024,Play-Offs 1/4 Final,"DEMBELE, GNERE ALIMA",CLUB JOVENTUT BADALONA,12,2,6
2024,Play-Offs 1/4 Final,"AYUSO BAGUR, AINA",HOZONO GLOBAL JAIRIS,12,2,6
2024,Play-Offs 1/4 Final,"POSPÍŠILOVÁ, JULIE",BAXI FERROL,11,2,"5,5"
2024,Play-Offs 1/4 Final,"CARTER, ARICA DERRIS",PERFUMERIAS AVENIDA,11,2,"5,5"
2024,Play-Offs 1/4 Final,"BANASZAK, LILIANA ALEKSANDRA",MOVISTAR ESTUDIANTES,11,2,"5,5"
2024,Play-Offs 1/4 Final,"TORRENS SALOM, ALBA",VALENCIA B.C.,10,2,5
2024,Play-Offs 1/4 Final,"FINGALL, NADIA ANGELIQUE",VALENCIA B.C.,10,2,5
2024,Play-Offs 1/4 Final,"BERTSCH, MORGAN QUINN",HOZONO GLOBAL JAIRIS,5,1,5
2024,Play-Offs 1/4 Final,"MESTRES RICART, GALA",BAXI FERROL,10,2,5
2024,Play-Offs 1/4 Final,"LÓPEZ-SÉNÉCHAL, LOU",HOZONO GLOBAL JAIRIS,9,2,"4,5"
2024,Play-Offs 1/4 Final,"TATE, IMANI TY LEAH",SPAR GIRONA,9,2,"4,5"
2024,Play-Offs 1/4 Final,"GINZO ARANTES, PAULA",HOZONO GLOBAL JAIRIS,9,2,"4,5"
2024,Play-Offs 1/4 Final,"GIL COLLADO, LAURA",PERFUMERIAS AVENIDA,9,2,"4,5"
2024,Play-Offs 1/4 Final,"CRUZ LEBRATO, ANNA",CLUB JOVENTUT BADALONA,9,2,"4,5"
2024,Play-Offs 1/4 Final,"PIERRE LOUIS, VIONISE ARON'S",SPAR GIRONA,9,2,"4,5"
2024,Play-Offs 1/4 Final,"TOPUZOVIC, KRISTINA",MOVISTAR ESTUDIANTES,4,1,4
2024,Play-Offs 1/4 Final,"CAMILION CUCCARO, JUANA",MOVISTAR ESTUDIANTES,8,2,4
