Temporada,Grupo,Jugador,Equipo,Tot,Part,Med
2024,Play-Offs 1/4 Final,"MESTRES RICART, GALA",BAXI FERROL,10,2,5
2024,Play-Offs 1/4 Final,"TATE, IMANI TY LEAH",SPAR GIRONA,10,2,5
2024,Play-Offs 1/4 Final,"GIL COLLADO, LAURA",PERFUMERIAS AVENIDA,10,2,5
2024,Play-Offs 1/4 Final,"TORRENS SALOM, ALBA",VALENCIA B.C.,10,2,5
2024,Play-Offs 1/4 Final,"ATKINSON, TANAYA MECHELLE",CASADEMONT ZARAGOZA,5,1,5
2024,Play-Offs 1/4 Final,"MELIA, CLAIRE",BAXI FERROL,10,2,5
2024,Play-Offs 1/4 Final,"TOPUZOVIC, KRISTINA",MOVISTAR ESTUDIANTES,5,1,5
2024,Play-Offs 1/4 Final,"MILLAN MODIA, BLANCA",BAXI FERROL,9,2,"4,5"
2024,Play-Offs 1/4 Final,"ORTIZ VIVES, MARIONA",CASADEMONT ZARAGOZA,9,2,"4,5"
2024,Play-Offs 1/4 Final,"MAWULI, STEPHANIE",CASADEMONT ZARAGOZA,9,2,"4,5"
2024,Play-Offs 1/4 Final,"GINZO ARANTES, PAULA",HOZONO GLOBAL JAIRIS,9,2,"4,5"
2024,Play-Offs 1/4 Final,"VILARO ARAGONES, ANDREA",PERFUMERIAS AVENIDA,9,2,"4,5"
2024,Play-Offs 1/4 Final,"FRASER, BRIANNA ASHAKI",CASADEMONT ZARAGOZA,9,2,"4,5"
2024,Play-Offs 1/4 Final,"BUHNER, FRIEDA MIZZI",MOVISTAR ESTUDIANTES,8,2,4
2024,Play-Offs 1/4 Final,"MANÉ, MARIE",CASADEMONT ZARAGOZA,3,2,"1,5"
2024,Play-Offs 1/4 Final,"VENNEMA, IRIS",CLUB JOVENTUT BADALONA,3,2,"1,5"
2024,Play-Offs 1/4 Final,"EVANS, SHANTE MARIE",CASADEMONT ZARAGOZA,3,2,"1,5"
2024,Play-Offs 1/4 Final,"HOLESINSKA, PETRA",HOZONO GLOBAL JAIRIS,3,2,"1,5"
2024,Play-Offs 1/4 Final,"OMA GIRALT, HELENA",CASADEMONT ZARAGOZA,3,2,"1,5"
2024,Play-Offs 1/4 Final,"JESPERSEN , MARIA STEEN",PERFUMERIAS AVENIDA,2,2,1
2024,Play-Offs 1/4 Final,"NYSTROM, ELLEN ADINA",CASADEMONT ZARAGOZA,1,1,1
2024,Play-Offs 1/4 Final,"DOMINGUEZ FERNANDEZ, SILVIA",PERFUMERIAS AVENIDA,2,2,1
2024,Play-Offs 1/4 Final,"GRANDE PARDO, CARMEN",HOZONO GLOBAL JAIRIS,1,1,1
2024,Play-Offs 1/4 Final,"DELAERE, ANTONIA LAURA A.",PERFUMERIAS AVENIDA,2,2,1
2024,Play-Offs 1/4 Final,"SALVADORES ALVAREZ, ANGELA",MOVISTAR ESTUDIANTES,2,2,1
2024,Play-Offs 1/4 Final,"DAVIS, JORI N.",BAXI FERROL,1,1,1
2024,Play-Offs 1/4 Final,"LEKOVIC, MARIJA",PERFUMERIAS AVENIDA,2,2,1
2024,Play-Offs 1/4 Final,"SARAVIA LOGROÑO, PAULA",MOVISTAR ESTUDIANTES,1,2,"0,5"
2024,Play-Offs 1/4 Final,"COTANO DE JUAN, REBECA",CLUB JOVENTUT BADALONA,1,2,"0,5"
2024,Play-Offs 1/4 Final,"DEMBELE TRAORE, MAMA",VALENCIA B.C.,1,2,"0,5"
2024,Play-Offs 1/4 Final,"JANKOVIC, MASA",PERFUMERIAS AVENIDA,1,2,"0,5"
2024,Play-Offs 1/4 Final,"MANÉ, MARIE",CASADEMONT ZARAGOZA,3,2,"1,5"
2024,Play-Offs 1/4 Final,"VENNEMA, IRIS",CLUB JOVENTUT BADALONA,3,2,"1,5"
2024,Play-Offs 1/4 Final,"EVANS, SHANTE MARIE",CASADEMONT ZARAGOZA,3,2,"1,5"
2024,Play-Offs 1/4 Final,"HOLESINSKA, PETRA",HOZONO GLOBAL JAIRIS,3,2,"1,5"
2024,Play-Offs 1/4 Final,"OMA GIRALT, HELENA",CASADEMONT ZARAGOZA,3,2,"1,5"
2024,Play-Offs 1/4 Final,"JESPERSEN , MARIA STEEN",PERFUMERIAS AVENIDA,2,2,1
2024,Play-Offs 1/4 Final,"NYSTROM, ELLEN ADINA",CASADEMONT ZARAGOZA,1,1,1
2024,Play-Offs 1/4 Final,"DOMINGUEZ FERNANDEZ, SILVIA",PERFUMERIAS AVENIDA,2,2,1
2024,Play-Offs 1/4 Final,"GRANDE PARDO, CARMEN",HOZONO GLOBAL JAIRIS,1,1,1
2024,Play-Offs 1/4 Final,"DELAERE, ANTONIA LAURA A.",PERFUMERIAS AVENIDA,2,2,1
2024,Play-Offs 1/4 Final,"SALVADORES ALVAREZ, ANGELA",MOVISTAR ESTUDIANTES,2,2,1
2024,Play-Offs 1/4 Final,"DAVIS, JORI N.",BAXI FERROL,1,1,1
2024,Play-Offs 1/4 Final,"LEKOVIC, MARIJA",PERFUMERIAS AVENIDA,2,2,1
2024,Play-Offs 1/4 Final,"SARAVIA LOGROÑO, PAULA",MOVISTAR ESTUDIANTES,1,2,"0,5"
2024,Play-Offs 1/4 Final,"COTANO DE JUAN, REBECA",CLUB JOVENTUT BADALONA,1,2,"0,5"
2024,Play-Offs 1/4 Final,"DEMBELE TRAORE, MAMA",VALENCIA B.C.,1,2,"0,5"
