Temporada,Grupo,Jugador,Equipo,Tot,Part,Med
2024,C.SM Reina Final,"FRASER, BRIANNA ASHAKI",CASADEMONT ZARAGOZA,1,2,"0,5"
2024,C.SM Reina Final,"FLORES COSTA, LAIA",CASADEMONT ZARAGOZA,1,2,"0,5"
2024,C.SM Reina Final,"LOPEZ RODRIGUEZ, AINHOA",SPAR GIRONA,1,2,"0,5"
2024,C.SM Reina Final,"ALARCON OTERO, TXELL",HOZONO GLOBAL JAIRIS,1,3,"0,33"
2024,C.SM Reina Final,"HRISTOVA, BORISLAVA",SPAR GIRONA,-1,2,"-0,5"
2024,C.SM Reina Final,"GRANDE PARDO, CARMEN",HOZONO GLOBAL JAIRIS,-3,3,-1
2024,C.SM Reina Final,"TORRENS SALOM, ALBA",VALENCIA B.C.,-1,1,-1
2024,C.SM Reina Final,"OLAETA LARRAURI, ANE",LOINTEK GERNIKA BIZKAIA,-2,1,-2
2024,C.SM Reina Final,"LATORRE ALCANTARA, ISABEL",MOVISTAR ESTUDIANTES,-2,1,-2
2024,C.SM Reina Final,"BECKER, NIYAH CG",SPAR GRAN CANARIA,-2,1,-2
2024,C.SM Reina Final,"ALEXANDER, KAYLA JANINE",VALENCIA B.C.,-2,1,-2
2024,C.SM Reina Final,"NYSTROM, ELLEN ADINA",CASADEMONT ZARAGOZA,-7,2,"-3,5"
2024,C.SM Reina Final,"FRASER, BRIANNA ASHAKI",CASADEMONT ZARAGOZA,1,2,"0,5"
2024,C.SM Reina Final,"FLORES COSTA, LAIA",CASADEMONT ZARAGOZA,1,2,"0,5"
2024,C.SM Reina Final,"LOPEZ RODRIGUEZ, AINHOA",SPAR GIRONA,1,2,"0,5"
2024,C.SM Reina Final,"ALARCON OTERO, TXELL",HOZONO GLOBAL JAIRIS,1,3,"0,33"
2024,C.SM Reina Final,"HRISTOVA, BORISLAVA",SPAR GIRONA,-1,2,"-0,5"
2024,C.SM Reina Final,"GRANDE PARDO, CARMEN",HOZONO GLOBAL JAIRIS,-3,3,-1
2024,C.SM Reina Final,"TORRENS SALOM, ALBA",VALENCIA B.C.,-1,1,-1
2024,C.SM Reina Final,"OLAETA LARRAURI, ANE",LOINTEK GERNIKA BIZKAIA,-2,1,-2
