Temporada,Grupo,Jugador,Equipo,Tot,Part,Med
2024,Play-Offs Final,"DOMINGUEZ FERNANDEZ, SILVIA",PERFUMERIAS AVENIDA,8 / 10,4,80
2024,Play-Offs Final,"SANCHEZ RAMOS PEREDA, ALBA",BAXI FERROL,3 / 4,2,75
2024,Play-Offs Final,"AYUSO BAGUR, AINA",HOZONO GLOBAL JAIRIS,10 / 14,2,"71,43"
2024,Play-Offs Final,"LOPEZ RODRIGUEZ, AINHOA",SPAR GIRONA,9 / 13,4,"69,23"
2024,Play-Offs Final,"BANASZAK, LILIANA ALEKSANDRA",MOVISTAR ESTUDIANTES,4 / 6,2,"66,67"
2024,Play-Offs Final,"FLOREZ GETINO, ALICIA",VALENCIA B.C.,2 / 3,5,"66,67"
2024,Play-Offs Final,"FRASER, BRIANNA ASHAKI",CASADEMONT ZARAGOZA,13 / 20,2,65
2024,Play-Offs Final,"FINGALL, NADIA ANGELIQUE",VALENCIA B.C.,16 / 25,6,64
2024,Play-Offs Final,"COULIBALY, MARIAM ALOU",CLUB JOVENTUT BADALONA,14 / 22,2,"63,64"
2024,Play-Offs Final,"PIERRE LOUIS, VIONISE ARON'S",SPAR GIRONA,17 / 27,4,"62,96"
2024,Play-Offs Final,"CARRERA QUINTANA, RAQUEL",VALENCIA B.C.,19 / 31,6,"61,29"
2024,Play-Offs Final,"ATKINSON, TANAYA MECHELLE",CASADEMONT ZARAGOZA,6 / 10,2,60
2024,Play-Offs Final,"MASSEY, BILLIE KIM",HOZONO GLOBAL JAIRIS,6 / 10,2,60
2024,Play-Offs Final,"BURA, PATRICIA",MOVISTAR ESTUDIANTES,3 / 5,2,60
2024,Play-Offs Final,"GUERRERO ALCANTARA, CAROLINA",SPAR GIRONA,11 / 19,4,"57,89"
2024,Play-Offs Final,"HRISTOVA, BORISLAVA",SPAR GIRONA,20 / 35,4,"57,14"
2024,Play-Offs Final,"MARTIN CARRION, IYANA",PERFUMERIAS AVENIDA,12 / 21,4,"57,14"
2024,Play-Offs Final,"POSPÍŠILOVÁ, JULIE",BAXI FERROL,9 / 16,2,"56,25"
2024,Play-Offs Final,"CAMILION CUCCARO, JUANA",MOVISTAR ESTUDIANTES,6 / 11,2,"54,55"
2024,Play-Offs Final,"KONE , SIKA",PERFUMERIAS AVENIDA,21 / 39,4,"53,85"
2024,Play-Offs Final,"ALEXANDER, KAYLA JANINE",VALENCIA B.C.,29 / 54,6,"53,7"
2024,Play-Offs Final,"OMA GIRALT, HELENA",CASADEMONT ZARAGOZA,9 / 18,6,50
2024,Play-Offs Final,"CANELLA RODRIGUEZ, MARTA",SPAR GIRONA,8 / 16,4,50
2024,Play-Offs Final,"DELAERE, ANTONIA LAURA A.",PERFUMERIAS AVENIDA,5 / 10,4,50
2024,Play-Offs Final,"SANTIBAÑEZ HERRERO, INES",CLUB JOVENTUT BADALONA,4 / 8,2,50
2024,Play-Offs Final,"JOINER, MOIRA MACY",BAXI FERROL,4 / 8,2,50
2024,Play-Offs Final,"GRAY, RESHANDA JACQUETA",HOZONO GLOBAL JAIRIS,4 / 8,2,50
2024,Play-Offs Final,"NYSTROM, ELLEN ADINA",CASADEMONT ZARAGOZA,3 / 6,5,50
2024,Play-Offs Final,"TOPUZOVIC, KRISTINA",MOVISTAR ESTUDIANTES,3 / 6,1,50
2024,Play-Offs Final,"RAMETTE, ELISE CLAUDINE",CLUB JOVENTUT BADALONA,3 / 6,2,50
2024,Play-Offs Final,"LUNDQUIST, KLARA MARIA SUSSANE",SPAR GIRONA,7 / 24,4,"29,17"
2024,Play-Offs Final,"JANKOVIC, MASA",PERFUMERIAS AVENIDA,1 / 4,4,25
2024,Play-Offs Final,"MENENDEZ TORRES, CARLOTA",BAXI FERROL,1 / 4,2,25
2024,Play-Offs Final,"HOLESINSKA, PETRA",HOZONO GLOBAL JAIRIS,1 / 4,2,25
2024,Play-Offs Final,"LATORRE ALCANTARA, ISABEL",MOVISTAR ESTUDIANTES,2 / 9,2,"22,22"
2024,Play-Offs Final,"YGUERAVIDE VIANA, SANDRA",SPAR GIRONA,3 / 14,4,"21,43"
2024,Play-Offs Final,"VENNEMA, IRIS",CLUB JOVENTUT BADALONA,1 / 6,2,"16,67"
2024,Play-Offs Final,"SALVADORES ALVAREZ, ANGELA",MOVISTAR ESTUDIANTES,1 / 7,2,"14,29"
2024,Play-Offs Final,"ELDEBRINK, FRIDA",HOZONO GLOBAL JAIRIS,1 / 9,2,"11,11"
2024,Play-Offs Final,"VILARO ARAGONES, ANDREA",PERFUMERIAS AVENIDA,1 / 10,4,10
2024,Play-Offs Final,"GINZO ARANTES, PAULA",HOZONO GLOBAL JAIRIS,0 / 4,2,0
2024,Play-Offs Final,"GELDOF, SERENA LYNN PETRA",CLUB JOVENTUT BADALONA,0 / 4,2,0
2024,Play-Offs Final,"LUNDQUIST, KLARA MARIA SUSSANE",SPAR GIRONA,7 / 24,4,"29,17"
2024,Play-Offs Final,"JANKOVIC, MASA",PERFUMERIAS AVENIDA,1 / 4,4,25
2024,Play-Offs Final,"MENENDEZ TORRES, CARLOTA",BAXI FERROL,1 / 4,2,25
2024,Play-Offs Final,"HOLESINSKA, PETRA",HOZONO GLOBAL JAIRIS,1 / 4,2,25
2024,Play-Offs Final,"LATORRE ALCANTARA, ISABEL",MOVISTAR ESTUDIANTES,2 / 9,2,"22,22"
2024,Play-Offs Final,"YGUERAVIDE VIANA, SANDRA",SPAR GIRONA,3 / 14,4,"21,43"
2024,Play-Offs Final,"VENNEMA, IRIS",CLUB JOVENTUT BADALONA,1 / 6,2,"16,67"
2024,Play-Offs Final,"SALVADORES ALVAREZ, ANGELA",MOVISTAR ESTUDIANTES,1 / 7,2,"14,29"
2024,Play-Offs Final,"ELDEBRINK, FRIDA",HOZONO GLOBAL JAIRIS,1 / 9,2,"11,11"
2024,Play-Offs Final,"VILARO ARAGONES, ANDREA",PERFUMERIAS AVENIDA,1 / 10,4,10
2024,Play-Offs Final,"GINZO ARANTES, PAULA",HOZONO GLOBAL JAIRIS,0 / 4,2,0
2024,Play-Offs Final,"GELDOF, SERENA LYNN PETRA",CLUB JOVENTUT BADALONA,0 / 4,2,0
2024,Play-Offs 1/2 Final,"DOMINGUEZ FERNANDEZ, SILVIA",PERFUMERIAS AVENIDA,8 / 10,4,80
2024,Play-Offs 1/2 Final,"SANCHEZ RAMOS PEREDA, ALBA",BAXI FERROL,3 / 4,2,75
2024,Play-Offs 1/2 Final,"AYUSO BAGUR, AINA",HOZONO GLOBAL JAIRIS,10 / 14,2,"71,43"
2024,Play-Offs 1/2 Final,"LOPEZ RODRIGUEZ, AINHOA",SPAR GIRONA,9 / 13,4,"69,23"
2024,Play-Offs 1/2 Final,"BANASZAK, LILIANA ALEKSANDRA",MOVISTAR ESTUDIANTES,4 / 6,2,"66,67"
2024,Play-Offs 1/2 Final,"FLOREZ GETINO, ALICIA",VALENCIA B.C.,2 / 3,4,"66,67"
2024,Play-Offs 1/2 Final,"CARRERA QUINTANA, RAQUEL",VALENCIA B.C.,13 / 20,4,65
2024,Play-Offs 1/2 Final,"FRASER, BRIANNA ASHAKI",CASADEMONT ZARAGOZA,13 / 20,2,65
2024,Play-Offs 1/2 Final,"COULIBALY, MARIAM ALOU",CLUB JOVENTUT BADALONA,14 / 22,2,"63,64"
2024,Play-Offs 1/2 Final,"PIERRE LOUIS, VIONISE ARON'S",SPAR GIRONA,17 / 27,4,"62,96"
2024,Play-Offs 1/2 Final,"FINGALL, NADIA ANGELIQUE",VALENCIA B.C.,9 / 15,4,60
2024,Play-Offs 1/2 Final,"MASSEY, BILLIE KIM",HOZONO GLOBAL JAIRIS,6 / 10,2,60
2024,Play-Offs 1/2 Final,"BURA, PATRICIA",MOVISTAR ESTUDIANTES,3 / 5,2,60
2024,Play-Offs 1/2 Final,"GUERRERO ALCANTARA, CAROLINA",SPAR GIRONA,11 / 19,4,"57,89"
2024,Play-Offs 1/2 Final,"HRISTOVA, BORISLAVA",SPAR GIRONA,20 / 35,4,"57,14"
2024,Play-Offs 1/2 Final,"MARTIN CARRION, IYANA",PERFUMERIAS AVENIDA,12 / 21,4,"57,14"
2024,Play-Offs 1/2 Final,"POSPÍŠILOVÁ, JULIE",BAXI FERROL,9 / 16,2,"56,25"
2024,Play-Offs 1/2 Final,"CAMILION CUCCARO, JUANA",MOVISTAR ESTUDIANTES,6 / 11,2,"54,55"
2024,Play-Offs 1/2 Final,"KONE , SIKA",PERFUMERIAS AVENIDA,21 / 39,4,"53,85"
2024,Play-Offs 1/2 Final,"ALEXANDER, KAYLA JANINE",VALENCIA B.C.,17 / 33,4,"51,52"
2024,Play-Offs 1/2 Final,"ORTIZ VIVES, MARIONA",CASADEMONT ZARAGOZA,16 / 32,4,50
2024,Play-Offs 1/2 Final,"CANELLA RODRIGUEZ, MARTA",SPAR GIRONA,8 / 16,4,50
2024,Play-Offs 1/2 Final,"DELAERE, ANTONIA LAURA A.",PERFUMERIAS AVENIDA,5 / 10,4,50
2024,Play-Offs 1/2 Final,"SANTIBAÑEZ HERRERO, INES",CLUB JOVENTUT BADALONA,4 / 8,2,50
2024,Play-Offs 1/2 Final,"JOINER, MOIRA MACY",BAXI FERROL,4 / 8,2,50
2024,Play-Offs 1/2 Final,"GRAY, RESHANDA JACQUETA",HOZONO GLOBAL JAIRIS,4 / 8,2,50
2024,Play-Offs 1/2 Final,"TOPUZOVIC, KRISTINA",MOVISTAR ESTUDIANTES,3 / 6,1,50
2024,Play-Offs 1/2 Final,"RAMETTE, ELISE CLAUDINE",CLUB JOVENTUT BADALONA,3 / 6,2,50
2024,Play-Offs 1/2 Final,"MAVUNGA, TAFADZWA STEPHANIE PAULA",VALENCIA B.C.,6 / 13,4,"46,15"
2024,Play-Offs 1/2 Final,"HEMPE, MERRIT RAMONA",CASADEMONT ZARAGOZA,13 / 29,4,"44,83"
2024,Play-Offs 1/2 Final,"MENENDEZ TORRES, CARLOTA",BAXI FERROL,1 / 4,2,25
2024,Play-Offs 1/2 Final,"HOLESINSKA, PETRA",HOZONO GLOBAL JAIRIS,1 / 4,2,25
2024,Play-Offs 1/2 Final,"LATORRE ALCANTARA, ISABEL",MOVISTAR ESTUDIANTES,2 / 9,2,"22,22"
2024,Play-Offs 1/2 Final,"YGUERAVIDE VIANA, SANDRA",SPAR GIRONA,3 / 14,4,"21,43"
2024,Play-Offs 1/2 Final,"VENNEMA, IRIS",CLUB JOVENTUT BADALONA,1 / 6,2,"16,67"
2024,Play-Offs 1/2 Final,"SALVADORES ALVAREZ, ANGELA",MOVISTAR ESTUDIANTES,1 / 7,2,"14,29"
2024,Play-Offs 1/2 Final,"ELDEBRINK, FRIDA",HOZONO GLOBAL JAIRIS,1 / 9,2,"11,11"
2024,Play-Offs 1/2 Final,"VILARO ARAGONES, ANDREA",PERFUMERIAS AVENIDA,1 / 10,4,10
2024,Play-Offs 1/2 Final,"GINZO ARANTES, PAULA",HOZONO GLOBAL JAIRIS,0 / 4,2,0
2024,Play-Offs 1/2 Final,"GELDOF, SERENA LYNN PETRA",CLUB JOVENTUT BADALONA,0 / 4,2,0
2024,Play-Offs 1/2 Final,"MENENDEZ TORRES, CARLOTA",BAXI FERROL,1 / 4,2,25
2024,Play-Offs 1/2 Final,"HOLESINSKA, PETRA",HOZONO GLOBAL JAIRIS,1 / 4,2,25
2024,Play-Offs 1/2 Final,"LATORRE ALCANTARA, ISABEL",MOVISTAR ESTUDIANTES,2 / 9,2,"22,22"
2024,Play-Offs 1/2 Final,"YGUERAVIDE VIANA, SANDRA",SPAR GIRONA,3 / 14,4,"21,43"
2024,Play-Offs 1/2 Final,"VENNEMA, IRIS",CLUB JOVENTUT BADALONA,1 / 6,2,"16,67"
2024,Play-Offs 1/2 Final,"SALVADORES ALVAREZ, ANGELA",MOVISTAR ESTUDIANTES,1 / 7,2,"14,29"
2024,Play-Offs 1/2 Final,"ELDEBRINK, FRIDA",HOZONO GLOBAL JAIRIS,1 / 9,2,"11,11"
2024,Play-Offs 1/2 Final,"VILARO ARAGONES, ANDREA",PERFUMERIAS AVENIDA,1 / 10,4,10
2024,Play-Offs 1/2 Final,"GINZO ARANTES, PAULA",HOZONO GLOBAL JAIRIS,0 / 4,2,0
2024,Play-Offs 1/2 Final,"GELDOF, SERENA LYNN PETRA",CLUB JOVENTUT BADALONA,0 / 4,2,0
2024,Play-Offs 1/4 Final,"DOMINGUEZ FERNANDEZ, SILVIA",PERFUMERIAS AVENIDA,6 / 7,2,"85,71"
2024,Play-Offs 1/4 Final,"SANCHEZ RAMOS PEREDA, ALBA",BAXI FERROL,3 / 4,2,75
2024,Play-Offs 1/4 Final,"AYUSO BAGUR, AINA",HOZONO GLOBAL JAIRIS,10 / 14,2,"71,43"
2024,Play-Offs 1/4 Final,"BANASZAK, LILIANA ALEKSANDRA",MOVISTAR ESTUDIANTES,4 / 6,2,"66,67"
2024,Play-Offs 1/4 Final,"CANELLA RODRIGUEZ, MARTA",SPAR GIRONA,4 / 6,2,"66,67"
2024,Play-Offs 1/4 Final,"MANÉ, MARIE",CASADEMONT ZARAGOZA,2 / 3,2,"66,67"
2024,Play-Offs 1/4 Final,"FRASER, BRIANNA ASHAKI",CASADEMONT ZARAGOZA,13 / 20,2,65
2024,Play-Offs 1/4 Final,"COULIBALY, MARIAM ALOU",CLUB JOVENTUT BADALONA,14 / 22,2,"63,64"
2024,Play-Offs 1/4 Final,"ALEXANDER, KAYLA JANINE",VALENCIA B.C.,10 / 16,2,"62,5"
2024,Play-Offs 1/4 Final,"HRISTOVA, BORISLAVA",SPAR GIRONA,8 / 13,2,"61,54"
2024,Play-Offs 1/4 Final,"MASSEY, BILLIE KIM",HOZONO GLOBAL JAIRIS,6 / 10,2,60
2024,Play-Offs 1/4 Final,"BURA, PATRICIA",MOVISTAR ESTUDIANTES,3 / 5,2,60
2024,Play-Offs 1/4 Final,"PIERRE LOUIS, VIONISE ARON'S",SPAR GIRONA,8 / 14,2,"57,14"
2024,Play-Offs 1/4 Final,"FINGALL, NADIA ANGELIQUE",VALENCIA B.C.,4 / 7,2,"57,14"
2024,Play-Offs 1/4 Final,"CARRERA QUINTANA, RAQUEL",VALENCIA B.C.,4 / 7,2,"57,14"
2024,Play-Offs 1/4 Final,"POSPÍŠILOVÁ, JULIE",BAXI FERROL,9 / 16,2,"56,25"
2024,Play-Offs 1/4 Final,"HEMPE, MERRIT RAMONA",CASADEMONT ZARAGOZA,5 / 9,2,"55,56"
2024,Play-Offs 1/4 Final,"CAMILION CUCCARO, JUANA",MOVISTAR ESTUDIANTES,6 / 11,2,"54,55"
2024,Play-Offs 1/4 Final,"GUERRERO ALCANTARA, CAROLINA",SPAR GIRONA,8 / 15,2,"53,33"
2024,Play-Offs 1/4 Final,"KONE , SIKA",PERFUMERIAS AVENIDA,12 / 24,2,50
2024,Play-Offs 1/4 Final,"ORTIZ VIVES, MARIONA",CASADEMONT ZARAGOZA,7 / 14,2,50
2024,Play-Offs 1/4 Final,"JOINER, MOIRA MACY",BAXI FERROL,4 / 8,2,50
2024,Play-Offs 1/4 Final,"GRAY, RESHANDA JACQUETA",HOZONO GLOBAL JAIRIS,4 / 8,2,50
2024,Play-Offs 1/4 Final,"SANTIBAÑEZ HERRERO, INES",CLUB JOVENTUT BADALONA,4 / 8,2,50
2024,Play-Offs 1/4 Final,"RAMETTE, ELISE CLAUDINE",CLUB JOVENTUT BADALONA,3 / 6,2,50
2024,Play-Offs 1/4 Final,"TOPUZOVIC, KRISTINA",MOVISTAR ESTUDIANTES,3 / 6,1,50
2024,Play-Offs 1/4 Final,"LOPEZ RODRIGUEZ, AINHOA",SPAR GIRONA,2 / 4,2,50
2024,Play-Offs 1/4 Final,"PUEYO MELCHOR, HELENA",CASADEMONT ZARAGOZA,2 / 4,2,50
2024,Play-Offs 1/4 Final,"FIEBICH, LEONIE",VALENCIA B.C.,6 / 13,2,"46,15"
2024,Play-Offs 1/4 Final,"TATE, IMANI TY LEAH",SPAR GIRONA,5 / 11,2,"45,45"
2024,Play-Offs 1/4 Final,"VENNEMA, IRIS",CLUB JOVENTUT BADALONA,1 / 6,2,"16,67"
2024,Play-Offs 1/4 Final,"SALVADORES ALVAREZ, ANGELA",MOVISTAR ESTUDIANTES,1 / 7,2,"14,29"
2024,Play-Offs 1/4 Final,"ELDEBRINK, FRIDA",HOZONO GLOBAL JAIRIS,1 / 9,2,"11,11"
2024,Play-Offs 1/4 Final,"CARTER, ARICA DERRIS",PERFUMERIAS AVENIDA,1 / 9,2,"11,11"
2024,Play-Offs 1/4 Final,"GELDOF, SERENA LYNN PETRA",CLUB JOVENTUT BADALONA,0 / 4,2,0
2024,Play-Offs 1/4 Final,"GINZO ARANTES, PAULA",HOZONO GLOBAL JAIRIS,0 / 4,2,0
2024,Play-Offs 1/4 Final,"VENNEMA, IRIS",CLUB JOVENTUT BADALONA,1 / 6,2,"16,67"
2024,Play-Offs 1/4 Final,"SALVADORES ALVAREZ, ANGELA",MOVISTAR ESTUDIANTES,1 / 7,2,"14,29"
2024,Play-Offs 1/4 Final,"ELDEBRINK, FRIDA",HOZONO GLOBAL JAIRIS,1 / 9,2,"11,11"
2024,Play-Offs 1/4 Final,"CARTER, ARICA DERRIS",PERFUMERIAS AVENIDA,1 / 9,2,"11,11"
2024,Play-Offs 1/4 Final,"GELDOF, SERENA LYNN PETRA",CLUB JOVENTUT BADALONA,0 / 4,2,0
2024,Play-Offs 1/4 Final,"GINZO ARANTES, PAULA",HOZONO GLOBAL JAIRIS,0 / 4,2,0
2024,Liga Regular Único,"GUERRERO ALCANTARA, CAROLINA",SPAR GIRONA,49 / 73,27,"67,12"
2024,Liga Regular Único,"KONE , SIKA",PERFUMERIAS AVENIDA,152 / 235,30,"64,68"
2024,Liga Regular Único,"ALEXANDER, KAYLA JANINE",VALENCIA B.C.,106 / 164,22,"64,63"
2024,Liga Regular Único,"LUNDQUIST, KLARA MARIA SUSSANE",SPAR GIRONA,95 / 153,30,"62,09"
2024,Liga Regular Único,"COULIBALY, MARIAM ALOU",CLUB JOVENTUT BADALONA,189 / 307,28,"61,56"
2024,Liga Regular Único,"GATLING, MARKEISHA CHERTE",CASADEMONT ZARAGOZA,92 / 152,17,"60,53"
2024,Liga Regular Único,"PIERRE LOUIS, VIONISE ARON'S",SPAR GIRONA,60 / 101,24,"59,41"
2024,Liga Regular Único,"MAVUNGA, TAFADZWA STEPHANIE PAULA",VALENCIA B.C.,116 / 197,30,"58,88"
2024,Liga Regular Único,"MUNUNGA, BETHY",KUTXABANK ARASKI,108 / 185,26,"58,38"
2024,Liga Regular Único,"ATKINSON, TANAYA MECHELLE",CASADEMONT ZARAGOZA,95 / 163,28,"58,28"
2024,Liga Regular Único,"FAM THIAM, AWA",LOINTEK GERNIKA BIZKAIA,122 / 210,30,"58,1"
2024,Liga Regular Único,"TOURÉ, MAMIGNAN",SPAR GIRONA,65 / 115,30,"56,52"
2024,Liga Regular Único,"GIOMI, LYDIA MORA",DURÁN MAQUINARIA ENSINO,125 / 222,30,"56,31"
2024,Liga Regular Único,"MELIA, CLAIRE",BAXI FERROL,95 / 169,30,"56,21"
2024,Liga Regular Único,"RIDARD, SEEHIA FELICITE ALEXANDRINE",CADI LA SEU,39 / 72,15,"54,17"
2024,Liga Regular Único,"MARTIN CARRION, IYANA",PERFUMERIAS AVENIDA,59 / 109,29,"54,13"
2024,Liga Regular Único,"HERMOSA MONREAL, NEREA",CASADEMONT ZARAGOZA,66 / 122,25,"54,1"
2024,Liga Regular Único,"MUREKATETE, BELLA",CADI LA SEU,109 / 204,26,"53,43"
2024,Liga Regular Único,"MILLAN MODIA, BLANCA",BAXI FERROL,36 / 68,27,"52,94"
2024,Liga Regular Único,"DEMBELE, GNERE ALIMA",CLUB JOVENTUT BADALONA,130 / 247,30,"52,63"
2024,Liga Regular Único,"LÓPEZ-SÉNÉCHAL, LOU",HOZONO GLOBAL JAIRIS,60 / 115,27,"52,17"
2024,Liga Regular Único,"PUEYO MELCHOR, HELENA",CASADEMONT ZARAGOZA,74 / 142,30,"52,11"
2024,Liga Regular Único,"BIBBY, CHLOE LOUISE",SPAR GIRONA,105 / 202,30,"51,98"
2024,Liga Regular Único,"FINGALL, NADIA ANGELIQUE",VALENCIA B.C.,68 / 131,29,"51,91"
2024,Liga Regular Único,"PENDANDE MENDES, MARIA DOLORES",IDK EUSKOTREN,112 / 216,30,"51,85"
2024,Liga Regular Único,"HAIDARA, MAIMOUNA",CELTA  FEMXA ZORKA,128 / 248,30,"51,61"
2024,Liga Regular Único,"TORRENS SALOM, ALBA",VALENCIA B.C.,35 / 68,29,"51,47"
2024,Liga Regular Único,"EZEIGBO, NNEKA CHIZOBA",SPAR GRAN CANARIA,123 / 241,30,"51,04"
2024,Liga Regular Único,"HOWARD, LAURA RACHEL",DURÁN MAQUINARIA ENSINO,89 / 175,27,"50,86"
2024,Liga Regular Único,"MUHATE PEÑA, CECILIA",DURÁN MAQUINARIA ENSINO,61 / 120,29,"50,83"
2024,Liga Regular Único,"CARTER, ARICA DERRIS",PERFUMERIAS AVENIDA,64 / 141,27,"45,39"
2024,Liga Regular Único,"HALVARSSON, LOUICE SOFIE LINNÉA",IDK EUSKOTREN,33 / 73,26,"45,21"
2024,Liga Regular Único,"BECKER, NIYAH CG",IDK EUSKOTREN,33 / 73,18,"45,21"
2024,Liga Regular Único,"NELSON, CHELSEA KEIANA",HOZONO GLOBAL JAIRIS,41 / 91,15,"45,05"
2024,Liga Regular Único,"SALVADORES ALVAREZ, ANGELA",MOVISTAR ESTUDIANTES,102 / 228,30,"44,74"
2024,Liga Regular Único,"JANKOVIC, MASA",PERFUMERIAS AVENIDA,34 / 76,25,"44,74"
2024,Liga Regular Único,"BAINES, AZANA NAHIMANA",CADI LA SEU,46 / 104,17,"44,23"
2024,Liga Regular Único,"DODSON, MAYA ANNE CRISENCIA",LOINTEK GERNIKA BIZKAIA,80 / 182,29,"43,96"
2024,Liga Regular Único,"WHITTLE, MARENA JOSEPHINE",MOVISTAR ESTUDIANTES,40 / 91,19,"43,96"
2024,Liga Regular Único,"CHERY, KENDRA MARIE-CHRISTIANE",LOINTEK GERNIKA BIZKAIA,75 / 171,30,"43,86"
2024,Liga Regular Único,"OLAETA LARRAURI, ANE",LOINTEK GERNIKA BIZKAIA,35 / 80,28,"43,75"
2024,Liga Regular Único,"TOUSSAINT, DOMINIQUE",SPAR GRAN CANARIA,80 / 183,29,"43,72"
2024,Liga Regular Único,"CAMILION CUCCARO, JUANA",MOVISTAR ESTUDIANTES,58 / 133,30,"43,61"
2024,Liga Regular Único,"SENOSIAIN VERGARACHEA, ANNE",OSES CONSTRUCCION,27 / 62,30,"43,55"
2024,Liga Regular Único,"ASURMENDI VILLAVERDE, MARIA DEL CARMEN",OSES CONSTRUCCION,26 / 60,30,"43,33"
2024,Liga Regular Único,"TATE, IMANI TY LEAH",OSES CONSTRUCCION,53 / 123,16,"43,09"
2024,Liga Regular Único,"HERMIDA HERRAEZ, MARTA",KUTXABANK ARASKI,62 / 144,29,"43,06"
2024,Liga Regular Único,"GIL COLLADO, LAURA",PERFUMERIAS AVENIDA,77 / 179,30,"43,02"
2024,Liga Regular Único,"SILA, LUIZE ANNA",CELTA  FEMXA ZORKA,45 / 105,30,"42,86"
2024,Liga Regular Único,"DJIU MORRO, NOA MARIA",BAXI FERROL,45 / 105,28,"42,86"
2024,Liga Regular Único,"GONZALEZ DUARTE , LARA",IDK EUSKOTREN,58 / 136,27,"42,65"
2024,Liga Regular Único,"HILL, SAMANTHA ELIZABETH HOLLIDAY",KUTXABANK ARASKI,63 / 148,30,"42,57"
2024,Liga Regular Único,"PRIETO MARTINEZ, ALBA",IDK EUSKOTREN,37 / 87,29,"42,53"
2024,Liga Regular Único,"ETXARRI MUNARRIZ, IRATI",LOINTEK GERNIKA BIZKAIA,70 / 165,30,"42,42"
2024,Liga Regular Único,"AGUILAR MOTTA, REGINA",CADI LA SEU,69 / 164,30,"42,07"
2024,Liga Regular Único,"CRUZ LEBRATO, ANNA",CLUB JOVENTUT BADALONA,51 / 123,30,"41,46"
2024,Liga Regular Único,"TOPUZOVIC, KRISTINA",MOVISTAR ESTUDIANTES,60 / 146,30,"41,1"
2024,Liga Regular Único,"ERJAVEC, KARLA",SPAR GRAN CANARIA,83 / 202,30,"41,09"
2024,Liga Regular Único,"HOLESINSKA, PETRA",HOZONO GLOBAL JAIRIS,32 / 78,29,"41,03"
2024,Liga Regular Único,"MOLLENHAUER, ALEXANDRA JOY",DURÁN MAQUINARIA ENSINO,41 / 100,28,41
2024,Liga Regular Único,"MASSEY, BECKY ERNA",IDK EUSKOTREN,59 / 144,30,"40,97"
2024,Liga Regular Único,"JORIS, INE",OSES CONSTRUCCION,55 / 135,29,"40,74"
2024,Liga Regular Único,"MAWULI, STEPHANIE",CASADEMONT ZARAGOZA,60 / 148,30,"40,54"
2024,Liga Regular Único,"MESTRES RICART, GALA",BAXI FERROL,71 / 178,29,"39,89"
2024,Liga Regular Único,"BUCH ROSELL, ROSO",IDK EUSKOTREN,71 / 178,29,"39,89"
2024,Liga Regular Único,"RAVENTOS ROIG, LAIA",CADI LA SEU,37 / 94,25,"39,36"
2024,Liga Regular Único,"CALDWELL, MAYA DENISE",SPAR GIRONA,27 / 69,19,"39,13"
2024,Liga Regular Único,"IAGUPOVA, ALINA",VALENCIA B.C.,25 / 64,27,"39,06"
2024,Liga Regular Único,"WONE ARANAZ, AIXA",OSES CONSTRUCCION,43 / 112,30,"38,39"
2024,Liga Regular Único,"CONTELL SANCHIS, CLAUDIA",SPAR GRAN CANARIA,75 / 200,30,"37,5"
2024,Liga Regular Único,"COOPER, SAMANTHA EMMA",CELTA  FEMXA ZORKA,70 / 189,29,"37,04"
2024,Liga Regular Único,"PIERA FLO, LAURA",CLUB JOVENTUT BADALONA,42 / 114,30,"36,84"
2024,Liga Regular Único,"MUNGO LANZETTI, JULIETA",OSES CONSTRUCCION,37 / 102,25,"36,27"
2024,Liga Regular Único,"RODRIGUEZ ARRIBAS, LUCIA",OSES CONSTRUCCION,26 / 72,28,"36,11"
2024,Liga Regular Único,"TADIC, MATEA",CELTA  FEMXA ZORKA,46 / 128,30,"35,94"
2024,Liga Regular Único,"CASAS CARRERAS, QUERALT",VALENCIA B.C.,49 / 137,27,"35,77"
2024,Liga Regular Único,"VAN DEN ADEL, NATALIE ISABELLE",KUTXABANK ARASKI,27 / 76,28,"35,53"
2024,Liga Regular Único,"GRETTER, MELISA PAOLA",SPAR GRAN CANARIA,33 / 93,30,"35,48"
2024,Liga Regular Único,"SANTIBAÑEZ HERRERO, INES",CLUB JOVENTUT BADALONA,26 / 80,29,"32,5"
2024,Liga Regular Único,"LAHTINEN, LOTTA-MAJ WILHELMIINA",OSES CONSTRUCCION,37 / 114,23,"32,46"
2024,Liga Regular Único,"CASTEDO POTENTE, ESTHER",DURÁN MAQUINARIA ENSINO,36 / 113,30,"31,86"
2024,Liga Regular Único,"PALMA JORGE, ANA MARIA",CADI LA SEU,25 / 79,29,"31,65"
2024,Liga Regular Único,"GELDOF, SERENA LYNN PETRA",CLUB JOVENTUT BADALONA,22 / 71,28,"30,99"
2024,Liga Regular Único,"FLORES COSTA, LAIA",CASADEMONT ZARAGOZA,15 / 70,24,"21,43"
2024,Liga Regular Único,"MASSEY, BECKY ERNA",IDK EUSKOTREN,59 / 144,30,"40,97"
2024,Liga Regular Único,"JORIS, INE",OSES CONSTRUCCION,55 / 135,29,"40,74"
2024,Liga Regular Único,"MAWULI, STEPHANIE",CASADEMONT ZARAGOZA,60 / 148,30,"40,54"
2024,Liga Regular Único,"MESTRES RICART, GALA",BAXI FERROL,71 / 178,29,"39,89"
