Temporada,Grupo,Jugador,Equipo,Tot,Part,Med
2024,Play-Offs 1/2 Final,"FINGALL, NADIA ANGELIQUE",VALENCIA B.C.,12,4,3
2024,Play-Offs 1/2 Final,"CARTER, ARICA DERRIS",PERFUMERIAS AVENIDA,11,4,"2,75"
2024,Play-Offs 1/2 Final,"MARTIN CARRION, IYANA",PERFUMERIAS AVENIDA,11,4,"2,75"
2024,Play-Offs 1/2 Final,"HEMPE, MERRIT RAMONA",CASADEMONT ZARAGOZA,11,4,"2,75"
2024,Play-Offs 1/2 Final,"LUNDQUIST, KLARA MARIA SUSSANE",SPAR GIRONA,11,4,"2,75"
2024,Play-Offs 1/2 Final,"MATAIX GUILL, ANGELA",BAXI FERROL,5,2,"2,5"
2024,Play-Offs 1/2 Final,"LÓPEZ-SÉNÉCHAL, LOU",HOZONO GLOBAL JAIRIS,5,2,"2,5"
2024,Play-Offs 1/2 Final,"MANÉ, MARIE",CASADEMONT ZARAGOZA,10,4,"2,5"
2024,Play-Offs 1/2 Final,"ROMERO GONZALEZ, LETICIA",VALENCIA B.C.,5,2,"2,5"
2024,Play-Offs 1/2 Final,"TATE, IMANI TY LEAH",SPAR GIRONA,10,4,"2,5"
2024,Play-Offs 1/2 Final,"MELIA, CLAIRE",BAXI FERROL,5,2,"2,5"
2024,Play-Offs 1/2 Final,"DEMBELE, GNERE ALIMA",CLUB JOVENTUT BADALONA,5,2,"2,5"
2024,Play-Offs 1/2 Final,"SANTIBAÑEZ HERRERO, INES",CLUB JOVENTUT BADALONA,5,2,"2,5"
2024,Play-Offs 1/2 Final,"PIERRE LOUIS, VIONISE ARON'S",SPAR GIRONA,9,4,"2,25"
2024,Play-Offs 1/2 Final,"KONE , SIKA",PERFUMERIAS AVENIDA,8,4,2
2024,Play-Offs 1/2 Final,"IAGUPOVA, ALINA",VALENCIA B.C.,3,3,1
2024,Play-Offs 1/2 Final,"JOINER, MOIRA MACY",BAXI FERROL,2,2,1
2024,Play-Offs 1/2 Final,"RIBAS BOSCH, BERTA",SPAR GIRONA,1,1,1
2024,Play-Offs 1/2 Final,"SALVADORES ALVAREZ, ANGELA",MOVISTAR ESTUDIANTES,2,2,1
2024,Play-Offs 1/2 Final,"MILLAN MODIA, BLANCA",BAXI FERROL,2,2,1
2024,Play-Offs 1/2 Final,"NYSTROM, ELLEN ADINA",CASADEMONT ZARAGOZA,3,3,1
2024,Play-Offs 1/2 Final,"JESPERSEN , MARIA STEEN",PERFUMERIAS AVENIDA,3,3,1
2024,Play-Offs 1/2 Final,"FLORES COSTA, LAIA",CASADEMONT ZARAGOZA,4,4,1
2024,Play-Offs 1/2 Final,"TORRENS SALOM, ALBA",VALENCIA B.C.,3,4,"0,75"
2024,Play-Offs 1/2 Final,"FLOREZ GETINO, ALICIA",VALENCIA B.C.,3,4,"0,75"
2024,Play-Offs 1/2 Final,"JANKOVIC, MASA",PERFUMERIAS AVENIDA,3,4,"0,75"
2024,Play-Offs 1/2 Final,"SARAVIA LOGROÑO, PAULA",MOVISTAR ESTUDIANTES,1,2,"0,5"
2024,Play-Offs 1/2 Final,"LEKOVIC, MARIJA",PERFUMERIAS AVENIDA,1,2,"0,5"
2024,Play-Offs 1/2 Final,"ALARCON OTERO, TXELL",HOZONO GLOBAL JAIRIS,1,2,"0,5"
2024,Play-Offs 1/2 Final,"GELDOF, SERENA LYNN PETRA",CLUB JOVENTUT BADALONA,1,2,"0,5"
2024,Play-Offs 1/2 Final,"MESTRES RICART, GALA",BAXI FERROL,1,2,"0,5"
2024,Play-Offs 1/2 Final,"DEMBELE TRAORE, MAMA",VALENCIA B.C.,2,4,"0,5"
2024,Play-Offs 1/2 Final,"IAGUPOVA, ALINA",VALENCIA B.C.,3,3,1
2024,Play-Offs 1/2 Final,"JOINER, MOIRA MACY",BAXI FERROL,2,2,1
2024,Play-Offs 1/2 Final,"RIBAS BOSCH, BERTA",SPAR GIRONA,1,1,1
2024,Play-Offs 1/2 Final,"SALVADORES ALVAREZ, ANGELA",MOVISTAR ESTUDIANTES,2,2,1
2024,Play-Offs 1/2 Final,"MILLAN MODIA, BLANCA",BAXI FERROL,2,2,1
2024,Play-Offs 1/2 Final,"NYSTROM, ELLEN ADINA",CASADEMONT ZARAGOZA,3,3,1
2024,Play-Offs 1/2 Final,"JESPERSEN , MARIA STEEN",PERFUMERIAS AVENIDA,3,3,1
2024,Play-Offs 1/2 Final,"FLORES COSTA, LAIA",CASADEMONT ZARAGOZA,4,4,1
2024,Play-Offs 1/2 Final,"TORRENS SALOM, ALBA",VALENCIA B.C.,3,4,"0,75"
2024,Play-Offs 1/2 Final,"FLOREZ GETINO, ALICIA",VALENCIA B.C.,3,4,"0,75"
2024,Play-Offs 1/2 Final,"JANKOVIC, MASA",PERFUMERIAS AVENIDA,3,4,"0,75"
2024,Play-Offs 1/2 Final,"SARAVIA LOGROÑO, PAULA",MOVISTAR ESTUDIANTES,1,2,"0,5"
2024,Play-Offs 1/2 Final,"LEKOVIC, MARIJA",PERFUMERIAS AVENIDA,1,2,"0,5"
2024,Play-Offs 1/2 Final,"ALARCON OTERO, TXELL",HOZONO GLOBAL JAIRIS,1,2,"0,5"
2024,Play-Offs 1/2 Final,"GELDOF, SERENA LYNN PETRA",CLUB JOVENTUT BADALONA,1,2,"0,5"
2024,Play-Offs 1/2 Final,"MESTRES RICART, GALA",BAXI FERROL,1,2,"0,5"
2024,Play-Offs 1/2 Final,"DEMBELE TRAORE, MAMA",VALENCIA B.C.,2,4,"0,5"
2024,Play-Offs 1/4 Final,"PIERA FLO, LAURA",CLUB JOVENTUT BADALONA,9,2,"4,5"
2024,Play-Offs 1/4 Final,"GRAY, RESHANDA JACQUETA",HOZONO GLOBAL JAIRIS,9,2,"4,5"
2024,Play-Offs 1/4 Final,"GIL COLLADO, LAURA",PERFUMERIAS AVENIDA,8,2,4
2024,Play-Offs 1/4 Final,"ORTIZ VIVES, MARIONA",CASADEMONT ZARAGOZA,8,2,4
2024,Play-Offs 1/4 Final,"FRASER, BRIANNA ASHAKI",CASADEMONT ZARAGOZA,7,2,"3,5"
2024,Play-Offs 1/4 Final,"ALONSO DE ARMIÑO RIAÑO, GRACIA",MOVISTAR ESTUDIANTES,7,2,"3,5"
2024,Play-Offs 1/4 Final,"FINGALL, NADIA ANGELIQUE",VALENCIA B.C.,7,2,"3,5"
2024,Play-Offs 1/4 Final,"LOPEZ RODRIGUEZ, AINHOA",SPAR GIRONA,7,2,"3,5"
