Temporada,Grupo,Jugador,Equipo,Tot,Part,Med
2024,Play-Offs 1/4 Final,"SARAVIA LOGROÑO, PAULA",MOVISTAR ESTUDIANTES,1,2,"0,5"
2024,Play-Offs 1/4 Final,"FINGALL, NADIA ANGELIQUE",VALENCIA B.C.,1,2,"0,5"
2024,Play-Offs 1/4 Final,"JANKOVIC, MASA",PERFUMERIAS AVENIDA,1,2,"0,5"
2024,Liga Regular Único,"COULIBALY, MARIAM ALOU",CLUB JOVENTUT BADALONA,159,28,"5,68"
2024,Liga Regular Único,"MELIA, CLAIRE",BAXI FERROL,149,30,"4,97"
2024,Liga Regular Único,"MUREKATETE, BELLA",CADI LA SEU,110,26,"4,23"
2024,Liga Regular Único,"TADIC, MATEA",CELTA  FEMXA ZORKA,122,30,"4,07"
2024,Liga Regular Único,"GIL COLLADO, LAURA",PERFUMERIAS AVENIDA,119,30,"3,97"
2024,Liga Regular Único,"TATE, IMANI TY LEAH",OSES CONSTRUCCION,63,16,"3,94"
2024,Liga Regular Único,"LISOWA MBAKA, MAXUELLA MARIE D.",KUTXABANK ARASKI,114,29,"3,93"
2024,Liga Regular Único,"HILL, SAMANTHA ELIZABETH HOLLIDAY",KUTXABANK ARASKI,113,30,"3,77"
2024,Liga Regular Único,"MAWULI, STEPHANIE",CASADEMONT ZARAGOZA,111,30,"3,7"
2024,Liga Regular Único,"CAMILION CUCCARO, JUANA",MOVISTAR ESTUDIANTES,108,30,"3,6"
2024,Liga Regular Único,"KONE , SIKA",PERFUMERIAS AVENIDA,107,30,"3,57"
2024,Liga Regular Único,"SALVADORES ALVAREZ, ANGELA",MOVISTAR ESTUDIANTES,106,30,"3,53"
2024,Liga Regular Único,"SORIANO PEREZ, CLAUDIA",DURÁN MAQUINARIA ENSINO,106,30,"3,53"
2024,Liga Regular Único,"JAMES, KAI AFI GNOZI NONI",SPAR GRAN CANARIA,67,19,"3,53"
2024,Liga Regular Único,"PENDANDE MENDES, MARIA DOLORES",IDK EUSKOTREN,105,30,"3,5"
2024,Liga Regular Único,"AYUSO BAGUR, AINA",HOZONO GLOBAL JAIRIS,101,29,"3,48"
2024,Liga Regular Único,"HAIDARA, MAIMOUNA",CELTA  FEMXA ZORKA,104,30,"3,47"
2024,Liga Regular Único,"LUNDQUIST, KLARA MARIA SUSSANE",SPAR GIRONA,101,30,"3,37"
2024,Liga Regular Único,"CONTELL SANCHIS, CLAUDIA",SPAR GRAN CANARIA,97,30,"3,23"
2024,Liga Regular Único,"AGUILAR MOTTA, REGINA",CADI LA SEU,97,30,"3,23"
2024,Liga Regular Único,"BERTSCH, MORGAN QUINN",HOZONO GLOBAL JAIRIS,96,30,"3,2"
2024,Liga Regular Único,"HERMIDA HERRAEZ, MARTA",KUTXABANK ARASKI,91,29,"3,14"
2024,Liga Regular Único,"HOWARD, LAURA RACHEL",DURÁN MAQUINARIA ENSINO,84,27,"3,11"
2024,Liga Regular Único,"BIBBY, CHLOE LOUISE",SPAR GIRONA,93,30,"3,1"
2024,Liga Regular Único,"EZEIGBO, NNEKA CHIZOBA",SPAR GRAN CANARIA,92,30,"3,07"
2024,Liga Regular Único,"TOUSSAINT, DOMINIQUE",SPAR GRAN CANARIA,87,29,3
2024,Liga Regular Único,"ATKINSON, TANAYA MECHELLE",CASADEMONT ZARAGOZA,83,28,"2,96"
