Nombre;Equipo;Partidos;Minutos;Puntos;T2 Anotados;T2 Lanzados;% T2;T3 Anotados;T3 Lanzados;% T3;T1 Anotados;T1 Lanzados;% T1;Reb. Ofensivos;Reb. Defensivos;Rebotes;Asistencias;Robos;Perdidas;Tapones;Tapones Recibidos;Mates;Faltas Cometidas;Faltas Recibidas;Valoracion;% Asist;% Tiro Efectivo;% Tiro Verdadero;GScore;TLR%;Posesiones Anotadas;Posesiones No Anotadas;Floor Percentage;Puntos por Tiro;% Rebotes;% Rebotes Def;% Rebotes Of;% Robos;Toques;Uso;Versatilidad;Win Scores;Eficiencia Ofensiva;Eficiencia Defensiva;Diferencia eficiencia
b'ANDERSON, JOLENE NANCY';['BARÇA CBS'];30.0;33.0;8.27;1.77;3.9;0.45;1.43;4.8;0.3;0.43;0.57;0.76;1.33;4.4;5.73;2.17;1.07;1.43;0.0;0.1;0.03;1.4;0.9;9.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'ARIZTIMUO LOPEZ, ITZIAR';['LOINTEK GERNIKA BIZKAIA'];30.0;19.92;4.6;1.2;2.87;0.42;0.47;1.37;0.34;0.8;1.0;0.8;0.5;2.2;2.7;2.27;0.97;1.73;0.03;0.2;0.0;0.83;1.8;7.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'ARROJO JIMENEZ, MARIA BELEN';['HOZONO GLOBAL JAIRIS'];26.0;25.2;3.65;1.08;2.77;0.39;0.23;1.38;0.17;0.81;0.96;0.84;1.35;3.31;4.65;1.12;1.04;0.69;0.38;0.12;0.0;0.92;1.12;7.35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'ATKINSON, TANAYA MECHELLE';['CASADEMONT ZARAGOZA'];27.0;26.14;8.37;2.41;5.41;0.45;0.48;1.63;0.3;2.11;3.07;0.69;1.0;3.81;4.81;2.41;1.44;1.22;0.11;0.19;0.0;1.07;2.59;12.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'AYUSO BAGUR, AINA';['HOZONO GLOBAL JAIRIS'];30.0;28.04;8.73;2.17;5.67;0.38;0.97;3.47;0.28;1.5;2.2;0.68;1.2;2.8;4.0;3.83;1.47;1.93;0.03;0.3;0.03;2.5;3.37;10.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BAIR, MARGARET CHRISTINE';['CADI LA SEU'];17.0;24.43;12.88;4.53;7.71;0.59;0.47;1.35;0.35;2.41;3.24;0.75;1.29;4.24;5.53;0.94;0.71;1.88;0.59;0.65;0.0;2.94;3.18;14.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BALOGUN, ELIZABETH BUNMI';['EMBUTIDOS PAJARIEL BEMBIBRE PDM'];18.0;26.1;8.83;2.28;5.61;0.41;1.06;3.94;0.27;1.11;1.28;0.87;1.33;3.94;5.28;0.94;0.67;2.17;0.39;0.44;0.0;2.11;1.89;7.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BENTON, ROBIN AALIYAH';['CELTA ZORKA RECALVI'];27.0;18.61;6.37;1.04;2.33;0.44;1.15;3.41;0.34;0.85;1.26;0.68;0.48;1.0;1.48;0.52;0.96;1.04;0.04;0.22;0.0;1.56;1.26;4.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BERGER, GRACE ELEZABETH';['LOINTEK GERNIKA BIZKAIA'];8.0;25.67;9.0;3.62;7.12;0.51;0.12;1.0;0.12;1.38;2.5;0.55;0.5;3.12;3.62;1.62;1.0;1.88;0.0;0.0;0.0;1.38;2.75;9.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BERTSCH, MORGAN QUINN';['SPAR GIRONA'];29.0;21.58;9.45;2.72;5.79;0.47;0.76;1.93;0.39;1.72;2.1;0.82;0.59;2.69;3.28;1.1;0.59;1.83;0.66;0.14;0.0;2.0;2.1;8.72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BETTENCOURT CORREIA, MARIA JOAO';['HOZONO GLOBAL JAIRIS'];30.0;16.18;2.8;0.57;1.9;0.3;0.47;2.17;0.22;0.27;0.33;0.8;0.47;2.0;2.47;1.7;0.8;1.43;0.03;0.13;0.0;1.8;1.0;2.47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BISHOP, ABBY KATE';['HOZONO GLOBAL JAIRIS'];25.0;23.01;7.72;1.96;4.8;0.41;0.84;3.04;0.28;1.28;1.8;0.71;1.04;3.68;4.72;1.64;0.84;1.24;0.08;0.16;0.0;3.04;2.32;7.48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BJORKLUND, ANGELA DEANNE';['LOINTEK GERNIKA BIZKAIA'];9.0;25.18;6.89;1.22;3.33;0.37;1.22;3.33;0.37;0.78;1.0;0.78;0.22;3.0;3.22;2.0;0.44;1.0;0.0;0.0;0.0;2.44;1.22;5.89;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BRADFORD, CRYSTAL ERIN';['LOINTEK GERNIKA BIZKAIA'];14.0;21.06;12.21;3.36;6.64;0.51;1.07;3.79;0.28;2.29;3.07;0.74;1.21;5.36;6.57;1.21;1.36;2.43;0.36;0.14;0.0;1.86;2.93;13.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BREWER, BRITTANY AUTUMN';['KUTXABANK ARASKI'];29.0;20.32;8.79;4.03;7.76;0.52;0.03;0.28;0.12;0.62;1.76;0.35;1.79;2.93;4.72;0.69;0.52;1.83;0.72;0.14;0.0;2.21;1.86;8.17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BRONCANO AVELLANEDA, IRENE';['BARÇA CBS'];13.0;6.5;0.69;0.23;0.23;1.0;0.08;0.92;0.08;0.0;0.0;0.0;0.15;0.92;1.08;0.23;0.15;0.31;0.0;0.0;0.0;0.54;0.15;0.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BROTONS PASCUAL, MONTSERRAT';['CADI LA SEU'];1.0;15.5;3.0;1.0;4.0;0.25;0.0;0.0;0.0;1.0;2.0;0.5;0.0;2.0;2.0;3.0;0.0;2.0;0.0;0.0;0.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"b""BROWN, LEIGHA DON'L""";['CADI LA SEU'];20.0;22.77;10.0;2.25;5.4;0.42;1.1;3.15;0.35;2.2;3.05;0.72;0.4;2.35;2.75;2.3;0.95;2.1;0.1;0.1;0.0;2.25;3.4;9.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BUCH ROSELL, ROSO';['LOINTEK GERNIKA BIZKAIA'];30.0;27.23;10.17;2.63;5.6;0.47;0.93;2.27;0.41;2.1;2.47;0.85;0.47;2.43;2.9;2.1;1.37;1.7;0.0;0.13;0.03;1.3;2.37;11.23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BUENAVIDA ESTEVEZ, ELENA';['VALENCIA B.C.'];25.0;14.19;3.68;0.8;1.4;0.57;0.56;1.72;0.33;0.4;0.48;0.83;0.44;0.36;0.8;1.24;0.64;0.8;0.12;0.0;0.0;2.6;0.72;1.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BURANI, AGOSTINA PAOLA';['KUTXABANK ARASKI'];30.0;19.02;2.9;0.9;2.2;0.41;0.2;0.87;0.23;0.5;1.07;0.47;1.23;2.9;4.13;1.0;0.4;1.23;0.17;0.1;0.0;2.47;1.57;3.93;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CABRERA GONZALEZ, ESTELA';['SPAR GRAN CANARIA'];1.0;0.82;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CAMILION CUCCARO, JUANA';['MOVISTAR ESTUDIANTES'];30.0;19.74;5.67;1.07;3.13;0.34;0.7;2.23;0.31;1.43;1.63;0.88;0.67;2.27;2.93;1.57;0.67;1.27;0.27;0.23;0.0;2.3;1.87;5.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CAMPISANO, SIERRA KATHLEEN';['CADI LA SEU'];30.0;21.57;6.3;1.03;2.43;0.42;1.0;2.9;0.34;1.23;1.57;0.79;0.7;1.67;2.37;0.6;0.5;1.33;0.13;0.1;0.0;1.6;1.3;4.63;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CANELLA RODRIGUEZ, MARTA';['SPAR GIRONA'];21.0;21.58;4.52;1.24;2.57;0.48;0.48;1.62;0.29;0.62;1.1;0.57;0.62;3.62;4.24;2.14;1.29;1.33;0.29;0.0;0.0;1.95;1.33;7.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CARGOL BERGA, AINA';['SPAR GIRONA'];4.0;4.69;0.75;0.0;0.0;0.0;0.25;0.75;0.33;0.0;0.0;0.0;0.0;0.5;0.5;0.25;0.25;0.5;0.0;0.25;0.0;0.25;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CARMONA ALONSO, JUNE';['KUTXABANK ARASKI'];5.0;2.09;0.0;0.0;0.2;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.2;0.0;0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.4;0.0;-0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CARRERA QUINTANA, RAQUEL';['VALENCIA B.C.'];21.0;23.67;9.95;3.43;6.1;0.56;0.57;1.57;0.36;1.38;1.86;0.74;1.14;3.95;5.1;1.52;1.57;0.95;0.9;0.0;0.0;1.14;2.24;15.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CARTER, ARICA DERRIS';['HOZONO GLOBAL JAIRIS'];30.0;28.82;11.53;2.37;4.7;0.5;1.63;4.93;0.33;1.9;2.43;0.78;0.53;2.03;2.57;2.67;1.8;2.23;0.07;0.13;0.0;1.9;2.97;11.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CASAS CARRERAS, QUERALT';['VALENCIA B.C.'];27.0;24.22;7.78;2.52;6.11;0.41;0.56;1.67;0.33;1.07;2.07;0.52;1.11;3.63;4.74;2.59;1.74;1.19;0.11;0.0;0.0;0.52;2.37;11.93;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CASTEDO POTENTE, ESTHER';['DURÁN MAQUINARIA ENSINO'];30.0;24.13;6.77;1.43;3.47;0.41;0.97;3.33;0.29;1.0;1.23;0.81;0.4;1.53;1.93;1.97;1.3;1.17;0.03;0.13;0.0;1.3;1.57;6.47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CASTELLANO ESCOLAR, MAIDER';['KUTXABANK ARASKI'];3.0;0.86;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.33;0.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CONTELL SANCHIS, CLAUDIA';['VALENCIA B.C.'];27.0;12.74;3.81;1.33;3.22;0.41;0.11;0.93;0.12;0.81;1.15;0.71;0.11;1.37;1.48;1.0;0.81;1.22;0.3;0.07;0.0;1.59;1.59;3.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CRUZ LEBRATO, ANNA';['BARÇA CBS'];25.0;25.66;4.96;1.64;5.2;0.32;0.32;1.4;0.23;0.72;1.08;0.67;0.6;3.08;3.68;4.12;0.84;2.28;0.16;0.12;0.04;2.28;2.36;6.56;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DANIEL, DAJAH RENEE';['SPAR GRAN CANARIA'];2.0;17.94;1.0;0.5;1.5;0.33;0.0;0.0;0.0;0.0;1.0;0.0;0.5;3.5;4.0;2.0;0.0;1.0;0.0;0.0;0.0;5.0;0.5;-0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DAVIS, JORI N.';['IDK EUSKOTREN'];12.0;30.84;7.0;2.08;4.83;0.43;0.25;1.25;0.2;2.08;2.75;0.76;0.58;3.75;4.33;3.5;1.25;2.08;0.17;0.25;0.0;2.67;2.75;9.83;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DAVISON, TYRA MARIE';['HOZONO GLOBAL JAIRIS'];3.0;2.97;0.0;0.0;0.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.33;0.0;0.33;0.0;0.0;0.0;0.33;0.0;-0.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DE LA FUENTE DE LA PUENTE, MARTA';['SPAR GRAN CANARIA'];2.0;1.7;1.0;0.5;1.5;0.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DE MIER ESPINA, PAOLA';['MOVISTAR ESTUDIANTES'];4.0;1.78;0.0;0.0;0.25;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.5;0.5;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DE SANTIAGO OTERO, BEGOA';['MOVISTAR ESTUDIANTES'];30.0;16.88;3.87;0.63;1.6;0.4;0.73;2.13;0.34;0.4;0.67;0.6;0.6;1.77;2.37;0.73;0.93;0.67;0.1;0.13;0.0;1.43;0.9;4.17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DELAERE, ANTONIA LAURA A.';['PERFUMERIAS AVENIDA'];30.0;21.68;6.1;1.57;3.43;0.46;0.63;1.77;0.36;1.07;1.17;0.91;0.53;1.57;2.1;1.63;0.8;0.67;0.0;0.23;0.0;1.67;0.8;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DIALLO,  ZAINABE MYRIAM CHRISTELLE';['CASADEMONT ZARAGOZA'];26.0;15.45;6.23;2.73;5.12;0.53;0.0;0.12;0.0;0.77;1.12;0.69;0.85;1.69;2.54;1.15;0.38;1.35;0.04;0.08;0.0;1.58;1.46;6.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DIARRA, MAIMOUNA';['HOZONO GLOBAL JAIRIS'];22.0;16.39;5.68;2.5;4.95;0.5;0.0;0.0;0.0;0.68;1.41;0.48;2.05;2.91;4.95;0.23;0.45;2.0;0.41;0.0;0.05;1.95;1.59;6.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DIAZ CASTELLANO, YURENA';['IDK EUSKOTREN'];8.0;15.21;3.25;0.5;1.5;0.33;0.75;2.12;0.35;0.0;0.0;0.0;0.25;0.75;1.0;1.25;0.5;0.5;0.12;0.0;0.0;1.25;0.38;2.38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DIAZ GOMEZ, ADRIANA';['MOVISTAR ESTUDIANTES'];2.0;2.99;1.5;0.0;0.5;0.0;0.5;0.5;1.0;0.0;0.0;0.0;1.0;0.5;1.5;0.0;0.5;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DJIU MORRO, NOA MARIA';['VALENCIA B.C.'];2.0;4.96;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.5;0.0;-0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DODSON, MAYA ANNE CRISENCIA';['LOINTEK GERNIKA BIZKAIA'];16.0;17.88;5.62;2.31;5.62;0.41;0.06;0.25;0.25;0.81;1.88;0.43;1.38;2.44;3.81;0.56;0.38;1.0;0.69;0.25;0.0;1.06;2.19;6.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DOMINGUEZ FERNANDEZ, SILVIA';['PERFUMERIAS AVENIDA'];18.0;20.56;4.11;0.94;2.22;0.42;0.5;2.22;0.23;0.72;0.89;0.81;0.22;1.28;1.5;3.5;0.44;1.17;0.06;0.06;0.0;1.06;1.44;5.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DOUMBIA, MAMA SIDIKI';['SPAR GIRONA'];5.0;6.38;0.2;0.0;1.4;0.0;0.0;0.2;0.0;0.2;0.8;0.25;0.4;1.4;1.8;0.4;0.2;0.4;0.0;0.0;0.0;1.8;0.4;-1.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DROP, JULIA';['BARÇA CBS'];2.0;23.19;2.0;1.0;4.0;0.25;0.0;2.0;0.0;0.0;0.0;0.0;0.0;4.0;4.0;2.0;1.0;2.5;0.0;0.5;0.0;3.0;1.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'ERAUNCETAMURGIL AYESTARAN, MARIA';['MOVISTAR ESTUDIANTES'];29.0;19.43;6.07;2.24;4.97;0.45;0.1;0.86;0.12;1.28;2.14;0.6;1.28;2.9;4.17;0.9;1.07;1.24;0.38;0.21;0.03;2.31;2.24;6.93;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'ERJAVEC, KARLA';['BARÇA CBS'];30.0;26.57;8.4;2.3;5.67;0.41;0.97;2.33;0.41;0.9;1.2;0.75;0.6;2.4;3.0;2.63;1.03;2.9;0.03;0.23;0.0;2.73;1.33;5.77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
