Minutos (jugador);Minutos (valor);Puntos (jugador);Puntos (valor);T2 Anotados (jugador);T2 Anotados (valor);T2 Lanzados (jugador);T2 Lanzados (valor);% T2 (jugador);% T2 (valor);T3 Anotados (jugador);T3 Anotados (valor);T3 Lanzados (jugador);T3 Lanzados (valor);% T3 (jugador);% T3 (valor);T1 Anotados (jugador);T1 Anotados (valor);T1 Lanzados (jugador);T1 Lanzados (valor);% T1 (jugador);% T1 (valor);Reb. Ofensivos (jugador);Reb. Ofensivos (valor);Reb. Defensivos (jugador);Reb. Defensivos (valor);Rebotes (jugador);Rebotes (valor);Asistencias (jugador);Asistencias (valor);Robos (jugador);Robos (valor);Perdidas (jugador);Perdidas (valor);Tapones (jugador);Tapones (valor);Tapones Recibidos (jugador);Tapones Recibidos (valor);Mates (jugador);Mates (valor);Faltas Cometidas (jugador);Faltas Cometidas (valor);Faltas Recibidas (jugador);Faltas Recibidas (valor);Valoracion (jugador);Valoracion (valor);% Asist (jugador);% Asist (valor);% Tiro Efectivo (jugador);% Tiro Efectivo (valor);% Tiro Verdadero (jugador);% True Shooting (valor);GScore (jugador);GScore (valor);TLR% (jugador);TLR% (valor);Posesiones Anotadas (jugador);Posesiones Anotadas (valor);Posesiones No Anotadas (jugador);Posesiones No Anotadas (valor);Floor Percentage (jugador);Floor Percentage (valor);Puntos por Tiro (jugador);Puntos por Tiro (valor);% Rebotes (jugador);% Rebotes (valor);% Rebotes Def (jugador);% Rebotes Def (valor);% Rebotes Of (jugador);% Rebotes Of (valor);% Robos (jugador);% Robos (valor);Toques (jugador);Toques (valor);Uso (jugador);Uso (valor);Versatilidad (jugador);Versatilidad (valor);Win Scores (jugador);Win Scores (valor);Eficiencia Ofensiva (jugador);Eficiencia Ofensiva (valor);Eficiencia Defensiva (jugador);Eficiencia Defensiva (valor);Diferencia Eficiencia (jugador);Diferencia Eficiencia (valor)
BROWN, LEIGHA DON'L;22.77;CASAS CARRERAS, QUERALT;7.78;MASSEY, BECKY ERNA;2.07;HATAR, BERNADETT;4.59;TUNSTULL, JEWEL JOYCE DIAMNOD;0.46;CAMILION CUCCARO, JUANA;0.7;GULBE, ALEKSA;2.33;AKIR TURGUT, OLCAY;0.31;ROMERO GONZALEZ, LETICIA;1.19;GULBE, ALEKSA;1.6;LAMANA LLOBERA, LAIA;0.78;HOWARD, LAURA RACHEL;0.86;MUHATE PEA, CECILIA;2.6;LOVILLE, JADE KRISTIAN;3.46;OLAETA LARRAURI, ANE;1.5;DE SANTIAGO OTERO, BEGOA;0.93;AGUILAR MOTTA, REGINA;1.53;MENDEZ CAMPS, LAURA;0.13;LOVILLE, JADE KRISTIAN;0.14;DE LA FUENTE DE LA PUENTE, MARTA;0.0;POSPILOV, JULIE;1.93;SORIANO PEREZ, CLAUDIA;1.9;VILARO ARAGONES, ANDREA;7.5;SWARTZ, CAMERON ROSE;0.0;SWARTZ, CAMERON ROSE;0.0;SWARTZ, CAMERON ROSE;0.0;SWARTZ, CAMERON ROSE;0.0;SWARTZ, CAMERON ROSE;0.0;SWARTZ, CAMERON ROSE;0.0;SWARTZ, CAMERON ROSE;0.0;SWARTZ, CAMERON ROSE;0.0;SWARTZ, CAMERON ROSE;0.0;SWARTZ, CAMERON ROSE;0.0;SWARTZ, CAMERON ROSE;0.0;SWARTZ, CAMERON ROSE;0.0;SWARTZ, CAMERON ROSE;0.0;SWARTZ, CAMERON ROSE;0.0;SWARTZ, CAMERON ROSE;0.0;SWARTZ, CAMERON ROSE;0.0;SWARTZ, CAMERON ROSE;0.0;SWARTZ, CAMERON ROSE;0.0;SWARTZ, CAMERON ROSE;0.0;SWARTZ, CAMERON ROSE;0.0
PRINCE, ALEXIS SADE;22.68;BISHOP, ABBY KATE;7.72;FIEBICH, LEONIE;2.07;SORIANO PEREZ, CLAUDIA;4.53;HERNANDEZ ORTIZ, ZOE;0.46;RODRIGUEZ DOMINGUEZ, NATALIA;0.68;BUCH ROSELL, ROSO;2.27;PRINCE, ALEXIS SADE;0.31;GULBE, ALEKSA;1.17;LABUCKIENE, GIEDRE;1.58;HERLIHY, BRIDGET MARGARITA;0.77;DIALLO,  ZAINABE MYRIAM CHRISTELLE;0.85;LABUCKIENE, GIEDRE;2.58;WHALEN, ERIN PATRICIA;3.43;REMENROV, VERONIKA;1.47;LOPEZ RODRIGUEZ, AINHOA;0.93;MAWULI, STEPHANIE;1.52; KONIG, AISLINN CHIA PI;0.13;BERTSCH, MORGAN QUINN;0.14;SWARTZ, CAMERON ROSE;0.0;HOLESINSKA, PETRA;1.93;ROMERO GONZALEZ, LETICIA;1.89;BISHOP, ABBY KATE;7.48;KONE, SIKA;0.0;KONE, SIKA;0.0;KONE, SIKA;0.0;KONE, SIKA;0.0;KONE, SIKA;0.0;KONE, SIKA;0.0;KONE, SIKA;0.0;KONE, SIKA;0.0;KONE, SIKA;0.0;KONE, SIKA;0.0;KONE, SIKA;0.0;KONE, SIKA;0.0;KONE, SIKA;0.0;KONE, SIKA;0.0;KONE, SIKA;0.0;KONE, SIKA;0.0;KONE, SIKA;0.0;KONE, SIKA;0.0;KONE, SIKA;0.0;KONE, SIKA;0.0
TOLO, MARIANNA;22.66;HEMPE, MERRIT RAMONA;7.5;GELDOF, SERENA LYNN PETRA;2.03;PALMA JORGE, ANA MARIA;4.5;SORIANO PEREZ, CLAUDIA;0.46;ALARCON OTERO, TXELL;0.67;CAMILION CUCCARO, JUANA;2.23;TORRENS SALOM, ALBA;0.31;FLORES COSTA, LAIA;1.17;ALNATAS, NAOMIE;1.57;MILLAN MODIA, BLANCA;0.77;GUERRERO ALCANTARA, CAROLINA;0.8;WHALEN, ERIN PATRICIA;2.57;TOUSSAINT, DOMINIQUE;3.42;TOLO, MARIANNA;1.43;SENICAR, MARUSA;0.9;MENDY, MAGALI;1.52;SELLAND, MYAH ALEXANDRA;0.13;PEA JUBANY, LAURA;0.14;TOUSSAINT, DOMINIQUE;0.0;CARTER, ARICA DERRIS;1.9;BALOGUN, ELIZABETH BUNMI;1.89;SORIANO PEREZ, CLAUDIA;7.4;TOUSSAINT, DOMINIQUE;0.0;TOUSSAINT, DOMINIQUE;0.0;TOUSSAINT, DOMINIQUE;0.0;TOUSSAINT, DOMINIQUE;0.0;TOUSSAINT, DOMINIQUE;0.0;TOUSSAINT, DOMINIQUE;0.0;TOUSSAINT, DOMINIQUE;0.0;TOUSSAINT, DOMINIQUE;0.0;TOUSSAINT, DOMINIQUE;0.0;TOUSSAINT, DOMINIQUE;0.0;TOUSSAINT, DOMINIQUE;0.0;TOUSSAINT, DOMINIQUE;0.0;TOUSSAINT, DOMINIQUE;0.0;TOUSSAINT, DOMINIQUE;0.0;TOUSSAINT, DOMINIQUE;0.0;TOUSSAINT, DOMINIQUE;0.0;TOUSSAINT, DOMINIQUE;0.0;TOUSSAINT, DOMINIQUE;0.0;TOUSSAINT, DOMINIQUE;0.0;TOUSSAINT, DOMINIQUE;0.0
SEDA, TAMARA ADELAIDE JOSE CAMACHO;22.61;FLORES COSTA, LAIA;7.5;HERMIDA HERRAEZ, MARTA;2.0;FLORES COSTA, LAIA;4.43;ERAUNCETAMURGIL AYESTARAN, MARIA;0.45;LAHTINEN, LOTTA-MAJ WILHELMIINA;0.67;DOMINGUEZ FERNANDEZ, SILVIA;2.22;CAMILION CUCCARO, JUANA;0.31;GIOMI, LYDIA MORA;1.17;CAMPISANO, SIERRA KATHLEEN;1.57;MAGARITY, REGAN AYLEEN;0.77;MOYA BLANCH, LAIA;0.8;GARRAUD, MARNELLE EMILY;2.54;SENICAR, MARUSA;3.4;PEA JUBANY, LAURA;1.36;TOLO, MARIANNA;0.89;WHALEN, ERIN PATRICIA;1.5;VILARO ARAGONES, ANDREA;0.13;HEMPE, MERRIT RAMONA;0.13;LOPEZ RODRIGUEZ, AINHOA;0.0;FIEBICH, LEONIE;1.9;CAMILION CUCCARO, JUANA;1.87;ARROJO JIMENEZ, MARIA BELEN;7.35;LOPEZ RODRIGUEZ, AINHOA;0.0;LOPEZ RODRIGUEZ, AINHOA;0.0;LOPEZ RODRIGUEZ, AINHOA;0.0;LOPEZ RODRIGUEZ, AINHOA;0.0;LOPEZ RODRIGUEZ, AINHOA;0.0;LOPEZ RODRIGUEZ, AINHOA;0.0;LOPEZ RODRIGUEZ, AINHOA;0.0;LOPEZ RODRIGUEZ, AINHOA;0.0;LOPEZ RODRIGUEZ, AINHOA;0.0;LOPEZ RODRIGUEZ, AINHOA;0.0;LOPEZ RODRIGUEZ, AINHOA;0.0;LOPEZ RODRIGUEZ, AINHOA;0.0;LOPEZ RODRIGUEZ, AINHOA;0.0;LOPEZ RODRIGUEZ, AINHOA;0.0;LOPEZ RODRIGUEZ, AINHOA;0.0;LOPEZ RODRIGUEZ, AINHOA;0.0;LOPEZ RODRIGUEZ, AINHOA;0.0;LOPEZ RODRIGUEZ, AINHOA;0.0;LOPEZ RODRIGUEZ, AINHOA;0.0;LOPEZ RODRIGUEZ, AINHOA;0.0
NELSON, CHELSEA KEIANA;22.35;OTTO, JANNON JAYE;7.45;TORRENS SALOM, ALBA;2.0;FINGALL, NADIA ANGELIQUE;4.37;ANDERSON, JOLENE NANCY;0.45;MATIAS SOEIRO, JOANA CAROLINA;0.67;RODRIGUEZ DOMINGUEZ, NATALIA;2.21;TATE, IMANI TY LEAH;0.31;PRINCE, ALEXIS SADE;1.15;MASSEY, BECKY ERNA;1.57;GERVASINI LACORZANA, AINHOA;0.77;SAMSON, CLEMENTINE;0.8;ALNATAS, NAOMIE;2.54;GIMENO MARTINEZ, VEGA;3.4;TOUSSAINT, DOMINIQUE;1.35;RIVERS, LYDIA MARIE;0.88;MESTRES RICART, GALA;1.47;BUENAVIDA ESTEVEZ, ELENA;0.12;MENDEZ CAMPS, LAURA;0.13;BERTSCH, MORGAN QUINN;0.0;AKIR TURGUT, OLCAY;1.89;SENICAR, MARUSA;1.87;BALOGUN, ELIZABETH BUNMI;7.33;BERTSCH, MORGAN QUINN;0.0;BERTSCH, MORGAN QUINN;0.0;BERTSCH, MORGAN QUINN;0.0;BERTSCH, MORGAN QUINN;0.0;BERTSCH, MORGAN QUINN;0.0;BERTSCH, MORGAN QUINN;0.0;BERTSCH, MORGAN QUINN;0.0;BERTSCH, MORGAN QUINN;0.0;BERTSCH, MORGAN QUINN;0.0;BERTSCH, MORGAN QUINN;0.0;BERTSCH, MORGAN QUINN;0.0;BERTSCH, MORGAN QUINN;0.0;BERTSCH, MORGAN QUINN;0.0;BERTSCH, MORGAN QUINN;0.0;BERTSCH, MORGAN QUINN;0.0;BERTSCH, MORGAN QUINN;0.0;BERTSCH, MORGAN QUINN;0.0;BERTSCH, MORGAN QUINN;0.0;BERTSCH, MORGAN QUINN;0.0;BERTSCH, MORGAN QUINN;0.0
GRADWELL, ISABELLE Z;21.9;MATAIX GUILL, ANGELA;7.43;BISHOP, ABBY KATE;1.96;MENDEZ CAMPS, LAURA;4.37;RAMETTE, ELISE CLAUDINE;0.45;PALMA JORGE, ANA MARIA;0.63;FINGALL, NADIA ANGELIQUE;2.2;RODRIGUEZ DOMINGUEZ, NATALIA;0.31;OTTO, JANNON JAYE;1.14;PRIETO MARTINEZ, ALBA;1.57;LOVILLE, JADE KRISTIAN;0.77;GIMENO MARTINEZ, VEGA;0.77;HEMPE, MERRIT RAMONA;2.53;HERMOSA MONREAL, NEREA;3.33;HILL, SAMANTHA ELIZABETH HOLLIDAY;1.33;BISHOP, ABBY KATE;0.84;GINZO ARANTES, PAULA;1.46;RIVERS, LYDIA MARIE;0.12;DE SANTIAGO OTERO, BEGOA;0.13;MICHELLE MITCHELL, KELSEY;0.0;GONZALEZ DUARTE, LARA;1.87;BREWER, BRITTANY AUTUMN;1.86;MATAIX GUILL, ANGELA;7.33;MICHELLE MITCHELL, KELSEY;0.0;MICHELLE MITCHELL, KELSEY;0.0;MICHELLE MITCHELL, KELSEY;0.0;MICHELLE MITCHELL, KELSEY;0.0;MICHELLE MITCHELL, KELSEY;0.0;MICHELLE MITCHELL, KELSEY;0.0;MICHELLE MITCHELL, KELSEY;0.0;MICHELLE MITCHELL, KELSEY;0.0;MICHELLE MITCHELL, KELSEY;0.0;MICHELLE MITCHELL, KELSEY;0.0;MICHELLE MITCHELL, KELSEY;0.0;MICHELLE MITCHELL, KELSEY;0.0;MICHELLE MITCHELL, KELSEY;0.0;MICHELLE MITCHELL, KELSEY;0.0;MICHELLE MITCHELL, KELSEY;0.0;MICHELLE MITCHELL, KELSEY;0.0;MICHELLE MITCHELL, KELSEY;0.0;MICHELLE MITCHELL, KELSEY;0.0;MICHELLE MITCHELL, KELSEY;0.0;MICHELLE MITCHELL, KELSEY;0.0
LAMANA LLOBERA, LAIA;21.88;FINGALL, NADIA ANGELIQUE;7.33;PRIETO MARTINEZ, ALBA;1.93;PRIETO MARTINEZ, ALBA;4.3;PRIETO MARTINEZ, ALBA;0.45;MASSEY, BILLIE KIM;0.63;PALMA JORGE, ANA MARIA;2.2;JUNIO MBULITO, IRIS;0.3;WESTERIK, LAURA;1.13;PRINCE, ALEXIS SADE;1.55;ANDERSON, JOLENE NANCY;0.76;HORVAT, CHANTEL ANAIS;0.76;OTTO, JANNON JAYE;2.52;GULBE, ALEKSA;3.33;GINZO ARANTES, PAULA;1.33;CRUZ LEBRATO, ANNA;0.84;BETTENCOURT CORREIA, MARIA JOAO;1.43;RAMETTE, ELISE CLAUDINE;0.11;REMBISZEWSKA, AMALIA;0.13;TOURE, LALA;0.0;GRANDE PARDO, CARMEN;1.84;HEMPE, MERRIT RAMONA;1.8;HILL, SAMANTHA ELIZABETH HOLLIDAY;7.33;TOURE, LALA;0.0;TOURE, LALA;0.0;TOURE, LALA;0.0;TOURE, LALA;0.0;TOURE, LALA;0.0;TOURE, LALA;0.0;TOURE, LALA;0.0;TOURE, LALA;0.0;TOURE, LALA;0.0;TOURE, LALA;0.0;TOURE, LALA;0.0;TOURE, LALA;0.0;TOURE, LALA;0.0;TOURE, LALA;0.0;TOURE, LALA;0.0;TOURE, LALA;0.0;TOURE, LALA;0.0;TOURE, LALA;0.0;TOURE, LALA;0.0;TOURE, LALA;0.0
VILARO ARAGONES, ANDREA;21.88;TUNSTULL, JEWEL JOYCE DIAMNOD;7.32;GUERRERO ALCANTARA, CAROLINA;1.9;GULICH, MARIE ISABELLE;4.3;MARTIN TEJEDOR, AINA;0.45;DELAERE, ANTONIA LAURA A.;0.63;MASSEY, BILLIE KIM;2.2;TRAHAN DAVIS, CELESTE;0.3;MATIAS SOEIRO, JOANA CAROLINA;1.13;ROMERO GONZALEZ, LETICIA;1.52;RAMETTE, ELISE CLAUDINE;0.76;GARFELLA BEJAR, ELBA;0.74;RODRIGUEZ MANSO, LEONOR DEL PILAR;2.52;LABUCKIENE, GIEDRE;3.31;FINGALL, NADIA ANGELIQUE;1.27;HERMIDA HERRAEZ, MARTA;0.83;GIL COLLADO, LAURA;1.43;CASAS CARRERAS, QUERALT;0.11;CARTER, ARICA DERRIS;0.13;DOUMBIA, MAMA SIDIKI;0.0;REMBISZEWSKA, AMALIA;1.83;ARIZTIMUO LOPEZ, ITZIAR;1.8;WATTS, STEPHANIE COURTNEY;7.24;DOUMBIA, MAMA SIDIKI;0.0;DOUMBIA, MAMA SIDIKI;0.0;DOUMBIA, MAMA SIDIKI;0.0;DOUMBIA, MAMA SIDIKI;0.0;DOUMBIA, MAMA SIDIKI;0.0;DOUMBIA, MAMA SIDIKI;0.0;DOUMBIA, MAMA SIDIKI;0.0;DOUMBIA, MAMA SIDIKI;0.0;DOUMBIA, MAMA SIDIKI;0.0;DOUMBIA, MAMA SIDIKI;0.0;DOUMBIA, MAMA SIDIKI;0.0;DOUMBIA, MAMA SIDIKI;0.0;DOUMBIA, MAMA SIDIKI;0.0;DOUMBIA, MAMA SIDIKI;0.0;DOUMBIA, MAMA SIDIKI;0.0;DOUMBIA, MAMA SIDIKI;0.0;DOUMBIA, MAMA SIDIKI;0.0;DOUMBIA, MAMA SIDIKI;0.0;DOUMBIA, MAMA SIDIKI;0.0;DOUMBIA, MAMA SIDIKI;0.0
MILAPIE, MARIE MICHELLE;21.85;AGUILAR MOTTA, REGINA;7.07;LABUCKIENE, GIEDRE;1.88;MASSEY, BECKY ERNA;4.27;ALNATAS, NAOMIE;0.45;RAKOVIC, KRISTINA;0.61;OUVIA MODREGO, CRISTINA;2.18;GOMES DA SILVA, SOFIA CAROLINA;0.3;BALOGUN, ELIZABETH BUNMI;1.11;MENDEZ CAMPS, LAURA;1.5;FEQUIERE, JESSICA;0.76;ALONSO DE ARMIO RIAO, GRACIA;0.73;SENICAR, MARUSA;2.5;FEQUIERE, JESSICA;3.3;LOVILLE, JADE KRISTIAN;1.25;MAWULI, STEPHANIE;0.83;ANDERSON, JOLENE NANCY;1.43;AKIR TURGUT, OLCAY;0.11;FINGALL, NADIA ANGELIQUE;0.13;CABRERA GONZALEZ, ESTELA;0.0;LOPEZ RODRIGUEZ, AINHOA;1.83;GULICH, MARIE ISABELLE;1.78;MADERA, SARA;7.17;CARGOL BERGA, AINA;0.0;CARGOL BERGA, AINA;0.0;CARGOL BERGA, AINA;0.0;CARGOL BERGA, AINA;0.0;CARGOL BERGA, AINA;0.0;CARGOL BERGA, AINA;0.0;CARGOL BERGA, AINA;0.0;CARGOL BERGA, AINA;0.0;CARGOL BERGA, AINA;0.0;CARGOL BERGA, AINA;0.0;CARGOL BERGA, AINA;0.0;CARGOL BERGA, AINA;0.0;CARGOL BERGA, AINA;0.0;CARGOL BERGA, AINA;0.0;CARGOL BERGA, AINA;0.0;CARGOL BERGA, AINA;0.0;CARGOL BERGA, AINA;0.0;CARGOL BERGA, AINA;0.0;CARGOL BERGA, AINA;0.0;CARGOL BERGA, AINA;0.0
TRAHAN DAVIS, CELESTE;21.75;SORIANO PEREZ, CLAUDIA;7.03;HORVAT, CHANTEL ANAIS;1.88;WHALEN, ERIN PATRICIA;4.2;MILLAN MODIA, BLANCA;0.45;JUNIO MBULITO, IRIS;0.61;BETTENCOURT CORREIA, MARIA JOAO;2.17;MATAIX GUILL, ANGELA;0.3;GOMES DA SILVA, SOFIA CAROLINA;1.1;FLORES COSTA, LAIA;1.5;GULICH, MARIE ISABELLE;0.76;MADERA, SARA;0.73;POSPILOV, JULIE;2.5;TORRENS SALOM, ALBA;3.3;GUERRERO ALCANTARA, CAROLINA;1.25;HERLIHY, BRIDGET MARGARITA;0.83;GIOMI, LYDIA MORA;1.43;ATKINSON, TANAYA MECHELLE;0.11;LAMANA LLOBERA, LAIA;0.13;CARGOL BERGA, AINA;0.0;GELDOF, SERENA LYNN PETRA;1.83;WHALEN, ERIN PATRICIA;1.77;ALARCON OTERO, TXELL;7.11;LABUCKIENE, GIEDRE;0.0;LABUCKIENE, GIEDRE;0.0;LABUCKIENE, GIEDRE;0.0;LABUCKIENE, GIEDRE;0.0;LABUCKIENE, GIEDRE;0.0;LABUCKIENE, GIEDRE;0.0;LABUCKIENE, GIEDRE;0.0;LABUCKIENE, GIEDRE;0.0;LABUCKIENE, GIEDRE;0.0;LABUCKIENE, GIEDRE;0.0;LABUCKIENE, GIEDRE;0.0;LABUCKIENE, GIEDRE;0.0;LABUCKIENE, GIEDRE;0.0;LABUCKIENE, GIEDRE;0.0;LABUCKIENE, GIEDRE;0.0;LABUCKIENE, GIEDRE;0.0;LABUCKIENE, GIEDRE;0.0;LABUCKIENE, GIEDRE;0.0;LABUCKIENE, GIEDRE;0.0;LABUCKIENE, GIEDRE;0.0
DELAERE, ANTONIA LAURA A.;21.68;HOLESINSKA, PETRA;6.86;ALNATAS, NAOMIE;1.82;WATTS, STEPHANIE COURTNEY;4.19;ATKINSON, TANAYA MECHELLE;0.45;FINGALL, NADIA ANGELIQUE;0.6;DE SANTIAGO OTERO, BEGOA;2.13;GRANDE PARDO, CARMEN;0.3;DELAERE, ANTONIA LAURA A.;1.07;SAMSON, CLEMENTINE;1.5;VILARO ARAGONES, ANDREA;0.75;LABUCKIENE, GIEDRE;0.73;SELLAND, MYAH ALEXANDRA;2.47;BERTSCH, MORGAN QUINN;3.28;BUENAVIDA ESTEVEZ, ELENA;1.24;GIOMI, LYDIA MORA;0.83;HEMPE, MERRIT RAMONA;1.4;DE SANTIAGO OTERO, BEGOA;0.1;MOYA BLANCH, LAIA;0.13;LABUCKIENE, GIEDRE;0.0;LABUCKIENE, GIEDRE;1.81;MASSEY, BILLIE KIM;1.77;AGUILAR MOTTA, REGINA;7.03;CANELLA RODRIGUEZ, MARTA;0.0;CANELLA RODRIGUEZ, MARTA;0.0;CANELLA RODRIGUEZ, MARTA;0.0;CANELLA RODRIGUEZ, MARTA;0.0;CANELLA RODRIGUEZ, MARTA;0.0;CANELLA RODRIGUEZ, MARTA;0.0;CANELLA RODRIGUEZ, MARTA;0.0;CANELLA RODRIGUEZ, MARTA;0.0;CANELLA RODRIGUEZ, MARTA;0.0;CANELLA RODRIGUEZ, MARTA;0.0;CANELLA RODRIGUEZ, MARTA;0.0;CANELLA RODRIGUEZ, MARTA;0.0;CANELLA RODRIGUEZ, MARTA;0.0;CANELLA RODRIGUEZ, MARTA;0.0;CANELLA RODRIGUEZ, MARTA;0.0;CANELLA RODRIGUEZ, MARTA;0.0;CANELLA RODRIGUEZ, MARTA;0.0;CANELLA RODRIGUEZ, MARTA;0.0;CANELLA RODRIGUEZ, MARTA;0.0;CANELLA RODRIGUEZ, MARTA;0.0
SENOSIAIN VERGARACHEA, ANNE;21.62;ROMERO GONZALEZ, LETICIA;6.85;ANDERSON, JOLENE NANCY;1.77;ALNATAS, NAOMIE;4.07;RODRIGUEZ ARRIBAS, LUCIA;0.45;LAMANA LLOBERA, LAIA;0.6;SORIANO PEREZ, CLAUDIA;2.1;MENDEZ CAMPS, LAURA;0.3;GRETTER, MELISA PAOLA;1.07;ESPAA ALMENDRO, MARIA;1.47;LAHTINEN, LOTTA-MAJ WILHELMIINA;0.75;RODRIGUEZ MANSO, LEONOR DEL PILAR;0.72;DODSON, MAYA ANNE CRISENCIA;2.44;HATAR, BERNADETT;3.24; KONIG, AISLINN CHIA PI;1.2;MENDEZ CAMPS, LAURA;0.83;MASSEY, BECKY ERNA;1.4;PRIETO MARTINEZ, ALBA;0.1;AGUILAR MOTTA, REGINA;0.13;YGUERAVIDE VIANA, SANDRA;0.0;BETTENCOURT CORREIA, MARIA JOAO;1.8;GRETTER, MELISA PAOLA;1.77;ARIZTIMUO LOPEZ, ITZIAR;7.03;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0
CANELLA RODRIGUEZ, MARTA;21.58;CASTEDO POTENTE, ESTHER;6.77;FLORES COSTA, LAIA;1.77;HORVAT, CHANTEL ANAIS;4.0;BENTON, ROBIN AALIYAH;0.44;OLAETA LARRAURI, ANE;0.6;ORTIZ VIVES, MARIONA;2.07;ANDERSON, JOLENE NANCY;0.3;MASSEY, BECKY ERNA;1.07;SENICAR, MARUSA;1.47;BAIR, MARGARET CHRISTINE;0.75;KALIN, MARIANNE FANNY;0.7;SOLER RAMI, JLIA;2.43;RODRIGUEZ MANSO, LEONOR DEL PILAR;3.24;GIMENO MARTINEZ, VEGA;1.17;HATAR, BERNADETT;0.82;GOMES DA SILVA, SOFIA CAROLINA;1.4;HILL, SAMANTHA ELIZABETH HOLLIDAY;0.1;BETTENCOURT CORREIA, MARIA JOAO;0.13;CANELLA RODRIGUEZ, MARTA;0.0;YGUERAVIDE VIANA, SANDRA;1.78;LAMANA LLOBERA, LAIA;1.77;ERAUNCETAMURGIL AYESTARAN, MARIA;6.93;TOLO, MARIANNA;0.0;TOLO, MARIANNA;0.0;TOLO, MARIANNA;0.0;TOLO, MARIANNA;0.0;TOLO, MARIANNA;0.0;TOLO, MARIANNA;0.0;TOLO, MARIANNA;0.0;TOLO, MARIANNA;0.0;TOLO, MARIANNA;0.0;TOLO, MARIANNA;0.0;TOLO, MARIANNA;0.0;TOLO, MARIANNA;0.0;TOLO, MARIANNA;0.0;TOLO, MARIANNA;0.0;TOLO, MARIANNA;0.0;TOLO, MARIANNA;0.0;TOLO, MARIANNA;0.0;TOLO, MARIANNA;0.0;TOLO, MARIANNA;0.0;TOLO, MARIANNA;0.0
BERTSCH, MORGAN QUINN;21.58;MASSEY, BECKY ERNA;6.6;SELLAND, MYAH ALEXANDRA;1.73;GELDOF, SERENA LYNN PETRA;4.0;LOVILLE, JADE KRISTIAN;0.43;GRANDE PARDO, CARMEN;0.6;JUNIO MBULITO, IRIS;2.04;WHITTLE, MARENA JOSEPHINE;0.3;CASAS CARRERAS, QUERALT;1.07;OTTO, JANNON JAYE;1.45;MAWULI, STEPHANIE;0.75;CAMPISANO, SIERRA KATHLEEN;0.7;BUCH ROSELL, ROSO;2.43;VILARO ARAGONES, ANDREA;3.23;MILLAN MODIA, BLANCA;1.15;CONTELL SANCHIS, CLAUDIA;0.81;OTTO, JANNON JAYE;1.38;TRAHAN DAVIS, CELESTE;0.1;BUCH ROSELL, ROSO;0.13;PARRA, FAUSTINE LAURE CLEMENCE;0.0;MAWULI, STEPHANIE;1.76;SOLER RAMI, JLIA;1.76;MILAPIE, MARIE MICHELLE;6.7;PARRA, FAUSTINE LAURE CLEMENCE;0.0;PARRA, FAUSTINE LAURE CLEMENCE;0.0;PARRA, FAUSTINE LAURE CLEMENCE;0.0;PARRA, FAUSTINE LAURE CLEMENCE;0.0;PARRA, FAUSTINE LAURE CLEMENCE;0.0;PARRA, FAUSTINE LAURE CLEMENCE;0.0;PARRA, FAUSTINE LAURE CLEMENCE;0.0;PARRA, FAUSTINE LAURE CLEMENCE;0.0;PARRA, FAUSTINE LAURE CLEMENCE;0.0;PARRA, FAUSTINE LAURE CLEMENCE;0.0;PARRA, FAUSTINE LAURE CLEMENCE;0.0;PARRA, FAUSTINE LAURE CLEMENCE;0.0;PARRA, FAUSTINE LAURE CLEMENCE;0.0;PARRA, FAUSTINE LAURE CLEMENCE;0.0;PARRA, FAUSTINE LAURE CLEMENCE;0.0;PARRA, FAUSTINE LAURE CLEMENCE;0.0;PARRA, FAUSTINE LAURE CLEMENCE;0.0;PARRA, FAUSTINE LAURE CLEMENCE;0.0;PARRA, FAUSTINE LAURE CLEMENCE;0.0;PARRA, FAUSTINE LAURE CLEMENCE;0.0
