Minutos (jugador);Minutos (valor);Puntos (jugador);Puntos (valor);T2 Anotados (jugador);T2 Anotados (valor);T2 Lanzados (jugador);T2 Lanzados (valor);% T2 (jugador);% T2 (valor);T3 Anotados (jugador);T3 Anotados (valor);T3 Lanzados (jugador);T3 Lanzados (valor);% T3 (jugador);% T3 (valor);T1 Anotados (jugador);T1 Anotados (valor);T1 Lanzados (jugador);T1 Lanzados (valor);% T1 (jugador);% T1 (valor);Reb. Ofensivos (jugador);Reb. Ofensivos (valor);Reb. Defensivos (jugador);Reb. Defensivos (valor);Rebotes (jugador);Rebotes (valor);Asistencias (jugador);Asistencias (valor);Robos (jugador);Robos (valor);Perdidas (jugador);Perdidas (valor);Tapones (jugador);Tapones (valor);Tapones Recibidos (jugador);Tapones Recibidos (valor);Mates (jugador);Mates (valor);Faltas Cometidas (jugador);Faltas Cometidas (valor);Faltas Recibidas (jugador);Faltas Recibidas (valor);Valoracion (jugador);Valoracion (valor);% Asist (jugador);% Asist (valor);% Tiro Efectivo (jugador);% Tiro Efectivo (valor);% Tiro Verdadero (jugador);% True Shooting (valor);GScore (jugador);GScore (valor);TLR% (jugador);TLR% (valor);Posesiones Anotadas (jugador);Posesiones Anotadas (valor);Posesiones No Anotadas (jugador);Posesiones No Anotadas (valor);Floor Percentage (jugador);Floor Percentage (valor);Puntos por Tiro (jugador);Puntos por Tiro (valor);% Rebotes (jugador);% Rebotes (valor);% Rebotes Def (jugador);% Rebotes Def (valor);% Rebotes Of (jugador);% Rebotes Of (valor);% Robos (jugador);% Robos (valor);Toques (jugador);Toques (valor);Uso (jugador);Uso (valor);Versatilidad (jugador);Versatilidad (valor);Win Scores (jugador);Win Scores (valor);Eficiencia Ofensiva (jugador);Eficiencia Ofensiva (valor);Eficiencia Defensiva (jugador);Eficiencia Defensiva (valor);Diferencia Eficiencia (jugador);Diferencia Eficiencia (valor)
PEREZ TORRES, TANIA;24.73;CABRERA ARGUELLO, PATRICIA;8.27;PEREZ TORRES, TANIA;2.23;MARKOVIC, NEVENA;4.96;STANACEV, ALEKSANDRA;0.47;MONTOLIU MATIAS, MARTA;0.58;DOMINGUEZ FERNANDEZ, SILVIA;2.08;OCETE CASTILLO, GABRIELA;0.31;VANDERWAL, RACHAEL  ANN;1.27;SUAREZ UTRERO, ANA MARIA;1.73;MOLINA PRADOS MARTIN BURO, JUANA MARIA;0.76;RODRIGUEZ MANSO, LEONOR DEL PILAR;0.96;BUCH ROSELL, ROSO;2.69;ORTIZ VIVES, MARIONA;3.75;CHUMILLAS PERIS, BERTA;1.28;ABALDE DIAZ, TAMARA;0.88;KESANEN, VILMA EMILIA;1.84;MIELOSZYNSKA-ZWOLAK, DARIA;0.15;RODRIGUEZ MANSO, LEONOR DEL PILAR;0.19;MANIVESA DOPICO, MARTA;0.0;DAVIS, CHELSEA MARIA;2.16;ORTIZ VIVES, MARIONA;2.04;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;7.92;MANIVESA DOPICO, MARTA;0.0;MANIVESA DOPICO, MARTA;0.0;MANIVESA DOPICO, MARTA;0.0;MANIVESA DOPICO, MARTA;0.0;MANIVESA DOPICO, MARTA;0.0;MANIVESA DOPICO, MARTA;0.0;MANIVESA DOPICO, MARTA;0.0;MANIVESA DOPICO, MARTA;0.0;MANIVESA DOPICO, MARTA;0.0;MANIVESA DOPICO, MARTA;0.0;MANIVESA DOPICO, MARTA;0.0;MANIVESA DOPICO, MARTA;0.0;MANIVESA DOPICO, MARTA;0.0;MANIVESA DOPICO, MARTA;0.0;MANIVESA DOPICO, MARTA;0.0;MANIVESA DOPICO, MARTA;0.0;MANIVESA DOPICO, MARTA;0.0;MANIVESA DOPICO, MARTA;0.0;MANIVESA DOPICO, MARTA;0.0;MANIVESA DOPICO, MARTA;0.0
ESTEBAS ARMAS, PAULA;24.69;ESTEBAS ARMAS, PAULA;8.19;VAN DEN ADEL, NATALIE ISABELLE;2.19;LIEPKALNE, DITA;4.92;QUEVEDO CAIZARES, LAURA;0.47;BAHI BLANQUERA, GEORGINA;0.58;MARKOVIC, NEVENA;2.04;SUAREZ UTRERO, ANA MARIA;0.31;KNEZEVIC, ADRIJANA;1.23;EVERS, EMILY ANN;1.68;SVITLICA, DRAGANA;0.76;ORTIZ VIVES, MARIONA;0.96;VAN DEN ADEL, NATALIE ISABELLE;2.65;GIMENO MARTINEZ, VEGA;3.69;VILARO ARAGONES, ANDREA;1.24;ESPARCIA OMEDAS, CAROLINA;0.88;ELONU, ADAORA NNENNA;1.84;VAN DEN ADEL, NATALIE ISABELLE;0.15;ARREGUI IBARGUREN, GARAZI;0.19;ELONU, ADAORA NNENNA;0.0;VANDERWAL, RACHAEL  ANN;2.15;LUCAS, ITALEE MALINA;2.0;MOLINA PRADOS MARTIN BURO, JUANA MARIA;7.73;ELONU, ADAORA NNENNA;0.0;ELONU, ADAORA NNENNA;0.0;ELONU, ADAORA NNENNA;0.0;ELONU, ADAORA NNENNA;0.0;ELONU, ADAORA NNENNA;0.0;ELONU, ADAORA NNENNA;0.0;ELONU, ADAORA NNENNA;0.0;ELONU, ADAORA NNENNA;0.0;ELONU, ADAORA NNENNA;0.0;ELONU, ADAORA NNENNA;0.0;ELONU, ADAORA NNENNA;0.0;ELONU, ADAORA NNENNA;0.0;ELONU, ADAORA NNENNA;0.0;ELONU, ADAORA NNENNA;0.0;ELONU, ADAORA NNENNA;0.0;ELONU, ADAORA NNENNA;0.0;ELONU, ADAORA NNENNA;0.0;ELONU, ADAORA NNENNA;0.0;ELONU, ADAORA NNENNA;0.0;ELONU, ADAORA NNENNA;0.0
O'REILLY, ORLA;24.49;ARROJO JIMENEZ, MARIA BELEN;8.08;MIELOSZYNSKA-ZWOLAK, DARIA;2.15;HERRERA BOXO, LAURA;4.81;MARKOVIC, NEVENA;0.47;SPANOU, ARTEMIS;0.56;TUDANCA ACEDO, MARTA;1.96;VAN DEN ADEL, NATALIE ISABELLE;0.31;MARKOVIC, NEVENA;1.15;KNEZEVIC, ADRIJANA;1.65;KNIGHT, LESLIE FAYE;0.76;VILARO ARAGONES, ANDREA;0.94;KNIGHT, LESLIE FAYE;2.65;MIELOSZYNSKA-ZWOLAK, DARIA;3.65;GIDDEN, VANESSA NICOLE;1.24;CHUMILLAS PERIS, BERTA;0.88;TINEO HERNANDEZ, BLANCA CELIA;1.83;QUEVEDO CAIZARES, LAURA;0.15;FERRARI CALABRO, PAOLA ANDREA;0.19;LIZUNDIA AROCENA, IZARO;0.0;GASTAMINZA GANUZA, AMAYA;2.12;KNEZEVIC, ADRIJANA;1.92;DAVIS, CHELSEA MARIA;7.72;LIZUNDIA AROCENA, IZARO;0.0;LIZUNDIA AROCENA, IZARO;0.0;LIZUNDIA AROCENA, IZARO;0.0;LIZUNDIA AROCENA, IZARO;0.0;LIZUNDIA AROCENA, IZARO;0.0;LIZUNDIA AROCENA, IZARO;0.0;LIZUNDIA AROCENA, IZARO;0.0;LIZUNDIA AROCENA, IZARO;0.0;LIZUNDIA AROCENA, IZARO;0.0;LIZUNDIA AROCENA, IZARO;0.0;LIZUNDIA AROCENA, IZARO;0.0;LIZUNDIA AROCENA, IZARO;0.0;LIZUNDIA AROCENA, IZARO;0.0;LIZUNDIA AROCENA, IZARO;0.0;LIZUNDIA AROCENA, IZARO;0.0;LIZUNDIA AROCENA, IZARO;0.0;LIZUNDIA AROCENA, IZARO;0.0;LIZUNDIA AROCENA, IZARO;0.0;LIZUNDIA AROCENA, IZARO;0.0;LIZUNDIA AROCENA, IZARO;0.0
EDWARDS, ARIEL JOY;24.49;PEREZ TORRES, TANIA;8.05;BUCH ROSELL, ROSO;2.12;MIELOSZYNSKA-ZWOLAK, DARIA;4.8;KNEZEVIC, ADRIJANA;0.47;BRAVARD, CIERRA  NICHOLE;0.56;URIA OLAIZOLA, NAROA;1.9;SIMPSON, EILIDH LAURA;0.31;VILARO ARAGONES, ANDREA;1.12;VANDERWAL, RACHAEL  ANN;1.62;ERAUNCETAMURGIL AYESTARAN, MARIA;0.75;GIMENO MARTINEZ, VEGA;0.92;EDWARDS, ARIEL JOY;2.65;STEJSKALOVA, MICHAELA;3.54;ABALDE DIAZ, TAMARA;1.23;MARKOVIC, NEVENA;0.88;PINA TOLOSA, MARIA;1.82;MONTOLIU MATIAS, MARTA;0.15;LO SYLLA, NOGAYE;0.19;JODAR PORTAS, ANNA;0.0;ARROJO JIMENEZ, MARIA BELEN;2.12;SANCHEZ MARRUFO, BEATRIZ;1.88;ORTIZ VIVES, MARIONA;7.42;JODAR PORTAS, ANNA;0.0;JODAR PORTAS, ANNA;0.0;JODAR PORTAS, ANNA;0.0;JODAR PORTAS, ANNA;0.0;JODAR PORTAS, ANNA;0.0;JODAR PORTAS, ANNA;0.0;JODAR PORTAS, ANNA;0.0;JODAR PORTAS, ANNA;0.0;JODAR PORTAS, ANNA;0.0;JODAR PORTAS, ANNA;0.0;JODAR PORTAS, ANNA;0.0;JODAR PORTAS, ANNA;0.0;JODAR PORTAS, ANNA;0.0;JODAR PORTAS, ANNA;0.0;JODAR PORTAS, ANNA;0.0;JODAR PORTAS, ANNA;0.0;JODAR PORTAS, ANNA;0.0;JODAR PORTAS, ANNA;0.0;JODAR PORTAS, ANNA;0.0;JODAR PORTAS, ANNA;0.0
LEARY, SHAKEYA;24.2;DAVIS, CHELSEA MARIA;7.84;LIEPKALNE, DITA;2.12;BAHI BLANQUERA, GEORGINA;4.77;ALIAGA ROMERO, LAURA;0.46;PEREZ TORRES, TANIA;0.55;EDWARDS, ARIEL JOY;1.88;BETTENCOURT CORREIA, MARIA JOAO;0.3;CHUMILLAS PERIS, BERTA;1.12;VILARO ARAGONES, ANDREA;1.59;FORASTE GALOBARDES, MIRIAM;0.75;BAHI BLANQUERA, GEORGINA;0.92;ROYO TORRES, MARIA ESTELA;2.54;OCETE CASTILLO, GABRIELA;3.46;SANCHEZ MARRUFO, BEATRIZ;1.23;BUCH ROSELL, ROSO;0.88;O'REILLY, ORLA;1.81;MARKOVIC, MARINA;0.15;ROMEO, NICOLE ELAINE;0.18;COMELLA PONS, PILAR;0.0;VEGA REBORA, GISELA VERONICA;2.12;LLORENTE, VICTORIA;1.88;KUKTIENE, VITA;7.35;COMELLA PONS, PILAR;0.0;COMELLA PONS, PILAR;0.0;COMELLA PONS, PILAR;0.0;COMELLA PONS, PILAR;0.0;COMELLA PONS, PILAR;0.0;COMELLA PONS, PILAR;0.0;COMELLA PONS, PILAR;0.0;COMELLA PONS, PILAR;0.0;COMELLA PONS, PILAR;0.0;COMELLA PONS, PILAR;0.0;COMELLA PONS, PILAR;0.0;COMELLA PONS, PILAR;0.0;COMELLA PONS, PILAR;0.0;COMELLA PONS, PILAR;0.0;COMELLA PONS, PILAR;0.0;COMELLA PONS, PILAR;0.0;COMELLA PONS, PILAR;0.0;COMELLA PONS, PILAR;0.0;COMELLA PONS, PILAR;0.0;COMELLA PONS, PILAR;0.0
LUCAS, ITALEE MALINA;24.14;JORDANA BOFILL, NOEMI;7.62;VANDERWAL, RACHAEL  ANN;2.12;BEGIC, ANA MARIJA;4.65;MONTENEGRO SANTANA, RITA ESTHER;0.46;MARKOVIC, NEVENA;0.54;ESPARCIA OMEDAS, CAROLINA;1.88;GOMES DA SILVA, SOFIA CAROLINA;0.3;VITOLA, KRISTINE;1.08;ORTIZ VIVES, MARIONA;1.54;THIAM, OUMOUL  KHAIRY;0.75;BOGICEVIC, NINA;0.88;O'REILLY, ORLA;2.52;BOGICEVIC, NINA;3.24;DAVYDOVA, MARIA MARGARITA;1.23;EVERS, EMILY ANN;0.88;VUKOJE, JOVANA;1.81;EDWARDS, ARIEL JOY;0.15;GARCIA URLEZAGA, IZASKUN;0.18;CUIA LOPEZ, PAULA;0.0;ROMEO, NICOLE ELAINE;2.12;STEWART, AZANIA JOCELYN DINAH;1.77;ROSS, ADRIANNE NICOLE;7.3;CUIA LOPEZ, PAULA;0.0;CUIA LOPEZ, PAULA;0.0;CUIA LOPEZ, PAULA;0.0;CUIA LOPEZ, PAULA;0.0;CUIA LOPEZ, PAULA;0.0;CUIA LOPEZ, PAULA;0.0;CUIA LOPEZ, PAULA;0.0;CUIA LOPEZ, PAULA;0.0;CUIA LOPEZ, PAULA;0.0;CUIA LOPEZ, PAULA;0.0;CUIA LOPEZ, PAULA;0.0;CUIA LOPEZ, PAULA;0.0;CUIA LOPEZ, PAULA;0.0;CUIA LOPEZ, PAULA;0.0;CUIA LOPEZ, PAULA;0.0;CUIA LOPEZ, PAULA;0.0;CUIA LOPEZ, PAULA;0.0;CUIA LOPEZ, PAULA;0.0;CUIA LOPEZ, PAULA;0.0;CUIA LOPEZ, PAULA;0.0
KNEZEVIC, ADRIJANA;24.07;LIEPKALNE, DITA;7.62;ORTIZ VIVES, MARIONA;2.08;GIMENO MARTINEZ, VEGA;4.54;ARROJO JIMENEZ, MARIA BELEN;0.46;TUDANCA ACEDO, MARTA;0.52;MINGO, TAYLER MICHELLE;1.84;VUKOJE, JOVANA;0.3;PIKCIUTE, LINA;1.08;TUDANCA ACEDO, MARTA;1.52;SPANOU, ARTEMIS;0.75;PEREZ TORRES, TANIA;0.86;DOMINGUEZ FERNANDEZ, SILVIA;2.5;MARGINEAN, GABRIELA;3.23;BEGIC, ANA MARIJA;1.22;GARCIA URLEZAGA, IZASKUN;0.86;GEMELOS, JACQUELINE ANN;1.8;SILVA SERRANO, ROSELIS CAROLINA;0.13;ROSS, ADRIANNE NICOLE;0.17;MONTALVO PRADA, MARIA;0.0;AMUKAMARA, PROMISE ONYEKA;2.12;STANACEV, ALEKSANDRA;1.77;VITOLA, KRISTINE;7.27;MONTALVO PRADA, MARIA;0.0;MONTALVO PRADA, MARIA;0.0;MONTALVO PRADA, MARIA;0.0;MONTALVO PRADA, MARIA;0.0;MONTALVO PRADA, MARIA;0.0;MONTALVO PRADA, MARIA;0.0;MONTALVO PRADA, MARIA;0.0;MONTALVO PRADA, MARIA;0.0;MONTALVO PRADA, MARIA;0.0;MONTALVO PRADA, MARIA;0.0;MONTALVO PRADA, MARIA;0.0;MONTALVO PRADA, MARIA;0.0;MONTALVO PRADA, MARIA;0.0;MONTALVO PRADA, MARIA;0.0;MONTALVO PRADA, MARIA;0.0;MONTALVO PRADA, MARIA;0.0;MONTALVO PRADA, MARIA;0.0;MONTALVO PRADA, MARIA;0.0;MONTALVO PRADA, MARIA;0.0;MONTALVO PRADA, MARIA;0.0
MARGINEAN, GABRIELA;23.54;AMUKAMARA, PROMISE ONYEKA;7.62;ESTEBAS ARMAS, PAULA;2.08;STEWART, AZANIA JOCELYN DINAH;4.46;WEAVER, LYNDRA SHAJUAN;0.46;CHUMILLAS PERIS, BERTA;0.52;ROSS, ADRIANNE NICOLE;1.83;TINEO HERNANDEZ, BLANCA CELIA;0.3;ARROJO JIMENEZ, MARIA BELEN;1.08;MARKOVIC, NEVENA;1.46;HERRERA BOXO, LAURA;0.75;KUKTIENE, VITA;0.85;GASTAMINZA GANUZA, AMAYA;2.4;BAHI BLANQUERA, GEORGINA;3.23;LUCAS, ITALEE MALINA;1.21;DOMINGUEZ FERNANDEZ, SILVIA;0.85;PEREZ TORRES, TANIA;1.77;BEGIC, ANA MARIJA;0.13;PIKCIUTE, LINA;0.17;MARTIN RODRIGUEZ, ESTER;0.0;GIDDEN, VANESSA NICOLE;2.1;O'REILLY, ORLA;1.76;KNEZEVIC, ADRIJANA;7.27;MARTIN RODRIGUEZ, ESTER;0.0;MARTIN RODRIGUEZ, ESTER;0.0;MARTIN RODRIGUEZ, ESTER;0.0;MARTIN RODRIGUEZ, ESTER;0.0;MARTIN RODRIGUEZ, ESTER;0.0;MARTIN RODRIGUEZ, ESTER;0.0;MARTIN RODRIGUEZ, ESTER;0.0;MARTIN RODRIGUEZ, ESTER;0.0;MARTIN RODRIGUEZ, ESTER;0.0;MARTIN RODRIGUEZ, ESTER;0.0;MARTIN RODRIGUEZ, ESTER;0.0;MARTIN RODRIGUEZ, ESTER;0.0;MARTIN RODRIGUEZ, ESTER;0.0;MARTIN RODRIGUEZ, ESTER;0.0;MARTIN RODRIGUEZ, ESTER;0.0;MARTIN RODRIGUEZ, ESTER;0.0;MARTIN RODRIGUEZ, ESTER;0.0;MARTIN RODRIGUEZ, ESTER;0.0;MARTIN RODRIGUEZ, ESTER;0.0;MARTIN RODRIGUEZ, ESTER;0.0
ARROJO JIMENEZ, MARIA BELEN;23.53;MARKOVIC, NEVENA;7.46;GOMEZ NOVO, MARIA ARANZAZU;2.04;RODRIGUEZ MANSO, LEONOR DEL PILAR;4.42;PASCUA SUAREZ, MARA LUCILA;0.46;VIVAS SACRAMENTO, ELISABET;0.5;ZUBIZARRETA ARANBARRI, MAITE;1.82;ARREGUI IBARGUREN, GARAZI;0.29;LUCAS, ITALEE MALINA;1.07;ESTEBAS ARMAS, PAULA;1.46;ESPIN DE SANCHO, MARIA;0.74;MARGINEAN, GABRIELA;0.85;MARGINEAN, GABRIELA;2.38;VAN DEN ADEL, NATALIE ISABELLE;3.19;HERRERA BOXO, LAURA;1.19;LEARY, SHAKEYA;0.85;TUDANCA ACEDO, MARTA;1.76;OCETE CASTILLO, GABRIELA;0.12;MONTENEGRO SANTANA, RITA ESTHER;0.16;MATEOS GARCIA, NURIA;0.0;PIRSIC, SANDRA;2.08;JORDANA BOFILL, NOEMI;1.73;STANACEV, ALEKSANDRA;7.12;MATEOS GARCIA, NURIA;0.0;MATEOS GARCIA, NURIA;0.0;MATEOS GARCIA, NURIA;0.0;MATEOS GARCIA, NURIA;0.0;MATEOS GARCIA, NURIA;0.0;MATEOS GARCIA, NURIA;0.0;MATEOS GARCIA, NURIA;0.0;MATEOS GARCIA, NURIA;0.0;MATEOS GARCIA, NURIA;0.0;MATEOS GARCIA, NURIA;0.0;MATEOS GARCIA, NURIA;0.0;MATEOS GARCIA, NURIA;0.0;MATEOS GARCIA, NURIA;0.0;MATEOS GARCIA, NURIA;0.0;MATEOS GARCIA, NURIA;0.0;MATEOS GARCIA, NURIA;0.0;MATEOS GARCIA, NURIA;0.0;MATEOS GARCIA, NURIA;0.0;MATEOS GARCIA, NURIA;0.0;MATEOS GARCIA, NURIA;0.0
LIZARAZU JAUREGI, INTZA;23.36;KNEZEVIC, ADRIJANA;7.38;ADURIZ HERNANI, ONINTZA;2.04;PASCUA SUAREZ, MARA LUCILA;4.31;LIZARAZU JAUREGI, INTZA;0.46;ROYO TORRES, MARIA ESTELA;0.5;BEREZIARTU AGIRRE, EIDER;1.65;LIZARAZU JAUREGI, INTZA;0.29;O'REILLY, ORLA;1.05;ARROJO JIMENEZ, MARIA BELEN;1.42;KNEZEVIC, ADRIJANA;0.74;THOMPSON, JAMILA RHEA ELIZABETH;0.78;KUKTIENE, VITA;2.35;KUKTIENE, VITA;3.19;KNEZEVIC, ADRIJANA;1.19;KNIGHT, LESLIE FAYE;0.85;ROMEO, NICOLE ELAINE;1.71;VUKOJE, JOVANA;0.12;PETERS, HALEY MCCLOSKEY;0.16;GONZALEZ OGANDO, ALBA;0.0;MORENO TRECEO, ESTHER;2.08;DAVIS, CHELSEA MARIA;1.72;BOGICEVIC, NINA;7.06;GONZALEZ OGANDO, ALBA;0.0;GONZALEZ OGANDO, ALBA;0.0;GONZALEZ OGANDO, ALBA;0.0;GONZALEZ OGANDO, ALBA;0.0;GONZALEZ OGANDO, ALBA;0.0;GONZALEZ OGANDO, ALBA;0.0;GONZALEZ OGANDO, ALBA;0.0;GONZALEZ OGANDO, ALBA;0.0;GONZALEZ OGANDO, ALBA;0.0;GONZALEZ OGANDO, ALBA;0.0;GONZALEZ OGANDO, ALBA;0.0;GONZALEZ OGANDO, ALBA;0.0;GONZALEZ OGANDO, ALBA;0.0;GONZALEZ OGANDO, ALBA;0.0;GONZALEZ OGANDO, ALBA;0.0;GONZALEZ OGANDO, ALBA;0.0;GONZALEZ OGANDO, ALBA;0.0;GONZALEZ OGANDO, ALBA;0.0;GONZALEZ OGANDO, ALBA;0.0;GONZALEZ OGANDO, ALBA;0.0
NDOUR, ASTOU BARRO;23.29;VUKOJE, JOVANA;7.35;PASCUA SUAREZ, MARA LUCILA;1.96;LUCAS, ITALEE MALINA;4.29;ESPARCIA OMEDAS, CAROLINA;0.46;ABALDE DIAZ, TAMARA;0.46;ARROYO ZUBELDIA, LAURA;1.65;PINA TOLOSA, MARIA;0.29;RODRIGUEZ MANSO, LEONOR DEL PILAR;1.04;VUKOJE, JOVANA;1.42;NDOUR, ASTOU BARRO;0.74;LIEPKALNE, DITA;0.77;BOGICEVIC, NINA;2.35;O'REILLY, ORLA;3.1;VUKOJE, JOVANA;1.19;VAN DEN ADEL, NATALIE ISABELLE;0.85;BEGIC, ANA MARIJA;1.7;CHUMILLAS PERIS, BERTA;0.12;KESANEN, VILMA EMILIA;0.16;SALCEDO GADEA, ELENA;0.0;PASCUA SUAREZ, MARA LUCILA;2.08;VITOLA, KRISTINE;1.65;JORDANA BOFILL, NOEMI;6.77;SALCEDO GADEA, ELENA;0.0;SALCEDO GADEA, ELENA;0.0;SALCEDO GADEA, ELENA;0.0;SALCEDO GADEA, ELENA;0.0;SALCEDO GADEA, ELENA;0.0;SALCEDO GADEA, ELENA;0.0;SALCEDO GADEA, ELENA;0.0;SALCEDO GADEA, ELENA;0.0;SALCEDO GADEA, ELENA;0.0;SALCEDO GADEA, ELENA;0.0;SALCEDO GADEA, ELENA;0.0;SALCEDO GADEA, ELENA;0.0;SALCEDO GADEA, ELENA;0.0;SALCEDO GADEA, ELENA;0.0;SALCEDO GADEA, ELENA;0.0;SALCEDO GADEA, ELENA;0.0;SALCEDO GADEA, ELENA;0.0;SALCEDO GADEA, ELENA;0.0;SALCEDO GADEA, ELENA;0.0;SALCEDO GADEA, ELENA;0.0
BAHI BLANQUERA, GEORGINA;23.28;THIAM, OUMOUL  KHAIRY;7.05;GIMENO MARTINEZ, VEGA;1.92;TUDANCA ACEDO, MARTA;4.28;CHUMILLAS PERIS, BERTA;0.45;URIA OLAIZOLA, NAROA;0.45;SPANOU, ARTEMIS;1.61;SILVA SERRANO, ROSELIS CAROLINA;0.28;ESTEBAS ARMAS, PAULA;1.04;LUCAS, ITALEE MALINA;1.36;ZLATANOVA, JAKLIN;0.74;ADURIZ HERNANI, ONINTZA;0.77;MINGO, TAYLER MICHELLE;2.32;BUCH ROSELL, ROSO;3.04;BAHI BLANQUERA, GEORGINA;1.15;BEGIC, ANA MARIJA;0.83;AMUKAMARA, PROMISE ONYEKA;1.69;KNEZEVIC, ADRIJANA;0.12;GOMEZ IGUAL, ANNA;0.15;ESCUERT FARGAS, CARLA;0.0;GIMENO MARTINEZ, VEGA;2.04;VANDERWAL, RACHAEL  ANN;1.65;TUDANCA ACEDO, MARTA;6.56;ESCUERT FARGAS, CARLA;0.0;ESCUERT FARGAS, CARLA;0.0;ESCUERT FARGAS, CARLA;0.0;ESCUERT FARGAS, CARLA;0.0;ESCUERT FARGAS, CARLA;0.0;ESCUERT FARGAS, CARLA;0.0;ESCUERT FARGAS, CARLA;0.0;ESCUERT FARGAS, CARLA;0.0;ESCUERT FARGAS, CARLA;0.0;ESCUERT FARGAS, CARLA;0.0;ESCUERT FARGAS, CARLA;0.0;ESCUERT FARGAS, CARLA;0.0;ESCUERT FARGAS, CARLA;0.0;ESCUERT FARGAS, CARLA;0.0;ESCUERT FARGAS, CARLA;0.0;ESCUERT FARGAS, CARLA;0.0;ESCUERT FARGAS, CARLA;0.0;ESCUERT FARGAS, CARLA;0.0;ESCUERT FARGAS, CARLA;0.0;ESCUERT FARGAS, CARLA;0.0
EVERS, EMILY ANN;23.18;HERRERA BOXO, LAURA;7.0;DOMINGUEZ FERNANDEZ, SILVIA;1.88;O'REILLY, ORLA;4.24;DIEZ FERNANDEZ, NAIARA;0.45;ZUBIZARRETA ARANBARRI, MAITE;0.45;PYE, TAYSHA RENAE;1.6;QUEVEDO CAIZARES, LAURA;0.28;TUDANCA ACEDO, MARTA;1.0;O'REILLY, ORLA;1.33;BAHI BLANQUERA, GEORGINA;0.73;PINA TOLOSA, MARIA;0.76;BAHI BLANQUERA, GEORGINA;2.31;DOMINGUEZ FERNANDEZ, SILVIA;3.0;ARROJO JIMENEZ, MARIA BELEN;1.15;TINEO HERNANDEZ, BLANCA CELIA;0.83;SANCHEZ MARRUFO, BEATRIZ;1.65;HERRERA BOXO, LAURA;0.12;KNEZEVIC, ADRIJANA;0.15;ROSS, ADRIANNE NICOLE;0.0;SANCHEZ MARRUFO, BEATRIZ;2.0;CHUMILLAS PERIS, BERTA;1.6;BAHI BLANQUERA, GEORGINA;6.42;ROSS, ADRIANNE NICOLE;0.0;ROSS, ADRIANNE NICOLE;0.0;ROSS, ADRIANNE NICOLE;0.0;ROSS, ADRIANNE NICOLE;0.0;ROSS, ADRIANNE NICOLE;0.0;ROSS, ADRIANNE NICOLE;0.0;ROSS, ADRIANNE NICOLE;0.0;ROSS, ADRIANNE NICOLE;0.0;ROSS, ADRIANNE NICOLE;0.0;ROSS, ADRIANNE NICOLE;0.0;ROSS, ADRIANNE NICOLE;0.0;ROSS, ADRIANNE NICOLE;0.0;ROSS, ADRIANNE NICOLE;0.0;ROSS, ADRIANNE NICOLE;0.0;ROSS, ADRIANNE NICOLE;0.0;ROSS, ADRIANNE NICOLE;0.0;ROSS, ADRIANNE NICOLE;0.0;ROSS, ADRIANNE NICOLE;0.0;ROSS, ADRIANNE NICOLE;0.0;ROSS, ADRIANNE NICOLE;0.0
OLABARRIA BARINAGARREMENTERIA, IULENE;23.16;O'REILLY, ORLA;6.9;GEMELOS, JACQUELINE ANN;1.88;ADURIZ HERNANI, ONINTZA;4.23;MIELOSZYNSKA-ZWOLAK, DARIA;0.45;SANCHEZ MARRUFO, BEATRIZ;0.42;PEREZ ARAUJO, MARIA;1.54;MARKOVIC, MARINA;0.28;GEMELOS, JACQUELINE ANN;1.0;CHUMILLAS PERIS, BERTA;1.32;DIEZ FERNANDEZ, NAIARA;0.73;ARROYO ZUBELDIA, LAURA;0.74;MIELOSZYNSKA-ZWOLAK, DARIA;2.3;GASTAMINZA GANUZA, AMAYA;2.96;BOGICEVIC, NINA;1.12;PEREZ TORRES, TANIA;0.82;NDOUR, ASTOU BARRO;1.65;VANDERWAL, RACHAEL  ANN;0.12;URIA OLAIZOLA, NAROA;0.15;LLORENTE, VICTORIA;0.0;JORDANA BOFILL, NOEMI;2.0;AMUKAMARA, PROMISE ONYEKA;1.58;MIELOSZYNSKA-ZWOLAK, DARIA;6.35;LLORENTE, VICTORIA;0.0;LLORENTE, VICTORIA;0.0;LLORENTE, VICTORIA;0.0;LLORENTE, VICTORIA;0.0;LLORENTE, VICTORIA;0.0;LLORENTE, VICTORIA;0.0;LLORENTE, VICTORIA;0.0;LLORENTE, VICTORIA;0.0;LLORENTE, VICTORIA;0.0;LLORENTE, VICTORIA;0.0;LLORENTE, VICTORIA;0.0;LLORENTE, VICTORIA;0.0;LLORENTE, VICTORIA;0.0;LLORENTE, VICTORIA;0.0;LLORENTE, VICTORIA;0.0;LLORENTE, VICTORIA;0.0;LLORENTE, VICTORIA;0.0;LLORENTE, VICTORIA;0.0;LLORENTE, VICTORIA;0.0;LLORENTE, VICTORIA;0.0
