Nombre;Equipo;Partidos;Minutos;Puntos;T2 Anotados;T2 Lanzados;% T2;T3 Anotados;T3 Lanzados;% T3;T1 Anotados;T1 Lanzados;% T1;Reb. Ofensivos;Reb. Defensivos;Rebotes;Asistencias;Robos;Perdidas;Tapones;Tapones Recibidos;Mates;Faltas Cometidas;Faltas Recibidas;Valoracion;% Asist;% Tiro Efectivo;% Tiro Verdadero;GScore;TLR%;Posesiones Anotadas;Posesiones No Anotadas;Floor Percentage;Puntos por Tiro;% Rebotes;% Rebotes Def;% Rebotes Of;% Robos;Toques;Uso;Versatilidad;Win Scores;Eficiencia Ofensiva;Eficiencia Defensiva;Diferencia eficiencia
b'ARROYO ZUBELDIA, LAURA';['IDK GIPUZKOA'];23.0;15.03;3.65;0.7;1.78;0.39;0.65;1.65;0.39;0.3;0.39;0.78;0.74;1.0;1.74;0.52;0.35;0.91;0.0;0.09;0.0;1.13;0.52;2.48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'ASTIGARRAGA BELOKI, ITSASO';['AÑARES RIOJA ISB'];13.0;10.44;0.38;0.08;1.0;0.08;0.0;0.15;0.0;0.23;0.46;0.5;0.15;1.08;1.23;0.38;0.38;0.77;0.15;0.23;0.0;1.08;0.46;-0.38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'ASURMENDI VILLAVERDE, MARIA DEL CARMEN';['C.B. CONQUERO HUELVA WAGEN'];25.0;27.37;5.32;0.68;1.8;0.38;1.08;3.04;0.36;0.72;1.12;0.64;0.36;1.88;2.24;3.88;1.44;1.88;0.08;0.04;0.0;1.72;2.08;7.92;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BAHI BLANQUERA, GEORGINA';['CADI LA SEU'];26.0;23.28;8.58;2.69;4.77;0.56;0.58;2.27;0.25;1.46;2.0;0.73;0.92;2.31;3.23;1.15;0.54;1.96;0.0;0.31;0.0;2.73;2.23;6.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BEARD, ALANA MONIQUE';['PERFUMERIAS AVENIDA'];10.0;21.51;6.9;3.2;6.2;0.52;0.0;0.8;0.0;0.5;0.5;1.0;0.7;2.8;3.5;1.3;2.2;1.3;0.1;0.1;0.0;2.7;1.3;7.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BEGIC, ANA MARIJA';['CAMPUS PROMETE'];23.0;18.0;5.35;2.35;4.65;0.5;0.0;0.09;0.0;0.65;1.22;0.54;1.17;2.78;3.96;1.22;0.83;1.7;0.13;0.22;0.0;3.09;1.52;5.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BEREZIARTU AGIRRE, EIDER';['AÑARES RIOJA ISB'];26.0;16.23;2.88;0.65;2.15;0.3;0.38;1.65;0.23;0.42;0.77;0.55;0.08;0.54;0.62;0.58;1.15;1.15;0.0;0.08;0.0;2.23;0.85;-0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BETTENCOURT CORREIA, MARIA JOAO';['C.R.E.F. ¡HOLA!'];19.0;20.95;5.32;1.26;3.42;0.37;0.79;2.63;0.3;0.42;0.74;0.57;0.37;1.58;1.95;1.0;0.95;1.95;0.0;0.11;0.0;2.21;1.11;1.74;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BLE, DOUKOLE VANESSA';['PERFUMERIAS AVENIDA'];13.0;14.8;2.69;0.85;2.08;0.41;0.08;0.08;1.0;0.77;1.31;0.59;1.69;2.85;4.54;0.85;1.31;1.31;0.23;0.0;0.0;1.54;1.46;6.46;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BOGICEVIC, NINA';['C.R.E.F. ¡HOLA!'];17.0;28.13;11.82;1.88;5.53;0.34;2.12;5.82;0.36;1.71;2.41;0.71;0.88;2.35;3.24;1.12;0.76;2.0;0.06;0.29;0.0;1.88;2.29;7.06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BRAVARD, CIERRA  NICHOLE';['IDK GIPUZKOA'];25.0;34.83;16.6;5.32;11.2;0.47;0.56;2.92;0.19;4.28;5.16;0.83;1.44;9.44;10.88;2.2;0.92;2.84;0.52;0.32;0.0;3.6;4.76;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BUCH ROSELL, ROSO';['C.B. CONQUERO HUELVA WAGEN'];26.0;33.12;9.85;2.12;5.12;0.41;1.42;3.46;0.41;1.35;1.92;0.7;0.35;2.69;3.04;3.42;0.88;1.92;0.23;0.15;0.0;1.73;2.23;10.23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BUTULIJA, DAJANA';['C.R.E.F. ¡HOLA!'];9.0;24.24;11.22;2.78;4.78;0.58;1.33;4.22;0.32;1.67;2.44;0.68;1.0;2.22;3.22;2.56;1.89;2.22;0.33;0.44;0.0;2.11;3.11;11.89;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CABRERA ARGUELLO, PATRICIA';['STAR CENTER-UNI FERROL'];26.0;25.9;8.27;0.42;0.96;0.44;2.42;7.38;0.33;0.15;0.23;0.67;0.27;1.0;1.27;0.81;0.81;0.96;0.0;0.08;0.0;1.54;0.38;3.38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CACERES MARTELL, NAIRA';['SPAR GRAN CANARIA'];11.0;11.13;1.09;0.36;1.0;0.36;0.0;1.0;0.0;0.36;0.64;0.57;0.82;1.64;2.45;0.18;0.45;0.45;0.09;0.09;0.0;1.45;0.55;0.91;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CALDWELL, TALIA ADAIAH';['C.B. CONQUERO HUELVA WAGEN'];23.0;32.49;15.26;6.52;11.09;0.59;0.04;0.13;0.33;2.09;4.52;0.46;4.61;6.7;11.3;1.52;0.74;3.22;0.87;0.65;0.0;2.74;4.17;20.17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CALVO DIAZ, ANA BEGOA';['MANN-FILTER'];21.0;6.09;2.05;0.33;0.81;0.41;0.33;1.29;0.26;0.38;0.48;0.8;0.19;0.43;0.62;0.1;0.14;0.33;0.0;0.05;0.0;0.67;0.48;0.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CASTRO MARRERO, SARA';['SPAR GRAN CANARIA'];1.0;5.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CHUMILLAS PERIS, BERTA';['CADI LA SEU'];25.0;18.64;5.48;1.4;3.12;0.45;0.52;2.28;0.23;1.12;1.32;0.85;0.52;1.56;2.08;1.28;0.88;1.4;0.12;0.0;0.0;2.36;1.6;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CINILI, SABRINA';['QUESOS EL PASTOR DE LA POLVOROSA'];11.0;30.3;8.09;2.64;5.91;0.45;0.73;2.18;0.33;0.64;0.64;1.0;1.0;3.09;4.09;2.27;1.27;1.64;0.36;0.0;0.0;2.45;1.45;8.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CLARK, ELLA LOUISE';['GERNIKA BIZKAIA'];25.0;14.26;3.68;1.0;2.28;0.44;0.36;1.32;0.27;0.6;0.76;0.79;1.04;1.48;2.52;0.76;0.56;0.8;0.56;0.04;0.0;1.6;0.68;3.92;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'COMELLA PONS, PILAR';['SPAR CITYLIFT GIRONA'];3.0;6.53;1.0;0.0;0.33;0.0;0.33;0.67;0.5;0.0;0.0;0.0;0.0;1.67;1.67;0.33;0.33;1.0;0.0;0.0;0.0;0.33;0.33;1.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'COULIBALY, MARIAM ALOU';['SPAR GRAN CANARIA'];16.0;11.93;3.69;1.56;3.19;0.49;0.0;0.0;0.0;0.56;0.69;0.82;2.12;2.25;4.38;0.12;0.25;0.56;0.44;0.06;0.0;1.81;0.81;5.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'COULIBALY, NAIGNOUMA';['SPAR CITYLIFT GIRONA'];22.0;21.69;9.14;3.59;5.59;0.64;0.0;0.05;0.0;1.95;2.68;0.73;3.45;5.14;8.59;0.82;0.41;3.32;0.5;0.36;0.0;2.55;2.91;13.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'COVINGTON, ARHONDA';['CAMPUS PROMETE'];26.0;29.12;9.88;3.58;7.38;0.48;0.35;1.46;0.24;1.69;2.31;0.73;1.85;4.58;6.42;1.65;1.19;2.08;0.27;0.35;0.0;2.19;2.19;11.46;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CUIA LOPEZ, PAULA';['STAR CENTER-UNI FERROL'];7.0;5.01;0.29;0.0;0.0;0.0;0.0;0.0;0.0;0.29;0.29;1.0;0.29;0.0;0.29;0.14;0.0;0.43;0.0;0.0;0.0;0.29;0.29;0.29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DACIC, DUBRAVKA';['C.R.E.F. ¡HOLA!'];7.0;17.7;5.71;2.71;6.43;0.42;0.0;0.0;0.0;0.29;0.57;0.5;0.43;3.14;3.57;0.71;0.14;1.14;0.14;0.0;0.0;2.29;0.71;3.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DAVIS, CHELSEA MARIA';['EMBUTIDOS PAJARIEL BEMBIBRE PDM'];25.0;21.01;7.84;3.44;6.92;0.5;0.0;0.44;0.0;0.96;1.24;0.77;1.28;2.84;4.12;0.8;0.96;1.4;0.32;0.28;0.0;2.16;1.72;7.72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DAVYDOVA, MARIA MARGARITA';['AÑARES RIOJA ISB'];26.0;36.62;12.35;4.73;12.73;0.37;0.15;0.92;0.17;2.42;4.5;0.54;3.31;5.42;8.73;1.23;1.42;2.62;0.23;0.96;0.0;2.5;5.15;12.19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DE SA CASTRO NEVES, CATARINA';['C.B. CONQUERO HUELVA WAGEN'];25.0;12.87;2.24;0.64;1.52;0.42;0.16;1.04;0.15;0.48;0.52;0.92;0.24;1.4;1.64;1.28;0.32;0.8;0.12;0.04;0.0;1.16;0.96;2.76;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DELGADO PONTES, MARINA';['QUESOS EL PASTOR DE LA POLVOROSA'];7.0;24.85;5.0;1.57;3.86;0.41;0.29;1.86;0.15;1.0;1.86;0.54;0.29;2.29;2.57;2.0;1.57;2.57;0.0;0.0;0.0;2.86;2.71;3.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DEURA, MILICA';['CAMPUS PROMETE'];7.0;23.69;6.29;1.57;3.71;0.42;0.86;2.57;0.33;0.57;0.71;0.8;0.57;1.57;2.14;1.57;0.14;1.29;0.0;0.14;0.0;2.14;1.0;3.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DIEZ FERNANDEZ, NAIARA';['GERNIKA BIZKAIA'];26.0;17.63;6.12;0.54;1.19;0.45;1.58;3.85;0.41;0.31;0.42;0.73;0.46;1.19;1.65;0.85;0.42;0.69;0.08;0.04;0.0;1.46;0.88;4.77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DOMINGUEZ ALTUNA, MAITANE';['AÑARES RIOJA ISB'];1.0;5.62;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.5;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DOMINGUEZ FERNANDEZ, SILVIA';['PERFUMERIAS AVENIDA'];26.0;24.86;8.38;1.88;3.58;0.53;1.0;2.08;0.48;1.62;2.0;0.81;0.5;2.5;3.0;4.23;0.85;2.35;0.08;0.15;0.0;1.81;2.35;11.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'EDWARDS, ARIEL JOY';['GERNIKA BIZKAIA'];26.0;24.49;11.69;3.62;6.92;0.52;0.65;1.88;0.35;2.5;3.19;0.78;1.58;2.65;4.23;1.08;0.73;1.12;0.15;0.27;0.0;1.96;2.77;12.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'ELONU, ADAORA NNENNA';['C.B. CONQUERO HUELVA WAGEN'];19.0;30.6;18.05;7.11;12.68;0.56;0.16;0.32;0.5;3.37;4.32;0.78;1.89;5.37;7.26;2.0;1.74;1.84;0.74;0.53;0.0;3.0;3.95;21.68;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'EPELDE BIKENDI, AINARA';['AÑARES RIOJA ISB'];14.0;9.86;0.57;0.14;0.43;0.33;0.07;0.36;0.2;0.07;0.29;0.25;0.21;0.29;0.5;0.21;0.43;0.57;0.0;0.07;0.0;0.79;0.29;-0.21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'ERAUNCETAMURGIL AYESTARAN, MARIA';['IDK GIPUZKOA'];17.0;9.04;1.41;0.53;1.41;0.38;0.0;0.24;0.0;0.35;0.47;0.75;0.71;1.0;1.71;0.06;0.18;0.76;0.18;0.06;0.0;1.47;0.59;0.59;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'ESCUERT FARGAS, CARLA';['CADI LA SEU'];7.0;3.59;1.0;0.29;0.43;0.67;0.14;0.57;0.25;0.0;0.0;0.0;0.14;0.71;0.86;0.14;0.0;0.29;0.0;0.0;0.0;0.71;0.14;0.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'ESPARCIA OMEDAS, CAROLINA';['MANN-FILTER'];26.0;21.83;4.5;0.85;1.85;0.46;0.65;1.88;0.35;0.85;1.15;0.73;0.5;0.92;1.42;1.04;0.88;0.88;0.08;0.27;0.0;1.5;1.19;3.92;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'ESPIN DE SANCHO, MARIA';['C.R.E.F. ¡HOLA!'];24.0;16.22;2.58;0.62;2.38;0.26;0.25;1.25;0.2;0.58;0.79;0.74;0.21;1.33;1.54;0.71;0.79;0.92;0.08;0.12;0.0;1.75;1.25;1.21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'ESTEBAS ARMAS, PAULA';['CAMPUS PROMETE'];26.0;24.69;8.19;2.08;5.54;0.38;1.0;3.08;0.33;1.04;1.46;0.71;0.27;1.81;2.08;2.81;1.35;2.62;0.0;0.19;0.0;2.27;1.54;4.92;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'ETXEBERRIA PEREZ, IRATI';['AÑARES RIOJA ISB'];14.0;6.15;0.36;0.14;0.29;0.5;0.0;0.07;0.0;0.07;0.14;0.5;0.14;0.29;0.43;0.07;0.14;0.79;0.0;0.07;0.0;1.29;0.21;-1.21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'EVERS, EMILY ANN';['SPAR GRAN CANARIA'];25.0;23.18;6.04;2.52;5.32;0.47;0.0;0.04;0.0;1.0;1.68;0.6;3.64;4.72;8.36;0.68;0.88;1.08;0.6;0.28;0.0;2.8;1.16;10.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'FALL, NDEYE';['SPAR GRAN CANARIA'];2.0;18.63;2.5;1.0;3.0;0.33;0.0;1.5;0.0;0.5;1.0;0.5;0.5;0.5;1.0;1.5;0.5;2.0;0.0;0.0;0.0;3.0;1.5;-2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'FERNANDEZ MIGUEZ, CARMEN';['STAR CENTER-UNI FERROL'];9.0;2.43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11;0.0;0.0;0.0;0.11;0.0;-0.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'FERRARI CALABRO, PAOLA ANDREA';['MANN-FILTER'];26.0;36.89;19.15;3.54;7.42;0.48;2.85;8.08;0.35;3.54;4.42;0.8;0.73;4.42;5.15;3.85;2.5;4.15;0.27;0.19;0.0;3.12;4.23;17.69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'FORASTE GALOBARDES, MIRIAM';['IDK GIPUZKOA'];23.0;11.6;3.3;1.26;2.48;0.51;0.04;0.09;0.5;0.65;0.87;0.75;0.48;0.61;1.09;0.48;0.43;0.7;0.17;0.13;0.0;0.65;0.91;3.43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'GALILEA ANDRES, NAIARA';['CAMPUS PROMETE'];9.0;5.96;1.0;0.11;0.44;0.25;0.22;1.22;0.18;0.11;0.44;0.25;0.11;0.33;0.44;1.0;0.33;0.78;0.0;0.11;0.0;0.78;0.56;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'GARCIA LOPEZ, PAULA';['STAR CENTER-UNI FERROL'];2.0;1.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;-0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
