Nombre;Condicion;Partidos;Minutos;Puntos;T2 Anotados;T2 Lanzados;% T2;T3 Anotados;T3 Lanzados;% T3;T1 Anotados;T1 Lanzados;% T1;Reb. Ofensivos;Reb. Defensivos;Rebotes;Asistencias;Robos;Perdidas;Tapones;Tapones Recibidos;Mates;Faltas Cometidas;Faltas Recibidas;Valoracion;Posesiones;Ritmo;OER;% TC Efectivo;% Jugada;Frec. TL;% Reb Def;% Reb Of;% Assis;% Perd
['AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB'] Equipo;['Media'];3.0;200.0;67.67;17.67;40.67;0.43;5.67;21.33;0.27;15.33;23.67;0.65;8.67;18.0;26.67;9.0;9.0;15.33;0.33;3.0;0.0;17.0;21.0;51.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB'] Equipo Rival;['Media Rival'];3.0;200.0;89.67;28.67;52.0;0.55;7.33;21.67;0.34;10.33;14.67;0.7;16.0;29.0;45.0;16.33;8.0;17.33;3.0;0.33;0.0;21.0;17.0;98.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB'] Equipo;['Media'];7.0;200.0;53.43;14.71;39.71;0.37;5.29;21.57;0.25;8.14;12.71;0.64;8.0;18.43;26.43;7.86;11.43;19.0;0.43;3.14;0.0;19.0;16.43;29.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB'] Equipo Rival;['Media Rival'];7.0;200.0;82.71;24.43;40.86;0.6;7.0;20.43;0.34;12.86;18.57;0.69;10.71;29.43;40.14;16.57;12.43;19.14;3.29;0.43;0.0;16.71;19.0;102.29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB'] Equipo;['Media'];9.0;200.0;57.11;15.89;39.78;0.4;5.33;20.56;0.26;9.33;15.11;0.62;8.44;18.44;26.89;10.11;10.33;20.11;0.78;2.89;0.0;20.0;17.67;35.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB'] Equipo Rival;['Media Rival'];9.0;200.0;78.67;23.89;42.0;0.57;5.33;20.56;0.26;14.89;19.33;0.77;12.33;27.89;40.22;14.44;13.67;19.44;3.0;0.78;0.0;17.56;19.33;93.78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB'] Equipo;['Media'];7.0;200.0;62.43;15.14;40.71;0.37;6.57;22.14;0.3;12.43;18.29;0.68;8.86;21.14;30.0;10.43;10.86;16.43;0.86;2.86;0.0;16.43;19.86;51.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB', 'AÑARES RIOJA ISB'] Equipo Rival;['Media Rival'];7.0;198.48;79.86;22.0;42.71;0.52;8.14;20.29;0.4;11.43;15.29;0.75;10.57;29.29;39.86;19.29;10.0;17.43;3.86;0.57;0.0;19.57;16.14;94.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['C.B. CONQUERO HUELVA WAGEN', 'C.B. CONQUERO HUELVA WAGEN', 'C.B. CONQUERO HUELVA WAGEN', 'C.B. CONQUERO HUELVA WAGEN', 'C.B. CONQUERO HUELVA WAGEN', 'C.B. CONQUERO HUELVA WAGEN', 'C.B. CONQUERO HUELVA WAGEN', 'C.B. CONQUERO HUELVA WAGEN', 'C.B. CONQUERO HUELVA WAGEN', 'C.B. CONQUERO HUELVA WAGEN', 'C.B. CONQUERO HUELVA WAGEN', 'C.B. CONQUERO HUELVA WAGEN', 'C.B. CONQUERO HUELVA WAGEN'] Equipo;['Media'];5.0;200.0;84.8;25.2;49.4;0.51;6.6;18.4;0.36;14.6;20.6;0.71;11.4;25.0;36.4;18.2;8.8;13.2;3.6;1.4;0.0;17.2;19.8;97.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['C.B. CONQUERO HUELVA WAGEN', 'C.B. CONQUERO HUELVA WAGEN', 'C.B. CONQUERO HUELVA WAGEN', 'C.B. CONQUERO HUELVA WAGEN', 'C.B. CONQUERO HUELVA WAGEN', 'C.B. CONQUERO HUELVA WAGEN', 'C.B. CONQUERO HUELVA WAGEN', 'C.B. CONQUERO HUELVA WAGEN', 'C.B. CONQUERO HUELVA WAGEN', 'C.B. CONQUERO HUELVA WAGEN', 'C.B. CONQUERO HUELVA WAGEN', 'C.B. CONQUERO HUELVA WAGEN', 'C.B. CONQUERO HUELVA WAGEN'] Equipo Rival;['Media Rival'];5.0;200.0;69.0;22.0;50.8;0.43;3.6;13.8;0.26;14.2;20.0;0.71;12.2;21.8;34.0;9.8;6.8;14.8;1.4;3.4;0.0;19.8;17.2;55.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
