Nombre;Condicion;Partidos;Minutos;Puntos;T2 Anotados;T2 Lanzados;% T2;T3 Anotados;T3 Lanzados;% T3;T1 Anotados;T1 Lanzados;% T1;Reb. Ofensivos;Reb. Defensivos;Rebotes;Asistencias;Robos;Perdidas;Tapones;Tapones Recibidos;Mates;Faltas Cometidas;Faltas Recibidas;Valoracion;Posesiones;Ritmo;OER;% TC Efectivo;% Jugada;Frec. TL;% Reb Def;% Reb Of;% Assis;% Perd
['CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU'] Equipo;['Media'];11.0;202.27;70.27;19.64;39.82;0.49;6.55;19.82;0.33;11.36;16.91;0.67;9.91;23.0;32.91;17.91;9.36;17.55;1.82;2.18;0.0;20.91;17.64;72.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU'] Equipo Rival;['Media Rival'];11.0;202.27;68.09;17.45;41.18;0.42;6.82;22.0;0.31;12.73;18.55;0.69;10.82;20.0;30.82;17.18;8.91;14.27;2.18;1.82;0.0;17.73;20.91;71.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU'] Equipo;['Media'];13.0;203.85;67.08;19.77;41.23;0.48;5.08;17.08;0.3;12.31;18.31;0.67;7.62;23.38;31.0;15.54;9.0;17.54;1.85;2.15;0.0;20.46;18.85;65.85;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU'] Equipo Rival;['Media Rival'];13.0;203.85;74.31;19.38;40.69;0.48;7.0;22.31;0.31;14.54;19.69;0.74;9.92;23.23;33.15;17.85;9.46;16.31;2.15;1.77;0.0;18.77;20.38;80.46;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU'] Equipo;['Media'];5.0;200.0;64.0;16.2;41.2;0.39;7.4;26.4;0.28;9.4;12.6;0.75;13.8;18.4;32.2;14.2;11.0;14.0;1.2;1.2;0.0;18.6;17.2;60.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU'] Equipo Rival;['Media Rival'];5.0;200.0;68.6;17.4;33.8;0.51;7.0;21.2;0.33;12.8;17.4;0.74;8.2;25.6;33.8;14.2;8.4;19.4;1.2;1.2;0.0;17.2;18.6;73.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA'] Equipo;['Media'];6.0;200.0;79.5;19.17;39.5;0.49;9.0;22.17;0.41;14.17;18.83;0.75;9.5;30.5;40.0;20.83;7.33;14.83;1.83;1.17;0.0;18.5;19.33;97.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA'] Equipo Rival;['Media Rival'];6.0;200.0;56.83;15.67;40.83;0.38;5.33;22.33;0.24;9.5;14.17;0.67;8.83;21.33;30.17;10.5;9.83;13.17;1.17;1.83;0.0;19.33;18.5;47.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA'] Equipo;['Media'];11.0;200.0;75.18;20.18;41.73;0.48;7.18;20.73;0.35;13.27;18.64;0.71;8.45;28.0;36.45;17.09;7.55;14.55;1.36;0.73;0.0;18.09;19.36;83.91;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA'] Equipo Rival;['Media Rival'];11.0;200.0;64.36;16.73;41.27;0.41;6.09;20.55;0.3;12.64;16.45;0.77;8.91;23.55;32.45;10.64;8.73;13.91;0.73;1.36;0.18;19.36;18.09;58.91;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA'] Equipo;['Media'];8.0;200.0;74.5;20.38;39.5;0.52;7.0;22.38;0.31;12.75;15.5;0.82;8.38;24.12;32.5;14.5;8.0;13.0;1.12;1.5;0.62;18.12;16.88;79.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA'] Equipo Rival;['Media Rival'];8.0;200.0;68.88;19.38;41.5;0.47;6.38;20.12;0.32;11.0;15.25;0.72;9.25;23.0;32.25;14.0;7.38;14.5;1.5;1.12;0.12;16.88;18.0;70.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA'] Equipo;['Media'];4.0;200.0;69.75;18.25;37.5;0.49;7.25;21.5;0.34;11.5;13.75;0.84;6.25;20.0;26.25;14.0;9.5;15.75;0.75;0.75;0.0;16.25;17.5;70.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA'] Equipo Rival;['Media Rival'];4.0;200.0;76.5;19.25;36.25;0.53;8.0;25.25;0.32;14.0;16.25;0.86;6.5;24.25;30.75;16.0;11.0;14.25;0.75;0.75;0.0;17.75;16.0;82.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA'] Equipo;['Media'];1.0;200.0;62.0;13.0;42.0;0.31;8.0;24.0;0.33;12.0;17.0;0.71;10.0;29.0;39.0;17.0;8.0;10.0;2.0;3.0;0.0;17.0;21.0;72.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA', 'CASADEMONT ZARAGOZA'] Equipo Rival;['Media Rival'];1.0;200.0;65.0;21.0;46.0;0.46;6.0;16.0;0.38;5.0;10.0;0.5;7.0;29.0;36.0;13.0;6.0;10.0;3.0;2.0;0.0;21.0;17.0;69.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA'] Equipo;['Media'];3.0;200.0;56.67;13.0;39.33;0.33;8.0;20.67;0.39;6.67;11.0;0.61;10.67;19.0;29.67;13.0;6.67;17.33;1.33;4.0;0.0;20.33;16.0;42.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA'] Equipo Rival;['Media Rival'];3.0;200.0;78.67;22.0;41.0;0.54;7.67;21.0;0.37;11.67;15.0;0.78;10.67;23.67;34.33;14.67;11.33;13.0;4.0;1.33;0.0;16.33;20.33;98.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA'] Equipo;['Media'];7.0;203.57;68.86;18.14;40.43;0.45;6.86;20.43;0.34;12.0;16.29;0.74;8.71;21.43;30.14;15.14;8.57;16.43;1.57;0.86;0.0;19.71;17.43;65.43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA'] Equipo Rival;['Media Rival'];7.0;203.57;75.71;19.71;39.0;0.51;7.57;21.71;0.35;13.57;18.29;0.74;9.14;24.43;33.57;17.43;9.29;14.14;0.86;1.57;0.0;17.43;19.71;86.86;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA'] Equipo;['Media'];15.0;200.0;63.33;18.2;42.4;0.43;5.6;19.87;0.28;10.13;14.53;0.7;9.8;22.2;32.0;12.93;6.8;14.6;1.6;2.33;0.0;18.87;16.67;57.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA'] Equipo Rival;['Media Rival'];15.0;200.0;72.93;17.53;36.53;0.48;8.67;24.27;0.36;11.87;16.27;0.73;9.6;24.87;34.47;16.93;8.47;14.2;2.33;1.6;0.0;16.73;18.87;84.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA'] Equipo;['Media'];4.0;200.0;68.75;17.75;42.75;0.42;7.75;22.75;0.34;10.0;13.25;0.75;9.75;23.5;33.25;16.0;6.75;13.0;2.0;4.0;0.0;20.0;18.25;68.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA'] Equipo Rival;['Media Rival'];4.0;200.0;74.5;18.25;39.0;0.47;7.5;21.75;0.34;15.5;20.75;0.75;8.75;26.75;35.5;16.25;8.0;13.25;4.0;2.0;0.0;18.5;20.0;86.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA'] Equipo;['Media'];1.0;200.0;72.0;15.0;33.0;0.46;11.0;27.0;0.41;9.0;16.0;0.56;7.0;19.0;26.0;16.0;12.0;19.0;1.0;0.0;0.0;23.0;19.0;63.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA', 'CELTA  FEMXA ZORKA'] Equipo Rival;['Media Rival'];1.0;200.0;80.0;21.0;47.0;0.45;5.0;18.0;0.28;23.0;28.0;0.82;15.0;24.0;39.0;17.0;9.0;19.0;0.0;1.0;0.0;19.0;23.0;86.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['CLUB JOVENTUT BADALONA', 'CLUB JOVENTUT BADALONA', 'CLUB JOVENTUT BADALONA', 'CLUB JOVENTUT BADALONA', 'CLUB JOVENTUT BADALONA', 'CLUB JOVENTUT BADALONA', 'CLUB JOVENTUT BADALONA', 'CLUB JOVENTUT BADALONA', 'CLUB JOVENTUT BADALONA', 'CLUB JOVENTUT BADALONA', 'CLUB JOVENTUT BADALONA', 'CLUB JOVENTUT BADALONA', 'CLUB JOVENTUT BADALONA'] Equipo;['Media'];5.0;200.0;79.2;24.0;46.4;0.52;5.8;20.0;0.29;13.8;17.8;0.78;8.2;29.8;38.0;17.6;8.2;12.0;1.6;2.0;0.4;17.6;17.6;92.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['CLUB JOVENTUT BADALONA', 'CLUB JOVENTUT BADALONA', 'CLUB JOVENTUT BADALONA', 'CLUB JOVENTUT BADALONA', 'CLUB JOVENTUT BADALONA', 'CLUB JOVENTUT BADALONA', 'CLUB JOVENTUT BADALONA', 'CLUB JOVENTUT BADALONA', 'CLUB JOVENTUT BADALONA', 'CLUB JOVENTUT BADALONA', 'CLUB JOVENTUT BADALONA', 'CLUB JOVENTUT BADALONA', 'CLUB JOVENTUT BADALONA'] Equipo Rival;['Media Rival'];5.0;200.0;63.4;17.2;43.2;0.4;6.2;22.0;0.28;10.4;17.0;0.61;9.2;27.0;36.2;14.0;6.2;15.2;2.0;1.6;0.6;17.6;17.6;58.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['CLUB JOVENTUT BADALONA', 'CLUB JOVENTUT BADALONA', 'CLUB JOVENTUT BADALONA', 'CLUB JOVENTUT BADALONA', 'CLUB JOVENTUT BADALONA', 'CLUB JOVENTUT BADALONA', 'CLUB JOVENTUT BADALONA', 'CLUB JOVENTUT BADALONA', 'CLUB JOVENTUT BADALONA', 'CLUB JOVENTUT BADALONA', 'CLUB JOVENTUT BADALONA', 'CLUB JOVENTUT BADALONA'] Equipo;['Media'];9.0;200.0;71.22;19.56;38.44;0.51;6.0;23.11;0.26;14.11;20.22;0.7;8.78;24.33;33.11;16.0;8.89;14.89;0.89;1.44;0.0;17.78;20.67;76.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['CLUB JOVENTUT BADALONA', 'CLUB JOVENTUT BADALONA', 'CLUB JOVENTUT BADALONA', 'CLUB JOVENTUT BADALONA', 'CLUB JOVENTUT BADALONA', 'CLUB JOVENTUT BADALONA', 'CLUB JOVENTUT BADALONA', 'CLUB JOVENTUT BADALONA', 'CLUB JOVENTUT BADALONA', 'CLUB JOVENTUT BADALONA', 'CLUB JOVENTUT BADALONA', 'CLUB JOVENTUT BADALONA'] Equipo Rival;['Media Rival'];9.0;200.0;71.11;17.89;38.11;0.47;7.56;24.67;0.31;12.67;17.11;0.74;9.22;25.78;35.0;14.78;7.78;16.89;1.44;0.89;0.0;20.89;17.22;67.78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['CLUB JOVENTUT BADALONA', 'CLUB JOVENTUT BADALONA', 'CLUB JOVENTUT BADALONA', 'CLUB JOVENTUT BADALONA', 'CLUB JOVENTUT BADALONA', 'CLUB JOVENTUT BADALONA', 'CLUB JOVENTUT BADALONA', 'CLUB JOVENTUT BADALONA', 'CLUB JOVENTUT BADALONA', 'CLUB JOVENTUT BADALONA', 'CLUB JOVENTUT BADALONA'] Equipo;['Media'];10.0;200.0;68.1;18.1;43.3;0.42;5.9;21.0;0.28;14.2;18.3;0.78;10.1;23.1;33.2;14.7;9.2;14.6;1.6;1.4;0.2;18.6;18.0;67.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['CLUB JOVENTUT BADALONA', 'CLUB JOVENTUT BADALONA', 'CLUB JOVENTUT BADALONA', 'CLUB JOVENTUT BADALONA', 'CLUB JOVENTUT BADALONA', 'CLUB JOVENTUT BADALONA', 'CLUB JOVENTUT BADALONA', 'CLUB JOVENTUT BADALONA', 'CLUB JOVENTUT BADALONA', 'CLUB JOVENTUT BADALONA', 'CLUB JOVENTUT BADALONA'] Equipo Rival;['Media Rival'];10.0;200.0;76.5;18.0;37.3;0.48;9.2;24.9;0.37;12.9;16.8;0.77;7.7;26.7;34.4;19.5;7.9;15.5;1.4;1.5;0.0;18.0;18.4;85.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
