Nombre;Equipo;Partidos;Minutos;Puntos;T2 Anotados;T2 Lanzados;% T2;T3 Anotados;T3 Lanzados;% T3;T1 Anotados;T1 Lanzados;% T1;Reb. Ofensivos;Reb. Defensivos;Rebotes;Asistencias;Robos;Perdidas;Tapones;Tapones Recibidos;Mates;Faltas Cometidas;Faltas Recibidas;Valoracion;% Asist;% Tiro Efectivo;% Tiro Verdadero;GScore;TLR%;Posesiones Anotadas;Posesiones No Anotadas;Floor Percentage;Puntos por Tiro;% Rebotes;% Rebotes Def;% Rebotes Of;% Robos;Toques;Uso;Versatilidad;Win Scores;Eficiencia Ofensiva;Eficiencia Defensiva;Diferencia eficiencia
DEMBELE, GNERE ALIMA;['CLUB JOVENTUT BADALONA'];30.0;26.39;15.33;4.33;8.23;0.53;1.27;4.17;0.3;2.87;3.67;0.78;1.37;4.23;5.6;0.83;1.17;2.1;0.1;0.33;0.03;2.5;2.87;13.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DIALLO TOURE, SARAN NOURA;['KUTXABANK ARASKI'];1.0;8.97;2.0;1.0;3.0;0.33;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DIAZ CASTELLANO, YURENA;['CADI LA SEU'];7.0;7.2;2.43;0.14;0.29;0.5;0.71;1.71;0.42;0.0;0.0;0.0;0.0;0.0;0.0;0.57;0.29;0.29;0.0;0.0;0.0;0.29;0.0;1.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DIAZ GOMEZ, ADRIANA;['MOVISTAR ESTUDIANTES'];2.0;2.58;1.5;0.0;0.0;0.0;0.5;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5;0.0;0.0;0.0;0.0;1.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DIEZ PASTOR, AMAIA;['OSES CONSTRUCCION'];27.0;11.82;2.44;0.22;0.52;0.43;0.63;3.04;0.21;0.11;0.26;0.43;0.22;0.93;1.15;0.33;0.52;0.52;0.04;0.0;0.0;2.19;0.3;-0.78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DJIU MORRO, NOA MARIA;['BAXI FERROL'];28.0;15.57;5.57;1.61;3.75;0.43;0.36;1.0;0.36;1.29;1.61;0.8;0.96;3.32;4.29;0.79;0.61;1.89;0.57;0.18;0.0;1.57;1.46;6.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DODSON, MAYA ANNE CRISENCIA;['LOINTEK GERNIKA BIZKAIA'];29.0;23.44;6.48;2.76;6.28;0.44;0.03;0.31;0.11;0.86;1.79;0.48;1.93;2.86;4.79;0.97;0.55;1.41;0.76;0.21;0.0;1.69;2.21;7.93;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DOMINGUEZ FERNANDEZ, SILVIA;['PERFUMERIAS AVENIDA'];24.0;14.85;4.29;0.46;1.29;0.35;0.79;1.83;0.43;1.0;1.17;0.86;0.17;1.17;1.33;1.58;0.33;1.38;0.04;0.04;0.0;1.42;1.58;4.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EJIOFOR, BLESSING NGOZI;['CELTA  FEMXA ZORKA'];11.0;11.89;2.73;0.91;3.09;0.29;0.0;0.0;0.0;0.91;1.27;0.71;1.27;1.82;3.09;0.09;0.73;1.27;0.27;0.18;0.0;2.09;1.45;2.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ELDEBRINK, FRIDA;['HOZONO GLOBAL JAIRIS'];15.0;24.74;8.87;0.93;2.6;0.36;2.2;5.07;0.43;0.4;0.67;0.6;0.4;1.8;2.2;3.27;0.53;1.93;0.07;0.13;0.0;1.6;1.0;7.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ELSO ARAMENDIA, ANDREA;['OSES CONSTRUCCION'];5.0;4.4;0.8;0.4;0.4;1.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.4;0.4;0.2;0.2;0.0;0.0;0.0;0.0;0.2;0.2;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ERAUNCETAMURGIL AYESTARAN, MARIA;['VALENCIA B.C.'];20.0;13.13;1.85;0.65;1.95;0.33;0.1;0.75;0.13;0.25;0.5;0.5;0.5;1.15;1.65;0.95;0.45;1.15;0.3;0.1;0.0;1.5;0.45;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ERJAVEC, KARLA;['SPAR GRAN CANARIA'];30.0;31.44;11.9;2.77;6.73;0.41;1.67;6.13;0.27;1.37;1.83;0.75;0.43;2.3;2.73;2.37;1.2;2.07;0.07;0.47;0.0;2.67;1.93;6.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ETXARRI MUNARRIZ, IRATI;['LOINTEK GERNIKA BIZKAIA'];30.0;26.81;7.53;2.33;5.5;0.42;0.63;2.53;0.25;0.97;1.23;0.78;1.53;4.03;5.57;1.77;1.37;1.97;0.47;0.1;0.03;2.13;1.2;8.47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EVANS, SHANTE MARIE;['CASADEMONT ZARAGOZA'];10.0;15.05;6.7;2.5;5.9;0.42;0.0;0.0;0.0;1.7;2.2;0.77;1.4;1.0;2.4;0.5;0.8;1.1;0.0;0.4;0.0;2.3;2.4;5.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EZEIGBO, NNEKA CHIZOBA;['SPAR GRAN CANARIA'];30.0;27.36;10.5;4.1;8.03;0.51;0.0;0.07;0.0;2.3;3.47;0.66;2.93;5.5;8.43;1.17;0.97;1.67;0.53;0.1;0.0;2.03;3.07;15.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FAM THIAM, AWA;['LOINTEK GERNIKA BIZKAIA'];30.0;24.9;10.03;4.07;7.0;0.58;0.13;1.07;0.12;1.5;1.97;0.76;1.73;4.6;6.33;1.73;0.83;2.07;0.33;0.07;0.0;1.23;2.37;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FASOULA, MARIA EMMANOUELA;['PERFUMERIAS AVENIDA'];26.0;19.89;8.81;3.54;7.0;0.51;0.0;0.19;0.0;1.73;2.27;0.76;1.15;2.54;3.69;0.88;0.69;2.15;0.42;0.19;0.0;2.38;2.35;8.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FEQUIERE, JESSICA;['DURÁN MAQUINARIA ENSINO'];30.0;23.54;8.9;1.47;2.97;0.49;1.6;4.4;0.36;1.17;1.6;0.73;1.17;2.23;3.4;0.77;0.87;1.13;0.0;0.17;0.0;1.73;1.53;7.87;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FIEBICH, LEONIE;['VALENCIA B.C.'];15.0;23.12;9.87;1.0;1.93;0.52;2.13;5.33;0.4;1.47;1.6;0.92;0.67;2.0;2.67;2.6;0.87;1.27;0.0;0.13;0.0;1.87;1.93;10.53;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FINGALL, NADIA ANGELIQUE;['VALENCIA B.C.'];29.0;21.29;8.03;2.34;4.52;0.52;0.66;2.52;0.26;1.38;1.93;0.71;2.03;3.24;5.28;1.24;0.86;0.79;0.31;0.14;0.0;1.79;1.59;10.14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FLORES COSTA, LAIA;['CASADEMONT ZARAGOZA'];24.0;18.26;4.5;0.62;2.92;0.21;0.88;2.33;0.38;0.62;0.88;0.71;0.42;3.08;3.5;2.42;1.08;1.33;0.0;0.17;0.0;1.33;1.75;6.58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FLOREZ GETINO, ALICIA;['VALENCIA B.C.'];26.0;12.31;2.65;0.73;1.77;0.41;0.31;1.5;0.21;0.27;0.88;0.3;0.27;1.46;1.73;1.73;0.92;1.0;0.0;0.08;0.0;1.42;1.31;3.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FRASER, BRIANNA ASHAKI;['CASADEMONT ZARAGOZA'];8.0;20.59;8.0;2.38;5.62;0.42;0.75;1.75;0.43;1.0;1.62;0.62;0.75;2.38;3.12;1.38;0.12;1.38;0.12;0.0;0.12;0.88;2.25;7.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GARCIA SAN BLAS, AINARA;['SPAR GRAN CANARIA'];1.0;1.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GARFELLA BEJAR, ELBA;['DURÁN MAQUINARIA ENSINO'];30.0;15.85;4.03;0.97;2.03;0.48;0.5;1.97;0.25;0.6;0.9;0.67;0.67;1.8;2.47;0.53;0.57;0.93;0.1;0.0;0.0;1.87;0.77;2.83;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GATLING, MARKEISHA CHERTE;['CASADEMONT ZARAGOZA'];17.0;21.22;12.53;5.41;8.94;0.61;0.0;0.06;0.0;1.71;2.12;0.81;2.12;3.35;5.47;0.82;0.24;1.94;0.0;0.18;0.0;2.82;1.94;12.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GELDOF, SERENA LYNN PETRA;['CLUB JOVENTUT BADALONA'];28.0;13.84;3.0;0.79;2.54;0.31;0.25;0.79;0.32;0.68;1.07;0.63;1.39;1.93;3.32;0.29;0.46;0.86;0.25;0.04;0.04;1.86;1.0;2.93;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GERVASINI LACORZANA, AINHOA;['CADI LA SEU'];29.0;21.67;8.17;2.34;5.0;0.47;0.59;2.72;0.22;1.72;2.59;0.67;0.97;2.34;3.31;3.9;0.9;2.69;0.1;0.28;0.0;2.14;2.83;8.72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GIL COLLADO, LAURA;['PERFUMERIAS AVENIDA'];30.0;27.45;8.07;2.57;5.97;0.43;0.2;0.87;0.23;2.33;3.27;0.71;1.47;3.6;5.07;2.63;1.07;1.93;0.27;0.3;0.0;2.0;3.97;12.13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GINZO ARANTES, PAULA;['HOZONO GLOBAL JAIRIS'];30.0;18.35;6.47;2.43;5.3;0.46;0.33;0.93;0.36;0.6;0.97;0.62;0.73;2.9;3.63;0.9;0.37;1.1;0.17;0.23;0.0;0.93;1.03;6.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GIOMI, LYDIA MORA;['DURÁN MAQUINARIA ENSINO'];30.0;27.55;9.73;4.17;7.4;0.56;0.0;0.1;0.0;1.4;2.0;0.7;3.0;4.17;7.17;0.97;1.2;2.0;0.3;0.03;0.0;2.9;2.3;12.83;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GONZALEZ DUARTE, LARA;['IDK EUSKOTREN'];27.0;24.41;6.33;2.15;5.04;0.43;0.3;1.15;0.26;1.15;1.52;0.76;0.67;2.0;2.67;1.67;0.93;1.93;0.04;0.37;0.0;2.52;1.78;4.85;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GRANDE PARDO, CARMEN;['HOZONO GLOBAL JAIRIS'];26.0;14.44;2.15;0.46;1.31;0.35;0.35;1.31;0.26;0.19;0.38;0.5;0.15;1.69;1.85;1.88;0.69;1.19;0.15;0.04;0.0;1.85;1.19;2.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GRAY, RESHANDA JACQUETA;['HOZONO GLOBAL JAIRIS'];11.0;18.76;9.64;3.09;5.82;0.53;0.09;0.36;0.25;3.18;4.45;0.71;1.82;3.73;5.55;0.82;0.64;2.0;0.27;0.36;0.0;2.73;4.18;12.09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GRETTER, MELISA PAOLA;['SPAR GRAN CANARIA'];30.0;37.98;6.33;1.1;3.1;0.35;1.03;3.6;0.29;1.03;1.03;1.0;0.9;3.87;4.77;3.87;1.63;1.73;0.07;0.03;0.0;1.8;2.13;10.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GUERRERO ALCANTARA, CAROLINA;['SPAR GIRONA'];27.0;14.78;5.63;1.81;2.7;0.67;0.52;1.37;0.38;0.44;0.48;0.92;0.52;1.93;2.44;0.56;0.48;0.52;0.07;0.0;0.04;1.3;0.41;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GUIRANTES, ARELLA KARIN;['PERFUMERIAS AVENIDA'];11.0;21.16;9.64;2.18;6.09;0.36;0.82;2.45;0.33;2.82;3.0;0.94;0.82;1.64;2.45;1.64;0.82;2.0;0.27;0.0;0.0;1.55;2.36;7.91;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GUTIERREZ LANCHO, LUCIA;['CELTA  FEMXA ZORKA'];30.0;11.11;2.47;0.5;1.37;0.37;0.4;1.33;0.3;0.27;0.4;0.67;0.33;0.93;1.27;1.13;0.47;0.9;0.03;0.03;0.0;0.77;0.6;2.37;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HAIDARA, MAIMOUNA;['CELTA  FEMXA ZORKA'];30.0;26.61;11.23;4.27;8.27;0.52;0.2;1.13;0.18;2.1;3.4;0.62;2.6;5.1;7.7;1.2;1.63;2.97;0.37;0.53;0.0;2.63;3.47;13.77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HALVARSSON, LOUICE SOFIE LINNA;['IDK EUSKOTREN'];26.0;15.42;4.54;1.27;2.81;0.45;0.31;0.88;0.35;1.08;1.54;0.7;0.58;2.27;2.85;0.31;0.46;1.38;0.23;0.08;0.0;1.42;1.77;4.77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HARRIGAN, MIKIAH KURDIJAH CHERYL;['PERFUMERIAS AVENIDA'];11.0;13.64;5.91;0.82;2.09;0.39;1.36;2.55;0.54;0.18;0.18;1.0;0.27;1.27;1.55;0.73;1.09;0.91;0.55;0.0;0.0;1.91;0.18;4.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HATAR, BERNADETT;['VALENCIA B.C.'];5.0;13.63;6.4;2.8;4.0;0.7;0.0;0.0;0.0;0.8;1.2;0.67;0.8;1.8;2.6;0.4;0.0;1.2;0.2;0.0;0.0;2.0;1.2;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HEMPE, MERRIT RAMONA;['CASADEMONT ZARAGOZA'];1.0;16.6;5.0;1.0;4.0;0.25;0.0;2.0;0.0;3.0;4.0;0.75;0.0;4.0;4.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HERMIDA HERRAEZ, MARTA;['KUTXABANK ARASKI'];29.0;25.95;10.69;2.14;4.97;0.43;1.52;5.0;0.3;1.86;2.41;0.77;0.76;3.0;3.76;2.76;1.66;2.76;0.07;0.17;0.0;2.17;3.14;10.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HERMOSA MONREAL, NEREA;['CASADEMONT ZARAGOZA'];25.0;19.09;6.28;2.64;4.88;0.54;0.0;0.0;0.0;1.0;1.28;0.78;1.88;4.12;6.0;0.92;0.76;1.56;0.6;0.08;0.08;2.0;1.56;10.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HERNANDEZ MARTINEZ, ANDREA;['SPAR GRAN CANARIA'];1.0;0.98;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HILL, SAMANTHA ELIZABETH HOLLIDAY;['KUTXABANK ARASKI'];30.0;31.33;11.73;2.1;4.93;0.43;1.47;4.67;0.31;3.13;3.87;0.81;0.93;1.97;2.9;2.47;1.2;2.33;0.03;0.3;0.03;2.13;3.77;10.87;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HOLESINSKA, PETRA;['HOZONO GLOBAL JAIRIS'];29.0;20.09;8.34;1.1;2.69;0.41;1.48;4.76;0.31;1.69;2.31;0.73;0.48;1.9;2.38;0.79;0.48;1.21;0.03;0.24;0.0;2.1;2.41;5.66;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HOWARD, LAURA RACHEL;['DURÁN MAQUINARIA ENSINO'];27.0;24.46;12.52;3.3;6.48;0.51;1.15;3.26;0.35;2.48;2.78;0.89;0.56;2.44;3.0;2.78;1.15;2.93;0.11;0.22;0.0;2.37;3.11;11.78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HRISTOVA, BORISLAVA;['SPAR GIRONA'];30.0;21.3;9.77;2.37;4.8;0.49;1.17;2.87;0.41;1.53;1.77;0.87;0.53;2.13;2.67;1.53;0.73;1.67;0.07;0.13;0.03;1.43;1.73;9.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IAGUPOVA, ALINA;['VALENCIA B.C.'];27.0;22.01;9.74;0.93;2.37;0.39;2.11;5.89;0.36;1.56;1.67;0.93;0.33;2.3;2.63;3.41;1.41;2.04;0.15;0.04;0.0;1.41;1.41;9.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
JAKUBCOVA, IVANA;['SPAR GIRONA'];13.0;16.01;7.38;1.54;2.77;0.56;1.0;2.08;0.48;1.31;1.46;0.89;0.69;3.15;3.85;0.31;0.54;0.69;0.23;0.15;0.0;1.77;1.54;8.92;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
JAMES, KAI AFI GNOZI NONI;['SPAR GRAN CANARIA'];19.0;21.7;11.84;4.11;8.32;0.49;0.0;0.11;0.0;3.63;4.79;0.76;3.0;3.95;6.95;0.68;0.32;2.79;0.11;0.0;0.0;2.47;3.53;12.68;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
JANKOVIC, MASA;['PERFUMERIAS AVENIDA'];25.0;11.28;3.28;1.36;3.04;0.45;0.0;0.04;0.0;0.56;1.12;0.5;0.88;1.56;2.44;0.68;0.48;0.6;0.08;0.12;0.0;1.88;1.4;3.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
JASA, VANESA;['CADI LA SEU'];6.0;8.98;1.5;0.5;1.0;0.5;0.17;1.17;0.14;0.0;0.0;0.0;0.17;0.33;0.5;0.67;0.17;0.83;0.0;0.5;0.0;1.17;0.17;-0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
JESPERSEN, MARIA STEEN;['PERFUMERIAS AVENIDA'];15.0;20.54;7.67;1.6;3.13;0.51;1.13;3.0;0.38;1.07;1.53;0.7;1.0;1.87;2.87;1.27;0.67;1.13;0.07;0.2;0.0;2.0;1.2;6.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
JOINER, MOIRA MACY;['BAXI FERROL'];29.0;23.91;7.66;1.69;3.59;0.47;0.93;3.07;0.3;1.48;1.66;0.9;1.34;2.0;3.34;1.24;1.24;1.97;0.07;0.28;0.0;1.83;1.86;7.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
JORIS, INE;['OSES CONSTRUCCION'];29.0;27.19;9.31;1.9;4.66;0.41;1.62;4.24;0.38;0.66;0.86;0.76;0.86;2.1;2.97;1.48;0.72;1.62;0.14;0.24;0.0;1.62;1.17;6.97;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
JUNIO MBULITO, IRIS;['IDK EUSKOTREN'];17.0;17.06;3.71;0.76;2.12;0.36;0.35;1.35;0.26;1.12;1.88;0.59;0.76;2.59;3.35;0.94;0.76;1.41;0.24;0.06;0.0;1.12;2.29;5.65;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
KONE, SIKA;['PERFUMERIAS AVENIDA'];30.0;21.29;12.7;5.07;7.83;0.65;0.07;0.23;0.29;2.37;2.77;0.86;2.1;4.53;6.63;0.57;0.77;1.93;0.17;0.17;0.0;1.4;3.57;17.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LAHTINEN, LOTTA-MAJ WILHELMIINA;['OSES CONSTRUCCION'];23.0;25.6;8.43;1.61;4.96;0.32;1.48;3.91;0.38;0.78;1.3;0.6;1.13;2.57;3.7;2.43;1.3;2.52;0.04;0.39;0.0;2.57;2.48;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LAMANA LLOBERA, LAIA;['DURÁN MAQUINARIA ENSINO'];12.0;16.77;5.5;1.5;3.08;0.49;0.58;1.33;0.44;0.75;0.92;0.82;0.5;0.67;1.17;2.42;1.42;1.33;0.0;0.0;0.0;1.42;0.92;6.17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LATORRE ALCANTARA, ISABEL;['MOVISTAR ESTUDIANTES'];30.0;18.64;2.8;0.3;1.03;0.29;0.6;1.87;0.32;0.4;0.57;0.71;0.33;1.8;2.13;2.57;0.93;1.1;0.0;0.07;0.0;1.83;1.07;4.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LEKOVIC, MARIJA;['PERFUMERIAS AVENIDA'];10.0;9.18;2.8;0.8;2.3;0.35;0.3;0.8;0.38;0.3;0.6;0.5;0.1;0.1;0.2;0.8;0.8;0.5;0.0;0.2;0.0;1.4;0.4;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
