Minutos (jugador);Minutos (valor);Puntos (jugador);Puntos (valor);T2 Anotados (jugador);T2 Anotados (valor);T2 Lanzados (jugador);T2 Lanzados (valor);% T2 (jugador);% T2 (valor);T3 Anotados (jugador);T3 Anotados (valor);T3 Lanzados (jugador);T3 Lanzados (valor);% T3 (jugador);% T3 (valor);T1 Anotados (jugador);T1 Anotados (valor);T1 Lanzados (jugador);T1 Lanzados (valor);% T1 (jugador);% T1 (valor);Reb. Ofensivos (jugador);Reb. Ofensivos (valor);Reb. Defensivos (jugador);Reb. Defensivos (valor);Rebotes (jugador);Rebotes (valor);Asistencias (jugador);Asistencias (valor);Robos (jugador);Robos (valor);Perdidas (jugador);Perdidas (valor);Tapones (jugador);Tapones (valor);Tapones Recibidos (jugador);Tapones Recibidos (valor);Mates (jugador);Mates (valor);Faltas Cometidas (jugador);Faltas Cometidas (valor);Faltas Recibidas (jugador);Faltas Recibidas (valor);Valoracion (jugador);Valoracion (valor);% Asist (jugador);% Asist (valor);% Tiro Efectivo (jugador);% Tiro Efectivo (valor);% Tiro Verdadero (jugador);% True Shooting (valor);GScore (jugador);GScore (valor);TLR% (jugador);TLR% (valor);Posesiones Anotadas (jugador);Posesiones Anotadas (valor);Posesiones No Anotadas (jugador);Posesiones No Anotadas (valor);Floor Percentage (jugador);Floor Percentage (valor);Puntos por Tiro (jugador);Puntos por Tiro (valor);% Rebotes (jugador);% Rebotes (valor);% Rebotes Def (jugador);% Rebotes Def (valor);% Rebotes Of (jugador);% Rebotes Of (valor);% Robos (jugador);% Robos (valor);Toques (jugador);Toques (valor);Uso (jugador);Uso (valor);Versatilidad (jugador);Versatilidad (valor);Win Scores (jugador);Win Scores (valor);Eficiencia Ofensiva (jugador);Eficiencia Ofensiva (valor);Eficiencia Defensiva (jugador);Eficiencia Defensiva (valor);Diferencia Eficiencia (jugador);Diferencia Eficiencia (valor)
CASAS CARRERAS, QUERALT;23.47;HOLESINSKA, PETRA;8.34;POSPILOV, JULIE;2.13;ORTIZ VIVES, MARIONA;4.79;WESTERIK, LAURA;0.47;MUNGO LANZETTI, JULIETA;0.8;RODRIGUEZ DOMINGUEZ, NATALIA;2.6;ATKINSON, TANAYA MECHELLE;0.31;YGUERAVIDE VIANA, SANDRA;1.31;VAN DEN ADEL, NATALIE ISABELLE;1.75;HERMIDA HERRAEZ, MARTA;0.77;DJIU MORRO, NOA MARIA;0.96;COOPER, SAMANTHA EMMA;2.59;MASSEY, BECKY ERNA;3.57;SENOSIAIN VERGARACHEA, ANNE;1.67;EZEIGBO, NNEKA CHIZOBA;0.97;CASTEDO POTENTE, ESTHER;1.73;WHITTLE, MARENA JOSEPHINE;0.11;FLORES COSTA, LAIA;0.17;TUNSTULL, JEWEL JOYCE DIAMNOD;0.0;EZEIGBO, NNEKA CHIZOBA;2.03;TOPUZOVIC, KRISTINA;1.93;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;8.23;LPEZ-SNCHAL, LOU;0.0;LPEZ-SNCHAL, LOU;0.0;LPEZ-SNCHAL, LOU;0.0;LPEZ-SNCHAL, LOU;0.0;LPEZ-SNCHAL, LOU;0.0;LPEZ-SNCHAL, LOU;0.0;LPEZ-SNCHAL, LOU;0.0;LPEZ-SNCHAL, LOU;0.0;LPEZ-SNCHAL, LOU;0.0;LPEZ-SNCHAL, LOU;0.0;LPEZ-SNCHAL, LOU;0.0;LPEZ-SNCHAL, LOU;0.0;LPEZ-SNCHAL, LOU;0.0;LPEZ-SNCHAL, LOU;0.0;LPEZ-SNCHAL, LOU;0.0;LPEZ-SNCHAL, LOU;0.0;LPEZ-SNCHAL, LOU;0.0;LPEZ-SNCHAL, LOU;0.0;LPEZ-SNCHAL, LOU;0.0;LPEZ-SNCHAL, LOU;0.0
ALARCON OTERO, TXELL;23.47;TUNSTULL, JEWEL JOYCE DIAMNOD;8.33;BAINES, AZANA NAHIMANA;2.13;WHITTLE, MARENA JOSEPHINE;4.79;JOINER, MOIRA MACY;0.47;DOMINGUEZ FERNANDEZ, SILVIA;0.79;CALDWELL, MAYA DENISE;2.58;HILL, SAMANTHA ELIZABETH HOLLIDAY;0.31;MATAIX GUILL, ANGELA;1.3;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;1.73;MESTRES RICART, GALA;0.77;HILL, SAMANTHA ELIZABETH HOLLIDAY;0.93;LAHTINEN, LOTTA-MAJ WILHELMIINA;2.57;SILA, LUIZE ANNA;3.5;WASHINGTON, DELICIA TYRAE;1.59;CANELLA RODRIGUEZ, MARTA;0.97;GRETTER, MELISA PAOLA;1.73;TOUSSAINT, DOMINIQUE;0.1;HERMIDA HERRAEZ, MARTA;0.17;EJIOFOR, BLESSING NGOZI;0.0;GIL COLLADO, LAURA;2.0;CASAS CARRERAS, QUERALT;1.93;FASOULA, MARIA EMMANOUELA;8.12;EJIOFOR, BLESSING NGOZI;0.0;EJIOFOR, BLESSING NGOZI;0.0;EJIOFOR, BLESSING NGOZI;0.0;EJIOFOR, BLESSING NGOZI;0.0;EJIOFOR, BLESSING NGOZI;0.0;EJIOFOR, BLESSING NGOZI;0.0;EJIOFOR, BLESSING NGOZI;0.0;EJIOFOR, BLESSING NGOZI;0.0;EJIOFOR, BLESSING NGOZI;0.0;EJIOFOR, BLESSING NGOZI;0.0;EJIOFOR, BLESSING NGOZI;0.0;EJIOFOR, BLESSING NGOZI;0.0;EJIOFOR, BLESSING NGOZI;0.0;EJIOFOR, BLESSING NGOZI;0.0;EJIOFOR, BLESSING NGOZI;0.0;EJIOFOR, BLESSING NGOZI;0.0;EJIOFOR, BLESSING NGOZI;0.0;EJIOFOR, BLESSING NGOZI;0.0;EJIOFOR, BLESSING NGOZI;0.0;EJIOFOR, BLESSING NGOZI;0.0
DODSON, MAYA ANNE CRISENCIA;23.44;GERVASINI LACORZANA, AINHOA;8.17;VITOLA, KRISTINE;2.11;PUEYO MELCHOR, HELENA;4.73;SAMSON, CLEMENTINE;0.46;SANTIBAEZ HERRERO, INES;0.79;SENOSIAIN VERGARACHEA, ANNE;2.57;AGUILAR MOTTA, REGINA;0.3;DJIU MORRO, NOA MARIA;1.29;CHERY, KENDRA MARIE-CHRISTIANE;1.73;ARIZTIMUO LOPEZ, ITZIAR;0.77;VITOLA, KRISTINE;0.93;FASOULA, MARIA EMMANOUELA;2.54;FLORES COSTA, LAIA;3.5;DOMINGUEZ FERNANDEZ, SILVIA;1.58;ALONSO DE ARMIO RIAO, GRACIA;0.97;TOUR, MAMIGNAN;1.7;BANASZAK, LILIANA ALEKSANDRA;0.1;BIBBY, CHLOE LOUISE;0.17;TURNER, YVONNE NICOLE;0.0;HERMOSA MONREAL, NEREA;2.0;MUNUNGA, BETHY;1.92;VILARO ARAGONES, ANDREA;8.1;TURNER, YVONNE NICOLE;0.0;TURNER, YVONNE NICOLE;0.0;TURNER, YVONNE NICOLE;0.0;TURNER, YVONNE NICOLE;0.0;TURNER, YVONNE NICOLE;0.0;TURNER, YVONNE NICOLE;0.0;TURNER, YVONNE NICOLE;0.0;TURNER, YVONNE NICOLE;0.0;TURNER, YVONNE NICOLE;0.0;TURNER, YVONNE NICOLE;0.0;TURNER, YVONNE NICOLE;0.0;TURNER, YVONNE NICOLE;0.0;TURNER, YVONNE NICOLE;0.0;TURNER, YVONNE NICOLE;0.0;TURNER, YVONNE NICOLE;0.0;TURNER, YVONNE NICOLE;0.0;TURNER, YVONNE NICOLE;0.0;TURNER, YVONNE NICOLE;0.0;TURNER, YVONNE NICOLE;0.0;TURNER, YVONNE NICOLE;0.0
MASSEY, BILLIE KIM;23.07;CHERY, KENDRA MARIE-CHRISTIANE;8.1;WHITTLE, MARENA JOSEPHINE;2.11;WESTERIK, LAURA;4.73;SOLER RAMI, JLIA;0.46;WESTERIK, LAURA;0.77;SANCHEZ RAMOS PEREDA, ALBA;2.57;HERMIDA HERRAEZ, MARTA;0.3;SANTIBAEZ HERRERO, INES;1.28;ALARCON OTERO, TXELL;1.72;RIDARD, SEEHIA FELICITE ALEXANDRINE;0.77;MATA GALINDO, MARINA;0.92;VITOLA, KRISTINE;2.52;MATAIX GUILL, ANGELA;3.47;MUREKATETE, BELLA;1.58;OLAETA LARRAURI, ANE;0.93;BUCH ROSELL, ROSO;1.69;VILARO ARAGONES, ANDREA;0.1;CALDWELL, MAYA DENISE;0.16;LPEZ TALLN, NOA;0.0;VAN DEN ADEL, NATALIE ISABELLE;1.93;JOINER, MOIRA MACY;1.86;DODSON, MAYA ANNE CRISENCIA;7.93;LPEZ TALLN, NOA;0.0;LPEZ TALLN, NOA;0.0;LPEZ TALLN, NOA;0.0;LPEZ TALLN, NOA;0.0;LPEZ TALLN, NOA;0.0;LPEZ TALLN, NOA;0.0;LPEZ TALLN, NOA;0.0;LPEZ TALLN, NOA;0.0;LPEZ TALLN, NOA;0.0;LPEZ TALLN, NOA;0.0;LPEZ TALLN, NOA;0.0;LPEZ TALLN, NOA;0.0;LPEZ TALLN, NOA;0.0;LPEZ TALLN, NOA;0.0;LPEZ TALLN, NOA;0.0;LPEZ TALLN, NOA;0.0;LPEZ TALLN, NOA;0.0;LPEZ TALLN, NOA;0.0;LPEZ TALLN, NOA;0.0;LPEZ TALLN, NOA;0.0
TOUR, MAMIGNAN;22.83;GIL COLLADO, LAURA;8.07;MUHATE PEA, CECILIA;2.1;JORIS, INE;4.66;GINZO ARANTES, PAULA;0.46;MELIA, CLAIRE;0.77;ETXARRI MUNARRIZ, IRATI;2.53;BUENAVIDA ESTEVEZ, ELENA;0.3;TORRENS SALOM, ALBA;1.28;PIERRE LOUIS, VIONISE ARON'S;1.67;JORIS, INE;0.76;MASSEY, BECKY ERNA;0.9;SALVADORES ALVAREZ, ANGELA;2.47;VITOLA, KRISTINE;3.44;HRISTOVA, BORISLAVA;1.53;SENOSIAIN VERGARACHEA, ANNE;0.93;EZEIGBO, NNEKA CHIZOBA;1.67;DEMBELE, GNERE ALIMA;0.1;WHITTLE, MARENA JOSEPHINE;0.16;CARGOL BERGA, AINA;0.0;BERTSCH, MORGAN QUINN;1.93;CALDWELL, MAYA DENISE;1.84;FEQUIERE, JESSICA;7.87;CARGOL BERGA, AINA;0.0;CARGOL BERGA, AINA;0.0;CARGOL BERGA, AINA;0.0;CARGOL BERGA, AINA;0.0;CARGOL BERGA, AINA;0.0;CARGOL BERGA, AINA;0.0;CARGOL BERGA, AINA;0.0;CARGOL BERGA, AINA;0.0;CARGOL BERGA, AINA;0.0;CARGOL BERGA, AINA;0.0;CARGOL BERGA, AINA;0.0;CARGOL BERGA, AINA;0.0;CARGOL BERGA, AINA;0.0;CARGOL BERGA, AINA;0.0;CARGOL BERGA, AINA;0.0;CARGOL BERGA, AINA;0.0;CARGOL BERGA, AINA;0.0;CARGOL BERGA, AINA;0.0;CARGOL BERGA, AINA;0.0;CARGOL BERGA, AINA;0.0
TATE, IMANI TY LEAH;22.75;FINGALL, NADIA ANGELIQUE;8.03;HILL, SAMANTHA ELIZABETH HOLLIDAY;2.1;FINGALL, NADIA ANGELIQUE;4.52;BURANI, AGOSTINA PAOLA;0.46;LISOWA MBAKA, MAXUELLA MARIE D.;0.76;MATAIX GUILL, ANGELA;2.53;GUTIERREZ LANCHO, LUCIA;0.3;CASTEDO POTENTE, ESTHER;1.27;IAGUPOVA, ALINA;1.67;MAVUNGA, TAFADZWA STEPHANIE PAULA;0.76;GRETTER, MELISA PAOLA;0.9;HOWARD, LAURA RACHEL;2.44;TATE, IMANI TY LEAH;3.41;JORIS, INE;1.48;GONZALEZ DUARTE, LARA;0.93;HRISTOVA, BORISLAVA;1.67;ALONSO DE ARMIO RIAO, GRACIA;0.1;MAXWELL, BRYNNA MARIE;0.16;GERVASINI LACORZANA, AINHOA;0.0;PIERA FLO, LAURA;1.93;BURANI, AGOSTINA PAOLA;1.83;TURNER, YVONNE NICOLE;7.76;GERVASINI LACORZANA, AINHOA;0.0;GERVASINI LACORZANA, AINHOA;0.0;GERVASINI LACORZANA, AINHOA;0.0;GERVASINI LACORZANA, AINHOA;0.0;GERVASINI LACORZANA, AINHOA;0.0;GERVASINI LACORZANA, AINHOA;0.0;GERVASINI LACORZANA, AINHOA;0.0;GERVASINI LACORZANA, AINHOA;0.0;GERVASINI LACORZANA, AINHOA;0.0;GERVASINI LACORZANA, AINHOA;0.0;GERVASINI LACORZANA, AINHOA;0.0;GERVASINI LACORZANA, AINHOA;0.0;GERVASINI LACORZANA, AINHOA;0.0;GERVASINI LACORZANA, AINHOA;0.0;GERVASINI LACORZANA, AINHOA;0.0;GERVASINI LACORZANA, AINHOA;0.0;GERVASINI LACORZANA, AINHOA;0.0;GERVASINI LACORZANA, AINHOA;0.0;GERVASINI LACORZANA, AINHOA;0.0;GERVASINI LACORZANA, AINHOA;0.0
PUEYO MELCHOR, HELENA;22.63;RIDARD, SEEHIA FELICITE ALEXANDRINE;7.74;ROMERO GONZALEZ, LETICIA;2.05;CAMILION CUCCARO, JUANA;4.43;BUHNER, FRIEDA MIZZI;0.46;CRUZ LEBRATO, ANNA;0.73;FINGALL, NADIA ANGELIQUE;2.52;DEMBELE, GNERE ALIMA;0.3;ARIZTIMUO LOPEZ, ITZIAR;1.22;JOINER, MOIRA MACY;1.66;CASAS CARRERAS, QUERALT;0.76;ATKINSON, TANAYA MECHELLE;0.89;TATE, IMANI TY LEAH;2.44;FEQUIERE, JESSICA;3.4;CALDWELL, MAYA DENISE;1.47;LATORRE ALCANTARA, ISABEL;0.93;BIBBY, CHLOE LOUISE;1.63;TOPUZOVIC, KRISTINA;0.1;RIDARD, SEEHIA FELICITE ALEXANDRINE;0.15;CARTER, ARICA DERRIS;0.0;POSPILOV, JULIE;1.9;BECKER, NIYAH CG;1.79;TATE, IMANI TY LEAH;7.67;CARTER, ARICA DERRIS;0.0;CARTER, ARICA DERRIS;0.0;CARTER, ARICA DERRIS;0.0;CARTER, ARICA DERRIS;0.0;CARTER, ARICA DERRIS;0.0;CARTER, ARICA DERRIS;0.0;CARTER, ARICA DERRIS;0.0;CARTER, ARICA DERRIS;0.0;CARTER, ARICA DERRIS;0.0;CARTER, ARICA DERRIS;0.0;CARTER, ARICA DERRIS;0.0;CARTER, ARICA DERRIS;0.0;CARTER, ARICA DERRIS;0.0;CARTER, ARICA DERRIS;0.0;CARTER, ARICA DERRIS;0.0;CARTER, ARICA DERRIS;0.0;CARTER, ARICA DERRIS;0.0;CARTER, ARICA DERRIS;0.0;CARTER, ARICA DERRIS;0.0;CARTER, ARICA DERRIS;0.0
PENDANDE MENDES, MARIA DOLORES;22.42;JOINER, MOIRA MACY;7.66;MARTIN CARRION, IYANA;2.03;POSPILOV, JULIE;4.4;SALVADORES ALVAREZ, ANGELA;0.45;BURANI, AGOSTINA PAOLA;0.72;BANASZAK, LILIANA ALEKSANDRA;2.43;RODRIGUEZ ARRIBAS, LUCIA;0.3;CHERY, KENDRA MARIE-CHRISTIANE;1.2;MILLAN MODIA, BLANCA;1.63;JAMES, KAI AFI GNOZI NONI;0.76;MOLLENHAUER, ALEXANDRA JOY;0.89;BAINES, AZANA NAHIMANA;2.39;JUNIO MBULITO, IRIS;3.35;NYSTROM, ELLEN ADINA;1.43;FLOREZ GETINO, ALICIA;0.92;BANASZAK, LILIANA ALEKSANDRA;1.63;RAMETTE, ELISE CLAUDINE;0.1;ORTIZ VIVES, MARIONA;0.14;HARRIGAN, MIKIAH KURDIJAH CHERYL;0.0;YGUERAVIDE VIANA, SANDRA;1.9;GONZALEZ DUARTE, LARA;1.78;BURANI, AGOSTINA PAOLA;7.66;HARRIGAN, MIKIAH KURDIJAH CHERYL;0.0;HARRIGAN, MIKIAH KURDIJAH CHERYL;0.0;HARRIGAN, MIKIAH KURDIJAH CHERYL;0.0;HARRIGAN, MIKIAH KURDIJAH CHERYL;0.0;HARRIGAN, MIKIAH KURDIJAH CHERYL;0.0;HARRIGAN, MIKIAH KURDIJAH CHERYL;0.0;HARRIGAN, MIKIAH KURDIJAH CHERYL;0.0;HARRIGAN, MIKIAH KURDIJAH CHERYL;0.0;HARRIGAN, MIKIAH KURDIJAH CHERYL;0.0;HARRIGAN, MIKIAH KURDIJAH CHERYL;0.0;HARRIGAN, MIKIAH KURDIJAH CHERYL;0.0;HARRIGAN, MIKIAH KURDIJAH CHERYL;0.0;HARRIGAN, MIKIAH KURDIJAH CHERYL;0.0;HARRIGAN, MIKIAH KURDIJAH CHERYL;0.0;HARRIGAN, MIKIAH KURDIJAH CHERYL;0.0;HARRIGAN, MIKIAH KURDIJAH CHERYL;0.0;HARRIGAN, MIKIAH KURDIJAH CHERYL;0.0;HARRIGAN, MIKIAH KURDIJAH CHERYL;0.0;HARRIGAN, MIKIAH KURDIJAH CHERYL;0.0;HARRIGAN, MIKIAH KURDIJAH CHERYL;0.0
BUHNER, FRIEDA MIZZI;22.14;TORRENS SALOM, ALBA;7.62;MAWULI, STEPHANIE;2.0;VITOLA, KRISTINE;4.37;TATE, IMANI TY LEAH;0.45;CASAS CARRERAS, QUERALT;0.7;SANTIBAEZ HERRERO, INES;2.41;JOINER, MOIRA MACY;0.3;CASAS CARRERAS, QUERALT;1.19;DJIU MORRO, NOA MARIA;1.61;SALVADORES ALVAREZ, ANGELA;0.76;MILLAN MODIA, BLANCA;0.89;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;2.37;JOINER, MOIRA MACY;3.34;MILLAN MODIA, BLANCA;1.41;BUHNER, FRIEDA MIZZI;0.9;JORIS, INE;1.62;ORTIZ VIVES, MARIONA;0.1;SANCHEZ RAMOS PEREDA, ALBA;0.14;PIERRE LOUIS, VIONISE ARON'S;0.0;PUEYO MELCHOR, HELENA;1.9;HALVARSSON, LOUICE SOFIE LINNA;1.77;CHERY, KENDRA MARIE-CHRISTIANE;7.63;DE LA FUENTE DE LA PUENTE, MARTA;0.0;DE LA FUENTE DE LA PUENTE, MARTA;0.0;DE LA FUENTE DE LA PUENTE, MARTA;0.0;DE LA FUENTE DE LA PUENTE, MARTA;0.0;DE LA FUENTE DE LA PUENTE, MARTA;0.0;DE LA FUENTE DE LA PUENTE, MARTA;0.0;DE LA FUENTE DE LA PUENTE, MARTA;0.0;DE LA FUENTE DE LA PUENTE, MARTA;0.0;DE LA FUENTE DE LA PUENTE, MARTA;0.0;DE LA FUENTE DE LA PUENTE, MARTA;0.0;DE LA FUENTE DE LA PUENTE, MARTA;0.0;DE LA FUENTE DE LA PUENTE, MARTA;0.0;DE LA FUENTE DE LA PUENTE, MARTA;0.0;DE LA FUENTE DE LA PUENTE, MARTA;0.0;DE LA FUENTE DE LA PUENTE, MARTA;0.0;DE LA FUENTE DE LA PUENTE, MARTA;0.0;DE LA FUENTE DE LA PUENTE, MARTA;0.0;DE LA FUENTE DE LA PUENTE, MARTA;0.0;DE LA FUENTE DE LA PUENTE, MARTA;0.0;DE LA FUENTE DE LA PUENTE, MARTA;0.0
PIERA FLO, LAURA;22.09;CASTEDO POTENTE, ESTHER;7.57;TOPUZOVIC, KRISTINA;2.0;TADIC, MATEA;4.27;JANKOVIC, MASA;0.45;CALDWELL, MAYA DENISE;0.68;ALARCON OTERO, TXELL;2.41;LOPEZ VIVES, HELENA;0.3;FEQUIERE, JESSICA;1.17;FEQUIERE, JESSICA;1.6;BRCANINOVIC, MELISA;0.76;JANKOVIC, MASA;0.88;GERVASINI LACORZANA, AINHOA;2.34;MANDIC, ANA;3.33;BANASZAK, LILIANA ALEKSANDRA;1.4;MANDIC, ANA;0.9;PIERRE LOUIS, VIONISE ARON'S;1.62;SALVADORES ALVAREZ, ANGELA;0.1;RODRIGUEZ ARRIBAS, LUCIA;0.14;RIBAS BOSCH, BERTA;0.0;MASSEY, BECKY ERNA;1.9;CHERY, KENDRA MARIE-CHRISTIANE;1.77;JOINER, MOIRA MACY;7.41;LOPEZ TOBI, IHO;0.0;LOPEZ TOBI, IHO;0.0;LOPEZ TOBI, IHO;0.0;LOPEZ TOBI, IHO;0.0;LOPEZ TOBI, IHO;0.0;LOPEZ TOBI, IHO;0.0;LOPEZ TOBI, IHO;0.0;LOPEZ TOBI, IHO;0.0;LOPEZ TOBI, IHO;0.0;LOPEZ TOBI, IHO;0.0;LOPEZ TOBI, IHO;0.0;LOPEZ TOBI, IHO;0.0;LOPEZ TOBI, IHO;0.0;LOPEZ TOBI, IHO;0.0;LOPEZ TOBI, IHO;0.0;LOPEZ TOBI, IHO;0.0;LOPEZ TOBI, IHO;0.0;LOPEZ TOBI, IHO;0.0;LOPEZ TOBI, IHO;0.0;LOPEZ TOBI, IHO;0.0
CALDWELL, MAYA DENISE;22.05;TADIC, MATEA;7.53;MASSEY, BECKY ERNA;1.97;ROMERO GONZALEZ, LETICIA;4.26;HALVARSSON, LOUICE SOFIE LINNA;0.45;RAMETTE, ELISE CLAUDINE;0.67;BURANI, AGOSTINA PAOLA;2.38;CAMILION CUCCARO, JUANA;0.3;GONZALEZ DUARTE, LARA;1.15;ARIZTIMUO LOPEZ, ITZIAR;1.59;GONZALEZ DUARTE, LARA;0.76;BERTSCH, MORGAN QUINN;0.87;TOPUZOVIC, KRISTINA;2.33;GELDOF, SERENA LYNN PETRA;3.32;TOUR, MAMIGNAN;1.4;SANTIBAEZ HERRERO, INES;0.9;LPEZ-SNCHAL, LOU;1.59;CANELLA RODRIGUEZ, MARTA;0.1;WASHINGTON, DELICIA TYRAE;0.14;ALEXANDER, KAYLA JANINE;0.0;RODRIGUEZ ARRIBAS, LUCIA;1.89;BUCH ROSELL, ROSO;1.76;YGUERAVIDE VIANA, SANDRA;7.38;BURANI, AGOSTINA PAOLA;0.0;BURANI, AGOSTINA PAOLA;0.0;BURANI, AGOSTINA PAOLA;0.0;BURANI, AGOSTINA PAOLA;0.0;BURANI, AGOSTINA PAOLA;0.0;BURANI, AGOSTINA PAOLA;0.0;BURANI, AGOSTINA PAOLA;0.0;BURANI, AGOSTINA PAOLA;0.0;BURANI, AGOSTINA PAOLA;0.0;BURANI, AGOSTINA PAOLA;0.0;BURANI, AGOSTINA PAOLA;0.0;BURANI, AGOSTINA PAOLA;0.0;BURANI, AGOSTINA PAOLA;0.0;BURANI, AGOSTINA PAOLA;0.0;BURANI, AGOSTINA PAOLA;0.0;BURANI, AGOSTINA PAOLA;0.0;BURANI, AGOSTINA PAOLA;0.0;BURANI, AGOSTINA PAOLA;0.0;BURANI, AGOSTINA PAOLA;0.0;BURANI, AGOSTINA PAOLA;0.0
IAGUPOVA, ALINA;22.01;ETXARRI MUNARRIZ, IRATI;7.53;CAMILION CUCCARO, JUANA;1.93;LPEZ-SNCHAL, LOU;4.26;RIDARD, SEEHIA FELICITE ALEXANDRINE;0.45;SORIANO PEREZ, CLAUDIA;0.67;WESTERIK, LAURA;2.37;BURANI, AGOSTINA PAOLA;0.3;MILLAN MODIA, BLANCA;1.15;CASAS CARRERAS, QUERALT;1.56;FAM THIAM, AWA;0.76;JORIS, INE;0.86;ERJAVEC, KARLA;2.3;RODRIGUEZ ARRIBAS, LUCIA;3.32;CONTELL SANCHIS, CLAUDIA;1.37;GERVASINI LACORZANA, AINHOA;0.9;BAINES, AZANA NAHIMANA;1.57;MAN, MARIE;0.1;FINGALL, NADIA ANGELIQUE;0.14;BURANI, AGOSTINA PAOLA;0.0;JANKOVIC, MASA;1.88;TURNER, YVONNE NICOLE;1.76;CRUZ LEBRATO, ANNA;7.37;GIOMI, LYDIA MORA;0.0;GIOMI, LYDIA MORA;0.0;GIOMI, LYDIA MORA;0.0;GIOMI, LYDIA MORA;0.0;GIOMI, LYDIA MORA;0.0;GIOMI, LYDIA MORA;0.0;GIOMI, LYDIA MORA;0.0;GIOMI, LYDIA MORA;0.0;GIOMI, LYDIA MORA;0.0;GIOMI, LYDIA MORA;0.0;GIOMI, LYDIA MORA;0.0;GIOMI, LYDIA MORA;0.0;GIOMI, LYDIA MORA;0.0;GIOMI, LYDIA MORA;0.0;GIOMI, LYDIA MORA;0.0;GIOMI, LYDIA MORA;0.0;GIOMI, LYDIA MORA;0.0;GIOMI, LYDIA MORA;0.0;GIOMI, LYDIA MORA;0.0;GIOMI, LYDIA MORA;0.0
JAMES, KAI AFI GNOZI NONI;21.7;MOLLENHAUER, ALEXANDRA JOY;7.36;JORIS, INE;1.9;PIERRE LOUIS, VIONISE ARON'S;4.21;LOPEZ VIVES, HELENA;0.45;FINGALL, NADIA ANGELIQUE;0.66;VITOLA, KRISTINE;2.37;ALEXANDER, KAYLA JANINE;0.3;CARTER, ARICA DERRIS;1.15;TURNER, YVONNE NICOLE;1.55;FASOULA, MARIA EMMANOUELA;0.76;CANELLA RODRIGUEZ, MARTA;0.83;IAGUPOVA, ALINA;2.3;GERVASINI LACORZANA, AINHOA;3.31;CORNELIUS, LAURA;1.36;ATKINSON, TANAYA MECHELLE;0.89;HERMOSA MONREAL, NEREA;1.56;GERVASINI LACORZANA, AINHOA;0.1;SANTIBAEZ HERRERO, INES;0.14;LOPEZ TOBI, IHO;0.0;BROTONS PASCUAL, MONTSERRAT;1.87;ALARCON OTERO, TXELL;1.76;TOUR, MAMIGNAN;7.33;SANCHEZ MARRUFO, BEATRIZ;0.0;SANCHEZ MARRUFO, BEATRIZ;0.0;SANCHEZ MARRUFO, BEATRIZ;0.0;SANCHEZ MARRUFO, BEATRIZ;0.0;SANCHEZ MARRUFO, BEATRIZ;0.0;SANCHEZ MARRUFO, BEATRIZ;0.0;SANCHEZ MARRUFO, BEATRIZ;0.0;SANCHEZ MARRUFO, BEATRIZ;0.0;SANCHEZ MARRUFO, BEATRIZ;0.0;SANCHEZ MARRUFO, BEATRIZ;0.0;SANCHEZ MARRUFO, BEATRIZ;0.0;SANCHEZ MARRUFO, BEATRIZ;0.0;SANCHEZ MARRUFO, BEATRIZ;0.0;SANCHEZ MARRUFO, BEATRIZ;0.0;SANCHEZ MARRUFO, BEATRIZ;0.0;SANCHEZ MARRUFO, BEATRIZ;0.0;SANCHEZ MARRUFO, BEATRIZ;0.0;SANCHEZ MARRUFO, BEATRIZ;0.0;SANCHEZ MARRUFO, BEATRIZ;0.0;SANCHEZ MARRUFO, BEATRIZ;0.0
