Nombre;Condicion;Partidos;Minutos;Puntos;T2 Anotados;T2 Lanzados;% T2;T3 Anotados;T3 Lanzados;% T3;T1 Anotados;T1 Lanzados;% T1;Reb. Ofensivos;Reb. Defensivos;Rebotes;Asistencias;Robos;Perdidas;Tapones;Tapones Recibidos;Mates;Faltas Cometidas;Faltas Recibidas;Valoracion;Posesiones;Ritmo;OER;% TC Efectivo;% Jugada;Frec. TL;% Reb Def;% Reb Of;% Assis;% Perd
['C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!'] Equipo;['Media'];5.0;200.0;54.8;18.8;50.4;0.37;2.8;12.2;0.23;8.8;16.2;0.54;14.0;18.4;32.4;7.4;9.6;17.8;0.4;0.2;0.0;19.8;20.0;38.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!'] Equipo Rival;['Media Rival'];5.0;200.0;72.4;19.4;37.2;0.52;6.8;16.6;0.41;13.2;20.0;0.66;8.0;25.0;33.0;13.6;7.0;18.2;0.6;0.2;0.0;20.0;19.8;73.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!'] Equipo;['Media'];9.0;202.78;59.33;20.11;54.44;0.37;3.56;14.78;0.24;8.44;14.78;0.57;14.44;23.78;38.22;8.44;7.22;16.11;0.67;1.89;0.0;19.89;16.33;40.44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!'] Equipo Rival;['Media Rival'];9.0;202.78;70.0;19.22;43.78;0.44;5.44;17.89;0.3;15.22;21.56;0.71;10.22;26.11;36.33;13.22;8.56;13.22;1.89;0.67;0.0;16.33;19.89;76.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!'] Equipo;['Media'];8.0;200.0;63.88;17.0;42.25;0.4;5.62;17.75;0.32;13.0;18.25;0.71;9.88;25.5;35.38;11.12;5.75;13.75;1.0;1.88;0.0;18.0;18.62;59.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!'] Equipo Rival;['Media Rival'];8.0;200.0;65.88;19.88;46.62;0.43;5.38;19.25;0.28;10.0;12.62;0.79;10.5;22.38;32.88;9.88;7.5;12.62;2.12;1.0;0.0;18.5;18.0;60.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!'] Equipo;['Media'];3.0;200.0;68.67;22.67;54.33;0.42;4.33;14.0;0.31;10.33;14.67;0.7;11.0;21.67;32.67;12.0;5.67;14.67;0.33;2.0;0.0;14.0;19.67;62.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!'] Equipo Rival;['Media Rival'];3.0;200.0;83.0;26.33;47.0;0.56;7.33;23.0;0.32;8.33;10.33;0.81;9.67;23.67;33.33;15.0;6.67;11.67;2.0;0.33;0.0;19.67;13.67;83.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!'] Equipo;['Media'];1.0;200.0;78.0;19.0;48.0;0.4;13.0;20.0;0.65;1.0;8.0;0.12;17.0;22.0;39.0;11.0;2.0;19.0;2.0;2.0;0.0;14.0;13.0;67.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!', 'C.R.E.F. ¡HOLA!'] Equipo Rival;['Media Rival'];1.0;200.0;91.0;24.0;42.0;0.57;12.0;30.0;0.4;7.0;13.0;0.54;8.0;20.0;28.0;27.0;13.0;6.0;2.0;2.0;0.0;13.0;14.0;112.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU'] Equipo;['Media'];1.0;200.0;74.0;21.0;38.0;0.55;6.0;13.0;0.46;14.0;17.0;0.82;9.0;23.0;32.0;18.0;10.0;20.0;3.0;1.0;0.0;21.0;23.0;91.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU'] Equipo Rival;['Media Rival'];1.0;200.0;58.0;17.0;39.0;0.44;3.0;16.0;0.19;15.0;23.0;0.65;6.0;12.0;18.0;12.0;10.0;17.0;1.0;3.0;0.0;23.0;21.0;34.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU'] Equipo;['Media'];4.0;200.0;69.0;18.25;35.5;0.51;6.75;17.25;0.39;12.25;15.25;0.8;6.25;22.75;29.0;12.5;8.5;17.25;2.25;3.0;0.0;19.5;17.25;68.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU'] Equipo Rival;['Media Rival'];4.0;200.0;65.0;20.0;46.75;0.43;4.25;16.0;0.27;12.25;15.5;0.79;12.75;18.0;30.75;14.0;11.0;15.75;3.0;2.25;0.0;17.25;19.5;66.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU'] Equipo;['Media'];7.0;203.57;66.71;18.86;39.29;0.48;6.0;21.0;0.29;11.0;15.57;0.71;9.43;20.86;30.29;15.0;11.43;14.71;3.0;2.0;0.0;17.14;18.57;71.14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU'] Equipo Rival;['Media Rival'];7.0;203.57;60.86;21.29;43.14;0.49;3.0;12.43;0.24;9.29;14.43;0.64;7.43;22.43;29.86;11.86;8.86;18.71;2.0;3.0;0.0;18.57;17.0;53.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU'] Equipo;['Media'];12.0;202.08;60.58;18.92;42.08;0.45;4.17;15.92;0.26;10.25;14.75;0.69;9.25;21.67;30.92;12.0;9.83;16.92;2.17;2.17;0.0;16.67;17.75;58.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU'] Equipo Rival;['Media Rival'];12.0;202.08;64.67;18.25;43.67;0.42;5.92;15.75;0.38;10.42;14.08;0.74;10.42;24.17;34.58;13.17;9.75;17.08;2.17;2.0;0.0;17.75;16.67;65.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU'] Equipo;['Media'];2.0;200.0;59.0;18.5;39.0;0.47;4.5;18.0;0.25;8.5;12.0;0.71;8.5;23.5;32.0;10.5;8.0;12.0;1.0;1.0;0.0;16.0;13.0;57.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU'] Equipo Rival;['Media Rival'];2.0;200.0;67.5;18.5;39.0;0.47;7.5;20.5;0.37;8.0;11.0;0.73;8.5;24.0;32.5;11.5;6.5;11.5;1.0;1.0;0.0;13.0;16.0;73.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1'] Equipo;['Media'];1.0;200.0;77.0;26.0;49.0;0.53;4.0;18.0;0.22;13.0;17.0;0.77;10.0;35.0;45.0;15.0;9.0;15.0;0.0;0.0;0.0;18.0;17.0;89.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1'] Equipo Rival;['Media Rival'];1.0;200.0;42.0;16.0;41.0;0.39;3.0;22.0;0.14;1.0;2.0;0.5;6.0;23.0;29.0;5.0;2.0;17.0;1.0;0.0;0.0;17.0;18.0;18.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1'] Equipo;['Media'];11.0;200.0;67.73;20.09;43.0;0.47;6.09;17.91;0.34;9.27;13.18;0.7;7.82;24.18;32.0;14.27;5.45;15.73;0.64;2.36;0.0;17.73;16.73;62.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1'] Equipo Rival;['Media Rival'];11.0;200.0;71.09;22.09;46.73;0.47;5.82;18.27;0.32;9.45;13.91;0.68;9.91;23.18;33.09;11.45;9.55;12.36;2.82;0.45;0.0;16.91;17.82;74.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1'] Equipo;['Media'];13.0;200.0;69.46;19.92;40.54;0.49;6.23;20.77;0.3;10.92;13.85;0.79;7.38;25.77;33.15;12.62;6.92;16.38;1.0;1.15;0.0;19.15;17.31;65.69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1'] Equipo Rival;['Media Rival'];13.0;200.0;68.62;20.38;46.15;0.44;5.54;19.85;0.28;11.23;16.69;0.67;10.92;25.77;36.69;12.0;9.31;13.31;1.62;0.69;0.0;17.31;19.08;70.46;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1'] Equipo;['Media'];1.0;200.0;67.0;21.0;44.0;0.48;6.0;22.0;0.27;7.0;9.0;0.78;6.0;28.0;34.0;17.0;5.0;15.0;3.0;0.0;0.0;16.0;15.0;69.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1', 'CAMPUS PROMETE LF1'] Equipo Rival;['Media Rival'];1.0;200.0;71.0;19.0;42.0;0.45;8.0;24.0;0.33;9.0;10.0;0.9;11.0;27.0;38.0;11.0;7.0;13.0;2.0;0.0;0.0;15.0;16.0;77.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['EMBUTIDOS PAJARIEL BEMBIBRE PDM', 'EMBUTIDOS PAJARIEL BEMBIBRE PDM', 'EMBUTIDOS PAJARIEL BEMBIBRE PDM', 'EMBUTIDOS PAJARIEL BEMBIBRE PDM', 'EMBUTIDOS PAJARIEL BEMBIBRE PDM', 'EMBUTIDOS PAJARIEL BEMBIBRE PDM', 'EMBUTIDOS PAJARIEL BEMBIBRE PDM', 'EMBUTIDOS PAJARIEL BEMBIBRE PDM', 'EMBUTIDOS PAJARIEL BEMBIBRE PDM', 'EMBUTIDOS PAJARIEL BEMBIBRE PDM', 'EMBUTIDOS PAJARIEL BEMBIBRE PDM', 'EMBUTIDOS PAJARIEL BEMBIBRE PDM'] Equipo;['Media'];1.0;200.0;50.0;11.0;29.0;0.38;7.0;23.0;0.3;7.0;10.0;0.7;7.0;19.0;26.0;11.0;8.0;23.0;1.0;1.0;0.0;8.0;12.0;39.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
