Minutos (jugador);Minutos (valor);Puntos (jugador);Puntos (valor);T2 Anotados (jugador);T2 Anotados (valor);T2 Lanzados (jugador);T2 Lanzados (valor);% T2 (jugador);% T2 (valor);T3 Anotados (jugador);T3 Anotados (valor);T3 Lanzados (jugador);T3 Lanzados (valor);% T3 (jugador);% T3 (valor);T1 Anotados (jugador);T1 Anotados (valor);T1 Lanzados (jugador);T1 Lanzados (valor);% T1 (jugador);% T1 (valor);Reb. Ofensivos (jugador);Reb. Ofensivos (valor);Reb. Defensivos (jugador);Reb. Defensivos (valor);Rebotes (jugador);Rebotes (valor);Asistencias (jugador);Asistencias (valor);Robos (jugador);Robos (valor);Perdidas (jugador);Perdidas (valor);Tapones (jugador);Tapones (valor);Tapones Recibidos (jugador);Tapones Recibidos (valor);Mates (jugador);Mates (valor);Faltas Cometidas (jugador);Faltas Cometidas (valor);Faltas Recibidas (jugador);Faltas Recibidas (valor);Valoracion (jugador);Valoracion (valor);% Asist (jugador);% Asist (valor);% Tiro Efectivo (jugador);% Tiro Efectivo (valor);% Tiro Verdadero (jugador);% True Shooting (valor);GScore (jugador);GScore (valor);TLR% (jugador);TLR% (valor);Posesiones Anotadas (jugador);Posesiones Anotadas (valor);Posesiones No Anotadas (jugador);Posesiones No Anotadas (valor);Floor Percentage (jugador);Floor Percentage (valor);Puntos por Tiro (jugador);Puntos por Tiro (valor);% Rebotes (jugador);% Rebotes (valor);% Rebotes Def (jugador);% Rebotes Def (valor);% Rebotes Of (jugador);% Rebotes Of (valor);% Robos (jugador);% Robos (valor);Toques (jugador);Toques (valor);Uso (jugador);Uso (valor);Versatilidad (jugador);Versatilidad (valor);Win Scores (jugador);Win Scores (valor);Eficiencia Ofensiva (jugador);Eficiencia Ofensiva (valor);Eficiencia Defensiva (jugador);Eficiencia Defensiva (valor);Diferencia Eficiencia (jugador);Diferencia Eficiencia (valor)
PASCUA SUAREZ, MARA LUCILA;26.0;ROYO TORRES, MARIA ESTELA;8.88;GIVENS, KRISI TIJANA;2.6;RODRIGUEZ MANSO, LEONOR DEL PILAR;5.23;TIRERA, MEIYA;0.47;BARBEE, SHACOBIA SHAUNTE;0.65;OCETE CASTILLO, GABRIELA;2.28;DELGADO PONTES, MARINA;0.29;DE SOUZA MACHADO, ERIKA CRISTINA;1.31;BANKS, BRIANNA JHANE;1.84;GASTAMINZA GANUZA, AMAYA;0.75;SARR, OUMOUL KHAIRY;1.08;ELONU, ADAORA NNENNA;2.88;SUAREZ UTRERO, ANA MARIA;3.74;MILOVANOVIC, JELENA;1.64;GARCIA URLEZAGA, IZASKUN;1.04;MILOVANOVIC, JELENA;1.88;GIVENS, KRISI TIJANA;0.16;SARR, OUMOUL KHAIRY;0.19;MOLINA PRADOS MARTIN BURO, JUANA MARIA;0.0;GERMAN VELASCO, ICIAR;2.04;TETEMONDOVA, KATARINA;2.16;MILOVANOVIC, JELENA;8.88;MOLINA PRADOS MARTIN BURO, JUANA MARIA;0.0;MOLINA PRADOS MARTIN BURO, JUANA MARIA;0.0;MOLINA PRADOS MARTIN BURO, JUANA MARIA;0.0;MOLINA PRADOS MARTIN BURO, JUANA MARIA;0.0;MOLINA PRADOS MARTIN BURO, JUANA MARIA;0.0;MOLINA PRADOS MARTIN BURO, JUANA MARIA;0.0;MOLINA PRADOS MARTIN BURO, JUANA MARIA;0.0;MOLINA PRADOS MARTIN BURO, JUANA MARIA;0.0;MOLINA PRADOS MARTIN BURO, JUANA MARIA;0.0;MOLINA PRADOS MARTIN BURO, JUANA MARIA;0.0;MOLINA PRADOS MARTIN BURO, JUANA MARIA;0.0;MOLINA PRADOS MARTIN BURO, JUANA MARIA;0.0;MOLINA PRADOS MARTIN BURO, JUANA MARIA;0.0;MOLINA PRADOS MARTIN BURO, JUANA MARIA;0.0;MOLINA PRADOS MARTIN BURO, JUANA MARIA;0.0;MOLINA PRADOS MARTIN BURO, JUANA MARIA;0.0;MOLINA PRADOS MARTIN BURO, JUANA MARIA;0.0;MOLINA PRADOS MARTIN BURO, JUANA MARIA;0.0;MOLINA PRADOS MARTIN BURO, JUANA MARIA;0.0;MOLINA PRADOS MARTIN BURO, JUANA MARIA;0.0
PETERS, HALEY MCCLOSKEY;25.7;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;8.69;BREEDLOVE, STARR REGINA;2.55;TETEMONDOVA, KATARINA;5.2;ROSANIO, PAMELA CATHERINE;0.47;QUEVEDO CAIZARES, LAURA;0.65;DOMINGUEZ FERNANDEZ, SILVIA;2.24;PEREZ ARAUJO, MARIA;0.29;BANKS, BRIANNA JHANE;1.2;TETEMONDOVA, KATARINA;1.84;GOMES DA SILVA, SOFIA CAROLINA;0.75;ALEKSIC, SNEZANA;1.05;OCETE CASTILLO, GABRIELA;2.88;ADURIZ HERNANI, ONINTZA;3.69;ELONU, ADAORA NNENNA;1.64;PARKS, ROBYN LASHAE;1.04;BAHI BLANQUERA, GEORGINA;1.88;PINA TOLOSA, MARIA;0.15;STEWART, AZANIA JOCELYN DINAH;0.19;GIDDEN, VANESSA NICOLE;0.0;GIMENO MARTINEZ, VEGA;2.04;VRANCIC, IRENA;2.15;VEGA REBORA, GISELA VERONICA;8.73;GIDDEN, VANESSA NICOLE;0.0;GIDDEN, VANESSA NICOLE;0.0;GIDDEN, VANESSA NICOLE;0.0;GIDDEN, VANESSA NICOLE;0.0;GIDDEN, VANESSA NICOLE;0.0;GIDDEN, VANESSA NICOLE;0.0;GIDDEN, VANESSA NICOLE;0.0;GIDDEN, VANESSA NICOLE;0.0;GIDDEN, VANESSA NICOLE;0.0;GIDDEN, VANESSA NICOLE;0.0;GIDDEN, VANESSA NICOLE;0.0;GIDDEN, VANESSA NICOLE;0.0;GIDDEN, VANESSA NICOLE;0.0;GIDDEN, VANESSA NICOLE;0.0;GIDDEN, VANESSA NICOLE;0.0;GIDDEN, VANESSA NICOLE;0.0;GIDDEN, VANESSA NICOLE;0.0;GIDDEN, VANESSA NICOLE;0.0;GIDDEN, VANESSA NICOLE;0.0;GIDDEN, VANESSA NICOLE;0.0
VANDERWAL, RACHAEL  ANN;25.6;LIEIRA, MARIA CECILIA;8.62;OCETE CASTILLO, GABRIELA;2.44;ROMEO, NICOLE ELAINE;4.96;TETEMONDOVA, KATARINA;0.46;VANDERWAL, RACHAEL  ANN;0.65;HARRIS, BRENAE NICOLE;2.23;ESTEBAS ARMAS, PAULA;0.29;TETEMONDOVA, KATARINA;1.2;DE SOUZA MACHADO, ERIKA CRISTINA;1.75;PETERS, HALEY MCCLOSKEY;0.75;ROSANIO, PAMELA CATHERINE;1.0;ADURIZ HERNANI, ONINTZA;2.88;VILARO ARAGONES, ANDREA;3.62;GARCIA URLEZAGA, IZASKUN;1.62;EDWARDS, ARIEL JOY;1.04;PINA TOLOSA, MARIA;1.88;ADURIZ HERNANI, ONINTZA;0.15;SALVADORES ALVAREZ, ANGELA;0.19;LYON, MARGARET HELEN;0.0;SANCHEZ MARRUFO, BEATRIZ;2.04;BANKS, BRIANNA JHANE;2.12;OCETE CASTILLO, GABRIELA;8.68;LYON, MARGARET HELEN;0.0;LYON, MARGARET HELEN;0.0;LYON, MARGARET HELEN;0.0;LYON, MARGARET HELEN;0.0;LYON, MARGARET HELEN;0.0;LYON, MARGARET HELEN;0.0;LYON, MARGARET HELEN;0.0;LYON, MARGARET HELEN;0.0;LYON, MARGARET HELEN;0.0;LYON, MARGARET HELEN;0.0;LYON, MARGARET HELEN;0.0;LYON, MARGARET HELEN;0.0;LYON, MARGARET HELEN;0.0;LYON, MARGARET HELEN;0.0;LYON, MARGARET HELEN;0.0;LYON, MARGARET HELEN;0.0;LYON, MARGARET HELEN;0.0;LYON, MARGARET HELEN;0.0;LYON, MARGARET HELEN;0.0;LYON, MARGARET HELEN;0.0
IMOVBIOH, SARAH;25.52;ALEKSIC, SNEZANA;8.4;TETEMONDOVA, KATARINA;2.4;HERRERA BOXO, LAURA;4.85;OCETE CASTILLO, GABRIELA;0.46;JEFFERSON, LAQUINTA JOY;0.64;SANCHEZ MARRUFO, BEATRIZ;2.15;ESPAA ALMENDRO, MARIA;0.29;FORASTE GALOBARDES, MIRIAM;1.19;COULIBALY, MARIAM ALOU;1.73;ALSTON, AMERYST DANAE;0.75;ETXARRI MUNARRIZ, IRATI;1.0;BANKS, BRIANNA JHANE;2.8;SARR, OUMOUL KHAIRY;3.62;PARKS, ROBYN LASHAE;1.54;PETERS, HALEY MCCLOSKEY;1.04;JUNIO MBULITO, IRIS;1.86;GIMENO MARTINEZ, VEGA;0.15;RODRIGUEZ MANSO, LEONOR DEL PILAR;0.19;LAHUERTA MENDOZA, IRENE;0.0;VILARO ARAGONES, ANDREA;2.0;ARROJO JIMENEZ, MARIA BELEN;2.08;BUCH ROSELL, ROSO;8.62;LAHUERTA MENDOZA, IRENE;0.0;LAHUERTA MENDOZA, IRENE;0.0;LAHUERTA MENDOZA, IRENE;0.0;LAHUERTA MENDOZA, IRENE;0.0;LAHUERTA MENDOZA, IRENE;0.0;LAHUERTA MENDOZA, IRENE;0.0;LAHUERTA MENDOZA, IRENE;0.0;LAHUERTA MENDOZA, IRENE;0.0;LAHUERTA MENDOZA, IRENE;0.0;LAHUERTA MENDOZA, IRENE;0.0;LAHUERTA MENDOZA, IRENE;0.0;LAHUERTA MENDOZA, IRENE;0.0;LAHUERTA MENDOZA, IRENE;0.0;LAHUERTA MENDOZA, IRENE;0.0;LAHUERTA MENDOZA, IRENE;0.0;LAHUERTA MENDOZA, IRENE;0.0;LAHUERTA MENDOZA, IRENE;0.0;LAHUERTA MENDOZA, IRENE;0.0;LAHUERTA MENDOZA, IRENE;0.0;LAHUERTA MENDOZA, IRENE;0.0
GASTAMINZA GANUZA, AMAYA;25.15;PEREZ TORRES, TANIA;8.31;ROMEO, NICOLE ELAINE;2.38;STEJSKALOVA, MICHAELA;4.81;CALVO DIAZ, ANA BEGOA;0.46;DELGADO PONTES, MARINA;0.61;VRANCIC, IRENA;2.15;PARKS, ROBYN LASHAE;0.29;COULIBALY, MARIAM ALOU;1.19;GIMENO MARTINEZ, VEGA;1.69;VRANCIC, IRENA;0.75;VAN DEN ADEL, NATALIE ISABELLE;0.96;LYRA MACEDO, ISABELA RAMONA;2.77;NWAIGWE, UGOCHI NICOLE;3.6;PETERS, HALEY MCCLOSKEY;1.54;HARRIS, BRENAE NICOLE;1.0;STEJSKALOVA, MICHAELA;1.85;GERMAN VELASCO, ICIAR;0.15;GOMES DA SILVA, SOFIA CAROLINA;0.18;CUIA LOPEZ, PAULA;0.0;JORDANA BOFILL, NOEMI;2.0;MOLINA PRADOS MARTIN BURO, JUANA MARIA;2.08;GIL COLLADO, LAURA;8.52;CUIA LOPEZ, PAULA;0.0;CUIA LOPEZ, PAULA;0.0;CUIA LOPEZ, PAULA;0.0;CUIA LOPEZ, PAULA;0.0;CUIA LOPEZ, PAULA;0.0;CUIA LOPEZ, PAULA;0.0;CUIA LOPEZ, PAULA;0.0;CUIA LOPEZ, PAULA;0.0;CUIA LOPEZ, PAULA;0.0;CUIA LOPEZ, PAULA;0.0;CUIA LOPEZ, PAULA;0.0;CUIA LOPEZ, PAULA;0.0;CUIA LOPEZ, PAULA;0.0;CUIA LOPEZ, PAULA;0.0;CUIA LOPEZ, PAULA;0.0;CUIA LOPEZ, PAULA;0.0;CUIA LOPEZ, PAULA;0.0;CUIA LOPEZ, PAULA;0.0;CUIA LOPEZ, PAULA;0.0;CUIA LOPEZ, PAULA;0.0
ADURIZ HERNANI, ONINTZA;24.62;OCETE CASTILLO, GABRIELA;7.92;GIMENO MARTINEZ, VEGA;2.12;GIL COLLADO, LAURA;4.68;HODGES, RONEEKA RAYSHELL;0.46;GARI GILABERT, IRENE DEL REBOLLET;0.56;VANDERWAL, RACHAEL  ANN;2.12;ROUNDTREE, MARGARET YVETTE;0.29;GONZALEZ DUARTE, LARA;1.19;BUCH ROSELL, ROSO;1.65;CARTER, AMISHA LOLINA;0.75;BRAJKOVIC, IVANA;0.96;SILVA SERRANO, ROSELIS CAROLINA;2.76;SILVA SERRANO, ROSELIS CAROLINA;3.6;MARTIN LLAVERIA, MARIONA;1.47;JEFFERSON, LAQUINTA JOY;1.0;BRUNCKHORST, SVENJA;1.84;PARKS, ROBYN LASHAE;0.15;MONTOLIU MATIAS, MARTA;0.17;SERRA PASTELLS, MARINA;0.0;LLORENTE, VICTORIA;2.0;BREEDLOVE, STARR REGINA;2.05;TUDANCA ACEDO, MARTA;8.36;SERRA PASTELLS, MARINA;0.0;SERRA PASTELLS, MARINA;0.0;SERRA PASTELLS, MARINA;0.0;SERRA PASTELLS, MARINA;0.0;SERRA PASTELLS, MARINA;0.0;SERRA PASTELLS, MARINA;0.0;SERRA PASTELLS, MARINA;0.0;SERRA PASTELLS, MARINA;0.0;SERRA PASTELLS, MARINA;0.0;SERRA PASTELLS, MARINA;0.0;SERRA PASTELLS, MARINA;0.0;SERRA PASTELLS, MARINA;0.0;SERRA PASTELLS, MARINA;0.0;SERRA PASTELLS, MARINA;0.0;SERRA PASTELLS, MARINA;0.0;SERRA PASTELLS, MARINA;0.0;SERRA PASTELLS, MARINA;0.0;SERRA PASTELLS, MARINA;0.0;SERRA PASTELLS, MARINA;0.0;SERRA PASTELLS, MARINA;0.0
CALVO DIAZ, ANA BEGOA;24.58;GIVENS, KRISI TIJANA;7.52;TUDANCA ACEDO, MARTA;2.04;GIMENO MARTINEZ, VEGA;4.65;LYRA MACEDO, ISABELA RAMONA;0.46;SANCHEZ MARRUFO, BEATRIZ;0.54;DELGADO PONTES, MARINA;2.09;HODGES, RONEEKA RAYSHELL;0.29;SARR, OUMOUL KHAIRY;1.15;ARROJO JIMENEZ, MARIA BELEN;1.6;PARDO HERVIAS, LAURA;0.75;RODRIGUEZ MANSO, LEONOR DEL PILAR;0.92;HODGES, RONEEKA RAYSHELL;2.71;PEREZ TORRES, TANIA;3.5;ADURIZ HERNANI, ONINTZA;1.46;DE SOUZA MACHADO, ERIKA CRISTINA;1.0;VEGA REBORA, GISELA VERONICA;1.77;VEGA REBORA, GISELA VERONICA;0.14;MILOVANOVIC, JELENA;0.16;PAIRO URTOS, JANINA;0.0;ALDALUR SOTO, ANE MIREN;2.0;BUCH ROSELL, ROSO;2.04;SARR, OUMOUL KHAIRY;8.27;PAIRO URTOS, JANINA;0.0;PAIRO URTOS, JANINA;0.0;PAIRO URTOS, JANINA;0.0;PAIRO URTOS, JANINA;0.0;PAIRO URTOS, JANINA;0.0;PAIRO URTOS, JANINA;0.0;PAIRO URTOS, JANINA;0.0;PAIRO URTOS, JANINA;0.0;PAIRO URTOS, JANINA;0.0;PAIRO URTOS, JANINA;0.0;PAIRO URTOS, JANINA;0.0;PAIRO URTOS, JANINA;0.0;PAIRO URTOS, JANINA;0.0;PAIRO URTOS, JANINA;0.0;PAIRO URTOS, JANINA;0.0;PAIRO URTOS, JANINA;0.0;PAIRO URTOS, JANINA;0.0;PAIRO URTOS, JANINA;0.0;PAIRO URTOS, JANINA;0.0;PAIRO URTOS, JANINA;0.0
SILVA SERRANO, ROSELIS CAROLINA;24.43;HERRERA BOXO, LAURA;7.19;LIEIRA, MARIA CECILIA;2.04;ETXARRI MUNARRIZ, IRATI;4.62;FORSTER, JULIA CHRISTINE;0.46;VAN DEN ADEL, NATALIE ISABELLE;0.54;MARTIN LLAVERIA, MARIONA;2.07;QUEVEDO CAIZARES, LAURA;0.28;HARRIS, BRENAE NICOLE;1.15;DELGADO PONTES, MARINA;1.57;DE SOUZA MACHADO, ERIKA CRISTINA;0.75;JUNIO MBULITO, IRIS;0.9;TUDANCA ACEDO, MARTA;2.64;GOMES DA SILVA, SOFIA CAROLINA;3.47;KNIGHT, LESLIE FAYE;1.42;SARR, OUMOUL KHAIRY;0.96;SVITLICA, DRAGANA;1.69;PARDO HERVIAS, LAURA;0.13;SILVA SERRANO, ROSELIS CAROLINA;0.16;LEON RUIZ, NEFER;0.0;BEGIC, ANA MARIJA;2.0;MILOVANOVIC, JELENA;2.0;ALMINAITE, KRISITINA;8.05;LEON RUIZ, NEFER;0.0;LEON RUIZ, NEFER;0.0;LEON RUIZ, NEFER;0.0;LEON RUIZ, NEFER;0.0;LEON RUIZ, NEFER;0.0;LEON RUIZ, NEFER;0.0;LEON RUIZ, NEFER;0.0;LEON RUIZ, NEFER;0.0;LEON RUIZ, NEFER;0.0;LEON RUIZ, NEFER;0.0;LEON RUIZ, NEFER;0.0;LEON RUIZ, NEFER;0.0;LEON RUIZ, NEFER;0.0;LEON RUIZ, NEFER;0.0;LEON RUIZ, NEFER;0.0;LEON RUIZ, NEFER;0.0;LEON RUIZ, NEFER;0.0;LEON RUIZ, NEFER;0.0;LEON RUIZ, NEFER;0.0;LEON RUIZ, NEFER;0.0
RICHARDS, SHEREESHA NATHESHA;24.33;PASCUA SUAREZ, MARA LUCILA;7.19;ADURIZ HERNANI, ONINTZA;1.92;TUDANCA ACEDO, MARTA;4.6;PEREZ TORRES, TANIA;0.45;LYRA MACEDO, ISABELA RAMONA;0.54;BARBEE, SHACOBIA SHAUNTE;2.04;MARGINEAN, GABRIELA;0.28;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;1.15;ETXARRI MUNARRIZ, IRATI;1.5;ALDALUR SOTO, ANE MIREN;0.74;HARRIS, BRENAE NICOLE;0.88;MOLINA PRADOS MARTIN BURO, JUANA MARIA;2.58;BANKS, BRIANNA JHANE;3.44;ABALDE DIAZ, TAMARA;1.42;STEJSKALOVA, MICHAELA;0.96;DE SA CASTRO NEVES, CATARINA;1.68;QUEVEDO CAIZARES, LAURA;0.13;FEDORENKOVA, EKATERINA;0.16;ARIZTIMUO LOPEZ, ITZIAR;0.0;MOKANGO, CHANEL MODIRI;2.0;GIMENO MARTINEZ, VEGA;1.96;JUNIO MBULITO, IRIS;8.05;ARIZTIMUO LOPEZ, ITZIAR;0.0;ARIZTIMUO LOPEZ, ITZIAR;0.0;ARIZTIMUO LOPEZ, ITZIAR;0.0;ARIZTIMUO LOPEZ, ITZIAR;0.0;ARIZTIMUO LOPEZ, ITZIAR;0.0;ARIZTIMUO LOPEZ, ITZIAR;0.0;ARIZTIMUO LOPEZ, ITZIAR;0.0;ARIZTIMUO LOPEZ, ITZIAR;0.0;ARIZTIMUO LOPEZ, ITZIAR;0.0;ARIZTIMUO LOPEZ, ITZIAR;0.0;ARIZTIMUO LOPEZ, ITZIAR;0.0;ARIZTIMUO LOPEZ, ITZIAR;0.0;ARIZTIMUO LOPEZ, ITZIAR;0.0;ARIZTIMUO LOPEZ, ITZIAR;0.0;ARIZTIMUO LOPEZ, ITZIAR;0.0;ARIZTIMUO LOPEZ, ITZIAR;0.0;ARIZTIMUO LOPEZ, ITZIAR;0.0;ARIZTIMUO LOPEZ, ITZIAR;0.0;ARIZTIMUO LOPEZ, ITZIAR;0.0;ARIZTIMUO LOPEZ, ITZIAR;0.0
GIVENS, KRISI TIJANA;24.22;STANACEV, ALEKSANDRA;7.0;ALMINAITE, KRISITINA;1.91;GIVENS, KRISI TIJANA;4.36;LLORENTE, VICTORIA;0.45;OCETE CASTILLO, GABRIELA;0.52;MONTOLIU MATIAS, MARTA;2.04;VILARO ARAGONES, ANDREA;0.28;GOMES DA SILVA, SOFIA CAROLINA;1.06;HARRIS, BRENAE NICOLE;1.42;ROUNDTREE, MARGARET YVETTE;0.74;SILVA SERRANO, ROSELIS CAROLINA;0.84;SARR, OUMOUL KHAIRY;2.54;STEWART, AZANIA JOCELYN DINAH;3.38;BAHI BLANQUERA, GEORGINA;1.38;ADURIZ HERNANI, ONINTZA;0.96;EDWARDS, ARIEL JOY;1.67;FERRARI CALABRO, PAOLA ANDREA;0.12;NWAIGWE, UGOCHI NICOLE;0.16;ALONSO DE ARMIO RIAO, GRACIA;0.0;ARROJO JIMENEZ, MARIA BELEN;1.96;GIVENS, KRISI TIJANA;1.88;GIMENO MARTINEZ, VEGA;8.04;ALONSO DE ARMIO RIAO, GRACIA;0.0;ALONSO DE ARMIO RIAO, GRACIA;0.0;ALONSO DE ARMIO RIAO, GRACIA;0.0;ALONSO DE ARMIO RIAO, GRACIA;0.0;ALONSO DE ARMIO RIAO, GRACIA;0.0;ALONSO DE ARMIO RIAO, GRACIA;0.0;ALONSO DE ARMIO RIAO, GRACIA;0.0;ALONSO DE ARMIO RIAO, GRACIA;0.0;ALONSO DE ARMIO RIAO, GRACIA;0.0;ALONSO DE ARMIO RIAO, GRACIA;0.0;ALONSO DE ARMIO RIAO, GRACIA;0.0;ALONSO DE ARMIO RIAO, GRACIA;0.0;ALONSO DE ARMIO RIAO, GRACIA;0.0;ALONSO DE ARMIO RIAO, GRACIA;0.0;ALONSO DE ARMIO RIAO, GRACIA;0.0;ALONSO DE ARMIO RIAO, GRACIA;0.0;ALONSO DE ARMIO RIAO, GRACIA;0.0;ALONSO DE ARMIO RIAO, GRACIA;0.0;ALONSO DE ARMIO RIAO, GRACIA;0.0;ALONSO DE ARMIO RIAO, GRACIA;0.0
COULIBALY, MARIAM ALOU;24.2;VEGA REBORA, GISELA VERONICA;6.86;STEWART, AZANIA JOCELYN DINAH;1.88;ESTEBAS ARMAS, PAULA;4.35;ADURIZ HERNANI, ONINTZA;0.45;BANKS, BRIANNA JHANE;0.52;VAN DEN ADEL, NATALIE ISABELLE;2.0;SUAREZ UTRERO, ANA MARIA;0.28;VEGA REBORA, GISELA VERONICA;1.05;SARR, OUMOUL KHAIRY;1.42;DOMINGUEZ FERNANDEZ, SILVIA;0.74;VANDERWAL, RACHAEL  ANN;0.81;SUAREZ UTRERO, ANA MARIA;2.53;STEJSKALOVA, MICHAELA;3.31;DE SOUZA MACHADO, ERIKA CRISTINA;1.38;VEGA REBORA, GISELA VERONICA;0.95;ALEKSIC, SNEZANA;1.65;CALVO DIAZ, ANA BEGOA;0.12;BETTENCOURT CORREIA, MARIA JOAO;0.16;PENDANDE MENDES, MARIA DOLORES;0.0;EDWARDS, ARIEL JOY;1.96;BRUNCKHORST, SVENJA;1.88;ROYO TORRES, MARIA ESTELA;7.54;PENDANDE MENDES, MARIA DOLORES;0.0;PENDANDE MENDES, MARIA DOLORES;0.0;PENDANDE MENDES, MARIA DOLORES;0.0;PENDANDE MENDES, MARIA DOLORES;0.0;PENDANDE MENDES, MARIA DOLORES;0.0;PENDANDE MENDES, MARIA DOLORES;0.0;PENDANDE MENDES, MARIA DOLORES;0.0;PENDANDE MENDES, MARIA DOLORES;0.0;PENDANDE MENDES, MARIA DOLORES;0.0;PENDANDE MENDES, MARIA DOLORES;0.0;PENDANDE MENDES, MARIA DOLORES;0.0;PENDANDE MENDES, MARIA DOLORES;0.0;PENDANDE MENDES, MARIA DOLORES;0.0;PENDANDE MENDES, MARIA DOLORES;0.0;PENDANDE MENDES, MARIA DOLORES;0.0;PENDANDE MENDES, MARIA DOLORES;0.0;PENDANDE MENDES, MARIA DOLORES;0.0;PENDANDE MENDES, MARIA DOLORES;0.0;PENDANDE MENDES, MARIA DOLORES;0.0;PENDANDE MENDES, MARIA DOLORES;0.0
DELGADO PONTES, MARINA;24.03;SILVA SERRANO, ROSELIS CAROLINA;6.84;GIL COLLADO, LAURA;1.84;ADURIZ HERNANI, ONINTZA;4.31;GIMENO MARTINEZ, VEGA;0.45;HARRIS, BRENAE NICOLE;0.5;RODRIGUEZ DOMINGUEZ, NATALIA;1.88;TUDANCA ACEDO, MARTA;0.27;ARROJO JIMENEZ, MARIA BELEN;1.0;GOMES DA SILVA, SOFIA CAROLINA;1.41;QUEVEDO CAIZARES, LAURA;0.73;ADURIZ HERNANI, ONINTZA;0.81;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;2.5;FORASTE GALOBARDES, MIRIAM;3.31;VRANCIC, IRENA;1.35;DUNHAM, HAILEY MARNELL;0.93;PASCUA SUAREZ, MARA LUCILA;1.65;PETERS, HALEY MCCLOSKEY;0.12;TUDANCA ACEDO, MARTA;0.16;WHEELER, ERICA;0.0;HODGES, RONEEKA RAYSHELL;1.95;VEGA REBORA, GISELA VERONICA;1.86;VILARO ARAGONES, ANDREA;7.42;WHEELER, ERICA;0.0;WHEELER, ERICA;0.0;WHEELER, ERICA;0.0;WHEELER, ERICA;0.0;WHEELER, ERICA;0.0;WHEELER, ERICA;0.0;WHEELER, ERICA;0.0;WHEELER, ERICA;0.0;WHEELER, ERICA;0.0;WHEELER, ERICA;0.0;WHEELER, ERICA;0.0;WHEELER, ERICA;0.0;WHEELER, ERICA;0.0;WHEELER, ERICA;0.0;WHEELER, ERICA;0.0;WHEELER, ERICA;0.0;WHEELER, ERICA;0.0;WHEELER, ERICA;0.0;WHEELER, ERICA;0.0;WHEELER, ERICA;0.0
BRUNCKHORST, SVENJA;24.0;FORASTE GALOBARDES, MIRIAM;6.81;MARGINEAN, GABRIELA;1.8;STANACEV, ALEKSANDRA;4.23;JUNIO MBULITO, IRIS;0.44;GERMAN VELASCO, ICIAR;0.5;GARI GILABERT, IRENE DEL REBOLLET;1.83;PARDO HERVIAS, LAURA;0.27;ADURIZ HERNANI, ONINTZA;1.0;VAN DEN ADEL, NATALIE ISABELLE;1.38;BREEDLOVE, STARR REGINA;0.73;DUNHAM, HAILEY MARNELL;0.8;VILARO ARAGONES, ANDREA;2.5;STANACEV, ALEKSANDRA;3.31;SALVADORES ALVAREZ, ANGELA;1.33;MILOVANOVIC, JELENA;0.92;RICHARDS, SHEREESHA NATHESHA;1.65;LYRA MACEDO, ISABELA RAMONA;0.12;CARTER, AMISHA LOLINA;0.16;MOKANGO, CHANEL MODIRI;0.0;LO SYLLA, NOGAYE;1.92;HARRIS, BRENAE NICOLE;1.85;FORASTE GALOBARDES, MIRIAM;7.38;MOKANGO, CHANEL MODIRI;0.0;MOKANGO, CHANEL MODIRI;0.0;MOKANGO, CHANEL MODIRI;0.0;MOKANGO, CHANEL MODIRI;0.0;MOKANGO, CHANEL MODIRI;0.0;MOKANGO, CHANEL MODIRI;0.0;MOKANGO, CHANEL MODIRI;0.0;MOKANGO, CHANEL MODIRI;0.0;MOKANGO, CHANEL MODIRI;0.0;MOKANGO, CHANEL MODIRI;0.0;MOKANGO, CHANEL MODIRI;0.0;MOKANGO, CHANEL MODIRI;0.0;MOKANGO, CHANEL MODIRI;0.0;MOKANGO, CHANEL MODIRI;0.0;MOKANGO, CHANEL MODIRI;0.0;MOKANGO, CHANEL MODIRI;0.0;MOKANGO, CHANEL MODIRI;0.0;MOKANGO, CHANEL MODIRI;0.0;MOKANGO, CHANEL MODIRI;0.0;MOKANGO, CHANEL MODIRI;0.0
