Nombre;Equipo;Partidos;Minutos;Puntos;T2 Anotados;T2 Lanzados;% T2;T3 Anotados;T3 Lanzados;% T3;T1 Anotados;T1 Lanzados;% T1;Reb. Ofensivos;Reb. Defensivos;Rebotes;Asistencias;Robos;Perdidas;Tapones;Tapones Recibidos;Mates;Faltas Cometidas;Faltas Recibidas;Valoracion;% Asist;% Tiro Efectivo;% Tiro Verdadero;GScore;TLR%;Posesiones Anotadas;Posesiones No Anotadas;Floor Percentage;Puntos por Tiro;% Rebotes;% Rebotes Def;% Rebotes Of;% Robos;Toques;Uso;Versatilidad;Win Scores;Eficiencia Ofensiva;Eficiencia Defensiva;Diferencia eficiencia
b'BLANCO BERNAL, SONIA';['USP CEU - ADECCO ESTUDIANTES'];26.0;32.65;11.85;5.0;11.38;0.44;0.08;0.65;0.12;1.62;2.27;0.71;2.85;3.85;6.69;1.5;1.42;2.5;0.27;0.58;0.0;3.04;2.77;10.77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BOKESA ABIA, AURI LORENA';['USP CEU - ADECCO ESTUDIANTES'];13.0;6.82;1.92;0.69;1.54;0.45;0.0;0.08;0.0;0.54;1.15;0.47;0.46;0.77;1.23;0.15;0.46;0.62;0.15;0.31;0.0;0.62;0.85;1.69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BOSQUE PARDOS, ELENA';['MANN FILTER ZARAGOZA'];1.0;0.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BROWN, KIESHA LINDSAY';['HONDARRIBIA - IRÚN'];26.0;33.23;13.5;3.92;9.35;0.42;0.85;2.38;0.35;3.12;3.73;0.84;0.77;4.69;5.46;1.69;1.73;2.88;0.15;0.35;0.0;2.35;3.38;12.77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BURGUERA SANCHEZ, SABINA';['CAJACANARIAS'];1.0;1.83;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CAMPS COLLELL, LAURA';['PERFUMERIAS AVENIDA'];23.0;26.33;6.26;1.39;3.39;0.41;0.96;2.17;0.44;0.61;0.87;0.7;0.43;2.52;2.96;1.74;1.3;1.39;0.09;0.04;0.0;1.52;1.57;7.48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CANTERO OSTOS, CRISTINA';['REAL CLUB CELTA VIGOURBAN'];26.0;24.58;4.92;0.96;3.04;0.32;0.54;2.31;0.23;1.38;1.92;0.72;0.27;2.38;2.65;2.96;1.35;2.19;0.04;0.15;0.0;2.85;2.77;5.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CARRERA PEREZ, ANDREA';['REAL CLUB CELTA VIGOURBAN'];1.0;3.05;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;-2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CHECA JIMENO, MARIA TERESA';['CADI LA SEU D´URGELL'];26.0;29.77;10.27;3.12;7.42;0.42;0.85;2.54;0.33;1.5;2.46;0.61;1.58;4.85;6.42;0.73;0.96;2.27;0.12;0.42;0.0;2.23;2.27;8.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CIOCAN, PAULA CRISTINA';['YAYA MARÍA PORTA XI'];9.0;21.06;6.89;2.0;4.33;0.46;0.67;2.11;0.32;0.89;1.22;0.73;0.56;2.89;3.44;2.33;0.78;2.56;0.22;0.0;0.0;3.0;1.44;5.44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'COMPA APARISI, VERONICA';['ROS CASARES VALENCIA'];12.0;13.63;2.83;0.25;0.75;0.33;0.67;1.42;0.47;0.33;0.5;0.67;0.58;1.25;1.83;0.5;0.5;1.0;0.0;0.08;0.0;1.42;0.42;2.17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CRUZ LEBRATO, ANNA';['ARRANZ - JOPISA BURGOS'];26.0;16.67;5.42;1.96;4.65;0.42;0.12;0.85;0.14;1.15;1.88;0.61;0.77;1.65;2.42;1.12;1.19;1.31;0.12;0.15;0.0;1.15;1.81;5.31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DA COSTA RAMALHO, SOFIA MARGARIDA';['MANN FILTER ZARAGOZA'];26.0;28.36;6.92;1.38;4.08;0.34;1.04;3.42;0.3;1.04;1.31;0.79;0.73;2.04;2.77;2.0;1.69;2.92;0.08;0.19;0.0;1.77;2.04;5.27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DA SILVA, KATIA';['PERFUMERIAS AVENIDA'];25.0;18.63;4.6;1.96;4.52;0.43;0.0;0.04;0.0;0.68;1.32;0.52;1.64;3.12;4.76;0.76;0.4;0.84;0.32;0.2;0.0;1.76;1.08;5.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DE JESUS PESENTI, TAYARA MARIA';['YAYA MARÍA PORTA XI'];9.0;26.94;8.0;1.67;5.89;0.28;1.33;3.78;0.35;0.67;0.89;0.75;1.0;1.22;2.22;1.67;1.67;2.33;0.11;0.44;0.0;2.78;1.56;2.78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DE LA FUENTE VALDIZAN, ALEJANDRA';['ARRANZ - JOPISA BURGOS'];6.0;5.35;0.5;0.17;0.83;0.2;0.0;0.0;0.0;0.17;0.33;0.5;0.33;0.67;1.0;0.0;0.17;0.17;0.0;0.0;0.0;1.0;0.5;0.17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DE SOUZA MACHADO, ERIKA CRISTINA';['UNIVERSITAT DE BARCELONA - F.C. BARCELONA'];25.0;29.47;17.76;7.12;13.32;0.53;0.0;0.08;0.0;3.52;5.76;0.61;4.4;8.52;12.92;0.72;1.64;2.72;1.92;0.32;0.0;2.84;4.64;25.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DE SOUZA SOBRAL, LEILA';['REAL CLUB CELTA VIGOURBAN'];24.0;31.27;13.33;4.21;9.83;0.43;0.83;2.17;0.38;2.42;3.88;0.62;2.12;4.12;6.25;1.21;2.21;3.21;0.21;0.29;0.0;3.42;4.0;11.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DELGADO DIAZ-GUEMES, RAQUEL';['HONDARRIBIA - IRÚN'];25.0;11.6;2.08;0.96;1.92;0.5;0.0;0.36;0.0;0.16;0.32;0.5;0.32;0.72;1.04;0.84;0.4;1.16;0.0;0.04;0.0;0.84;0.44;1.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DEYAERT, NELE M.J.';['ARRANZ - JOPISA BURGOS'];23.0;21.53;6.78;2.26;5.57;0.41;0.43;1.09;0.4;0.96;1.91;0.5;1.17;3.0;4.17;1.43;1.43;1.87;0.35;0.43;0.0;3.52;2.17;5.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DIENG, FATOU';['EBE PROMOCIONES-PDV STA.EULALIA'];26.0;29.13;7.42;1.58;3.81;0.41;1.15;3.65;0.32;0.81;1.08;0.75;0.54;1.54;2.08;2.58;0.88;2.46;0.0;0.35;0.04;2.46;1.19;3.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DIEZ FERNANDEZ, NAIARA';['MANN FILTER ZARAGOZA'];4.0;1.93;1.75;0.0;0.0;0.0;0.5;0.75;0.67;0.25;0.5;0.5;0.0;0.0;0.0;0.25;0.25;0.0;0.0;0.0;0.0;0.5;0.25;1.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DIJON, SANDRA MARCELLE';['EBE PROMOCIONES-PDV STA.EULALIA'];25.0;30.33;12.16;5.44;9.68;0.56;0.0;0.12;0.0;1.28;2.4;0.53;2.8;6.28;9.08;1.16;1.4;2.36;0.32;0.2;0.0;3.12;3.16;16.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DOMINGUEZ FERNANDEZ, SILVIA';['USP CEU - ADECCO ESTUDIANTES'];26.0;36.11;13.46;3.38;8.65;0.39;1.04;2.81;0.37;3.58;4.69;0.76;0.88;2.42;3.31;4.42;2.35;2.81;0.08;0.42;0.0;2.5;4.77;14.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DONAIRE MALAGELADA, ELSA';['UNIVERSITAT DE BARCELONA - F.C. BARCELONA'];16.0;12.98;2.12;0.38;1.12;0.33;0.38;0.88;0.43;0.25;0.75;0.33;0.81;2.12;2.94;0.5;0.56;0.88;0.25;0.06;0.0;1.56;0.81;2.94;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DYDEK, MARTA KRYSTYNA';['USP CEU - ADECCO ESTUDIANTES'];24.0;11.33;3.67;1.21;3.17;0.38;0.12;1.08;0.12;0.88;1.62;0.54;0.54;1.5;2.04;0.17;0.38;0.83;0.29;0.17;0.0;1.54;1.42;1.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'EDWARDS, SIMONE';['PERFUMERIAS AVENIDA'];15.0;24.74;10.13;3.93;8.07;0.49;0.07;0.07;1.0;2.07;2.8;0.74;1.73;3.6;5.33;0.6;0.53;1.8;0.27;0.53;0.0;2.07;2.33;9.93;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'FARFAN DE LOS GODOS PIERA, LAURA';['CADI LA SEU D´URGELL'];1.0;1.15;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;-2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'FARRE CASANOVAS, ESTER';['EBE PROMOCIONES-PDV STA.EULALIA'];24.0;17.66;4.83;2.0;4.96;0.4;0.08;0.29;0.29;0.58;0.67;0.88;0.79;2.33;3.12;0.5;0.42;0.83;0.29;0.08;0.0;1.92;1.08;4.17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'FERNANDEZ FARRES, MARTA';['UNIVERSITAT DE BARCELONA - F.C. BARCELONA'];25.0;33.14;18.76;6.64;11.24;0.59;0.76;2.88;0.26;3.2;4.28;0.75;0.72;3.04;3.76;3.52;2.04;2.12;0.64;0.4;0.0;0.88;3.84;21.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'FERNANDEZ FERNANDEZ, UXIA';['YAYA MARÍA PORTA XI'];1.0;4.65;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'FERNANDEZ VARELA, ELVIRA';['UNIVERSITARIO DE FERROL'];25.0;19.49;4.28;1.68;3.8;0.44;0.0;0.0;0.0;0.92;1.6;0.57;2.24;2.8;5.04;0.24;0.48;1.56;0.12;0.24;0.0;3.32;1.88;4.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'FERRAGUT CASTILLO, MARINA';['HONDARRIBIA - IRÚN'];17.0;29.25;13.53;3.29;6.53;0.5;1.59;2.94;0.54;2.18;2.65;0.82;1.65;3.94;5.59;0.71;0.53;1.24;0.29;0.29;0.0;2.47;2.18;13.76;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'GALLEGO VICARIO, SANDRA';['UNIVERSITAT DE BARCELONA - F.C. BARCELONA'];25.0;31.38;13.32;2.44;5.08;0.48;2.28;6.28;0.36;1.6;2.36;0.68;0.56;2.2;2.76;3.32;0.96;2.24;0.08;0.08;0.0;1.6;2.6;11.72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'GARCIA CARTON, MARIA ISABEL';['ACIS INCOSA LEON'];2.0;3.32;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.5;0.5;0.5;0.0;0.0;0.0;0.0;1.0;1.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'GARCIA GARCIA, VANESA';['USP CEU - ADECCO ESTUDIANTES'];8.0;6.28;0.12;0.0;0.5;0.0;0.0;0.62;0.0;0.12;0.25;0.5;0.25;0.38;0.62;0.25;0.12;0.75;0.0;0.12;0.0;0.5;0.38;-1.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'GARCIA MATA, GEMA';['REAL CLUB CELTA VIGOURBAN'];15.0;20.75;5.27;0.8;2.13;0.38;0.93;2.0;0.47;0.87;1.2;0.72;0.4;1.2;1.6;1.53;1.13;1.67;0.0;0.07;0.0;0.73;1.47;5.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'GARCIA TORRES, CRISTINA';['UNIVERSITAT DE BARCELONA - F.C. BARCELONA'];14.0;13.59;4.29;1.43;2.86;0.5;0.29;1.14;0.25;0.57;0.93;0.62;0.29;1.43;1.71;0.36;1.29;1.0;0.21;0.14;0.0;1.14;0.71;3.64;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'GARCIA URIONDO, MARIA';['ACIS INCOSA LEON'];2.0;6.35;1.5;0.5;2.0;0.25;0.0;0.0;0.0;0.5;1.0;0.5;0.5;1.0;1.5;0.5;0.5;0.0;0.0;0.0;0.0;1.0;0.5;1.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'GARDNER COMBS, ANDREA SHANTIA';['ACIS INCOSA LEON'];10.0;27.62;10.7;3.7;8.8;0.42;0.4;1.3;0.31;2.1;3.4;0.62;3.4;5.7;9.1;0.6;1.1;3.6;0.2;0.5;0.0;2.8;3.6;11.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'GERMAN VELASCO, ICIAR';['YAYA MARÍA PORTA XI'];26.0;29.01;5.81;1.58;4.19;0.38;0.58;2.85;0.2;0.92;1.54;0.6;1.08;2.04;3.12;0.92;1.58;2.19;0.15;0.35;0.0;3.04;1.81;2.31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'GIMENO MELENDO, LAURA';['MANN FILTER ZARAGOZA'];15.0;5.08;0.8;0.4;0.73;0.55;0.0;0.0;0.0;0.0;0.13;0.0;0.27;0.4;0.67;0.13;0.07;0.13;0.07;0.07;0.0;0.4;0.2;0.87;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
