Minutos (jugador);Minutos (valor);Puntos (jugador);Puntos (valor);T2 Anotados (jugador);T2 Anotados (valor);T2 Lanzados (jugador);T2 Lanzados (valor);% T2 (jugador);% T2 (valor);T3 Anotados (jugador);T3 Anotados (valor);T3 Lanzados (jugador);T3 Lanzados (valor);% T3 (jugador);% T3 (valor);T1 Anotados (jugador);T1 Anotados (valor);T1 Lanzados (jugador);T1 Lanzados (valor);% T1 (jugador);% T1 (valor);Reb. Ofensivos (jugador);Reb. Ofensivos (valor);Reb. Defensivos (jugador);Reb. Defensivos (valor);Rebotes (jugador);Rebotes (valor);Asistencias (jugador);Asistencias (valor);Robos (jugador);Robos (valor);Perdidas (jugador);Perdidas (valor);Tapones (jugador);Tapones (valor);Tapones Recibidos (jugador);Tapones Recibidos (valor);Mates (jugador);Mates (valor);Faltas Cometidas (jugador);Faltas Cometidas (valor);Faltas Recibidas (jugador);Faltas Recibidas (valor);Valoracion (jugador);Valoracion (valor);% Asist (jugador);% Asist (valor);% Tiro Efectivo (jugador);% Tiro Efectivo (valor);% Tiro Verdadero (jugador);% True Shooting (valor);GScore (jugador);GScore (valor);TLR% (jugador);TLR% (valor);Posesiones Anotadas (jugador);Posesiones Anotadas (valor);Posesiones No Anotadas (jugador);Posesiones No Anotadas (valor);Floor Percentage (jugador);Floor Percentage (valor);Puntos por Tiro (jugador);Puntos por Tiro (valor);% Rebotes (jugador);% Rebotes (valor);% Rebotes Def (jugador);% Rebotes Def (valor);% Rebotes Of (jugador);% Rebotes Of (valor);% Robos (jugador);% Robos (valor);Toques (jugador);Toques (valor);Uso (jugador);Uso (valor);Versatilidad (jugador);Versatilidad (valor);Win Scores (jugador);Win Scores (valor);Eficiencia Ofensiva (jugador);Eficiencia Ofensiva (valor);Eficiencia Defensiva (jugador);Eficiencia Defensiva (valor);Diferencia Eficiencia (jugador);Diferencia Eficiencia (valor)
DIENG, FATOU;29.13;GRANDE FLORES, LAURA;8.96;HILL, JOANNE KAY;2.85;POLLINI, CATARINA;6.38;VILLAR FERNANDEZ, IRIA;0.46;MAGLISCEAU, MICHELLE YVONNE;0.78;CANTERO OSTOS, CRISTINA;2.31;CHECA JIMENO, MARIA TERESA;0.33;BLANCO BERNAL, SONIA;1.62;BENNINGFIELD, JENNIFER ANN;2.35;EDWARDS, SIMONE;0.74;VILOUTA RAMA, MARIA;1.21;AGUILAR LOPEZ, ELISA;3.08;SNCHEZ IGLESIAS, MARA ELENA;4.25;LELAS, ANA;1.38;REVUELTO SNCHEZ-AGUILERA, MARIA;1.26;FERNANDEZ FARRES, MARTA;2.12;TEMNIK, KATJA;0.23;TEMNIK, KATJA;0.27;LAGO BELLAS, LUCIA;0.0;SNCHEZ IGLESIAS, MARA ELENA;2.45;PONS MOLINA, INGRID;2.28;PEROVIC, ANA;9.85;LAGO BELLAS, LUCIA;0.0;LAGO BELLAS, LUCIA;0.0;LAGO BELLAS, LUCIA;0.0;LAGO BELLAS, LUCIA;0.0;LAGO BELLAS, LUCIA;0.0;LAGO BELLAS, LUCIA;0.0;LAGO BELLAS, LUCIA;0.0;LAGO BELLAS, LUCIA;0.0;LAGO BELLAS, LUCIA;0.0;LAGO BELLAS, LUCIA;0.0;LAGO BELLAS, LUCIA;0.0;LAGO BELLAS, LUCIA;0.0;LAGO BELLAS, LUCIA;0.0;LAGO BELLAS, LUCIA;0.0;LAGO BELLAS, LUCIA;0.0;LAGO BELLAS, LUCIA;0.0;LAGO BELLAS, LUCIA;0.0;LAGO BELLAS, LUCIA;0.0;LAGO BELLAS, LUCIA;0.0;LAGO BELLAS, LUCIA;0.0
LELAS, ANA;29.08;MONTESDEOCA LOPEZ, EVA;8.92;VALERO CEBRIAN, PILAR;2.84;PONS MOLINA, INGRID;6.32;STARBIRD, CATHARINE EVELYN;0.46;FERNANDEZ FARRES, MARTA;0.76;ALMORZA HIDALGO, ESPERANZA;2.25;SEGUI CARLES, PAULA;0.33;GALLEGO VICARIO, SANDRA;1.6;PEROVIC, ANA;2.35;PASCUA SUAREZ, MARA LUCILA;0.74;DEYAERT, NELE M.J.;1.17;PELAEZ SAN GIL, LOURDES;3.06;STARBIRD, CATHARINE EVELYN;4.2;PAGE, LINDA A. MURRIEL;1.35;TOUZA ALARCON, LORENA CRISTINA;1.24;VRANTCHEVA, IVELINA STOYANOVA;2.12;DE SOUZA SOBRAL, LEILA;0.21;BATTLE, ASHLEY MICHELLE;0.27;JORNET BARTOLOME, LAURA;0.0;HERNANDEZ ESTEBAN, SILVIA;2.42;CHECA JIMENO, MARIA TERESA;2.27;JORDANA BOFILL, NOEMI;9.69;JORNET BARTOLOME, LAURA;0.0;JORNET BARTOLOME, LAURA;0.0;JORNET BARTOLOME, LAURA;0.0;JORNET BARTOLOME, LAURA;0.0;JORNET BARTOLOME, LAURA;0.0;JORNET BARTOLOME, LAURA;0.0;JORNET BARTOLOME, LAURA;0.0;JORNET BARTOLOME, LAURA;0.0;JORNET BARTOLOME, LAURA;0.0;JORNET BARTOLOME, LAURA;0.0;JORNET BARTOLOME, LAURA;0.0;JORNET BARTOLOME, LAURA;0.0;JORNET BARTOLOME, LAURA;0.0;JORNET BARTOLOME, LAURA;0.0;JORNET BARTOLOME, LAURA;0.0;JORNET BARTOLOME, LAURA;0.0;JORNET BARTOLOME, LAURA;0.0;JORNET BARTOLOME, LAURA;0.0;JORNET BARTOLOME, LAURA;0.0;JORNET BARTOLOME, LAURA;0.0
GERMAN VELASCO, ICIAR;29.01;PEROVIC, ANA;8.88;PONS MOLINA, INGRID;2.84;VALERO CEBRIAN, PILAR;6.28;ANTON LOPEZ, MONTSERRAT;0.46;MACIA RUIZ, CELIA;0.68;DE SOUZA SOBRAL, LEILA;2.17;MORALES MARTIN, SILVIA;0.33;PEROVIC, ANA;1.58;AGUILAR LOPEZ, ELISA;2.31;MAGLISCEAU, MICHELLE YVONNE;0.74;BATTLE, ASHLEY MICHELLE;1.15;VILLAR FERNANDEZ, IRIA;3.04;LELAS, ANA;4.19;PELAEZ SAN GIL, LOURDES;1.35;JOHNSON, SHANNON REGINA;1.24;VILOUTA RAMA, MARIA;2.12;GARCIA TORRES, CRISTINA;0.21;PASCUA SUAREZ, MARA LUCILA;0.27;TORRES ROMERO, ESTER;0.0;VILOUTA RAMA, MARIA;2.42;HILL, JOANNE KAY;2.27;MAYES, TIFFANI MONIQUE;9.42;TORRES ROMERO, ESTER;0.0;TORRES ROMERO, ESTER;0.0;TORRES ROMERO, ESTER;0.0;TORRES ROMERO, ESTER;0.0;TORRES ROMERO, ESTER;0.0;TORRES ROMERO, ESTER;0.0;TORRES ROMERO, ESTER;0.0;TORRES ROMERO, ESTER;0.0;TORRES ROMERO, ESTER;0.0;TORRES ROMERO, ESTER;0.0;TORRES ROMERO, ESTER;0.0;TORRES ROMERO, ESTER;0.0;TORRES ROMERO, ESTER;0.0;TORRES ROMERO, ESTER;0.0;TORRES ROMERO, ESTER;0.0;TORRES ROMERO, ESTER;0.0;TORRES ROMERO, ESTER;0.0;TORRES ROMERO, ESTER;0.0;TORRES ROMERO, ESTER;0.0;TORRES ROMERO, ESTER;0.0
MOORE, JESICA ALICIA;28.62;PASCUA SUAREZ, MARA LUCILA;8.62;MONTAANA GIMENO, ANNA;2.81;HILL, JOANNE KAY;6.0;NAVARRETE TRUJILLO, MIREIA;0.46;JANSONE, LIENE;0.62;CAMPS COLLELL, LAURA;2.17;VILOUTA RAMA, MARIA;0.33;MAYES, TIFFANI MONIQUE;1.58;LELAS, ANA;2.31;ALONSO DIEGO, MARIA JOSE;0.73;TEMNIK, KATJA;1.15;FERNANDEZ FARRES, MARTA;3.04;DEYAERT, NELE M.J.;4.17;REVUELTO SNCHEZ-AGUILERA, MARIA;1.3;TORNIKIDOU TORNIKIDOU, ELENA;1.23;PALOMARES VALIENTE, PAULA;2.12;TUURE, KAISA MARKETTA;0.2;RASMUSSEN, KRISTEN;0.27;BENNINGFIELD, JENNIFER ANN;0.0;SANTOS DE OLIVEIRA, ALESSANDRA;2.4;PASCUA SUAREZ, MARA LUCILA;2.19;BATTLE, ASHLEY MICHELLE;9.31;BENNINGFIELD, JENNIFER ANN;0.0;BENNINGFIELD, JENNIFER ANN;0.0;BENNINGFIELD, JENNIFER ANN;0.0;BENNINGFIELD, JENNIFER ANN;0.0;BENNINGFIELD, JENNIFER ANN;0.0;BENNINGFIELD, JENNIFER ANN;0.0;BENNINGFIELD, JENNIFER ANN;0.0;BENNINGFIELD, JENNIFER ANN;0.0;BENNINGFIELD, JENNIFER ANN;0.0;BENNINGFIELD, JENNIFER ANN;0.0;BENNINGFIELD, JENNIFER ANN;0.0;BENNINGFIELD, JENNIFER ANN;0.0;BENNINGFIELD, JENNIFER ANN;0.0;BENNINGFIELD, JENNIFER ANN;0.0;BENNINGFIELD, JENNIFER ANN;0.0;BENNINGFIELD, JENNIFER ANN;0.0;BENNINGFIELD, JENNIFER ANN;0.0;BENNINGFIELD, JENNIFER ANN;0.0;BENNINGFIELD, JENNIFER ANN;0.0;BENNINGFIELD, JENNIFER ANN;0.0
ALONSO DIEGO, MARIA JOSE;28.57;MAYES, TIFFANI MONIQUE;8.5;BACON, CARRIE;2.67;MARTINEZ PRAT, NURIA;5.67;POLLINI, CATARINA;0.46;HLEDE, KORALJKA;0.6;JANSONE, LIENE;2.17;REID, TRACY LASHAWN;0.33;CHECA JIMENO, MARIA TERESA;1.5;MAYES, TIFFANI MONIQUE;2.29;ANTIBE, NICOLE;0.73;POLLINI, CATARINA;1.12;REVUELTO SNCHEZ-AGUILERA, MARIA;3.04;GRANDE FLORES, LAURA;4.08;ANTIBE, NICOLE;1.27;SANTOS LUZ, HELEN CRISTINA;1.23;SANTOS DE OLIVEIRA, ALESSANDRA;2.1;BATTLE, ASHLEY MICHELLE;0.19;PALOMARES VALIENTE, PAULA;0.27;MANN, KRISTEN CHERIE;0.0;LELAS BENKOVIC, KRISTINA;2.36;FERRAGUT CASTILLO, MARINA;2.18;LELAS, ZANA;9.0;MANN, KRISTEN CHERIE;0.0;MANN, KRISTEN CHERIE;0.0;MANN, KRISTEN CHERIE;0.0;MANN, KRISTEN CHERIE;0.0;MANN, KRISTEN CHERIE;0.0;MANN, KRISTEN CHERIE;0.0;MANN, KRISTEN CHERIE;0.0;MANN, KRISTEN CHERIE;0.0;MANN, KRISTEN CHERIE;0.0;MANN, KRISTEN CHERIE;0.0;MANN, KRISTEN CHERIE;0.0;MANN, KRISTEN CHERIE;0.0;MANN, KRISTEN CHERIE;0.0;MANN, KRISTEN CHERIE;0.0;MANN, KRISTEN CHERIE;0.0;MANN, KRISTEN CHERIE;0.0;MANN, KRISTEN CHERIE;0.0;MANN, KRISTEN CHERIE;0.0;MANN, KRISTEN CHERIE;0.0;MANN, KRISTEN CHERIE;0.0
DA COSTA RAMALHO, SOFIA MARGARIDA;28.36;ALAMO GONZALEZ, ELENA;8.42;GALLEGO VICARIO, SANDRA;2.44;DEYAERT, NELE M.J.;5.57;QUINTERO CASTELLANO, THANIA;0.46;GERMAN VELASCO, ICIAR;0.58;MAGLISCEAU, MICHELLE YVONNE;2.04;VENGRYTE, KRISTINA;0.33;MONTAANA GIMENO, ANNA;1.5;BLANCO BERNAL, SONIA;2.27;JIMENEZ GALINDO, ANNA ISABEL;0.72;SEGUI CARLES, PAULA;1.12;DEYAERT, NELE M.J.;3.0;POLLINI, CATARINA;4.0;PASCUA SUAREZ, MARA LUCILA;1.27;XANTAL SERRET, M DEL MAR;1.21;PASCUA SUAREZ, MARA LUCILA;2.08;MONTAANA GIMENO, ANNA;0.19;PAGE, LINDA A. MURRIEL;0.27;REID, TRACY LASHAWN;0.0;MALTSI, EVANTHIA;2.35;DEYAERT, NELE M.J.;2.17;CHECA JIMENO, MARIA TERESA;8.88;REID, TRACY LASHAWN;0.0;REID, TRACY LASHAWN;0.0;REID, TRACY LASHAWN;0.0;REID, TRACY LASHAWN;0.0;REID, TRACY LASHAWN;0.0;REID, TRACY LASHAWN;0.0;REID, TRACY LASHAWN;0.0;REID, TRACY LASHAWN;0.0;REID, TRACY LASHAWN;0.0;REID, TRACY LASHAWN;0.0;REID, TRACY LASHAWN;0.0;REID, TRACY LASHAWN;0.0;REID, TRACY LASHAWN;0.0;REID, TRACY LASHAWN;0.0;REID, TRACY LASHAWN;0.0;REID, TRACY LASHAWN;0.0;REID, TRACY LASHAWN;0.0;REID, TRACY LASHAWN;0.0;REID, TRACY LASHAWN;0.0;REID, TRACY LASHAWN;0.0
PASCUA SUAREZ, MARA LUCILA;28.1;MONTAANA GIMENO, ANNA;8.27;MARTINEZ PRAT, NURIA;2.33;VILOUTA RAMA, MARIA;5.5;HLEDE, KORALJKA;0.46;CANTERO OSTOS, CRISTINA;0.54;JIMENEZ GALINDO, ANNA ISABEL;2.0;GRANDE FLORES, LAURA;0.32;LELAS BENKOVIC, KRISTINA;1.48;MANDIC, LARA;2.25;CANTERO OSTOS, CRISTINA;0.72;TUURE, KAISA MARKETTA;1.1;JOHNSON, SHANNON REGINA;3.0;VILLAR FERNANDEZ, IRIA;3.96;MAGLISCEAU, MICHELLE YVONNE;1.26;RASMUSSEN, KRISTEN;1.19;NAVARRO SALLES, LAURA;2.08;REID, TRACY LASHAWN;0.17;HERNANDEZ ESTEBAN, SILVIA;0.27;GIMENO MELENDO, LAURA;0.0;ALAMO GONZALEZ, ELENA;2.35;VRANTCHEVA, IVELINA STOYANOVA;2.12;ANDREWS, JAMILAH JOHNS;8.69;GIMENO MELENDO, LAURA;0.0;GIMENO MELENDO, LAURA;0.0;GIMENO MELENDO, LAURA;0.0;GIMENO MELENDO, LAURA;0.0;GIMENO MELENDO, LAURA;0.0;GIMENO MELENDO, LAURA;0.0;GIMENO MELENDO, LAURA;0.0;GIMENO MELENDO, LAURA;0.0;GIMENO MELENDO, LAURA;0.0;GIMENO MELENDO, LAURA;0.0;GIMENO MELENDO, LAURA;0.0;GIMENO MELENDO, LAURA;0.0;GIMENO MELENDO, LAURA;0.0;GIMENO MELENDO, LAURA;0.0;GIMENO MELENDO, LAURA;0.0;GIMENO MELENDO, LAURA;0.0;GIMENO MELENDO, LAURA;0.0;GIMENO MELENDO, LAURA;0.0;GIMENO MELENDO, LAURA;0.0;GIMENO MELENDO, LAURA;0.0
PELAEZ SAN GIL, LOURDES;27.93;LELAS, ZANA;8.19;MONDT, ANKE DE;2.31;MONTAANA GIMENO, ANNA;5.42;VALERO CEBRIAN, PILAR;0.45;HERRADAS MARTIN, IRENE;0.53;GARCIA MATA, GEMA;2.0;DIENG, FATOU;0.32;PELAEZ SAN GIL, LOURDES;1.47;STARBIRD, CATHARINE EVELYN;2.24;GARCIA MATA, GEMA;0.72;HILL, JOANNE KAY;1.08;MALTSI, EVANTHIA;2.88;MALTSI, EVANTHIA;3.92;DE SOUZA SOBRAL, LEILA;1.21;CRUZ LEBRATO, ANNA;1.19;BERMEJO MORENO, CLARA SUSANA;2.04;MARTINEZ PRAT, NURIA;0.17;MONTESDEOCA LOPEZ, EVA;0.27;MELINA RUIZ, JULIA LEONOR;0.0;BROWN, KIESHA LINDSAY;2.35;VALERO CEBRIAN, PILAR;2.12;HERNANDEZ ESTEBAN, SILVIA;8.69;MELINA RUIZ, JULIA LEONOR;0.0;MELINA RUIZ, JULIA LEONOR;0.0;MELINA RUIZ, JULIA LEONOR;0.0;MELINA RUIZ, JULIA LEONOR;0.0;MELINA RUIZ, JULIA LEONOR;0.0;MELINA RUIZ, JULIA LEONOR;0.0;MELINA RUIZ, JULIA LEONOR;0.0;MELINA RUIZ, JULIA LEONOR;0.0;MELINA RUIZ, JULIA LEONOR;0.0;MELINA RUIZ, JULIA LEONOR;0.0;MELINA RUIZ, JULIA LEONOR;0.0;MELINA RUIZ, JULIA LEONOR;0.0;MELINA RUIZ, JULIA LEONOR;0.0;MELINA RUIZ, JULIA LEONOR;0.0;MELINA RUIZ, JULIA LEONOR;0.0;MELINA RUIZ, JULIA LEONOR;0.0;MELINA RUIZ, JULIA LEONOR;0.0;MELINA RUIZ, JULIA LEONOR;0.0;MELINA RUIZ, JULIA LEONOR;0.0;MELINA RUIZ, JULIA LEONOR;0.0
PEREZ CAPARROS, ROSA;27.8;PELAEZ SAN GIL, LOURDES;8.12;MANDIC, LARA;2.31;MANDIC, LARA;5.19;MONDT, ANKE DE;0.45;RASMUSSEN, KRISTEN;0.5;HERRADAS MARTIN, IRENE;1.82;BATTLE, ASHLEY MICHELLE;0.32;ANDREWS, JAMILAH JOHNS;1.46;JORDANA BOFILL, NOEMI;2.19;ANTON LOPEZ, MONTSERRAT;0.72;GERMAN VELASCO, ICIAR;1.08;POLLINI, CATARINA;2.88;HERNANDEZ ESTEBAN, SILVIA;3.92;VILOUTA RAMA, MARIA;1.21;GARCIA MATA, GEMA;1.13;PONS MOLINA, INGRID;2.0;LELAS BENKOVIC, KRISTINA;0.16;FERNANDEZ VARELA, ELVIRA;0.24;COMPA APARISI, VERONICA;0.0;VIEIRA FREITAS, CARLA SOFIA;2.29;MONTESDEOCA LOPEZ, EVA;2.08;SANTOS LUZ, HELEN CRISTINA;8.54;COMPA APARISI, VERONICA;0.0;COMPA APARISI, VERONICA;0.0;COMPA APARISI, VERONICA;0.0;COMPA APARISI, VERONICA;0.0;COMPA APARISI, VERONICA;0.0;COMPA APARISI, VERONICA;0.0;COMPA APARISI, VERONICA;0.0;COMPA APARISI, VERONICA;0.0;COMPA APARISI, VERONICA;0.0;COMPA APARISI, VERONICA;0.0;COMPA APARISI, VERONICA;0.0;COMPA APARISI, VERONICA;0.0;COMPA APARISI, VERONICA;0.0;COMPA APARISI, VERONICA;0.0;COMPA APARISI, VERONICA;0.0;COMPA APARISI, VERONICA;0.0;COMPA APARISI, VERONICA;0.0;COMPA APARISI, VERONICA;0.0;COMPA APARISI, VERONICA;0.0;COMPA APARISI, VERONICA;0.0
ANTIBE, NICOLE;27.05;HERNANDEZ ESTEBAN, SILVIA;8.12;DEYAERT, NELE M.J.;2.26;MONDT, ANKE DE;5.12;NAVARRO SALLES, LAURA;0.45;BENNINGFIELD, JENNIFER ANN;0.48;QUINTERO CASTELLANO, THANIA;1.77;SUAREZ UTRERO, ANA MARIA;0.31;PONS MOLINA, INGRID;1.44;PASCUA SUAREZ, MARA LUCILA;2.19;MANDIC, LARA;0.72;MALTSI, EVANTHIA;1.04;MORALES MARTIN, SILVIA;2.81;RODIONOVA, SVITLANA;3.86;VIEIRA FREITAS, CARLA SOFIA;1.21;NAVARRO SALLES, LAURA;1.12;MAYES, TIFFANI MONIQUE;1.88;STARBIRD, CATHARINE EVELYN;0.16;JOHNSON, SHANNON REGINA;0.24;ARGENTE GARRIDO, GLORIA MARA;0.0;HLEDE, KORALJKA;2.28;BATTLE, ASHLEY MICHELLE;2.08;MOORE, JESICA ALICIA;8.12;ARGENTE GARRIDO, GLORIA MARA;0.0;ARGENTE GARRIDO, GLORIA MARA;0.0;ARGENTE GARRIDO, GLORIA MARA;0.0;ARGENTE GARRIDO, GLORIA MARA;0.0;ARGENTE GARRIDO, GLORIA MARA;0.0;ARGENTE GARRIDO, GLORIA MARA;0.0;ARGENTE GARRIDO, GLORIA MARA;0.0;ARGENTE GARRIDO, GLORIA MARA;0.0;ARGENTE GARRIDO, GLORIA MARA;0.0;ARGENTE GARRIDO, GLORIA MARA;0.0;ARGENTE GARRIDO, GLORIA MARA;0.0;ARGENTE GARRIDO, GLORIA MARA;0.0;ARGENTE GARRIDO, GLORIA MARA;0.0;ARGENTE GARRIDO, GLORIA MARA;0.0;ARGENTE GARRIDO, GLORIA MARA;0.0;ARGENTE GARRIDO, GLORIA MARA;0.0;ARGENTE GARRIDO, GLORIA MARA;0.0;ARGENTE GARRIDO, GLORIA MARA;0.0;ARGENTE GARRIDO, GLORIA MARA;0.0;ARGENTE GARRIDO, GLORIA MARA;0.0
PEROVIC, ANA;26.96;HILL, JOANNE KAY;8.12;VILOUTA RAMA, MARIA;2.21;GALLEGO VICARIO, SANDRA;5.08;MANDIC, LARA;0.45;BACON, CARRIE;0.46;ALONSO DIEGO, MARIA JOSE;1.65;ROVIRA RODRIGUEZ, MARIA DEL MAR;0.31;BATTLE, ASHLEY MICHELLE;1.42;BATTLE, ASHLEY MICHELLE;2.12;PELAEZ SAN GIL, LOURDES;0.71;ANTIBE, NICOLE;1.04;PEROVIC, ANA;2.81;SEGUI CARLES, PAULA;3.83;DIJON, SANDRA MARCELLE;1.16;PAGE, LINDA A. MURRIEL;1.12;PEROVIC, ANA;1.88;BROWN, KIESHA LINDSAY;0.15;ANTIBE, NICOLE;0.23;POPOVIC, NATASA;0.0;POLLINI, CATARINA;2.27;DA COSTA RAMALHO, SOFIA MARGARIDA;2.04;LELAS, ANA;7.88;POPOVIC, NATASA;0.0;POPOVIC, NATASA;0.0;POPOVIC, NATASA;0.0;POPOVIC, NATASA;0.0;POPOVIC, NATASA;0.0;POPOVIC, NATASA;0.0;POPOVIC, NATASA;0.0;POPOVIC, NATASA;0.0;POPOVIC, NATASA;0.0;POPOVIC, NATASA;0.0;POPOVIC, NATASA;0.0;POPOVIC, NATASA;0.0;POPOVIC, NATASA;0.0;POPOVIC, NATASA;0.0;POPOVIC, NATASA;0.0;POPOVIC, NATASA;0.0;POPOVIC, NATASA;0.0;POPOVIC, NATASA;0.0;POPOVIC, NATASA;0.0;POPOVIC, NATASA;0.0
LIMA GARCIA, CINDY ORQUIDEA;26.81;ANDREWS, JAMILAH JOHNS;8.08;SEGUI CARLES, PAULA;2.17;ALONSO DIEGO, MARIA JOSE;5.08;PONS MOLINA, INGRID;0.45;GINES GONZALEZ, MARTA;0.46;HLEDE, KORALJKA;1.56;SANCHEZ FERNANDEZ, ISABEL;0.3;JORDANA BOFILL, NOEMI;1.38;MONTESDEOCA LOPEZ, EVA;2.08;BLANCO BERNAL, SONIA;0.71;PODKOVALNIKOVA, OLGA;1.04;FERNANDEZ VARELA, ELVIRA;2.8;FERNANDEZ FARRES, MARTA;3.76;QUINTERO CASTELLANO, THANIA;1.15;PEREZ CAPARROS, ROSA;1.08;DEYAERT, NELE M.J.;1.87;GERMAN VELASCO, ICIAR;0.15;HILL, JOANNE KAY;0.23;MANSO SANZ, BEGOA;0.0;PEROVIC, ANA;2.23;XANTAL SERRET, M DEL MAR;2.0;CAMPS COLLELL, LAURA;7.48;MANSO SANZ, BEGOA;0.0;MANSO SANZ, BEGOA;0.0;MANSO SANZ, BEGOA;0.0;MANSO SANZ, BEGOA;0.0;MANSO SANZ, BEGOA;0.0;MANSO SANZ, BEGOA;0.0;MANSO SANZ, BEGOA;0.0;MANSO SANZ, BEGOA;0.0;MANSO SANZ, BEGOA;0.0;MANSO SANZ, BEGOA;0.0;MANSO SANZ, BEGOA;0.0;MANSO SANZ, BEGOA;0.0;MANSO SANZ, BEGOA;0.0;MANSO SANZ, BEGOA;0.0;MANSO SANZ, BEGOA;0.0;MANSO SANZ, BEGOA;0.0;MANSO SANZ, BEGOA;0.0;MANSO SANZ, BEGOA;0.0;MANSO SANZ, BEGOA;0.0;MANSO SANZ, BEGOA;0.0
CAMPS COLLELL, LAURA;26.33;VILOUTA RAMA, MARIA;7.96;ALONSO DIEGO, MARIA JOSE;2.08;FARRE CASANOVAS, ESTER;4.96;GRANDE FLORES, LAURA;0.45;JIMENEZ GALINDO, ANNA ISABEL;0.45;OSE HLEBOVICKA, ILZE;1.47;DA COSTA RAMALHO, SOFIA MARGARIDA;0.3;CANTERO OSTOS, CRISTINA;1.38;PELAEZ SAN GIL, LOURDES;2.06;BACON, CARRIE;0.71;LELAS, ANA;1.0;MONDT, ANKE DE;2.77;PELAEZ SAN GIL, LOURDES;3.71;CRUZ LEBRATO, ANNA;1.12;VRANTCHEVA, IVELINA STOYANOVA;1.08;JORDANA BOFILL, NOEMI;1.85;SANTOS LUZ, HELEN CRISTINA;0.15;POLLINI, CATARINA;0.23;GONZALEZ MUOZ, CRISTINA;0.0;CHECA JIMENO, MARIA TERESA;2.23;PODKOVALNIKOVA, OLGA;1.96;ALAMO GONZALEZ, ELENA;7.31;GONZALEZ MUOZ, CRISTINA;0.0;GONZALEZ MUOZ, CRISTINA;0.0;GONZALEZ MUOZ, CRISTINA;0.0;GONZALEZ MUOZ, CRISTINA;0.0;GONZALEZ MUOZ, CRISTINA;0.0;GONZALEZ MUOZ, CRISTINA;0.0;GONZALEZ MUOZ, CRISTINA;0.0;GONZALEZ MUOZ, CRISTINA;0.0;GONZALEZ MUOZ, CRISTINA;0.0;GONZALEZ MUOZ, CRISTINA;0.0;GONZALEZ MUOZ, CRISTINA;0.0;GONZALEZ MUOZ, CRISTINA;0.0;GONZALEZ MUOZ, CRISTINA;0.0;GONZALEZ MUOZ, CRISTINA;0.0;GONZALEZ MUOZ, CRISTINA;0.0;GONZALEZ MUOZ, CRISTINA;0.0;GONZALEZ MUOZ, CRISTINA;0.0;GONZALEZ MUOZ, CRISTINA;0.0;GONZALEZ MUOZ, CRISTINA;0.0;GONZALEZ MUOZ, CRISTINA;0.0
VILOUTA RAMA, MARIA;25.48;NAVARRETE TRUJILLO, MIREIA;7.96;FARRE CASANOVAS, ESTER;2.0;SNCHEZ IGLESIAS, MARA ELENA;4.8;MALTSI, EVANTHIA;0.45;DEYAERT, NELE M.J.;0.43;MONTAANA GIMENO, ANNA;1.42;HILL, JOANNE KAY;0.3;VRANTCHEVA, IVELINA STOYANOVA;1.35;TEMNIK, KATJA;2.04;MARCOS BENITO, BLANCA;0.71;ABALDE DIAZ, TAMARA;1.0;SEGUI CARLES, PAULA;2.71;PODKOVALNIKOVA, OLGA;3.68;PEROVIC, ANA;1.08;BERMEJO MORENO, CLARA SUSANA;1.04;SNCHEZ IGLESIAS, MARA ELENA;1.8;ROVIRA RODRIGUEZ, MARIA DEL MAR;0.15;MONDT, ANKE DE;0.23;ARCAIN, JANETH DOS SANTOS;0.0;ANDREWS, JAMILAH JOHNS;2.08;MAYES, TIFFANI MONIQUE;1.92;PELAEZ SAN GIL, LOURDES;7.24;MALLABIABARRENA UGALDE, ITZIAR;0.0;MALLABIABARRENA UGALDE, ITZIAR;0.0;MALLABIABARRENA UGALDE, ITZIAR;0.0;MALLABIABARRENA UGALDE, ITZIAR;0.0;MALLABIABARRENA UGALDE, ITZIAR;0.0;MALLABIABARRENA UGALDE, ITZIAR;0.0;MALLABIABARRENA UGALDE, ITZIAR;0.0;MALLABIABARRENA UGALDE, ITZIAR;0.0;MALLABIABARRENA UGALDE, ITZIAR;0.0;MALLABIABARRENA UGALDE, ITZIAR;0.0;MALLABIABARRENA UGALDE, ITZIAR;0.0;MALLABIABARRENA UGALDE, ITZIAR;0.0;MALLABIABARRENA UGALDE, ITZIAR;0.0;MALLABIABARRENA UGALDE, ITZIAR;0.0;MALLABIABARRENA UGALDE, ITZIAR;0.0;MALLABIABARRENA UGALDE, ITZIAR;0.0;MALLABIABARRENA UGALDE, ITZIAR;0.0;MALLABIABARRENA UGALDE, ITZIAR;0.0;MALLABIABARRENA UGALDE, ITZIAR;0.0;MALLABIABARRENA UGALDE, ITZIAR;0.0
