Nombre;Condicion;Partidos;Minutos;Puntos;T2 Anotados;T2 Lanzados;% T2;T3 Anotados;T3 Lanzados;% T3;T1 Anotados;T1 Lanzados;% T1;Reb. Ofensivos;Reb. Defensivos;Rebotes;Asistencias;Robos;Perdidas;Tapones;Tapones Recibidos;Mates;Faltas Cometidas;Faltas Recibidas;Valoracion;Posesiones;Ritmo;OER;% TC Efectivo;% Jugada;Frec. TL;% Reb Def;% Reb Of;% Assis;% Perd
['ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON'] Equipo;['Media'];1.0;200.0;66.0;21.0;42.0;0.5;6.0;16.0;0.38;6.0;12.0;0.5;10.0;22.0;32.0;16.0;6.0;18.0;3.0;1.0;0.0;13.0;15.0;69.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON'] Equipo Rival;['Media Rival'];1.0;200.0;52.0;18.0;43.0;0.42;3.0;12.0;0.25;7.0;8.0;0.88;6.0;21.0;27.0;5.0;8.0;20.0;1.0;3.0;0.0;15.0;13.0;33.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON'] Equipo;['Media'];1.0;200.0;79.0;24.0;52.0;0.46;7.0;18.0;0.39;10.0;20.0;0.5;9.0;25.0;34.0;6.0;13.0;19.0;5.0;1.0;0.0;21.0;19.0;66.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON'] Equipo Rival;['Media Rival'];1.0;200.0;59.0;15.0;38.0;0.4;5.0;14.0;0.36;14.0;21.0;0.67;5.0;27.0;32.0;3.0;11.0;29.0;1.0;4.0;0.0;20.0;20.0;34.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON'] Equipo;['Media'];4.0;200.0;59.5;17.25;49.0;0.35;4.75;14.5;0.33;10.75;15.75;0.68;13.25;24.0;37.25;8.25;7.75;14.75;2.5;3.0;0.0;16.75;16.75;51.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON'] Equipo Rival;['Media Rival'];4.0;200.0;60.0;20.75;48.0;0.43;3.25;11.5;0.28;8.75;15.75;0.56;11.0;24.75;35.75;10.5;10.0;15.75;3.0;2.5;0.0;16.5;16.5;58.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON'] Equipo;['Media'];8.0;200.0;64.62;19.62;46.38;0.42;4.38;13.25;0.33;12.25;17.38;0.71;12.62;23.12;35.75;9.5;8.0;15.88;1.75;2.75;0.0;17.5;19.5;62.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON'] Equipo Rival;['Media Rival'];8.0;200.0;63.62;20.38;46.0;0.44;4.62;15.62;0.3;9.0;14.88;0.61;8.62;19.88;28.5;11.12;8.62;13.75;2.75;1.75;0.0;19.5;17.25;54.38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON'] Equipo;['Media'];11.0;200.0;69.27;22.36;49.82;0.45;4.09;12.64;0.32;12.27;16.55;0.74;11.45;23.73;35.18;12.18;9.55;16.45;1.91;2.55;0.09;16.36;17.18;69.64;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON'] Equipo Rival;['Media Rival'];11.0;200.0;66.0;19.64;43.91;0.45;5.18;17.36;0.3;11.18;17.09;0.65;10.18;20.27;30.45;10.73;8.73;16.73;2.45;1.91;0.0;17.55;15.91;55.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON'] Equipo;['Media'];1.0;200.0;67.0;17.0;44.0;0.39;4.0;14.0;0.29;21.0;29.0;0.72;13.0;29.0;42.0;6.0;4.0;17.0;0.0;4.0;0.0;19.0;23.0;57.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON'] Equipo Rival;['Media Rival'];1.0;200.0;57.0;21.0;54.0;0.39;2.0;11.0;0.18;9.0;17.0;0.53;12.0;21.0;33.0;10.0;13.0;11.0;4.0;0.0;0.0;23.0;19.0;52.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
