Minutos (jugador);Minutos (valor);Puntos (jugador);Puntos (valor);T2 Anotados (jugador);T2 Anotados (valor);T2 Lanzados (jugador);T2 Lanzados (valor);% T2 (jugador);% T2 (valor);T3 Anotados (jugador);T3 Anotados (valor);T3 Lanzados (jugador);T3 Lanzados (valor);% T3 (jugador);% T3 (valor);T1 Anotados (jugador);T1 Anotados (valor);T1 Lanzados (jugador);T1 Lanzados (valor);% T1 (jugador);% T1 (valor);Reb. Ofensivos (jugador);Reb. Ofensivos (valor);Reb. Defensivos (jugador);Reb. Defensivos (valor);Rebotes (jugador);Rebotes (valor);Asistencias (jugador);Asistencias (valor);Robos (jugador);Robos (valor);Perdidas (jugador);Perdidas (valor);Tapones (jugador);Tapones (valor);Tapones Recibidos (jugador);Tapones Recibidos (valor);Mates (jugador);Mates (valor);Faltas Cometidas (jugador);Faltas Cometidas (valor);Faltas Recibidas (jugador);Faltas Recibidas (valor);Valoracion (jugador);Valoracion (valor);% Asist (jugador);% Asist (valor);% Tiro Efectivo (jugador);% Tiro Efectivo (valor);% Tiro Verdadero (jugador);% True Shooting (valor);GScore (jugador);GScore (valor);TLR% (jugador);TLR% (valor);Posesiones Anotadas (jugador);Posesiones Anotadas (valor);Posesiones No Anotadas (jugador);Posesiones No Anotadas (valor);Floor Percentage (jugador);Floor Percentage (valor);Puntos por Tiro (jugador);Puntos por Tiro (valor);% Rebotes (jugador);% Rebotes (valor);% Rebotes Def (jugador);% Rebotes Def (valor);% Rebotes Of (jugador);% Rebotes Of (valor);% Robos (jugador);% Robos (valor);Toques (jugador);Toques (valor);Uso (jugador);Uso (valor);Versatilidad (jugador);Versatilidad (valor);Win Scores (jugador);Win Scores (valor);Eficiencia Ofensiva (jugador);Eficiencia Ofensiva (valor);Eficiencia Defensiva (jugador);Eficiencia Defensiva (valor);Diferencia Eficiencia (jugador);Diferencia Eficiencia (valor)
DIJON, SANDRA MARCELLE;28.84;LIMA GARCIA, CINDY ORQUIDEA;8.52;BERTAL, GERALDINE MARIE ROSE;2.04;PALOMARES VALIENTE, PAULA;4.88;ANTON LOPEZ, MONTSERRAT;0.46;FERRER PEREZ, ESTELA ROSA;0.62;DE SOUZA SOBRAL, LEILA;2.23;NAVARRETE TRUJILLO, MIREIA;0.32;BERMEJO MORENO, CLARA SUSANA;1.35;FERRAGUT CASTILLO, MARINA;2.0;VALERO CEBRIAN, PILAR;0.71;ANTON LOPEZ, MONTSERRAT;1.0;CANTERO OSTOS, CRISTINA;2.95;PELAEZ SAN GIL, LOURDES;3.8;STARBIRD, CATHARINE EVELYN;1.12;GOMEZ IGUAL, ANNA;1.19;DE SOUZA MACHADO, ERIKA CRISTINA;1.83;HERRERA AREVALO, MIRIAM;0.17;POLLINI, CATARINA;0.24;WHITMORE, TAMIKA LACHAN;0.0;FORNS ESCUDE, NURIA;2.4;CEBRIAN SCHEURER, ELISABET;2.15;NIEUWVEEN, MARLOUS;7.73;WHITMORE, TAMIKA LACHAN;0.0;WHITMORE, TAMIKA LACHAN;0.0;WHITMORE, TAMIKA LACHAN;0.0;WHITMORE, TAMIKA LACHAN;0.0;WHITMORE, TAMIKA LACHAN;0.0;WHITMORE, TAMIKA LACHAN;0.0;WHITMORE, TAMIKA LACHAN;0.0;WHITMORE, TAMIKA LACHAN;0.0;WHITMORE, TAMIKA LACHAN;0.0;WHITMORE, TAMIKA LACHAN;0.0;WHITMORE, TAMIKA LACHAN;0.0;WHITMORE, TAMIKA LACHAN;0.0;WHITMORE, TAMIKA LACHAN;0.0;WHITMORE, TAMIKA LACHAN;0.0;WHITMORE, TAMIKA LACHAN;0.0;WHITMORE, TAMIKA LACHAN;0.0;WHITMORE, TAMIKA LACHAN;0.0;WHITMORE, TAMIKA LACHAN;0.0;WHITMORE, TAMIKA LACHAN;0.0;WHITMORE, TAMIKA LACHAN;0.0
CANTERO OSTOS, CRISTINA;28.36;PONS MOLINA, INGRID;8.38;ROVIRA RODRIGUEZ, MARIA DEL MAR;2.04;ROVIRA RODRIGUEZ, MARIA DEL MAR;4.77;HILL, JOANNE KAY;0.46;CANTERO OSTOS, CRISTINA;0.59;BERGERON, EMMANUELLE SARAH SOPHIE;2.22;ANTOJA ROVIRA, LAURA;0.32;XANTAL SERRET, M DEL MAR;1.27;GOMEZ NOVO, MARIA ARANZAZU;1.93;DE SOUZA MACHADO, ERIKA CRISTINA;0.71;MONDT, ANKE DE;0.96;BOONEN, DANA MONIQUE LOUIS;2.92;REVUELTO SNCHEZ-AGUILERA, MARIA;3.77;GOMEZ IGLESIAS, REGINA;1.12;BLANCO BERNAL, SONIA;1.19;LIMA GARCIA, CINDY ORQUIDEA;1.83;ALAMO GONZALEZ, ELENA;0.17;GARCIA PIERO, MARIA BEGOA;0.23;IVANCEVIC, NATASA;0.0;GERMAN VELASCO, ICIAR;2.39;PASCUA SUAREZ, MARA LUCILA;2.12;VALERO CEBRIAN, PILAR;7.53;IVANCEVIC, NATASA;0.0;IVANCEVIC, NATASA;0.0;IVANCEVIC, NATASA;0.0;IVANCEVIC, NATASA;0.0;IVANCEVIC, NATASA;0.0;IVANCEVIC, NATASA;0.0;IVANCEVIC, NATASA;0.0;IVANCEVIC, NATASA;0.0;IVANCEVIC, NATASA;0.0;IVANCEVIC, NATASA;0.0;IVANCEVIC, NATASA;0.0;IVANCEVIC, NATASA;0.0;IVANCEVIC, NATASA;0.0;IVANCEVIC, NATASA;0.0;IVANCEVIC, NATASA;0.0;IVANCEVIC, NATASA;0.0;IVANCEVIC, NATASA;0.0;IVANCEVIC, NATASA;0.0;IVANCEVIC, NATASA;0.0;IVANCEVIC, NATASA;0.0
VALERO CEBRIAN, PILAR;28.25;SALGADO SANCHEZ, IRENE;8.33;ALONSO DIEGO, MARIA JOSE;2.0;KHN, KATHARINA CHARLOTTA;4.73;RASMUSSEN, KRISTEN;0.46;COKER, MONIQUE;0.58;RASMUSSEN, KRISTEN;2.08;CHECA JIMENO, MARIA TERESA;0.31;NAVARRETE TRUJILLO, MIREIA;1.25;PASCUA SUAREZ, MARA LUCILA;1.88;FERRAGUT CASTILLO, MARINA;0.71;DENTI MUNTANE, AINA;0.95;DOMINGUEZ FERNANDEZ, SILVIA;2.88;BERMEJO MORENO, CLARA SUSANA;3.65;GOMEZ FERREIROS, SARA;1.12;ANTOJA ROVIRA, LAURA;1.17;STARBIRD, CATHARINE EVELYN;1.81;BERTAL, GERALDINE MARIE ROSE;0.17;AGUILAR LOPEZ, ELISA;0.23;APARICIO ALVAREZ, ANA MARIA;0.0;GOMEZ IGUAL, ANNA;2.35;CAMPS COLLELL, LAURA;2.04;CEBRIAN SCHEURER, ELISABET;7.38;APARICIO ALVAREZ, ANA MARIA;0.0;APARICIO ALVAREZ, ANA MARIA;0.0;APARICIO ALVAREZ, ANA MARIA;0.0;APARICIO ALVAREZ, ANA MARIA;0.0;APARICIO ALVAREZ, ANA MARIA;0.0;APARICIO ALVAREZ, ANA MARIA;0.0;APARICIO ALVAREZ, ANA MARIA;0.0;APARICIO ALVAREZ, ANA MARIA;0.0;APARICIO ALVAREZ, ANA MARIA;0.0;APARICIO ALVAREZ, ANA MARIA;0.0;APARICIO ALVAREZ, ANA MARIA;0.0;APARICIO ALVAREZ, ANA MARIA;0.0;APARICIO ALVAREZ, ANA MARIA;0.0;APARICIO ALVAREZ, ANA MARIA;0.0;APARICIO ALVAREZ, ANA MARIA;0.0;APARICIO ALVAREZ, ANA MARIA;0.0;APARICIO ALVAREZ, ANA MARIA;0.0;APARICIO ALVAREZ, ANA MARIA;0.0;APARICIO ALVAREZ, ANA MARIA;0.0;APARICIO ALVAREZ, ANA MARIA;0.0
SANTOS LUZ, HELEN CRISTINA;28.15;AGUILAR LOPEZ, ELISA;7.92;BERMEJO MORENO, CLARA SUSANA;2.0;GRANDE FLORES, LAURA;4.68;DENTI MUNTANE, AINA;0.46;ZIMERLE, ANNA;0.56;ALONSO DIEGO, MARIA JOSE;2.05;BROSOVSZKY, MONIKA IZABELLA;0.31;DIJON, SANDRA MARCELLE;1.25;BERTAL, GERALDINE MARIE ROSE;1.87;ANTON LOPEZ, MONTSERRAT;0.7;GARCA SALINERO, LAURA;0.92;REVUELTO SNCHEZ-AGUILERA, MARIA;2.88;GARCIA PIERO, MARIA BEGOA;3.62;KHN, KATHARINA CHARLOTTA;1.12;HERNANDEZ ESTEBAN, SILVIA;1.12;CEBRIAN SCHEURER, ELISABET;1.81;FORNS ESCUDE, NURIA;0.16;PONS MOLINA, INGRID;0.23;ARAGONESE PEREZ, VALENTINA ANTONIETA;0.0;REVUELTO SNCHEZ-AGUILERA, MARIA;2.31;NAVARRETE TRUJILLO, MIREIA;2.04;CAMPS COLLELL, LAURA;7.25;ARAGONESE PEREZ, VALENTINA ANTONIETA;0.0;ARAGONESE PEREZ, VALENTINA ANTONIETA;0.0;ARAGONESE PEREZ, VALENTINA ANTONIETA;0.0;ARAGONESE PEREZ, VALENTINA ANTONIETA;0.0;ARAGONESE PEREZ, VALENTINA ANTONIETA;0.0;ARAGONESE PEREZ, VALENTINA ANTONIETA;0.0;ARAGONESE PEREZ, VALENTINA ANTONIETA;0.0;ARAGONESE PEREZ, VALENTINA ANTONIETA;0.0;ARAGONESE PEREZ, VALENTINA ANTONIETA;0.0;ARAGONESE PEREZ, VALENTINA ANTONIETA;0.0;ARAGONESE PEREZ, VALENTINA ANTONIETA;0.0;ARAGONESE PEREZ, VALENTINA ANTONIETA;0.0;ARAGONESE PEREZ, VALENTINA ANTONIETA;0.0;ARAGONESE PEREZ, VALENTINA ANTONIETA;0.0;ARAGONESE PEREZ, VALENTINA ANTONIETA;0.0;ARAGONESE PEREZ, VALENTINA ANTONIETA;0.0;ARAGONESE PEREZ, VALENTINA ANTONIETA;0.0;ARAGONESE PEREZ, VALENTINA ANTONIETA;0.0;ARAGONESE PEREZ, VALENTINA ANTONIETA;0.0;ARAGONESE PEREZ, VALENTINA ANTONIETA;0.0
TEMNIK, KATJA;27.48;BOONEN, DANA MONIQUE LOUIS;7.88;SANTOS LUZ, HELEN CRISTINA;1.88;GOMEZ IGUAL, ANNA;4.62;GERMAN VELASCO, ICIAR;0.46;CHECA JIMENO, MARIA TERESA;0.56;FERRAGUT CASTILLO, MARINA;2.0;GOMEZ FERREIROS, SARA;0.31;HERNANDEZ ESTEBAN, SILVIA;1.16;GALLEGO VICARIO, SANDRA;1.83;GILABERT AVANTE, MONTSERRAT;0.7;REVUELTO SNCHEZ-AGUILERA, MARIA;0.88;HILL, JOANNE KAY;2.85;FERNANDEZ FARRES, MARTA;3.6;XANTAL SERRET, M DEL MAR;1.12;NNINDJEM, AGATHE RACHEL;1.12;PASCUA SUAREZ, MARA LUCILA;1.81;MARTINEZ PRAT, NURIA;0.15;NIEUWVEEN, MARLOUS;0.23;SANCHEZ FUENTES, MARIA VICTORIA;0.0;NNINDJEM, AGATHE RACHEL;2.31;HERNANDEZ ESTEBAN, SILVIA;2.0;CANTERO OSTOS, CRISTINA;7.05;SANCHEZ FUENTES, MARIA VICTORIA;0.0;SANCHEZ FUENTES, MARIA VICTORIA;0.0;SANCHEZ FUENTES, MARIA VICTORIA;0.0;SANCHEZ FUENTES, MARIA VICTORIA;0.0;SANCHEZ FUENTES, MARIA VICTORIA;0.0;SANCHEZ FUENTES, MARIA VICTORIA;0.0;SANCHEZ FUENTES, MARIA VICTORIA;0.0;SANCHEZ FUENTES, MARIA VICTORIA;0.0;SANCHEZ FUENTES, MARIA VICTORIA;0.0;SANCHEZ FUENTES, MARIA VICTORIA;0.0;SANCHEZ FUENTES, MARIA VICTORIA;0.0;SANCHEZ FUENTES, MARIA VICTORIA;0.0;SANCHEZ FUENTES, MARIA VICTORIA;0.0;SANCHEZ FUENTES, MARIA VICTORIA;0.0;SANCHEZ FUENTES, MARIA VICTORIA;0.0;SANCHEZ FUENTES, MARIA VICTORIA;0.0;SANCHEZ FUENTES, MARIA VICTORIA;0.0;SANCHEZ FUENTES, MARIA VICTORIA;0.0;SANCHEZ FUENTES, MARIA VICTORIA;0.0;SANCHEZ FUENTES, MARIA VICTORIA;0.0
NAVARRETE TRUJILLO, MIREIA;27.28;GERMAN VELASCO, ICIAR;7.83;PALOMARES VALIENTE, PAULA;1.85;GALLEGO VICARIO, SANDRA;4.61;GARCIA PIERO, MARIA BEGOA;0.45;QUINTERO CASTELLANO, THANIA;0.54;DOMINGUEZ FERNANDEZ, SILVIA;2.0;DELGADO DIAZ-GUEMES, RAQUEL;0.3;TEMNIK, KATJA;1.15;CEBRIAN SCHEURER, ELISABET;1.77;PARDO VAZQUEZ, MARIA DEL CARMEN;0.69;BERMEJO MORENO, CLARA SUSANA;0.88;DEYAERT, NELE M.J.;2.81;DOMINGUEZ FERNANDEZ, SILVIA;3.6;TUUKKANEN, TARU TELLERVO;1.08;IVEY, NIELE DEIRDRE;1.11;CAMPS COLLELL, LAURA;1.79;GOMEZ NOVO, MARIA ARANZAZU;0.13;SAREGKOU, POLYMNIA;0.23;SEVILLANO GARCIA, LAURA;0.0;MARTINEZ PRAT, ROSER;2.29;SALGADO SANCHEZ, IRENE;2.0;PASCUA SUAREZ, MARA LUCILA;7.0;SEVILLANO GARCIA, LAURA;0.0;SEVILLANO GARCIA, LAURA;0.0;SEVILLANO GARCIA, LAURA;0.0;SEVILLANO GARCIA, LAURA;0.0;SEVILLANO GARCIA, LAURA;0.0;SEVILLANO GARCIA, LAURA;0.0;SEVILLANO GARCIA, LAURA;0.0;SEVILLANO GARCIA, LAURA;0.0;SEVILLANO GARCIA, LAURA;0.0;SEVILLANO GARCIA, LAURA;0.0;SEVILLANO GARCIA, LAURA;0.0;SEVILLANO GARCIA, LAURA;0.0;SEVILLANO GARCIA, LAURA;0.0;SEVILLANO GARCIA, LAURA;0.0;SEVILLANO GARCIA, LAURA;0.0;SEVILLANO GARCIA, LAURA;0.0;SEVILLANO GARCIA, LAURA;0.0;SEVILLANO GARCIA, LAURA;0.0;SEVILLANO GARCIA, LAURA;0.0;SEVILLANO GARCIA, LAURA;0.0
GOMEZ NOVO, MARIA ARANZAZU;27.25;NAVARRETE TRUJILLO, MIREIA;7.58;POLLINI, CATARINA;1.82;POLLINI, CATARINA;4.59;NIEUWVEEN, MARLOUS;0.45;GOMEZ IGUAL, ANNA;0.5;CHECA JIMENO, MARIA TERESA;1.81;BERTAL, GERALDINE MARIE ROSE;0.29;GRANDE FLORES, LAURA;1.12;RASMUSSEN, KRISTEN;1.76;TUUKKANEN, TARU TELLERVO;0.69;BROSOVSZKY, MONIKA IZABELLA;0.88;ALAMO GONZALEZ, ELENA;2.79;KHN, KATHARINA CHARLOTTA;3.5;DONAIRE MALAGELADA, ELSA;1.08;JORDANA BOFILL, NOEMI;1.08;HERNANDEZ ESTEBAN, SILVIA;1.76;XANTAL SERRET, M DEL MAR;0.12;STARBIRD, CATHARINE EVELYN;0.23;MATEMALAS GENOVART, BARBARA;0.0;GOMEZ NOVO, MARIA ARANZAZU;2.27;DONAIRE MALAGELADA, ELSA;2.0;GALLEGO VICARIO, SANDRA;6.65;MATEMALAS GENOVART, BARBARA;0.0;MATEMALAS GENOVART, BARBARA;0.0;MATEMALAS GENOVART, BARBARA;0.0;MATEMALAS GENOVART, BARBARA;0.0;MATEMALAS GENOVART, BARBARA;0.0;MATEMALAS GENOVART, BARBARA;0.0;MATEMALAS GENOVART, BARBARA;0.0;MATEMALAS GENOVART, BARBARA;0.0;MATEMALAS GENOVART, BARBARA;0.0;MATEMALAS GENOVART, BARBARA;0.0;MATEMALAS GENOVART, BARBARA;0.0;MATEMALAS GENOVART, BARBARA;0.0;MATEMALAS GENOVART, BARBARA;0.0;MATEMALAS GENOVART, BARBARA;0.0;MATEMALAS GENOVART, BARBARA;0.0;MATEMALAS GENOVART, BARBARA;0.0;MATEMALAS GENOVART, BARBARA;0.0;MATEMALAS GENOVART, BARBARA;0.0;MATEMALAS GENOVART, BARBARA;0.0;MATEMALAS GENOVART, BARBARA;0.0
NNINDJEM, AGATHE RACHEL;27.13;ALAMO GONZALEZ, ELENA;7.38;GARCIA PIERO, MARIA BEGOA;1.77;REVUELTO SNCHEZ-AGUILERA, MARIA;4.58;MORALES MARTIN, SILVIA;0.44;FERRAGUT CASTILLO, MARINA;0.5;GARCIA TORRES, CRISTINA;1.76;SANCHEZ MUOZ, ALICIA;0.29;PELAEZ SAN GIL, LOURDES;1.08;GRANDE FLORES, LAURA;1.76;ALONSO DIEGO, MARIA JOSE;0.68;HERRERA AREVALO, MIRIAM;0.83;BERMEJO MORENO, CLARA SUSANA;2.77;ALONSO DIEGO, MARIA JOSE;3.5;PEREZ CAPARROS, ROSA;1.04;SALGADO SANCHEZ, IRENE;1.08;KIRETA, SONJA;1.76;BROSOVSZKY, MONIKA IZABELLA;0.12;LAAKSONEN, JENNI JANITA;0.23;VAN MALDEREN, LAURENCE;0.0;DONAIRE MALAGELADA, ELSA;2.23;TEMNIK, KATJA;2.0;TEMNIK, KATJA;6.58;PAGE, LINDA A. MURRIEL;0.0;PAGE, LINDA A. MURRIEL;0.0;PAGE, LINDA A. MURRIEL;0.0;PAGE, LINDA A. MURRIEL;0.0;PAGE, LINDA A. MURRIEL;0.0;PAGE, LINDA A. MURRIEL;0.0;PAGE, LINDA A. MURRIEL;0.0;PAGE, LINDA A. MURRIEL;0.0;PAGE, LINDA A. MURRIEL;0.0;PAGE, LINDA A. MURRIEL;0.0;PAGE, LINDA A. MURRIEL;0.0;PAGE, LINDA A. MURRIEL;0.0;PAGE, LINDA A. MURRIEL;0.0;PAGE, LINDA A. MURRIEL;0.0;PAGE, LINDA A. MURRIEL;0.0;PAGE, LINDA A. MURRIEL;0.0;PAGE, LINDA A. MURRIEL;0.0;PAGE, LINDA A. MURRIEL;0.0;PAGE, LINDA A. MURRIEL;0.0;PAGE, LINDA A. MURRIEL;0.0
BOONEN, DANA MONIQUE LOUIS;26.34;REVUELTO SNCHEZ-AGUILERA, MARIA;7.04;KHN, KATHARINA CHARLOTTA;1.77;LLAMAS PAJUELO, MARIA NIEVES;4.3;ZIMERLE, ANNA;0.44;BOLEDA COLET, ANNA;0.5;CAMPS COLLELL, LAURA;1.71;BERGERON, EMMANUELLE SARAH SOPHIE;0.29;GOMEZ NOVO, MARIA ARANZAZU;1.07;NAVARRETE TRUJILLO, MIREIA;1.75;JORDANA BOFILL, NOEMI;0.68;GOMEZ NOVO, MARIA ARANZAZU;0.8;PALOMARES VALIENTE, PAULA;2.54;NAVARRETE TRUJILLO, MIREIA;3.38;JIMENEZ GALINDO, ANNA ISABEL;1.04;TEMNIK, KATJA;1.08;KHN, KATHARINA CHARLOTTA;1.73;PONS MOLINA, INGRID;0.12;GALLEGO VICARIO, SANDRA;0.22;OSTH, CAMILLA SOFIA;0.0;BERTAL, GERALDINE MARIE ROSE;2.22;IVEY, NIELE DEIRDRE;2.0;PELAEZ SAN GIL, LOURDES;6.32;PELETEIRO RAMALLO, ANA MARIA;0.0;PELETEIRO RAMALLO, ANA MARIA;0.0;PELETEIRO RAMALLO, ANA MARIA;0.0;PELETEIRO RAMALLO, ANA MARIA;0.0;PELETEIRO RAMALLO, ANA MARIA;0.0;PELETEIRO RAMALLO, ANA MARIA;0.0;PELETEIRO RAMALLO, ANA MARIA;0.0;PELETEIRO RAMALLO, ANA MARIA;0.0;PELETEIRO RAMALLO, ANA MARIA;0.0;PELETEIRO RAMALLO, ANA MARIA;0.0;PELETEIRO RAMALLO, ANA MARIA;0.0;PELETEIRO RAMALLO, ANA MARIA;0.0;PELETEIRO RAMALLO, ANA MARIA;0.0;PELETEIRO RAMALLO, ANA MARIA;0.0;PELETEIRO RAMALLO, ANA MARIA;0.0;PELETEIRO RAMALLO, ANA MARIA;0.0;PELETEIRO RAMALLO, ANA MARIA;0.0;PELETEIRO RAMALLO, ANA MARIA;0.0;PELETEIRO RAMALLO, ANA MARIA;0.0;PELETEIRO RAMALLO, ANA MARIA;0.0
TUURE, KAISA MARKETTA;26.21;PASCUA SUAREZ, MARA LUCILA;6.88;ALAMO GONZALEZ, ELENA;1.75;CAMPS COLLELL, LAURA;4.12;ROVIRA RODRIGUEZ, MARIA DEL MAR;0.43;FORNS ESCUDE, NURIA;0.48;GINES GONZALEZ, MARTA;1.67;GALLEGO VICARIO, SANDRA;0.28;VALERO CEBRIAN, PILAR;1.05;PELAEZ SAN GIL, LOURDES;1.68;HAMCHETOU, MAIGA;0.68;GERMAN VELASCO, ICIAR;0.78;GOMEZ IGUAL, ANNA;2.5;GARCA SALINERO, LAURA;3.24;GARCIA TORRES, CRISTINA;1.0;MARTINEZ PRAT, ROSER;1.07;CHECA JIMENO, MARIA TERESA;1.69;HERMOUET, EMMANUELLE;0.12;ANTON LOPEZ, MONTSERRAT;0.21;PELETEIRO RAMALLO, ANA MARIA;0.0;TORNIKIDOU TORNIKIDOU, ELENA;2.2;MONDT, ANKE DE;1.96;DONAIRE MALAGELADA, ELSA;6.23;CARRERA PEREZ, ANDREA;0.0;CARRERA PEREZ, ANDREA;0.0;CARRERA PEREZ, ANDREA;0.0;CARRERA PEREZ, ANDREA;0.0;CARRERA PEREZ, ANDREA;0.0;CARRERA PEREZ, ANDREA;0.0;CARRERA PEREZ, ANDREA;0.0;CARRERA PEREZ, ANDREA;0.0;CARRERA PEREZ, ANDREA;0.0;CARRERA PEREZ, ANDREA;0.0;CARRERA PEREZ, ANDREA;0.0;CARRERA PEREZ, ANDREA;0.0;CARRERA PEREZ, ANDREA;0.0;CARRERA PEREZ, ANDREA;0.0;CARRERA PEREZ, ANDREA;0.0;CARRERA PEREZ, ANDREA;0.0;CARRERA PEREZ, ANDREA;0.0;CARRERA PEREZ, ANDREA;0.0;CARRERA PEREZ, ANDREA;0.0;CARRERA PEREZ, ANDREA;0.0
ALAMO GONZALEZ, ELENA;26.12;HERNANDEZ ESTEBAN, SILVIA;6.8;SNCHEZ LUJN, ROSAURA DEL CARMEN;1.73;GARCIA TORRES, CRISTINA;4.08;PASCUA SUAREZ, MARA LUCILA;0.43;GARCIA TORRES, CRISTINA;0.48;HILL, JOANNE KAY;1.58;BERMEJO MORENO, CLARA SUSANA;0.28;JIMENEZ GALINDO, ANNA ISABEL;1.0;DONAIRE MALAGELADA, ELSA;1.65;IVEY, NIELE DEIRDRE;0.67;BERTAL, GERALDINE MARIE ROSE;0.78;FORNS ESCUDE, NURIA;2.48;GOMEZ IGUAL, ANNA;3.23;COKER, MONIQUE;0.96;GALLEGO VICARIO, SANDRA;1.0;HERMOUET, EMMANUELLE;1.64;BERMEJO MORENO, CLARA SUSANA;0.12;CAMPS COLLELL, LAURA;0.21;PAGE, LINDA A. MURRIEL;0.0;GARCIA PIERO, MARIA BEGOA;2.19;PELAEZ SAN GIL, LOURDES;1.92;IVEY, NIELE DEIRDRE;6.11;DENTI MUNTANE, AINA;0.0;DENTI MUNTANE, AINA;0.0;DENTI MUNTANE, AINA;0.0;DENTI MUNTANE, AINA;0.0;DENTI MUNTANE, AINA;0.0;DENTI MUNTANE, AINA;0.0;DENTI MUNTANE, AINA;0.0;DENTI MUNTANE, AINA;0.0;DENTI MUNTANE, AINA;0.0;DENTI MUNTANE, AINA;0.0;DENTI MUNTANE, AINA;0.0;DENTI MUNTANE, AINA;0.0;DENTI MUNTANE, AINA;0.0;DENTI MUNTANE, AINA;0.0;DENTI MUNTANE, AINA;0.0;DENTI MUNTANE, AINA;0.0;DENTI MUNTANE, AINA;0.0;DENTI MUNTANE, AINA;0.0;DENTI MUNTANE, AINA;0.0;DENTI MUNTANE, AINA;0.0
SNCHEZ LUJN, ROSAURA DEL CARMEN;25.97;CANTERO OSTOS, CRISTINA;6.36;GARCA SALINERO, LAURA;1.68;GARCA SALINERO, LAURA;4.0;STARBIRD, CATHARINE EVELYN;0.43;MAGLISCEAU, MICHELLE YVONNE;0.46;YGUERAVIDE VIANA, SANDRA;1.56;GINES GONZALEZ, MARTA;0.28;CEBRIAN SCHEURER, ELISABET;0.96;LAAKSONEN, JENNI JANITA;1.65;FERRER PEREZ, ESTELA ROSA;0.67;STARBIRD, CATHARINE EVELYN;0.77;ALONSO DIEGO, MARIA JOSE;2.45;LLAMAS PAJUELO, MARIA NIEVES;3.2;TEMNIK, KATJA;0.96;XANTAL SERRET, M DEL MAR;1.0;RASMUSSEN, KRISTEN;1.64;MALTSI, EVANTHIA;0.12;MARTINEZ PRAT, ROSER;0.21;CARRERA PEREZ, ANDREA;0.0;STARBIRD, CATHARINE EVELYN;2.15;GILABERT AVANTE, MONTSERRAT;1.92;GRANDE FLORES, LAURA;6.04;GERMAN VELASCO, ICIAR;0.0;GERMAN VELASCO, ICIAR;0.0;GERMAN VELASCO, ICIAR;0.0;GERMAN VELASCO, ICIAR;0.0;GERMAN VELASCO, ICIAR;0.0;GERMAN VELASCO, ICIAR;0.0;GERMAN VELASCO, ICIAR;0.0;GERMAN VELASCO, ICIAR;0.0;GERMAN VELASCO, ICIAR;0.0;GERMAN VELASCO, ICIAR;0.0;GERMAN VELASCO, ICIAR;0.0;GERMAN VELASCO, ICIAR;0.0;GERMAN VELASCO, ICIAR;0.0;GERMAN VELASCO, ICIAR;0.0;GERMAN VELASCO, ICIAR;0.0;GERMAN VELASCO, ICIAR;0.0;GERMAN VELASCO, ICIAR;0.0;GERMAN VELASCO, ICIAR;0.0;GERMAN VELASCO, ICIAR;0.0;GERMAN VELASCO, ICIAR;0.0
MONTESDEOCA LOPEZ, EVA;25.73;PELAEZ SAN GIL, LOURDES;6.32;VALERO CEBRIAN, PILAR;1.68;GARCIA PIERO, MARIA BEGOA;3.92;MONDT, ANKE DE;0.42;GINES GONZALEZ, MARTA;0.46;ZIMERLE, ANNA;1.52;ALAMO GONZALEZ, ELENA;0.28;DENTI MUNTANE, AINA;0.95;PONS MOLINA, INGRID;1.62;CASTRILLO VILLANUEVA, SARA;0.67;HERMOUET, EMMANUELLE;0.76;MARTINEZ PRAT, ROSER;2.43;SEGUI CARLES, PAULA;3.12;CASTRILLO VILLANUEVA, SARA;0.95;GOMEZ FERREIROS, SARA;0.96;BENNINGFIELD, JENNIFER ANN;1.62;VALERO CEBRIAN, PILAR;0.11;SANCHEZ MUOZ, ALICIA;0.2;DENTI MUNTANE, AINA;0.0;HERNANDEZ ESTEBAN, SILVIA;2.12;GOMEZ IGUAL, ANNA;1.92;BROSOVSZKY, MONIKA IZABELLA;6.04;HAMCHETOU, MAIGA;0.0;HAMCHETOU, MAIGA;0.0;HAMCHETOU, MAIGA;0.0;HAMCHETOU, MAIGA;0.0;HAMCHETOU, MAIGA;0.0;HAMCHETOU, MAIGA;0.0;HAMCHETOU, MAIGA;0.0;HAMCHETOU, MAIGA;0.0;HAMCHETOU, MAIGA;0.0;HAMCHETOU, MAIGA;0.0;HAMCHETOU, MAIGA;0.0;HAMCHETOU, MAIGA;0.0;HAMCHETOU, MAIGA;0.0;HAMCHETOU, MAIGA;0.0;HAMCHETOU, MAIGA;0.0;HAMCHETOU, MAIGA;0.0;HAMCHETOU, MAIGA;0.0;HAMCHETOU, MAIGA;0.0;HAMCHETOU, MAIGA;0.0;HAMCHETOU, MAIGA;0.0
