Nombre;Equipo;Partidos;Minutos;Puntos;T2 Anotados;T2 Lanzados;% T2;T3 Anotados;T3 Lanzados;% T3;T1 Anotados;T1 Lanzados;% T1;Reb. Ofensivos;Reb. Defensivos;Rebotes;Asistencias;Robos;Perdidas;Tapones;Tapones Recibidos;Mates;Faltas Cometidas;Faltas Recibidas;Valoracion;% Asist;% Tiro Efectivo;% Tiro Verdadero;GScore;TLR%;Posesiones Anotadas;Posesiones No Anotadas;Floor Percentage;Puntos por Tiro;% Rebotes;% Rebotes Def;% Rebotes Of;% Robos;Toques;Uso;Versatilidad;Win Scores;Eficiencia Ofensiva;Eficiencia Defensiva;Diferencia eficiencia
b'CAMARA, FORTUNATA';['USP-CEU MMT ESTUDIANTES'];4.0;23.52;9.5;3.75;7.25;0.52;0.5;1.75;0.29;0.5;1.25;0.4;1.5;3.5;5.0;0.75;1.5;2.0;0.25;0.75;0.0;3.25;2.0;7.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CAMPOS SILVA OLIVEIRA SILVA, GEISA ALINI';['MANN FILTER ZARAGOZA'];7.0;15.05;3.71;1.43;4.0;0.36;0.0;0.29;0.0;0.86;1.14;0.75;1.29;1.29;2.57;0.86;0.57;0.86;0.29;0.0;0.0;1.0;1.29;4.29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CAMPS COLLELL, LAURA';['PERFUMERIAS AVENIDA'];20.0;22.43;3.3;0.85;3.0;0.28;0.4;1.9;0.21;0.4;0.5;0.8;0.65;1.95;2.6;1.2;1.05;1.5;0.0;0.15;0.0;1.2;1.4;2.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CANTERO OSTOS, CRISTINA';['REAL CLUB CELTA VIGOURBAN'];25.0;23.4;5.2;0.68;2.28;0.3;0.68;2.6;0.26;1.8;2.28;0.79;0.4;2.68;3.08;2.24;1.04;1.88;0.08;0.24;0.0;2.84;2.84;5.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CARBO COLOMA, ANNA';['USP-CEU MMT ESTUDIANTES'];26.0;18.31;6.38;1.46;4.58;0.32;0.73;1.92;0.38;1.27;2.0;0.63;1.08;1.46;2.54;0.62;0.92;1.42;0.04;0.73;0.0;0.73;1.73;4.31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CASTRO MARQUES, IZIANE';['HONDARRIBIA - IRÚN'];13.0;31.41;18.62;4.92;12.08;0.41;1.85;5.85;0.32;3.23;4.15;0.78;1.08;3.92;5.0;0.85;0.92;2.08;0.23;0.85;0.23;1.85;3.62;12.38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CHECA JIMENO, MARIA TERESA';['MANN FILTER ZARAGOZA'];25.0;24.99;7.92;1.84;4.72;0.39;0.96;3.36;0.29;1.36;1.92;0.71;1.8;3.4;5.2;0.88;0.76;1.88;0.08;0.48;0.0;2.44;1.84;6.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CHONES, KAAYLA MONET';['GRAN CANARIA'];13.0;36.65;19.08;7.0;14.38;0.49;0.0;0.15;0.0;5.08;6.15;0.82;1.92;7.92;9.85;0.38;0.69;2.85;0.54;0.54;0.0;3.15;5.54;20.92;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CHRISTON, SHAMEKA DE LYNN';['RIVAS FUTURA'];15.0;29.01;10.8;3.47;6.87;0.5;1.0;3.33;0.3;0.87;1.47;0.59;1.2;3.13;4.33;0.8;1.4;2.13;1.47;0.4;0.0;2.53;2.4;9.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CHUMILLAS PERIS, BERTA';['CIUDAD ROS CASARES VALENCIA'];2.0;2.42;0.5;0.0;0.0;0.0;0.0;0.5;0.0;0.5;1.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;-1.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CIOCAN, PAULA CRISTINA';['ARRANZ-JOPISA BURGOS'];26.0;26.43;7.08;2.23;4.65;0.48;0.54;1.54;0.35;1.0;1.38;0.72;0.69;2.69;3.38;4.08;1.15;3.19;0.12;0.23;0.0;3.15;1.62;7.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'COMPA APARISI, VERONICA';['MANN FILTER ZARAGOZA'];14.0;9.05;1.57;0.21;0.93;0.23;0.29;1.29;0.22;0.29;0.57;0.5;0.5;0.71;1.21;0.29;0.43;0.29;0.0;0.0;0.0;1.43;0.36;0.14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CRUZ LEBRATO, ANNA';['ARRANZ-JOPISA BURGOS'];26.0;26.62;11.23;3.81;8.15;0.47;0.46;1.42;0.32;2.23;3.12;0.72;0.92;2.73;3.65;1.69;1.85;1.62;0.04;0.31;0.0;2.15;2.77;10.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DA SILVA SANTOS, KELLY';['ACIS INCOSA LEON'];26.0;24.52;7.73;3.38;8.19;0.41;0.0;0.0;0.0;0.96;1.92;0.5;1.62;3.58;5.19;0.77;0.5;1.69;0.15;0.46;0.0;1.77;2.15;6.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DA SILVA, KATIA';['EBE PROMOCIONES-PDV STA.EULALIA'];26.0;18.04;4.77;1.88;3.54;0.53;0.0;0.08;0.0;1.0;1.58;0.63;2.35;2.04;4.38;0.65;0.65;1.35;0.08;0.23;0.0;2.23;1.58;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DE BENAVIDES GABERNET, CARLA MARIA';['CIUDAD ROS CASARES VALENCIA'];4.0;2.2;0.75;0.0;0.5;0.0;0.0;0.0;0.0;0.75;1.0;0.75;0.0;0.25;0.25;0.0;0.0;0.5;0.0;0.25;0.0;0.75;0.5;-0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DE LA FUENTE VALDIZAN, ALEJANDRA';['ENSINO'];24.0;15.91;3.33;1.29;3.25;0.4;0.0;0.0;0.0;0.75;1.88;0.4;1.33;2.29;3.62;0.17;0.21;1.0;0.08;0.21;0.0;2.42;1.42;2.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DE SOUZA MACHADO, ERIKA CRISTINA';['CIUDAD ROS CASARES VALENCIA'];24.0;21.51;11.75;5.08;8.21;0.62;0.0;0.0;0.0;1.58;2.21;0.72;2.88;5.0;7.88;0.79;1.17;1.71;0.92;0.12;0.0;2.62;2.38;16.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DE SOUZA SOBRAL, LEILA';['REAL CLUB CELTA VIGOURBAN'];12.0;27.16;12.42;4.08;10.42;0.39;0.5;1.58;0.32;2.75;4.42;0.62;2.42;3.67;6.08;1.0;1.0;2.0;0.25;0.17;0.0;3.0;4.42;10.92;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DENTI MUNTANE, AINA';['GRAN CANARIA'];18.0;4.67;1.72;0.33;0.89;0.38;0.17;0.33;0.5;0.56;0.67;0.83;0.22;0.56;0.78;0.22;0.17;0.28;0.11;0.11;0.0;1.11;0.5;1.17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DIENG, FATOU';['EBE PROMOCIONES-PDV STA.EULALIA'];26.0;28.65;7.77;1.04;3.15;0.33;1.42;3.81;0.37;1.42;1.85;0.77;0.42;1.19;1.62;2.46;0.65;2.58;0.04;0.38;0.0;1.81;1.73;4.58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DIEZ FERNANDEZ, NAIARA';['MANN FILTER ZARAGOZA'];26.0;10.69;2.54;0.23;1.31;0.18;0.58;1.77;0.33;0.35;0.42;0.82;0.27;0.65;0.92;0.35;0.5;0.69;0.04;0.08;0.0;1.42;0.65;0.46;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DOMINGUEZ FERNANDEZ, SILVIA';['PERFUMERIAS AVENIDA'];26.0;21.46;5.15;1.04;2.92;0.36;0.35;1.46;0.24;2.04;2.5;0.82;0.42;1.54;1.96;2.69;1.0;1.77;0.04;0.12;0.0;2.19;2.81;6.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DONAIRE MALAGELADA, ELSA';['RIVAS FUTURA'];24.0;20.4;2.29;0.38;1.33;0.28;0.42;1.71;0.24;0.29;0.46;0.64;1.04;3.08;4.12;0.54;0.88;0.75;0.17;0.04;0.0;1.21;0.54;4.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DOS SANTOS FILHO, KATIA REGINA';['ENSINO'];12.0;28.59;13.08;5.08;9.58;0.53;0.75;2.0;0.38;0.67;0.92;0.73;1.75;3.83;5.58;0.58;0.92;2.08;0.75;0.08;0.0;2.58;1.25;11.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DUBLJEVIC, JELENA';['RIVAS FUTURA'];23.0;17.11;6.87;2.61;5.87;0.44;0.13;0.43;0.3;1.26;1.7;0.74;1.04;3.48;4.52;0.52;0.83;1.57;0.22;0.26;0.0;2.78;2.09;6.43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DYDEK, MARGO';['CIUDAD ROS CASARES VALENCIA'];24.0;19.35;8.58;3.62;6.75;0.54;0.04;0.17;0.25;1.21;1.92;0.63;1.08;6.08;7.17;0.96;0.08;1.38;2.04;0.12;0.0;1.96;1.88;13.29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DYDEK, MARTA KRYSTYNA';['MANN FILTER ZARAGOZA'];26.0;14.77;4.69;0.77;2.73;0.28;0.69;2.12;0.33;1.08;1.77;0.61;0.65;1.54;2.19;0.31;0.35;0.77;0.5;0.12;0.0;2.0;1.42;2.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'ELUM SANCHEZ, PAULA';['EXTRUGASA'];6.0;3.82;0.5;0.0;0.0;0.0;0.17;0.67;0.25;0.0;0.0;0.0;0.0;0.17;0.17;0.0;0.33;0.17;0.0;0.0;0.0;0.17;0.0;0.17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'ERKIC, MAJA';['REAL CLUB CELTA VIGOURBAN'];10.0;29.94;10.9;3.5;7.6;0.46;0.9;3.0;0.3;1.2;1.5;0.8;1.4;1.6;3.0;0.9;1.6;1.2;0.5;0.5;0.0;2.1;1.5;8.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'FEASTER, ALISON';['CIUDAD ROS CASARES VALENCIA'];26.0;17.06;4.73;0.88;1.92;0.46;0.88;2.38;0.37;0.31;0.31;1.0;0.42;0.62;1.04;1.19;0.5;1.04;0.08;0.08;0.0;2.15;0.69;2.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'FERNANDEZ FARRES, MARTA';['UNIVERSITAT DE BARCELONA - F.C. BARCELONA'];23.0;32.78;18.57;5.48;10.7;0.51;0.74;3.0;0.25;5.39;6.74;0.8;0.87;3.78;4.65;3.7;2.22;2.57;0.91;0.43;0.0;1.13;5.13;22.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'FERNANDEZ FERNANDEZ, UXIA';['ENSINO'];1.0;2.18;3.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'FERNNDEZ LVAREZ, M JESS';['ENSINO'];4.0;5.04;0.0;0.0;0.25;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.25;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.25;-0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'FERRAGUT CASTILLO, MARINA';['CIUDAD ROS CASARES VALENCIA'];24.0;20.11;7.46;2.71;4.67;0.58;0.46;1.08;0.42;0.67;0.92;0.73;0.79;2.38;3.17;1.04;0.58;0.92;0.17;0.04;0.0;2.42;0.75;6.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'FONTAN GONZALEZ, BEATRIZ';['EXTRUGASA'];3.0;2.87;1.67;0.33;0.33;1.0;0.33;0.33;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.33;0.0;0.0;0.0;1.0;0.0;0.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'FONTE MONTESINOS, TANIA';['CIUDAD ROS CASARES VALENCIA'];2.0;2.42;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.5;-2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'FREIXANET VIEJO, JAEL';['UNIVERSITAT DE BARCELONA - F.C. BARCELONA'];4.0;5.75;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.25;0.25;0.25;0.25;0.5;0.0;0.75;1.0;0.0;-0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'GALLEGO VICARIO, SANDRA';['UNIVERSITAT DE BARCELONA - F.C. BARCELONA'];22.0;22.59;7.55;1.55;3.45;0.45;1.27;3.32;0.38;0.64;1.14;0.56;0.23;1.32;1.55;2.55;1.18;2.09;0.05;0.14;0.0;1.18;1.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'GARCIA GARCIA, VANESA';['USP-CEU MMT ESTUDIANTES'];18.0;8.43;1.94;0.56;1.39;0.4;0.17;0.94;0.18;0.33;0.61;0.55;0.17;0.39;0.56;0.61;0.28;1.22;0.0;0.33;0.0;0.67;0.78;0.06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'GARCIA MATA, GEMA';['REAL CLUB CELTA VIGOURBAN'];25.0;16.74;3.6;0.52;1.36;0.38;0.56;1.44;0.39;0.88;1.12;0.79;0.32;1.08;1.4;1.88;1.12;0.92;0.0;0.08;0.0;1.64;1.2;4.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
