Minutos (jugador);Minutos (valor);Puntos (jugador);Puntos (valor);T2 Anotados (jugador);T2 Anotados (valor);T2 Lanzados (jugador);T2 Lanzados (valor);% T2 (jugador);% T2 (valor);T3 Anotados (jugador);T3 Anotados (valor);T3 Lanzados (jugador);T3 Lanzados (valor);% T3 (jugador);% T3 (valor);T1 Anotados (jugador);T1 Anotados (valor);T1 Lanzados (jugador);T1 Lanzados (valor);% T1 (jugador);% T1 (valor);Reb. Ofensivos (jugador);Reb. Ofensivos (valor);Reb. Defensivos (jugador);Reb. Defensivos (valor);Rebotes (jugador);Rebotes (valor);Asistencias (jugador);Asistencias (valor);Robos (jugador);Robos (valor);Perdidas (jugador);Perdidas (valor);Tapones (jugador);Tapones (valor);Tapones Recibidos (jugador);Tapones Recibidos (valor);Mates (jugador);Mates (valor);Faltas Cometidas (jugador);Faltas Cometidas (valor);Faltas Recibidas (jugador);Faltas Recibidas (valor);Valoracion (jugador);Valoracion (valor);% Asist (jugador);% Asist (valor);% Tiro Efectivo (jugador);% Tiro Efectivo (valor);% Tiro Verdadero (jugador);% True Shooting (valor);GScore (jugador);GScore (valor);TLR% (jugador);TLR% (valor);Posesiones Anotadas (jugador);Posesiones Anotadas (valor);Posesiones No Anotadas (jugador);Posesiones No Anotadas (valor);Floor Percentage (jugador);Floor Percentage (valor);Puntos por Tiro (jugador);Puntos por Tiro (valor);% Rebotes (jugador);% Rebotes (valor);% Rebotes Def (jugador);% Rebotes Def (valor);% Rebotes Of (jugador);% Rebotes Of (valor);% Robos (jugador);% Robos (valor);Toques (jugador);Toques (valor);Uso (jugador);Uso (valor);Versatilidad (jugador);Versatilidad (valor);Win Scores (jugador);Win Scores (valor);Eficiencia Ofensiva (jugador);Eficiencia Ofensiva (valor);Eficiencia Defensiva (jugador);Eficiencia Defensiva (valor);Diferencia Eficiencia (jugador);Diferencia Eficiencia (valor)
O'NEILL, KRISTEN ROSE;25.31;MONTAANA GIMENO, ANNA;8.64;GOMEZ NOVO, MARIA ARANZAZU;2.31;YGUERAVIDE VIANA, SANDRA;4.92;VALERO CEBRIAN, PILAR;0.44;YEPES HERNANDEZ, EVA;0.63;CAMPS COLLELL, LAURA;1.9;QUINTERO CASTELLANO, THANIA;0.32;GRANDE FLORES, LAURA;1.42;ROVIRA RODRIGUEZ, MARIA DEL MAR;2.0;LLAMAS PAJUELO, MARIA NIEVES;0.74;DONAIRE MALAGELADA, ELSA;1.04;CIOCAN, PAULA CRISTINA;2.69;DE LA FUENTE VALDIZAN, ALEJANDRA;3.62;IVEZIC, JELENA;1.28;VASS, ILDIKO;1.04;PIIPARI, REETTA SINIKKA KARINE;1.92;FERRAGUT CASTILLO, MARINA;0.17;SEGUI CARLES, PAULA;0.27;GOMEZ IGUAL, ANNA;0.0;LELAS, ZANA;2.27;ROYO TORRES, MARIA ESTELA;2.15;CIOCAN, PAULA CRISTINA;7.04;GOMEZ IGUAL, ANNA;0.0;GOMEZ IGUAL, ANNA;0.0;GOMEZ IGUAL, ANNA;0.0;GOMEZ IGUAL, ANNA;0.0;GOMEZ IGUAL, ANNA;0.0;GOMEZ IGUAL, ANNA;0.0;GOMEZ IGUAL, ANNA;0.0;GOMEZ IGUAL, ANNA;0.0;GOMEZ IGUAL, ANNA;0.0;GOMEZ IGUAL, ANNA;0.0;GOMEZ IGUAL, ANNA;0.0;GOMEZ IGUAL, ANNA;0.0;GOMEZ IGUAL, ANNA;0.0;GOMEZ IGUAL, ANNA;0.0;GOMEZ IGUAL, ANNA;0.0;GOMEZ IGUAL, ANNA;0.0;GOMEZ IGUAL, ANNA;0.0;GOMEZ IGUAL, ANNA;0.0;GOMEZ IGUAL, ANNA;0.0;GOMEZ IGUAL, ANNA;0.0
PELAEZ SAN GIL, LOURDES;25.21;DYDEK, MARGO;8.58;CIOCAN, PAULA CRISTINA;2.23;CHECA JIMENO, MARIA TERESA;4.72;PIRSIC, SANDRA;0.44;GOMEZ NOVO, MARIA ARANZAZU;0.62;MAGLISCEAU, MICHELLE YVONNE;1.8;CRUZ LEBRATO, ANNA;0.32;CHECA JIMENO, MARIA TERESA;1.36;VILOUTA RAMA, MARIA;2.0;TUUKKANEN, TARU TELLERVO;0.74;DUBLJEVIC, JELENA;1.04;ROVIRA RODRIGUEZ, MARIA DEL MAR;2.68;ABALDE DIAZ, TAMARA;3.56;TORRENS SALOM, ALBA;1.27;CANTERO OSTOS, CRISTINA;1.04;CHECA JIMENO, MARIA TERESA;1.88;WECKER, KENDRA RENEE;0.16;MUSOVIC, MILJANA;0.27;ELUM SANCHEZ, PAULA;0.0;PIRSIC, SANDRA;2.25;DA SILVA SANTOS, KELLY;2.15;WECKER, KENDRA RENEE;6.96;ELUM SANCHEZ, PAULA;0.0;ELUM SANCHEZ, PAULA;0.0;ELUM SANCHEZ, PAULA;0.0;ELUM SANCHEZ, PAULA;0.0;ELUM SANCHEZ, PAULA;0.0;ELUM SANCHEZ, PAULA;0.0;ELUM SANCHEZ, PAULA;0.0;ELUM SANCHEZ, PAULA;0.0;ELUM SANCHEZ, PAULA;0.0;ELUM SANCHEZ, PAULA;0.0;ELUM SANCHEZ, PAULA;0.0;ELUM SANCHEZ, PAULA;0.0;ELUM SANCHEZ, PAULA;0.0;ELUM SANCHEZ, PAULA;0.0;ELUM SANCHEZ, PAULA;0.0;ELUM SANCHEZ, PAULA;0.0;ELUM SANCHEZ, PAULA;0.0;ELUM SANCHEZ, PAULA;0.0;ELUM SANCHEZ, PAULA;0.0;ELUM SANCHEZ, PAULA;0.0
LIMA GARCIA, CINDY ORQUIDEA;25.12;MARCOS BENITO, BLANCA;7.96;ROYO TORRES, MARIA ESTELA;2.08;JANSONE, LIENE;4.68;DUBLJEVIC, JELENA;0.44;MAGLISCEAU, MICHELLE YVONNE;0.6;DIEZ FERNANDEZ, NAIARA;1.77;YGUERAVIDE VIANA, SANDRA;0.32;LLAMAS PAJUELO, MARIA NIEVES;1.36;TORNIKIDOU TORNIKIDOU, ELENA;1.92;ABROMAITE, AGNE;0.74;MONTAANA GIMENO, ANNA;1.0;CANTERO OSTOS, CRISTINA;2.68;MORALES MARTIN, SILVIA;3.5;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;1.21;SCHUMACHER, KELLY MARIE;1.04;CANTERO OSTOS, CRISTINA;1.88;MONDT, ANKE DE;0.15;DUBLJEVIC, JELENA;0.26;MARIO SOUTO, MARIA ELENA;0.0;TORRENS SALOM, ALBA;2.23;REVUELTO SNCHEZ-AGUILERA, MARIA;2.12;FERRAGUT CASTILLO, MARINA;6.96;MARIO SOUTO, MARIA ELENA;0.0;MARIO SOUTO, MARIA ELENA;0.0;MARIO SOUTO, MARIA ELENA;0.0;MARIO SOUTO, MARIA ELENA;0.0;MARIO SOUTO, MARIA ELENA;0.0;MARIO SOUTO, MARIA ELENA;0.0;MARIO SOUTO, MARIA ELENA;0.0;MARIO SOUTO, MARIA ELENA;0.0;MARIO SOUTO, MARIA ELENA;0.0;MARIO SOUTO, MARIA ELENA;0.0;MARIO SOUTO, MARIA ELENA;0.0;MARIO SOUTO, MARIA ELENA;0.0;MARIO SOUTO, MARIA ELENA;0.0;MARIO SOUTO, MARIA ELENA;0.0;MARIO SOUTO, MARIA ELENA;0.0;MARIO SOUTO, MARIA ELENA;0.0;MARIO SOUTO, MARIA ELENA;0.0;MARIO SOUTO, MARIA ELENA;0.0;MARIO SOUTO, MARIA ELENA;0.0;MARIO SOUTO, MARIA ELENA;0.0
CHECA JIMENO, MARIA TERESA;24.99;CHECA JIMENO, MARIA TERESA;7.92;O'NEILL, KRISTEN ROSE;2.05;PIRSIC, SANDRA;4.67;OHLDE, NICOLE KATHERINE;0.44;DIEZ FERNANDEZ, NAIARA;0.58;HLEDE, KORALJKA;1.74;NAVARRO SALLES, LAURA;0.31;JORDANA BOFILL, NOEMI;1.32;CHECA JIMENO, MARIA TERESA;1.92;ANTOJA ROVIRA, LAURA;0.74;ALONSO DIEGO, MARIA JOSE;1.0;SANCHEZ FERNANDEZ, ISABEL;2.65;PALAU ALTES, LAIA;3.48;LIMA GARCIA, CINDY ORQUIDEA;1.2;DOMINGUEZ FERNANDEZ, SILVIA;1.0;MONTESDEOCA LOPEZ, EVA;1.83;DA SILVA SANTOS, KELLY;0.15;PASCUA SUAREZ, MARA LUCILA;0.24;SCHUMACHER, KELLY MARIE;0.0;DA SILVA, KATIA;2.23;DUBLJEVIC, JELENA;2.09;DA SILVA SANTOS, KELLY;6.81;SCHUMACHER, KELLY MARIE;0.0;SCHUMACHER, KELLY MARIE;0.0;SCHUMACHER, KELLY MARIE;0.0;SCHUMACHER, KELLY MARIE;0.0;SCHUMACHER, KELLY MARIE;0.0;SCHUMACHER, KELLY MARIE;0.0;SCHUMACHER, KELLY MARIE;0.0;SCHUMACHER, KELLY MARIE;0.0;SCHUMACHER, KELLY MARIE;0.0;SCHUMACHER, KELLY MARIE;0.0;SCHUMACHER, KELLY MARIE;0.0;SCHUMACHER, KELLY MARIE;0.0;SCHUMACHER, KELLY MARIE;0.0;SCHUMACHER, KELLY MARIE;0.0;SCHUMACHER, KELLY MARIE;0.0;SCHUMACHER, KELLY MARIE;0.0;SCHUMACHER, KELLY MARIE;0.0;SCHUMACHER, KELLY MARIE;0.0;SCHUMACHER, KELLY MARIE;0.0;SCHUMACHER, KELLY MARIE;0.0
VALERO CEBRIAN, PILAR;24.95;DIENG, FATOU;7.77;PIRSIC, SANDRA;2.04;FERRAGUT CASTILLO, MARINA;4.67;MERCADAL ESCOLANO, PAOLA;0.44;GARCIA MATA, GEMA;0.56;DONAIRE MALAGELADA, ELSA;1.71;O'NEILL, KRISTEN ROSE;0.31;PIRSIC, SANDRA;1.29;DYDEK, MARGO;1.92;XANTAL SERRET, M DEL MAR;0.74;MONDT, ANKE DE;0.96;TORNIKIDOU TORNIKIDOU, ELENA;2.54;MONDT, ANKE DE;3.42;CAMPS COLLELL, LAURA;1.2;WECKER, KENDRA RENEE;1.0;DOMINGUEZ FERNANDEZ, SILVIA;1.77;SANCHEZ FERNANDEZ, ISABEL;0.15;CANTERO OSTOS, CRISTINA;0.24;YGUERAVIDE VIANA, SANDRA;0.0;DOMINGUEZ FERNANDEZ, SILVIA;2.19;BLANES MACHO, MARTA;2.0;ALONSO DIEGO, MARIA JOSE;6.81;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0
PALAU ALTES, LAIA;24.89;DA SILVA SANTOS, KELLY;7.73;DA SILVA, KATIA;1.88;CIOCAN, PAULA CRISTINA;4.65;BLANCO BERNAL, SONIA;0.44;CIOCAN, PAULA CRISTINA;0.54;HERRERA AREVALO, MIRIAM;1.62;DUBLJEVIC, JELENA;0.3;CARBO COLOMA, ANNA;1.27;DA SILVA SANTOS, KELLY;1.92;LYTTLE LYTTLE, SANCHO TRACY CONSTANCE;0.73;CALVO VERA, ARANTXA;0.96;MONDT, ANKE DE;2.46;PETROVIC, SONJA;3.42;FEASTER, ALISON;1.19;VILOUTA RAMA, MARIA;1.0;WECKER, KENDRA RENEE;1.76;LELAS, ZANA;0.14;MORALES MARTIN, SILVIA;0.23;PESANTE, ROMINA ANTONELA;0.0;HLEDE, KORALJKA;2.16;PIRSIC, SANDRA;1.92;JORDANA BOFILL, NOEMI;6.52;PESANTE, ROMINA ANTONELA;0.0;PESANTE, ROMINA ANTONELA;0.0;PESANTE, ROMINA ANTONELA;0.0;PESANTE, ROMINA ANTONELA;0.0;PESANTE, ROMINA ANTONELA;0.0;PESANTE, ROMINA ANTONELA;0.0;PESANTE, ROMINA ANTONELA;0.0;PESANTE, ROMINA ANTONELA;0.0;PESANTE, ROMINA ANTONELA;0.0;PESANTE, ROMINA ANTONELA;0.0;PESANTE, ROMINA ANTONELA;0.0;PESANTE, ROMINA ANTONELA;0.0;PESANTE, ROMINA ANTONELA;0.0;PESANTE, ROMINA ANTONELA;0.0;PESANTE, ROMINA ANTONELA;0.0;PESANTE, ROMINA ANTONELA;0.0;PESANTE, ROMINA ANTONELA;0.0;PESANTE, ROMINA ANTONELA;0.0;PESANTE, ROMINA ANTONELA;0.0;PESANTE, ROMINA ANTONELA;0.0
DA SILVA SANTOS, KELLY;24.52;VILOUTA RAMA, MARIA;7.68;PONS MOLINA, INGRID;1.88;CARBO COLOMA, ANNA;4.58;TORRENS SALOM, ALBA;0.44;HLEDE, KORALJKA;0.53;YEPES HERNANDEZ, EVA;1.58;VILOUTA RAMA, MARIA;0.3;ANTOJA ROVIRA, LAURA;1.26;DE LA FUENTE VALDIZAN, ALEJANDRA;1.88;FERRAGUT CASTILLO, MARINA;0.73;CRUZ LEBRATO, ANNA;0.92;O'NEILL, KRISTEN ROSE;2.43;CIOCAN, PAULA CRISTINA;3.38;JORDANA BOFILL, NOEMI;1.16;PONS MOLINA, INGRID;1.0;LEDESMA, NATHALIE ROSELYNE;1.73;VILLAR FERNANDEZ, IRIA;0.14;TORRENS SALOM, ALBA;0.23;YEPES HERNANDEZ, EVA;0.0;ROVIRA RODRIGUEZ, MARIA DEL MAR;2.16;GRANDE FLORES, LAURA;1.92;DUBLJEVIC, JELENA;6.43;YEPES HERNANDEZ, EVA;0.0;YEPES HERNANDEZ, EVA;0.0;YEPES HERNANDEZ, EVA;0.0;YEPES HERNANDEZ, EVA;0.0;YEPES HERNANDEZ, EVA;0.0;YEPES HERNANDEZ, EVA;0.0;YEPES HERNANDEZ, EVA;0.0;YEPES HERNANDEZ, EVA;0.0;YEPES HERNANDEZ, EVA;0.0;YEPES HERNANDEZ, EVA;0.0;YEPES HERNANDEZ, EVA;0.0;YEPES HERNANDEZ, EVA;0.0;YEPES HERNANDEZ, EVA;0.0;YEPES HERNANDEZ, EVA;0.0;YEPES HERNANDEZ, EVA;0.0;YEPES HERNANDEZ, EVA;0.0;YEPES HERNANDEZ, EVA;0.0;YEPES HERNANDEZ, EVA;0.0;YEPES HERNANDEZ, EVA;0.0;YEPES HERNANDEZ, EVA;0.0
JANSONE, LIENE;24.44;GALLEGO VICARIO, SANDRA;7.55;SEGUI CARLES, PAULA;1.88;SEGUI CARLES, PAULA;4.58;GOMEZ NOVO, MARIA ARANZAZU;0.43;REVILLA FERNANDEZ, LETICIA;0.5;BERMEJO MORENO, CLARA SUSANA;1.54;CHRISTON, SHAMEKA DE LYNN;0.3;DUBLJEVIC, JELENA;1.26;DIENG, FATOU;1.85;VASS, ILDIKO;0.73;WECKER, KENDRA RENEE;0.88;FERRAGUT CASTILLO, MARINA;2.38;ALONSO DIEGO, MARIA JOSE;3.35;MAGLISCEAU, MICHELLE YVONNE;1.16;ALAMO GONZALEZ, ELENA;1.0;DE SOUZA MACHADO, ERIKA CRISTINA;1.71;PELAEZ SAN GIL, LOURDES;0.13;REVILLA FERNANDEZ, LETICIA;0.23;GARCIA GARCIA, VANESA;0.0;GERMAN VELASCO, ICIAR;2.16;REVILLA FERNANDEZ, LETICIA;1.92;PALOMARES VALIENTE, PAULA;6.23;GARCIA GARCIA, VANESA;0.0;GARCIA GARCIA, VANESA;0.0;GARCIA GARCIA, VANESA;0.0;GARCIA GARCIA, VANESA;0.0;GARCIA GARCIA, VANESA;0.0;GARCIA GARCIA, VANESA;0.0;GARCIA GARCIA, VANESA;0.0;GARCIA GARCIA, VANESA;0.0;GARCIA GARCIA, VANESA;0.0;GARCIA GARCIA, VANESA;0.0;GARCIA GARCIA, VANESA;0.0;GARCIA GARCIA, VANESA;0.0;GARCIA GARCIA, VANESA;0.0;GARCIA GARCIA, VANESA;0.0;GARCIA GARCIA, VANESA;0.0;GARCIA GARCIA, VANESA;0.0;GARCIA GARCIA, VANESA;0.0;GARCIA GARCIA, VANESA;0.0;GARCIA GARCIA, VANESA;0.0;GARCIA GARCIA, VANESA;0.0
MONTAANA GIMENO, ANNA;23.8;FERRAGUT CASTILLO, MARINA;7.46;LAAKSONEN, NIINA KAROLINA;1.84;PONS MOLINA, INGRID;4.36;PONS MOLINA, INGRID;0.43;BERMEJO MORENO, CLARA SUSANA;0.5;CIOCAN, PAULA CRISTINA;1.54;BROWN, KIESHA LINDSAY;0.3;NAVARRO SALLES, LAURA;1.24;GOMEZ IGLESIAS, REGINA;1.85;SILVA DOS SANTOS, CINTIA;0.73;FERNANDEZ FARRES, MARTA;0.87;ALONSO DIEGO, MARIA JOSE;2.35;SEGUI CARLES, PAULA;3.31;IRVIN, SANDORA LAVETT;1.1;VALERO CEBRIAN, PILAR;1.0;ANTOJA ROVIRA, LAURA;1.7;GULAK, PATRYCJA ANNA;0.12;LELAS, ZANA;0.23;DE SOUZA MACHADO, ERIKA CRISTINA;0.0;CRUZ LEBRATO, ANNA;2.15;ROVIRA RODRIGUEZ, MARIA DEL MAR;1.92;GOMEZ FERREIROS, SARA;6.23;DE SOUZA MACHADO, ERIKA CRISTINA;0.0;DE SOUZA MACHADO, ERIKA CRISTINA;0.0;DE SOUZA MACHADO, ERIKA CRISTINA;0.0;DE SOUZA MACHADO, ERIKA CRISTINA;0.0;DE SOUZA MACHADO, ERIKA CRISTINA;0.0;DE SOUZA MACHADO, ERIKA CRISTINA;0.0;DE SOUZA MACHADO, ERIKA CRISTINA;0.0;DE SOUZA MACHADO, ERIKA CRISTINA;0.0;DE SOUZA MACHADO, ERIKA CRISTINA;0.0;DE SOUZA MACHADO, ERIKA CRISTINA;0.0;DE SOUZA MACHADO, ERIKA CRISTINA;0.0;DE SOUZA MACHADO, ERIKA CRISTINA;0.0;DE SOUZA MACHADO, ERIKA CRISTINA;0.0;DE SOUZA MACHADO, ERIKA CRISTINA;0.0;DE SOUZA MACHADO, ERIKA CRISTINA;0.0;DE SOUZA MACHADO, ERIKA CRISTINA;0.0;DE SOUZA MACHADO, ERIKA CRISTINA;0.0;DE SOUZA MACHADO, ERIKA CRISTINA;0.0;DE SOUZA MACHADO, ERIKA CRISTINA;0.0;DE SOUZA MACHADO, ERIKA CRISTINA;0.0
CANTERO OSTOS, CRISTINA;23.4;TAMANE, ZANE;7.36;CHECA JIMENO, MARIA TERESA;1.84;REVUELTO SNCHEZ-AGUILERA, MARIA;4.19;PETROVIC, SONJA;0.43;BLANES MACHO, MARTA;0.48;BENNINGFIELD, JENNIFER ANN;1.54;HLEDE, KORALJKA;0.3;SANTOS LUZ, HELEN CRISTINA;1.23;LLAMAS PAJUELO, MARIA NIEVES;1.84;LELAS, ZANA;0.73;GOMEZ FERREIROS, SARA;0.85;DE LA FUENTE VALDIZAN, ALEJANDRA;2.29;AGUILAR LOPEZ, ELISA;3.28;CALVO VERA, ARANTXA;1.08;ANTOJA ROVIRA, LAURA;0.96;DA SILVA SANTOS, KELLY;1.69;YGUERAVIDE VIANA, SANDRA;0.12;UJHELYI, PETRA;0.23;PUENTE MOURIZ, ALMUDENA;0.0;FEASTER, ALISON;2.15;GOMEZ IGLESIAS, REGINA;1.88;DOMINGUEZ FERNANDEZ, SILVIA;6.12;GARRIDO SANZ, MONICA;0.0;GARRIDO SANZ, MONICA;0.0;GARRIDO SANZ, MONICA;0.0;GARRIDO SANZ, MONICA;0.0;GARRIDO SANZ, MONICA;0.0;GARRIDO SANZ, MONICA;0.0;GARRIDO SANZ, MONICA;0.0;GARRIDO SANZ, MONICA;0.0;GARRIDO SANZ, MONICA;0.0;GARRIDO SANZ, MONICA;0.0;GARRIDO SANZ, MONICA;0.0;GARRIDO SANZ, MONICA;0.0;GARRIDO SANZ, MONICA;0.0;GARRIDO SANZ, MONICA;0.0;GARRIDO SANZ, MONICA;0.0;GARRIDO SANZ, MONICA;0.0;GARRIDO SANZ, MONICA;0.0;GARRIDO SANZ, MONICA;0.0;GARRIDO SANZ, MONICA;0.0;GARRIDO SANZ, MONICA;0.0
VASS, ILDIKO;23.23;ARDON, LESLIE;7.23;VILOUTA RAMA, MARIA;1.84;PALOMARES VALIENTE, PAULA;4.12;IRVIN, SANDORA LAVETT;0.43;FERRAGUT CASTILLO, MARINA;0.46;DOMINGUEZ FERNANDEZ, SILVIA;1.46;HILL, JOANNE KAY;0.3;REVILLA FERNANDEZ, LETICIA;1.23;BLANES MACHO, MARTA;1.84;BATTLE, ASHLEY MICHELLE;0.73;IVEZIC, JELENA;0.84;WECKER, KENDRA RENEE;2.28;ROVIRA RODRIGUEZ, MARIA DEL MAR;3.2;FERRAGUT CASTILLO, MARINA;1.04;SEGUI CARLES, PAULA;0.96;SUAREZ UTRERO, ANA MARIA;1.69;MERCADAL ESCOLANO, PAOLA;0.12;CIOCAN, PAULA CRISTINA;0.23;FERNANDEZ FERNANDEZ, UXIA;0.0;LYTTLE LYTTLE, SANCHO TRACY CONSTANCE;2.12;DYDEK, MARGO;1.88;CHECA JIMENO, MARIA TERESA;6.04;OCETE CASTILLO, GABRIELA;0.0;OCETE CASTILLO, GABRIELA;0.0;OCETE CASTILLO, GABRIELA;0.0;OCETE CASTILLO, GABRIELA;0.0;OCETE CASTILLO, GABRIELA;0.0;OCETE CASTILLO, GABRIELA;0.0;OCETE CASTILLO, GABRIELA;0.0;OCETE CASTILLO, GABRIELA;0.0;OCETE CASTILLO, GABRIELA;0.0;OCETE CASTILLO, GABRIELA;0.0;OCETE CASTILLO, GABRIELA;0.0;OCETE CASTILLO, GABRIELA;0.0;OCETE CASTILLO, GABRIELA;0.0;OCETE CASTILLO, GABRIELA;0.0;OCETE CASTILLO, GABRIELA;0.0;OCETE CASTILLO, GABRIELA;0.0;OCETE CASTILLO, GABRIELA;0.0;OCETE CASTILLO, GABRIELA;0.0;OCETE CASTILLO, GABRIELA;0.0;OCETE CASTILLO, GABRIELA;0.0
GRANDE FLORES, LAURA;23.22;MONTESDEOCA LOPEZ, EVA;7.12;VALERO CEBRIAN, PILAR;1.64;GRANDE FLORES, LAURA;4.08;ABROMAITE, AGNE;0.43;HERRERA AREVALO, MIRIAM;0.46;REVILLA FERNANDEZ, LETICIA;1.46;BATTLE, ASHLEY MICHELLE;0.3;DYDEK, MARGO;1.21;DYDEK, MARTA KRYSTYNA;1.77;IRVIN, SANDORA LAVETT;0.72;HERRERA AREVALO, MIRIAM;0.81;IVEZIC, JELENA;2.28;ARDON, LESLIE;3.19;LEDESMA, NATHALIE ROSELYNE;1.0;TAMANE, ZANE;0.96;ABALDE DIAZ, TAMARA;1.68;CIOCAN, PAULA CRISTINA;0.12;LEDESMA, NATHALIE ROSELYNE;0.23;OCETE CASTILLO, GABRIELA;0.0;LAAKSONEN, NIINA KAROLINA;2.12;CHECA JIMENO, MARIA TERESA;1.84;DA SILVA, KATIA;6.0;DENTI MUNTANE, AINA;0.0;DENTI MUNTANE, AINA;0.0;DENTI MUNTANE, AINA;0.0;DENTI MUNTANE, AINA;0.0;DENTI MUNTANE, AINA;0.0;DENTI MUNTANE, AINA;0.0;DENTI MUNTANE, AINA;0.0;DENTI MUNTANE, AINA;0.0;DENTI MUNTANE, AINA;0.0;DENTI MUNTANE, AINA;0.0;DENTI MUNTANE, AINA;0.0;DENTI MUNTANE, AINA;0.0;DENTI MUNTANE, AINA;0.0;DENTI MUNTANE, AINA;0.0;DENTI MUNTANE, AINA;0.0;DENTI MUNTANE, AINA;0.0;DENTI MUNTANE, AINA;0.0;DENTI MUNTANE, AINA;0.0;DENTI MUNTANE, AINA;0.0;DENTI MUNTANE, AINA;0.0
PONS MOLINA, INGRID;22.8;CIOCAN, PAULA CRISTINA;7.08;YGUERAVIDE VIANA, SANDRA;1.62;ROYO TORRES, MARIA ESTELA;4.04;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;0.43;CRUZ LEBRATO, ANNA;0.46;MILTON, DELISHA LACHELL;1.45;LYTTLE LYTTLE, SANCHO TRACY CONSTANCE;0.3;AGUILAR LOPEZ, ELISA;1.16;JORDANA BOFILL, NOEMI;1.76;CIOCAN, PAULA CRISTINA;0.72;PASCUA SUAREZ, MARA LUCILA;0.8;PETROVIC, SONJA;2.26;BERMEJO MORENO, CLARA SUSANA;3.19;PINA TOLOSA, MARIA;1.0;MONTAANA GIMENO, ANNA;0.96;CRUZ LEBRATO, ANNA;1.62;PINA TOLOSA, MARIA;0.12;DA SILVA, KATIA;0.23;GARRIDO SANZ, MONICA;0.0;POWELL, NICOLE KRISTEN;2.08;ANTOJA ROVIRA, LAURA;1.78;GALLEGO VICARIO, SANDRA;6.0;MALLABIABARRENA UGALDE, ITZIAR;0.0;MALLABIABARRENA UGALDE, ITZIAR;0.0;MALLABIABARRENA UGALDE, ITZIAR;0.0;MALLABIABARRENA UGALDE, ITZIAR;0.0;MALLABIABARRENA UGALDE, ITZIAR;0.0;MALLABIABARRENA UGALDE, ITZIAR;0.0;MALLABIABARRENA UGALDE, ITZIAR;0.0;MALLABIABARRENA UGALDE, ITZIAR;0.0;MALLABIABARRENA UGALDE, ITZIAR;0.0;MALLABIABARRENA UGALDE, ITZIAR;0.0;MALLABIABARRENA UGALDE, ITZIAR;0.0;MALLABIABARRENA UGALDE, ITZIAR;0.0;MALLABIABARRENA UGALDE, ITZIAR;0.0;MALLABIABARRENA UGALDE, ITZIAR;0.0;MALLABIABARRENA UGALDE, ITZIAR;0.0;MALLABIABARRENA UGALDE, ITZIAR;0.0;MALLABIABARRENA UGALDE, ITZIAR;0.0;MALLABIABARRENA UGALDE, ITZIAR;0.0;MALLABIABARRENA UGALDE, ITZIAR;0.0;MALLABIABARRENA UGALDE, ITZIAR;0.0
