Minutos (jugador);Minutos (valor);Puntos (jugador);Puntos (valor);T2 Anotados (jugador);T2 Anotados (valor);T2 Lanzados (jugador);T2 Lanzados (valor);% T2 (jugador);% T2 (valor);T3 Anotados (jugador);T3 Anotados (valor);T3 Lanzados (jugador);T3 Lanzados (valor);% T3 (jugador);% T3 (valor);T1 Anotados (jugador);T1 Anotados (valor);T1 Lanzados (jugador);T1 Lanzados (valor);% T1 (jugador);% T1 (valor);Reb. Ofensivos (jugador);Reb. Ofensivos (valor);Reb. Defensivos (jugador);Reb. Defensivos (valor);Rebotes (jugador);Rebotes (valor);Asistencias (jugador);Asistencias (valor);Robos (jugador);Robos (valor);Perdidas (jugador);Perdidas (valor);Tapones (jugador);Tapones (valor);Tapones Recibidos (jugador);Tapones Recibidos (valor);Mates (jugador);Mates (valor);Faltas Cometidas (jugador);Faltas Cometidas (valor);Faltas Recibidas (jugador);Faltas Recibidas (valor);Valoracion (jugador);Valoracion (valor);% Asist (jugador);% Asist (valor);% Tiro Efectivo (jugador);% Tiro Efectivo (valor);% Tiro Verdadero (jugador);% True Shooting (valor);GScore (jugador);GScore (valor);TLR% (jugador);TLR% (valor);Posesiones Anotadas (jugador);Posesiones Anotadas (valor);Posesiones No Anotadas (jugador);Posesiones No Anotadas (valor);Floor Percentage (jugador);Floor Percentage (valor);Puntos por Tiro (jugador);Puntos por Tiro (valor);% Rebotes (jugador);% Rebotes (valor);% Rebotes Def (jugador);% Rebotes Def (valor);% Rebotes Of (jugador);% Rebotes Of (valor);% Robos (jugador);% Robos (valor);Toques (jugador);Toques (valor);Uso (jugador);Uso (valor);Versatilidad (jugador);Versatilidad (valor);Win Scores (jugador);Win Scores (valor);Eficiencia Ofensiva (jugador);Eficiencia Ofensiva (valor);Eficiencia Defensiva (jugador);Eficiencia Defensiva (valor);Diferencia Eficiencia (jugador);Diferencia Eficiencia (valor)
PODKOVALNIKOVA, OLGA;25.51;CASTILLO IGLESIAS, LICET;9.38;RAD, JOVANA;2.62;PASCUA SUAREZ, MARA LUCILA;5.5;VYNUCHALOVA, ROMANA;0.48;BROWN, KIESHA LINDSAY;0.54;DOMINGUEZ FERNANDEZ, SILVIA;1.8;REVUELTO SNCHEZ-AGUILERA, MARIA;0.33;AGUILAR LOPEZ, ELISA;1.42;FERNANDEZ FARRES, MARTA;1.96;NASCIMENTO, FRANCIELE APARECIDA;0.78;CRUZ LEBRATO, ANNA;1.23;INFANTE NUEZ, LORENA;2.82;WARBURTON, MORGAN SHEA;3.77;DAPO, AMRA;1.48;DE SOUZA MACHADO, ERIKA CRISTINA;1.12;MARCOS BENITO, BLANCA;2.12;FERRAGUT CASTILLO, MARINA;0.23;BAHI BLANQUERA, GEORGINA;0.2;SMITH, KIMBERLEY ANNE;0.0;ZLATANOVA, JAKLIN;2.15;MARCOS BENITO, BLANCA;2.19;BURGIN, DANIELLE MICHELLE;8.73;SMITH, KIMBERLEY ANNE;0.0;SMITH, KIMBERLEY ANNE;0.0;SMITH, KIMBERLEY ANNE;0.0;SMITH, KIMBERLEY ANNE;0.0;SMITH, KIMBERLEY ANNE;0.0;SMITH, KIMBERLEY ANNE;0.0;SMITH, KIMBERLEY ANNE;0.0;SMITH, KIMBERLEY ANNE;0.0;SMITH, KIMBERLEY ANNE;0.0;SMITH, KIMBERLEY ANNE;0.0;SMITH, KIMBERLEY ANNE;0.0;SMITH, KIMBERLEY ANNE;0.0;SMITH, KIMBERLEY ANNE;0.0;SMITH, KIMBERLEY ANNE;0.0;SMITH, KIMBERLEY ANNE;0.0;SMITH, KIMBERLEY ANNE;0.0;SMITH, KIMBERLEY ANNE;0.0;SMITH, KIMBERLEY ANNE;0.0;SMITH, KIMBERLEY ANNE;0.0;SMITH, KIMBERLEY ANNE;0.0
DOUGLAS, KATHRYN;25.31;KELLY, CRISTAL CYMONE;9.23;CARBO COLOMA, ANNA;2.5;BROWN, KIESHA LINDSAY;5.46;KELLY, CRISTAL CYMONE;0.48;BAHI BLANQUERA, GEORGINA;0.52;GILABERT AVANTE, MONTSERRAT;1.77;BORGES DOS REIS, SONIA;0.33;BROWN, KIESHA LINDSAY;1.38;FERRARI CALABRO, PAOLA ANDREA;1.92;MONTAANA GIMENO, ANNA;0.78;TRAORE, ASTOU;1.23;ARGELLO CUENCA, PATRICIA;2.73;BORISOVA, EVELINA;3.65;BORISOVA, EVELINA;1.42;GOMEZ FERREIROS, SARA;1.08;DAPO, AMRA;2.08;BURGIN, DANIELLE MICHELLE;0.23;STEVENSON, MANDISA ARAMINTA SANURA;0.2;GONZALEZ CENTENO, MARIA;0.0;BAVENDAM, KATJA;2.12;GARCIA PIERO, MARIA BEGOA;2.15;VYNUCHALOVA, ROMANA;8.69;GONZALEZ CENTENO, MARIA;0.0;GONZALEZ CENTENO, MARIA;0.0;GONZALEZ CENTENO, MARIA;0.0;GONZALEZ CENTENO, MARIA;0.0;GONZALEZ CENTENO, MARIA;0.0;GONZALEZ CENTENO, MARIA;0.0;GONZALEZ CENTENO, MARIA;0.0;GONZALEZ CENTENO, MARIA;0.0;GONZALEZ CENTENO, MARIA;0.0;GONZALEZ CENTENO, MARIA;0.0;GONZALEZ CENTENO, MARIA;0.0;GONZALEZ CENTENO, MARIA;0.0;GONZALEZ CENTENO, MARIA;0.0;GONZALEZ CENTENO, MARIA;0.0;GONZALEZ CENTENO, MARIA;0.0;GONZALEZ CENTENO, MARIA;0.0;GONZALEZ CENTENO, MARIA;0.0;GONZALEZ CENTENO, MARIA;0.0;GONZALEZ CENTENO, MARIA;0.0;GONZALEZ CENTENO, MARIA;0.0
MANZANARES VICENTE, YLENIA;25.28;BURGIN, DANIELLE MICHELLE;9.0;DAPO, AMRA;2.48;MICHULKOVA, LUISA;5.29;BORGES DOS REIS, SONIA;0.48;GIMENO MARTINEZ, VEGA;0.52;BAHI BLANQUERA, GEORGINA;1.76;STAALVANT, MARTINA SOFIA;0.33;ZLATANOVA, JAKLIN;1.38;REVUELTO SNCHEZ-AGUILERA, MARIA;1.92;ARGELLO CUENCA, PATRICIA;0.78;MITEVA, STEFKA KIRILOVA;1.19;LIEIRA, MARIA CECILIA;2.72;MORALES MARTIN, SILVIA;3.62;TRAORE, AYA;1.42;MICHULKOVA, LUISA;1.05;ANTOJA ROVIRA, LAURA;2.08;SEGUI CARLES, PAULA;0.21;SILVA DOS SANTOS, CINTIA;0.19;MC WILLIAMS, TAJ MADONA;0.0;GILABERT AVANTE, MONTSERRAT;2.08;RAD, JOVANA;2.12;CARBO COLOMA, ANNA;8.69;MC WILLIAMS, TAJ MADONA;0.0;MC WILLIAMS, TAJ MADONA;0.0;MC WILLIAMS, TAJ MADONA;0.0;MC WILLIAMS, TAJ MADONA;0.0;MC WILLIAMS, TAJ MADONA;0.0;MC WILLIAMS, TAJ MADONA;0.0;MC WILLIAMS, TAJ MADONA;0.0;MC WILLIAMS, TAJ MADONA;0.0;MC WILLIAMS, TAJ MADONA;0.0;MC WILLIAMS, TAJ MADONA;0.0;MC WILLIAMS, TAJ MADONA;0.0;MC WILLIAMS, TAJ MADONA;0.0;MC WILLIAMS, TAJ MADONA;0.0;MC WILLIAMS, TAJ MADONA;0.0;MC WILLIAMS, TAJ MADONA;0.0;MC WILLIAMS, TAJ MADONA;0.0;MC WILLIAMS, TAJ MADONA;0.0;MC WILLIAMS, TAJ MADONA;0.0;MC WILLIAMS, TAJ MADONA;0.0;MC WILLIAMS, TAJ MADONA;0.0
GARCIA PIERO, MARIA BEGOA;25.2;HENRY, ANEIKA ANNA-KAY;8.85;PASCUA SUAREZ, MARA LUCILA;2.42;ZLATANOVA, JAKLIN;5.27;ANDERSSON, ANN KADIDJA;0.48;VESELA, JANA;0.52;PALAU ALTES, LAIA;1.75;MONTAANA GIMENO, ANNA;0.32;ARGELLO CUENCA, PATRICIA;1.38;OUVIA MODREGO, CRISTINA;1.84;TRAORE, ASTOU;0.78;BORISOVA, EVELINA;1.19;BLANES MACHO, MARTA;2.68;FEASTER, ALISON;3.62;BROWN, KIESHA LINDSAY;1.38;AGUILAR LOPEZ, ELISA;1.04;GARCA SALINERO, LAURA;2.08;BLANES MACHO, MARTA;0.21;RASMUSSEN, KRISTEN;0.19;ABALDE DIAZ, TAMARA;0.0;BLANES MACHO, MARTA;2.05;BAVENDAM, KATJA;2.04;MANZANARES VICENTE, YLENIA;8.62;ABALDE DIAZ, TAMARA;0.0;ABALDE DIAZ, TAMARA;0.0;ABALDE DIAZ, TAMARA;0.0;ABALDE DIAZ, TAMARA;0.0;ABALDE DIAZ, TAMARA;0.0;ABALDE DIAZ, TAMARA;0.0;ABALDE DIAZ, TAMARA;0.0;ABALDE DIAZ, TAMARA;0.0;ABALDE DIAZ, TAMARA;0.0;ABALDE DIAZ, TAMARA;0.0;ABALDE DIAZ, TAMARA;0.0;ABALDE DIAZ, TAMARA;0.0;ABALDE DIAZ, TAMARA;0.0;ABALDE DIAZ, TAMARA;0.0;ABALDE DIAZ, TAMARA;0.0;ABALDE DIAZ, TAMARA;0.0;ABALDE DIAZ, TAMARA;0.0;ABALDE DIAZ, TAMARA;0.0;ABALDE DIAZ, TAMARA;0.0;ABALDE DIAZ, TAMARA;0.0
SUAREZ UTRERO, ANA MARIA;25.09;STEVENSON, MANDISA ARAMINTA SANURA;8.76;CASTILLO IGLESIAS, LICET;2.35;CASTILLO IGLESIAS, LICET;5.23;FEASTER, ALISON;0.47;MONTAANA GIMENO, ANNA;0.52;MICHAEL, NICOLE C;1.69;DIAZ CASTELLANO, YURENA;0.32;DOUGLAS, KATHRYN;1.38;VALDEMORO MADARIAGA, AMAYA;1.81;BERMEJO MORENO, CLARA SUSANA;0.78;HERRERA BOXO, LAURA;1.16;DAPO, AMRA;2.64;VESELA, JANA;3.6;MANZANARES VICENTE, YLENIA;1.35;XARGAY CASADEMONT, MARTA;1.0;GILABERT AVANTE, MONTSERRAT;2.08;BAHI BLANQUERA, GEORGINA;0.2;TORRENS SALOM, ALBA;0.19;VEGA REBORA, GISELA VERONICA;0.0;VEGA REBORA, GISELA VERONICA;2.04;DENTI MUNTANE, AINA;2.04;LAWSON, EDWIGE;8.46;VEGA REBORA, GISELA VERONICA;0.0;VEGA REBORA, GISELA VERONICA;0.0;VEGA REBORA, GISELA VERONICA;0.0;VEGA REBORA, GISELA VERONICA;0.0;VEGA REBORA, GISELA VERONICA;0.0;VEGA REBORA, GISELA VERONICA;0.0;VEGA REBORA, GISELA VERONICA;0.0;VEGA REBORA, GISELA VERONICA;0.0;VEGA REBORA, GISELA VERONICA;0.0;VEGA REBORA, GISELA VERONICA;0.0;VEGA REBORA, GISELA VERONICA;0.0;VEGA REBORA, GISELA VERONICA;0.0;VEGA REBORA, GISELA VERONICA;0.0;VEGA REBORA, GISELA VERONICA;0.0;VEGA REBORA, GISELA VERONICA;0.0;VEGA REBORA, GISELA VERONICA;0.0;VEGA REBORA, GISELA VERONICA;0.0;VEGA REBORA, GISELA VERONICA;0.0;VEGA REBORA, GISELA VERONICA;0.0;VEGA REBORA, GISELA VERONICA;0.0
ASURMENDI VILLAVERDE, MARIA DEL CARMEN;24.57;ANTOJA ROVIRA, LAURA;8.71;SUAREZ UTRERO, ANA MARIA;2.35;SUAREZ UTRERO, ANA MARIA;5.15;AGUILAR LOPEZ, ELISA;0.47;DAPO, AMRA;0.52;FERNANDEZ FARRES, MARTA;1.65;BLANES MACHO, MARTA;0.32;PARIS, COURTNEY LYNNE;1.38;DAPO, AMRA;1.8;MURPHY, ESHAYA MARIE;0.77;DOUGLAS, KATHRYN;1.12;VESELA, JANA;2.64;REVUELTO SNCHEZ-AGUILERA, MARIA;3.6;QUINTERO CASTELLANO, THANIA;1.33;KRESOVIC, INES;1.0;TORRENS SALOM, ALBA;2.04;MURPHY, ESHAYA MARIE;0.19;ANOSIKE, NIKOLIKA NONYELUM;0.19;MURPHY, ESHAYA MARIE;0.0;MONTAANA GIMENO, ANNA;2.04;BOADA XAIRO, HELENA;2.04;ANTOJA ROVIRA, LAURA;8.21;MURPHY, ESHAYA MARIE;0.0;MURPHY, ESHAYA MARIE;0.0;MURPHY, ESHAYA MARIE;0.0;MURPHY, ESHAYA MARIE;0.0;MURPHY, ESHAYA MARIE;0.0;MURPHY, ESHAYA MARIE;0.0;MURPHY, ESHAYA MARIE;0.0;MURPHY, ESHAYA MARIE;0.0;MURPHY, ESHAYA MARIE;0.0;MURPHY, ESHAYA MARIE;0.0;MURPHY, ESHAYA MARIE;0.0;MURPHY, ESHAYA MARIE;0.0;MURPHY, ESHAYA MARIE;0.0;MURPHY, ESHAYA MARIE;0.0;MURPHY, ESHAYA MARIE;0.0;MURPHY, ESHAYA MARIE;0.0;MURPHY, ESHAYA MARIE;0.0;MURPHY, ESHAYA MARIE;0.0;MURPHY, ESHAYA MARIE;0.0;MURPHY, ESHAYA MARIE;0.0
CARBO COLOMA, ANNA;24.45;KRESOVIC, INES;8.62;BAVENDAM, KATJA;2.32;CARBO COLOMA, ANNA;5.12;MONTAANA GIMENO, ANNA;0.47;REVUELTO SNCHEZ-AGUILERA, MARIA;0.52;MONTAANA GIMENO, ANNA;1.64;THORBURN, SHONA LOUISE;0.31;NASCIMENTO, FRANCIELE APARECIDA;1.38;MARCOS BENITO, BLANCA;1.77;PINA TOLOSA, MARIA;0.77;BORGES DOS REIS, SONIA;1.0;VALDEMORO MADARIAGA, AMAYA;2.62;PALAU ALTES, LAIA;3.58;VEGA REBORA, GISELA VERONICA;1.27;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;1.0;GARCIA PIERO, MARIA BEGOA;2.0;ANDERSSON, ANN KADIDJA;0.17;PARIS, COURTNEY LYNNE;0.19;MITEVA, STEFKA KIRILOVA;0.0;CASTILLO IGLESIAS, LICET;2.04;HENRY, ANEIKA ANNA-KAY;2.0;SOUSA DE CARVALHO, CRISTINA;8.15;MITEVA, STEFKA KIRILOVA;0.0;MITEVA, STEFKA KIRILOVA;0.0;MITEVA, STEFKA KIRILOVA;0.0;MITEVA, STEFKA KIRILOVA;0.0;MITEVA, STEFKA KIRILOVA;0.0;MITEVA, STEFKA KIRILOVA;0.0;MITEVA, STEFKA KIRILOVA;0.0;MITEVA, STEFKA KIRILOVA;0.0;MITEVA, STEFKA KIRILOVA;0.0;MITEVA, STEFKA KIRILOVA;0.0;MITEVA, STEFKA KIRILOVA;0.0;MITEVA, STEFKA KIRILOVA;0.0;MITEVA, STEFKA KIRILOVA;0.0;MITEVA, STEFKA KIRILOVA;0.0;MITEVA, STEFKA KIRILOVA;0.0;MITEVA, STEFKA KIRILOVA;0.0;MITEVA, STEFKA KIRILOVA;0.0;MITEVA, STEFKA KIRILOVA;0.0;MITEVA, STEFKA KIRILOVA;0.0;MITEVA, STEFKA KIRILOVA;0.0
VESELA, JANA;24.45;LAWSON, EDWIGE;8.38;BROWN, KIESHA LINDSAY;2.31;FERRAGUT CASTILLO, MARINA;5.0;SULCIUTE, EGLE;0.47;LILJESTRAND, THYRA LINNEA;0.52;REVUELTO SNCHEZ-AGUILERA, MARIA;1.6;MARCOS BENITO, BLANCA;0.31;DE SOUZA MACHADO, ERIKA CRISTINA;1.36;NASCIMENTO, FRANCIELE APARECIDA;1.77;CRUZ LEBRATO, ANNA;0.77;LACY, NATASHA;1.0;PASCUA SUAREZ, MARA LUCILA;2.62;BLANES MACHO, MARTA;3.58;MARCOS BENITO, BLANCA;1.23;BLANES MACHO, MARTA;0.95;LIEIRA, MARIA CECILIA;1.96;LIEIRA, MARIA CECILIA;0.16;NICHOLLS GONZALEZ, LAURA;0.19;ESPAA ALMENDRO, MARIA;0.0;MICHULKOVA, LUISA;2.0;BURGIN, DANIELLE MICHELLE;1.96;MONDT, ANKE DE;7.92;ESPAA ALMENDRO, MARIA;0.0;ESPAA ALMENDRO, MARIA;0.0;ESPAA ALMENDRO, MARIA;0.0;ESPAA ALMENDRO, MARIA;0.0;ESPAA ALMENDRO, MARIA;0.0;ESPAA ALMENDRO, MARIA;0.0;ESPAA ALMENDRO, MARIA;0.0;ESPAA ALMENDRO, MARIA;0.0;ESPAA ALMENDRO, MARIA;0.0;ESPAA ALMENDRO, MARIA;0.0;ESPAA ALMENDRO, MARIA;0.0;ESPAA ALMENDRO, MARIA;0.0;ESPAA ALMENDRO, MARIA;0.0;ESPAA ALMENDRO, MARIA;0.0;ESPAA ALMENDRO, MARIA;0.0;ESPAA ALMENDRO, MARIA;0.0;ESPAA ALMENDRO, MARIA;0.0;ESPAA ALMENDRO, MARIA;0.0;ESPAA ALMENDRO, MARIA;0.0;ESPAA ALMENDRO, MARIA;0.0
CASTILLO IGLESIAS, LICET;24.3;ANOSIKE, NIKOLIKA NONYELUM;8.05;LIMA GARCIA, CINDY ORQUIDEA;2.27;BAVENDAM, KATJA;4.88;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;0.47;DENTI MUNTANE, AINA;0.5;BOADA XAIRO, HELENA;1.56;BOADA XAIRO, HELENA;0.31;RASMUSSEN, KRISTEN;1.35;SOUSA DE CARVALHO, CRISTINA;1.77;TORRENS SALOM, ALBA;0.77;GARCA SALINERO, LAURA;1.0;RAD, JOVANA;2.62;SILVA DOS SANTOS, CINTIA;3.56;CARBO COLOMA, ANNA;1.23;BORGES DOS REIS, SONIA;0.95;OUVIA MODREGO, CRISTINA;1.92;TRAORE, AYA;0.15;VYNUCHALOVA, ROMANA;0.19;ZANOGUERA GARCIAS, INMACULADA;0.0;REVUELTO SNCHEZ-AGUILERA, MARIA;2.0;ZLATANOVA, JAKLIN;1.96;ARGELLO CUENCA, PATRICIA;7.88;ZANOGUERA GARCIAS, INMACULADA;0.0;ZANOGUERA GARCIAS, INMACULADA;0.0;ZANOGUERA GARCIAS, INMACULADA;0.0;ZANOGUERA GARCIAS, INMACULADA;0.0;ZANOGUERA GARCIAS, INMACULADA;0.0;ZANOGUERA GARCIAS, INMACULADA;0.0;ZANOGUERA GARCIAS, INMACULADA;0.0;ZANOGUERA GARCIAS, INMACULADA;0.0;ZANOGUERA GARCIAS, INMACULADA;0.0;ZANOGUERA GARCIAS, INMACULADA;0.0;ZANOGUERA GARCIAS, INMACULADA;0.0;ZANOGUERA GARCIAS, INMACULADA;0.0;ZANOGUERA GARCIAS, INMACULADA;0.0;ZANOGUERA GARCIAS, INMACULADA;0.0;ZANOGUERA GARCIAS, INMACULADA;0.0;ZANOGUERA GARCIAS, INMACULADA;0.0;ZANOGUERA GARCIAS, INMACULADA;0.0;ZANOGUERA GARCIAS, INMACULADA;0.0;ZANOGUERA GARCIAS, INMACULADA;0.0;ZANOGUERA GARCIAS, INMACULADA;0.0
PEREZ CAPARROS, ROSA;24.18;MONDT, ANKE DE;8.04;AGUILAR LOPEZ, ELISA;2.08;RAD, JOVANA;4.85;LACY, NATASHA;0.46;XARGAY CASADEMONT, MARTA;0.5;OUVIA MODREGO, CRISTINA;1.52;WARBURTON, MORGAN SHEA;0.31;SNELL, BELINDA ROSE;1.35;ARGELLO CUENCA, PATRICIA;1.77;PALOMARES VALIENTE, PAULA;0.76;ANDERSSON, ANN KADIDJA;0.96;SEGUI CARLES, PAULA;2.58;OCETE CASTILLO, GABRIELA;3.46;STAALVANT, MARTINA SOFIA;1.2;DENTI MUNTANE, AINA;0.92;DENTI MUNTANE, AINA;1.88;BORISOVA, EVELINA;0.15;PINA TOLOSA, MARIA;0.17;BOGDANOVA, NATALIA;0.0;CRUZ LEBRATO, ANNA;1.96;RASMUSSEN, KRISTEN;1.96;OCETE CASTILLO, GABRIELA;7.88;BOGDANOVA, NATALIA;0.0;BOGDANOVA, NATALIA;0.0;BOGDANOVA, NATALIA;0.0;BOGDANOVA, NATALIA;0.0;BOGDANOVA, NATALIA;0.0;BOGDANOVA, NATALIA;0.0;BOGDANOVA, NATALIA;0.0;BOGDANOVA, NATALIA;0.0;BOGDANOVA, NATALIA;0.0;BOGDANOVA, NATALIA;0.0;BOGDANOVA, NATALIA;0.0;BOGDANOVA, NATALIA;0.0;BOGDANOVA, NATALIA;0.0;BOGDANOVA, NATALIA;0.0;BOGDANOVA, NATALIA;0.0;BOGDANOVA, NATALIA;0.0;BOGDANOVA, NATALIA;0.0;BOGDANOVA, NATALIA;0.0;BOGDANOVA, NATALIA;0.0;BOGDANOVA, NATALIA;0.0
RAD, JOVANA;24.11;MONTAANA GIMENO, ANNA;7.92;MICHULKOVA, LUISA;2.05;MANZANARES VICENTE, YLENIA;4.77;GIL COLLADO, LAURA;0.46;TORRES DOMINGUEZ, ANGELA;0.5;XARGAY CASADEMONT, MARTA;1.5;NORDSTROM, AGNES CHARLOTTA;0.3;OUVIA MODREGO, CRISTINA;1.32;CINITE, DACE;1.77;DENTI MUNTANE, AINA;0.76;SNELL, BELINDA ROSE;0.96;LIMA GARCIA, CINDY ORQUIDEA;2.54;RAD, JOVANA;3.42;KELLY, CRISTAL CYMONE;1.19;PALOMARES VALIENTE, PAULA;0.92;VYNUCHALOVA, ROMANA;1.88;WARBURTON, MORGAN SHEA;0.15;GASTAMINZA GANUZA, AMAYA;0.17;VILLAESCUSA GALERA, LAURA;0.0;QUINTERO CASTELLANO, THANIA;1.96;STAALVANT, MARTINA SOFIA;1.92;BAVENDAM, KATJA;7.8;VILLAESCUSA GALERA, LAURA;0.0;VILLAESCUSA GALERA, LAURA;0.0;VILLAESCUSA GALERA, LAURA;0.0;VILLAESCUSA GALERA, LAURA;0.0;VILLAESCUSA GALERA, LAURA;0.0;VILLAESCUSA GALERA, LAURA;0.0;VILLAESCUSA GALERA, LAURA;0.0;VILLAESCUSA GALERA, LAURA;0.0;VILLAESCUSA GALERA, LAURA;0.0;VILLAESCUSA GALERA, LAURA;0.0;VILLAESCUSA GALERA, LAURA;0.0;VILLAESCUSA GALERA, LAURA;0.0;VILLAESCUSA GALERA, LAURA;0.0;VILLAESCUSA GALERA, LAURA;0.0;VILLAESCUSA GALERA, LAURA;0.0;VILLAESCUSA GALERA, LAURA;0.0;VILLAESCUSA GALERA, LAURA;0.0;VILLAESCUSA GALERA, LAURA;0.0;VILLAESCUSA GALERA, LAURA;0.0;VILLAESCUSA GALERA, LAURA;0.0
MICHAEL, NICOLE C;24.1;ABALDE DIAZ, TAMARA;7.74;FEASTER, ALISON;2.04;SOUSA DE CARVALHO, CRISTINA;4.73;VALDEMORO MADARIAGA, AMAYA;0.46;BOADA XAIRO, HELENA;0.48;BROWN, KIESHA LINDSAY;1.46;BONNER, DEWANNA TENISE;0.3;WARBURTON, MORGAN SHEA;1.31;STEVENSON, MANDISA ARAMINTA SANURA;1.76;DIAZ CASTELLANO, YURENA;0.75;VESELA, JANA;0.96;BORISOVA, EVELINA;2.46;NICHOLLS GONZALEZ, LAURA;3.42;ANOSIKE, NIKOLIKA NONYELUM;1.19;ARGELLO CUENCA, PATRICIA;0.92;BOADA XAIRO, HELENA;1.88;ROYO TORRES, MARIA ESTELA;0.15;ABALDE DIAZ, TAMARA;0.17;QUIRANTE MARTINEZ, ALEJANDRA;0.0;PINA TOLOSA, MARIA;1.96;SUAREZ UTRERO, ANA MARIA;1.92;ABALDE DIAZ, TAMARA;7.74;QUIRANTE MARTINEZ, ALEJANDRA;0.0;QUIRANTE MARTINEZ, ALEJANDRA;0.0;QUIRANTE MARTINEZ, ALEJANDRA;0.0;QUIRANTE MARTINEZ, ALEJANDRA;0.0;QUIRANTE MARTINEZ, ALEJANDRA;0.0;QUIRANTE MARTINEZ, ALEJANDRA;0.0;QUIRANTE MARTINEZ, ALEJANDRA;0.0;QUIRANTE MARTINEZ, ALEJANDRA;0.0;QUIRANTE MARTINEZ, ALEJANDRA;0.0;QUIRANTE MARTINEZ, ALEJANDRA;0.0;QUIRANTE MARTINEZ, ALEJANDRA;0.0;QUIRANTE MARTINEZ, ALEJANDRA;0.0;QUIRANTE MARTINEZ, ALEJANDRA;0.0;QUIRANTE MARTINEZ, ALEJANDRA;0.0;QUIRANTE MARTINEZ, ALEJANDRA;0.0;QUIRANTE MARTINEZ, ALEJANDRA;0.0;QUIRANTE MARTINEZ, ALEJANDRA;0.0;QUIRANTE MARTINEZ, ALEJANDRA;0.0;QUIRANTE MARTINEZ, ALEJANDRA;0.0;QUIRANTE MARTINEZ, ALEJANDRA;0.0
VYNUCHALOVA, ROMANA;24.0;ZLATANOVA, JAKLIN;7.69;SEGUI CARLES, PAULA;2.04;SNCHEZ LUJN, ROSAURA DEL CARMEN;4.72;SUAREZ UTRERO, ANA MARIA;0.46;TRAORE, ASTOU;0.46;FERRAGUT CASTILLO, MARINA;1.41;BAHI BLANQUERA, GEORGINA;0.3;SUAREZ UTRERO, ANA MARIA;1.27;CASAS CARRERAS, QUERALT;1.73;INFANTE NUEZ, LORENA;0.75;MONTESDEOCA LOPEZ, EVA;0.95;MONTAANA GIMENO, ANNA;2.4;DOUGLAS, KATHRYN;3.38;ARGELLO CUENCA, PATRICIA;1.15;STEVENSON, MANDISA ARAMINTA SANURA;0.92;BORISOVA, EVELINA;1.88;THORBURN, SHONA LOUISE;0.15;ORTIZ VIVES, MARIONA;0.17;FERRARI CALABRO, PAOLA ANDREA;0.0;BELJANSKI, MILICA;1.95;MARTINEZ PRAT, NURIA;1.92;ZLATANOVA, JAKLIN;7.69;FERRARI CALABRO, PAOLA ANDREA;0.0;FERRARI CALABRO, PAOLA ANDREA;0.0;FERRARI CALABRO, PAOLA ANDREA;0.0;FERRARI CALABRO, PAOLA ANDREA;0.0;FERRARI CALABRO, PAOLA ANDREA;0.0;FERRARI CALABRO, PAOLA ANDREA;0.0;FERRARI CALABRO, PAOLA ANDREA;0.0;FERRARI CALABRO, PAOLA ANDREA;0.0;FERRARI CALABRO, PAOLA ANDREA;0.0;FERRARI CALABRO, PAOLA ANDREA;0.0;FERRARI CALABRO, PAOLA ANDREA;0.0;FERRARI CALABRO, PAOLA ANDREA;0.0;FERRARI CALABRO, PAOLA ANDREA;0.0;FERRARI CALABRO, PAOLA ANDREA;0.0;FERRARI CALABRO, PAOLA ANDREA;0.0;FERRARI CALABRO, PAOLA ANDREA;0.0;FERRARI CALABRO, PAOLA ANDREA;0.0;FERRARI CALABRO, PAOLA ANDREA;0.0;FERRARI CALABRO, PAOLA ANDREA;0.0;FERRARI CALABRO, PAOLA ANDREA;0.0
