Minutos (jugador);Minutos (valor);Puntos (jugador);Puntos (valor);T2 Anotados (jugador);T2 Anotados (valor);T2 Lanzados (jugador);T2 Lanzados (valor);% T2 (jugador);% T2 (valor);T3 Anotados (jugador);T3 Anotados (valor);T3 Lanzados (jugador);T3 Lanzados (valor);% T3 (jugador);% T3 (valor);T1 Anotados (jugador);T1 Anotados (valor);T1 Lanzados (jugador);T1 Lanzados (valor);% T1 (jugador);% T1 (valor);Reb. Ofensivos (jugador);Reb. Ofensivos (valor);Reb. Defensivos (jugador);Reb. Defensivos (valor);Rebotes (jugador);Rebotes (valor);Asistencias (jugador);Asistencias (valor);Robos (jugador);Robos (valor);Perdidas (jugador);Perdidas (valor);Tapones (jugador);Tapones (valor);Tapones Recibidos (jugador);Tapones Recibidos (valor);Mates (jugador);Mates (valor);Faltas Cometidas (jugador);Faltas Cometidas (valor);Faltas Recibidas (jugador);Faltas Recibidas (valor);Valoracion (jugador);Valoracion (valor);% Asist (jugador);% Asist (valor);% Tiro Efectivo (jugador);% Tiro Efectivo (valor);% Tiro Verdadero (jugador);% True Shooting (valor);GScore (jugador);GScore (valor);TLR% (jugador);TLR% (valor);Posesiones Anotadas (jugador);Posesiones Anotadas (valor);Posesiones No Anotadas (jugador);Posesiones No Anotadas (valor);Floor Percentage (jugador);Floor Percentage (valor);Puntos por Tiro (jugador);Puntos por Tiro (valor);% Rebotes (jugador);% Rebotes (valor);% Rebotes Def (jugador);% Rebotes Def (valor);% Rebotes Of (jugador);% Rebotes Of (valor);% Robos (jugador);% Robos (valor);Toques (jugador);Toques (valor);Uso (jugador);Uso (valor);Versatilidad (jugador);Versatilidad (valor);Win Scores (jugador);Win Scores (valor);Eficiencia Ofensiva (jugador);Eficiencia Ofensiva (valor);Eficiencia Defensiva (jugador);Eficiencia Defensiva (valor);Diferencia Eficiencia (jugador);Diferencia Eficiencia (valor)
DIETRICK, BLAKE JULIA;26.22;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;8.95;LO SYLLA, NOGAYE;2.6;ETXARRI MUNARRIZ, IRATI;5.65;CAZORLA MEDINA, MARIA TERESA;0.47;COUSSEINS SMITH, JOYCE MEGANE;0.86;BUCH ROSELL, ROSO;2.73;WIESE, SYDNEY ROSE;0.34;MENDY, MAGALI;1.41;TIRERA, MEIYA;1.95;URBANIAK -DORNSTAUDER, QUINN  ASIA;0.78;HAYES, RENARA TIFFANY;1.1;NAUWELAERS, HELEEN KARIN J;3.18;PUJOL LLUCH, ARIADNA;4.45;GIMENO MARTINEZ, VEGA;1.62;CORNELIUS, LAURA;1.05;GIMENO MARTINEZ, VEGA;1.81;GIMENO MARTINEZ, VEGA;0.29;ROUNDTREE, MARGARET YVETTE;0.23;GARCIA SAIZ, SONIA;0.0;GIL COLLADO, LAURA;2.14;SARR, OUMOUL KHAIRY;2.32;BAHI BLANQUERA, GEORGINA;9.09;GARCIA SAIZ, SONIA;0.0;GARCIA SAIZ, SONIA;0.0;GARCIA SAIZ, SONIA;0.0;GARCIA SAIZ, SONIA;0.0;GARCIA SAIZ, SONIA;0.0;GARCIA SAIZ, SONIA;0.0;GARCIA SAIZ, SONIA;0.0;GARCIA SAIZ, SONIA;0.0;GARCIA SAIZ, SONIA;0.0;GARCIA SAIZ, SONIA;0.0;GARCIA SAIZ, SONIA;0.0;GARCIA SAIZ, SONIA;0.0;GARCIA SAIZ, SONIA;0.0;GARCIA SAIZ, SONIA;0.0;GARCIA SAIZ, SONIA;0.0;GARCIA SAIZ, SONIA;0.0;GARCIA SAIZ, SONIA;0.0;GARCIA SAIZ, SONIA;0.0;GARCIA SAIZ, SONIA;0.0;GARCIA SAIZ, SONIA;0.0
GIL COLLADO, LAURA;26.06;LLORENTE, VICTORIA;8.86;ETXARRI MUNARRIZ, IRATI;2.45;COULIBALY, NAIGNOUMA;5.6;GIMENO MARTINEZ, VEGA;0.46;ODWYER, FIONA EILISH;0.86;SALAS, BROOKE WYLIE;2.68;MESTRES RICART, GALA;0.34;AJEMBA, IJEOMA OBIAMAKA;1.38;SALAS, BROOKE WYLIE;1.89;SANCHEZ MARRUFO, BEATRIZ;0.77;GUSTAVSSON, ELIN JELENA;1.09;MONTENEGRO SANTANA, RITA ESTHER;3.16;MOSS, DANDRA YUVETT;4.41;JESPERSEN, MARIA STEEN;1.59;MONTOLIU MATIAS, MARTA;1.05;MILIC, NIKOLINA;1.77;DIALLO DIENG, UMO DIALLO;0.29;GIL COLLADO, LAURA;0.23;PIERRE LOUIS, VIONISE ARON'S;0.0;ETXARRI MUNARRIZ, IRATI;2.1;HAYES, RENARA TIFFANY;2.3;REISINGEROVA, JULIA SUSSANE;9.05;PIERRE LOUIS, VIONISE ARON'S;0.0;PIERRE LOUIS, VIONISE ARON'S;0.0;PIERRE LOUIS, VIONISE ARON'S;0.0;PIERRE LOUIS, VIONISE ARON'S;0.0;PIERRE LOUIS, VIONISE ARON'S;0.0;PIERRE LOUIS, VIONISE ARON'S;0.0;PIERRE LOUIS, VIONISE ARON'S;0.0;PIERRE LOUIS, VIONISE ARON'S;0.0;PIERRE LOUIS, VIONISE ARON'S;0.0;PIERRE LOUIS, VIONISE ARON'S;0.0;PIERRE LOUIS, VIONISE ARON'S;0.0;PIERRE LOUIS, VIONISE ARON'S;0.0;PIERRE LOUIS, VIONISE ARON'S;0.0;PIERRE LOUIS, VIONISE ARON'S;0.0;PIERRE LOUIS, VIONISE ARON'S;0.0;PIERRE LOUIS, VIONISE ARON'S;0.0;PIERRE LOUIS, VIONISE ARON'S;0.0;PIERRE LOUIS, VIONISE ARON'S;0.0;PIERRE LOUIS, VIONISE ARON'S;0.0;PIERRE LOUIS, VIONISE ARON'S;0.0
COUSSEINS SMITH, JOYCE MEGANE;25.8;MUJOVIC, BOZICA;8.71;NACICKAITE, KAMILE;2.38;IVANOVIC, MILICA;5.45;MC PHEE, BRITTANY ANNE;0.46;LLORENTE, VICTORIA;0.82;ODWYER, FIONA EILISH;2.68;PEA JUBANY, LAURA;0.34;SALAS, BROOKE WYLIE;1.37;MENDY, MAGALI;1.86;VAN DEN ADEL, NATALIE ISABELLE;0.77;QUIRANTE MARTINEZ, ALEJANDRA;1.09;HERRERA BOXO, LAURA;3.14;ROUNDTREE, MARGARET YVETTE;4.18;CARTER, ARICA DERRIS;1.59;ALIAGA ROMERO, LAURA;1.05;GOMEZ IGUAL, ANNA;1.77;CARTER, ARICA DERRIS;0.27;KRAKER, MEHRYN DONEGAN;0.23;LOYD, JEWELL BLESSING;0.0;DIETRICK, BLAKE JULIA;2.1;BAHI BLANQUERA, GEORGINA;2.27;WIESE, SYDNEY ROSE;9.0;LOYD, JEWELL BLESSING;0.0;LOYD, JEWELL BLESSING;0.0;LOYD, JEWELL BLESSING;0.0;LOYD, JEWELL BLESSING;0.0;LOYD, JEWELL BLESSING;0.0;LOYD, JEWELL BLESSING;0.0;LOYD, JEWELL BLESSING;0.0;LOYD, JEWELL BLESSING;0.0;LOYD, JEWELL BLESSING;0.0;LOYD, JEWELL BLESSING;0.0;LOYD, JEWELL BLESSING;0.0;LOYD, JEWELL BLESSING;0.0;LOYD, JEWELL BLESSING;0.0;LOYD, JEWELL BLESSING;0.0;LOYD, JEWELL BLESSING;0.0;LOYD, JEWELL BLESSING;0.0;LOYD, JEWELL BLESSING;0.0;LOYD, JEWELL BLESSING;0.0;LOYD, JEWELL BLESSING;0.0;LOYD, JEWELL BLESSING;0.0
PEREZ TORRES, TANIA;25.54;TIRERA, MEIYA;8.68;ABALDE DIAZ, TAMARA;2.36;RICHARDS, SHEREESHA NATHESHA;5.41;OCETE CASTILLO, GABRIELA;0.46;SILVA SERRANO, ROSELIS CAROLINA;0.82;PINA TOLOSA, MARIA;2.62;CHARLES, CHANTEL ZENA;0.33;SANCHEZ MARRUFO, BEATRIZ;1.36;DIETRICK, BLAKE JULIA;1.86;EDWARDS, ARIEL JOY;0.76;REISINGEROVA, JULIA SUSSANE;1.05;CORNELIUS, LAURA;3.14;SYKES, BRITTNEY CHRISANTI;4.14;QUEVEDO CAIZARES, LAURA;1.55;COUSSEINS SMITH, JOYCE MEGANE;1.0;VILARO ARAGONES, ANDREA;1.76;NAUWELAERS, HELEEN KARIN J;0.27;CARTER, ARICA DERRIS;0.23;LOYD, KALIS HELENA;0.0;LAHUERTA MENDOZA, IRENE;2.09;TIRERA, MEIYA;2.27;BROWN, JOY ALEXIS;8.73;LOYD, KALIS HELENA;0.0;LOYD, KALIS HELENA;0.0;LOYD, KALIS HELENA;0.0;LOYD, KALIS HELENA;0.0;LOYD, KALIS HELENA;0.0;LOYD, KALIS HELENA;0.0;LOYD, KALIS HELENA;0.0;LOYD, KALIS HELENA;0.0;LOYD, KALIS HELENA;0.0;LOYD, KALIS HELENA;0.0;LOYD, KALIS HELENA;0.0;LOYD, KALIS HELENA;0.0;LOYD, KALIS HELENA;0.0;LOYD, KALIS HELENA;0.0;LOYD, KALIS HELENA;0.0;LOYD, KALIS HELENA;0.0;LOYD, KALIS HELENA;0.0;LOYD, KALIS HELENA;0.0;LOYD, KALIS HELENA;0.0;LOYD, KALIS HELENA;0.0
PALAU ALTES, LAIA;25.45;NOGIC, JOVANA;8.59;CARRERA QUINTANA, RAQUEL;2.27;DIALLO DIENG, UMO DIALLO;5.33;DOMINGUEZ FERNANDEZ, SILVIA;0.46;ROUNDTREE, MARGARET YVETTE;0.82;ROUNDTREE, MARGARET YVETTE;2.59;GIDDEN, VANESSA NICOLE;0.33;NACICKAITE, KAMILE;1.29;PEREZ ARAUJO, MARIA;1.82;MENDY, MAGALI;0.76;PUJOL LLUCH, ARIADNA;1.05;AYUSO BAGUR, AINA;3.14;BAHI BLANQUERA, GEORGINA;4.14;BAHI BLANQUERA, GEORGINA;1.55;BROWN, JOY ALEXIS;1.0;LLORENTE, VICTORIA;1.73;LAHUERTA MENDOZA, IRENE;0.27;GONZALEZ DUARTE, LARA;0.23;DE SOUZA MACHADO, ERIKA CRISTINA;0.0;GIDDEN, VANESSA NICOLE;2.05;DE SOUZA MACHADO, ERIKA CRISTINA;2.26;PEREZ ARAUJO, MARIA;8.64;DE SOUZA MACHADO, ERIKA CRISTINA;0.0;DE SOUZA MACHADO, ERIKA CRISTINA;0.0;DE SOUZA MACHADO, ERIKA CRISTINA;0.0;DE SOUZA MACHADO, ERIKA CRISTINA;0.0;DE SOUZA MACHADO, ERIKA CRISTINA;0.0;DE SOUZA MACHADO, ERIKA CRISTINA;0.0;DE SOUZA MACHADO, ERIKA CRISTINA;0.0;DE SOUZA MACHADO, ERIKA CRISTINA;0.0;DE SOUZA MACHADO, ERIKA CRISTINA;0.0;DE SOUZA MACHADO, ERIKA CRISTINA;0.0;DE SOUZA MACHADO, ERIKA CRISTINA;0.0;DE SOUZA MACHADO, ERIKA CRISTINA;0.0;DE SOUZA MACHADO, ERIKA CRISTINA;0.0;DE SOUZA MACHADO, ERIKA CRISTINA;0.0;DE SOUZA MACHADO, ERIKA CRISTINA;0.0;DE SOUZA MACHADO, ERIKA CRISTINA;0.0;DE SOUZA MACHADO, ERIKA CRISTINA;0.0;DE SOUZA MACHADO, ERIKA CRISTINA;0.0;DE SOUZA MACHADO, ERIKA CRISTINA;0.0;DE SOUZA MACHADO, ERIKA CRISTINA;0.0
OLIVEIRA FERREIRA, LAURA;25.4;CORNELIUS, LAURA;8.55;GIMENO MARTINEZ, VEGA;2.24;CARRERA QUINTANA, RAQUEL;5.27;WEAVER, LYNDRA SHAJUAN;0.46;GARCA SALINERO, LAURA;0.82;SYKES, BRITTNEY CHRISANTI;2.57;OKONKWO,  AMY NNENNA;0.33;GONZALEZ DUARTE, LARA;1.27;CORNELIUS, LAURA;1.77;HEMPE, MERRIT RAMONA;0.75;ANDUSIC, TIJANA;1.05;VITOLA, KRISTINE;3.14;SANCHEZ MARRUFO, BEATRIZ;4.05;BETTENCOURT CORREIA, MARIA JOAO;1.5;NACICKAITE, KAMILE;1.0;QUEVEDO CAIZARES, LAURA;1.73;GONZALEZ DUARTE, LARA;0.27;LOYD, KALIS HELENA;0.22;MASTRAL LEJARRAGA, ALEJANDRA;0.0;CARRERA QUINTANA, RAQUEL;2.05;URBANIAK -DORNSTAUDER, QUINN  ASIA;2.24;LOYD, KALIS HELENA;8.44;MASTRAL LEJARRAGA, ALEJANDRA;0.0;MASTRAL LEJARRAGA, ALEJANDRA;0.0;MASTRAL LEJARRAGA, ALEJANDRA;0.0;MASTRAL LEJARRAGA, ALEJANDRA;0.0;MASTRAL LEJARRAGA, ALEJANDRA;0.0;MASTRAL LEJARRAGA, ALEJANDRA;0.0;MASTRAL LEJARRAGA, ALEJANDRA;0.0;MASTRAL LEJARRAGA, ALEJANDRA;0.0;MASTRAL LEJARRAGA, ALEJANDRA;0.0;MASTRAL LEJARRAGA, ALEJANDRA;0.0;MASTRAL LEJARRAGA, ALEJANDRA;0.0;MASTRAL LEJARRAGA, ALEJANDRA;0.0;MASTRAL LEJARRAGA, ALEJANDRA;0.0;MASTRAL LEJARRAGA, ALEJANDRA;0.0;MASTRAL LEJARRAGA, ALEJANDRA;0.0;MASTRAL LEJARRAGA, ALEJANDRA;0.0;MASTRAL LEJARRAGA, ALEJANDRA;0.0;MASTRAL LEJARRAGA, ALEJANDRA;0.0;MASTRAL LEJARRAGA, ALEJANDRA;0.0;MASTRAL LEJARRAGA, ALEJANDRA;0.0
GOMEZ IGUAL, ANNA;25.18;HOF, EMESE EVA;8.45;LOYD, JEWELL BLESSING;2.24;CARTER, ARICA DERRIS;4.91;ROUNDTREE, MARGARET YVETTE;0.46;GIMENO MARTINEZ, VEGA;0.81;ATKINSON, TANAYA MECHELLE;2.57;STAMENKOVIC, MAJA;0.32;TIRERA, MEIYA;1.27;SANCHEZ MARRUFO, BEATRIZ;1.77;NACICKAITE, KAMILE;0.75;CARRERA QUINTANA, RAQUEL;1.0;ODWYER, FIONA EILISH;3.09;AYUSO BAGUR, AINA;4.0;SANCHEZ MARRUFO, BEATRIZ;1.5;SEDA, TAMARA ADELAIDE JOSE CAMACHO;1.0;EDWARDS, ARIEL JOY;1.73;RAMAN, JANA GEORGES R;0.25;MELINA RUIZ, JULIA LEONOR;0.21;SYKES, BRITTNEY CHRISANTI;0.0;ELONU, ADAORA NNENNA;2.05;HOF, EMESE EVA;2.23;ABALDE DIAZ, TAMARA;8.41;SYKES, BRITTNEY CHRISANTI;0.0;SYKES, BRITTNEY CHRISANTI;0.0;SYKES, BRITTNEY CHRISANTI;0.0;SYKES, BRITTNEY CHRISANTI;0.0;SYKES, BRITTNEY CHRISANTI;0.0;SYKES, BRITTNEY CHRISANTI;0.0;SYKES, BRITTNEY CHRISANTI;0.0;SYKES, BRITTNEY CHRISANTI;0.0;SYKES, BRITTNEY CHRISANTI;0.0;SYKES, BRITTNEY CHRISANTI;0.0;SYKES, BRITTNEY CHRISANTI;0.0;SYKES, BRITTNEY CHRISANTI;0.0;SYKES, BRITTNEY CHRISANTI;0.0;SYKES, BRITTNEY CHRISANTI;0.0;SYKES, BRITTNEY CHRISANTI;0.0;SYKES, BRITTNEY CHRISANTI;0.0;SYKES, BRITTNEY CHRISANTI;0.0;SYKES, BRITTNEY CHRISANTI;0.0;SYKES, BRITTNEY CHRISANTI;0.0;SYKES, BRITTNEY CHRISANTI;0.0
GARCA SALINERO, LAURA;25.13;VITOLA, KRISTINE;8.14;MUJOVIC, BOZICA;2.19;GIMENO MARTINEZ, VEGA;4.9;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;0.45;MONTENEGRO SANTANA, RITA ESTHER;0.79;MONTENEGRO SANTANA, RITA ESTHER;2.53;OCETE CASTILLO, GABRIELA;0.32;DE SOUZA MACHADO, ERIKA CRISTINA;1.26;OKONKWO,  AMY NNENNA;1.73;CHARLES, CHANTEL ZENA;0.75;MUJOVIC, BOZICA;0.95;DILLARD, CIERRA JANAY;3.08;DIOUF, KHADIDIATOU;4.0;GIDDEN, VANESSA NICOLE;1.5;NOGIC, JOVANA;1.0;GONZALEZ DUARTE, LARA;1.73;WIESE, SYDNEY ROSE;0.25;CHARLES, CHANTEL ZENA;0.2;URBANIAK -DORNSTAUDER, QUINN  ASIA;0.0;LO SYLLA, NOGAYE;2.05;ELONU, ADAORA NNENNA;2.23;AJEMBA, IJEOMA OBIAMAKA;8.38;URBANIAK -DORNSTAUDER, QUINN  ASIA;0.0;URBANIAK -DORNSTAUDER, QUINN  ASIA;0.0;URBANIAK -DORNSTAUDER, QUINN  ASIA;0.0;URBANIAK -DORNSTAUDER, QUINN  ASIA;0.0;URBANIAK -DORNSTAUDER, QUINN  ASIA;0.0;URBANIAK -DORNSTAUDER, QUINN  ASIA;0.0;URBANIAK -DORNSTAUDER, QUINN  ASIA;0.0;URBANIAK -DORNSTAUDER, QUINN  ASIA;0.0;URBANIAK -DORNSTAUDER, QUINN  ASIA;0.0;URBANIAK -DORNSTAUDER, QUINN  ASIA;0.0;URBANIAK -DORNSTAUDER, QUINN  ASIA;0.0;URBANIAK -DORNSTAUDER, QUINN  ASIA;0.0;URBANIAK -DORNSTAUDER, QUINN  ASIA;0.0;URBANIAK -DORNSTAUDER, QUINN  ASIA;0.0;URBANIAK -DORNSTAUDER, QUINN  ASIA;0.0;URBANIAK -DORNSTAUDER, QUINN  ASIA;0.0;URBANIAK -DORNSTAUDER, QUINN  ASIA;0.0;URBANIAK -DORNSTAUDER, QUINN  ASIA;0.0;URBANIAK -DORNSTAUDER, QUINN  ASIA;0.0;URBANIAK -DORNSTAUDER, QUINN  ASIA;0.0
AJEMBA, IJEOMA OBIAMAKA;25.07;QUIRANTE MARTINEZ, ALEJANDRA;8.09;ARROJO JIMENEZ, MARIA BELEN;2.14;CORNELIUS, LAURA;4.64;EDWARDS, ARIEL JOY;0.45;RAMAN, JANA GEORGES R;0.75;DOMINGUEZ FERNANDEZ, SILVIA;2.45;MOLINA PRADOS MARTIN BURO, JUANA MARIA;0.32;DIETRICK, BLAKE JULIA;1.24;RICHARDS, SHEREESHA NATHESHA;1.73;DONGUE, LEIA TANIA DO BASTIAO;0.75;LO SYLLA, NOGAYE;0.95;ABALDE DIAZ, TAMARA;2.95;DIALLO DIENG, UMO DIALLO;3.9;MOSS, DANDRA YUVETT;1.47;SARR, OUMOUL KHAIRY;1.0;JESPERSEN, MARIA STEEN;1.68;NACICKAITE, KAMILE;0.24;DOMUZIN, DRAGANA;0.2;COTANO DE JUAN, REBECA;0.0;BAHI BLANQUERA, GEORGINA;2.05;ARROJO JIMENEZ, MARIA BELEN;2.18;GINZO ARANTES, PAULA;8.36;COTANO DE JUAN, REBECA;0.0;COTANO DE JUAN, REBECA;0.0;COTANO DE JUAN, REBECA;0.0;COTANO DE JUAN, REBECA;0.0;COTANO DE JUAN, REBECA;0.0;COTANO DE JUAN, REBECA;0.0;COTANO DE JUAN, REBECA;0.0;COTANO DE JUAN, REBECA;0.0;COTANO DE JUAN, REBECA;0.0;COTANO DE JUAN, REBECA;0.0;COTANO DE JUAN, REBECA;0.0;COTANO DE JUAN, REBECA;0.0;COTANO DE JUAN, REBECA;0.0;COTANO DE JUAN, REBECA;0.0;COTANO DE JUAN, REBECA;0.0;COTANO DE JUAN, REBECA;0.0;COTANO DE JUAN, REBECA;0.0;COTANO DE JUAN, REBECA;0.0;COTANO DE JUAN, REBECA;0.0;COTANO DE JUAN, REBECA;0.0
GARCIA URLEZAGA, IZASKUN;25.05;STANACEV, ALEKSANDRA;7.91;QUEVEDO CAIZARES, LAURA;2.05;PINA TOLOSA, MARIA;4.62;CONDE DURAN, ITSASO;0.45;MONTOLIU MATIAS, MARTA;0.73;HAYES, RENARA TIFFANY;2.45;GARI GILABERT, IRENE DEL REBOLLET;0.32;IVANOVIC, MILICA;1.23;NACICKAITE, KAMILE;1.71;WOJTA, JULIE NICOLE;0.74;WOJTA, JULIE NICOLE;0.95;TIRERA, MEIYA;2.95;MUJOVIC, BOZICA;3.86;ABALDE DIAZ, TAMARA;1.45;BUCH ROSELL, ROSO;1.0;REISINGEROVA, JULIA SUSSANE;1.68;LLORENTE, VICTORIA;0.23;COULIBALY, NAIGNOUMA;0.2;SUTHERLAND, AISHAH GAMEELA;0.0;HAYES, RENARA TIFFANY;2.0;COUSSEINS SMITH, JOYCE MEGANE;2.14;QUIRANTE MARTINEZ, ALEJANDRA;8.32;SUTHERLAND, AISHAH GAMEELA;0.0;SUTHERLAND, AISHAH GAMEELA;0.0;SUTHERLAND, AISHAH GAMEELA;0.0;SUTHERLAND, AISHAH GAMEELA;0.0;SUTHERLAND, AISHAH GAMEELA;0.0;SUTHERLAND, AISHAH GAMEELA;0.0;SUTHERLAND, AISHAH GAMEELA;0.0;SUTHERLAND, AISHAH GAMEELA;0.0;SUTHERLAND, AISHAH GAMEELA;0.0;SUTHERLAND, AISHAH GAMEELA;0.0;SUTHERLAND, AISHAH GAMEELA;0.0;SUTHERLAND, AISHAH GAMEELA;0.0;SUTHERLAND, AISHAH GAMEELA;0.0;SUTHERLAND, AISHAH GAMEELA;0.0;SUTHERLAND, AISHAH GAMEELA;0.0;SUTHERLAND, AISHAH GAMEELA;0.0;SUTHERLAND, AISHAH GAMEELA;0.0;SUTHERLAND, AISHAH GAMEELA;0.0;SUTHERLAND, AISHAH GAMEELA;0.0;SUTHERLAND, AISHAH GAMEELA;0.0
MILIC, NIKOLINA;24.93;AJEMBA, IJEOMA OBIAMAKA;7.88;DILLARD, CIERRA JANAY;2.0;ANDUSIC, TIJANA;4.55;CASAS CARRERAS, QUERALT;0.45;MC PHEE, BRITTANY ANNE;0.73;BROWN, JOY ALEXIS;2.45;CASAS CARRERAS, QUERALT;0.32;WIESE, SYDNEY ROSE;1.15;ARROJO JIMENEZ, MARIA BELEN;1.68;WIESE, SYDNEY ROSE;0.74;ETXARRI MUNARRIZ, IRATI;0.95;PINA TOLOSA, MARIA;2.92;REISINGEROVA, JULIA SUSSANE;3.84;ELONU, ADAORA NNENNA;1.45;ETXARRI MUNARRIZ, IRATI;1.0;ROUNDTREE, MARGARET YVETTE;1.68;CASAS CARRERAS, QUERALT;0.23;HERRERA BOXO, LAURA;0.19;WIESE, SYDNEY ROSE;0.0;FELIXOVA, MARIA;2.0;MENDY, MAGALI;2.14;CARRERA QUINTANA, RAQUEL;8.27;WIESE, SYDNEY ROSE;0.0;WIESE, SYDNEY ROSE;0.0;WIESE, SYDNEY ROSE;0.0;WIESE, SYDNEY ROSE;0.0;WIESE, SYDNEY ROSE;0.0;WIESE, SYDNEY ROSE;0.0;WIESE, SYDNEY ROSE;0.0;WIESE, SYDNEY ROSE;0.0;WIESE, SYDNEY ROSE;0.0;WIESE, SYDNEY ROSE;0.0;WIESE, SYDNEY ROSE;0.0;WIESE, SYDNEY ROSE;0.0;WIESE, SYDNEY ROSE;0.0;WIESE, SYDNEY ROSE;0.0;WIESE, SYDNEY ROSE;0.0;WIESE, SYDNEY ROSE;0.0;WIESE, SYDNEY ROSE;0.0;WIESE, SYDNEY ROSE;0.0;WIESE, SYDNEY ROSE;0.0;WIESE, SYDNEY ROSE;0.0
DOMINGUEZ FERNANDEZ, SILVIA;24.91;DE SOUZA MACHADO, ERIKA CRISTINA;7.79;MENDY, MAGALI;2.0;LO SYLLA, NOGAYE;4.5;GARCA SALINERO, LAURA;0.44;BUTINA, INJA;0.73;VILARO ARAGONES, ANDREA;2.43;LIZARAZU HERRERA, MARINA;0.32;OCETE CASTILLO, GABRIELA;1.14;QUEVEDO CAIZARES, LAURA;1.68;LOYD, KALIS HELENA;0.74;ATKINSON, TANAYA MECHELLE;0.95;MENDY, MAGALI;2.91;STAMENKOVIC, MAJA;3.84;BUTINA, INJA;1.45;PALAU ALTES, LAIA;1.0;PEREZ TORRES, TANIA;1.68;ALIAGA ROMERO, LAURA;0.23;SIMON, ZSOFIA;0.19;HAYES, RENARA TIFFANY;0.0;MILIC, NIKOLINA;1.95;GARCIA URLEZAGA, IZASKUN;2.14;QUEVEDO CAIZARES, LAURA;8.05;HAYES, RENARA TIFFANY;0.0;HAYES, RENARA TIFFANY;0.0;HAYES, RENARA TIFFANY;0.0;HAYES, RENARA TIFFANY;0.0;HAYES, RENARA TIFFANY;0.0;HAYES, RENARA TIFFANY;0.0;HAYES, RENARA TIFFANY;0.0;HAYES, RENARA TIFFANY;0.0;HAYES, RENARA TIFFANY;0.0;HAYES, RENARA TIFFANY;0.0;HAYES, RENARA TIFFANY;0.0;HAYES, RENARA TIFFANY;0.0;HAYES, RENARA TIFFANY;0.0;HAYES, RENARA TIFFANY;0.0;HAYES, RENARA TIFFANY;0.0;HAYES, RENARA TIFFANY;0.0;HAYES, RENARA TIFFANY;0.0;HAYES, RENARA TIFFANY;0.0;HAYES, RENARA TIFFANY;0.0;HAYES, RENARA TIFFANY;0.0
ABALDE DIAZ, TAMARA;24.91;GIL COLLADO, LAURA;7.68;PINA TOLOSA, MARIA;2.0;MOSS, DANDRA YUVETT;4.41;LAHUERTA MENDOZA, IRENE;0.44;MOLINA PRADOS MARTIN BURO, JUANA MARIA;0.71;PEREZ ARAUJO, MARIA;2.41;ODWYER, FIONA EILISH;0.32;HERRERA BOXO, LAURA;1.1;CARTER, ARICA DERRIS;1.64;GIMENO MARTINEZ, VEGA;0.73;STAMENKOVIC, MAJA;0.95;MUJOVIC, BOZICA;2.9;ODWYER, FIONA EILISH;3.77;BUCH ROSELL, ROSO;1.41;ARROJO JIMENEZ, MARIA BELEN;0.95;NYINGIFA, ATONYE JENNIFER;1.68;PASCUA SUAREZ, MARA LUCILA;0.23;BAHI BLANQUERA, GEORGINA;0.18;BETTENCOURT CORREIA, MARIA JOAO;0.0;MOORE, TINARA NICOLE;1.95;CASAS CARRERAS, QUERALT;2.05;HERRERA BOXO, LAURA;7.95;BETTENCOURT CORREIA, MARIA JOAO;0.0;BETTENCOURT CORREIA, MARIA JOAO;0.0;BETTENCOURT CORREIA, MARIA JOAO;0.0;BETTENCOURT CORREIA, MARIA JOAO;0.0;BETTENCOURT CORREIA, MARIA JOAO;0.0;BETTENCOURT CORREIA, MARIA JOAO;0.0;BETTENCOURT CORREIA, MARIA JOAO;0.0;BETTENCOURT CORREIA, MARIA JOAO;0.0;BETTENCOURT CORREIA, MARIA JOAO;0.0;BETTENCOURT CORREIA, MARIA JOAO;0.0;BETTENCOURT CORREIA, MARIA JOAO;0.0;BETTENCOURT CORREIA, MARIA JOAO;0.0;BETTENCOURT CORREIA, MARIA JOAO;0.0;BETTENCOURT CORREIA, MARIA JOAO;0.0;BETTENCOURT CORREIA, MARIA JOAO;0.0;BETTENCOURT CORREIA, MARIA JOAO;0.0;BETTENCOURT CORREIA, MARIA JOAO;0.0;BETTENCOURT CORREIA, MARIA JOAO;0.0;BETTENCOURT CORREIA, MARIA JOAO;0.0;BETTENCOURT CORREIA, MARIA JOAO;0.0
