Nombre;Equipo;Partidos;Minutos;Puntos;T2 Anotados;T2 Lanzados;% T2;T3 Anotados;T3 Lanzados;% T3;T1 Anotados;T1 Lanzados;% T1;Reb. Ofensivos;Reb. Defensivos;Rebotes;Asistencias;Robos;Perdidas;Tapones;Tapones Recibidos;Mates;Faltas Cometidas;Faltas Recibidas;Valoracion;% Asist;% Tiro Efectivo;% Tiro Verdadero;GScore;TLR%;Posesiones Anotadas;Posesiones No Anotadas;Floor Percentage;Puntos por Tiro;% Rebotes;% Rebotes Def;% Rebotes Of;% Robos;Toques;Uso;Versatilidad;Win Scores;Eficiencia Ofensiva;Eficiencia Defensiva;Diferencia eficiencia
b'ARROJO JIMENEZ, MARIA BELEN';['LOINTEK GERNIKA BIZKAIA'];22.0;21.78;6.59;2.14;4.32;0.49;0.41;0.86;0.47;1.09;1.68;0.65;1.5;3.27;4.77;0.82;0.95;0.73;0.5;0.05;0.0;1.09;2.18;10.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'ASURMENDI VILLAVERDE, MARIA DEL CARMEN';['RPK ARASKI'];22.0;28.19;8.95;1.45;3.23;0.45;1.68;5.64;0.3;1.0;1.23;0.81;0.41;2.09;2.5;2.68;1.59;1.95;0.0;0.14;0.0;1.55;1.82;7.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'ATKINSON, TANAYA MECHELLE';['CIUDAD DE LA LAGUNA TENERIFE'];21.0;36.66;19.57;6.43;12.86;0.5;1.05;2.57;0.41;3.57;5.19;0.69;0.95;2.81;3.76;2.29;2.05;3.19;0.1;0.86;0.0;2.33;4.29;16.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'AYELA AYELA, DEBORAH OSAIYEKENWEN';['CAMPUS PROMETE'];5.0;10.47;2.2;1.0;2.8;0.36;0.0;0.0;0.0;0.2;0.6;0.33;1.0;1.4;2.4;0.4;0.2;0.6;0.2;0.2;0.0;1.4;0.8;1.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'AYUSO BAGUR, AINA';['MANN-FILTER CASABLANCA'];22.0;27.3;5.86;1.45;3.59;0.41;0.45;2.23;0.2;1.59;2.36;0.67;0.86;3.14;4.0;3.18;1.05;2.05;0.05;0.27;0.0;2.23;2.64;7.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BAHI BLANQUERA, GEORGINA';['CADI LA SEU'];22.0;24.21;7.27;1.73;3.41;0.51;0.95;2.41;0.4;0.95;1.18;0.81;1.36;2.77;4.14;1.55;0.77;1.5;0.18;0.18;0.0;2.05;2.27;9.09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BARBEE, SHACOBIA SHAUNTE';['RPK ARASKI'];8.0;24.51;8.5;1.25;4.12;0.3;1.5;3.62;0.41;1.5;2.25;0.67;0.38;3.25;3.62;1.38;2.12;0.75;0.12;0.25;0.12;2.38;2.12;8.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BEDIA DELGADO, IZAR';['RPK ARASKI'];1.0;2.05;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BETTENCOURT CORREIA, MARIA JOAO';['CIUDAD DE LA LAGUNA TENERIFE'];20.0;23.3;5.9;0.9;3.3;0.27;1.1;4.4;0.25;0.8;0.95;0.84;0.3;2.85;3.15;1.5;0.95;1.35;0.0;0.1;0.0;2.75;1.6;3.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BINTOU, DIEME MARIZY';['CIUDAD DE LA LAGUNA TENERIFE'];7.0;19.63;3.86;1.29;3.14;0.41;0.29;0.86;0.33;0.43;0.43;1.0;0.14;1.71;1.86;1.43;1.29;1.14;0.0;0.0;0.0;1.43;0.57;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BISHOP, ABBY KATE';['SPAR CITYLIFT GIRONA'];5.0;23.95;9.6;3.4;6.6;0.52;0.2;2.4;0.08;2.2;3.4;0.65;2.0;2.8;4.8;0.6;0.6;1.4;0.2;0.4;0.0;3.0;2.8;7.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BLOCKTON, ALLAZIA JHANI';['CAMPUS PROMETE'];9.0;24.02;7.22;1.89;5.33;0.35;0.67;2.22;0.3;1.44;1.56;0.93;0.22;1.22;1.44;0.78;0.11;1.44;0.11;0.56;0.0;1.78;1.0;1.78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BREEDLOVE, STARR REGINA';['DURAN MAQUINARIA ENSINO'];6.0;16.12;5.67;1.0;4.17;0.24;0.83;2.0;0.42;1.17;1.33;0.88;0.17;1.0;1.17;1.67;1.17;1.33;0.17;1.0;0.0;1.67;1.83;3.17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BRKIC, IVA';['CIUDAD DE LA LAGUNA TENERIFE'];13.0;17.01;4.54;0.85;1.92;0.44;0.62;1.77;0.35;1.0;1.46;0.68;0.15;1.23;1.38;1.31;0.77;1.23;0.0;0.08;0.0;1.77;1.38;3.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BROWN, JOY ALEXIS';['VALENCIA B.C.'];22.0;21.8;7.0;1.73;3.59;0.48;0.95;2.45;0.39;0.68;1.14;0.6;1.18;3.91;5.09;0.86;1.0;1.09;0.32;0.18;0.0;1.82;1.36;8.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BUCH ROSELL, ROSO';['SPAR CITYLIFT GIRONA'];22.0;19.26;5.86;1.09;3.41;0.32;1.0;2.73;0.37;0.68;1.18;0.58;0.36;1.5;1.86;1.41;1.0;1.23;0.05;0.05;0.0;1.14;1.36;4.59;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BUTINA, INJA';['EMBUTIDOS PAJARIEL BEMBIBRE PDM'];22.0;16.74;3.73;0.68;2.32;0.29;0.73;2.05;0.36;0.18;0.18;1.0;0.36;0.77;1.14;1.45;0.59;1.14;0.0;0.36;0.0;1.23;0.55;1.77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CACERES AYALA, CLARA MARIA';['EMBUTIDOS PAJARIEL BEMBIBRE PDM'];11.0;8.52;2.0;0.09;0.55;0.17;0.55;1.0;0.55;0.18;0.55;0.33;0.0;0.55;0.55;1.09;0.36;1.09;0.18;0.0;0.0;0.64;0.82;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CALVO DIAZ, ANA BEGOA';['CAMPUS PROMETE'];4.0;14.38;1.25;0.5;1.0;0.5;0.0;2.25;0.0;0.25;0.5;0.5;2.25;0.75;3.0;0.75;0.25;0.0;0.25;0.25;0.0;1.75;0.25;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CARRERA QUINTANA, RAQUEL';['RPK ARASKI'];22.0;21.28;6.0;2.27;5.27;0.43;0.14;0.36;0.38;1.05;1.59;0.66;1.0;3.55;4.55;0.86;1.27;1.05;0.77;0.14;0.0;2.05;1.82;8.27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CARTER, ARICA DERRIS';['NISSAN  AL-QÁZERES EXTREMADURA'];22.0;27.93;9.23;1.55;4.91;0.31;1.68;4.82;0.35;1.09;1.64;0.67;0.5;2.36;2.86;1.59;1.09;2.18;0.27;0.23;0.0;3.27;2.0;4.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CASAS CARRERAS, QUERALT';['VALENCIA B.C.'];22.0;30.7;11.27;4.0;8.86;0.45;0.86;2.73;0.32;0.68;1.32;0.52;0.91;4.14;5.05;3.68;1.64;1.27;0.23;0.09;0.0;0.82;2.05;14.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CAZORLA MEDINA, MARIA TERESA';['PERFUMERIAS AVENIDA'];22.0;21.0;5.68;0.91;1.95;0.47;1.14;2.95;0.38;0.45;0.77;0.59;0.27;0.82;1.09;2.14;1.05;1.41;0.05;0.14;0.0;1.32;1.09;5.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CENIS POLO, MARINA';['MANN-FILTER CASABLANCA'];3.0;3.32;0.67;0.33;0.67;0.5;0.0;0.67;0.0;0.0;0.0;0.0;0.0;0.67;0.67;0.0;0.0;0.33;0.33;0.0;0.0;0.0;0.0;0.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CHARLES, CHANTEL ZENA';['CIUDAD DE LA LAGUNA TENERIFE'];20.0;14.27;2.05;0.5;1.8;0.28;0.3;0.9;0.33;0.15;0.2;0.75;0.45;1.95;2.4;0.45;0.8;1.15;0.0;0.2;0.0;1.2;0.6;1.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CONDE DURAN, ITSASO';['EMBUTIDOS PAJARIEL BEMBIBRE PDM'];21.0;16.14;3.19;1.19;2.67;0.45;0.0;0.05;0.0;0.81;1.38;0.59;0.9;2.14;3.05;0.57;0.62;0.95;1.0;0.14;0.0;1.95;1.19;4.48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CORNELIUS, LAURA';['QUESOS EL PASTOR'];22.0;29.77;8.55;1.59;4.64;0.34;1.32;3.27;0.4;1.41;1.77;0.79;0.64;3.14;3.77;2.32;1.05;2.73;0.0;0.32;0.0;3.05;3.09;7.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'COTANO DE JUAN, REBECA';['VALENCIA B.C.'];15.0;3.96;0.8;0.4;1.0;0.4;0.0;0.07;0.0;0.0;0.07;0.0;0.27;0.27;0.53;0.27;0.27;0.07;0.07;0.07;0.0;0.73;0.07;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'COULIBALY, NAIGNOUMA';['SPAR CITYLIFT GIRONA'];20.0;21.88;7.1;2.7;5.6;0.48;0.0;0.05;0.0;1.7;2.6;0.65;2.15;5.3;7.45;0.5;0.65;2.5;0.65;0.2;0.0;2.75;3.85;10.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'COUSSEINS SMITH, JOYCE MEGANE';['IDK EUSKOTREN'];14.0;25.8;5.93;1.21;2.79;0.44;0.86;3.21;0.27;0.93;0.93;1.0;0.43;2.14;2.57;3.0;1.0;1.93;0.0;0.29;0.0;2.93;2.14;5.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DAVYDOVA, MARIA MARGARITA';['IDK EUSKOTREN'];4.0;5.61;1.0;0.5;1.25;0.4;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;0.25;0.25;0.75;0.0;0.25;0.0;0.0;0.5;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DE SOUZA MACHADO, ERIKA CRISTINA';['IDK EUSKOTREN'];19.0;24.23;7.79;3.26;7.42;0.44;0.0;0.05;0.0;1.26;2.84;0.44;2.0;6.42;8.42;1.0;0.95;1.42;1.0;0.16;0.0;2.26;2.26;11.79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DIALLO DIENG, UMO DIALLO';['MANN-FILTER CASABLANCA'];21.0;19.02;6.24;2.67;5.33;0.5;0.0;0.14;0.0;0.9;1.43;0.63;0.52;3.38;3.9;0.67;0.33;1.52;0.29;0.1;0.0;1.81;1.86;6.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DIAZ CASTELLANO, YURENA';['CADI LA SEU'];10.0;24.86;10.3;2.7;7.4;0.36;1.3;3.5;0.37;1.0;1.0;1.0;0.4;1.7;2.1;2.6;1.0;2.4;0.5;0.1;0.0;1.7;1.7;7.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DIETRICK, BLAKE JULIA';['LOINTEK GERNIKA BIZKAIA'];21.0;26.22;8.95;1.86;3.9;0.48;1.33;3.57;0.37;1.24;1.86;0.67;0.86;2.86;3.71;3.38;1.62;2.0;0.05;0.33;0.0;2.1;1.86;10.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DIEZ FERNANDEZ, NAIARA';['LOINTEK GERNIKA BIZKAIA'];22.0;6.77;1.5;0.05;0.27;0.17;0.45;1.45;0.31;0.05;0.09;0.5;0.05;0.45;0.5;0.32;0.36;0.41;0.05;0.0;0.0;1.32;0.18;-0.09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DILLARD, CIERRA JANAY';['MANN-FILTER CASABLANCA'];13.0;24.02;9.38;2.0;4.0;0.5;1.23;3.0;0.41;1.69;2.38;0.71;0.62;3.08;3.69;1.38;1.92;1.85;0.08;0.08;0.0;2.85;2.46;9.69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DINKINS, BRITTANY';['DURAN MAQUINARIA ENSINO'];6.0;10.29;3.0;1.0;2.17;0.46;0.17;1.83;0.09;0.5;0.67;0.75;0.17;0.67;0.83;1.67;0.0;1.33;0.0;0.17;0.0;1.17;0.67;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DIOUF, KHADIDIATOU';['NISSAN  AL-QÁZERES EXTREMADURA'];13.0;17.07;2.31;0.85;3.31;0.26;0.0;0.0;0.0;0.62;0.92;0.67;1.15;2.85;4.0;0.46;0.38;0.69;0.0;0.38;0.0;1.46;1.08;2.92;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DOMINGUEZ FERNANDEZ, SILVIA';['PERFUMERIAS AVENIDA'];22.0;24.91;6.77;1.91;4.18;0.46;0.64;2.45;0.26;1.05;1.27;0.82;0.27;1.82;2.09;5.64;0.95;1.91;0.0;0.09;0.0;1.23;2.41;10.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DOMUZIN, DRAGANA';['NISSAN  AL-QÁZERES EXTREMADURA'];20.0;9.4;2.05;0.75;1.9;0.39;0.1;0.5;0.2;0.25;0.45;0.56;0.35;1.0;1.35;0.1;0.4;0.85;0.0;0.2;0.0;1.25;0.55;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DONGUE, LEIA TANIA DO BASTIAO';['CAMPUS PROMETE'];22.0;29.12;16.23;6.14;10.77;0.57;0.27;0.91;0.3;3.14;4.18;0.75;2.18;5.77;7.95;0.82;1.32;2.64;0.14;0.27;0.0;2.5;3.68;18.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'EDWARDS, ARIEL JOY';['IDK EUSKOTREN'];22.0;31.44;13.95;3.86;8.55;0.45;1.09;2.77;0.39;2.95;3.86;0.76;1.82;2.68;4.5;0.91;0.82;1.73;0.36;0.68;0.0;1.45;3.55;12.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'ELONU, ADAORA NNENNA';['SPAR CITYLIFT GIRONA'];22.0;28.47;11.91;4.55;8.68;0.52;0.36;1.23;0.3;1.73;2.18;0.79;1.86;4.0;5.86;1.45;2.0;1.36;0.36;0.18;0.0;2.05;2.23;14.77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'ERAUNCETAMURGIL AYESTARAN, MARIA';['IDK EUSKOTREN'];16.0;15.41;2.25;0.69;2.0;0.34;0.12;0.44;0.29;0.5;0.81;0.62;0.62;1.75;2.38;1.0;0.31;1.38;0.69;0.06;0.0;2.44;1.19;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'ESTEBAS ARMAS, PAULA';['CAMPUS PROMETE'];22.0;19.67;3.59;0.82;2.5;0.33;0.59;1.91;0.31;0.18;0.55;0.33;0.41;1.45;1.86;1.64;0.73;1.18;0.09;0.14;0.0;1.23;0.68;2.68;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'ETXARRI MUNARRIZ, IRATI';['CADI LA SEU'];20.0;18.09;5.35;2.45;5.65;0.43;0.0;0.1;0.0;0.45;0.8;0.56;0.95;2.4;3.35;0.75;1.0;1.5;0.6;0.25;0.0;2.1;0.85;4.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'FAGBENLE, TEMITOPE TITILOLA';['PERFUMERIAS AVENIDA'];6.0;20.69;7.67;3.67;6.83;0.54;0.0;0.0;0.0;0.33;0.67;0.5;2.0;4.33;6.33;1.0;1.67;1.5;1.0;0.33;0.0;2.0;1.33;11.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'FAUSSURIER ZAFRILLA, ANA CARLOTA';['QUESOS EL PASTOR'];12.0;5.56;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.17;0.42;0.08;0.08;0.33;0.08;0.08;0.0;0.33;0.17;-0.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'FELIXOVA, MARIA';['QUESOS EL PASTOR'];14.0;17.93;3.14;0.79;2.57;0.31;0.43;1.64;0.26;0.29;0.57;0.5;0.57;2.14;2.71;0.36;0.21;1.21;0.5;0.0;0.0;2.0;0.71;1.14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'FERRARI CALABRO, PAOLA ANDREA';['MANN-FILTER CASABLANCA'];6.0;30.96;11.0;0.33;2.0;0.17;2.5;6.5;0.38;2.83;3.33;0.85;0.0;4.0;4.0;5.17;1.17;2.5;0.33;0.0;0.0;2.5;3.33;13.83;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
