Nombre;Condicion;Partidos;Minutos;Puntos;T2 Anotados;T2 Lanzados;% T2;T3 Anotados;T3 Lanzados;% T3;T1 Anotados;T1 Lanzados;% T1;Reb. Ofensivos;Reb. Defensivos;Rebotes;Asistencias;Robos;Perdidas;Tapones;Tapones Recibidos;Mates;Faltas Cometidas;Faltas Recibidas;Valoracion;Posesiones;Ritmo;OER;% TC Efectivo;% Jugada;Frec. TL;% Reb Def;% Reb Of;% Assis;% Perd
['CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU'] Equipo;['Media'];2.0;200.0;86.0;24.0;42.5;0.56;10.0;21.5;0.47;8.0;11.5;0.7;8.5;34.0;42.5;26.5;11.5;14.5;2.5;0.5;0.0;16.0;17.5;122.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU'] Equipo Rival;['Media Rival'];2.0;200.0;53.5;16.0;44.0;0.36;3.5;16.0;0.22;11.0;15.0;0.73;3.5;18.5;22.0;9.0;9.5;15.0;0.5;2.5;0.0;17.5;16.0;31.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU'] Equipo;['Media'];4.0;200.0;60.75;18.75;44.0;0.43;4.25;12.0;0.35;10.5;12.75;0.82;10.5;22.0;32.5;12.0;5.25;15.0;2.5;1.0;0.0;15.75;15.75;61.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU'] Equipo Rival;['Media Rival'];4.0;200.0;63.75;19.0;40.5;0.47;5.25;16.0;0.33;10.0;13.75;0.73;6.25;21.0;27.25;12.25;9.25;11.5;1.5;2.0;0.0;15.75;15.75;64.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU'] Equipo;['Media'];13.0;201.92;65.54;19.46;41.92;0.46;5.31;17.31;0.31;10.69;15.0;0.71;7.54;23.85;31.38;14.77;7.31;13.54;2.46;2.0;0.0;16.38;17.54;68.31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU'] Equipo Rival;['Media Rival'];13.0;201.92;68.38;17.69;41.54;0.43;7.77;19.69;0.39;9.69;13.69;0.71;9.31;23.77;33.08;14.15;9.38;12.69;2.23;2.15;0.0;17.62;16.38;71.38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU'] Equipo;['Media'];3.0;200.0;60.33;16.33;37.0;0.44;5.67;16.67;0.34;10.67;13.33;0.8;4.67;25.67;30.33;16.0;7.0;12.0;2.0;2.0;0.0;14.33;16.67;69.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU', 'CADI LA SEU'] Equipo Rival;['Media Rival'];3.0;200.0;60.67;19.0;43.67;0.44;5.33;20.0;0.27;6.67;9.67;0.69;8.67;24.33;33.0;11.67;6.33;12.0;2.0;2.0;0.0;16.67;14.33;55.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['CAMPUS PROMETE', 'CAMPUS PROMETE', 'CAMPUS PROMETE', 'CAMPUS PROMETE', 'CAMPUS PROMETE', 'CAMPUS PROMETE', 'CAMPUS PROMETE', 'CAMPUS PROMETE', 'CAMPUS PROMETE', 'CAMPUS PROMETE', 'CAMPUS PROMETE'] Equipo;['Media'];1.0;200.0;51.0;20.0;49.0;0.41;1.0;9.0;0.11;8.0;11.0;0.73;7.0;24.0;31.0;6.0;6.0;16.0;0.0;3.0;0.0;15.0;16.0;36.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['CAMPUS PROMETE', 'CAMPUS PROMETE', 'CAMPUS PROMETE', 'CAMPUS PROMETE', 'CAMPUS PROMETE', 'CAMPUS PROMETE', 'CAMPUS PROMETE', 'CAMPUS PROMETE', 'CAMPUS PROMETE', 'CAMPUS PROMETE', 'CAMPUS PROMETE'] Equipo Rival;['Media Rival'];1.0;200.0;64.0;22.0;42.0;0.52;2.0;20.0;0.1;14.0;18.0;0.78;12.0;26.0;38.0;12.0;9.0;12.0;3.0;0.0;0.0;16.0;15.0;71.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
