Nombre;Equipo;Partidos;Minutos;Puntos;T2 Anotados;T2 Lanzados;% T2;T3 Anotados;T3 Lanzados;% T3;T1 Anotados;T1 Lanzados;% T1;Reb. Ofensivos;Reb. Defensivos;Rebotes;Asistencias;Robos;Perdidas;Tapones;Tapones Recibidos;Mates;Faltas Cometidas;Faltas Recibidas;Valoracion;% Asist;% Tiro Efectivo;% Tiro Verdadero;GScore;TLR%;Posesiones Anotadas;Posesiones No Anotadas;Floor Percentage;Puntos por Tiro;% Rebotes;% Rebotes Def;% Rebotes Of;% Robos;Toques;Uso;Versatilidad;Win Scores;Eficiencia Ofensiva;Eficiencia Defensiva;Diferencia eficiencia
b'CARBONELL MUOZ, CELIA';"[""SNATT'S FEMENI SANT ADRIA""]";3.0;6.07;0.0;0.0;0.33;0.0;0.0;0.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.67;0.33;0.0;0.0;0.0;0.33;0.0;-0.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CARRILLO PEREZ, MERCEDES';"[""SNATT'S FEMENI SANT ADRIA""]";1.0;0.63;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CHESLEK, SHELBY CHEYANNE';['BAXI FERROL'];26.0;32.04;9.19;4.12;8.81;0.47;0.0;0.04;0.0;0.96;2.0;0.48;2.35;5.08;7.42;1.81;1.08;3.19;1.12;0.58;0.0;3.04;2.19;10.23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CHRISTINAKI, ELEANNA';['LOINTEK GERNIKA BIZKAIA'];7.0;7.57;2.86;0.86;1.71;0.5;0.29;1.0;0.29;0.29;0.29;1.0;0.29;0.14;0.43;0.29;0.29;0.43;0.0;0.0;0.0;0.71;0.43;1.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CIAPPINA, ROMINA MARIE';['RPK ARASKI'];9.0;13.15;3.67;0.67;1.33;0.5;0.78;2.56;0.3;0.0;0.0;0.0;0.22;1.22;1.44;1.0;0.56;0.67;0.11;0.0;0.0;1.44;0.0;2.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CISSE, FATOU AISSATOU';['SPAR CITYLIFT GIRONA'];4.0;2.38;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.75;1.25;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'COLEMAN, AMARAH KIYANA';['BAXI FERROL'];26.0;29.46;10.42;2.42;6.88;0.35;1.35;5.19;0.26;1.54;2.85;0.54;0.5;2.62;3.12;2.35;1.15;3.27;0.12;0.42;0.0;3.12;3.0;3.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CORRALES BOHOYO, ELENA';['NISSAN  AL-QÁZERES EXTREMADURA'];21.0;5.87;0.81;0.29;0.76;0.38;0.05;0.38;0.12;0.1;0.1;1.0;0.14;0.29;0.43;0.19;0.57;0.19;0.0;0.05;0.0;0.95;0.14;0.14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'COTANO DE JUAN, REBECA';['VALENCIA B.C.'];23.0;6.2;1.48;0.65;1.35;0.48;0.04;0.09;0.5;0.04;0.13;0.33;0.22;0.43;0.65;0.43;0.26;0.13;0.09;0.0;0.0;0.91;0.09;1.13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'COULIBALY, MARIAM ALOU';"[""SNATT'S FEMENI SANT ADRIA""]";25.0;29.33;12.4;5.16;10.16;0.51;0.08;0.88;0.09;1.84;2.56;0.72;3.64;7.24;10.88;0.72;0.92;2.68;0.56;0.28;0.0;2.32;3.36;17.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DAVIS, JORI N.';['VALENCIA B.C.'];26.0;17.07;4.31;1.27;2.81;0.45;0.46;1.46;0.32;0.38;0.73;0.53;0.81;1.77;2.58;1.27;0.38;1.46;0.04;0.15;0.0;1.58;0.81;3.31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DE SOUZA MACHADO, ERIKA CRISTINA';['PERFUMERIAS AVENIDA'];26.0;20.04;8.65;3.96;6.85;0.58;0.0;0.04;0.0;0.73;1.5;0.49;1.46;5.12;6.58;1.08;0.73;1.46;0.5;0.15;0.0;1.23;1.15;12.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DELGADO PONTES, MARINA';['BAXI FERROL'];13.0;20.74;4.15;0.92;3.08;0.3;0.31;1.08;0.29;1.38;2.0;0.69;0.23;1.08;1.31;2.15;1.77;2.31;0.08;0.15;0.0;2.23;2.31;3.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DIALLO DIENG, UMO DIALLO';['RPK ARASKI'];26.0;17.12;4.96;1.88;4.81;0.39;0.15;0.5;0.31;0.73;1.23;0.59;0.73;3.12;3.85;0.85;0.38;1.12;0.19;0.04;0.0;2.31;1.46;4.46;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DIAZ CASTELLANO, YURENA';['CADI LA SEU'];26.0;28.39;9.27;1.77;4.38;0.4;1.54;3.58;0.43;1.12;1.54;0.72;0.58;2.5;3.08;2.5;1.04;2.12;0.27;0.15;0.0;1.92;1.77;8.65;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DIETRICK, BLAKE JULIA';['LOINTEK GERNIKA BIZKAIA'];15.0;33.31;13.73;3.67;7.0;0.52;1.13;4.07;0.28;3.0;3.13;0.96;0.93;3.27;4.2;4.33;1.47;2.47;0.0;0.67;0.0;2.53;2.73;14.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DIEZ FERNANDEZ, NAIARA';['LOINTEK GERNIKA BIZKAIA'];26.0;11.16;1.92;0.12;0.38;0.3;0.5;1.88;0.27;0.19;0.38;0.5;0.19;0.96;1.15;0.38;0.46;0.42;0.0;0.0;0.0;1.0;0.46;1.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DOMINGUEZ FERNANDEZ, SILVIA';['PERFUMERIAS AVENIDA'];24.0;22.11;6.75;1.29;2.5;0.52;1.17;3.0;0.39;0.67;0.92;0.73;0.25;2.12;2.38;4.5;1.08;2.08;0.0;0.08;0.0;1.38;2.04;9.92;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DONGUE, LEIA TANIA DO BASTIAO';['SPAR CITYLIFT GIRONA'];13.0;19.41;8.46;3.69;6.15;0.6;0.08;0.62;0.12;0.85;2.23;0.38;1.92;4.54;6.46;0.69;0.92;1.46;0.15;0.46;0.0;1.85;1.92;10.46;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DRAMMEH, BINTA MOMMY DAISY';['RPK ARASKI'];13.0;29.23;13.31;3.15;8.69;0.36;1.46;5.15;0.28;2.62;2.92;0.89;1.31;4.69;6.0;1.62;1.69;1.92;0.15;0.23;0.0;1.77;3.23;12.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DUNHAM, HAILEY MARNELL';"[""SNATT'S FEMENI SANT ADRIA""]";14.0;27.79;5.43;2.29;8.0;0.29;0.07;0.43;0.17;0.64;1.14;0.56;1.5;3.71;5.21;0.86;0.71;1.79;0.14;0.14;0.0;2.5;2.14;3.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'EDWARDS, ARIEL JOY';['RPK ARASKI'];26.0;32.96;17.73;5.5;11.31;0.49;1.38;4.27;0.32;2.58;3.46;0.74;2.23;3.0;5.23;1.19;1.35;2.15;0.19;0.62;0.0;1.69;3.65;15.31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'ELDEBRINK, ELIN';['PERFUMERIAS AVENIDA'];21.0;20.01;7.81;1.19;3.33;0.36;1.71;3.86;0.44;0.29;0.57;0.5;0.29;0.86;1.14;1.71;0.86;1.38;0.05;0.05;0.0;1.67;1.19;5.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'ELONU, ADAORA NNENNA';['PERFUMERIAS AVENIDA'];26.0;21.57;10.42;3.85;6.15;0.62;0.54;1.31;0.41;1.12;1.38;0.81;1.58;2.85;4.42;2.19;1.54;1.54;0.23;0.23;0.0;1.81;1.46;13.35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'EMANUEL CARR, MELITA LEONIE';['EMBUTIDOS PAJARIEL BEMBIBRE PDM'];22.0;9.51;2.05;0.5;1.68;0.3;0.27;1.09;0.25;0.23;0.36;0.62;0.45;0.82;1.27;0.23;0.23;0.73;0.09;0.0;0.0;1.36;0.5;0.14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'ERAUNCETAMURGIL AYESTARAN, MARIA';['IDK GIPUZKOA'];25.0;14.34;2.68;1.0;2.4;0.42;0.04;0.48;0.08;0.56;0.76;0.74;0.44;1.84;2.28;0.68;0.6;1.2;0.4;0.08;0.0;1.92;0.8;2.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'ESPARCIA OMEDAS, CAROLINA';['MANN-FILTER CASABLANCA'];1.0;2.67;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'ESTEBAS ARMAS, PAULA';['RPK ARASKI'];26.0;17.79;3.04;0.69;1.92;0.36;0.46;2.19;0.21;0.27;0.65;0.41;0.73;1.81;2.54;1.23;0.73;1.35;0.04;0.15;0.0;1.35;0.69;2.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'ETXARRI MUNARRIZ, IRATI';['CADI LA SEU'];26.0;16.82;5.54;2.31;5.54;0.42;0.19;1.12;0.17;0.35;0.85;0.41;1.27;1.92;3.19;1.08;1.23;0.92;0.5;0.19;0.0;1.62;0.96;5.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'FERNANDEZ MIGUEZ, CARMEN';['BAXI FERROL'];4.0;1.85;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.5;0.0;0.0;0.0;0.25;0.0;-0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'FERRARI CALABRO, PAOLA ANDREA';['NISSAN  AL-QÁZERES EXTREMADURA'];26.0;35.12;17.27;3.27;7.65;0.43;2.65;8.31;0.32;2.77;3.38;0.82;0.92;4.65;5.58;4.27;2.35;4.54;0.08;0.27;0.0;3.0;4.31;15.38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
