Nombre;Equipo;Partidos;Minutos;Puntos;T2 Anotados;T2 Lanzados;% T2;T3 Anotados;T3 Lanzados;% T3;T1 Anotados;T1 Lanzados;% T1;Reb. Ofensivos;Reb. Defensivos;Rebotes;Asistencias;Robos;Perdidas;Tapones;Tapones Recibidos;Mates;Faltas Cometidas;Faltas Recibidas;Valoracion;% Asist;% Tiro Efectivo;% Tiro Verdadero;GScore;TLR%;Posesiones Anotadas;Posesiones No Anotadas;Floor Percentage;Puntos por Tiro;% Rebotes;% Rebotes Def;% Rebotes Of;% Robos;Toques;Uso;Versatilidad;Win Scores;Eficiencia Ofensiva;Eficiencia Defensiva;Diferencia eficiencia
b'THORNTON, KOBI BRECHELLE';['CAMPUS PROMETE'];2.0;6.62;1.0;0.5;1.0;0.5;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;-0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'TIRERA, MEIYA';['IDK EUSKOTREN'];30.0;24.14;9.03;3.67;7.23;0.51;0.17;0.53;0.31;1.2;1.33;0.9;0.47;2.67;3.13;1.1;0.3;1.73;0.07;0.07;0.03;2.57;1.73;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'TOLLAR LOPEZ, ANDREA';['SPAR GRAN CANARIA'];2.0;3.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'TRAHAN DAVIS, CELESTE';['VALENCIA B.C.'];30.0;18.77;10.67;4.07;6.07;0.67;0.1;0.3;0.33;2.23;2.87;0.78;2.33;3.5;5.83;1.03;0.8;1.47;0.07;0.03;0.03;1.67;2.8;15.23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'TUDANCA ACEDO, MARTA';['DURAN MAQUINARIA ENSINO'];6.0;5.88;0.67;0.17;0.33;0.5;0.0;0.5;0.0;0.33;0.33;1.0;0.0;0.33;0.33;0.17;0.17;0.0;0.0;0.0;0.0;0.17;0.17;0.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'TUHINA, ASTERA';['CAMPUS PROMETE'];7.0;2.41;0.43;0.14;0.71;0.2;0.0;0.14;0.0;0.14;0.29;0.5;0.43;0.0;0.43;0.29;0.0;0.14;0.0;0.0;0.0;0.43;0.14;-0.14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'URBANIAK -DORNSTAUDER, QUINN  ASIA';['CADI LA SEU'];29.0;24.1;9.14;3.9;6.79;0.57;0.0;0.03;0.0;1.34;2.07;0.65;1.86;4.59;6.45;0.9;0.83;2.45;0.45;0.17;0.0;1.1;2.41;12.97;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'VAN DEN ADEL, NATALIE ISABELLE';['DURAN MAQUINARIA ENSINO'];26.0;21.25;4.73;1.04;2.58;0.4;0.58;1.54;0.38;0.92;1.15;0.8;0.38;1.62;2.0;1.23;0.38;1.31;0.12;0.04;0.0;1.5;1.5;4.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'VANLOO, JULIE ANITA';['CASADEMONT ZARAGOZA'];28.0;25.65;7.32;1.25;2.93;0.43;1.29;4.25;0.3;0.96;1.29;0.75;0.14;1.79;1.93;4.61;1.14;2.64;0.04;0.04;0.0;2.61;2.04;6.86;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'VASALLO MARTN, LAURA';['ALTER ENERSUN AL-QÁZERES EXTREMADURA'];6.0;4.16;0.5;0.0;0.0;0.0;0.17;0.5;0.33;0.0;0.0;0.0;0.0;0.5;0.5;0.0;0.0;0.17;0.0;0.0;0.0;0.67;0.0;-0.17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'VASIC, SONJA';['SPAR GIRONA'];28.0;26.53;10.93;2.96;6.32;0.47;1.14;3.36;0.34;1.57;1.86;0.85;1.21;3.93;5.14;2.61;1.0;1.18;0.25;0.18;0.0;1.43;2.5;13.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'VILARO ARAGONES, ANDREA';['PERFUMERIAS AVENIDA'];27.0;16.18;4.3;0.67;1.78;0.38;0.78;2.26;0.34;0.63;0.85;0.74;0.41;1.59;2.0;2.04;0.67;0.81;0.07;0.0;0.0;1.41;1.19;5.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'VILLAMOR APARICIO, CRISTINA';['CASADEMONT ZARAGOZA'];1.0;5.8;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;2.0;0.0;-3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'VILLEGAS MARTIN, ALICIA';['DURAN MAQUINARIA ENSINO'];4.0;7.04;2.25;0.5;1.0;0.5;0.25;0.75;0.33;0.5;1.0;0.5;0.25;0.5;0.75;0.75;0.0;1.0;0.0;0.0;0.0;1.5;1.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'VIVAS SACRAMENTO, ELISABET';['CIUDAD DE LA LAGUNA TENERIFE'];2.0;4.13;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;-0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'VIVIANS, VICTORIA VALENCIA';['QUESOS EL PASTOR'];10.0;36.08;17.7;3.9;10.1;0.39;2.4;6.6;0.36;2.7;3.3;0.82;1.2;5.0;6.2;1.1;1.1;2.6;0.2;0.3;0.0;1.6;3.6;14.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'WEAVER, LYNDRA SHAJUAN';['CAMPUS PROMETE'];19.0;28.01;9.58;3.89;9.16;0.43;0.05;0.26;0.2;1.63;2.21;0.74;1.58;3.47;5.05;0.95;0.47;2.32;0.16;0.16;0.0;2.32;2.42;7.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'WHITE, CHATRICE MARIE';['DURAN MAQUINARIA ENSINO'];30.0;17.44;7.47;2.5;4.73;0.53;0.27;0.77;0.35;1.67;2.07;0.81;1.73;2.87;4.6;0.53;0.9;1.3;0.2;0.07;0.0;1.8;1.93;9.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'WILLIAMS, DANNI';['CADI LA SEU'];9.0;19.12;6.33;1.22;2.89;0.42;1.22;3.89;0.31;0.22;0.22;1.0;0.33;2.22;2.56;0.78;0.22;1.44;0.11;0.11;0.0;0.44;0.33;4.11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'WOLF, ABIGAIL';['QUESOS EL PASTOR'];30.0;22.26;8.1;3.73;7.0;0.53;0.0;0.07;0.0;0.63;1.17;0.54;1.37;2.87;4.23;0.63;0.57;1.43;0.2;0.17;0.0;1.67;1.53;8.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'WURTZ, TAYLOR ROCHELLE';['CASADEMONT ZARAGOZA'];29.0;30.89;12.72;2.93;6.41;0.46;1.93;5.83;0.33;1.07;1.59;0.67;0.97;2.59;3.55;1.79;0.9;1.41;0.03;0.34;0.0;2.07;1.69;9.31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'ZABALA VILLAR, CARLA';['CAMPUS PROMETE'];1.0;0.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'ZAPLATOVA, PETRA';['ALTER ENERSUN AL-QÁZERES EXTREMADURA'];10.0;20.53;6.3;1.1;2.7;0.41;0.9;2.8;0.32;1.4;1.6;0.88;0.5;1.1;1.6;0.7;0.7;1.8;0.0;0.1;0.0;1.6;1.5;3.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
